,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date,migrated_from
1852,"['jquery', 'html', 'node.js', 'browser']","{'account_id': 132827, 'reputation': 2803, 'user_id': 333757, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/8VHQy.jpg?s=256&g=1', 'display_name': 'Amen Ra', 'link': 'https://stackoverflow.com/users/333757/amen-ra'}",True,617,1,5,1356048914,1345583259,,12063058,CC BY-SA 3.0,https://stackoverflow.com/questions/12063058/keep-getting-error-for-browserless-jquery-in-node,Keep getting error for browserless jquery in node,,13982536.0,,,,
1853,"['javascript', 'jquery', 'html']","{'account_id': 1621507, 'reputation': 135, 'user_id': 1497948, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/e0974aa31a0e3c5ffece5c52d6c40a55?s=256&d=identicon&r=PG', 'display_name': 'User', 'link': 'https://stackoverflow.com/users/1497948/user'}",True,11437,4,3,1355987588,1344278690,1355987588.0,11834019,CC BY-SA 3.0,https://stackoverflow.com/questions/11834019/javascript-file-download,javascript file download,,,,,,
1854,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user1052016'}",True,126,4,3,1355956129,1344373772,1355956129.0,11854202,CC BY-SA 3.0,https://stackoverflow.com/questions/11854202/removed-margins-above-and-below-a-div-element,Removed margins above and below a &lt;div&gt; element?,,11854288.0,,,,
1855,"['html', 'css', 'firefox', 'sass']","{'account_id': 1739802, 'reputation': 31, 'user_id': 1591530, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/135c441fa3fb43501442f612417d26a2?s=256&d=identicon&r=PG', 'display_name': 'SHEEP', 'link': 'https://stackoverflow.com/users/1591530/sheep'}",True,611,1,2,1355956064,1344644216,1355956064.0,11910770,CC BY-SA 3.0,https://stackoverflow.com/questions/11910770/css-file-not-loading-in-firefox,CSS File Not Loading in Firefox,,11910970.0,,,,
1856,"['html', 'html5-video', 'video.js']","{'account_id': 668518, 'reputation': 1721, 'user_id': 505071, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/29f79ec4eebab4bbdd6329bbab179ba3?s=256&d=identicon&r=PG', 'display_name': 'chuck w', 'link': 'https://stackoverflow.com/users/505071/chuck-w'}",True,8501,2,3,1355942797,1346012501,,12133602,CC BY-SA 3.0,https://stackoverflow.com/questions/12133602/using-video-js-with-dynamically-created-video-tags,Using video.js with dynamically created video tags,,12149220.0,,,,
1857,"['html', 'css', 'flash', 'google-chrome', 'iframe']","{'account_id': 478047, 'reputation': 91, 'user_id': 889887, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/9d18ddf62f159f27c3384f873137d3a7?s=256&d=identicon&r=PG', 'display_name': 'Hubert Burdach', 'link': 'https://stackoverflow.com/users/889887/hubert-burdach'}",True,453,1,3,1355934036,1344432915,,11865719,CC BY-SA 3.0,https://stackoverflow.com/questions/11865719/radio-button-white-background-flash-object-and-ifame-on-chrome-21,"Radio button white background, flash object and iFame on Chrome 21",,,,,,
1858,"['javascript', 'css', 'html']","{'account_id': 1751398, 'reputation': 514, 'user_id': 1600404, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/b47a47b10d2510195c8a76019c97926d?s=256&d=identicon&r=PG', 'display_name': 'Arash', 'link': 'https://stackoverflow.com/users/1600404/arash'}",True,1759,2,2,1355832056,1345031141,1355825126.0,11968701,CC BY-SA 3.0,https://stackoverflow.com/questions/11968701/rotating-google-map-embedded-in-html,Rotating google map embedded in html,,,,,,
1859,['html'],"{'account_id': 406148, 'reputation': 3102, 'user_id': 775489, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/d55c33b1e820d1b7e53b39db352fb5ed?s=256&d=identicon&r=PG', 'display_name': 'Losbear', 'link': 'https://stackoverflow.com/users/775489/losbear'}",True,124,2,0,1355701954,1345593680,1355701954.0,12064705,CC BY-SA 3.0,https://stackoverflow.com/questions/12064705/how-to-use-new-html5-tags-when-they-arent-fully-implemented,How to use new HTML5 tags when they aren&#39;t fully implemented?,,12064786.0,,,,
1860,"['javascript', 'html', 'wordpress', 'web-applications', 'redirect']","{'account_id': 1330648, 'reputation': 2009, 'user_id': 1274649, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/2251d7d52d85df59e4268c3b91e2b0d3?s=256&d=identicon&r=PG', 'display_name': 'egucciar', 'link': 'https://stackoverflow.com/users/1274649/egucciar'}",True,1413,5,3,1355662057,1346424643,1355662057.0,12217821,CC BY-SA 3.0,https://stackoverflow.com/questions/12217821/test-if-a-wordpress-page-exists-using-javascript-before-redirecting-to-it,Test if a WordPress page exists using JavaScript before redirecting to it,,12217837.0,,,,
1861,"['javascript', 'html', 'webforms']","{'account_id': 1708913, 'reputation': 225, 'user_id': 1567365, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7bdd0098d24fabf2f1228563c1bc147e?s=256&d=identicon&r=PG', 'display_name': 'bakkerjoeri', 'link': 'https://stackoverflow.com/users/1567365/bakkerjoeri'}",True,320,4,4,1355598641,1343830677,1495540411.0,11761261,,https://stackoverflow.com/questions/11761261/can-i-somehow-prevent-returns-in-my-code-from-adding-spacing-between-form-elemen,Can I somehow prevent returns in my code from adding spacing between form elements?,,11761478.0,1356340101.0,exact duplicate,,
1862,"['html', 'css']","{'account_id': 1651907, 'reputation': 513, 'user_id': 1522319, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/8df5fadb9a86534d29d2d3fa2ac08fe2?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/1522319/michael'}",True,129,3,0,1355597363,1343899785,1344108888.0,11774662,CC BY-SA 3.0,https://stackoverflow.com/questions/11774662/keep-text-moving-with-browser-issue,Keep text moving with browser issue,,,,,,
1863,"['jquery', 'html', 'css']","{'account_id': 1751344, 'reputation': 1805, 'user_id': 1600359, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/209d23a15dd80c6253b7ba5d40767686?s=256&d=identicon&r=PG', 'display_name': 'MID', 'link': 'https://stackoverflow.com/users/1600359/mid'}",True,683,4,0,1355488047,1346137459,1346138131.0,12154340,CC BY-SA 3.0,https://stackoverflow.com/questions/12154340/cant-change-background-color-of-element-on-condition-using-jquery,Can&#39;t change background color of element on condition using jQuery,,12154409.0,,,,
1864,"['html', 'css', 'jsf']","{'account_id': 1555952, 'reputation': 637, 'user_id': 1447048, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/456e5a5f620cfee4ad1812eb199e51a1?s=256&d=identicon&r=PG', 'display_name': 'nag', 'link': 'https://stackoverflow.com/users/1447048/nag'}",False,4270,3,1,1355415531,1344507964,1344598747.0,11881356,CC BY-SA 3.0,https://stackoverflow.com/questions/11881356/how-to-style-the-border-of-a-hselectbooleancheckbox,How to style the border of a h:selectBooleanCheckbox?,,,,,,
1865,"['javascript', 'html', 'css']","{'account_id': 1041581, 'reputation': 1439, 'user_id': 1047517, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4ab5547ade2bcd1093982799ccdebbcf?s=256&d=identicon&r=PG', 'display_name': 'user1047517', 'link': 'https://stackoverflow.com/users/1047517/user1047517'}",True,74,2,-3,1355394267,1343988042,1355394267.0,11793489,CC BY-SA 3.0,https://stackoverflow.com/questions/11793489/not-passing-the-variable-to-another-function,Not passing the variable to another function,,11793638.0,,,,
1866,"['html', 'css', 'firefox', 'google-chrome', 'responsive-design']","{'account_id': 1250831, 'reputation': 351, 'user_id': 1211280, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/kLwpp.png?s=256&g=1', 'display_name': 'bestfriendsforever', 'link': 'https://stackoverflow.com/users/1211280/bestfriendsforever'}",True,11634,4,8,1355388184,1344265997,,11831010,CC BY-SA 3.0,https://stackoverflow.com/questions/11831010/responsive-image-max-height-100-doesnt-work-in-firefox,Responsive image max height 100% doesnt work in firefox,,,,,,
1867,"['html', 'netbeans', 'netbeans-7.1']","{'account_id': 1754606, 'reputation': 21, 'user_id': 1602934, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b207c400126795c665a615ab063d63f?s=256&d=identicon&r=PG', 'display_name': 'skiddo', 'link': 'https://stackoverflow.com/users/1602934/skiddo'}",False,286,0,2,1355356738,1345112678,1355356738.0,11985190,CC BY-SA 3.0,https://stackoverflow.com/questions/11985190/html-todos-in-netbeans-7-1,HTML TODOs in Netbeans 7.1,,,,,,
1868,"['jquery', 'html', 'drag-and-drop', 'sortables']","{'account_id': 1087187, 'reputation': 486, 'user_id': 1082620, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/d3742afcb933d2001327b99307d384be?s=256&d=identicon&r=PG', 'display_name': 'nine7ySix', 'link': 'https://stackoverflow.com/users/1082620/nine7ysix'}",True,806,1,0,1355239753,1345625156,,12069389,CC BY-SA 3.0,https://stackoverflow.com/questions/12069389/nestedsortable-text-id,nestedSortable text id,,,,,,
1869,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1734375, 'reputation': 2258, 'user_id': 1587271, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/0922f54deeb6c8f79a378b1731bf8a41?s=256&d=identicon&r=PG', 'display_name': 'Jose Salvatierra', 'link': 'https://stackoverflow.com/users/1587271/jose-salvatierra'}",False,3505,2,1,1355229544,1345480546,1345481331.0,12041567,CC BY-SA 3.0,https://stackoverflow.com/questions/12041567/changing-the-height-of-select-with-uniform-jquery,Changing the height of SELECT with Uniform / jquery,,,,,,
1870,"['php', 'javascript', 'html', 'highcharts', 'scatter-plot']","{'account_id': 1605205, 'reputation': 133, 'user_id': 1485434, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/c779c758a6c6a12f1a70feb187c8e419?s=256&d=identicon&r=PG', 'display_name': 'Jamie Burstin', 'link': 'https://stackoverflow.com/users/1485434/jamie-burstin'}",True,771,2,3,1355152409,1344007211,,11798588,CC BY-SA 3.0,https://stackoverflow.com/questions/11798588/is-there-a-limit-for-scatter-plots-using-js,Is there a limit for Scatter plots using JS?,,11798987.0,,,,
1871,"['javascript', 'android', 'html', 'cordova']","{'account_id': 1680904, 'reputation': 197, 'user_id': 1545157, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/e46dbf6e82233203c1c5d057520542db?s=256&d=identicon&r=PG', 'display_name': 'Anildhara', 'link': 'https://stackoverflow.com/users/1545157/anildhara'}",True,572,1,1,1355089967,1345699847,,12085267,CC BY-SA 3.0,https://stackoverflow.com/questions/12085267/how-to-add-scroller-in-html5-android-phonegap,"How to add Scroller in html5, Android, Phonegap",,,,,,
1872,"['php', 'javascript', 'html', 'aptana']","{'account_id': 1064168, 'reputation': 1288, 'user_id': 1065129, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/czItd.jpg?s=256&g=1', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/1065129/jason'}",False,149,0,2,1355060638,1345853497,1355060638.0,12118135,CC BY-SA 3.0,https://stackoverflow.com/questions/12118135/aptana-javascript-code-assistance-some-code-assistances-are-missing,aptana javascript code assistance (Some code assistances are missing),,,,,,
1873,"['html', 'css']","{'account_id': 1706511, 'reputation': 13, 'user_id': 1565464, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/7c1b88dbf55c9c396f5099c4e19d1e13?s=256&d=identicon&r=PG', 'display_name': 'Mr Revs', 'link': 'https://stackoverflow.com/users/1565464/mr-revs'}",True,7502,2,0,1354997268,1344446427,1344481396.0,11869823,CC BY-SA 3.0,https://stackoverflow.com/questions/11869823/how-to-position-and-style-blockquote-in-css,How to position and style blockquote in css,,11869975.0,,,,
1874,"['android', 'html', 'css']","{'account_id': 1716529, 'reputation': 2220, 'user_id': 1573473, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MkZnr.jpg?s=256&g=1', 'display_name': 'godfrzero', 'link': 'https://stackoverflow.com/users/1573473/godfrzero'}",True,3942,3,2,1354977762,1343981612,1354977762.0,11791844,CC BY-SA 3.0,https://stackoverflow.com/questions/11791844/centering-a-wrapper-div-horizontally-not-working-in-android,Centering a wrapper DIV horizontally not working in Android,,11974081.0,,,,
1875,"['javascript', 'jquery', 'html', 'json']","{'account_id': 280211, 'reputation': 7250, 'user_id': 575766, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/pirkI.jpg?s=256&g=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/575766/michael'}",True,113,1,0,1354889902,1345739725,1354889902.0,12096322,CC BY-SA 3.0,https://stackoverflow.com/questions/12096322/why-would-you-use-an-img-element-to-request-a-non-image-url,Why would you use an img element to request a non-image URL?,,12096349.0,,,,
1876,"['html', 'css']","{'account_id': 1104487, 'reputation': 2783, 'user_id': 1096190, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f1b4e792fdcb954c560373d9a1582125?s=256&d=identicon&r=PG', 'display_name': 'Joe Bobby', 'link': 'https://stackoverflow.com/users/1096190/joe-bobby'}",True,2405,2,1,1354849160,1344387888,1354849160.0,11856286,CC BY-SA 3.0,https://stackoverflow.com/questions/11856286/rotate-anchor-text,Rotate Anchor Text?,,11856589.0,,,,
1877,"['iphone', 'html', 'ios', 'xcode', 'select']","{'account_id': 350866, 'reputation': 383, 'user_id': 687027, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/eb7d63e506af6d279bf2c9e126471ba9?s=256&d=identicon&r=PG&f=1', 'display_name': 'EVA', 'link': 'https://stackoverflow.com/users/687027/eva'}",True,1540,1,0,1354785583,1344241425,1344243774.0,11824774,CC BY-SA 3.0,https://stackoverflow.com/questions/11824774/html-select-tag-used-in-ios-app-but-the-multiple-select-not-works,"html select tag used in iOS app, but the multiple select not works",,13740398.0,,,,
1878,"['javascript', 'html', 'css', 'html5-animation']","{'account_id': 1015701, 'reputation': 8295, 'user_id': 1027305, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6fd7c50d45e120dc6dc1009eb63f2053?s=256&d=identicon&r=PG', 'display_name': 'Hasanavi', 'link': 'https://stackoverflow.com/users/1027305/hasanavi'}",True,2902,2,0,1354724491,1343952352,,11787548,CC BY-SA 3.0,https://stackoverflow.com/questions/11787548/real-world-3d-model-using-css3-javascript,Real world 3D model using CSS3 / Javascript,,,,,,
1879,"['html', 'geolocation']","{'account_id': 63063, 'reputation': 2299, 'user_id': 186914, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/5274d63d8f1470042cdac76aeec9afad?s=256&d=identicon&r=PG', 'display_name': 'np.', 'link': 'https://stackoverflow.com/users/186914/np'}",True,257,2,1,1354720543,1345549586,,12054141,CC BY-SA 3.0,https://stackoverflow.com/questions/12054141/html5-geolocation,html5 geolocation,,,,,,
1880,"['asp.net', 'html', 'css', 'user-interface']","{'account_id': 1778343, 'reputation': 2816, 'user_id': 1621640, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/eb3f741e3d96f3fbaecf0b1285395d72?s=256&d=identicon&r=PG&f=1', 'display_name': 'MontyPython', 'link': 'https://stackoverflow.com/users/1621640/montypython'}",True,439,4,0,1354711441,1345806362,1354711441.0,12108199,,https://stackoverflow.com/questions/12108199/does-using-unordered-lists-instead-of-tables-make-a-lot-of-difference,Does using unordered lists instead of tables make a lot of difference?,,12108287.0,1345841935.0,not constructive,,
1881,"['html', 'xcode', 'cordova']","{'account_id': 790879, 'reputation': 867, 'user_id': 952289, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/7afc6fe58469a2b983745fae2b5a20e3?s=256&d=identicon&r=PG', 'display_name': 'Jed', 'link': 'https://stackoverflow.com/users/952289/jed'}",True,77,1,0,1354689243,1345028390,,11968128,CC BY-SA 3.0,https://stackoverflow.com/questions/11968128/phonegap-cordova-in-xcode-4,Phonegap cordova in xcode 4,,13717608.0,,,,
1882,['html'],"{'account_id': 985967, 'reputation': 23223, 'user_id': 1004443, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/fa27179b1da169779a06d72dd67eee31?s=256&d=identicon&r=PG', 'display_name': 'priya', 'link': 'https://stackoverflow.com/users/1004443/priya'}",False,149,2,0,1354684773,1344850640,1354684773.0,11931619,CC BY-SA 3.0,https://stackoverflow.com/questions/11931619/how-do-you-show-html-code-in-source-format,How do you show HTML code in source format?,,,,,,
1883,"['html', 'css', 'drop-down-menu']","{'account_id': 1386113, 'reputation': 717, 'user_id': 1318135, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/51e920c12a7cd864f476c9863b7d1354?s=256&d=identicon&r=PG', 'display_name': 'user1318135', 'link': 'https://stackoverflow.com/users/1318135/user1318135'}",True,15400,2,4,1354680649,1343950851,1495540094.0,11787368,CC BY-SA 3.0,https://stackoverflow.com/questions/11787368/pure-css-select-menu-dropdown-how-to-make-right-arrow-function,Pure CSS Select Menu/Dropdown: How to make right arrow function?,,,,,,
