,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason,migrated_from
2144,"['html', 'css']","{'account_id': 18043262, 'reputation': 29, 'user_id': 13114875, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f9f464c288c7535f106da30f03731f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'sexy18', 'link': 'https://stackoverflow.com/users/13114875/sexy18'}",True,61,1,0,1632206989,1632193617,1632196199.0,69262922,CC BY-SA 4.0,https://stackoverflow.com/questions/69262922/gap-between-logo-header-and-menu,Gap between Logo Header and Menu,,69264515.0,,
2145,"['javascript', 'html', 'dom-events', 'anchor']","{'account_id': 4418021, 'reputation': 1117, 'user_id': 3598981, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XzNAU.jpg?s=256&g=1', 'display_name': 'Arjjun', 'link': 'https://stackoverflow.com/users/3598981/arjjun'}",True,422,2,-1,1632206570,1632206018,,69264347,CC BY-SA 4.0,https://stackoverflow.com/questions/69264347/add-url-to-href-on-a-tag-but-do-not-want-to-reload-behavior,Add url to href on &lt;a&gt; tag but do not want to reload behavior,,69264447.0,,
2146,"['php', 'html', 'wordpress', 'email', 'translation']","{'account_id': 22812204, 'reputation': 11, 'user_id': 16963325, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f9315470173823bc3f0af9682987891?s=256&d=identicon&r=PG', 'display_name': 'Edouard', 'link': 'https://stackoverflow.com/users/16963325/edouard'}",False,109,0,1,1632206376,1632206376,,69264418,CC BY-SA 4.0,https://stackoverflow.com/questions/69264418/language-detection-in-an-e-mail,Language detection in an e-mail,,,,
2147,"['python', 'html', 'django']","{'account_id': 22056015, 'reputation': 17, 'user_id': 16319529, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiJUoH3lrCz9Sm7f1aRbRrsQgggdfBki0GZ6XiJew=k-s256', 'display_name': 'Sudarshan Patil', 'link': 'https://stackoverflow.com/users/16319529/sudarshan-patil'}",True,78,3,1,1632205484,1632196414,1632196693.0,69263191,CC BY-SA 4.0,https://stackoverflow.com/questions/69263191/why-do-i-need-to-specify-html-file-in-render,Why do I need to specify HTML file in render(),,,,
2148,"['javascript', 'html', 'css', 'onclick', 'addeventlistener']","{'account_id': 22808676, 'reputation': 13, 'user_id': 16960368, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba0049f44c2d1b29e2f04a8efd7ecb0a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeremy Grayson', 'link': 'https://stackoverflow.com/users/16960368/jeremy-grayson'}",True,636,3,1,1632205426,1632166998,1632205426.0,69260003,CC BY-SA 4.0,https://stackoverflow.com/questions/69260003/addeventlistener-click-not-working-after-using-similar-function-to-open-a-form,addEventListener click not working after using similar function to open a form,,69260356.0,,
2149,"['javascript', 'html', 'google-chrome']","{'account_id': 20694301, 'reputation': 45, 'user_id': 15194892, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bbee705d1d57b06931aa48c63c9466b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vqid', 'link': 'https://stackoverflow.com/users/15194892/vqid'}",True,432,1,0,1632205246,1632204466,,69264133,CC BY-SA 4.0,https://stackoverflow.com/questions/69264133/how-to-find-the-function-behind-a-button,How to find the function behind a button?,,,,
2150,"['javascript', 'html']","{'account_id': 18553690, 'reputation': 77, 'user_id': 13584707, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aaa423ad7ba260fd46cc2aed7391c41f?s=256&d=identicon&r=PG&f=1', 'display_name': 'random math student', 'link': 'https://stackoverflow.com/users/13584707/random-math-student'}",True,349,1,1,1632204553,1632146802,,69255823,CC BY-SA 4.0,https://stackoverflow.com/questions/69255823/how-to-change-the-text-next-to-a-slider-form-using-javascript,How to change the text next to a slider form using JavaScript,,69255870.0,,
2151,"['html', 'css', 'responsive-design', 'navbar']","{'account_id': 13272695, 'reputation': 41, 'user_id': 9583144, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/osdgA.jpg?s=256&g=1', 'display_name': 'DMT', 'link': 'https://stackoverflow.com/users/9583144/dmt'}",True,37,1,0,1632203244,1632202357,,69263805,CC BY-SA 4.0,https://stackoverflow.com/questions/69263805/why-is-my-responsive-navbar-is-getting-selected-when-im-pressing-tab-key,Why is my responsive navbar is getting selected when I&#39;m pressing &#39;tab&#39; key?,,69263939.0,,
2152,"['javascript', 'html']","{'account_id': 5778773, 'reputation': 721, 'user_id': 4560093, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0xN8N.gif?s=256&g=1', 'display_name': 'AndiAna', 'link': 'https://stackoverflow.com/users/4560093/andiana'}",True,88,3,0,1632202948,1632198126,,69263338,CC BY-SA 4.0,https://stackoverflow.com/questions/69263338/html-js-search-box-with-keywords-mapped-to-links,HTML/js search box with keywords mapped to links,,69263437.0,,
2153,"['html', 'css']","{'account_id': 22633594, 'reputation': 23, 'user_id': 16810692, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwiYVA6GOSON7WlG-wWs1RZm39PcjvpBZT94fGYtg=k-s256', 'display_name': 'Landon Byrd', 'link': 'https://stackoverflow.com/users/16810692/landon-byrd'}",False,54,1,0,1632201216,1632196829,1632201216.0,69263231,CC BY-SA 4.0,https://stackoverflow.com/questions/69263231/why-is-my-2-column-layout-not-working-correctly,Why is my 2 column layout not working correctly?,,,,
2154,"['javascript', 'html', 'wordpress', 'video']","{'account_id': 22794909, 'reputation': 13, 'user_id': 16948612, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ae63fddd961aca4ab4392822a138305?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anna340', 'link': 'https://stackoverflow.com/users/16948612/anna340'}",True,319,1,0,1632199170,1632196788,1632199170.0,69263224,CC BY-SA 4.0,https://stackoverflow.com/questions/69263224/view-video-once-and-redirect-to-another-website,View video once and redirect to another website,,69263324.0,,
2155,"['javascript', 'html', 'typescript']","{'account_id': 20789702, 'reputation': 1, 'user_id': 15268162, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e9d17828b8d0f7d774f543bf0223118?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rocklanna', 'link': 'https://stackoverflow.com/users/15268162/rocklanna'}",False,68,1,0,1632199125,1631615982,1631642861.0,69176242,CC BY-SA 4.0,https://stackoverflow.com/questions/69176242/external-script-not-working-in-html-file-please-what-am-doing-wrong,"External script not working in html file, please what am doing wrong",,,,
2156,"['php', 'html', 'import', 'xls']","{'account_id': 8701880, 'reputation': 94, 'user_id': 6511417, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/fcc824877754206dd68dfe154919613c?s=256&d=identicon&r=PG&f=1', 'display_name': 'P.Coder', 'link': 'https://stackoverflow.com/users/6511417/p-coder'}",False,137,0,0,1632198338,1631993810,1632198338.0,69237877,CC BY-SA 4.0,https://stackoverflow.com/questions/69237877/import-data-from-html-excel-file-using-php,Import data from HTML Excel file using PHP,,,,
2157,"['html', 'css', 'cs-cart']","{'account_id': 2876329, 'reputation': 1, 'user_id': 2468296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7d26a8e24b8e0d871277327e9f98967?s=256&d=identicon&r=PG', 'display_name': 'Francis Rozange', 'link': 'https://stackoverflow.com/users/2468296/francis-rozange'}",False,52,1,-5,1632198048,1632179195,,69261713,CC BY-SA 4.0,https://stackoverflow.com/questions/69261713/i-would-like-invisible-borders-in-my-table-and-its-not-trivial-at-all,I would like invisible borders in my table... and it&#39;s not trivial at all,,,,
2158,"['html', 'css', 'flexbox']","{'account_id': 15217991, 'reputation': 85, 'user_id': 10980749, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-0rEgUYu0DYs/AAAAAAAAAAI/AAAAAAAAAJY/HzAlXNxBXys/photo.jpg?sz=256', 'display_name': 'Jackson', 'link': 'https://stackoverflow.com/users/10980749/jackson'}",True,617,1,2,1632196642,1632194568,,69263001,CC BY-SA 4.0,https://stackoverflow.com/questions/69263001/how-to-create-flexbox-responsive-layout-with-multiple-columns-and-rows,How to create flexbox responsive layout with multiple columns and rows,,69263210.0,,
2159,"['javascript', 'html']","{'account_id': 11403778, 'reputation': 346, 'user_id': 8359914, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/390d58a7f724a3631fe662cde8482d42?s=256&d=identicon&r=PG&f=1', 'display_name': 'DD1229', 'link': 'https://stackoverflow.com/users/8359914/dd1229'}",True,70,1,3,1632196597,1632167721,1632183557.0,69260123,CC BY-SA 4.0,https://stackoverflow.com/questions/69260123/getting-all-elements-on-a-page-and-hiding-them-upon-filter,Getting all elements on a page and hiding them upon filter,,69263178.0,,
2160,"['javascript', 'html', 'unicode']","{'account_id': 7422908, 'reputation': 326, 'user_id': 5646527, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8e4de6ed1befef898dc09fb2b2a0d64?s=256&d=identicon&r=PG&f=1', 'display_name': 'A.D', 'link': 'https://stackoverflow.com/users/5646527/a-d'}",True,502,1,0,1632196587,1631790255,1632196338.0,69207284,CC BY-SA 4.0,https://stackoverflow.com/questions/69207284/unicode-symbol-not-showing-up-in-android-chrome,Unicode symbol not showing up in Android - Chrome,,69263152.0,,
2161,"['html', 'css', 'html-table', 'ngfor', 'angular-ng-if']","{'account_id': 18347644, 'reputation': 35, 'user_id': 13362518, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-7mC0ol29EGM/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNgrlvGs0j0jUZ_bL3D6LlbRnYyWQ/photo.jpg?sz=256', 'display_name': 'developer11', 'link': 'https://stackoverflow.com/users/13362518/developer11'}",True,462,2,-1,1632195375,1632143028,1632195375.0,69254931,CC BY-SA 4.0,https://stackoverflow.com/questions/69254931/how-to-display-4-values-in-every-row-in-html-using-ngfor-and-ngif,How to display 4 values in every row in html using ngfor and ngif?,,69255023.0,,
2162,"['html', 'css', 'bootstrap-4']","{'account_id': 22771324, 'reputation': 9, 'user_id': 16928710, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ed00d50e7670e2279a22b69d17aba7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Juls', 'link': 'https://stackoverflow.com/users/16928710/juls'}",False,72,0,0,1632190089,1632036815,1632190089.0,69241235,CC BY-SA 4.0,https://stackoverflow.com/questions/69241235/div-elements-affected-by-margin,Div elements affected by margin,,,,
2163,"['html', 'css', 'django']","{'account_id': 22796905, 'reputation': 1, 'user_id': 16950324, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/255fd0cf33ee03b9693d567014e1ba99?s=256&d=identicon&r=PG&f=1', 'display_name': 'eulersinus', 'link': 'https://stackoverflow.com/users/16950324/eulersinus'}",False,34,2,0,1632190069,1632059845,1632190069.0,69243932,CC BY-SA 4.0,https://stackoverflow.com/questions/69243932/bootstrap-5-navbar-single-items-differently-aligned,Bootstrap 5 navbar single items differently aligned,,,,
2164,"['html', 'google-chrome', 'firefox', 'localization', 'internationalization']","{'account_id': 1486929, 'reputation': 1034, 'user_id': 1769757, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e534b758559c8b9ced01b8b05cab69a7?s=256&d=identicon&r=PG', 'display_name': 'scott', 'link': 'https://stackoverflow.com/users/1769757/scott'}",True,1091,2,0,1632187869,1632162486,,69259251,CC BY-SA 4.0,https://stackoverflow.com/questions/69259251/why-do-chrome-and-firefox-use-mm-dd-yyyy-format-for-input-type-date-in-the-e,Why do Chrome and Firefox use mm/dd/yyyy format for &lt;input type=&quot;date&quot;&gt; in the en-GB locale?,,,,
2165,"['html', 'css', 'image', 'visual-studio-code', 'text']","{'account_id': 20700617, 'reputation': 5, 'user_id': 15199795, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiyaIRMRBYJD1tI3wMv458J-cvu55jVdpp09dMArA=k-s256', 'display_name': 'Veda', 'link': 'https://stackoverflow.com/users/15199795/veda'}",False,67,0,0,1632186941,1632186941,,69262376,CC BY-SA 4.0,https://stackoverflow.com/questions/69262376/visual-studio-code-debug-bar,Visual Studio Code Debug Bar,,,,
2166,"['javascript', 'html', 'css']","{'account_id': 20483182, 'reputation': 35, 'user_id': 15030949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/296cc44e5e49348e0aca7b23983fcccb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Medy', 'link': 'https://stackoverflow.com/users/15030949/medy'}",True,58,2,3,1632184820,1632182836,,69262038,CC BY-SA 4.0,https://stackoverflow.com/questions/69262038/why-can-i-not-toggle-the-display-of-the-hamburger-menu,Why can I not toggle the display of the hamburger menu,,69262122.0,,
2167,"['html', 'css', 'webkit', 'scrollbar']","{'account_id': 19951581, 'reputation': 59, 'user_id': 14621116, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c5c3a09afcbf8a29eac653b666def41?s=256&d=identicon&r=PG&f=1', 'display_name': 'Elektra Murphy', 'link': 'https://stackoverflow.com/users/14621116/elektra-murphy'}",False,26,0,0,1632184675,1632184675,,69262182,CC BY-SA 4.0,https://stackoverflow.com/questions/69262182/positioning-a-scrollbar-within-a-page-rather-than-on-the-side,Positioning a scrollbar within a page rather than on the side,,,,
2168,"['python', 'html', 'arrays', 'plotly', 'plotly-dash']","{'account_id': 199679, 'reputation': 9609, 'user_id': 445142, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/b0yPE.jpg?s=256&g=1', 'display_name': 'pepe', 'link': 'https://stackoverflow.com/users/445142/pepe'}",False,86,1,0,1632184653,1632182156,1632183186.0,69261970,CC BY-SA 4.0,https://stackoverflow.com/questions/69261970/plotly-dash-not-showing-list-of-graph-elements,Plotly-Dash not showing list of graph elements,,,,
2169,['html'],"{'account_id': 22319740, 'reputation': 69, 'user_id': 16542536, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJySEt3t2-slUYDlwjG7OuTOPS9DpHL-TqQSfOZB=k-s256', 'display_name': 'user16542536', 'link': 'https://stackoverflow.com/users/16542536/user16542536'}",False,34,0,1,1632183749,1632183749,,69262114,CC BY-SA 4.0,https://stackoverflow.com/questions/69262114/contenteditable-plaintext-only-mobile-not-working,contenteditable plaintext-only mobile not working,,,,
2170,"['javascript', 'html', 'reactjs']","{'account_id': 6281629, 'reputation': 409, 'user_id': 4882428, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/bY8t7.png?s=256&g=1', 'display_name': 'Min', 'link': 'https://stackoverflow.com/users/4882428/min'}",True,1129,1,2,1632183729,1632181506,1632183150.0,69261928,CC BY-SA 4.0,https://stackoverflow.com/questions/69261928/disabled-true-html-button-attribute-does-not-work-right-in-javascript-react,disabled={true} HTML button attribute does not work right in JavaScript + React,,69261958.0,,
2171,"['javascript', 'html', 'css']","{'account_id': 22608720, 'reputation': 23, 'user_id': 16789255, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzqnYl8260WJstsmN25MTtzXdFrdZqI0RoYQ5PS=k-s256', 'display_name': 'McStunnah', 'link': 'https://stackoverflow.com/users/16789255/mcstunnah'}",False,40,0,1,1632182406,1632182406,,69261996,CC BY-SA 4.0,https://stackoverflow.com/questions/69261996/delay-transition-effects-until-after-nav-closes,Delay transition effects until after nav closes,,,,
2172,"['html', 'css', 'sass']","{'account_id': 8900088, 'reputation': 3853, 'user_id': 6643803, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/97137d018cfcf88f003ad2a11bbc6e1e?s=256&d=identicon&r=PG&f=1', 'display_name': 'akuma8', 'link': 'https://stackoverflow.com/users/6643803/akuma8'}",False,33,1,1,1632182294,1632180121,,69261802,CC BY-SA 4.0,https://stackoverflow.com/questions/69261802/image-sizing-rule-not-applied-when-defining-in-scss-file-but-works-in-html-tag,Image sizing rule not applied when defining in scss file but works in html tag,,,,
2173,"['javascript', 'html', 'countdown']","{'account_id': 20970813, 'reputation': 31, 'user_id': 15408029, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a767d800812ccab6ce9fd06f0fc6acc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zimnyjestem', 'link': 'https://stackoverflow.com/users/15408029/zimnyjestem'}",False,57,1,-1,1632181246,1632174681,,69261226,CC BY-SA 4.0,https://stackoverflow.com/questions/69261226/how-to-pause-running-countdown-with-button-to-redirect-page,How to pause running countdown with button to redirect page?,,,,
2174,"['javascript', 'html', 'css']","{'account_id': 21116256, 'reputation': 77, 'user_id': 15523295, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjfr6pWFTCljy_EqRIqOp6EAgTEstCRrRvpxpRb=k-s256', 'display_name': 'Ahmed Elhoseny', 'link': 'https://stackoverflow.com/users/15523295/ahmed-elhoseny'}",True,62,1,0,1632180585,1632180449,,69261830,,https://stackoverflow.com/questions/69261830/how-can-i-change-the-color-of-a-typer-in-an-input-field-without-changing-the-tex,How can I change the color of a typer in an input field without changing the text color itself?,1632180709.0,69261843.0,Duplicate,
