,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,migrated_from,closed_date,closed_reason,community_owned_date
2050,"['html', 'ruby-on-rails-3', 'url', 'imagemagick', 'refinerycms']","{'account_id': 1218964, 'reputation': 1680, 'user_id': 1185997, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/44c10cc0fbaf54a7237d31f760ef39ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Goldentoa11', 'link': 'https://stackoverflow.com/users/1185997/goldentoa11'}",True,254,2,1,1338964608,1336766520,1495542017.0,10557865,CC BY-SA 3.0,https://stackoverflow.com/questions/10557865/are-strange-strings-in-urls-normal-for-refinery,Are Strange Strings in URLs normal for Refinery?,10909259.0,,,,,
2051,"['javascript', 'html', 'database', 'blogger']","{'account_id': 1389926, 'reputation': 31, 'user_id': 1321000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c97743a336c3ca162e052c51968426b7?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/1321000/brian'}",False,387,1,0,1338920552,1337879583,,10742209,CC BY-SA 3.0,https://stackoverflow.com/questions/10742209/how-can-i-store-and-access-javascript-variables-from-a-blogger-page-in-which-co,How can I store and access javascript variables from a Blogger page (in which contains a poll) without hosting the blog from my own server?,,,,,,
2052,"['php', 'html', 'session', 'header']","{'account_id': 1413313, 'reputation': 708, 'user_id': 1339492, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/q70ZQ.png?s=256&g=1', 'display_name': 'Event_Horizon', 'link': 'https://stackoverflow.com/users/1339492/event-horizon'}",True,251,4,0,1338919124,1336064815,1338919124.0,10436122,CC BY-SA 3.0,https://stackoverflow.com/questions/10436122/why-arent-my-session-variables-working-cross-site,Why aren&#39;t my session variables working cross site?,10902389.0,,,,,
2053,"['javascript', 'html', 'iframe']","{'account_id': 946092, 'reputation': 4996, 'user_id': 973339, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e4fcf8fdcce5af9a08b06767484bdb53?s=256&d=identicon&r=PG', 'display_name': 'evanwong', 'link': 'https://stackoverflow.com/users/973339/evanwong'}",True,14692,6,6,1338918559,1337895015,1337954352.0,10745564,CC BY-SA 3.0,https://stackoverflow.com/questions/10745564/track-only-iframe-history,Track only iframe history,,,,,,
2054,"['html', 'css', 'element', 'nav']","{'user_type': 'does_not_exist', 'display_name': 'user1193509'}",True,878,1,0,1338914565,1338418646,1338912852.0,10825435,CC BY-SA 3.0,https://stackoverflow.com/questions/10825435/nav-element-floats-unconstrained,nav element floats unconstrained,10901345.0,,,,,
2055,"['java', 'html', 'struts2']","{'account_id': 1033231, 'reputation': 513, 'user_id': 1041117, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/eed02efae6c01f4a54c842dd26c2e554?s=256&d=identicon&r=PG', 'display_name': 'JMohasin', 'link': 'https://stackoverflow.com/users/1041117/jmohasin'}",True,2123,1,2,1338909689,1337955743,,10756118,CC BY-SA 3.0,https://stackoverflow.com/questions/10756118/how-to-customize-grid-jquery-struts2-plugin-to-add-hyperlink,How to customize grid jquery struts2 plugin to add hyperlink,,,,,,
2056,"['css', 'html', 'checkbox']","{'account_id': 1015351, 'reputation': 1590, 'user_id': 1027012, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/sWkvA.png?s=256&g=1', 'display_name': 'Livi17', 'link': 'https://stackoverflow.com/users/1027012/livi17'}",True,7723,2,1,1338898418,1337917532,,10748224,CC BY-SA 3.0,https://stackoverflow.com/questions/10748224/css-checkbox-styling,CSS checkbox styling,10760303.0,,,,,
2057,"['javascript', 'jquery', 'html']","{'account_id': 490670, 'reputation': 54370, 'user_id': 892029, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/38f7fe018c238121ac5b3ffa947102b3?s=256&d=identicon&r=PG', 'display_name': 'IAmYourFaja', 'link': 'https://stackoverflow.com/users/892029/iamyourfaja'}",True,201,4,2,1338892552,1335956960,1338892552.0,10412536,CC BY-SA 3.0,https://stackoverflow.com/questions/10412536/how-to-use-and-reuse-js-variables-across-functions,How to use and reuse JS variables across functions,10412575.0,,,,,
2058,"['javascript', 'jquery', 'html', 'jquery-mobile']","{'account_id': 990685, 'reputation': 2604, 'user_id': 1008103, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/ffa2df5bd88cc749f2f69d29ef0fb815?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/1008103/tom'}",True,3329,3,1,1338892463,1336327058,1338892463.0,10472829,CC BY-SA 3.0,https://stackoverflow.com/questions/10472829/jquery-click-to-play-video,jquery click to play video,10472854.0,,,,,
2059,"['javascript', 'jquery', 'html']","{'account_id': 244949, 'reputation': 241, 'user_id': 518138, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/9250d5bdb1f61b2f84a3ac052c8610bc?s=256&d=identicon&r=PG', 'display_name': 'user518138', 'link': 'https://stackoverflow.com/users/518138/user518138'}",True,73,4,3,1338892426,1337894488,1338892426.0,10745466,CC BY-SA 3.0,https://stackoverflow.com/questions/10745466/what-does-this-jquery-code-mean-and-when-will-it-get-called,What does this JQuery code mean and when will it get called?,10745471.0,,,,,
2060,"['javascript', 'jquery', 'html', 'jquery-ui-sortable', 'tiles']","{'account_id': 348555, 'reputation': 307, 'user_id': 683312, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/8ccd478a5343aa2e9e36fde38c1bc2d9?s=256&d=identicon&r=PG', 'display_name': 'b-marls', 'link': 'https://stackoverflow.com/users/683312/b-marls'}",True,1232,1,3,1338892399,1337892940,1338892399.0,10745140,CC BY-SA 3.0,https://stackoverflow.com/questions/10745140/rearrange-tiles-within-an-area,Rearrange tiles within an area,10745350.0,,,,,
2061,"['javascript', 'android', 'iphone', 'html', 'safari']","{'account_id': 1185221, 'reputation': 398, 'user_id': 1159337, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/8aaf11c10570767e79dae3d93e81ef82?s=256&d=identicon&r=PG', 'display_name': 'Zatla00', 'link': 'https://stackoverflow.com/users/1159337/zatla00'}",False,1975,1,0,1338890708,1338412722,1338890708.0,10824429,CC BY-SA 3.0,https://stackoverflow.com/questions/10824429/submitting-a-form-on-android-using-java-script,submitting a form on android using java script ,,,,,,
2062,"['php', 'html', 'pdf', 'fpdf', 'fpdi']","{'account_id': 41777, 'reputation': 2473, 'user_id': 121487, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/803ea00e2f85d634e2f281345a1f9e33?s=256&d=identicon&r=PG', 'display_name': 'Eliseo Ocampos', 'link': 'https://stackoverflow.com/users/121487/eliseo-ocampos'}",True,312,1,0,1338874297,1336630465,,10528412,CC BY-SA 3.0,https://stackoverflow.com/questions/10528412/generate-several-pdf-on-a-page-with-fpdi-in-php,Generate several pdf on a page with FPDI in PHP,10892081.0,,,,,
2063,['html'],"{'account_id': 1518759, 'reputation': 15, 'user_id': 1419079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a2e64d0d70e4d81514852bd79bb0138f?s=256&d=identicon&r=PG', 'display_name': 'monica', 'link': 'https://stackoverflow.com/users/1419079/monica'}",True,325,2,-1,1338873203,1338363282,1338871985.0,10811895,CC BY-SA 3.0,https://stackoverflow.com/questions/10811895/small-caps-in-jquery-using-dropdown-box,small caps in jquery using dropdown box,10891929.0,,,,,
2064,"['html', 'django', 'django-templates', 'haml', 'sass']","{'account_id': 378930, 'reputation': 42917, 'user_id': 731963, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/19c28676f977300166c0f35f41a9aae0?s=256&d=identicon&r=PG', 'display_name': 'Yugal Jindle', 'link': 'https://stackoverflow.com/users/731963/yugal-jindle'}",True,1879,2,0,1338862118,1336273128,1336281967.0,10467738,,https://stackoverflow.com/questions/10467738/do-we-have-any-css-and-html-extensions-for-django-framework,Do we have any css and html extensions for django framework?,10468043.0,,,1337479800.0,not constructive,
2065,"['javascript', 'html', 'google-api', 'google-calendar-api']","{'account_id': 1474094, 'reputation': 79, 'user_id': 1384946, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/WHPop.jpg?s=256&g=1', 'display_name': 'sears', 'link': 'https://stackoverflow.com/users/1384946/sears'}",True,1761,1,2,1338861040,1337349620,,10654064,CC BY-SA 3.0,https://stackoverflow.com/questions/10654064/google-calendar-api-javascript-quickadd,Google Calendar API Javascript Quickadd,,,,,,
2066,"['html', 'css']","{'account_id': 1257916, 'reputation': 38120, 'user_id': 1216976, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/8f10852a80ca4794f50a304254cb123b?s=256&d=identicon&r=PG', 'display_name': 'SomeKittens', 'link': 'https://stackoverflow.com/users/1216976/somekittens'}",True,3009,1,1,1338846685,1337362031,1337363532.0,10657119,CC BY-SA 3.0,https://stackoverflow.com/questions/10657119/draw-lines-on-html-page-from-one-div-to-another,Draw lines on HTML page from one div to another,10888886.0,,,,,
2067,"['php', 'javascript', 'html', 'file-upload', 'xmlhttprequest']","{'account_id': 1105394, 'reputation': 4013, 'user_id': 1096900, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/b67b04957056e60edd5ea5855ec3b38b?s=256&d=identicon&r=PG', 'display_name': 'Harts', 'link': 'https://stackoverflow.com/users/1096900/harts'}",True,3342,3,5,1338833116,1337886217,1338569770.0,10743746,CC BY-SA 3.0,https://stackoverflow.com/questions/10743746/how-to-upload-multiple-file-under-1-http-request,How to upload multiple file under 1 http request,,,,,,
2068,"['html', 'css']","{'account_id': 117685, 'reputation': 20359, 'user_id': 308079, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/9fc5a15f52c68f1cbcf6c1d47fdca21c?s=256&d=identicon&r=PG', 'display_name': 'Justin808', 'link': 'https://stackoverflow.com/users/308079/justin808'}",True,1510,1,6,1338827990,1337833236,1337839663.0,10731102,CC BY-SA 3.0,https://stackoverflow.com/questions/10731102/disappearing-div-or-div-border,Disappearing DIV or DIV border,10884855.0,,,,,
2069,"['javascript', 'html']","{'account_id': 85818, 'reputation': 4754, 'user_id': 239036, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/f1936e1d982d9e87b41b43743eb96cff?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/239036/alex'}",True,992,2,1,1338824342,1336167206,1338824342.0,10456428,CC BY-SA 3.0,https://stackoverflow.com/questions/10456428/accessing-javascript-object-from-separate-window,Accessing JavaScript object from separate window,10456921.0,,,,,
2070,"['javascript', 'html', 'css', 'syntax-highlighting', 'google-code-prettify']","{'account_id': 311361, 'reputation': 62840, 'user_id': 624900, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/dd56da509c21eebb967777a9dbcce437?s=256&d=identicon&r=PG', 'display_name': 'jterrace', 'link': 'https://stackoverflow.com/users/624900/jterrace'}",True,627,4,3,1338823429,1338249409,1338250277.0,10791614,CC BY-SA 3.0,https://stackoverflow.com/questions/10791614/html-js-css-syntax-highlighter-that-supports-llvm,HTML/JS/CSS syntax highlighter that supports LLVM,10841958.0,,,,,
2071,"['html', 'css']","{'account_id': 1373691, 'reputation': 11839, 'user_id': 1308134, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/da9e51df9a171b66492b95591b219d25?s=256&d=identicon&r=PG', 'display_name': 'ilyes kooli', 'link': 'https://stackoverflow.com/users/1308134/ilyes-kooli'}",True,1394,3,1,1338821619,1338470938,1338475292.0,10834630,CC BY-SA 3.0,https://stackoverflow.com/questions/10834630/make-html-elements-fit-vertically,Make Html elements fit vertically,10883376.0,,,,,
2072,"['javascript', 'jquery', 'html', 'dom', 'nicedit']","{'account_id': 392377, 'reputation': 11263, 'user_id': 753603, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/3fb9d33251ddac83c8a2fc6780a4e81b?s=256&d=identicon&r=PG', 'display_name': 'TeaCupApp', 'link': 'https://stackoverflow.com/users/753603/teacupapp'}",True,614,1,0,1338820502,1335853769,,10394364,CC BY-SA 3.0,https://stackoverflow.com/questions/10394364/insert-text-into-text-area-by-query,Insert text into text area by query,10394486.0,,,,,
2073,"['html', 'css', 'macos', 'cocoa']","{'account_id': 93969, 'reputation': 3210, 'user_id': 256828, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/f2a581ab464a7ceae6e6e4b9ba809630?s=256&d=identicon&r=PG&f=1', 'display_name': 'Staros', 'link': 'https://stackoverflow.com/users/256828/staros'}",True,1844,4,2,1338808697,1337015129,,10587916,CC BY-SA 3.0,https://stackoverflow.com/questions/10587916/black-input-backgrounds-cocoa-webview,Black input backgrounds - Cocoa WebView,10660297.0,,,,,
2074,"['html', 'windows-7']","{'account_id': 9657, 'reputation': 656, 'user_id': 17937, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b0a0446606954e48c6796941b5b50e4d?s=256&d=identicon&r=PG', 'display_name': 'Gary Joynes', 'link': 'https://stackoverflow.com/users/17937/gary-joynes'}",True,458,2,2,1338803530,1337352060,,10654704,CC BY-SA 3.0,https://stackoverflow.com/questions/10654704/can-a-html5-web-application-access-the-camera-on-a-windows-7-tablet,Can a HTML5 web application access the camera on a Windows 7 tablet,10879384.0,,,,,
2075,"['javascript', 'python', 'html', 'mechanize']","{'account_id': 408343, 'reputation': 17695, 'user_id': 778942, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/f98033f7f2031b092d5ff33d0f32c9da?s=256&d=identicon&r=PG', 'display_name': 'sam', 'link': 'https://stackoverflow.com/users/778942/sam'}",True,472,1,0,1338793415,1337946657,1338793415.0,10753926,CC BY-SA 3.0,https://stackoverflow.com/questions/10753926/python-with-javascript,python with javascript ,10757808.0,,,,,
2076,"['html', 'css']","{'account_id': 61620, 'reputation': 5784, 'user_id': 183544, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/7e497922b6a3060aa8fedd117b0eb7ff?s=256&d=identicon&r=PG', 'display_name': 'Ciantic', 'link': 'https://stackoverflow.com/users/183544/ciantic'}",True,6560,1,2,1338752129,1337353545,1337356356.0,10655104,CC BY-SA 3.0,https://stackoverflow.com/questions/10655104/how-to-have-a-left-and-right-sidebar-after-main-content,How to have a left and right sidebar after main content?,,,,,,
2077,"['html', 'html-lists']","{'account_id': 1473732, 'reputation': 127, 'user_id': 1384668, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/38a3d5e56e00aec73183f820ef6425d6?s=256&d=identicon&r=PG', 'display_name': 'user1384668', 'link': 'https://stackoverflow.com/users/1384668/user1384668'}",True,556,2,0,1338720657,1336830601,1338720657.0,10564317,CC BY-SA 3.0,https://stackoverflow.com/questions/10564317/how-can-i-insert-a-list-into-a-paragraph,How can I insert a list into a paragraph?,10564704.0,,,,,
2078,"['jquery', 'html', 'css', 'asp.net-mvc', 'readonly']","{'account_id': 1434643, 'reputation': 14008, 'user_id': 1356321, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/HMQcY.jpg?s=256&g=1', 'display_name': 'Pomster', 'link': 'https://stackoverflow.com/users/1356321/pomster'}",True,1642,3,2,1338716422,1338272174,1338273216.0,10793972,CC BY-SA 3.0,https://stackoverflow.com/questions/10793972/set-webpage-to-readonly-only,Set Webpage to Readonly only?,10794025.0,,,,,
2079,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1456916, 'reputation': 81, 'user_id': 1372275, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/70098c916d1099a8a9771e3ea694d407?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/1372275/chris'}",True,1637,2,2,1338710374,1336055075,1338710374.0,10433416,CC BY-SA 3.0,https://stackoverflow.com/questions/10433416/implementing-new-image-overlay-on-existing-code-html5-and-css-3,Implementing New Image Overlay on Existing code (HTML5 and CSS 3),10433884.0,,,,,
2080,"['html', 'css', 'html-lists']","{'account_id': 1449219, 'reputation': 53, 'user_id': 1366689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ac25e146ba7a1e15edb53ed01db694c?s=256&d=identicon&r=PG', 'display_name': 'KSheehan77', 'link': 'https://stackoverflow.com/users/1366689/ksheehan77'}",True,862,4,1,1338699805,1335820342,1338699805.0,10390648,CC BY-SA 3.0,https://stackoverflow.com/questions/10390648/how-do-i-create-a-list-of-horizontal-items,How do I create a list of horizontal items?,,,,,,
2081,"['html', 'css', 'internet-explorer-8', 'html-lists']","{'account_id': 1380631, 'reputation': 33, 'user_id': 1313718, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5cf671d6854aa566dbb3cc4d868120ec?s=256&d=identicon&r=PG', 'display_name': 'Birds4', 'link': 'https://stackoverflow.com/users/1313718/birds4'}",True,4377,1,1,1338682649,1336683697,1338682649.0,10542080,CC BY-SA 3.0,https://stackoverflow.com/questions/10542080/why-is-my-unordered-list-inside-a-div-not-rendering-correctly,Why is my unordered list inside a div not rendering correctly?,10542300.0,,,,,
