,tags,owner,is_answered,view_count,bounty_amount,bounty_closes_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date
1863,"['javascript', 'html', 'web-scraping', 'components']","{'account_id': 18539960, 'reputation': 11, 'user_id': 13508696, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GglqtQYcVVWFiTGT3RQvyxGZBRdRyVA1dfRP9xfyg=k-s256', 'display_name': 'med kalil ben ahmed', 'link': 'https://stackoverflow.com/users/13508696/med-kalil-ben-ahmed'}",False,27,,,,1,0,1653318570,1653318288,1653318469.0,72350777,CC BY-SA 4.0,https://stackoverflow.com/questions/72350777/get-classname-of-a-reusable-component-from-html,get className of a reusable component from html,,,,,
1864,"['html', 'css']","{'account_id': 18346514, 'reputation': 33, 'user_id': 13361606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb1ab5f75f1a2ee156054e0f208ff005?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wpitchy', 'link': 'https://stackoverflow.com/users/13361606/wpitchy'}",True,30,,,72350822.0,1,1,1653318457,1653317675,,72350619,CC BY-SA 4.0,https://stackoverflow.com/questions/72350619/html-dropdown-navbar-not-displaying,HTML Dropdown Navbar not displaying,,,,,
1865,"['javascript', 'html']","{'account_id': 20281666, 'reputation': 63, 'user_id': 14875260, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwix9pQHFdzFSvCSQHK0SDHEiMeWsiq9MqxjK4M=k-s256', 'display_name': 'beginner', 'link': 'https://stackoverflow.com/users/14875260/beginner'}",True,281,,,72254004.0,2,-1,1653318262,1652671825,1653318262.0,72253905,,https://stackoverflow.com/questions/72253905/create-multiplication-table-with-minimum-and-maximum-inputs,Create multiplication table with minimum and maximum inputs,1652688828.0,Duplicate,,,
1866,"['python', 'html', 'web-scraping', 'beautifulsoup']","{'account_id': 20886339, 'reputation': 11, 'user_id': 15342852, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69689fc2b031a68f42bbd6ec3a57a2e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'angelov_georgi', 'link': 'https://stackoverflow.com/users/15342852/angelov-georgi'}",False,47,,,,1,0,1653318252,1653281788,1653318252.0,72343414,CC BY-SA 4.0,https://stackoverflow.com/questions/72343414/why-is-next-sibling-not-working-as-expected-in-html-tree,Why is next_sibling not working as expected in html tree?,,,,,
1867,"['html', 'css']","{'account_id': 25344022, 'reputation': 21, 'user_id': 19162014, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiCIS-Oaz9-qzyyAsAXkjFNeSAk8ALpRU6_DShUYg=k-s256', 'display_name': 'Mat&#237;as Huartamend&#237;a', 'link': 'https://stackoverflow.com/users/19162014/mat%c3%adas-huartamend%c3%ada'}",True,40,,,72350573.0,3,0,1653317979,1653317208,,72350511,CC BY-SA 4.0,https://stackoverflow.com/questions/72350511/header-menu-blocking-main-section-on-website,Header Menu Blocking Main Section on Website,,,,,
1868,"['html', 'jquery', 'local-storage']","{'account_id': 4430467, 'reputation': 33, 'user_id': 3607744, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3607744', 'link': 'https://stackoverflow.com/users/3607744/user3607744'}",True,42,,,72347213.0,1,0,1653317721,1653299793,1653300784.0,72346600,CC BY-SA 4.0,https://stackoverflow.com/questions/72346600/set-score-in-local-sotrage-only-if-a-higher-number,Set score in local sotrage only if a higher number,,,,,
1869,"['php', 'html', 'email']","{'account_id': 16536384, 'reputation': 3, 'user_id': 11948287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98b99e1b5ded2579818efbf88867eaf6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aimhigh', 'link': 'https://stackoverflow.com/users/11948287/aimhigh'}",False,34,,,,2,0,1653317636,1653253279,1653317636.0,72341277,CC BY-SA 4.0,https://stackoverflow.com/questions/72341277/unable-to-send-html-form-entry-using-php,Unable to Send HTML Form Entry using PHP,,,,,
1870,"['html', 'templates', 'flask', 'internationalization', 'jinja2']","{'account_id': 24121025, 'reputation': 3, 'user_id': 18090194, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81215418163f5e0a1292066d04584825?s=256&d=identicon&r=PG', 'display_name': 'Chabelle78', 'link': 'https://stackoverflow.com/users/18090194/chabelle78'}",False,23,,,,0,0,1653317465,1653294965,1653317465.0,72345528,CC BY-SA 4.0,https://stackoverflow.com/questions/72345528/how-to-internationalize-data-from-db-dynamic-values,How to internationalize data from DB - dynamic values,,,,,
1871,"['html', 'shopify']","{'account_id': 25348105, 'reputation': 11, 'user_id': 19165394, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93005f4a5ee158fc678fdec393c51e7a?s=256&d=identicon&r=PG', 'display_name': 'tim10nz', 'link': 'https://stackoverflow.com/users/19165394/tim10nz'}",False,34,,,,1,-1,1653317404,1653295584,1653317404.0,72345665,CC BY-SA 4.0,https://stackoverflow.com/questions/72345665/show-description-only-on-certain-collections,Show Description only on certain collections,,,,,
1872,"['html', 'css']","{'account_id': 25355933, 'reputation': 1, 'user_id': 19172056, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5FFaf.png?s=256&g=1', 'display_name': 'Google Wont Hide My Name', 'link': 'https://stackoverflow.com/users/19172056/google-wont-hide-my-name'}",False,113,,,,1,0,1653316318,1653284523,1653316318.0,72343699,CC BY-SA 4.0,https://stackoverflow.com/questions/72343699/using-a-div-within-a-wrapper-to-change-another-div-with-hover,Using a div within a wrapper to change another div with hover,,,,,
1873,"['javascript', 'html']","{'account_id': 25362593, 'reputation': 19, 'user_id': 19177603, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzypm2ZxfVqbMPwxAp3bhfyNORUiX3jumUmUSZC=k-s256', 'display_name': '전유희', 'link': 'https://stackoverflow.com/users/19177603/%ec%a0%84%ec%9c%a0%ed%9d%ac'}",False,66,,,,1,0,1653316278,1653283198,1653316278.0,72343542,CC BY-SA 4.0,https://stackoverflow.com/questions/72343542/i-want-to-use-the-wait-function-in-the-script-of-html,I want to use the wait function in the script of HTML,,,,,
1874,"['python', 'html', 'flask', 'jinja2']","{'account_id': 22341179, 'reputation': 1, 'user_id': 16560937, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghoxf5hmTbYzDHaXT99o1Vyob2f0q38Qec6c-Wc-Q=k-s256', 'display_name': 'Alvinhoxha123', 'link': 'https://stackoverflow.com/users/16560937/alvinhoxha123'}",False,139,,,,1,-1,1653316162,1653243514,1653315489.0,72340218,CC BY-SA 4.0,https://stackoverflow.com/questions/72340218/flask-jinja2-exceptions-templatesyntaxerror-while-inheriting,Flask jinja2.exceptions.TemplateSyntaxError while inheriting,,,,,
1875,"['html', 'css', 'firefox']","{'account_id': 4419039, 'reputation': 989, 'user_id': 4273683, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/PMmKW.jpg?s=256&g=1', 'display_name': 'kirschkern', 'link': 'https://stackoverflow.com/users/4273683/kirschkern'}",True,68,,,72348369.0,1,0,1653316067,1653306519,,72348050,CC BY-SA 4.0,https://stackoverflow.com/questions/72348050/how-to-avoid-wrapping-of-elements-in-a-long-list-with-scrollbars-in-firefox,How to avoid wrapping of elements in a long list with scrollbars in Firefox,,,,,
1876,"['javascript', 'html', 'css', 'mapbox']","{'account_id': 25304174, 'reputation': 11, 'user_id': 19127985, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiiOQCSomTxyV6b_73tEM81B42xrMW0nz93GQxHRA=k-s256', 'display_name': 'Konrad Gunnarsson', 'link': 'https://stackoverflow.com/users/19127985/konrad-gunnarsson'}",False,92,,,,1,1,1653316041,1653304160,1653316041.0,72347547,CC BY-SA 4.0,https://stackoverflow.com/questions/72347547/display-different-maps-with-slider-value-mapbox,Display different maps with slider value mapbox,,,,,
1877,"['javascript', 'html', 'drag-and-drop', 'draggable', 'drag']","{'account_id': 15241530, 'reputation': 43, 'user_id': 10997664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c0f2326b93f1fe0bd427b744d26f2ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'codein1', 'link': 'https://stackoverflow.com/users/10997664/codein1'}",False,16,,,,0,0,1653315981,1653307736,1653315981.0,72348290,CC BY-SA 4.0,https://stackoverflow.com/questions/72348290/receive-dragenter-event-by-a-hidden-container,Receive dragenter event by a hidden container,,,,,
1878,"['html', 'css', 'materialize']","{'account_id': 25135937, 'reputation': 51, 'user_id': 18982716, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7bf7d129cbe589a9d59d90f5a0b0642?s=256&d=identicon&r=PG', 'display_name': 'betty_', 'link': 'https://stackoverflow.com/users/18982716/betty'}",False,76,,,,1,1,1653315641,1653303101,,72347321,CC BY-SA 4.0,https://stackoverflow.com/questions/72347321/materializecss-carousel-with-custom-cards,Materializecss carousel with custom cards,,,,,
1879,"['html', 'css']","{'account_id': 24723683, 'reputation': 5, 'user_id': 18612431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4dc1260b9de18bac5e231a0188360d6?s=256&d=identicon&r=PG', 'display_name': 'jkm', 'link': 'https://stackoverflow.com/users/18612431/jkm'}",True,76,,,72318115.0,3,0,1653315385,1653043068,,72317502,CC BY-SA 4.0,https://stackoverflow.com/questions/72317502/cannot-align-vertical-elements,Cannot align vertical elements,,,,,
1880,"['javascript', 'html', 'json']","{'account_id': 10576213, 'reputation': 143, 'user_id': 12339109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb1328e5cb7bbb7ae9b70fbe5e7bfc94?s=256&d=identicon&r=PG&f=1', 'display_name': 'becky', 'link': 'https://stackoverflow.com/users/12339109/becky'}",False,27,,,,0,0,1653315370,1653315370,,72350094,,https://stackoverflow.com/questions/72350094/origin-null-is-not-allowed-by-access-control-allow-origin-status-code-200-in-j,Origin null is not allowed by Access-Control-Allow-Origin. Status code: 200 in JavaScript?,1653316199.0,Duplicate,,,
1881,"['html', 'wordpress', 'redirect']","{'account_id': 25366673, 'reputation': 11, 'user_id': 19181167, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10160540666655362/picture?type=large', 'display_name': 'Bob Glashan', 'link': 'https://stackoverflow.com/users/19181167/bob-glashan'}",False,13,,,,0,1,1653315193,1653315193,,72350054,CC BY-SA 4.0,https://stackoverflow.com/questions/72350054/how-to-direct-clicks-based-on-the-original-click-and-then-a-selection,How to direct clicks based on the original click and then a selection,,,,,
1882,"['php', 'html']","{'account_id': 21415814, 'reputation': 31, 'user_id': 15775091, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Fq4tK59PJd8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckCmpwfIlvZdecg2N8xEyt30yev2A/s96-c/photo.jpg?sz=256', 'display_name': 'Guilherme Moreira', 'link': 'https://stackoverflow.com/users/15775091/guilherme-moreira'}",False,11,,,,0,0,1653315185,1653315185,,72350048,,https://stackoverflow.com/questions/72350048/downloading-php-instead-of-opening-it,Downloading php instead of opening it,1653315389.0,Duplicate,,,
1883,"['html', 'variables', 'input']","{'account_id': 25208025, 'reputation': 17, 'user_id': 19046082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8d56ad7b2d832a505a82c2e5e7ac9ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bob', 'link': 'https://stackoverflow.com/users/19046082/bob'}",True,52,,,,1,0,1653314867,1653311320,,72349071,CC BY-SA 4.0,https://stackoverflow.com/questions/72349071/how-to-input-a-different-value-for-x1-in-the-html-command-id-x1,How to input a different value for &quot;X1&quot; in the HTML command id=&quot;X1&quot;,,,,,
1884,"['html', 'css']","{'account_id': 24922642, 'reputation': 93, 'user_id': 18790755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b759c2001911b7d877233e794bec37bb?s=256&d=identicon&r=PG', 'display_name': 'Joel Smith', 'link': 'https://stackoverflow.com/users/18790755/joel-smith'}",True,84,,,,2,0,1653314800,1652167864,,72182278,,https://stackoverflow.com/questions/72182278/first-child-pseudo-class-applied-to-all-elements-instead-of-the-first,first-child pseudo class applied to all elements instead of the first,1652170212.0,Duplicate,,,
1885,"['html', 'reactjs', 'iframe', 'solana', 'metaplex']","{'account_id': 20267446, 'reputation': 33, 'user_id': 14864304, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a3e18fe6d9dbe9d427054e2968ceaa4?s=256&d=identicon&r=PG&f=1', 'display_name': 'rhacker007', 'link': 'https://stackoverflow.com/users/14864304/rhacker007'}",False,230,,,,0,0,1653313870,1653182991,,72334234,CC BY-SA 4.0,https://stackoverflow.com/questions/72334234/react-button-solana-candy-machine-inside-an-iframe-does-not-connect-to-phantom-w,React button Solana candy machine inside an iframe does not connect to Phantom wallet browser extension,,,,,
1886,"['javascript', 'html', 'function', 'dom']","{'account_id': 22673655, 'reputation': 41, 'user_id': 16845058, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwJVegP5GhNEsY2yO0VSYZhxuq8fS7UmjT_U-78=k-s256', 'display_name': 'Omer Butt', 'link': 'https://stackoverflow.com/users/16845058/omer-butt'}",True,423,,,72349503.0,1,0,1653312875,1653312209,,72349346,CC BY-SA 4.0,https://stackoverflow.com/questions/72349346/how-to-delete-the-rows-of-dynamically-created-table-with-their-respective-dynami,How to delete the rows of dynamically created table with their respective dynamic id using delete button,,,,,
1887,"['html', 'css']","{'account_id': 23587204, 'reputation': 23, 'user_id': 17625511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22da1e1d5d27e8a5b5c72be660b9cab0?s=256&d=identicon&r=PG', 'display_name': 'Danylo Herasymov', 'link': 'https://stackoverflow.com/users/17625511/danylo-herasymov'}",False,40,,,,0,1,1653312190,1653309663,1653311234.0,72348681,CC BY-SA 4.0,https://stackoverflow.com/questions/72348681/make-screen-stable-when-element-is-expanding-css,Make screen stable when element is expanding CSS,,,,,
1888,"['javascript', 'html', 'css', 'laravel', 'model-view-controller']","{'account_id': 21073940, 'reputation': 15, 'user_id': 15489611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f69133b4ea4bd53dd139a105c55d25ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bilal Bajou', 'link': 'https://stackoverflow.com/users/15489611/bilal-bajou'}",True,53,,,,2,1,1653311991,1653307608,1653307861.0,72348266,CC BY-SA 4.0,https://stackoverflow.com/questions/72348266/how-i-can-solve-uncaught-syntaxerror-unexpected-token-error,How i can solve Uncaught SyntaxError: Unexpected token &#39;&lt;&#39; error,,,,,
1889,"['python', 'html', 'django', 'folium']","{'account_id': 17921140, 'reputation': 35, 'user_id': 14882759, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04f676e9670536379029ba170b3a120b?s=256&d=identicon&r=PG&f=1', 'display_name': 'kayhan', 'link': 'https://stackoverflow.com/users/14882759/kayhan'}",True,28,,,72349230.0,1,1,1653311812,1653311485,1653311812.0,72349139,CC BY-SA 4.0,https://stackoverflow.com/questions/72349139/write-the-url-in-a-variable-in-the-django-view,Write the URL in a variable in the Django view,,,,,
1890,"['html', 'css', 'reactjs', 'jsf', 'primefaces']","{'account_id': 15084568, 'reputation': 357, 'user_id': 10886220, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/233877934201032/picture?type=large', 'display_name': 'zyydoosh', 'link': 'https://stackoverflow.com/users/10886220/zyydoosh'}",False,31,,,,0,0,1653311722,1653311722,,72349214,CC BY-SA 4.0,https://stackoverflow.com/questions/72349214/jsf-primefaces-component-to-act-as-a-parent-container-without-adding-extra-eleme,JSF/Primefaces component to act as a parent container without adding extra elements to the DOM,,,,,
1891,"['html', 'visual-studio-code', 'iframe']","{'account_id': 25366145, 'reputation': 1, 'user_id': 19180700, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzU0dvEkdsasuCF5hLBNnvIj5_UiC3k6EckQav4=k-s256', 'display_name': 'SpecterCoding', 'link': 'https://stackoverflow.com/users/19180700/spectercoding'}",False,20,,,,0,0,1653311132,1653311132,,72349016,CC BY-SA 4.0,https://stackoverflow.com/questions/72349016/vscode-replacing-quotes-with-character-entity-in-iframe,VSCode replacing quotes with character entity in iframe,,,,,
1892,"['javascript', 'html']","{'account_id': 23196394, 'reputation': 1, 'user_id': 17291968, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2914973978814852/picture?type=large', 'display_name': 'Phat Le', 'link': 'https://stackoverflow.com/users/17291968/phat-le'}",False,63,,,,1,0,1653310777,1653297371,1653310777.0,72346045,CC BY-SA 4.0,https://stackoverflow.com/questions/72346045/how-to-make-a-drag-n-drop-work-in-html-and-js,How to make a drag-n-drop work in html and js?,,,,,
1893,"['html', 'css']","{'account_id': 4027720, 'reputation': 722, 'user_id': 3315191, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/TIIoq.jpg?s=256&g=1', 'display_name': 'Skaranjit', 'link': 'https://stackoverflow.com/users/3315191/skaranjit'}",True,42,,,72348452.0,3,-1,1653310219,1653306581,,72348070,CC BY-SA 4.0,https://stackoverflow.com/questions/72348070/without-using-absolute-div-can-we-create-different-layered-overlapping-divs,"Without using absolute div, can we create different layered overlapping divs",,,,,
1894,"['html', 'css']","{'account_id': 21700275, 'reputation': 25, 'user_id': 16222640, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/G5eG6.png?s=256&g=1', 'display_name': 'MrNamedAnother', 'link': 'https://stackoverflow.com/users/16222640/mrnamedanother'}",True,137,,,72347921.0,4,0,1653310111,1653302103,,72347109,CC BY-SA 4.0,https://stackoverflow.com/questions/72347109/text-overflow-image-effect-with-css,Text overflow image effect with CSS?,,,,,
