,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,protected_date,migrated_from
2038,"['javascript', 'html', 'node.js']","{'account_id': 4471496, 'reputation': 2712, 'user_id': 3637700, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://graph.facebook.com/100001086420872/picture?type=large', 'display_name': 'Darkbound', 'link': 'https://stackoverflow.com/users/3637700/darkbound'}",True,272,,2,0,1587906863,1587903098,61440546,,https://stackoverflow.com/questions/61440546/nodejs-local-website-working-from-127-0-0-1-but-doesnt-load-css-js-when-other,"Nodejs local website, working from 127.0.0.1, but doesnt load css/js when other device access it",1587907725.0,1587903599.0,Duplicate,,
2039,"['javascript', 'html', 'jquery', 'css']","{'account_id': 17925322, 'reputation': 59, 'user_id': 13024124, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-me3nHn6g4Zc/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nB7f8MOMbSLqqifT4qF4WnFh2EAdA/photo.jpg?sz=256', 'display_name': 'zon zoan', 'link': 'https://stackoverflow.com/users/13024124/zon-zoan'}",False,62,,1,0,1587906721,1587906541,61441350,CC BY-SA 4.0,https://stackoverflow.com/questions/61441350/how-to-clone-a-div-ontop-of-another-div-jquery,How to clone a div ontop of another div jquery,,,,,
2040,"['javascript', 'html', 'jquery']","{'account_id': 10756589, 'reputation': 360, 'user_id': 7914355, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/960ee836e9df29390d79586b2f188f10?s=256&d=identicon&r=PG&f=1', 'display_name': 'Samson Liu', 'link': 'https://stackoverflow.com/users/7914355/samson-liu'}",False,52,,0,0,1587906694,1587903291,61440590,CC BY-SA 4.0,https://stackoverflow.com/questions/61440590/how-to-keep-javascript-updated-with-an-editable-html-page-and-user-added-element,How to keep javascript updated with an editable HTML page and user-added elements at different levels,,1587906380.0,,,
2041,"['python', 'html', 'beautifulsoup', 'python-requests']","{'account_id': 15458942, 'reputation': 29, 'user_id': 11152100, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DlL-J1DuwRo/AAAAAAAAAAI/AAAAAAAAAB4/p7lz6MOqUO0/photo.jpg?sz=256', 'display_name': 'Jack Leo', 'link': 'https://stackoverflow.com/users/11152100/jack-leo'}",True,181,,3,2,1587906588,1587900153,61439850,CC BY-SA 4.0,https://stackoverflow.com/questions/61439850/python-beautiful-soup-returns-nonetype,Python Beautiful Soup Returns Nonetype,,,,,
2042,"['javascript', 'html', 'css']","{'account_id': 18396064, 'reputation': 83, 'user_id': 13400484, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d8c097b4031a95658741dc5f3e480a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'ecqo', 'link': 'https://stackoverflow.com/users/13400484/ecqo'}",True,31,61441107.0,3,0,1587906181,1587904848,61440951,CC BY-SA 4.0,https://stackoverflow.com/questions/61440951/how-do-i-make-table-text-smaller-if-a-mobile-user-is-detected,How do I make table text smaller if a mobile user is detected?,,,,,
2043,"['javascript', 'html', 'css', 'web']","{'user_type': 'does_not_exist', 'display_name': 'user13410860'}",True,62,61441183.0,3,1,1587905829,1587903989,61440754,CC BY-SA 4.0,https://stackoverflow.com/questions/61440754/search-button-doesnt-scale-in-with-the-rest-of-search-bar,Search button doesn&#39;t scale in with the rest of search bar,,1587904324.0,,,
2044,"['html', 'jquery', 'css', 'datatables', 'jinja2']","{'account_id': 9818035, 'reputation': 872, 'user_id': 7273886, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/26ac35f03f943adc61a1208fcba6b53b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bartek Malysz', 'link': 'https://stackoverflow.com/users/7273886/bartek-malysz'}",True,340,61441087.0,1,-1,1587905458,1587895252,61438904,CC BY-SA 4.0,https://stackoverflow.com/questions/61438904/why-datatable-options-are-not-working-after-including-imports-and-scripts,Why datatable options are not working after including imports and scripts,,1587896258.0,,,
2045,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 4242940, 'reputation': 877, 'user_id': 3472360, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3472360', 'link': 'https://stackoverflow.com/users/3472360/user3472360'}",True,615,,3,0,1587905322,1587903420,61440620,CC BY-SA 4.0,https://stackoverflow.com/questions/61440620/force-scroll-down-to-a-particular-point-after-some-user-scrolling-react,Force scroll down to a particular point after some user scrolling [React],,,,,
2046,"['php', 'html', 'css', 'wordpress', 'facebook']","{'account_id': 18410460, 'reputation': 1, 'user_id': 13410912, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10222666794488209/picture?type=large', 'display_name': 'Iliya Kunin', 'link': 'https://stackoverflow.com/users/13410912/iliya-kunin'}",False,183,,0,0,1587905108,1587905108,61441006,CC BY-SA 4.0,https://stackoverflow.com/questions/61441006/changing-color-scheme-of-facebook-commenting-box-when-dark-mode-is-on,Changing color scheme of Facebook commenting box when dark mode is on,,,,,
2047,"['html', 'css', 'image', 'frame']","{'account_id': 11754318, 'reputation': 45, 'user_id': 8602483, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-slpoYTSsfg4/AAAAAAAAAAI/AAAAAAAAAEQ/ajFQhkY_o-Y/photo.jpg?sz=256', 'display_name': 'Simone Cancellara', 'link': 'https://stackoverflow.com/users/8602483/simone-cancellara'}",False,875,,1,1,1587903948,1587825691,61427402,CC BY-SA 4.0,https://stackoverflow.com/questions/61427402/add-frame-border-to-image-without-changing-image-size,Add frame/border to image without changing image size,,1587903948.0,,,
2048,"['javascript', 'html', 'css', 'user-experience', 'visual-web-developer']","{'account_id': 8851050, 'reputation': 54, 'user_id': 6610316, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10209127985270116/picture?type=large', 'display_name': 'Amir Biran', 'link': 'https://stackoverflow.com/users/6610316/amir-biran'}",True,42,61440740.0,1,-2,1587903937,1587902667,61440444,CC BY-SA 4.0,https://stackoverflow.com/questions/61440444/is-styling-css-with-nested-div-always-commutative,Is styling css with nested &lt;div&gt; always commutative?,,,,,
2049,"['html', 'django', 'if-statement', 'templates', 'wagtail']","{'account_id': 18406367, 'reputation': 23, 'user_id': 13408021, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44a93c170d3306f5375046d5dd4a796a?s=256&d=identicon&r=PG&f=1', 'display_name': 'zephyr19', 'link': 'https://stackoverflow.com/users/13408021/zephyr19'}",True,470,61440682.0,1,2,1587903715,1587855941,61433775,CC BY-SA 4.0,https://stackoverflow.com/questions/61433775/django-wagtail-template-if-statement-not-working,Django Wagtail template - if statement not working,,,,,
2050,"['html', 'css', 'max']","{'account_id': 7410073, 'reputation': 2168, 'user_id': 5637701, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BwVEr.jpg?s=256&g=1', 'display_name': 'cyqsimon', 'link': 'https://stackoverflow.com/users/5637701/cyqsimon'}",False,687,,0,3,1587903457,1587897732,61439362,CC BY-SA 4.0,https://stackoverflow.com/questions/61439362/css-set-elements-max-width-as-a-multiple-of-min-content,CSS - Set element&#39;s max-width as a multiple of min-content,,1587903457.0,,,
2051,"['javascript', 'html', 'jquery', 'xml', 'http']","{'account_id': 16642140, 'reputation': 1, 'user_id': 12027376, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/---KkKA_AetA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reQvGOL_lznIhcGf3OfxaQTjDtHhw/photo.jpg?sz=256', 'display_name': 'Rasoul Moghiseh', 'link': 'https://stackoverflow.com/users/12027376/rasoul-moghiseh'}",True,77,,1,0,1587903318,1587902822,61440480,CC BY-SA 4.0,https://stackoverflow.com/questions/61440480/what-is-means-of-this-get-functionaurl-acallback-in-js,"what is means of &quot;this.get = function(aUrl, aCallback) {&quot; in js?",,,,,
2052,"['html', 'css', 'wordpress']","{'account_id': 10490854, 'reputation': 1460, 'user_id': 7732790, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1394067033978828/picture?type=large', 'display_name': 'Alvin John Niravukalayil', 'link': 'https://stackoverflow.com/users/7732790/alvin-john-niravukalayil'}",True,26,61440474.0,1,0,1587902802,1587902315,61440354,CC BY-SA 4.0,https://stackoverflow.com/questions/61440354/inheriting-styles-from-an-existing-class,Inheriting styles from an existing class,,,,,
2053,"['javascript', 'html', 'css']","{'account_id': 3187825, 'reputation': 7975, 'user_id': 2692962, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://graph.facebook.com/772269476/picture?type=large', 'display_name': 'Kleber Mota', 'link': 'https://stackoverflow.com/users/2692962/kleber-mota'}",True,23,61440091.0,1,0,1587901607,1587899391,61439682,CC BY-SA 4.0,https://stackoverflow.com/questions/61439682/avoid-that-click-event-for-hoverable-content-triggering-event-click-for-parent-e,Avoid that click event for hoverable content triggering event click for parent element,,,,,
2054,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user13398330'}",True,196,61440118.0,1,1,1587901339,1587856274,61433816,CC BY-SA 4.0,https://stackoverflow.com/questions/61433816/scrolling-down-change-background-image,Scrolling down change background image,,1587900308.0,,,
2055,"['html', 'vba', 'web-scraping', 'getelementbyid']","{'account_id': 14052503, 'reputation': 45, 'user_id': 10150834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b1da65043d694859b147ce3598ad080?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pak Mariman', 'link': 'https://stackoverflow.com/users/10150834/pak-mariman'}",False,96,,0,0,1587901162,1587892390,61438343,CC BY-SA 4.0,https://stackoverflow.com/questions/61438343/web-scraping-with-vba-error-438-driving-me-crazy,Web scraping with vba error 438 driving me crazy,,1587901162.0,,,
2056,"['php', 'html', 'linux', 'content-management-system', 'bitrix']","{'account_id': 17850700, 'reputation': 1, 'user_id': 12967833, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-33N1KANkul0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdUnBrPx163V80Cy6la15O8QIA3EA/photo.jpg?sz=256', 'display_name': 'tirelessfinder', 'link': 'https://stackoverflow.com/users/12967833/tirelessfinder'}",False,95,,1,0,1587899531,1587896138,61439067,CC BY-SA 4.0,https://stackoverflow.com/questions/61439067/linux-settings-of-bitrix-site-folder,Linux settings of bitrix site folder,,,,,
2057,"['html', 'vue.js', 'vuejs2', 'v-for']","{'account_id': 17911752, 'reputation': 579, 'user_id': 13013715, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/173cbde9fd1ead560b3e6a55db3fbdd2?s=256&d=identicon&r=PG&f=1', 'display_name': 'STh', 'link': 'https://stackoverflow.com/users/13013715/sth'}",False,61,,0,0,1587899385,1587897970,61439400,CC BY-SA 4.0,https://stackoverflow.com/questions/61439400/html-wrapping-td-in-div,HTML - Wrapping td in div,,,,,
2058,"['html', 'accessibility', 'wai-aria']","{'account_id': 3982553, 'reputation': 1, 'user_id': 3284127, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3284127', 'link': 'https://stackoverflow.com/users/3284127/user3284127'}",True,116,61439667.0,2,-2,1587899293,1587730664,61408187,CC BY-SA 4.0,https://stackoverflow.com/questions/61408187/what-is-the-correct-way-to-make-the-different-html-elements-accessible,What is the correct way to make the different HTML elements accessible?,,1587810102.0,,,
2059,"['html', 'css', 'z-index', 'linear-gradients']","{'account_id': 4705019, 'reputation': 309, 'user_id': 3807463, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://graph.facebook.com/508175186/picture?type=large', 'display_name': 'Hideto', 'link': 'https://stackoverflow.com/users/3807463/hideto'}",False,11,,0,0,1587899087,1587897955,61439399,,https://stackoverflow.com/questions/61439399/z-index-and-linear-gradient-with-alpha,z-index and linear gradient with alpha,1587899258.0,1587899087.0,Duplicate,,
2060,"['php', 'html', 'session']","{'account_id': 17987579, 'reputation': 29, 'user_id': 13072479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2b29aceab382d6d990dab4e899299c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'LightFelcore', 'link': 'https://stackoverflow.com/users/13072479/lightfelcore'}",True,59,61439559.0,1,1,1587898709,1587898518,61439515,CC BY-SA 4.0,https://stackoverflow.com/questions/61439515/how-can-i-pass-session-credentials-in-a-href-to-access-a-specific-html-page,How can I pass $_SESSION credentials in a href to access a specific HTML page?,,,,,
2061,"['php', 'html', 'jquery', 'css', 'forms']","{'account_id': 18405340, 'reputation': 3, 'user_id': 13407289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d6d145ce4ac94ce93ae239556378646?s=256&d=identicon&r=PG&f=1', 'display_name': 'Umut', 'link': 'https://stackoverflow.com/users/13407289/umut'}",True,61,61431975.0,1,-2,1587898685,1587844274,61431703,CC BY-SA 4.0,https://stackoverflow.com/questions/61431703/form-validation-with-jquery-with-if-statements,Form Validation with Jquery with if statements,,,,,
2062,"['javascript', 'html', 'ckeditor', 'textarea', 'toolbar']","{'account_id': 17781299, 'reputation': 43, 'user_id': 12912453, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96a9c4dfd75c1076d0a8f6568e0d8ad1?s=256&d=identicon&r=PG&f=1', 'display_name': 'jagu2020', 'link': 'https://stackoverflow.com/users/12912453/jagu2020'}",True,588,61439543.0,1,1,1587898629,1587824293,61427059,CC BY-SA 4.0,https://stackoverflow.com/questions/61427059/ckeditor-toolbar-hide-show,CKEditor toolbar hide/show,,1587831043.0,,,
2063,"['php', 'html']","{'account_id': 16207725, 'reputation': 103, 'user_id': 11702526, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9fbf1d09e25f098a173b2ee8fe74ae4?s=256&d=identicon&r=PG&f=1', 'display_name': 'mdbej', 'link': 'https://stackoverflow.com/users/11702526/mdbej'}",True,52,61439525.0,1,0,1587898561,1587897083,61439238,,https://stackoverflow.com/questions/61439238/how-to-connect-php-file-to-html-file-without-ajax,How to connect PHP file to HTML file without Ajax,1587898561.0,,Needs details or clarity,,
2064,"['html', 'css', 'reactjs', 'sass']","{'account_id': 4090304, 'reputation': 362, 'user_id': 3358467, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/1e6d4e22492c4192ca2b0b65f5c7f622?s=256&d=identicon&r=PG&f=1', 'display_name': 'FuegoJohnson', 'link': 'https://stackoverflow.com/users/3358467/fuegojohnson'}",True,2755,61362614.0,1,1,1587898252,1587503527,61353336,CC BY-SA 4.0,https://stackoverflow.com/questions/61353336/reactjs-fontawesome-icons-rendering-different-sizes,ReactJS FontAwesome icons rendering different sizes,,1587898252.0,,,
2065,"['html', 'apache', '.htaccess', 'redirect']","{'account_id': 6402503, 'reputation': 11, 'user_id': 4964709, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d882f6bd3b52abf1b6b7e3eca46dfb5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sightless Kombat', 'link': 'https://stackoverflow.com/users/4964709/sightless-kombat'}",False,69,,1,0,1587897948,1587559242,61365379,CC BY-SA 4.0,https://stackoverflow.com/questions/61365379/how-do-i-make-clean-urls-no-file-extensions-and-also-redirect-from-html-to-sh,How do I make clean URLs (no file extensions) and also redirect from.html to .shtml at the same time without changing all my html code?,,1587897948.0,,,
2066,"['javascript', 'html', 'jquery', 'ajax']","{'account_id': 11521673, 'reputation': 13, 'user_id': 8443254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce51077a8c8748c6c8c173d8ec85c375?s=256&d=identicon&r=PG&f=1', 'display_name': 'neethu', 'link': 'https://stackoverflow.com/users/8443254/neethu'}",True,355,,2,0,1587897913,1587809055,61423978,CC BY-SA 4.0,https://stackoverflow.com/questions/61423978/how-to-create-a-clickable-datatable-rows-and-when-clicked-move-to-different-page,How to create a clickable datatable rows and when clicked move to different page based on the value in the row,,1587897913.0,,,
2067,"['php', 'html', 'return', 'echo']","{'account_id': 18409494, 'reputation': 1, 'user_id': 13410204, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b160432e3b431129bb62b7d93339260?s=256&d=identicon&r=PG&f=1', 'display_name': 'kakaroto', 'link': 'https://stackoverflow.com/users/13410204/kakaroto'}",True,117,,2,0,1587896179,1587894905,61438823,CC BY-SA 4.0,https://stackoverflow.com/questions/61438823/how-to-use-return-instead-echo-to-output-html,How to use return instead echo to output html?,,,,,
2068,"['javascript', 'php', 'html', 'css', 'wordpress']","{'account_id': 11954109, 'reputation': 1, 'user_id': 8746968, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d6a733069b0428f370a01c3c36657c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'said ajaraam', 'link': 'https://stackoverflow.com/users/8746968/said-ajaraam'}",False,247,,0,0,1587896153,1587896153,61439069,CC BY-SA 4.0,https://stackoverflow.com/questions/61439069/mixed-content-wordpress,Mixed Content Wordpress,,,,,
