,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from,community_owned_date,locked_date
2396,"['c', 'pointers', 'char']","{'account_id': 1924487, 'reputation': 35, 'user_id': 1735260, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ca10bc7bd873e78c002aeaaab61f9c7?s=256&d=identicon&r=PG', 'display_name': 'benbenbenbenben', 'link': 'https://stackoverflow.com/users/1735260/benbenbenbenben'}",True,1203,,12842196.0,4,0,1349968846,1349966007,12842030,CC BY-SA 3.0,https://stackoverflow.com/questions/12842030/why-do-i-not-need-to-free-memory-when-creating-a-char-using-quotes,Why do I not need to free memory when creating a char* using &quot;Quotes&quot;,1349966099.0,,,,,
2397,"['c', 'input', 'filter']","{'account_id': 1912730, 'reputation': 9, 'user_id': 1726071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2880091197aae732bd542e58e0cb96a1?s=256&d=identicon&r=PG', 'display_name': 'Wifu Wifu', 'link': 'https://stackoverflow.com/users/1726071/wifu-wifu'}",True,2671,,12842353.0,2,-1,1349968491,1349966032,12842037,CC BY-SA 3.0,https://stackoverflow.com/questions/12842037/user-input-filtering-in-c-language-like-avoiding-alphabets-and-symbols,user input filtering in c language like avoiding alphabets and symbols,1349968491.0,,,,,
2398,"['c', 'string']","{'account_id': 1742672, 'reputation': 953, 'user_id': 1593633, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/9a011909ae9a0e50905f38f9033cb30a?s=256&d=identicon&r=PG', 'display_name': 'CraigJPerry', 'link': 'https://stackoverflow.com/users/1593633/craigjperry'}",True,101,,12827089.0,2,0,1349965009,1349896551,12826688,CC BY-SA 3.0,https://stackoverflow.com/questions/12826688/i-want-to-filter-a-stream-of-numbers-for-values-within-a-range,I want to filter a stream of numbers for values within a range,,,,,,
2399,"['c', 'ip-address', 'ping']","{'account_id': 921727, 'reputation': 306, 'user_id': 953317, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/19012b1f96d05946fb6e9cff73dddc1e?s=256&d=identicon&r=PG', 'display_name': 'Adriano Leal', 'link': 'https://stackoverflow.com/users/953317/adriano-leal'}",True,2390,,12841652.0,3,0,1349964929,1349895709,12826471,CC BY-SA 3.0,https://stackoverflow.com/questions/12826471/stop-some-commands-used-in-the-system-function,Stop some commands used in the system() function,1495541080.0,,,,,
2400,"['c', 'sockets', 'recv']","{'account_id': 1618954, 'reputation': 65, 'user_id': 1495948, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/82bc8a3a36bbc4dcdd67a1e92165271f?s=256&d=identicon&r=PG', 'display_name': 'user1495948', 'link': 'https://stackoverflow.com/users/1495948/user1495948'}",True,9425,,,2,2,1349963759,1349953300,12838041,CC BY-SA 3.0,https://stackoverflow.com/questions/12838041/method-to-handle-bad-file-descriptor-error,Method to handle bad file descriptor error,1349953701.0,,,,,
2401,['c'],"{'account_id': 985595, 'reputation': 1636, 'user_id': 1004174, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/56aab27919dab149c9a196f04f58bf8e?s=256&d=identicon&r=PG', 'display_name': 'James Kirkby', 'link': 'https://stackoverflow.com/users/1004174/james-kirkby'}",False,124,,,2,-2,1349962386,1349960687,12840224,CC BY-SA 3.0,https://stackoverflow.com/questions/12840224/condition-to-check-the-value-of-variable-in-c,Condition to check the value of variable in C,1349961567.0,,,,,
2402,"['c', 'arrays', 'pointers']","{'account_id': 1791989, 'reputation': 5486, 'user_id': 1632141, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/65c958381b8bcda9fcd400d16750ac01?s=256&d=identicon&r=PG', 'display_name': 'starkk92', 'link': 'https://stackoverflow.com/users/1632141/starkk92'}",True,2993,,12839984.0,4,1,1349960360,1349954322,12838303,CC BY-SA 3.0,https://stackoverflow.com/questions/12838303/arrays-base-address,array&#39;s base address,,,,,,
2403,"['c++', 'c', 'opencv']","{'account_id': 1384831, 'reputation': 4883, 'user_id': 1317084, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/aae50dc9ece85c93294e9ca7e9cc1324?s=256&d=identicon&r=PG', 'display_name': '2vision2', 'link': 'https://stackoverflow.com/users/1317084/2vision2'}",True,225,,12839816.0,1,0,1349959396,1349959308,12839783,CC BY-SA 3.0,https://stackoverflow.com/questions/12839783/error-expected-unqualified-id-befo-re-token,error: expected unqualified-id befo re &#39;{&#39; token,,,,,,
2404,"['c', 'xml', 'gcc', 'cygwin', 'libxml2']","{'account_id': 1306638, 'reputation': 3367, 'user_id': 1255516, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2f345325356e7d0cbb23abcaa9bdd796?s=256&d=identicon&r=PG&f=1', 'display_name': 'abhi', 'link': 'https://stackoverflow.com/users/1255516/abhi'}",True,1247,,12839385.0,1,0,1349958015,1349957457,12839230,,https://stackoverflow.com/questions/12839230/c-code-using-libxml2-giving-compile-time-errors-on-cygwin-on-win-7,C code using libxml2 giving compile time errors on cygwin on Win 7,1349957765.0,1349961841.0,too localized,,,
2405,"['c++', 'c']","{'account_id': 1578156, 'reputation': 31, 'user_id': 1464125, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35ff5ad429857e6620a127783fcdc5fc?s=256&d=identicon&r=PG', 'display_name': 'user1464125', 'link': 'https://stackoverflow.com/users/1464125/user1464125'}",True,207,,,1,3,1349956782,1349955161,12838544,CC BY-SA 3.0,https://stackoverflow.com/questions/12838544/macro-name-expansion-as-string-c-c,macro NAME expansion as string c/C++,1349956782.0,,,,,
2406,"['c', 'visual-c++', 'conditional-operator']","{'account_id': 220866, 'reputation': 2589, 'user_id': 478521, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/1162c46f0bf896fed04fb1562208883b?s=256&d=identicon&r=PG', 'display_name': 'Mikhail Edoshin', 'link': 'https://stackoverflow.com/users/478521/mikhail-edoshin'}",True,6995,,12838110.0,3,8,1349956718,1349951693,12837631,CC BY-SA 3.0,https://stackoverflow.com/questions/12837631/signed-unsigned-mismatch-when-comparing-two-unsigned-values-using-a-conditional,Signed/unsigned mismatch when comparing two unsigned values using a conditional operator,1349953483.0,,,,,
2407,"['c++', 'objective-c', 'c']","{'account_id': 59865, 'reputation': 13968, 'user_id': 179015, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/014e191932079a5a496436bcd0a5d6c6?s=256&d=identicon&r=PG', 'display_name': 'Ross', 'link': 'https://stackoverflow.com/users/179015/ross'}",True,316,,12838646.0,2,0,1349956132,1349955098,12838528,CC BY-SA 3.0,https://stackoverflow.com/questions/12838528/what-exactly-does-cgrectmake-or-other-make-functions-do,What exactly does CGRectMake (or other Make functions) do?,1349955974.0,,,,,
2408,['c'],"{'account_id': 1927745, 'reputation': 9, 'user_id': 1737810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/883c60ffa037c8c9602225c56e9515ad?s=256&d=identicon&r=PG', 'display_name': 'user1737810', 'link': 'https://stackoverflow.com/users/1737810/user1737810'}",False,66,,,0,0,1349953383,1349953154,12838005,CC BY-SA 3.0,https://stackoverflow.com/questions/12838005/how-to-pull-a-file-more-than-64-kb-from-android-device-with-c,How to pull a file (more than 64 kB) from Android device with C?,1349953383.0,,,,,
2409,"['.net', 'c', 'interop', 'c++-cli']","{'account_id': 58518, 'reputation': 7567, 'user_id': 175157, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c527c9a738c995e46e98f6a24884108f?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/175157/alex'}",True,5206,,12838019.0,1,4,1349953236,1349946138,12835924,CC BY-SA 3.0,https://stackoverflow.com/questions/12835924/export-c-function-from-a-c-cli-dll-that-uses-net-code,Export C function from a C++/CLI DLL that uses .NET code,,,,,,
2410,"['c', 'node.js', 'sockets', 'erlang', 'distributed-computing']","{'account_id': 283566, 'reputation': 4932, 'user_id': 581135, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/0ac1a9522a837e81d0b0f21558a45191?s=256&d=identicon&r=PG', 'display_name': 'nflacco', 'link': 'https://stackoverflow.com/users/581135/nflacco'}",True,378,,,3,0,1349952615,1349912679,12830145,,https://stackoverflow.com/questions/12830145/maintaining-sockets-connections-when-deploying-new-code-or-hot-swapping-code,Maintaining sockets connections when deploying new code or hot swapping code?,1349934440.0,1349979349.0,too localized,,,
2411,['c'],"{'account_id': 1791989, 'reputation': 5486, 'user_id': 1632141, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/65c958381b8bcda9fcd400d16750ac01?s=256&d=identicon&r=PG', 'display_name': 'starkk92', 'link': 'https://stackoverflow.com/users/1632141/starkk92'}",True,138,,12837480.0,2,0,1349951770,1349950366,12837211,CC BY-SA 3.0,https://stackoverflow.com/questions/12837211/int-pointer-expressions,int pointer expressions,1349950540.0,,,,,
2412,['c'],"{'account_id': 1897651, 'reputation': 563, 'user_id': 1714236, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/cfffd8bfbd3d278f045b470eab40f829?s=256&d=identicon&r=PG', 'display_name': 'Parth Shah', 'link': 'https://stackoverflow.com/users/1714236/parth-shah'}",True,234,,,2,0,1349950164,1349949873,12837063,,https://stackoverflow.com/questions/12837063/c-if-else-condition,C if else condition,,1349950181.0,not constructive,,,
2413,"['c', 'macos', 'overflow']","{'account_id': 1388976, 'reputation': 1883, 'user_id': 1320284, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/018c20474a86d3e2a2e98542a923a0b7?s=256&d=identicon&r=PG', 'display_name': 'caesar0301', 'link': 'https://stackoverflow.com/users/1320284/caesar0301'}",True,556,,12835958.0,2,5,1349946222,1349945050,12835584,CC BY-SA 3.0,https://stackoverflow.com/questions/12835584/why-out-of-bounds-occurs-with-memchr-on-mac-os,Why out-of-bounds occurs with memchr() on mac os,,,,,,
2414,"['c', 'opencv']","{'account_id': 1373011, 'reputation': 937, 'user_id': 1307569, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/79e39052ac06e9ecc0db0e99f2a7f967?s=256&d=identicon&r=PG', 'display_name': 'mo5470', 'link': 'https://stackoverflow.com/users/1307569/mo5470'}",True,1538,,,1,3,1349946202,1349806466,12805956,CC BY-SA 3.0,https://stackoverflow.com/questions/12805956/pyramid-segmentation-opencv,Pyramid Segmentation OpenCV,,,,,,
2415,['c'],"{'account_id': 1214707, 'reputation': 56, 'user_id': 1182544, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/piJju.jpg?s=256&g=1', 'display_name': 'o0th', 'link': 'https://stackoverflow.com/users/1182544/o0th'}",True,140,,12835117.0,2,0,1349944634,1349942136,12834779,CC BY-SA 3.0,https://stackoverflow.com/questions/12834779/function-addnode-for-different-linked-list-structures,Function addnode for different linked list structures,1349942332.0,,,,,
2416,['c'],"{'account_id': 125970, 'reputation': 34348, 'user_id': 322122, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/f855324f298eb7708e39ea117477cbd5?s=256&d=identicon&r=PG', 'display_name': 'd11wtq', 'link': 'https://stackoverflow.com/users/322122/d11wtq'}",True,140,,12835129.0,2,2,1349944536,1349942829,12834947,CC BY-SA 3.0,https://stackoverflow.com/questions/12834947/pattern-for-iterating-over-chunks-of-a-string-to-build-a-new-string-in-c,Pattern for iterating over chunks of a string to build a new string in C?,,,,,,
2417,"['c', 'pointers']","{'account_id': 37812, 'reputation': 24706, 'user_id': 108207, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/M1X8W.jpg?s=256&g=1', 'display_name': 'Niklas Rosencrantz', 'link': 'https://stackoverflow.com/users/108207/niklas-rosencrantz'}",True,6668,,12833795.0,8,1,1349944270,1349938194,12833767,CC BY-SA 3.0,https://stackoverflow.com/questions/12833767/why-do-malloc-and-free-have-different-return-types,Why do malloc and free have different return types?,,,,,,
2418,['c'],"{'account_id': 151431, 'reputation': 60089, 'user_id': 365298, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/09650c0dfd63d0cdfeee378b7c5945ed?s=256&d=identicon&r=PG', 'display_name': 'Rose Perrone', 'link': 'https://stackoverflow.com/users/365298/rose-perrone'}",True,1385,,,1,-3,1349942168,1349940659,12834385,,https://stackoverflow.com/questions/12834385/split-path-into-two-segments,Split path into two segments,1495542476.0,1349942315.0,exact duplicate,,,
2419,"['c', 'increment', 'lvalue', 'decrement', 'operand']","{'account_id': 1898510, 'reputation': 95, 'user_id': 1714913, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NvBnz.jpg?s=256&g=1', 'display_name': 'Neeraj Raghavendra', 'link': 'https://stackoverflow.com/users/1714913/neeraj-raghavendra'}",True,27359,,12834103.0,2,0,1349941635,1349937935,12833706,,https://stackoverflow.com/questions/12833706/why-lvalue-required-as-increment-operand-error,why lvalue required as increment operand error?,1349941440.0,1408908727.0,Duplicate,,,
2420,"['c', 'winforms', 'visual-studio-2010']","{'account_id': 225751, 'reputation': 4497, 'user_id': 486408, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/2f25900726215578f5c22fd73acd0e5f?s=256&d=identicon&r=PG', 'display_name': 'gpuguy', 'link': 'https://stackoverflow.com/users/486408/gpuguy'}",True,62,,,2,0,1349941404,1349939532,12834106,CC BY-SA 3.0,https://stackoverflow.com/questions/12834106/trying-to-write-leaky-code-in-winforms,Trying to write leaky code in Winforms,,,,,,
2421,"['c', 'sockets']","{'account_id': 1882762, 'reputation': 63, 'user_id': 1702568, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f4caaeeca1c3c919e642df73facaf1e6?s=256&d=identicon&r=PG', 'display_name': 'ady', 'link': 'https://stackoverflow.com/users/1702568/ady'}",True,933,,12834560.0,2,0,1349941348,1349940879,12834456,,https://stackoverflow.com/questions/12834456/socket-server-which-listen-to-two-specific-ports,Socket Server which listen to two specific ports,1349941348.0,1350237536.0,not a real question,,,
2422,['c'],"{'account_id': 1852429, 'reputation': 95, 'user_id': 1678683, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/Er5Va.jpg?s=256&g=1', 'display_name': 'AnkitG', 'link': 'https://stackoverflow.com/users/1678683/ankitg'}",True,119,,,2,0,1349941308,1349939212,12834028,CC BY-SA 3.0,https://stackoverflow.com/questions/12834028/gmt-time-to-seconds,GMT time to Seconds,1349939767.0,,,,,
2423,"['c', 'linux']","{'account_id': 1927002, 'reputation': 21, 'user_id': 1737189, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e6fe17dc1b48942fecc9dcda8c5bcd9?s=256&d=identicon&r=PG', 'display_name': 'user1737189', 'link': 'https://stackoverflow.com/users/1737189/user1737189'}",True,830,,,2,2,1349941193,1349939126,12834013,CC BY-SA 3.0,https://stackoverflow.com/questions/12834013/understanding-fs-binfmt-elf-c,understanding fs/binfmt_elf.c,,,,,,
2424,"['c', 'standards', 'undefined-behavior']","{'account_id': 1220088, 'reputation': 302, 'user_id': 1186886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8fd71657387851daa6605347cd604b85?s=256&d=identicon&r=PG', 'display_name': 'Zhe Yang', 'link': 'https://stackoverflow.com/users/1186886/zhe-yang'}",True,291,,12823802.0,4,4,1349939903,1349884932,12823663,,https://stackoverflow.com/questions/12823663/would-p-p-p-3-c-cause-an-undefined-behavior,Would &quot;p = p + (*p)++ * 3 + c;&quot; cause an undefined behavior?,1495541080.0,1349978038.0,exact duplicate,,,
2425,['c'],"{'account_id': 426061, 'reputation': 315, 'user_id': 807055, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/e875759bbc289a6616a86bd34a085ddb?s=256&d=identicon&r=PG', 'display_name': 'Meshach', 'link': 'https://stackoverflow.com/users/807055/meshach'}",True,115,,12834069.0,2,0,1349939380,1349935919,12833269,CC BY-SA 3.0,https://stackoverflow.com/questions/12833269/c-treenode-pointers-changing-values-with-globals,C Treenode pointers changing values with globals,,,,,,
2426,"['c++', 'c', 'winapi', 'waveout']","{'account_id': 1915720, 'reputation': 49, 'user_id': 1728349, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6379dd3d80a08de3b82522a39b29d386?s=256&d=identicon&r=PG', 'display_name': 'Alexander Mashin', 'link': 'https://stackoverflow.com/users/1728349/alexander-mashin'}",True,1251,,12833982.0,1,1,1349939008,1349938154,12833754,CC BY-SA 3.0,https://stackoverflow.com/questions/12833754/name-of-audio-device-by-idwaveout-c,Name of audio device by ID(waveout c++),,,,,,
2427,"['c++', 'c']","{'account_id': 1761976, 'reputation': 19206, 'user_id': 1608835, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/941587f86c2f65a08dec808da1e3c1ce?s=256&d=identicon&r=PG', 'display_name': 'FrozenHeart', 'link': 'https://stackoverflow.com/users/1608835/frozenheart'}",True,1305,,,2,5,1349936420,1349933348,12832802,CC BY-SA 3.0,https://stackoverflow.com/questions/12832802/order-of-the-characters-in-character-set,Order of the characters in character set,,,,,,
