,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,locked_date
1935,"['c', 'arrays', 'pointers', 'multidimensional-array', 'malloc']","{'account_id': 18199174, 'reputation': 55, 'user_id': 13275846, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e96123ac10cd03fe8bf63e4bc5f76364?s=256&d=identicon&r=PG&f=1', 'display_name': 'Argon', 'link': 'https://stackoverflow.com/users/13275846/argon'}",True,439,1,1,1586882245,1586852098,,61203346,CC BY-SA 4.0,https://stackoverflow.com/questions/61203346/invalid-read-of-size-8-trying-to-make-a-2d-array,Invalid read of size 8. Trying to make a 2D array,,,,,,
1936,"['c', 'security', 'memory-leaks', 'valgrind', 'dynamic-memory-allocation']","{'account_id': 14510239, 'reputation': 826, 'user_id': 10480869, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-eGiREgUQD-Q/AAAAAAAAAAI/AAAAAAAAALo/He6ypSTeTDc/photo.jpg?sz=256', 'display_name': 'cesarsotovalero', 'link': 'https://stackoverflow.com/users/10480869/cesarsotovalero'}",True,77,1,0,1586881775,1586865342,1586866574.0,61207085,CC BY-SA 4.0,https://stackoverflow.com/questions/61207085/how-to-create-a-dynamically-allocated-memory-fault-detectable-by-valgrind,How to create a dynamically allocated memory fault detectable by Valgrind?,61212594.0,,,,,
1937,"['c', 'callback']","{'account_id': 15791775, 'reputation': 11, 'user_id': 11394828, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3724657aea0e092c0890704fad586c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ogromny', 'link': 'https://stackoverflow.com/users/11394828/ogromny'}",False,77,1,1,1586880554,1586873476,1586873691.0,61209748,CC BY-SA 4.0,https://stackoverflow.com/questions/61209748/default-value-for-callback-possible-in-c,Default value for callback possible in C?,,,,,,
1938,"['c', 'string']","{'account_id': 17120211, 'reputation': 215, 'user_id': 12923109, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-N5dwOSB-3nI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reKLKcny6RLuNgGwSbaJ4eAgjgs7w/photo.jpg?sz=256', 'display_name': 'SamuraiMelon', 'link': 'https://stackoverflow.com/users/12923109/samuraimelon'}",True,30,1,1,1586878309,1586876702,1586878309.0,61210918,CC BY-SA 4.0,https://stackoverflow.com/questions/61210918/strings-based-on-variables,Strings Based on Variables,61210989.0,,,,,
1939,"['c', 'arrays', 'matrix', 'substring']","{'account_id': 17755169, 'reputation': 85, 'user_id': 12892414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92ae42ef56db850653994383262b11d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'hohenpaid', 'link': 'https://stackoverflow.com/users/12892414/hohenpaid'}",True,83,2,0,1586877360,1586870445,1586877360.0,61208752,,https://stackoverflow.com/questions/61208752/searching-for-a-substring-in-c,Searching for a substring in C,61209494.0,1586899266.0,Opinion-based,,,
1940,"['c', 'arrays', 'string', '2d', 'return-type']","{'account_id': 18275531, 'reputation': 37, 'user_id': 13305421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7792b01ad2dbc78a6848e3cdb2fd500?s=256&d=identicon&r=PG&f=1', 'display_name': 'theNewPlayer', 'link': 'https://stackoverflow.com/users/13305421/thenewplayer'}",True,367,1,1,1586877239,1586876950,1586877239.0,61211017,CC BY-SA 4.0,https://stackoverflow.com/questions/61211017/how-to-return-the-address-of-stringas-char-pointer,How to Return The Address of String(As Char Pointer),61211096.0,,,,,
1941,"['c', 'swift']","{'account_id': 932984, 'reputation': 153, 'user_id': 962460, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5644ab28103a5b371319cb1d9ac521f5?s=256&d=identicon&r=PG', 'display_name': 'user962460', 'link': 'https://stackoverflow.com/users/962460/user962460'}",True,619,1,0,1586877113,1586872848,1586875002.0,61209527,CC BY-SA 4.0,https://stackoverflow.com/questions/61209527/how-can-i-pass-a-swift-data-struct-to-c-code-and-vice-versa,How can I pass a swift Data struct to C code and vice versa?,61211080.0,,,,,
1942,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user4846740'}",False,35,1,0,1586874606,1586873618,,61209802,CC BY-SA 4.0,https://stackoverflow.com/questions/61209802/can-an-array-of-pointers-dynamically-allocated-be-referenced-without-declaring-a,Can an array of pointers dynamically allocated be referenced without declaring array size?,,,,,,
1943,"['c', 'shell', 'ubuntu', 'exec', 'popen']","{'account_id': 17755819, 'reputation': 1065, 'user_id': 12892937, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-d1_gHFEhFc8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rccOw_YubP-qAhwoMLRuW5SUAHK0A/photo.jpg?sz=256', 'display_name': 'Huy Le', 'link': 'https://stackoverflow.com/users/12892937/huy-le'}",True,61,1,0,1586874167,1586867695,1586868056.0,61207808,CC BY-SA 4.0,https://stackoverflow.com/questions/61207808/ubuntu-c-code-how-to-execute-command-in-another-folder,Ubuntu C code how to execute command in another folder,61209587.0,,,,,
1944,"['c', 'linux', 'makefile', 'compilation', 'kernel']","{'account_id': 12931001, 'reputation': 41, 'user_id': 9350028, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bnUdw.jpg?s=256&g=1', 'display_name': 'Carlos Bilbao', 'link': 'https://stackoverflow.com/users/9350028/carlos-bilbao'}",True,403,1,0,1586872981,1586864147,1586865204.0,61206763,CC BY-SA 4.0,https://stackoverflow.com/questions/61206763/problems-compiling-a-kernel-i-have-modified,Problems compiling a kernel I have modified,,,,,,
1945,"['c', 'sorting', 'for-loop', 'arraylist', 'do-while']","{'account_id': 17995536, 'reputation': 63, 'user_id': 13078655, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gR7Aw.jpg?s=256&g=1', 'display_name': 'adamlsmith981', 'link': 'https://stackoverflow.com/users/13078655/adamlsmith981'}",True,40,1,0,1586872103,1586869709,1586871366.0,61208521,CC BY-SA 4.0,https://stackoverflow.com/questions/61208521/why-doesnt-my-nested-for-do-while-loop-to-sort-through-an-array-not-output-my,Why doesn&#39;t my nested for / do-while loop to sort through an array not output my final prints in C?,61209162.0,,,,,
1946,"['c', 'macos', 'sockets', 'tcp', 'blocking']","{'account_id': 14246888, 'reputation': 115, 'user_id': 10901604, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-pusLY4eIBMg/AAAAAAAAAAI/AAAAAAAAAKs/3XOlfhg1NT4/photo.jpg?sz=256', 'display_name': 'pcoppock1', 'link': 'https://stackoverflow.com/users/10901604/pcoppock1'}",False,65,0,1,1586869472,1586725354,1586869472.0,61178123,CC BY-SA 4.0,https://stackoverflow.com/questions/61178123/c-sockets-blocking-for-unknown-reason,C Sockets Blocking for Unknown Reason,,,,,,
1947,"['c', 'dynamic-memory-allocation', 'allocation', 'dynamic-arrays', 'realloc']","{'account_id': 17069969, 'reputation': 37, 'user_id': 12351035, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f902f6096b0398446c15a9641fb4b9a?s=256&d=identicon&r=PG&f=1', 'display_name': 'OkOutside84', 'link': 'https://stackoverflow.com/users/12351035/okoutside84'}",True,254,1,0,1586869010,1586855925,,61204362,CC BY-SA 4.0,https://stackoverflow.com/questions/61204362/c-realloc-doesnt-work-with-dynamic-double-pointer-array,C : Realloc doesn&#39;t work with dynamic double pointer array,61208270.0,,,,,
1948,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user13239177'}",True,28,1,1,1586867534,1586704300,1586867534.0,61173627,CC BY-SA 4.0,https://stackoverflow.com/questions/61173627/output-fault-with-array-in-c,Output fault with array in C,,,,,,
1949,"['c', 'time-complexity', 'big-o']","{'user_type': 'does_not_exist', 'display_name': 'user12453817'}",True,70,2,4,1586867528,1586800049,1586867528.0,61193601,CC BY-SA 4.0,https://stackoverflow.com/questions/61193601/i-am-interested-in-what-nlogn-big-o-looks-like,I am interested in what n*log(N) Big O looks like,61193664.0,,,,,
1950,['c'],"{'account_id': 18281812, 'reputation': 11, 'user_id': 13310499, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-BVIg79Coo4A/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJOi_tBoUMl-Yo4ZSumiVZGI8_Hciw/photo.jpg?sz=256', 'display_name': 'Jumpinglion', 'link': 'https://stackoverflow.com/users/13310499/jumpinglion'}",False,64,0,0,1586866483,1586863293,1586866483.0,61206529,CC BY-SA 4.0,https://stackoverflow.com/questions/61206529/can-an-integer-be-splitted-and-encoded-into-alphabets,Can an integer be splitted and encoded into alphabets?,,,,,,
1951,"['c', 'embedded', 'hex', 'esp32']","{'account_id': 15832534, 'reputation': 29, 'user_id': 11423413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4876f2f8f1c518858fc91de5f1586092?s=256&d=identicon&r=PG&f=1', 'display_name': 'Murlidhar Roy', 'link': 'https://stackoverflow.com/users/11423413/murlidhar-roy'}",True,1060,1,0,1586865086,1586856047,1586865086.0,61204394,CC BY-SA 4.0,https://stackoverflow.com/questions/61204394/converting-a-string-of-mac-address-into-hex-in-c,Converting a string of mac address into hex in C,,,,,,
1952,"['c', 'arrays', 'pointers', 'random-seed', 'random-walk']","{'account_id': 17995536, 'reputation': 63, 'user_id': 13078655, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gR7Aw.jpg?s=256&g=1', 'display_name': 'adamlsmith981', 'link': 'https://stackoverflow.com/users/13078655/adamlsmith981'}",True,419,2,0,1586864447,1586775717,1586775845.0,61186455,CC BY-SA 4.0,https://stackoverflow.com/questions/61186455/random-walk-simulation-in-one-dimension-using-random-number-generator,Random walk simulation in one dimension using random number generator,,,,,,
1953,"['c', 'struct', 'linked-list', 'singly-linked-list']","{'account_id': 13658111, 'reputation': 75, 'user_id': 9854022, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/315ff086fb501cdf14bebd5a414d77fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ayano', 'link': 'https://stackoverflow.com/users/9854022/ayano'}",True,41,2,1,1586863720,1586862651,1586863720.0,61206318,CC BY-SA 4.0,https://stackoverflow.com/questions/61206318/getting-segmentation-fault-when-allocating-a-linked-list-and-assigning-it-values,Getting segmentation fault when allocating a linked list and assigning it values in c,61206536.0,,,,,
1954,"['c', 'arrays', 'loops', 'for-loop']","{'account_id': 16326219, 'reputation': 13, 'user_id': 11790722, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2323193524607319/picture?type=large', 'display_name': 'Sai Kadali', 'link': 'https://stackoverflow.com/users/11790722/sai-kadali'}",False,44,0,0,1586861870,1586861870,,61206096,,https://stackoverflow.com/questions/61206096/can-you-tell-me-how-to-declare-this-array-arrnj-0-with-all-zeroes,Can you tell me how to declare this array arr[n[j]]={0}; with all zeroes,,1586862432.0,Duplicate,,,
1955,"['c', 'function', 'struct']","{'account_id': 18266963, 'reputation': 3, 'user_id': 13298478, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10157675917311234/picture?type=large', 'display_name': 'Richard Noble', 'link': 'https://stackoverflow.com/users/13298478/richard-noble'}",False,25,1,0,1586861261,1586832095,,61199919,CC BY-SA 4.0,https://stackoverflow.com/questions/61199919/using-the-function-findmovie-for-the-second-time-visual-studio-throws-exception,"using the function findMovie for the second time, visual studio throws exception",,,,,,
1956,"['c++', 'c', 'opencv', 'rtsp', 'libvlc']","{'account_id': 1050931, 'reputation': 316, 'user_id': 1054900, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/234665544cefd307daa9e8ed578f6a12?s=256&d=identicon&r=PG', 'display_name': 'Cheng', 'link': 'https://stackoverflow.com/users/1054900/cheng'}",False,678,1,0,1586861050,1586829170,,61199534,CC BY-SA 4.0,https://stackoverflow.com/questions/61199534/how-to-get-current-frame-of-rtsp-using-c-clanguage,How to get current frame of RTSP using C /C++language?,,,,,,
1957,"['c', 'find']","{'account_id': 17918245, 'reputation': 25, 'user_id': 13018723, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-zGygihsUBTY/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nA85tq-pj708F5on54MlUpJanZfKw/photo.jpg?sz=256', 'display_name': 'Taco', 'link': 'https://stackoverflow.com/users/13018723/taco'}",True,51,2,0,1586859103,1586856504,1586858185.0,61204519,,https://stackoverflow.com/questions/61204519/how-to-recursively-find-files-in-directories-and-sub-directories,How to recursively find files in directories and sub directories,,1586859632.0,Not suitable for this site,,,
1958,"['c', 'struct', 'structure']","{'account_id': 17924636, 'reputation': 31, 'user_id': 13023574, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e10ddd26055251fedcb25e4c64a5860?s=256&d=identicon&r=PG&f=1', 'display_name': 'UTPAL', 'link': 'https://stackoverflow.com/users/13023574/utpal'}",True,880,2,1,1586857759,1586790192,,61190735,CC BY-SA 4.0,https://stackoverflow.com/questions/61190735/program-which-returns-name-price-and-number-of-pages-of-book,"program which returns name,price and number of pages of book",61190887.0,,,,,
1959,"['c', 'qemu']","{'account_id': 7293602, 'reputation': 1295, 'user_id': 5559232, 'user_type': 'registered', 'accept_rate': 21, 'profile_image': 'https://i.stack.imgur.com/1LhRj.jpg?s=256&g=1', 'display_name': 'yensheng', 'link': 'https://stackoverflow.com/users/5559232/yensheng'}",False,2769,0,1,1586857197,1586857069,1586857197.0,61204670,CC BY-SA 4.0,https://stackoverflow.com/questions/61204670/qemu-show-error-when-it-use-the-parameter-display-sdl-gl-on,"Qemu show error when it use the parameter &quot;-display sdl,gl=on&quot;?",,,,,,
1960,"['c', 'pointers', 'data-structures', 'singly-linked-list']","{'account_id': 18241245, 'reputation': 11, 'user_id': 13278229, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhFwKGsyq_iT6giIiKxXGvqRyW05dNgrnr9u6nw1A=k-s256', 'display_name': 'Anusha Chinapana', 'link': 'https://stackoverflow.com/users/13278229/anusha-chinapana'}",True,62,2,1,1586857011,1586519368,1586526204.0,61139647,CC BY-SA 4.0,https://stackoverflow.com/questions/61139647/element-deletion-in-single-linked-list-at-head-not-working,Element deletion in single linked list at head not working,,,,,,
1961,"['c', 'linux', 'process', 'pipe']","{'account_id': 14593929, 'reputation': 571, 'user_id': 10540279, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/scuNr.jpg?s=256&g=1', 'display_name': 'Gal Birka', 'link': 'https://stackoverflow.com/users/10540279/gal-birka'}",True,146,2,4,1586855294,1586798763,,61193226,CC BY-SA 4.0,https://stackoverflow.com/questions/61193226/piping-in-c-2-forks-talk-to-main,"piping in c, 2 forks talk to main",61204198.0,,,,,
1962,"['c', 'pointers', 'malloc', 'strcpy', 'strlen']","{'account_id': 14948106, 'reputation': 57, 'user_id': 10792756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e58a5a1874fcda8d6215bbc9b9acaf5a?s=256&d=identicon&r=PG&f=1', 'display_name': 'dkd6', 'link': 'https://stackoverflow.com/users/10792756/dkd6'}",True,39,1,0,1586855290,1586854704,,61204016,CC BY-SA 4.0,https://stackoverflow.com/questions/61204016/novice-c-programmer-having-trouble-with-strings-malloc,Novice C programmer having trouble with strings &amp; malloc,61204144.0,,,,,
1963,"['c++', 'c', 'opencv', 'c++11']","{'account_id': 5959197, 'reputation': 10319, 'user_id': 4684861, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/V2ZAq.jpg?s=256&g=1', 'display_name': 'Mohamed Thasin ah', 'link': 'https://stackoverflow.com/users/4684861/mohamed-thasin-ah'}",True,873,2,0,1586855239,1586848906,1586849423.0,61202552,CC BY-SA 4.0,https://stackoverflow.com/questions/61202552/opencv-compilation-is-not-working-using-lopencv-videoio,Opencv compilation is not working using -lopencv_videoio,61202870.0,,,,,
1964,['c'],"{'account_id': 2768888, 'reputation': 21, 'user_id': 2383902, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JLK9m.jpg?s=256&g=1', 'display_name': 'losophy', 'link': 'https://stackoverflow.com/users/2383902/losophy'}",True,132,1,0,1586855113,1586838521,1586855113.0,61200681,,https://stackoverflow.com/questions/61200681/what-are-the-pros-and-cons-of-these-twoa-common-data-structure-to-represent-dif,What are the pros and cons of these two(a common data structure to represent different types of data)?,,1586845143.0,Needs more focus,,,
1965,['c'],"{'account_id': 18275529, 'reputation': 31, 'user_id': 13305419, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2Edtx4nXi6k/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPN740Sf4nVSd_tnfT7uiIY0gCZWg/photo.jpg?sz=256', 'display_name': 'go vegan', 'link': 'https://stackoverflow.com/users/13305419/go-vegan'}",False,24,0,0,1586854933,1586854933,,61204099,CC BY-SA 4.0,https://stackoverflow.com/questions/61204099/c-print-file-in-hexa-after-fread,c - print file in hexa after fread,,,,,,
1966,['c'],"{'account_id': 18267494, 'reputation': 851, 'user_id': 13298900, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ro7eS.jpg?s=256&g=1', 'display_name': 'Rishab Tyagi', 'link': 'https://stackoverflow.com/users/13298900/rishab-tyagi'}",True,196,2,0,1586854339,1586760640,1586767148.0,61182816,CC BY-SA 4.0,https://stackoverflow.com/questions/61182816/merge-two-2d-arrays-into-one-1d-array-in-c,Merge two 2d arrays into one 1d array in C,61184139.0,,,,,
