,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,migrated_from
2434,"['c++', 'c']","{'account_id': 974726, 'reputation': 2937, 'user_id': 996371, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/1ee29a8958d7782b7a83b665e83976ee?s=256&d=identicon&r=PG', 'display_name': 'my_question', 'link': 'https://stackoverflow.com/users/996371/my-question'}",False,81,1591117193.0,,0,1,1591115608,1591115608,,62156829,https://stackoverflow.com/questions/62156829/is-static-variable-gets-re-initialized-when-the-code-is-in-a-shared-library,Duplicate,Is static variable gets re-initialized when the code is in a shared library?,,
2435,"['c', 'arrays', 'string', 'sorting', 'lexicographic']","{'account_id': 17929317, 'reputation': 15, 'user_id': 13027128, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgvfADInGmjuJH9t8BpdgBxkcHHnmaL8aooX6yp=k-s256', 'display_name': 'sahil pant', 'link': 'https://stackoverflow.com/users/13027128/sahil-pant'}",True,115,,62156822.0,1,0,1591115593,1591109275,1591115593.0,62154758,https://stackoverflow.com/questions/62154758/is-there-any-way-of-sorting-an-array-of-string-in-lexicographically-in-on,,is there any way of sorting an array of string in lexicographically in O(N)?,CC BY-SA 4.0,
2436,"['c', 'struct', 'warnings']","{'account_id': 18702812, 'reputation': 79, 'user_id': 13634643, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-eQ7E7RZKmGs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmn5XutgczJsK8SDHzkHixVzUdtOg/photo.jpg?sz=256', 'display_name': 'Ahmad Istaitih', 'link': 'https://stackoverflow.com/users/13634643/ahmad-istaitih'}",False,24,,,0,1,1591115511,1591115511,,62156795,https://stackoverflow.com/questions/62156795/the-code-is-about-structs-nodes-and-it-is-printing-address,,The code is about structs nodes and it is printing address,CC BY-SA 4.0,
2437,"['c', 'loops', 'sleep', 'periodic-task']","{'account_id': 17634305, 'reputation': 321, 'user_id': 12797847, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDo0iZfmI14mSvqmWtBIT0SquxqZtGp4S2d8Ba92g=k-s256', 'display_name': 'Vimalan E', 'link': 'https://stackoverflow.com/users/12797847/vimalan-e'}",False,317,,,2,-1,1591115306,1591106123,1591115306.0,62153707,https://stackoverflow.com/questions/62153707/calling-a-function-periodically-in-c,,Calling a function periodically in C,CC BY-SA 4.0,
2438,"['c', 'time']","{'account_id': 15960318, 'reputation': 25, 'user_id': 11517584, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64affdeb3e1be311fe5cb977949682fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'J.Doe', 'link': 'https://stackoverflow.com/users/11517584/j-doe'}",True,57,,62156513.0,1,0,1591114640,1591114004,1591114237.0,62156307,https://stackoverflow.com/questions/62156307/difftime-giving-a-larger-than-expected-value,,Difftime giving a larger than expected value,CC BY-SA 4.0,
2439,['c'],"{'account_id': 18743101, 'reputation': 3, 'user_id': 13665947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20891fdb87e31aba248ceffb95e52bc9?s=256&d=identicon&r=PG&f=1', 'display_name': 'bando', 'link': 'https://stackoverflow.com/users/13665947/bando'}",False,39,1591114304.0,,0,0,1591114327,1591114040,,62156322,https://stackoverflow.com/questions/62156322/size-is-4-but-it-must-be-400,Duplicate,"Size is 4, but it must be 400",,
2440,['c'],"{'account_id': 16684329, 'reputation': 39, 'user_id': 12058642, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zTCn8.jpg?s=256&g=1', 'display_name': 'liaohuguang', 'link': 'https://stackoverflow.com/users/12058642/liaohuguang'}",True,73,1591102387.0,62148374.0,2,1,1591110861,1591087436,1591087760.0,62148129,https://stackoverflow.com/questions/62148129/how-to-joint-four-single-byte-data-to-four-byte-data-entire,Duplicate,how to joint four single byte data to four byte data entire,,
2441,"['c', 'recursion']","{'account_id': 18734555, 'reputation': 11, 'user_id': 13659192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/828856b61a2209c205f548f266fa67ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mehzabin', 'link': 'https://stackoverflow.com/users/13659192/mehzabin'}",True,31,,62154941.0,1,-1,1591109926,1591108627,,62154535,https://stackoverflow.com/questions/62154535/how-to-print-the-results-of-this-code-using-recursion,,How to print the results of this code using recursion?,CC BY-SA 4.0,
2442,['c'],"{'account_id': 18743101, 'reputation': 3, 'user_id': 13665947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20891fdb87e31aba248ceffb95e52bc9?s=256&d=identicon&r=PG&f=1', 'display_name': 'bando', 'link': 'https://stackoverflow.com/users/13665947/bando'}",False,57,,,0,0,1591108300,1591108197,1591108300.0,62154367,https://stackoverflow.com/questions/62154367/why-this-c-programm-return-another-result-then-expected,,Why this C programm return another result then expected?,CC BY-SA 4.0,
2443,"['c', 'sorting']","{'account_id': 18104368, 'reputation': 73, 'user_id': 13161823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b178aa1b997c9c1e9a2f980bbc898c39?s=256&d=identicon&r=PG&f=1', 'display_name': 'nuclearwinter27', 'link': 'https://stackoverflow.com/users/13161823/nuclearwinter27'}",True,67,,62154140.0,1,0,1591107828,1591105820,1591107586.0,62153608,https://stackoverflow.com/questions/62153608/merge-sort-function-in-c,,Merge sort function in C,CC BY-SA 4.0,
2444,"['c', 'sorting', 'data-structures', 'struct', 'linked-list']","{'account_id': 18388280, 'reputation': 494, 'user_id': 13394732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7f8098867ff5dd651c608d2adee96f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mnkisd', 'link': 'https://stackoverflow.com/users/13394732/mnkisd'}",True,51,,62149783.0,1,0,1591106729,1591085590,1591088491.0,62147621,https://stackoverflow.com/questions/62147621/cant-sort-a-linked-list,,Can&#39;t sort a linked list,CC BY-SA 4.0,
2445,"['c', 'performance']","{'account_id': 18742890, 'reputation': 11, 'user_id': 13665787, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-HpcP7lDTDWM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck9B8TVNQ-exofxln73vu4hVIkTZg/photo.jpg?sz=256', 'display_name': 'Vladyslav Klymchuk', 'link': 'https://stackoverflow.com/users/13665787/vladyslav-klymchuk'}",True,43,,,1,0,1591106349,1591105705,1591105870.0,62153561,https://stackoverflow.com/questions/62153561/during-less-than-or-equal-to-comparison-what-comparison-is-evaluated-first,,During less than or equal to comparison what comparison is evaluated first?,CC BY-SA 4.0,
2446,"['c', 'shell', 'unix', 'parallel-processing', 'process']","{'account_id': 12354776, 'reputation': 3, 'user_id': 9011684, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a020dc185cbc20571e06361961ed4a7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'k7499', 'link': 'https://stackoverflow.com/users/9011684/k7499'}",False,28,,,1,-1,1591106334,1591100463,1591106334.0,62151903,https://stackoverflow.com/questions/62151903/process-supervisor-taking-care-of-their-i-o,,Process supervisor taking care of their I/O,CC BY-SA 4.0,
2447,"['c', 'input']","{'account_id': 18740936, 'reputation': 21, 'user_id': 13664212, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c5e0ac382ea5688594459f0703a3f8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Seeking_The_Truth', 'link': 'https://stackoverflow.com/users/13664212/seeking-the-truth'}",True,41,,,1,2,1591105328,1591089277,1591091994.0,62148629,https://stackoverflow.com/questions/62148629/how-do-i-print-out-an-error-message-when-the-user-enters-a-floating-number-or-ch,,How do I print out an error message when the user enters a floating number or characters in C language?,CC BY-SA 4.0,
2448,"['c', 'loops', 'file']","{'account_id': 17634305, 'reputation': 321, 'user_id': 12797847, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDo0iZfmI14mSvqmWtBIT0SquxqZtGp4S2d8Ba92g=k-s256', 'display_name': 'Vimalan E', 'link': 'https://stackoverflow.com/users/12797847/vimalan-e'}",True,375,,62153111.0,1,0,1591104439,1591103036,,62152677,https://stackoverflow.com/questions/62152677/multiple-files-creation-in-c-with-specific-path,,Multiple files creation in C with specific path,CC BY-SA 4.0,
2449,"['c', 'python-3.x', 'image-processing', 'pyopencl']","{'account_id': 18704380, 'reputation': 59, 'user_id': 13635885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8b7ae0b26d22bb4287688c755dbbeea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sajil', 'link': 'https://stackoverflow.com/users/13635885/sajil'}",True,161,,62153088.0,1,0,1591104384,1591081927,1591091256.0,62146690,https://stackoverflow.com/questions/62146690/what-data-type-is-used-for-images,,What data-type is used for images?,CC BY-SA 4.0,
2450,"['c', 'x86', 'kernel', 'osdev', 'vesa']","{'account_id': 12512969, 'reputation': 79, 'user_id': 13389796, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-iwanKTF82gQ/AAAAAAAAAAI/AAAAAAAAAAs/J1AO2JBvWo8/photo.jpg?sz=256', 'display_name': 'Clement Poon', 'link': 'https://stackoverflow.com/users/13389796/clement-poon'}",False,216,,,1,0,1591102320,1591085955,1591093268.0,62147721,https://stackoverflow.com/questions/62147721/qemu-restarts-if-i-add-a-while-loop-in-my-kernel,,Qemu restarts if I add a while loop in my kernel,CC BY-SA 4.0,
2451,"['c', 'linux', 'shared-memory', 'mmap']","{'account_id': 1307790, 'reputation': 1229, 'user_id': 1256392, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/953ed9929b350940ca76f3d17462f859?s=256&d=identicon&r=PG', 'display_name': 'Kelvin Hu', 'link': 'https://stackoverflow.com/users/1256392/kelvin-hu'}",False,402,,,1,0,1591101146,1591093536,1591094898.0,62149879,https://stackoverflow.com/questions/62149879/memset-large-memory-region-allocated-by-shm-open-ftruncate-mmap-crashes-with-bus,,memset large memory region allocated by shm_open/ftruncate/mmap crashes with bus error,CC BY-SA 4.0,
2452,"['c', 'code-generation']","{'account_id': 5063455, 'reputation': 64, 'user_id': 4064250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e383cfcb4f2184b4a8412f915e5ab57?s=256&d=identicon&r=PG&f=1', 'display_name': 'JTanner', 'link': 'https://stackoverflow.com/users/4064250/jtanner'}",True,156,1591099594.0,,1,0,1591099884,1591094675,1591098305.0,62150213,https://stackoverflow.com/questions/62150213/what-is-the-smallest-subset-of-c-that-modern-compilers-can-optimise-as-well-as-c,Needs details or clarity,What is the smallest subset of C that modern compilers can optimise as well as C?,,
2453,"['c', 'ffmpeg', 'frame-rate', 'libav']","{'account_id': 18741462, 'reputation': 1, 'user_id': 13664635, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-caWqQBp_XOQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckteVdj2IykNw8Ezn9L4SL7zhTD5Q/photo.jpg?sz=256', 'display_name': 'Tobias v. Brevern', 'link': 'https://stackoverflow.com/users/13664635/tobias-v-brevern'}",False,1920,,,1,-1,1591099595,1591097069,,62150899,https://stackoverflow.com/questions/62150899/how-do-i-set-the-framerate-fps-in-an-ffmpeg-code-c,,How do I set the framerate/FPS in an FFmpeg code (C)?,CC BY-SA 4.0,
2454,"['c', 'multithreading', 'synchronization', 'shared']","{'account_id': 18688608, 'reputation': 43, 'user_id': 13623516, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f7c2aa6965eafa4c7b6d12768f9bce6?s=256&d=identicon&r=PG', 'display_name': 'Alcachofra', 'link': 'https://stackoverflow.com/users/13623516/alcachofra'}",False,125,,,1,0,1591099421,1591098843,,62151408,https://stackoverflow.com/questions/62151408/do-i-need-thread-synchronization-when-reading-from-a-shared-resource-c,,"Do I need Thread Synchronization, when reading from a shared resource? (C)",CC BY-SA 4.0,
2455,"['c', 'operating-system', 'fork', 'fork-join']","{'account_id': 18497729, 'reputation': 11, 'user_id': 13475776, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ZK9TnmtHMsg/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJP9apzWBEZyvfCyO8pHfdfKwBDIOQ/photo.jpg?sz=256', 'display_name': 'Juan Gonz&#225;lez', 'link': 'https://stackoverflow.com/users/13475776/juan-gonz%c3%a1lez'}",True,98,,,1,0,1591097784,1591095881,,62150567,https://stackoverflow.com/questions/62150567/c-solve-an-arithmetic-expression-with-processes,,C: Solve an arithmetic expression with processes,CC BY-SA 4.0,
2456,"['c', 'recursion', 'stack']","{'account_id': 12663275, 'reputation': 85, 'user_id': 9208788, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_cjclqFj8_s/AAAAAAAAAAI/AAAAAAAAACg/3c0h9fCd5T8/photo.jpg?sz=256', 'display_name': 'Cion', 'link': 'https://stackoverflow.com/users/9208788/cion'}",False,873,,,2,0,1591097560,1591095477,1591095940.0,62150471,https://stackoverflow.com/questions/62150471/c-c-printing-stack-bottom-to-top-with-recursion,,C/C++ Printing stack bottom to top with recursion,CC BY-SA 4.0,
2457,"['c', 'loops']","{'account_id': 18517368, 'reputation': 25, 'user_id': 13491213, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiqK7X07JCBu0b2JkDOAq8rA7lIxKcieIja7_rF0A=k-s256', 'display_name': 'Neo Virz', 'link': 'https://stackoverflow.com/users/13491213/neo-virz'}",True,47,,62150661.0,1,0,1591097549,1591095505,1591096273.0,62150480,https://stackoverflow.com/questions/62150480/simple-code-program-to-print-ascii-of-a-string-per-characters-not-working-with,,Simple code program to print ASCII of a string (per characters) not working with input cases,CC BY-SA 4.0,
2458,"['c', 'sorting', 'struct', 'singly-linked-list', 'strcmp']","{'account_id': 18642600, 'reputation': 65, 'user_id': 13588016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f269d45f27624f140d781cfc56c0e339?s=256&d=identicon&r=PG&f=1', 'display_name': 'nbdy', 'link': 'https://stackoverflow.com/users/13588016/nbdy'}",False,42,,,0,0,1591094106,1591094106,,62150035,https://stackoverflow.com/questions/62150035/c-add-element-to-sorted-linked-list-alphabetical-sorting,,C - add element to sorted-linked-list (alphabetical sorting),CC BY-SA 4.0,
2459,"['c', 'arrays']","{'account_id': 18076089, 'reputation': 31, 'user_id': 13139324, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9e261f32ff02f12fd3139af876c1e98?s=256&d=identicon&r=PG&f=1', 'display_name': 'dystopianmonkey', 'link': 'https://stackoverflow.com/users/13139324/dystopianmonkey'}",True,66,,,1,0,1591094042,1591091273,,62149224,https://stackoverflow.com/questions/62149224/updating-specific-elements-in-c-array,,Updating specific elements in C array,CC BY-SA 4.0,
2460,['c'],"{'account_id': 18740643, 'reputation': 1, 'user_id': 13663965, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgtO4dIecnzNBtrgq6wb2lLzfTVZ_7bWChSsCooPw=k-s256', 'display_name': 'Ahmad Muhaimin', 'link': 'https://stackoverflow.com/users/13663965/ahmad-muhaimin'}",True,177,1591165117.0,,2,-5,1591090775,1591086467,1591090775.0,62147854,https://stackoverflow.com/questions/62147854/c-console-application-print-out-dollar-sign,Not suitable for this site,C console application print out $ dollar sign,,
2461,['c'],"{'account_id': 18351314, 'reputation': 13, 'user_id': 13365413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a47b73cfa1e0203771b435de5eed157d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ibrahim Ozkan', 'link': 'https://stackoverflow.com/users/13365413/ibrahim-ozkan'}",True,107,,62148962.0,1,0,1591090426,1591083881,,62147170,https://stackoverflow.com/questions/62147170/read-multiple-strings-from-a-file-and-store-it-in-a-single-character-array,,Read multiple strings from a file and store it in a single character array,CC BY-SA 4.0,
2462,"['c', 'scope', 'side-effects', 'sequence-points']","{'account_id': 18283242, 'reputation': 198, 'user_id': 13629644, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rupZn.png?s=256&g=1', 'display_name': 'Ulaş Sezgin', 'link': 'https://stackoverflow.com/users/13629644/ula%c5%9f-sezgin'}",True,4617,,62148641.0,3,2,1591090402,1591088221,1591088335.0,62148339,https://stackoverflow.com/questions/62148339/what-is-side-effect-in-c,,What is side effect in C?,CC BY-SA 4.0,
2463,"['c', 'data-structures']","{'account_id': 18202286, 'reputation': 25, 'user_id': 13246214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2069c4a213af22c6152ecc61911a17bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'programmer99', 'link': 'https://stackoverflow.com/users/13246214/programmer99'}",True,19,,62148936.0,2,-1,1591090359,1591089917,1591090359.0,62148812,https://stackoverflow.com/questions/62148812/pointers-in-insert-function-for-binary-search-tree-bst,,Pointers in insert function for Binary Search Tree (BST),CC BY-SA 4.0,
2464,"['c', 'windows', 'visual-studio']","{'account_id': 18582190, 'reputation': 11, 'user_id': 13541479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c57fcfb71a2bd98313f6ca02c0ea9e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Buliaaan01', 'link': 'https://stackoverflow.com/users/13541479/buliaaan01'}",False,36,1591102841.0,,0,0,1591089780,1591089780,,62148771,https://stackoverflow.com/questions/62148771/a-value-of-type-collection-cannot-be-assigned-to-an-entity-of-type-recptr,Duplicate,A value of type &quot;collection *&quot; cannot be assigned to an entity of type &quot;recPtr&quot;,,
2465,"['c', 'algorithm', 'bit-manipulation']","{'account_id': 14124790, 'reputation': 129, 'user_id': 10204430, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-kBm_-qmspYk/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7rSHKJfCKbc9Sh15M1pKAcubx5Bhw/mo/photo.jpg?sz=256', 'display_name': 'Prabhakar Tayenjam', 'link': 'https://stackoverflow.com/users/10204430/prabhakar-tayenjam'}",False,312,,,0,0,1591089769,1591088466,1591089769.0,62148425,https://stackoverflow.com/questions/62148425/logical-shift-left-and-logical-shift-right-over-array,,Logical shift left and logical shift right over array,CC BY-SA 4.0,
