,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
1399,"['c', 'strcpy']","{'account_id': 16312159, 'reputation': 47, 'user_id': 11780473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c93597d502c58ddd5376ae54825531b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Roman', 'link': 'https://stackoverflow.com/users/11780473/roman'}",True,134,3,1,1564941508,1564928180,1564941508.0,57347298,,https://stackoverflow.com/questions/57347298/is-this-a-good-way-to-use-strcpy,Is this a good way to use strcpy?,57347409.0,1564997232.0,Not suitable for this site,,,
1400,"['c', 'function']","{'account_id': 12871773, 'reputation': 21, 'user_id': 9309955, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Pe4J7YZGgqg/AAAAAAAAAAI/AAAAAAAAADo/tkWtWxMasWE/photo.jpg?sz=256', 'display_name': 'Arnab Bhattacharjee', 'link': 'https://stackoverflow.com/users/9309955/arnab-bhattacharjee'}",True,45,1,0,1564941477,1564939625,,57348761,,https://stackoverflow.com/questions/57348761/function-declaration-not-needed-when-compiling-two-c-files,Function declaration not needed when compiling two C files,,1564940098.0,Duplicate,,,
1401,"['c', 'arrays', 'printf', 'character']","{'account_id': 16443917, 'reputation': 35, 'user_id': 11879307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3583b356494a1bb653329dfd884c9cdf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Learning', 'link': 'https://stackoverflow.com/users/11879307/learning'}",True,1260,2,1,1564939713,1564895016,1564939713.0,57343952,CC BY-SA 4.0,https://stackoverflow.com/questions/57343952/why-is-this-code-printing-a-random-character-inbetween-the-input-and-output-line,Why is this code printing a random character inbetween the input and output lines?,57344390.0,,,,,
1402,['c'],"{'account_id': 16441906, 'reputation': 3, 'user_id': 11877921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce0d36cd47619b5ac6428b8d35c9bba2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mark Taylor', 'link': 'https://stackoverflow.com/users/11877921/mark-taylor'}",True,144,1,-3,1564938602,1564928260,1564932866.0,57347307,,https://stackoverflow.com/questions/57347307/i-dont-think-the-code-is-right-in-c-programming-language,I don&#39;t think the code is right in c programming language,,1564948199.0,Needs details or clarity,,,
1403,"['c', 'string']","{'account_id': 16441315, 'reputation': 41, 'user_id': 11877499, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2409277689139064/picture?type=large', 'display_name': 'Destro', 'link': 'https://stackoverflow.com/users/11877499/destro'}",True,112,1,0,1564935562,1564829845,1564873479.0,57337672,,https://stackoverflow.com/questions/57337672/how-to-properly-empty-a-string-array-of-chars-in-c,How to properly empty a string (array of chars) in C?,57337852.0,1564831824.0,Duplicate,,,
1404,"['c', 'system-calls', 'bpf', 'seccomp']","{'account_id': 14103152, 'reputation': 956, 'user_id': 10187988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4b241724a6266b0419c754aec2ed261?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maicake', 'link': 'https://stackoverflow.com/users/10187988/maicake'}",True,1512,1,2,1564934525,1564929869,1564934280.0,57347526,CC BY-SA 4.0,https://stackoverflow.com/questions/57347526/implicit-reference-to-seccomp,implicit reference to seccomp,57348069.0,,,,,
1405,"['c', 'undefined-behavior', 'offsetof']","{'account_id': 14952682, 'reputation': 14781, 'user_id': 10795151, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Eazk7.png?s=256&g=1', 'display_name': 'S.S. Anne', 'link': 'https://stackoverflow.com/users/10795151/s-s-anne'}",True,412,2,1,1564932229,1564866769,1564932229.0,57342141,,https://stackoverflow.com/questions/57342141/does-this-implementation-of-offsetof-invoke-undefined-behavior,Does this implementation of offsetof invoke undefined behavior?,,1564872315.0,Duplicate,,,
1406,"['c', 'contiki']","{'account_id': 15185556, 'reputation': 179, 'user_id': 10957632, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DLEuW.jpg?s=256&g=1', 'display_name': 'SUBHANSHU SAHU', 'link': 'https://stackoverflow.com/users/10957632/subhanshu-sahu'}",True,380,1,1,1564932034,1564929267,1564929679.0,57347435,CC BY-SA 4.0,https://stackoverflow.com/questions/57347435/not-able-to-import-time-h-in-contiki,Not able to import &quot;time.h&quot; in contiki,,,,,,
1407,"['c', 'variables', 'nginx', 'module']","{'account_id': 2263162, 'reputation': 192, 'user_id': 4694632, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-qdQWFdh598g/AAAAAAAAAAI/AAAAAAAAEy8/99BMx6dlvHQ/photo.jpg?sz=256', 'display_name': 'Arieh Leviav', 'link': 'https://stackoverflow.com/users/4694632/arieh-leviav'}",False,867,0,6,1564930398,1564653145,1564662699.0,57306350,CC BY-SA 4.0,https://stackoverflow.com/questions/57306350/nginx-module-to-set-variable-value-for-log-module,nginx module to set variable value for log module,,,,,,
1408,"['c++', 'c', 'gnuplot']","{'account_id': 14540772, 'reputation': 372, 'user_id': 11676466, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-uo2zQlJ3epA/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DVb8zIvb1xvCD2c1hdLa7Bjr2IyQQ/mo/photo.jpg?sz=256', 'display_name': 'XYZCODE123', 'link': 'https://stackoverflow.com/users/11676466/xyzcode123'}",True,659,1,-1,1564930255,1564927915,,57347275,,https://stackoverflow.com/questions/57347275/how-to-execute-multiple-gnuplot-commands-in-c-c-code,How to execute multiple gnuplot commands in C++/C code,57347576.0,1564999262.0,Needs more focus,,,
1409,"['c', 'input', 'scanf', 'restriction']","{'account_id': 15259819, 'reputation': 60, 'user_id': 11010274, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-5__dSnYf_cI/AAAAAAAAAAI/AAAAAAAAB8k/MFkkZ9CSauI/photo.jpg?sz=256', 'display_name': 'Ajay Kushwaha', 'link': 'https://stackoverflow.com/users/11010274/ajay-kushwaha'}",True,761,2,1,1564928135,1564911473,1564915719.0,57345468,CC BY-SA 4.0,https://stackoverflow.com/questions/57345468/how-to-detect-in-scanf-when-there-is-no-input,How to detect in scanf() when there is no input?,,,,,,
1410,"['c', 'arrays']","{'account_id': 13980995, 'reputation': 33, 'user_id': 10097141, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bJBAMYmwoNs/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7rXr6Cnlhd8jsd_chI5U-D2p_HUGA/mo/photo.jpg?sz=256', 'display_name': 'Ryan Grady', 'link': 'https://stackoverflow.com/users/10097141/ryan-grady'}",True,101,3,0,1564923195,1564918014,1564918987.0,57346150,CC BY-SA 4.0,https://stackoverflow.com/questions/57346150/imputing-into-an-array-with-conditions,Imputing into an array with conditions,57346215.0,,,,,
1411,"['c', 'grammar', 'bison', 'yacc', 'lex']","{'account_id': 13509924, 'reputation': 63, 'user_id': 11254919, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/084f3cc6a658413be73d74fffd7db128?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vijaymahantesh Sattigeri', 'link': 'https://stackoverflow.com/users/11254919/vijaymahantesh-sattigeri'}",True,77,1,2,1564922171,1564920509,,57346432,,https://stackoverflow.com/questions/57346432/why-generated-parser-issues-syntax-error,Why generated parser issues syntax error?,57346603.0,1565690898.0,Not suitable for this site,,,
1412,"['c', 'hex', 'data-conversion']","{'account_id': 15189006, 'reputation': 91, 'user_id': 11123197, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KQySF1-8Bzs/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOUPGh-oZWLUUJLvD6hAhkPlG3oIQ/mo/photo.jpg?sz=256', 'display_name': 'superstack', 'link': 'https://stackoverflow.com/users/11123197/superstack'}",True,150,3,-1,1564921215,1564839676,,57338863,CC BY-SA 4.0,https://stackoverflow.com/questions/57338863/how-can-i-speed-up-hexadecimal-characters-conversion-to-binary-characters,How can i speed up hexadecimal characters conversion to binary characters,57339180.0,,,,,
1413,"['c', 'algorithm', 'dynamic-programming']","{'account_id': 15925973, 'reputation': 622, 'user_id': 11491585, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e84ef7a9f6152ca41bd4afa6339d0ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'herophant', 'link': 'https://stackoverflow.com/users/11491585/herophant'}",True,275,1,4,1564915639,1564708548,1564708872.0,57318811,CC BY-SA 4.0,https://stackoverflow.com/questions/57318811/what-is-the-algorithm-and-underlying-structure-of-this-recursive-dp-algorithm-ab,What is the algorithm and underlying structure of this recursive DP algorithm about buying and selling stock?,57319182.0,,,,,
1414,"['c', 'linux', 'assembly', 'linker', 'compiler-construction']","{'account_id': 393969, 'reputation': 1153, 'user_id': 756120, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/d6dd959f2244e7078d7fe2f824c34f39?s=256&d=identicon&r=PG', 'display_name': 'Abhishek Sagar', 'link': 'https://stackoverflow.com/users/756120/abhishek-sagar'}",False,223,0,2,1564914600,1564914600,,57345791,CC BY-SA 4.0,https://stackoverflow.com/questions/57345791/reference-to-external-function-in-disassembly-code,reference to external function in disassembly code,,,,,,
1415,"['c', 'gets']","{'account_id': 10691994, 'reputation': 1, 'user_id': 7870543, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fee62619dc38984ac268df1e46728408?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vikas', 'link': 'https://stackoverflow.com/users/7870543/vikas'}",True,60,1,-5,1564906958,1564899789,1564900516.0,57344310,,https://stackoverflow.com/questions/57344310/how-to-check-what-value-is-being-returned-by-gets-function-in-c,How to check what value is being returned by gets() function in C?,57344418.0,1564912522.0,Not suitable for this site,,,
1416,"['c', 'curl', 'debian', 'header-files', 'package-managers']","{'account_id': 16312159, 'reputation': 47, 'user_id': 11780473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c93597d502c58ddd5376ae54825531b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Roman', 'link': 'https://stackoverflow.com/users/11780473/roman'}",True,127,1,0,1564905063,1564822100,1564823815.0,57336821,CC BY-SA 4.0,https://stackoverflow.com/questions/57336821/how-to-install-headers-from-source-instead-of-dev-package,How to install headers from source instead of dev package,57336862.0,,,,,
1417,"['c', 'function-pointers']","{'account_id': 16443317, 'reputation': 21, 'user_id': 11878920, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b0fe9ba61112613bc6999f6e4c25dbf?s=256&d=identicon&r=PG&f=1', 'display_name': 'NarutoVPS', 'link': 'https://stackoverflow.com/users/11878920/narutovps'}",True,3292,3,0,1564900078,1564863646,1564867169.0,57341825,CC BY-SA 4.0,https://stackoverflow.com/questions/57341825/what-does-in-front-of-function-name-mean-in-c,What does * in front of function name mean in C?,57342023.0,,,,,
1418,"['c', 'arrays']","{'account_id': 16012723, 'reputation': 37, 'user_id': 11556343, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/643014116163127/picture?type=large', 'display_name': 'Callum McNeilage', 'link': 'https://stackoverflow.com/users/11556343/callum-mcneilage'}",True,53,1,1,1564892823,1564892418,,57343769,CC BY-SA 4.0,https://stackoverflow.com/questions/57343769/is-there-a-way-to-clear-arrays-completely,Is there a way to clear arrays completely?,57343802.0,,,,,
1419,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user11303607'}",True,44,1,0,1564891215,1564890554,1564891040.0,57343648,CC BY-SA 4.0,https://stackoverflow.com/questions/57343648/not-getting-output,Not getting output,,,,,,
1420,['c'],"{'account_id': 16442957, 'reputation': 21, 'user_id': 11878671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/baf541134439f0df968dc137a49c2870?s=256&d=identicon&r=PG&f=1', 'display_name': 'Salstrane', 'link': 'https://stackoverflow.com/users/11878671/salstrane'}",True,117,3,2,1564885223,1564856920,1564874320.0,57341099,CC BY-SA 4.0,https://stackoverflow.com/questions/57341099/reading-a-line-from-a-file-that-includes-integers,Reading a line from a file that includes integers,,,,,,
1421,"['c', 'stack']","{'account_id': 16443930, 'reputation': 23, 'user_id': 11879317, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-vb0SpAJrtrU/AAAAAAAAAAI/AAAAAAAAABs/HzEPkid797A/photo.jpg?sz=256', 'display_name': 'Melody Fox', 'link': 'https://stackoverflow.com/users/11879317/melody-fox'}",True,57,2,2,1564882588,1564879975,,57343059,CC BY-SA 4.0,https://stackoverflow.com/questions/57343059/how-can-i-see-memory-addressing-of-the-stack-by-example,How can I see memory addressing of the Stack by example?,57343143.0,,,,,
1422,['c'],"{'account_id': 12634302, 'reputation': 67, 'user_id': 9184409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cee0b4d9527b4f12cf62267d5b1b3c9b?s=256&d=identicon&r=PG', 'display_name': 'Atharva', 'link': 'https://stackoverflow.com/users/9184409/atharva'}",False,363,1,0,1564882285,1564877337,1564878971.0,57342910,CC BY-SA 4.0,https://stackoverflow.com/questions/57342910/inorder-successor-of-binary-tree,Inorder Successor of Binary tree,,,,,,
1423,"['c', 'cs50', 'vigenere']","{'account_id': 13744264, 'reputation': 63, 'user_id': 9918466, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2486510041374681/picture?type=large', 'display_name': 'Dan Sutton', 'link': 'https://stackoverflow.com/users/9918466/dan-sutton'}",True,158,1,0,1564875371,1564830768,1564875371.0,57337788,CC BY-SA 4.0,https://stackoverflow.com/questions/57337788/pset-2-vigenere-cipher-partially-working,PSET 2: Vigenere Cipher partially working?,57338729.0,,,,,
1424,"['c', 'pointers', 'null', 'segmentation-fault']","{'account_id': 15344635, 'reputation': 3199, 'user_id': 11070463, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1w4qy.jpg?s=256&g=1', 'display_name': 'Jay Mody', 'link': 'https://stackoverflow.com/users/11070463/jay-mody'}",True,108,1,0,1564874124,1564873240,1564873723.0,57342641,CC BY-SA 4.0,https://stackoverflow.com/questions/57342641/segmentation-fault-11-when-trying-to-print-linked-list,Segmentation fault: 11 when trying to print linked list,57342699.0,,,,,
1425,"['c', 'directory', 'fs']","{'account_id': 16365592, 'reputation': 48, 'user_id': 11820145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b0caf2ad4c724478dcc3f1a0175ebbf?s=256&d=identicon&r=PG&f=1', 'display_name': 'b0kiii', 'link': 'https://stackoverflow.com/users/11820145/b0kiii'}",False,197,0,1,1564873998,1564873998,,57342689,CC BY-SA 4.0,https://stackoverflow.com/questions/57342689/ext-directory-implementation,ext directory implementation,,,,,,
1426,['c'],"{'account_id': 16443655, 'reputation': 11, 'user_id': 11879131, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bdebb0844a42a33b7376854f7324381b?s=256&d=identicon&r=PG&f=1', 'display_name': 'cyno', 'link': 'https://stackoverflow.com/users/11879131/cyno'}",True,449,1,1,1564873618,1564871088,1564873260.0,57342489,CC BY-SA 4.0,https://stackoverflow.com/questions/57342489/how-to-create-unique-static-variables-in-function-pointers,How to create unique static variables in function pointers?,,,,,,
1427,"['c++', 'c']","{'account_id': 13612989, 'reputation': 27, 'user_id': 9819843, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'xganh zu', 'link': 'https://stackoverflow.com/users/9819843/xganh-zu'}",True,72,1,-1,1564872212,1564838249,1564872212.0,57338684,,https://stackoverflow.com/questions/57338684/using-a-struct-pointer-to-display-a-1-d-array,using a struct pointer to display a 1-D array,,1564951951.0,Not suitable for this site,,,
1428,"['c', 'openssl', 'aes', 'aes-gcm', 'evp-cipher']","{'account_id': 1893351, 'reputation': 180, 'user_id': 1710836, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/df8a6dd88567e78e65e6475925c1ffe6?s=256&d=identicon&r=PG', 'display_name': 'umayneverknow', 'link': 'https://stackoverflow.com/users/1710836/umayneverknow'}",True,814,1,0,1564870917,1564796758,1564870917.0,57334915,CC BY-SA 4.0,https://stackoverflow.com/questions/57334915/why-is-there-a-difference-in-generated-cipher-text-between-openssl-evp-c-librari,Why is there a difference in generated cipher text between OpenSSL EVP C libraries and Python?,57335859.0,,,,,
1429,"['c', 'standard-library', 'c89']","{'account_id': 2730922, 'reputation': 4757, 'user_id': 2354735, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/Q33GM.jpg?s=256&g=1', 'display_name': 'Jet Blue', 'link': 'https://stackoverflow.com/users/2354735/jet-blue'}",True,64,1,1,1564870188,1564868273,,57342273,CC BY-SA 4.0,https://stackoverflow.com/questions/57342273/what-are-common-uses-for-the-system-3-command,What are common uses for the system (3) command?,57342420.0,,,,,
1430,"['c', 'arrays']","{'account_id': 3639844, 'reputation': 307, 'user_id': 3034259, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'ishon19', 'link': 'https://stackoverflow.com/users/3034259/ishon19'}",True,148,4,0,1564867014,1564837835,1564838001.0,57338616,,https://stackoverflow.com/questions/57338616/please-explain-the-output-of-this-piece-of-c-code,Please explain the output of this piece of C code,57338651.0,1564875328.0,Duplicate,,,
1431,"['c', 'crc32']","{'account_id': 3067214, 'reputation': 124, 'user_id': 2598649, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/923654f5dfa39832f5faedc7d59f0e48?s=256&d=identicon&r=PG', 'display_name': 'mash5', 'link': 'https://stackoverflow.com/users/2598649/mash5'}",False,344,0,0,1564866920,1564753027,1564866920.0,57327641,CC BY-SA 4.0,https://stackoverflow.com/questions/57327641/robust-incremental-crc32,Robust incremental CRC32,,,,,,
