,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,migrated_from
1727,"['c', 'cassandra', 'cassandra-driver']","{'account_id': 6144613, 'reputation': 431, 'user_id': 4819195, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/dc9dcbaf07c17b96c6c0598d668ab7d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'A Beginner', 'link': 'https://stackoverflow.com/users/4819195/a-beginner'}",True,86,1,0,1567770323,1567685804,1567709930.0,57805292,CC BY-SA 4.0,https://stackoverflow.com/questions/57805292/not-able-to-connect-to-a-keyspace-using-c-driver-for-cassandra,Not able to connect to a keyspace using C driver for Cassandra,,,57821392.0,
1728,"['c', 'openprocess']","{'account_id': 16644538, 'reputation': 1, 'user_id': 12029143, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-BVNFn7MSfD8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd0RyWz1SY6ibTuZqP2ujd5wez0Rw/photo.jpg?sz=256', 'display_name': '안재욱', 'link': 'https://stackoverflow.com/users/12029143/%ec%95%88%ec%9e%ac%ec%9a%b1'}",False,85,0,0,1567769348,1567755474,1567756791.0,57817675,CC BY-SA 4.0,https://stackoverflow.com/questions/57817675/return-0-error-code-6-openprocess-in-c,"return 0, Error Code 6, OpenProcess() in c++",,,,
1729,"['c', 'macos', 'ubuntu', 'pthreads', 'condition-variable']","{'account_id': 11644435, 'reputation': 29, 'user_id': 8527806, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7fa5ad7d01affc8382c2ff2fdbee4527?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jacopo Rufini', 'link': 'https://stackoverflow.com/users/8527806/jacopo-rufini'}",True,131,1,1,1567765719,1567761160,1567765719.0,57819053,CC BY-SA 4.0,https://stackoverflow.com/questions/57819053/condition-variables-working-on-macos-but-not-ubuntu,Condition variables working on MacOS but not Ubuntu,,,,
1730,"['c', 'linux', 'usb', 'raspbian', 'usbserial']","{'account_id': 16399505, 'reputation': 9, 'user_id': 11845965, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/R5iCs.png?s=256&g=1', 'display_name': 'cone1018', 'link': 'https://stackoverflow.com/users/11845965/cone1018'}",True,155,2,0,1567763311,1567625874,1567684382.0,57794862,CC BY-SA 4.0,https://stackoverflow.com/questions/57794862/why-does-read-not-terminate-for-my-usb-device,Why does read not terminate for my USB device?,,,57819623.0,
1731,"['c', 'linux', 'glib']","{'account_id': 5549117, 'reputation': 3, 'user_id': 4402867, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-zKkP89_kxOg/AAAAAAAAAAI/AAAAAAAAACY/Tttlf280Ie8/photo.jpg?sz=256', 'display_name': 'hcyoo', 'link': 'https://stackoverflow.com/users/4402867/hcyoo'}",True,212,1,0,1567763241,1567693842,1567698446.0,57807738,CC BY-SA 4.0,https://stackoverflow.com/questions/57807738/g-source-set-callback-invalid-callback-data-pointer,g_source_set_callback : invalid callback data pointer,,,57819605.0,
1732,"['c', 'file-handling']","{'account_id': 16589167, 'reputation': 85, 'user_id': 11987745, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBe81aRlLmlKIXzg74TEatDarMopad2uryYyKaj=k-s256', 'display_name': 'Jersey Devil', 'link': 'https://stackoverflow.com/users/11987745/jersey-devil'}",True,109,1,0,1567760033,1567755485,1567756971.0,57817679,CC BY-SA 4.0,https://stackoverflow.com/questions/57817679/fgets-not-saving-the-first-line-in-c,fgets() not saving the first line in c,,,57818780.0,
1733,"['c++', 'c', 'embedded', 'msp432']","{'account_id': 10098816, 'reputation': 37, 'user_id': 7463317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da7767ce697303e3e21303386fe2528a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Santos', 'link': 'https://stackoverflow.com/users/7463317/santos'}",True,144,1,1,1567755989,1567755775,,57817746,CC BY-SA 4.0,https://stackoverflow.com/questions/57817746/macro-compiles-in-c-but-not-in-c-msp432-bsl-invocation,Macro compiles in C but not in C++ (MSP432 BSL invocation),,,57817785.0,
1734,"['c', 'function']","{'account_id': 16639723, 'reputation': 39, 'user_id': 12025566, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAdbo5G0cYn6mQ8yjzTatRM6-yrpZ5EhlMwpLxH3g=k-s256', 'display_name': 'vera lindstr&#246;m', 'link': 'https://stackoverflow.com/users/12025566/vera-lindstr%c3%b6m'}",True,96,2,3,1567755341,1567693519,1567696080.0,57807647,CC BY-SA 4.0,https://stackoverflow.com/questions/57807647/how-to-devide-code-into-functions-in-c-programming,how to devide code into functions in c programming,,,,
1735,"['c', 'dynamic-memory-allocation']","{'account_id': 5993256, 'reputation': 121, 'user_id': 4708750, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/v4wbo.png?s=256&g=1', 'display_name': 'Manu Soman', 'link': 'https://stackoverflow.com/users/4708750/manu-soman'}",True,205,1,0,1567755293,1567754833,,57817534,CC BY-SA 4.0,https://stackoverflow.com/questions/57817534/confusion-with-dynamic-memory-allocation-to-command-line-arguments-in-c,Confusion with dynamic memory allocation to command line arguments in C,,,,
1736,['c'],"{'account_id': 10927892, 'reputation': 31, 'user_id': 8454756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bec34d02c0fb80211ac7111255685213?s=256&d=identicon&r=PG', 'display_name': 'Nagendra Kamath', 'link': 'https://stackoverflow.com/users/8454756/nagendra-kamath'}",True,109,1,-1,1567754893,1567747093,1567750304.0,57816114,CC BY-SA 4.0,https://stackoverflow.com/questions/57816114/what-is-the-cause-for-segmentation-fault-core-dumped,What is the cause for &#39;Segmentation fault (core dumped) &#39;,,,57817484.0,
1737,"['c#', 'c', 'linux', 'filesystems', 'atomic']","{'account_id': 15426107, 'reputation': 3, 'user_id': 11128733, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf9aca81c1d28cab868a663208d7fedb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vinay kumar singh', 'link': 'https://stackoverflow.com/users/11128733/vinay-kumar-singh'}",True,118,1,-5,1567753481,1567664645,1567753481.0,57799506,,https://stackoverflow.com/questions/57799506/is-there-any-system-api-in-linux-to-provide-atomic-write-operation-to-files,Is there any System API in linux to provide Atomic Write operation to files,1567666725.0,Needs more focus,,
1738,"['c', 'typedef', 'c11']","{'account_id': 3084863, 'reputation': 23752, 'user_id': 2612235, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/dpsjq.jpg?s=256&g=1', 'display_name': 'nowox', 'link': 'https://stackoverflow.com/users/2612235/nowox'}",True,1282,2,7,1567752256,1567619077,,57793450,CC BY-SA 4.0,https://stackoverflow.com/questions/57793450/use-of-comma-in-a-typedef-declaration,Use of comma in a typedef declaration?,,,57793519.0,
1739,"['c', 'pointers', 'quicksort']","{'account_id': 15968840, 'reputation': 55, 'user_id': 11523592, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b57329d607ff83a487284e49511d08e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Everaldo', 'link': 'https://stackoverflow.com/users/11523592/everaldo'}",True,145,1,0,1567751689,1567378818,1567379714.0,57750049,CC BY-SA 4.0,https://stackoverflow.com/questions/57750049/sort-arrays-with-pointers-using-quicksort,Sort arrays with pointers using quicksort,,,57814585.0,
1740,"['c', 'recursion', 'nested']","{'account_id': 15497279, 'reputation': 167, 'user_id': 11866733, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zl0DwfvRu9I/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfDEgQuciIaVHUQZnKhZkJuahvlCQ/mo/photo.jpg?sz=256', 'display_name': 'ebehr', 'link': 'https://stackoverflow.com/users/11866733/ebehr'}",True,51,1,-3,1567751316,1567746592,,57816057,,https://stackoverflow.com/questions/57816057/is-this-nested-function-problem-solvable-in-c,Is this nested function problem solvable in C?,1567759779.0,Not suitable for this site,57816102.0,
1741,"['c', 'pointers', 'singly-linked-list']","{'account_id': 15968840, 'reputation': 55, 'user_id': 11523592, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b57329d607ff83a487284e49511d08e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Everaldo', 'link': 'https://stackoverflow.com/users/11523592/everaldo'}",True,41,2,1,1567749339,1567734290,1567734497.0,57814754,CC BY-SA 4.0,https://stackoverflow.com/questions/57814754/segmentation-fault-when-the-first-number-is-deleted,Segmentation fault when the first number is deleted,,,57816440.0,
1742,"['c', 'compiler-errors', 'centos', 'hiredis']","{'account_id': 13235661, 'reputation': 1115, 'user_id': 9557887, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Alfred Balle', 'link': 'https://stackoverflow.com/users/9557887/alfred-balle'}",False,258,0,0,1567748258,1567748258,,57816271,CC BY-SA 4.0,https://stackoverflow.com/questions/57816271/compile-c-on-centos-to-static-library,Compile C on CentOS to static library,,,,
1743,"['c', 'function-pointers']","{'account_id': 2775494, 'reputation': 351, 'user_id': 11637575, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2as7w.jpg?s=256&g=1', 'display_name': 'Pejvak', 'link': 'https://stackoverflow.com/users/11637575/pejvak'}",True,112,2,-1,1567742795,1567419700,,57755263,,https://stackoverflow.com/questions/57755263/pass-a-function-name-defined-in-a-library-as-function-pointer-in-c,pass a function name defined in a library as function pointer in C,1567704743.0,Not suitable for this site,,
1744,['c'],"{'account_id': 16154405, 'reputation': 155, 'user_id': 11661915, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-mNm4t10kwmM/AAAAAAAAAAI/AAAAAAAAAN8/hbNESEzPzeg/photo.jpg?sz=256', 'display_name': 'Aru Viser', 'link': 'https://stackoverflow.com/users/11661915/aru-viser'}",True,62,2,0,1567742007,1567698066,1567742007.0,57808896,CC BY-SA 4.0,https://stackoverflow.com/questions/57808896/merged-linked-lists,Merged linked lists,,,57809199.0,
1745,"['c', 'windows', 'kernel', 'device-driver', 'ndis']","{'account_id': 16643468, 'reputation': 11, 'user_id': 12028338, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-mgxYQ28_sTE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfcKRf9T_tXtSK0e7AFSzWyBUokEQ/photo.jpg?sz=256', 'display_name': 'Sathish K', 'link': 'https://stackoverflow.com/users/12028338/sathish-k'}",False,30,0,1,1567739195,1567739195,,57815196,CC BY-SA 4.0,https://stackoverflow.com/questions/57815196/ndisoidrequest-status-returning-success-but-packet-filter-not-set,NdisoidRequest status returning success but packet filter not set,,,,
1746,"['c', 'arrays', 'pointers', 'reference']","{'account_id': 2699394, 'reputation': 943, 'user_id': 2330482, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ee4bcfd16f2e92c5e889e4d8d2541cde?s=256&d=identicon&r=PG', 'display_name': 'user2330482', 'link': 'https://stackoverflow.com/users/2330482/user2330482'}",True,51,1,0,1567737691,1567735378,1567737130.0,57814858,CC BY-SA 4.0,https://stackoverflow.com/questions/57814858/c-adds-a-reference-to-array-not-a-value,"C adds a reference to array, not a value",,,57815069.0,
1747,"['c', 'postgresql', 'postgis']","{'account_id': 1147862, 'reputation': 9004, 'user_id': 1130231, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/gHygY.png?s=256&g=1', 'display_name': 'Martin Perry', 'link': 'https://stackoverflow.com/users/1130231/martin-perry'}",True,150,1,2,1567730796,1567704523,1567705168.0,57810422,CC BY-SA 4.0,https://stackoverflow.com/questions/57810422/postgresql-postgis-pqexecparams-wrong-element-type,PostgreSQL/PostGIS - PQexecParams - wrong element type,,,,
1748,"['c', 'depth-first-search', 'breadth-first-search', 'adjacency-matrix']","{'account_id': 15977767, 'reputation': 61, 'user_id': 11530218, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2912589708766340/picture?type=large', 'display_name': 'Nick Steen', 'link': 'https://stackoverflow.com/users/11530218/nick-steen'}",False,89,0,1,1567730636,1567730636,,57814423,CC BY-SA 4.0,https://stackoverflow.com/questions/57814423/what-is-going-wrong-when-making-my-adjacency-matrix-in-c,What is going wrong when making my adjacency matrix in C?,,,,
1749,"['c', 'linked-list']","{'user_type': 'does_not_exist', 'display_name': 'user12014376'}",False,61,0,0,1567729039,1567707989,1567729039.0,57811138,CC BY-SA 4.0,https://stackoverflow.com/questions/57811138/why-this-search-function-in-list-doesnt-work,why this search function in list doesn&#39;t work?,,,,
1750,"['c', 'pointers', 'memory-management', 'memory-leaks', 'malloc']","{'account_id': 15189006, 'reputation': 91, 'user_id': 11123197, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KQySF1-8Bzs/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOUPGh-oZWLUUJLvD6hAhkPlG3oIQ/mo/photo.jpg?sz=256', 'display_name': 'superstack', 'link': 'https://stackoverflow.com/users/11123197/superstack'}",True,64,1,0,1567728783,1567723456,1567724884.0,57813774,CC BY-SA 4.0,https://stackoverflow.com/questions/57813774/pointer-array-changes-values-when-assigning-memery-using-malloc-to-other-pointe,"pointer array changes values, When assigning memery using malloc to other pointers",,,,
1751,"['c', 'file', 'io']","{'account_id': 16642784, 'reputation': 13, 'user_id': 12027840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b81df8bdfd788eee46a8df7119c8177?s=256&d=identicon&r=PG&f=1', 'display_name': 'jlm313', 'link': 'https://stackoverflow.com/users/12027840/jlm313'}",True,65,1,1,1567727345,1567726613,1567727312.0,57814088,CC BY-SA 4.0,https://stackoverflow.com/questions/57814088/why-is-fwrite-writing-each-character-so-many-times,Why is fwrite writing each character so many times?,,,57814149.0,
1752,['c'],"{'account_id': 16642843, 'reputation': 23, 'user_id': 12027890, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-OSJxsljrvuU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reffFgl5NXwYhpl__WC910FjOF41w/photo.jpg?sz=256', 'display_name': 'cluelessCoder', 'link': 'https://stackoverflow.com/users/12027890/cluelesscoder'}",True,81,1,2,1567727084,1567726978,,57814118,CC BY-SA 4.0,https://stackoverflow.com/questions/57814118/how-to-insert-executable-name-to-perror-error-message,How to insert executable name to perror error message?,,,57814131.0,
1753,"['c', 'arrays', 'sorting', 'pointers', 'quicksort']","{'account_id': 15968840, 'reputation': 55, 'user_id': 11523592, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b57329d607ff83a487284e49511d08e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Everaldo', 'link': 'https://stackoverflow.com/users/11523592/everaldo'}",False,36,0,0,1567724075,1567722085,1567724075.0,57813625,,https://stackoverflow.com/questions/57813625/arrays-with-pointers-descending-sort,Arrays with pointers descending sort,1567750791.0,Duplicate,,
1754,"['c', 'algorithm', 'cryptography', 'crc']","{'account_id': 16638822, 'reputation': 3, 'user_id': 12024882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4a314da06b917733437c4e6dc54b0ca?s=256&d=identicon&r=PG&f=1', 'display_name': 'AlexT', 'link': 'https://stackoverflow.com/users/12024882/alext'}",True,152,1,0,1567723484,1567685547,1567693282.0,57805210,CC BY-SA 4.0,https://stackoverflow.com/questions/57805210/crc-where-to-put-previous-remainder,CRC: where to put previous remainder,,,57807341.0,
1755,"['c', 'division', 'subtraction', 'size-t']","{'account_id': 14952682, 'reputation': 14781, 'user_id': 10795151, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Eazk7.png?s=256&g=1', 'display_name': 'S.S. Anne', 'link': 'https://stackoverflow.com/users/10795151/s-s-anne'}",True,89,2,1,1567722092,1567719811,1567720088.0,57813328,CC BY-SA 4.0,https://stackoverflow.com/questions/57813328/is-nel-nel-2-functionally-equivalent-to-nel-2,Is nel -= nel/2 functionally equivalent to nel /= 2?,,,57813626.0,
1756,"['c', 'file', 'linked-list']","{'account_id': 16441315, 'reputation': 41, 'user_id': 11877499, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2409277689139064/picture?type=large', 'display_name': 'Destro', 'link': 'https://stackoverflow.com/users/11877499/destro'}",False,56,2,1,1567721988,1567701591,1567705040.0,57809772,CC BY-SA 4.0,https://stackoverflow.com/questions/57809772/function-iterates-the-same-input-received-from-text-file,Function iterates the same input received from text file,,,,
1757,"['c', 'windows', 'sockets', 'networking', 'udp']","{'account_id': 6247436, 'reputation': 1, 'user_id': 4869815, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b8dd6a0144e2513e365945ad5820bcf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lawliet', 'link': 'https://stackoverflow.com/users/4869815/lawliet'}",False,105,0,0,1567720640,1567720640,,57813435,CC BY-SA 4.0,https://stackoverflow.com/questions/57813435/connected-upd-socket-not-listening-for-incoming-packets,Connected upd socket not listening for incoming packets,,,,
1758,"['c', 'static', 'header-files']","{'account_id': 5109501, 'reputation': 902, 'user_id': 5380436, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9674ebda3418199550aa56d2b3b04231?s=256&d=identicon&r=PG&f=1', 'display_name': 'Indigo', 'link': 'https://stackoverflow.com/users/5380436/indigo'}",False,66,0,0,1567718924,1567715985,1567718924.0,57812718,,https://stackoverflow.com/questions/57812718/is-it-correct-to-have-a-static-function-declared-in-a-header-file,Is it correct to have a static function declared in a header file?,1567716287.0,Duplicate,,
