,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,locked_date
1631,"['c', 'ruby', 'ruby-c-extension']","{'account_id': 203160, 'reputation': 1592, 'user_id': 450651, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/9c17b51b0d1e779c2e9b0d41a9d0e888?s=256&d=identicon&r=PG', 'display_name': 'user124', 'link': 'https://stackoverflow.com/users/450651/user124'}",True,197,56044615.0,1,2,1557330791,1557316251,,56040163,CC BY-SA 4.0,https://stackoverflow.com/questions/56040163/is-memory-freed-after-using-stringvaluecstr,Is memory freed after using StringValueCStr?,,,,
1632,"['c', 'assembly', 'x86']","{'account_id': 8765619, 'reputation': 259, 'user_id': 6554099, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d42061f322b29fb0ac74e30d8f7ed0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'DNS_Jeezus', 'link': 'https://stackoverflow.com/users/6554099/dns-jeezus'}",True,95,56044505.0,3,0,1557330527,1557328420,1557329911.0,56043897,CC BY-SA 4.0,https://stackoverflow.com/questions/56043897/why-cant-i-assign-the-value-of-the-pid-chunk-of-the-fs-register-to-an-unsigned,Why can&#39;t I assign the value of the PID chunk of the FS register to an unsigned int?,,,,
1633,"['c++', 'c', 'glut']","{'account_id': 15654882, 'reputation': 51, 'user_id': 11295496, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5b4f9d44030db5ecf9576c90d84f1a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'anaksky2k19', 'link': 'https://stackoverflow.com/users/11295496/anaksky2k19'}",True,331,,1,0,1557330431,1556730985,1556731619.0,55939984,CC BY-SA 4.0,https://stackoverflow.com/questions/55939984/how-to-check-if-the-mouse-is-on-one-side-of-the-screen-in-opengl,How to check if the mouse is on one side of the screen in OpenGl?,,,,
1634,"['c', 'arrays', 'loops']","{'account_id': 15876454, 'reputation': 11, 'user_id': 11455551, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff518702c5fd1873beeda9546cb69f24?s=256&d=identicon&r=PG&f=1', 'display_name': 'Barry', 'link': 'https://stackoverflow.com/users/11455551/barry'}",True,83,,1,0,1557330253,1557313540,1557330253.0,56039324,,https://stackoverflow.com/questions/56039324/using-loops-to-compute-dice-poker-outcome,Using loops to compute dice poker outcome,1557330291.0,Needs details or clarity,,
1635,"['c', 'file', 'structure']","{'account_id': 15836426, 'reputation': 11, 'user_id': 11426167, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2232225960cb86b033db06f7676a6cf0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cansu Dursun', 'link': 'https://stackoverflow.com/users/11426167/cansu-dursun'}",True,53,,1,-2,1557329628,1557329381,,56044210,,https://stackoverflow.com/questions/56044210/how-can-i-read-data-from-file-i-cant-fix-it,How can I read data from file ? I can&#39;t fix it,1557330677.0,Not suitable for this site,,
1636,"['c', 'loops', 'for-loop', 'while-loop']","{'account_id': 5222144, 'reputation': 23, 'user_id': 4175258, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100001578041289/picture?type=large', 'display_name': 'Dominik Sklyarov', 'link': 'https://stackoverflow.com/users/4175258/dominik-sklyarov'}",True,83,56043987.0,2,1,1557329018,1557327384,1557328825.0,56043580,CC BY-SA 4.0,https://stackoverflow.com/questions/56043580/scanning-numbers-and-adding-them-to-list-scanning-answer-and-adding-it-to-vari,Scanning numbers and adding them to list &amp; scanning answer and adding it to variable,,,,
1637,"['c', 'fopen']","{'account_id': 13929676, 'reputation': 157, 'user_id': 10058141, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/177fccf7bd5516320cb7965cc29ff669?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yang', 'link': 'https://stackoverflow.com/users/10058141/yang'}",True,60,56043355.0,2,0,1557327736,1557324165,1557324755.0,56042625,CC BY-SA 4.0,https://stackoverflow.com/questions/56042625/c-does-not-follow-the-program-operation-procedure,c does not follow the program operation procedure,,,,
1638,"['c', 'multidimensional-array', 'enums']","{'account_id': 15874241, 'reputation': 33, 'user_id': 11453961, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-BwsmFymXVS8/AAAAAAAAAAI/AAAAAAAAANY/cw2vL3247SA/photo.jpg?sz=256', 'display_name': 'Aevitas', 'link': 'https://stackoverflow.com/users/11453961/aevitas'}",True,1527,56042574.0,3,0,1557325136,1557323616,1557324082.0,56042422,CC BY-SA 4.0,https://stackoverflow.com/questions/56042422/using-enums-to-access-2d-array-indices,Using enums to access 2D array indices,,,,
1639,"['c', 'division', 'inf']","{'account_id': 11429720, 'reputation': 75, 'user_id': 8378816, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/X8dD6.png?s=256&g=1', 'display_name': 'Giannis', 'link': 'https://stackoverflow.com/users/8378816/giannis'}",True,491,56041944.0,1,0,1557324685,1557321930,1557324685.0,56041910,,https://stackoverflow.com/questions/56041910/whats-the-case-of-float-division-returning-inf-and-finite-value,What&#39;s the case of float division returning inf and finite value?,1557322201.0,Duplicate,,
1640,"['c', 'assembly', 'visual-c++', 'calling-convention']","{'account_id': 97325, 'reputation': 59431, 'user_id': 264052, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/8ccbe08a132ba61eae9ff8984ca44e81?s=256&d=identicon&r=PG', 'display_name': 'smwikipedia', 'link': 'https://stackoverflow.com/users/264052/smwikipedia'}",False,190,,0,6,1557323907,1557302327,1557323907.0,56036066,,https://stackoverflow.com/questions/56036066/why-is-an-extra-jmp-used-for-a-function-call,Why is an extra jmp used for a function call?,1557305403.0,Duplicate,,
1641,"['c', 'wireshark', 'libpcap', 'packet-capture', 'wifi']","{'account_id': 4172640, 'reputation': 951, 'user_id': 3420060, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/lrXwx.png?s=256&g=1', 'display_name': 'Crizly', 'link': 'https://stackoverflow.com/users/3420060/crizly'}",True,1725,56031138.0,4,1,1557323894,1557259739,1557260912.0,56029800,CC BY-SA 4.0,https://stackoverflow.com/questions/56029800/how-does-wireshark-interpret-the-order-of-bytes,How does wireshark interpret the order of bytes?,,,,
1642,"['c', 'arrays', 'bit-fields']","{'account_id': 13812565, 'reputation': 31, 'user_id': 9969946, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-9M9fOBRvkhM/AAAAAAAAAAI/AAAAAAAAAG0/BbqO45ISu2E/photo.jpg?sz=256', 'display_name': 'Markus Herzberg', 'link': 'https://stackoverflow.com/users/9969946/markus-herzberg'}",True,55,,1,2,1557323100,1557319840,1557323100.0,56041232,CC BY-SA 4.0,https://stackoverflow.com/questions/56041232/fill-an-array-at-index-n-with-m-times-data-without-bit-fields,Fill an array at index n with m times data without bit-fields,,,,
1643,"['c', 'thread-safety', 'locking', 'pthreads']","{'account_id': 5200464, 'reputation': 431, 'user_id': 4160025, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/f790d69a7eea176600e2a8666f49c10a?s=256&d=identicon&r=PG&f=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/4160025/david'}",True,597,56041914.0,2,6,1557322264,1557281639,,56039611,,https://stackoverflow.com/questions/56039611/does-this-implementation-of-mutex-locks-result-in-undefined-behavior,Does this implementation of mutex locks result in undefined behavior?,,,"{'other_site': {'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#000', 'link_color': '#0077CC'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'codereview.meta', 'site_url': 'https://codereview.meta.stackexchange.com', 'name': 'Code Review Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=codereview.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['MathJax', 'EscapedMathJaxDelimiters', 'Prettify'], 'launch_date': 1436881020, 'open_beta_date': 1296068400, 'closed_beta_date': 1295463600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/apple-touch-icon@2.png', 'twitter_account': 'StackCodeReview', 'favicon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/apple-touch-icon.png', 'audience': 'peer programmer code reviews', 'site_url': 'https://codereview.stackexchange.com', 'api_site_parameter': 'codereview', 'logo_url': 'https://cdn.sstatic.net/Sites/codereview/Img/logo.png', 'name': 'Code Review', 'site_type': 'main_site'}, 'on_date': 1557314456, 'question_id': 219903}",
1644,"['c', 'geometry']","{'account_id': 15896125, 'reputation': 23, 'user_id': 11469875, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156924651556251/picture?type=large', 'display_name': 'Shaun Bedford', 'link': 'https://stackoverflow.com/users/11469875/shaun-bedford'}",True,199,56040848.0,1,0,1557322076,1557318163,1557321715.0,56040717,CC BY-SA 4.0,https://stackoverflow.com/questions/56040717/how-to-display-the-total-sum-and-calculations-from-an-input-in-c,How to display the total sum and calculations from an input in C,,,,
1645,"['android', 'c', 'android-ndk', 'adb']","{'account_id': 12994496, 'reputation': 411, 'user_id': 9392630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a6cf2504cb25184a357c8d54d42523f?s=256&d=identicon&r=PG&f=1', 'display_name': 'SayMyName', 'link': 'https://stackoverflow.com/users/9392630/saymyname'}",False,551,,0,2,1557321475,1557321106,1557321475.0,56041658,CC BY-SA 4.0,https://stackoverflow.com/questions/56041658/running-c-c-executable-file-in-android-platform,Running c/c++ executable file in Android platform,,,,
1646,"['c', 'memory-management', 'command-line-arguments', 'filestream', 'dynamic-memory-allocation']","{'account_id': 11974539, 'reputation': 29, 'user_id': 8762084, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/baff9b1b16b65ca97581aeb2b176c3a4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alistair Alva', 'link': 'https://stackoverflow.com/users/8762084/alistair-alva'}",True,58,,1,2,1557321023,1557289456,1557298095.0,56033522,CC BY-SA 4.0,https://stackoverflow.com/questions/56033522/how-should-i-fill-an-array-of-ints-from-a-file-using-command-line-args-the-size,How should I fill an array of ints from a file using command line args? The size of the file and the no. of elements may vary,,,,
1647,['c'],"{'account_id': 14193495, 'reputation': 31, 'user_id': 10253421, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SmECY.jpg?s=256&g=1', 'display_name': 'Leon', 'link': 'https://stackoverflow.com/users/10253421/leon'}",True,353,56032404.0,2,2,1557318808,1557278699,1557279384.0,56032329,,https://stackoverflow.com/questions/56032329/is-there-way-to-get-the-last-byte-of-data-of-off-a-short-and-save-it-into-a-char,Is there way to get the last byte of data of off a short and save it into a char,1557279944.0,Duplicate,,
1648,"['c', 'sockets', 'recv']","{'account_id': 1052952, 'reputation': 545, 'user_id': 1056380, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/rA1Uv.jpg?s=256&g=1', 'display_name': 'ManKeer', 'link': 'https://stackoverflow.com/users/1056380/mankeer'}",False,72,,0,0,1557318205,1557317763,1557318205.0,56040596,CC BY-SA 4.0,https://stackoverflow.com/questions/56040596/receiving-arabic-character-from-socket-in-c,receiving arabic character from socket in C,,,,
1649,['c'],"{'account_id': 15706010, 'reputation': 3, 'user_id': 11332720, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-E2KVo5ad1jY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfCtW6dR-6kXgMXxWuwWHeb4CEvmA/mo/photo.jpg?sz=256', 'display_name': 'apaul30', 'link': 'https://stackoverflow.com/users/11332720/apaul30'}",True,90,56015212.0,2,0,1557317661,1557198857,,56015037,CC BY-SA 4.0,https://stackoverflow.com/questions/56015037/improper-binary-file-read,Improper Binary File Read,,,,
1650,['c'],"{'account_id': 14368978, 'reputation': 39, 'user_id': 10379237, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-BdzUtXkecK8/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaP-F6KKkVaK74CmpUljgKeKqtkDHA/mo/photo.jpg?sz=256', 'display_name': 's ange', 'link': 'https://stackoverflow.com/users/10379237/s-ange'}",True,85,56040469.0,3,0,1557317373,1557316665,,56040278,CC BY-SA 4.0,https://stackoverflow.com/questions/56040278/is-the-first-variable-address-fixed-in-main-function,Is the first variable address fixed in main function?,,,,
1651,"['c', 'events', 'linux-kernel', 'synchronization']","{'account_id': 2027579, 'reputation': 996, 'user_id': 1812165, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/34c0632af52af270692e9932b772dcb5?s=256&d=identicon&r=PG', 'display_name': 'igntec', 'link': 'https://stackoverflow.com/users/1812165/igntec'}",False,182,,0,0,1557316735,1557239713,1557316735.0,56025000,CC BY-SA 4.0,https://stackoverflow.com/questions/56025000/linux-kernel-windows-like-event-implementation,Linux kernel windows-like event implementation,,,,
1652,"['c', 'assembly', 'embedded', 'disassembly', 'stm8']","{'account_id': 895381, 'reputation': 1505, 'user_id': 932786, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/aaa13605accc2fbbced7b8601c9b00b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Salahuddin', 'link': 'https://stackoverflow.com/users/932786/salahuddin'}",True,455,,2,1,1557316632,1557249861,1557310241.0,56027678,CC BY-SA 4.0,https://stackoverflow.com/questions/56027678/understanding-functions-in-stm8s-disassembly,Understanding functions in stm8s disassembly?,,,,
1653,"['c', 'linux', 'tty', 'ioctl']","{'account_id': 9214876, 'reputation': 378, 'user_id': 6846456, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xj3rK.png?s=256&g=1', 'display_name': 'TobTobXX', 'link': 'https://stackoverflow.com/users/6846456/tobtobxx'}",False,277,,0,0,1557316263,1557316263,,56040168,CC BY-SA 4.0,https://stackoverflow.com/questions/56040168/linux-ioctl-for-tty-gives-eperm,Linux ioctl for tty gives EPERM,,,,
1654,"['c', 'linux', 'x11', 'evdev', 'uinput']","{'account_id': 261187, 'reputation': 3141, 'user_id': 545199, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/49e8eb486d64b2f7e5aec4c8077230e1?s=256&d=identicon&r=PG', 'display_name': 'S E', 'link': 'https://stackoverflow.com/users/545199/s-e'}",True,457,56029911.0,1,1,1557315175,1556946297,1556946677.0,55979611,CC BY-SA 4.0,https://stackoverflow.com/questions/55979611/how-does-evdev-determine-whether-or-not-to-move-the-x11-cursor,How does evdev determine whether or not to move the x11 cursor?,,,,
1655,"['c', 'arrays']","{'account_id': 15806756, 'reputation': 33, 'user_id': 11405083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c32183190a604852c9140e5a10ad77f?s=256&d=identicon&r=PG&f=1', 'display_name': 'llleyylllla', 'link': 'https://stackoverflow.com/users/11405083/llleyylllla'}",True,42,,1,1,1557315024,1557314348,1557314681.0,56039568,CC BY-SA 4.0,https://stackoverflow.com/questions/56039568/why-dont-the-values-i-type-in-the-terminal-match-the-values-ive-already-stored,Why don&#39;t the values I type in the terminal match the values I&#39;ve already stored in the array?,,,,
1656,"['c', 'windows']","{'account_id': 4976678, 'reputation': 3, 'user_id': 4002795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6eb987d33f36479077fc6bbbfff536a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gwak', 'link': 'https://stackoverflow.com/users/4002795/gwak'}",True,106,56038297.0,1,-1,1557310276,1557294774,1557296418.0,56034339,,https://stackoverflow.com/questions/56034339/is-there-a-way-to-quickly-find-hidden-processes-in-the-windows-os,Is there a way to quickly find hidden processes in the Windows OS?,1557402694.0,Needs details or clarity,,
1657,"['c', 'file']","{'account_id': 15874241, 'reputation': 33, 'user_id': 11453961, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-BwsmFymXVS8/AAAAAAAAAAI/AAAAAAAAANY/cw2vL3247SA/photo.jpg?sz=256', 'display_name': 'Aevitas', 'link': 'https://stackoverflow.com/users/11453961/aevitas'}",True,84,56036362.0,1,1,1557309672,1557300439,,56035603,CC BY-SA 4.0,https://stackoverflow.com/questions/56035603/is-there-a-way-to-read-a-filestream-until-a-period-is-found-then-repeat,Is there a way to read a filestream until a period (.) is found. Then repeat?,,,,
1658,"['c', 'makefile']","{'account_id': 2627086, 'reputation': 536, 'user_id': 7327855, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c86effa5599d1be976fbd2ce27a93945?s=256&d=identicon&r=PG', 'display_name': 'apadana', 'link': 'https://stackoverflow.com/users/7327855/apadana'}",True,259,56037728.0,1,0,1557308971,1557306756,1557308971.0,56037263,CC BY-SA 4.0,https://stackoverflow.com/questions/56037263/makefile-for-a-project-that-has-nested-h-files,makefile for a project that has nested .h files,,,,
