,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
1662,"['c++', 'c', 'memory', 'offset', 'resolve']","{'account_id': 968476, 'reputation': 47063, 'user_id': 991484, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/fc34739487a5e7e115acdbadf95c8fb3?s=256&d=identicon&r=PG', 'display_name': 'dtech', 'link': 'https://stackoverflow.com/users/991484/dtech'}",True,290,11491325.0,2,-1,1342351754,1342348396,,11491191,,https://stackoverflow.com/questions/11491191/are-address-offsets-resolved-during-compile-time-in-c-c,Are address offsets resolved during compile time in C/C++?,,,1342362758.0,too localized,
1663,"['c++', 'c', 'image-processing', 'curve-fitting', 'least-squares']","{'account_id': 111199, 'reputation': 1447, 'user_id': 293895, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5a1a8df9589642533346195587da52c3?s=256&d=identicon&r=PG', 'display_name': 'user293895', 'link': 'https://stackoverflow.com/users/293895/user293895'}",True,7523,11490970.0,2,1,1342349671,1342345220,,11490912,CC BY-SA 3.0,https://stackoverflow.com/questions/11490912/polynomial-least-squares-for-image-curve-fitting,Polynomial Least Squares for Image Curve Fitting,,,,,
1664,"['c', 'memory', 'casting', 'memory-access']","{'account_id': 968476, 'reputation': 47063, 'user_id': 991484, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/fc34739487a5e7e115acdbadf95c8fb3?s=256&d=identicon&r=PG', 'display_name': 'dtech', 'link': 'https://stackoverflow.com/users/991484/dtech'}",True,1728,11491059.0,3,7,1342349574,1342345955,,11490984,CC BY-SA 3.0,https://stackoverflow.com/questions/11490984/how-to-read-write-type-values-from-raw-memory-in-c,How to read/write type values from &quot;raw&quot; memory in C?,,,,,
1665,"['python', 'c', 'swig']","{'account_id': 1564992, 'reputation': 245, 'user_id': 1453985, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/a9bce67bfff5c89dcdc46269c63c332c?s=256&d=identicon&r=PG', 'display_name': 'Alexander', 'link': 'https://stackoverflow.com/users/1453985/alexander'}",True,565,11398873.0,2,2,1342346273,1341839003,1342346273.0,11395600,CC BY-SA 3.0,https://stackoverflow.com/questions/11395600/double-to-pyfloat-conversion-is-incorrect,double to PyFloat conversion is incorrect,,,,,
1666,"['c', 'struct', 'malloc', 'printf']","{'account_id': 425154, 'reputation': 1890, 'user_id': 805588, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/Zj2g9.jpg?s=256&g=1', 'display_name': 'dparkar', 'link': 'https://stackoverflow.com/users/805588/dparkar'}",True,646,11490257.0,2,1,1342346151,1342336113,,11490153,CC BY-SA 3.0,https://stackoverflow.com/questions/11490153/uthash-add-malloc-strcpy-printf-prints-garbage-values,uthash add malloc strcpy printf prints garbage values,,,,,
1667,"['c', 'database-design', 'networking', 'network-programming', 'memcached']","{'account_id': 822908, 'reputation': 6263, 'user_id': 922445, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a469120d35647d9aa50646cb4d778c71?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nulik', 'link': 'https://stackoverflow.com/users/922445/nulik'}",True,519,11490904.0,2,0,1342345166,1342293454,,11486681,CC BY-SA 3.0,https://stackoverflow.com/questions/11486681/multiple-or-single-requests-per-udp-packet,multiple or single requests per udp packet?,,,,,
1668,"['c', 'freebsd']","{'account_id': 1656783, 'reputation': 475, 'user_id': 1526119, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0662f0ad7c6e19499ff6fbe67b35c5f9?s=256&d=identicon&r=PG', 'display_name': 'Razvan Tudorica', 'link': 'https://stackoverflow.com/users/1526119/razvan-tudorica'}",True,292,,1,2,1342329232,1342299424,1342329232.0,11487337,CC BY-SA 3.0,https://stackoverflow.com/questions/11487337/find-hard-drive-name-in-c-under-freebsd9,"find hard drive name in C, under freebsd9",,,,,
1669,"['c', 'linux', 'sockets', 'network-programming']","{'account_id': 1191189, 'reputation': 2206, 'user_id': 1163940, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/pvAaY.jpg?s=256&g=1', 'display_name': 'xst', 'link': 'https://stackoverflow.com/users/1163940/xst'}",True,4424,11489467.0,1,2,1342327017,1342324886,,11489313,CC BY-SA 3.0,https://stackoverflow.com/questions/11489313/connect-error-operation-not-permitted,connect() error: operation not permitted,,,,,
1670,"['c', 'gsl']","{'account_id': 456324, 'reputation': 16815, 'user_id': 855050, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/7LxPC.jpg?s=256&g=1', 'display_name': 'becko', 'link': 'https://stackoverflow.com/users/855050/becko'}",True,958,11489372.0,1,2,1342325652,1342322198,1342322671.0,11489111,CC BY-SA 3.0,https://stackoverflow.com/questions/11489111/gsl-vs-numerical-recipes-best-way-to-handle-matrices,GSL vs Numerical Recipes. Best way to handle matrices,,,,,
1671,"['c', 'api', 'dll', 'codeblocks']","{'account_id': 311346, 'reputation': 15768, 'user_id': 624869, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d253a59ca9d41509957700a5e277c93d?s=256&d=identicon&r=PG', 'display_name': 'JDS', 'link': 'https://stackoverflow.com/users/624869/jds'}",True,1214,11489249.0,1,1,1342324846,1342323549,,11489218,CC BY-SA 3.0,https://stackoverflow.com/questions/11489218/codeblocks-ide-c-programming-doesnt-come-with-libraries,Codeblocks IDE C programming - doesn&#39;t come with libraries?,,,,,
1672,"['c', 'validation']","{'account_id': 1102692, 'reputation': 446, 'user_id': 1094741, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/eb03ed22e1c3726d08d6e89f71e276fb?s=256&d=identicon&r=PG', 'display_name': 'Hassan Z', 'link': 'https://stackoverflow.com/users/1094741/hassan-z'}",True,759,,5,0,1342321593,1342315535,1342316676.0,11488681,CC BY-SA 3.0,https://stackoverflow.com/questions/11488681/digit-validation-endless-loop,Digit Validation - Endless Loop,,,,,
1673,"['c', 'coding-style']","{'user_type': 'does_not_exist', 'display_name': 'user415715'}",True,884,11487728.0,4,5,1342319155,1342303174,,11487684,CC BY-SA 3.0,https://stackoverflow.com/questions/11487684/function-naming-conventions-mangling-overloading-in-c,Function naming conventions mangling / overloading in c,,,,,
1674,"['c', 'memory-management', 'sigint']","{'account_id': 166203, 'reputation': 10682, 'user_id': 390177, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/35c4fca93ae71eb4429af2efb2b00e56?s=256&d=identicon&r=PG', 'display_name': 'CSchulz', 'link': 'https://stackoverflow.com/users/390177/cschulz'}",True,4987,11488399.0,3,3,1342319064,1342305338,,11487900,CC BY-SA 3.0,https://stackoverflow.com/questions/11487900/best-pratice-to-free-allocated-memory-on-sigint,Best pratice to free allocated memory on SIGINT,,,,,
1675,"['c', 'validation']","{'account_id': 1102692, 'reputation': 446, 'user_id': 1094741, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/eb03ed22e1c3726d08d6e89f71e276fb?s=256&d=identicon&r=PG', 'display_name': 'Hassan Z', 'link': 'https://stackoverflow.com/users/1094741/hassan-z'}",False,2782,,3,0,1342315778,1342310189,1342314377.0,11488304,CC BY-SA 3.0,https://stackoverflow.com/questions/11488304/input-validation-using-a-function-in-c,Input validation using a function in C,,,,,
1676,"['c', 'math', 'compiler-construction']","{'account_id': 485472, 'reputation': 2363, 'user_id': 901812, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/spPcK.jpg?s=256&g=1', 'display_name': 'Void Star', 'link': 'https://stackoverflow.com/users/901812/void-star'}",True,303,11336451.0,2,1,1342313331,1341445283,,11336398,CC BY-SA 3.0,https://stackoverflow.com/questions/11336398/compile-sequence-of-arithmetic-operations-on-the-fly,Compile sequence of arithmetic operations on the fly,,,,,
1677,"['c', 'linux', 'unix']","{'account_id': 1434033, 'reputation': 1078, 'user_id': 1355802, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/bw87e.png?s=256&g=1', 'display_name': 'cifz', 'link': 'https://stackoverflow.com/users/1355802/cifz'}",True,2138,11488138.0,1,3,1342308817,1342301830,1342308817.0,11487549,CC BY-SA 3.0,https://stackoverflow.com/questions/11487549/read-line-by-line-through-a-fifo,Read line by line through a fifo,,,,,
1678,"['android', 'c', 'cross-compiling']","{'account_id': 1280762, 'reputation': 119, 'user_id': 1234899, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/ad36d31919f468bc0a503fc37101f351?s=256&d=identicon&r=PG', 'display_name': 'sheikh', 'link': 'https://stackoverflow.com/users/1234899/sheikh'}",False,2531,,0,5,1342307630,1342307063,1342307630.0,11488050,,https://stackoverflow.com/questions/11488050/illegal-instruction-running-cross-compiled-c-code-on-android,Illegal Instruction-Running Cross compiled c code on android,,,1348359937.0,not a real question,
1679,"['c', 'pointers', 'memory-management']","{'account_id': 1575657, 'reputation': 19, 'user_id': 1473026, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3dc856beddfd5633f69691154ef39863?s=256&d=identicon&r=PG', 'display_name': 'John Smith', 'link': 'https://stackoverflow.com/users/1473026/john-smith'}",True,569,,5,1,1342306604,1342181779,1342182539.0,11470328,CC BY-SA 3.0,https://stackoverflow.com/questions/11470328/how-to-define-this-variable,How to &quot;#define&quot; this variable?,,,,,
1680,"['c', 'file', 'fseek', 'fputs', 'ftell']","{'account_id': 1639868, 'reputation': 1724, 'user_id': 1512532, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e411ba46e3ef46ecdf738bae2a896a97?s=256&d=identicon&r=PG', 'display_name': 'Isaac Gonzalez', 'link': 'https://stackoverflow.com/users/1512532/isaac-gonzalez'}",True,6870,11487960.0,3,2,1342306211,1342305070,1495542830.0,11487869,CC BY-SA 3.0,https://stackoverflow.com/questions/11487869/overwrite-to-a-specific-line-in-c,Overwrite to a specific line in c,,,,,
1681,"['c', 'file-io', 'malloc', 'scanf', 'scientific-notation']","{'account_id': 1610623, 'reputation': 145, 'user_id': 1489654, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c2510576a7745ebee3b223bf48f14c1f?s=256&d=identicon&r=PG', 'display_name': 'Khadija', 'link': 'https://stackoverflow.com/users/1489654/khadija'}",True,678,,2,0,1342305013,1342304327,,11487808,CC BY-SA 3.0,https://stackoverflow.com/questions/11487808/reading-values-from-file-into-array-causes-segmentation-fault-c,"Reading values from file into array causes segmentation fault, C",,,,,
1682,"['c', 'pointers']","{'account_id': 308130, 'reputation': 8987, 'user_id': 619818, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/qzq4k.jpg?s=256&g=1', 'display_name': 'Angus Comber', 'link': 'https://stackoverflow.com/users/619818/angus-comber'}",True,101,11487421.0,4,2,1342301408,1342300167,1342301408.0,11487412,CC BY-SA 3.0,https://stackoverflow.com/questions/11487412/string-pointer-behaviour-i-am-trying-to-understand,String pointer behaviour I am trying to understand,,,,,
1683,"['c#', 'java', 'c++', 'c', 'division']","{'account_id': 454795, 'reputation': 7594, 'user_id': 852604, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0b60790aafcdfa51aca282140aa9573e?s=256&d=identicon&r=PG', 'display_name': 'Andrey Agibalov', 'link': 'https://stackoverflow.com/users/852604/andrey-agibalov'}",True,947,11487156.0,1,5,1342297665,1342297559,1495541203.0,11487145,,https://stackoverflow.com/questions/11487145/why-is-there-no-division-remainder-operation-for-floats-doubles-in-c-and-c,Why is there no division remainder operation for floats/doubles in C and C++?,,,1342297977.0,exact duplicate,
1684,['c'],"{'account_id': 308130, 'reputation': 8987, 'user_id': 619818, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/qzq4k.jpg?s=256&g=1', 'display_name': 'Angus Comber', 'link': 'https://stackoverflow.com/users/619818/angus-comber'}",True,185,,4,-2,1342296716,1342292406,1342293482.0,11486533,CC BY-SA 3.0,https://stackoverflow.com/questions/11486533/how-to-stick-a-null-on-the-end-of-a-char-string-in-c,How to stick a null on the end of a char* string in C,,,,,
1685,"['c', 'sockets', 'tcp', 'addressbook']","{'account_id': 1548712, 'reputation': 89, 'user_id': 1441611, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e08ed271759d02dcf7cf8e3f5533c732?s=256&d=identicon&r=PG', 'display_name': 'myself', 'link': 'https://stackoverflow.com/users/1441611/myself'}",True,894,11468614.0,2,0,1342294624,1342174671,,11468530,CC BY-SA 3.0,https://stackoverflow.com/questions/11468530/multiple-connections-without-multithreading-socket,multiple connections without multithreading socket,,,,,
1686,"['c', 'cross-platform']","{'account_id': 420454, 'reputation': 6719, 'user_id': 798165, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/NvOUf.png?s=256&g=1', 'display_name': 'eleven', 'link': 'https://stackoverflow.com/users/798165/eleven'}",True,115,11486572.0,2,1,1342293681,1342291522,1342293681.0,11486411,CC BY-SA 3.0,https://stackoverflow.com/questions/11486411/cross-platform-method-of-getting-abbreviated-weekday-name,Cross platform method of getting abbreviated weekday name,,,,,
1687,"['mysql', 'c', 'gcc', 'compiler-flags']","{'account_id': 213816, 'reputation': 4792, 'user_id': 467411, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/af61d090a75a5304f72e6cd64945da24?s=256&d=identicon&r=PG', 'display_name': 'fbafelipe', 'link': 'https://stackoverflow.com/users/467411/fbafelipe'}",False,115,,0,1,1342289586,1342289586,,11486183,CC BY-SA 3.0,https://stackoverflow.com/questions/11486183/why-mysql-config-add-fpic,Why mysql_config add -fPIC?,,,,,
1688,"['c', 'gtk']","{'account_id': 1095755, 'reputation': 95, 'user_id': 1089383, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/538dde00a2ca675c85959c8a9b95cd12?s=256&d=identicon&r=PG', 'display_name': 'Ibrahim Radwan', 'link': 'https://stackoverflow.com/users/1089383/ibrahim-radwan'}",True,339,11477170.0,1,2,1342287825,1342207511,1342287825.0,11477055,CC BY-SA 3.0,https://stackoverflow.com/questions/11477055/gtk-drawing-area-size-first-parameter,gtk_drawing_area_size first parameter,,,,,
1689,"['c', 'java-native-interface', 'lame']","{'account_id': 305095, 'reputation': 3430, 'user_id': 615025, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/acb7b03d850cec8ba044a6dd68d06db5?s=256&d=identicon&r=PG', 'display_name': 'sancho21', 'link': 'https://stackoverflow.com/users/615025/sancho21'}",False,6334,,1,1,1342287409,1342283470,1495539837.0,11485456,CC BY-SA 3.0,https://stackoverflow.com/questions/11485456/how-to-use-lame-api-in-c-is-there-any-simple-example,How to use LAME API in C? Is there any simple example?,,,,,
1690,"['c', 'posix']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",True,1056,11485342.0,2,3,1342287091,1342279500,1342285198.0,11484950,CC BY-SA 3.0,https://stackoverflow.com/questions/11484950/implementing-perror-issue,Implementing perror() - issue,,,,,
1691,"['iphone', 'objective-c', 'ios', 'c', 'linker-errors']","{'account_id': 410767, 'reputation': 6092, 'user_id': 782808, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/587a4d055c17ab4c4d5fee435722e0f4?s=256&d=identicon&r=PG', 'display_name': 'amleszk', 'link': 'https://stackoverflow.com/users/782808/amleszk'}",False,580,,1,1,1342285432,1342240293,1342244311.0,11481059,CC BY-SA 3.0,https://stackoverflow.com/questions/11481059/how-do-i-strip-or-rename-symbols-from-ios-frameworks,How do i strip or rename symbols from iOS frameworks?,,,,,
1692,"['iphone', 'c', 'xcode', 'uitextfield']","{'account_id': 1537084, 'reputation': 162, 'user_id': 1432813, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/67a3440653b8e42fb11468aae91ba907?s=256&d=identicon&r=PG', 'display_name': 'user1432813', 'link': 'https://stackoverflow.com/users/1432813/user1432813'}",True,758,11485297.0,2,0,1342283739,1342279508,,11484952,CC BY-SA 3.0,https://stackoverflow.com/questions/11484952/clear-text-field-box-when-tapped-on-iphone,Clear text field box when tapped on iPhone,,,,,
