,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
2324,"['java', 'ajax', 'jsf', 'tomahawk']","{'account_id': 1920864, 'reputation': 41, 'user_id': 1732419, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbebcc2bd4f28e6845893f33c06aace0?s=256&d=identicon&r=PG', 'display_name': 'Greg123', 'link': 'https://stackoverflow.com/users/1732419/greg123'}",False,1374,0,4,1425476543,1349803130,12805110,CC BY-SA 3.0,https://stackoverflow.com/questions/12805110/fajax-onerror-being-triggered-why,f:ajax onerror being triggered. Why?,,,,,,,
2325,['java'],"{'account_id': 1576433, 'reputation': 22130, 'user_id': 1462718, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/7d451483b64aa999fecf316e7132afc6?s=256&d=identicon&r=PG', 'display_name': 'Brandon', 'link': 'https://stackoverflow.com/users/1462718/brandon'}",True,495,2,0,1425429255,1349233440,12701345,CC BY-SA 3.0,https://stackoverflow.com/questions/12701345/java-generic-typeof-return-t,Java Generic TypeOf Return T,1349234770.0,12701355.0,,,,,
2326,"['java', 'soap', 'mocking']","{'account_id': 274702, 'reputation': 1623, 'user_id': 567089, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/576ea52415dbed28c6a9c753dd39741c?s=256&d=identicon&r=PG', 'display_name': 'Infotechie', 'link': 'https://stackoverflow.com/users/567089/infotechie'}",True,34593,3,13,1425420715,1349456094,12750751,,https://stackoverflow.com/questions/12750751/how-to-mock-soap-web-services-in-java,How to mock SOAP web services in java,1349456358.0,12750792.0,,1383006757.0,Not suitable for this site,,
2327,"['java', 'edi', 'smooks']","{'account_id': 902187, 'reputation': 5000, 'user_id': 938024, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/c711dfe257aac96ae71e6c0d8cce8d12?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naveed S', 'link': 'https://stackoverflow.com/users/938024/naveed-s'}",True,3630,2,4,1425392692,1349765756,12794416,CC BY-SA 3.0,https://stackoverflow.com/questions/12794416/smooks-edi-writer,Smooks EDI writer,,,,,,,
2328,"['java', 'containers']","{'account_id': 900287, 'reputation': 473, 'user_id': 936608, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/afe0d603e03fa3c7e50fc4f9422e50fd?s=256&d=identicon&r=PG', 'display_name': 'Biscuitz', 'link': 'https://stackoverflow.com/users/936608/biscuitz'}",True,21805,6,14,1425234405,1349944814,12835500,CC BY-SA 3.0,https://stackoverflow.com/questions/12835500/how-to-store-objects-of-different-types-in-a-container,How to store objects of different types in a container?,1425234405.0,12835624.0,,,,,
2329,"['java', 'swing', 'random', 'geometry', 'awt']","{'account_id': 1430040, 'reputation': 95, 'user_id': 1352647, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/48791602a10ee029a5b083c571fd2056?s=256&d=identicon&r=PG', 'display_name': 'Taylor Lapeyre', 'link': 'https://stackoverflow.com/users/1352647/taylor-lapeyre'}",True,3360,2,2,1425186100,1349218017,12699528,CC BY-SA 3.0,https://stackoverflow.com/questions/12699528/creating-a-randomly-generated-triangle-and-drawing-it-to-a-jpanel,Creating a randomly generated triangle and drawing it to a Jpanel,1425186100.0,12699812.0,,,,,
2330,"['java', 'oop', 'input', 'geometry']","{'account_id': 1844561, 'reputation': 99, 'user_id': 1676277, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/21bd48ae3b1aa82602c3dd1f97a66cfc?s=256&d=identicon&r=PG', 'display_name': 'andris', 'link': 'https://stackoverflow.com/users/1676277/andris'}",True,2040,3,0,1425181923,1350122380,12872021,CC BY-SA 3.0,https://stackoverflow.com/questions/12872021/java-oop-triangle-existence,Java OOP triangle existence,1425181923.0,12872058.0,,,,,
2331,"['java', 'geometry', 'spacing']","{'account_id': 1169506, 'reputation': 807, 'user_id': 1146984, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/5b83ddf854e342a67d01d86d98017f47?s=256&d=identicon&r=PG', 'display_name': 'Evan Lemmons', 'link': 'https://stackoverflow.com/users/1146984/evan-lemmons'}",True,18795,8,0,1425181901,1350150577,12875366,CC BY-SA 3.0,https://stackoverflow.com/questions/12875366/beginner-java-printing-a-right-triangle-backwards,beginner java - printing a right triangle backwards,1425181901.0,12875408.0,,,,,
2332,"['java', 'windows', 'command-line', 'ms-word', 'rundll32']","{'account_id': 955085, 'reputation': 3666, 'user_id': 980547, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/2ef1ce680906de0a9e6d2057bf0a639f?s=256&d=identicon&r=PG', 'display_name': 'Nanocom', 'link': 'https://stackoverflow.com/users/980547/nanocom'}",True,15959,1,4,1425169522,1351073694,13047158,CC BY-SA 3.0,https://stackoverflow.com/questions/13047158/rundll32-url-dll-fileprotocolhandler,"rundll32 url.dll,FileProtocolHandler",1425169522.0,13047243.0,,,,,
2333,"['java', 'javascript', 'android', 'cordova']","{'account_id': 1703801, 'reputation': 642, 'user_id': 1563292, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/897c23b19ef6d02e1a017ec20fbc5cf6?s=256&d=identicon&r=PG', 'display_name': 'D3GAN', 'link': 'https://stackoverflow.com/users/1563292/d3gan'}",True,9782,3,0,1425111891,1350994892,13030307,CC BY-SA 3.0,https://stackoverflow.com/questions/13030307/phonegap-calling-a-java-function-from-javascript,Phonegap: calling a java function from Javascript,1495541963.0,13031707.0,,,,,
2334,"['java', 'db2', 'jpa-2.0', 'uuid', 'openjpa']","{'account_id': 1330668, 'reputation': 2054, 'user_id': 1274662, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/93f9381d164247b79c94b36d499b4ecf?s=256&d=identicon&r=PG', 'display_name': 'Paul H', 'link': 'https://stackoverflow.com/users/1274662/paul-h'}",True,7301,2,3,1425048735,1350664555,12978615,CC BY-SA 3.0,https://stackoverflow.com/questions/12978615/data-type-for-uuid-as-a-primary-key-in-a-jpa-entity-class,Data type for UUID as a primary key in a JPA entity class,1495541187.0,,,,,,
2335,"['java', 'alignment', 'jfreechart']","{'account_id': 1827803, 'reputation': 496, 'user_id': 1660060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48acce8f9184cdb9783887c78f6df53d?s=256&d=identicon&r=PG', 'display_name': 'sporak', 'link': 'https://stackoverflow.com/users/1660060/sporak'}",True,2481,1,6,1425039555,1350392915,12915434,CC BY-SA 3.0,https://stackoverflow.com/questions/12915434/jfreecharts-axis-tick-labels-alignment,JFreeCharts axis : tick labels alignment,1425039555.0,13088514.0,,,,,
2336,"['java', 'xml', 'jaxb', 'xsd']","{'account_id': 1446217, 'reputation': 83, 'user_id': 1364591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c063618500419ca7e2b04fe9b22e9669?s=256&d=identicon&r=PG', 'display_name': 'user1364591', 'link': 'https://stackoverflow.com/users/1364591/user1364591'}",False,829,0,1,1425030995,1350895533,13007758,CC BY-SA 3.0,https://stackoverflow.com/questions/13007758/jaxb-class-generation-with-external-schema-reference,JAXB class generation with external schema reference,,,,,,,
2337,"['java', 'collections', 'arraylist']","{'account_id': 1884606, 'reputation': 2375, 'user_id': 1704082, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/566414ed2a3bcaf6bec5915de6e3ffb1?s=256&d=identicon&r=PG', 'display_name': 'James King', 'link': 'https://stackoverflow.com/users/1704082/james-king'}",True,39711,2,6,1424854213,1349724437,12788182,,https://stackoverflow.com/questions/12788182/finding-the-largest-value-in-an-arraylist,Finding the largest value in an ArrayList,1349724734.0,,,1649172198.0,Duplicate,,
2338,"['java', 'swing', 'border', 'jbutton']","{'account_id': 1973738, 'reputation': 283, 'user_id': 1772025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66704f4843b53d000e1855ffdda9787b?s=256&d=identicon&r=PG', 'display_name': 'Zulatin', 'link': 'https://stackoverflow.com/users/1772025/zulatin'}",True,13337,1,3,1424853585,1351101967,13055120,CC BY-SA 3.0,https://stackoverflow.com/questions/13055120/get-default-border-of-jbutton,Get default border of JButton,1424850737.0,13056565.0,,,,,
2339,"['java', 'log4j', 'jboss-eap-6']","{'account_id': 102129, 'reputation': 7502, 'user_id': 274344, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/18717898769caaa1916420933117e9e7?s=256&d=identicon&r=PG', 'display_name': 'Simeon', 'link': 'https://stackoverflow.com/users/274344/simeon'}",True,24764,2,8,1424828710,1349082775,12670415,CC BY-SA 3.0,https://stackoverflow.com/questions/12670415/log4j-doesnt-log-anything-under-jboss-6-eap,Log4j doesn&#39;t log anything under JBoss 6 EAP,1360727351.0,,,,,,
2340,"['java', 'junit', 'jmeter']","{'account_id': 1287119, 'reputation': 11, 'user_id': 1239987, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd26df12969ed1a4b8c010bdcf23e197?s=256&d=identicon&r=PG', 'display_name': 'pangbuddy', 'link': 'https://stackoverflow.com/users/1239987/pangbuddy'}",True,5773,2,1,1424814621,1350897839,13008336,CC BY-SA 3.0,https://stackoverflow.com/questions/13008336/junit-testsuite-in-jmeter,Junit testsuite in Jmeter,1363857199.0,,,,,,
2341,"['java', 'alfresco', 'cmis']","{'account_id': 309916, 'reputation': 271, 'user_id': 622618, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/dbbd6adeba9ee184e2afe281d2cbd4e3?s=256&d=identicon&r=PG', 'display_name': 'Milesh', 'link': 'https://stackoverflow.com/users/622618/milesh'}",True,4486,2,1,1424795327,1351591977,13136783,CC BY-SA 3.0,https://stackoverflow.com/questions/13136783/how-to-get-all-childrens-of-folder-in-alfresco,How to get all childrens of folder in Alfresco?,1424795327.0,13141601.0,,,,,
2342,"['java', 'version-control', 'mylyn', 'changeset']","{'account_id': 943249, 'reputation': 1771, 'user_id': 970971, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/ccf084d91af48dc2658e08c3f124f54c?s=256&d=identicon&r=PG', 'display_name': 'casaout', 'link': 'https://stackoverflow.com/users/970971/casaout'}",True,972,3,4,1424763728,1349098322,12674322,CC BY-SA 3.0,https://stackoverflow.com/questions/12674322/how-to-access-changesets-in-eclipse-mylyn-team,How to access ChangeSets in Eclipse (Mylyn/Team)?,1352802037.0,13302028.0,,,,,
2343,"['java', 'swing', 'layout', 'jlabel', 'overlap']","{'account_id': 1044454, 'reputation': 206, 'user_id': 1049752, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a15b96942c1cd8f5dd3136c683364142?s=256&d=identicon&r=PG', 'display_name': 'Ozan', 'link': 'https://stackoverflow.com/users/1049752/ozan'}",True,5489,3,1,1424723885,1349945206,12835633,CC BY-SA 3.0,https://stackoverflow.com/questions/12835633/jlabel-overlapping,JLabel Overlapping,1349949285.0,12987295.0,,,,,
2344,"['java', 'android', 'google-sheets', 'google-docs-api', 'google-spreadsheet-api']","{'account_id': 1922794, 'reputation': 61, 'user_id': 1733886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5ef10bf8724981bd713f8b3a1713c3c?s=256&d=identicon&r=PG', 'display_name': 'Castro_77', 'link': 'https://stackoverflow.com/users/1733886/castro-77'}",False,1177,1,1,1424686567,1351517668,13122678,CC BY-SA 3.0,https://stackoverflow.com/questions/13122678/android-app-google-spreadsheet-form-data-post,Android App Google Spreadsheet form Data Post,1354091635.0,,,,,,
2345,"['java', 'swing', 'awt', 'frame', 'windowlistener']","{'account_id': 1545286, 'reputation': 709, 'user_id': 1438958, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/b2b838935513f14a5e3623622a6c104f?s=256&d=identicon&r=PG', 'display_name': 'Butterflycode', 'link': 'https://stackoverflow.com/users/1438958/butterflycode'}",True,5856,3,1,1424636811,1349264382,12707716,CC BY-SA 3.0,https://stackoverflow.com/questions/12707716/cant-close-frame-in-java,Can&#39;t close frame in java?,1349271627.0,12707790.0,,,,,
2346,"['java', 'jsonp', 'restlet']","{'account_id': 29567, 'reputation': 55946, 'user_id': 80002, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/73babeb4b448be14151bac397c7b0535?s=256&d=identicon&r=PG', 'display_name': 'mark', 'link': 'https://stackoverflow.com/users/80002/mark'}",True,394,1,1,1424633796,1350474864,12933729,CC BY-SA 3.0,https://stackoverflow.com/questions/12933729/does-anyone-know-of-a-restlet-filter-to-jsonpify-the-response,Does anyone know of a Restlet Filter to JSONPify the response?,,,,,,,
2347,['java'],"{'account_id': 1895585, 'reputation': 191, 'user_id': 1712638, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/d2f7ca523394858bd3e45fcf179665af?s=256&d=identicon&r=PG', 'display_name': 'user1712638', 'link': 'https://stackoverflow.com/users/1712638/user1712638'}",True,1419,4,0,1424345112,1349117077,12679115,CC BY-SA 3.0,https://stackoverflow.com/questions/12679115/how-to-find-a-specific-month-by-entering-the-number-of-the-month-and-the-year-as,How to find a specific month by entering the number of the month and the year as integers?,1349119407.0,,,,,,
2348,"['java', 'json', 'gson']","{'account_id': 896706, 'reputation': 654, 'user_id': 933798, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/14e848d12821beccff64e15b2be2b1bb?s=256&d=identicon&r=PG', 'display_name': 'Reza', 'link': 'https://stackoverflow.com/users/933798/reza'}",True,3258,2,2,1424212594,1349987940,12848146,CC BY-SA 3.0,https://stackoverflow.com/questions/12848146/java-gson-serialize-json-into-an-object,Java Gson serialize json into an object,1424212594.0,12848686.0,,,,,
2349,"['java', 'json', 'spring', 'jackson']","{'account_id': 1920862, 'reputation': 4605, 'user_id': 1732418, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/8f08425f8724d6ea2d605d431a2e8fb5?s=256&d=identicon&r=PG&f=1', 'display_name': 'tribbloid', 'link': 'https://stackoverflow.com/users/1732418/tribbloid'}",True,20177,2,23,1424207033,1350397159,12916774,CC BY-SA 3.0,https://stackoverflow.com/questions/12916774/jackson-objectmapper-cannot-deserialize-pojo-throws-an-exception-no-suitable-c,"Jackson ObjectMapper cannot deserialize POJO, throws an exception: No suitable constructor found for type [...]: can not instantiate from JSON object",1495540418.0,12919593.0,,,,,
2350,"['java', 'inheritance', 'return-type']","{'account_id': 1820687, 'reputation': 4130, 'user_id': 1654825, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/23b190df02b302c4b87fdcbb9ea35229?s=256&d=identicon&r=PG', 'display_name': 'Danstahr', 'link': 'https://stackoverflow.com/users/1654825/danstahr'}",True,6290,3,6,1424183872,1351244222,13084402,CC BY-SA 3.0,https://stackoverflow.com/questions/13084402/java-inherited-return-type,Java inherited return type,1351244858.0,13084525.0,,,,,
2351,"['java', 'slick2d']","{'account_id': 1979618, 'reputation': 2732, 'user_id': 1776540, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/144da222f2fac0e912bda1aa1fa0cd76?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robin Jonsson', 'link': 'https://stackoverflow.com/users/1776540/robin-jonsson'}",False,741,0,2,1424163399,1351518044,13122778,CC BY-SA 3.0,https://stackoverflow.com/questions/13122778/blurry-text-with-drawstring-in-slick-2d,Blurry text with drawString in Slick 2D,,,,,,,
2352,"['java', 'collections', 'maps', 'intersection']","{'account_id': 365724, 'reputation': 22430, 'user_id': 710818, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/07d584c67aedce37d004f2eafa5f08fa?s=256&d=identicon&r=PG', 'display_name': 'user710818', 'link': 'https://stackoverflow.com/users/710818/user710818'}",True,292,2,0,1424151787,1350378691,12911257,CC BY-SA 3.0,https://stackoverflow.com/questions/12911257/how-to-found-in-java-common-part-of-many-maps,How to found in Java common part of many Maps?,1424151787.0,12911427.0,,,,,
2353,"['java', 'search', 'arraylist']","{'account_id': 1159236, 'reputation': 8542, 'user_id': 1277546, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4169b1252a7eb861acd27686fd2a8b56?s=256&d=identicon&r=PG', 'display_name': 'user1277546', 'link': 'https://stackoverflow.com/users/1277546/user1277546'}",True,1682,3,0,1424148659,1350585145,12961391,CC BY-SA 3.0,https://stackoverflow.com/questions/12961391/java-many-arraylists-find-common-element,Java many arraylists - find common element,1424148659.0,12961586.0,,,,,
2354,"['java', 'list', 'linked-list', 'adt', 'extend']","{'account_id': 1885845, 'reputation': 185, 'user_id': 1705062, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/438c9ccef8277620dfe02bf00bb3c472?s=256&d=identicon&r=PG', 'display_name': 'Sukwoo', 'link': 'https://stackoverflow.com/users/1705062/sukwoo'}",True,8814,2,0,1423938555,1350604411,12965470,CC BY-SA 3.0,https://stackoverflow.com/questions/12965470/extending-javas-linked-list-for-personal-use,extending Java&#39;s Linked List for personal use,1423938555.0,12965516.0,,,,,
