,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date,migrated_from
2130,"['java', 'frameworks', 'mapping', 'javabeans', 'configurable']","{'account_id': 61457, 'reputation': 1, 'user_id': 1271034, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13a8c8bdc4c6d6a09bed57049f28bc16?s=256&d=identicon&r=PG', 'display_name': 'jny', 'link': 'https://stackoverflow.com/users/1271034/jny'}",True,536,2,0,1427709310,1331804215,1331818342.0,9717110,CC BY-SA 3.0,https://stackoverflow.com/questions/9717110/configurable-e-g-xml-java-bean-to-bean-mapping-framework,Configurable (e.g. XML) Java Bean to Bean Mapping Framework,,,,,,
2131,['java'],"{'account_id': 1096046, 'reputation': 14652, 'user_id': 1089623, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/84cea2df5455fab19a915ec582cab9f6?s=256&d=identicon&r=PG', 'display_name': 'Klausos Klausos', 'link': 'https://stackoverflow.com/users/1089623/klausos-klausos'}",False,186,3,-1,1427462449,1331119314,1331119748.0,9600513,CC BY-SA 3.0,https://stackoverflow.com/questions/9600513/converting-swing-app-to-web,Converting Swing app to web,,,,,,
2132,"['java', 'spring', 'freemarker']","{'account_id': 1360227, 'reputation': 9149, 'user_id': 1297743, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/BumQC.jpg?s=256&g=1', 'display_name': 'just-boris', 'link': 'https://stackoverflow.com/users/1297743/just-boris'}",True,7347,3,5,1427309306,1332935040,1332935182.0,9906803,CC BY-SA 3.0,https://stackoverflow.com/questions/9906803/how-to-get-hostname-in-freemarker-template,How to get hostname in freemarker template?,,,,,,
2133,"['java', 'video', 'bufferedreader', 'bytebuffer']","{'account_id': 1253074, 'reputation': 421, 'user_id': 1213080, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/767002139b638ca7fffe6b0662dc2c20?s=256&d=identicon&r=PG', 'display_name': 'sophia', 'link': 'https://stackoverflow.com/users/1213080/sophia'}",True,2898,2,0,1427292951,1331163503,,9610844,CC BY-SA 3.0,https://stackoverflow.com/questions/9610844/how-can-i-write-to-the-byte-buffer-half-way-in-java,how can I write to the byte buffer half way in java?,9610988.0,,,,,
2134,"['java', 'jsf-2']","{'account_id': 1194536, 'reputation': 371, 'user_id': 1166528, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/f1fd66b13b2cadeb7d58f5d67b762e9f?s=256&d=identicon&r=PG', 'display_name': 'user1166528', 'link': 'https://stackoverflow.com/users/1166528/user1166528'}",True,10069,2,5,1427219226,1330928152,1330989596.0,9562411,CC BY-SA 3.0,https://stackoverflow.com/questions/9562411/how-to-invalidate-the-session-on-browser-close-in-the-jsf,How to invalidate the session on browser close in the JSF,,,,,,
2135,"['java', 'ftp', 'ftp-client', 'apache-commons-net']","{'account_id': 1348825, 'reputation': 41, 'user_id': 1289032, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e246db017a4baba0be1f84d6740c67e?s=256&d=identicon&r=PG', 'display_name': 'LetMeCode', 'link': 'https://stackoverflow.com/users/1289032/letmecode'}",True,8385,2,4,1426827981,1332532116,1337355310.0,9845621,CC BY-SA 3.0,https://stackoverflow.com/questions/9845621/commons-ftpclient-inputstream-from-multiple-files-in-a-single-connection,Commons FTPClient InputStream from multiple files in a single connection,,,,,,
2136,"['java', 'io', 'nio', 'reactor']","{'account_id': 1022283, 'reputation': 840, 'user_id': 1032315, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/377b238e9b05bee4b1ea892abb8f76cb?s=256&d=identicon&r=PG', 'display_name': 'pengemizt', 'link': 'https://stackoverflow.com/users/1032315/pengemizt'}",True,2009,3,10,1426818913,1333050589,1359202254.0,9932433,CC BY-SA 3.0,https://stackoverflow.com/questions/9932433/java-reactor-pattern-with-java-io-package,Java Reactor Pattern with java.io Package,14536679.0,,,,,
2137,['java'],"{'account_id': 265510, 'reputation': 8155, 'user_id': 552521, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/3bw81.jpg?s=256&g=1', 'display_name': 'Abhishek Choudhary', 'link': 'https://stackoverflow.com/users/552521/abhishek-choudhary'}",True,4928,8,4,1426775706,1332259468,,9790435,,https://stackoverflow.com/questions/9790435/java-doesnt-support-multiple-inheritance-but-implicitly-every-class-in-java-ext,Java doesn&#39;t support multiple inheritance but implicitly every class in java extends Object and allows one more,9790475.0,1439973755.0,Duplicate,,,
2138,"['java', 'swing', 'jsplitpane']","{'account_id': 1280913, 'reputation': 1005, 'user_id': 1235021, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5d22bc67f0bb80dfd72eb2bb3fd068a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jony', 'link': 'https://stackoverflow.com/users/1235021/jony'}",True,2165,1,3,1426704578,1331531168,1426704578.0,9662274,CC BY-SA 3.0,https://stackoverflow.com/questions/9662274/how-to-hide-unhide-splitpane-in-java-swing-based-gui,How to hide/unhide SplitPane in Java Swing based GUI,9662311.0,,,,,
2139,"['java', 'jar', 'zip', 'application-resource']","{'account_id': 1310598, 'reputation': 143, 'user_id': 1258668, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/560b08be145c0d6a0f1b9d5d5d740cb9?s=256&d=identicon&r=PG', 'display_name': 'Santhosh Raj', 'link': 'https://stackoverflow.com/users/1258668/santhosh-raj'}",True,2048,3,0,1426621614,1331277126,1331280062.0,9630268,CC BY-SA 3.0,https://stackoverflow.com/questions/9630268/read-contents-of-jar-file-given-specific-path,Read contents of jar file given specific path,,,,,,
2140,"['java', 'javascript', 'jquery', 'jquery-ui', 'struts']","{'account_id': 329381, 'reputation': 134, 'user_id': 652856, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/12861ad04d6ba07368e704edac7db4be?s=256&d=identicon&r=PG', 'display_name': 'AndresR', 'link': 'https://stackoverflow.com/users/652856/andresr'}",True,2208,1,2,1426604380,1332185923,,9776723,CC BY-SA 3.0,https://stackoverflow.com/questions/9776723/jquery-datepicker-highlighting-a-date-range,JQuery: Datepicker Highlighting a date Range,29102495.0,,,,,
2141,"['java', 'android', 'formatting', 'textview']","{'account_id': 1357881, 'reputation': 2459, 'user_id': 1295906, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/eQGaA.jpg?s=256&g=1', 'display_name': 'Smittey', 'link': 'https://stackoverflow.com/users/1295906/smittey'}",True,427,1,0,1426593679,1332861247,,9892393,CC BY-SA 3.0,https://stackoverflow.com/questions/9892393/android-formatting-a-textview,Android - Formatting a TextView,9906176.0,,,,,
2142,"['java', 'javascript', 'jquery', 'ajax', 'servlets']","{'account_id': 1041984, 'reputation': 343, 'user_id': 1047833, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4852b6c0c7f0b299670dc9b4c6a609d0?s=256&d=identicon&r=PG', 'display_name': 'user1047833', 'link': 'https://stackoverflow.com/users/1047833/user1047833'}",True,20750,2,4,1426592369,1332419538,,9822361,CC BY-SA 3.0,https://stackoverflow.com/questions/9822361/reading-jquery-data-sent-from-ajax-in-java-servlet,Reading JQuery data sent from Ajax in Java Servlet,9822412.0,,,,,
2143,"['java', 'android']","{'account_id': 1236582, 'reputation': 1190, 'user_id': 1200059, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/5f68648d6decfcd392940172525b5f9f?s=256&d=identicon&r=PG', 'display_name': 'Pedro Teran', 'link': 'https://stackoverflow.com/users/1200059/pedro-teran'}",True,1790,1,-3,1426571235,1330528569,1426571235.0,9501685,CC BY-SA 3.0,https://stackoverflow.com/questions/9501685/handle-press-enter-key-on-android,Handle &quot;press enter key&quot; on android,,,,,,
2144,"['java', 'google-app-engine', 'session', 'subdomain']","{'account_id': 239461, 'reputation': 854, 'user_id': 509081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5701f31a8433a22ae736282de8d08cd6?s=256&d=identicon&r=PG', 'display_name': 'Sam Edwards', 'link': 'https://stackoverflow.com/users/509081/sam-edwards'}",False,838,1,5,1426507440,1332278636,1495541178.0,9795197,CC BY-SA 3.0,https://stackoverflow.com/questions/9795197/share-current-user-data-between-subdomains-on-google-app-engine-for-java,Share Current User Data Between Subdomains on Google App Engine for Java,,,,,,
2145,"['java', 'unit-testing', 'spring-mvc', 'annotations', 'bean-validation']","{'account_id': 537921, 'reputation': 3504, 'user_id': 906184, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/ef199c080193d0c8f3bf815e4305d2a5?s=256&d=identicon&r=PG', 'display_name': 'Ashkan Aryan', 'link': 'https://stackoverflow.com/users/906184/ashkan-aryan'}",True,11669,4,12,1426483608,1330604231,1426483608.0,9516079,CC BY-SA 3.0,https://stackoverflow.com/questions/9516079/good-patterns-for-unit-testing-form-beans-that-have-annotation-based-validation,Good patterns for unit testing form beans that have annotation-based validation in Spring MVC,9516693.0,,,,,
2146,"['java', 'primes', 'biginteger']","{'account_id': 225678, 'reputation': 477, 'user_id': 486289, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/957ca5dcd126e2719e6381892330df2b?s=256&d=identicon&r=PG', 'display_name': 'Himanshu.MarJAVA', 'link': 'https://stackoverflow.com/users/486289/himanshu-marjava'}",True,2744,2,0,1426255046,1331441648,1331441739.0,9652574,CC BY-SA 3.0,https://stackoverflow.com/questions/9652574/what-value-should-be-chosen-for-certainity-to-get-a-512-bit-prime-number-using-b,what value should be chosen for certainity to get a 512 bit prime number using BigInteger class in Java?,,,,,,
2147,"['java', 'path', 'jena']","{'account_id': 1272688, 'reputation': 75, 'user_id': 1228626, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/8703b57abfc4b4389d3911c9a2a1de8e?s=256&d=identicon&r=PG', 'display_name': 'Texicans', 'link': 'https://stackoverflow.com/users/1228626/texicans'}",False,1126,1,4,1426213342,1331243383,1377797297.0,9625549,CC BY-SA 3.0,https://stackoverflow.com/questions/9625549/error-sdb-connection-in-jena,Error SDB connection in Jena,,,,,,
2148,"['java', 'xml', 'dom']","{'account_id': 1108135, 'reputation': 2038, 'user_id': 1099093, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/fbb34059dbba60ef1621a8a8aa1d3904?s=256&d=identicon&r=PG', 'display_name': 'Sterling Duchess', 'link': 'https://stackoverflow.com/users/1099093/sterling-duchess'}",True,22748,2,3,1426150399,1333157255,,9952220,CC BY-SA 3.0,https://stackoverflow.com/questions/9952220/java-dom-xml-parsing-getting-element-attribute-value,Java DOM XML parsing :: getting element attribute value,9952324.0,,,,,
2149,"['java', 'ssl', 'certificate', 'jsse']","{'account_id': 1054824, 'reputation': 431, 'user_id': 1057785, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e5b3aacd5a4d301b24ec8151c5b0884b?s=256&d=identicon&r=PG', 'display_name': 'superzoom', 'link': 'https://stackoverflow.com/users/1057785/superzoom'}",True,835,1,2,1425904914,1332345125,,9808177,CC BY-SA 3.0,https://stackoverflow.com/questions/9808177/validate-extended-validationev-of-ssl-certificate-using-jsse,Validate Extended Validation(EV) of SSL certificate using JSSE,,,,,,
2150,"['java', 'file-io', 'hex']","{'account_id': 1312871, 'reputation': 1, 'user_id': 1260475, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b6a7c29d7fb3982122f1bc61f72e27a?s=256&d=identicon&r=PG', 'display_name': 'user1260475', 'link': 'https://stackoverflow.com/users/1260475/user1260475'}",False,483,1,0,1425825549,1331499323,1425825549.0,9658813,CC BY-SA 3.0,https://stackoverflow.com/questions/9658813/java-parsing-ti-84-tokens-into-hex-code,Java - Parsing TI-84 tokens into hex code,,,,,,
2151,"['java', 'spring', 'hibernate-validator']","{'account_id': 938881, 'reputation': 13215, 'user_id': 967330, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/b731ee0bd2400959e9d13737e42c6418?s=256&d=identicon&r=PG', 'display_name': 'Thom', 'link': 'https://stackoverflow.com/users/967330/thom'}",True,42693,3,14,1425794536,1332169659,1495541394.0,9772608,CC BY-SA 3.0,https://stackoverflow.com/questions/9772608/validationexception-unable-to-find-a-default-provider,ValidationException: Unable to find a default provider,9776925.0,,,,,
2152,"['java', 'multithreading', 'swing', 'executorservice']","{'account_id': 1262678, 'reputation': 145, 'user_id': 1220585, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/6d4c8e84ef7d50799987640f9aafe95f?s=256&d=identicon&r=PG', 'display_name': 'Trota', 'link': 'https://stackoverflow.com/users/1220585/trota'}",True,7716,5,7,1425757065,1332202183,1348606141.0,9779774,CC BY-SA 3.0,https://stackoverflow.com/questions/9779774/executorservice-how-to-know-when-all-threads-finished-without-blocking-the-main,"ExecutorService, how to know when all threads finished without blocking the main thread?",,,,,,
2153,"['java', 'user-interface', 'data-binding', 'binding', 'javafx-2']","{'account_id': 112403, 'reputation': 4663, 'user_id': 296509, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/7UBZJ.png?s=256&g=1', 'display_name': 'metasim', 'link': 'https://stackoverflow.com/users/296509/metasim'}",True,7120,1,11,1425542360,1332441676,1425542360.0,9828489,CC BY-SA 3.0,https://stackoverflow.com/questions/9828489/how-to-use-javafx-beans-binding-bindings-select-for-concise-value-binding,How to use javafx.beans.binding.Bindings.select(...) for concise value binding,9892492.0,,,,,
2154,"['java', 'string', 'jsp', 'apache-stringutils']","{'account_id': 1331566, 'reputation': 169, 'user_id': 1275362, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/bb480e949ca2c328b5004c010ad7613e?s=256&d=identicon&r=PG', 'display_name': 'King Aslan', 'link': 'https://stackoverflow.com/users/1275362/king-aslan'}",True,11699,2,1,1425480967,1332967299,1333195055.0,9915324,CC BY-SA 3.0,https://stackoverflow.com/questions/9915324/exception-in-apache-stringutils,Exception in Apache StringUtils,9955835.0,,,,,
2155,"['java', 'android', 'file']","{'account_id': 1187950, 'reputation': 8836, 'user_id': 1161520, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/xKURB.png?s=256&g=1', 'display_name': 'Carla Dessi', 'link': 'https://stackoverflow.com/users/1161520/carla-dessi'}",True,243,3,1,1425406143,1332756472,1332757161.0,9870224,CC BY-SA 3.0,https://stackoverflow.com/questions/9870224/reading-from-a-text-file-in-android,Reading from a text file in android,,,,,,
2156,"['java', 'linux', 'ubuntu', 'terminal']","{'account_id': 252355, 'reputation': 4935, 'user_id': 530340, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/grrEJ.jpg?s=256&g=1', 'display_name': 'Chani', 'link': 'https://stackoverflow.com/users/530340/chani'}",True,7922,1,1,1425314828,1333163249,1333168138.0,9952680,CC BY-SA 3.0,https://stackoverflow.com/questions/9952680/firing-a-command-through-terminal-in-ubuntu-using-java-runtime-exec,firing a command through terminal in Ubuntu using Java Runtime.exec,10052416.0,,,,,
2157,"['java', 'jasper-reports']","{'account_id': 1250614, 'reputation': 61, 'user_id': 1211093, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b744b7e62784469334fedd53514d73b?s=256&d=identicon&r=PG', 'display_name': 'vicky', 'link': 'https://stackoverflow.com/users/1211093/vicky'}",True,32029,3,5,1425281155,1332743710,1425281155.0,9867644,CC BY-SA 3.0,https://stackoverflow.com/questions/9867644/how-to-pass-parameter-value-in-jasperreport-from-jsp-or-java-code,How to pass parameter value in JasperReport from JSP or Java code?,,,,,,
2158,"['java', 'android', 'error-handling']","{'user_type': 'does_not_exist', 'display_name': 'user468311'}",True,2481,2,1,1425059889,1331304517,1331490095.0,9636000,CC BY-SA 3.0,https://stackoverflow.com/questions/9636000/how-to-deal-with-java-assertionerrorjava-lang-socketexception,How to deal with Java AssertionError(java.lang.SocketException)?,,,,,,
2159,['java'],"{'account_id': 1353198, 'reputation': 55, 'user_id': 1292124, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7920c42866c029313d8158ef064c277d?s=256&d=identicon&r=PG', 'display_name': 'user1292124', 'link': 'https://stackoverflow.com/users/1292124/user1292124'}",True,1451,2,1,1425030100,1332733447,1332736288.0,9866349,CC BY-SA 3.0,https://stackoverflow.com/questions/9866349/how-to-get-customized-quarter-of-the-year-in-java,How to get customized quarter of the year in Java?,9867384.0,,,,,
2160,"['java', 'oracle', 'jdbc', 'c3p0']","{'account_id': 42761, 'reputation': 969, 'user_id': 124685, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/1c765fafcbaf06dd21b207153e4a2c9d?s=256&d=identicon&r=PG', 'display_name': 'Juan', 'link': 'https://stackoverflow.com/users/124685/juan'}",True,3505,2,10,1424963877,1331185734,,9613447,CC BY-SA 3.0,https://stackoverflow.com/questions/9613447/relationship-between-jdbc-sessions-and-oracle-processes,Relationship between JDBC sessions and Oracle processes,9614633.0,,,,,
