,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
2052,"['java', 'windows', 'command', 'prompt']","{'account_id': 1774852, 'reputation': 21, 'user_id': 1618814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92169e14d98b180e5eb64d762e09b18c?s=256&d=identicon&r=PG', 'display_name': 'user1618814', 'link': 'https://stackoverflow.com/users/1618814/user1618814'}",True,1248,3,2,1440345694,1345702725,12085799,CC BY-SA 4.0,https://stackoverflow.com/questions/12085799/specific-prompt-command-with-java,Specific Prompt command with java,,1592644375.0,,,,,,
2053,"['java', 'arraylist', 'delete-file', 'random-access']","{'account_id': 1406006, 'reputation': 992, 'user_id': 1333705, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/15e52c10ab9cc680be078a31d5ce9f97?s=256&d=identicon&r=PG', 'display_name': 'Pendo826', 'link': 'https://stackoverflow.com/users/1333705/pendo826'}",True,231,4,1,1440336713,1344676992,11913471,CC BY-SA 3.0,https://stackoverflow.com/questions/11913471/deletebyname-method-not-working-for-randomaccessfile,DeleteByName method not working for RandomAccessFile,11914820.0,1440336713.0,,,,,,
2054,"['java', 'android', 'file', 'delete-file', 'android-mediascanner']","{'account_id': 1715629, 'reputation': 21, 'user_id': 1572758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31a2d1d65d85b488bcec5bfec81bf591?s=256&d=identicon&r=PG', 'display_name': 'user1572758', 'link': 'https://stackoverflow.com/users/1572758/user1572758'}",True,2782,2,2,1440335311,1343949305,11787155,CC BY-SA 3.0,https://stackoverflow.com/questions/11787155/android-deleting-files-mediascannerconnection,Android Deleting Files MediaScannerConnection,,1440335311.0,,,,,,
2055,"['java', 'mongodb', 'playframework', 'dependencies', 'mongo-java']","{'account_id': 910448, 'reputation': 14932, 'user_id': 944430, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/4d2b181af01c96927ac05eb864d6b7b6?s=256&d=identicon&r=PG', 'display_name': 'Maik Klein', 'link': 'https://stackoverflow.com/users/944430/maik-klein'}",True,7905,3,2,1440234810,1343782647,11751162,CC BY-SA 3.0,https://stackoverflow.com/questions/11751162/play-2-framework-add-java-mongo-driver,Play! 2 Framework - Add Java Mongo driver,11754368.0,1495540903.0,,,,,,
2056,"['java', 'apache', 'jakarta-ee']","{'account_id': 1229539, 'reputation': 77222, 'user_id': 1194415, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/d3dZP.png?s=256&g=1', 'display_name': 'membersound', 'link': 'https://stackoverflow.com/users/1194415/membersound'}",True,9170,2,3,1440170421,1344892093,11942341,CC BY-SA 3.0,https://stackoverflow.com/questions/11942341/redirecting-from-a-servlet-without-changing-url,Redirecting from a servlet without changing url?,11942406.0,,,,,,,
2057,"['java', 'xml', 'xpath', 'dom4j']","{'account_id': 92811, 'reputation': 2967, 'user_id': 1309092, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rubber Duck', 'link': 'https://stackoverflow.com/users/1309092/rubber-duck'}",True,1116,2,0,1440162886,1344457966,11872700,CC BY-SA 3.0,https://stackoverflow.com/questions/11872700/select-nodes-from-a-selection-of-nodes,select nodes from a selection of nodes,,1344458218.0,,,,,,
2058,"['java', 'memory', 'jar', 'jvm', 'command-prompt']","{'account_id': 422239, 'reputation': 2170, 'user_id': 800894, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/9b2fedf281c09c2853cc405345c3e2d9?s=256&d=identicon&r=PG', 'display_name': 'Roshanck', 'link': 'https://stackoverflow.com/users/800894/roshanck'}",True,9647,2,-2,1440108375,1344771628,11921872,CC BY-SA 3.0,https://stackoverflow.com/questions/11921872/how-to-set-maximum-jvm-memory-size-xmx-in-my-java-code,How to set maximum JVM memory size (-Xmx) in my Java code?,11921914.0,1344805968.0,,,,,,
2059,"['java', 'oauth-2.0', 'gdata', 'google-sheets']","{'account_id': 1611435, 'reputation': 2437, 'user_id': 1490220, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d28dda68233aec4af7398c4aba8733b1?s=256&d=identicon&r=PG', 'display_name': 'Joe M', 'link': 'https://stackoverflow.com/users/1490220/joe-m'}",False,761,1,3,1440103796,1344926952,11947132,CC BY-SA 3.0,https://stackoverflow.com/questions/11947132/authsub-token-has-wrong-scope-when-trying-to-retrieve-google-spreadsheet,&#39;AuthSub token has wrong scope&#39; when trying to retrieve google spreadsheet,,1495542584.0,,,,,,
2060,"['java', 'php', 'javascript', 'regex', 'kaltura']","{'account_id': 1710606, 'reputation': 11, 'user_id': 1568764, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b0a7c1bdf5145e5b8c66724491611ae?s=256&d=identicon&r=PG', 'display_name': 'Abhimanyu Singh', 'link': 'https://stackoverflow.com/users/1568764/abhimanyu-singh'}",True,1268,3,-1,1439994891,1343828680,11760639,CC BY-SA 3.0,https://stackoverflow.com/questions/11760639/regex-match-patern-before-and-after-a-underscore,regex match patern before and after a underscore,,1343828921.0,,,,,,
2061,"['java', 'apache-camel']","{'account_id': 72498, 'reputation': 1441, 'user_id': 209283, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/4a34b760cab930b924421a92b17621c7?s=256&d=identicon&r=PG', 'display_name': 'sura', 'link': 'https://stackoverflow.com/users/209283/sura'}",True,6139,2,3,1439974776,1344927140,11947171,CC BY-SA 3.0,https://stackoverflow.com/questions/11947171/how-to-implement-an-event-drive-consumer-in-camel,how to implement an event-drive consumer in camel,11949508.0,,,,,,,
2062,"['java', 'jsf', 'websphere', 'portal']","{'account_id': 41028, 'reputation': 1611, 'user_id': 119151, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/82be9b20db8604d271dcb156b0c25485?s=256&d=identicon&r=PG', 'display_name': 'dstibbe', 'link': 'https://stackoverflow.com/users/119151/dstibbe'}",True,3430,1,7,1439889354,1345648825,12076359,CC BY-SA 3.0,https://stackoverflow.com/questions/12076359/ibm-jsf-portletsession-is-null,IBM JSF PortletSession is null,12175676.0,1439889354.0,,,,,,
2063,"['java', 'serialization', 'objectoutputstream', 'bukkit']","{'account_id': 1737384, 'reputation': 87, 'user_id': 1589624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e034a241444a84d8f2b162210b02099?s=256&d=identicon&r=PG', 'display_name': 'brotheroftux', 'link': 'https://stackoverflow.com/users/1589624/brotheroftux'}",True,7790,6,3,1439840846,1344585518,11897593,CC BY-SA 3.0,https://stackoverflow.com/questions/11897593/hashmap-saving-with-objectoutputstream,HashMap saving with ObjectOutputStream,11897689.0,1439821198.0,,,,,,
2064,"['java', 'bukkit']","{'account_id': 1719925, 'reputation': 1340, 'user_id': 1576117, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1bf745d09bf4483ba186353787e3b67d?s=256&d=identicon&r=PG', 'display_name': 'Darkwater', 'link': 'https://stackoverflow.com/users/1576117/darkwater'}",True,782,3,0,1439823203,1344698580,11915873,,https://stackoverflow.com/questions/11915873/how-does-authme-block-actions-in-minecraft-prior-to-authentication,How does AuthMe block actions in Minecraft prior to authentication?,,1439822515.0,1439837175.0,Needs more focus,,,,
2065,"['java', 'intercept', 'system.out']","{'account_id': 1674299, 'reputation': 583, 'user_id': 1540153, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/ug8lL.png?s=256&g=1', 'display_name': 'toficofi', 'link': 'https://stackoverflow.com/users/1540153/toficofi'}",True,2095,1,0,1439819726,1343829360,11760871,CC BY-SA 3.0,https://stackoverflow.com/questions/11760871/intercepting-and-parsing-logger-or-console-output-without-disturbing-it,Intercepting and parsing Logger or console output without disturbing it,11799694.0,1439819726.0,,,,,,
2066,"['java', 'generics', 'primitive']","{'account_id': 1631875, 'reputation': 395, 'user_id': 1506241, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/68922ce66018a1eb320c0a5b345bc591?s=256&d=identicon&r=PG', 'display_name': 'Doesn&#39;t Matter', 'link': 'https://stackoverflow.com/users/1506241/doesnt-matter'}",True,9627,3,0,1439638572,1345962184,12128066,CC BY-SA 3.0,https://stackoverflow.com/questions/12128066/selection-sort-with-generics,selection sort with generics,12128100.0,1345963298.0,,,,,,
2067,"['java', 'android', 'xml', 'image', 'graphics']","{'account_id': 1355913, 'reputation': 701, 'user_id': 1294303, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/O09Ck.jpg?s=256&g=1', 'display_name': 'Achilles', 'link': 'https://stackoverflow.com/users/1294303/achilles'}",True,959,2,1,1439557648,1345072276,11978581,CC BY-SA 3.0,https://stackoverflow.com/questions/11978581/image-that-has-multi-clickable-zones-surface-area,Image that has multi clickable zones/surface/area,12118595.0,1345073148.0,,,,,,
2068,"['java', 'displaytag']","{'account_id': 184504, 'reputation': 3375, 'user_id': 420593, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/5577e73038a3efac60706e4872be71cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'fluminis', 'link': 'https://stackoverflow.com/users/420593/fluminis'}",True,15322,2,3,1439539112,1344350012,11848266,CC BY-SA 3.0,https://stackoverflow.com/questions/11848266/displaytag-customise-pagination,displaytag customise pagination,11848718.0,,,,,,,
2069,"['java', 'swing', 'jpanel', 'jcomponent']","{'account_id': 1021053, 'reputation': 130, 'user_id': 1031394, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f4b93170a6e4fea49a5262639d2b80df?s=256&d=identicon&r=PG', 'display_name': 'ThunderWolf', 'link': 'https://stackoverflow.com/users/1031394/thunderwolf'}",True,1819,2,-1,1439499065,1344104746,11811045,CC BY-SA 3.0,https://stackoverflow.com/questions/11811045/how-to-add-jcomponent-to-jpanel-after-jpanel-has-been-add-to-jframe,How to add JComponent to JPanel after JPanel has been add to JFrame,11811096.0,1439499065.0,,,,,,
2070,"['java', 'xml', 'dom', 'tags', 'loops']","{'account_id': 1017211, 'reputation': 1522, 'user_id': 1028504, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/692d3fd8e03c77743fbe65192f5da7fa?s=256&d=identicon&r=PG', 'display_name': 'YankeeWhiskey', 'link': 'https://stackoverflow.com/users/1028504/yankeewhiskey'}",True,13639,3,6,1439449837,1346005646,12132776,CC BY-SA 3.0,https://stackoverflow.com/questions/12132776/iterating-a-nodelist-consisting-some-tags-with-same-name-using-dom,Iterating a NodeList consisting some tags with same name using DOM,12132961.0,1346007230.0,,,,,,
2071,"['java', 'tomcat', 'startup']","{'account_id': 1724287, 'reputation': 13, 'user_id': 1579330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f2413f1ec8c0ba7459622d9236d78dc?s=256&d=identicon&r=PG', 'display_name': 'Legrand Robert', 'link': 'https://stackoverflow.com/users/1579330/legrand-robert'}",True,14972,1,1,1439385717,1344260015,11829348,CC BY-SA 3.0,https://stackoverflow.com/questions/11829348/warnings-and-errors-at-tomcat-6-startup,Warnings and Errors at Tomcat 6 startup,11830508.0,1344261079.0,,,,,,
2072,"['java', 'date', 'datediff']","{'account_id': 1268556, 'reputation': 47147, 'user_id': 1225328, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/NASI9.png?s=256&g=1', 'display_name': 'sp00m', 'link': 'https://stackoverflow.com/users/1225328/sp00m'}",True,10200,2,6,1439383431,1346074930,12143194,CC BY-SA 3.0,https://stackoverflow.com/questions/12143194/difference-between-two-dates-including-only-business-days-i-e-excluding-weeke,"Difference between two dates, including only business days (i.e. excluding weekends and holidays)",12144650.0,1372104664.0,,,1453820082.0,,,
2073,"['java', 'wsdl', 'weblogic', 'jax-ws', 'webservice-client']","{'account_id': 1734388, 'reputation': 115, 'user_id': 1587285, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6ccd6aa587cf7c106b78666d607bf1ac?s=256&d=identicon&r=PG', 'display_name': 'Adrian Zaharia', 'link': 'https://stackoverflow.com/users/1587285/adrian-zaharia'}",True,38036,4,2,1439301302,1344511580,11882360,CC BY-SA 3.0,https://stackoverflow.com/questions/11882360/javax-xml-ws-webserviceexception-failed-to-access-the-wsdl-response-401-una,javax.xml.ws.WebServiceException: Failed to access the WSDL. Response: &#39;401: Unauthorized&#39;,12366157.0,,,,,,,
2074,"['java', 'android', 'sql', 'database']","{'account_id': 1699774, 'reputation': 37, 'user_id': 1560197, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8a6cf76fb3eeb0e1aac41ee9964d2a14?s=256&d=identicon&r=PG', 'display_name': 'user1560197', 'link': 'https://stackoverflow.com/users/1560197/user1560197'}",False,799,1,-1,1439235997,1344125345,11812941,CC BY-SA 3.0,https://stackoverflow.com/questions/11812941/getting-string-from-database,Getting string from database,,1439235997.0,,,,,,
2075,"['java', 'try-catch', 'resultset']","{'account_id': 445083, 'reputation': 857, 'user_id': 837306, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/b0ed5d28e8ae1015d47149decaea9091?s=256&d=identicon&r=PG', 'display_name': 'user837306', 'link': 'https://stackoverflow.com/users/837306/user837306'}",True,217,2,0,1439235870,1345226474,12010897,CC BY-SA 3.0,https://stackoverflow.com/questions/12010897/managing-multiple-queries-optional-queries-with-statement-and-resultsets,Managing multiple queries optional queries with statement and resultsets,12011139.0,1439235865.0,,,,,,
2076,['java'],"{'account_id': 445083, 'reputation': 857, 'user_id': 837306, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/b0ed5d28e8ae1015d47149decaea9091?s=256&d=identicon&r=PG', 'display_name': 'user837306', 'link': 'https://stackoverflow.com/users/837306/user837306'}",True,497,1,0,1439235852,1345356770,12024605,CC BY-SA 3.0,https://stackoverflow.com/questions/12024605/heap-size-keep-growing-but-jstat-s0-s1-is-keep-cleaning,Heap size keep growing but jstat S0 &amp; S1 is keep cleaning,12024625.0,1439235852.0,,,,,,
2077,"['java', 'sql', 'jdbc', 'calendar', 'derby']","{'account_id': 1770672, 'reputation': 1083, 'user_id': 1615521, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/37cae8a0994c4e1b275080d66103c10c?s=256&d=identicon&r=PG', 'display_name': 'Onca', 'link': 'https://stackoverflow.com/users/1615521/onca'}",True,7026,3,3,1439235832,1345592624,12064586,CC BY-SA 3.0,https://stackoverflow.com/questions/12064586/using-calendar-object-in-jdbc,Using Calendar object in JDBC,12064718.0,1439235832.0,,,,,,
2078,"['java', 'swing', 'user-interface', 'jtable']","{'account_id': 1770672, 'reputation': 1083, 'user_id': 1615521, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/37cae8a0994c4e1b275080d66103c10c?s=256&d=identicon&r=PG', 'display_name': 'Onca', 'link': 'https://stackoverflow.com/users/1615521/onca'}",True,361,2,1,1439235806,1345929288,12125715,CC BY-SA 3.0,https://stackoverflow.com/questions/12125715/java-swing-jtable-not-being-updated,Java swing jTable not being updated,12125757.0,1439235806.0,,,,,,
2079,"['java', 'android']","{'account_id': 115919, 'reputation': 41842, 'user_id': 304151, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/98pQN.jpg?s=256&g=1', 'display_name': 'Mridang Agarwalla', 'link': 'https://stackoverflow.com/users/304151/mridang-agarwalla'}",True,286,2,0,1439235742,1346416882,12215603,CC BY-SA 3.0,https://stackoverflow.com/questions/12215603/how-do-i-persist-searched-text-in-the-searchviews-text-field-on-search,How do I persist searched text in the SearchViews text field on search?,12331255.0,,,,,,,
2080,['java'],"{'account_id': 1624434, 'reputation': 1565, 'user_id': 1500291, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/Vkr9F.jpg?s=256&g=1', 'display_name': 'Panthy', 'link': 'https://stackoverflow.com/users/1500291/panthy'}",True,1606,3,0,1439213902,1344567493,11894871,CC BY-SA 4.0,https://stackoverflow.com/questions/11894871/cannot-find-symbol-java,Cannot find Symbol Java,11894887.0,1592644375.0,,,,,,
2081,"['java', 'nlp', 'opennlp']","{'account_id': 1749235, 'reputation': 41, 'user_id': 1598732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e2425ce2420033ac86bad4e65de06377?s=256&d=identicon&r=PG', 'display_name': 'user1598732', 'link': 'https://stackoverflow.com/users/1598732/user1598732'}",False,1119,1,4,1439130211,1345037644,11970224,CC BY-SA 3.0,https://stackoverflow.com/questions/11970224/how-to-realize-named-entity-recognition-with-opennlp-for-the-albanian-language,How to realize Named entity recognition with OpenNLP for the Albanian language?,,1439130211.0,,,,,,
2082,"['java', 'android']","{'account_id': 1176201, 'reputation': 877, 'user_id': 1152185, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/fe9242e284c6ea9b280143372bdc9e79?s=256&d=identicon&r=PG', 'display_name': 'Jens Ehrlich', 'link': 'https://stackoverflow.com/users/1152185/jens-ehrlich'}",True,14041,3,6,1438936764,1344955834,11954985,CC BY-SA 3.0,https://stackoverflow.com/questions/11954985/android-system-currenttimemillis-does-not-work-as-expected,android - System.currentTimeMillis() does not work as expected,11955029.0,,,,,,,
