,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date,migrated_from,community_owned_date
1776,"['java', 'apache-poi', 'hwpf', 'xwpf']","{'account_id': 380368, 'reputation': 169, 'user_id': 734328, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/dec76f2f2cda6f08c5b5edeca9a77ba9?s=256&d=identicon&r=PG', 'display_name': 'zekifh', 'link': 'https://stackoverflow.com/users/734328/zekifh'}",True,2274,,1,1,1429783566,1327944021,1350058071.0,9067932,CC BY-SA 3.0,https://stackoverflow.com/questions/9067932/apache-poi-how-to-remove-all-the-links-from-word-documents,Apache Poi - how to remove all the links from Word Documents,,,,,,
1777,"['java', 'jar', 'build', 'execute']","{'account_id': 481490, 'reputation': 5034, 'user_id': 895346, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/b0b82e3ff97a943ddc15850e19c6e844?s=256&d=identicon&r=PG', 'display_name': 'fenerlitk', 'link': 'https://stackoverflow.com/users/895346/fenerlitk'}",True,1779,8811615.0,2,-1,1429761398,1326235162,1398940157.0,8811589,CC BY-SA 3.0,https://stackoverflow.com/questions/8811589/why-doesnt-my-jar-file-run-outside-netbeans,why doesn&#39;t my jar file run outside netbeans?,,,,,,
1778,"['java', 'ms-access', 'jdbc', 'resources', 'odbc']","{'account_id': 142373, 'reputation': 9933, 'user_id': 350061, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/32ee5339d5e9273f4eab2b9f2ab9d1d1?s=256&d=identicon&r=PG', 'display_name': 'Stefanos Kargas', 'link': 'https://stackoverflow.com/users/350061/stefanos-kargas'}",True,12827,8844152.0,1,11,1429728582,1326309747,,8825344,CC BY-SA 3.0,https://stackoverflow.com/questions/8825344/system-resource-exceeded-during-connection-to-access-file-through-java-jdbc-od,&quot;System resource exceeded&quot; during connection to Access file through Java jdbc odbc,,,1429730712.0,,,
1779,"['java', 'json', 'struts2']","{'account_id': 306616, 'reputation': 5647, 'user_id': 617466, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://i.stack.imgur.com/Clfi7.jpg?s=256&g=1', 'display_name': 'luigi7up', 'link': 'https://stackoverflow.com/users/617466/luigi7up'}",True,4417,8822760.0,5,1,1429637470,1326295517,1429637470.0,8821822,CC BY-SA 3.0,https://stackoverflow.com/questions/8821822/jsonobject-when-element-doesnt-exist,JSONObject when element doesn&#39;t exist,,,,,,
1780,"['java', 'swing', 'zooming', 'jframe']","{'account_id': 423613, 'reputation': 109, 'user_id': 803116, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/78339094dd958c2428a213e90eb009cb?s=256&d=identicon&r=PG', 'display_name': 'vibhor', 'link': 'https://stackoverflow.com/users/803116/vibhor'}",True,4446,,1,1,1429618140,1325588207,,8711212,CC BY-SA 3.0,https://stackoverflow.com/questions/8711212/zoom-functionality-on-jframe,Zoom functionality on Jframe?,,,,,,
1781,"['java', 'google-app-engine']","{'account_id': 1092852, 'reputation': 7738, 'user_id': 1087106, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/M1uL3.jpg?s=256&g=1', 'display_name': 'Vivek Mohan', 'link': 'https://stackoverflow.com/users/1087106/vivek-mohan'}",True,2392,8791958.0,2,7,1429543795,1326107327,1393451435.0,8787463,CC BY-SA 3.0,https://stackoverflow.com/questions/8787463/how-to-identify-ip-address-of-requesting-client,How to identify IP address of requesting client?,,,,,,
1782,"['java', 'android', 'multithreading', 'sleep']","{'account_id': 277137, 'reputation': 10472, 'user_id': 570930, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9f218ad9690b8b22ef88e53928a5bdfe?s=256&d=identicon&r=PG', 'display_name': 'curioustechizen', 'link': 'https://stackoverflow.com/users/570930/curioustechizen'}",True,37345,8727761.0,4,5,1429476996,1325570240,1325659051.0,8708473,CC BY-SA 3.0,https://stackoverflow.com/questions/8708473/waking-up-a-sleeping-thread-interrupt-versus-splitting-the-sleep-into-mult,Waking up a sleeping thread - interrupt() versus &quot;splitting&quot; the sleep into multiple sleeps,,,,,,
1783,"['java', 'netbeans']","{'account_id': 1139197, 'reputation': 714, 'user_id': 1123565, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/D5Dfl.jpg?s=256&g=1', 'display_name': 'Andi Domi', 'link': 'https://stackoverflow.com/users/1123565/andi-domi'}",True,221,8990111.0,3,0,1429445719,1327421265,1429445719.0,8990049,CC BY-SA 3.0,https://stackoverflow.com/questions/8990049/cant-find-my-logical-error,cant find my logical error,,,,,,
1784,"['java', 'arraylist']","{'account_id': 1096046, 'reputation': 14652, 'user_id': 1089623, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/84cea2df5455fab19a915ec582cab9f6?s=256&d=identicon&r=PG', 'display_name': 'Klausos Klausos', 'link': 'https://stackoverflow.com/users/1089623/klausos-klausos'}",True,679,8749019.0,1,0,1429445509,1325793586,1429445509.0,8748931,CC BY-SA 3.0,https://stackoverflow.com/questions/8748931/logical-conjunction-for-multiple-arraylists,Logical conjunction for multiple arraylists,,,,,,
1785,"['java', 'android', 'bitmap', 'anaglyph-3d']","{'account_id': 1133094, 'reputation': 8976, 'user_id': 1118709, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/8a8baf225211f19d3cead8cab8c85548?s=256&d=identicon&r=PG', 'display_name': 'Finesse', 'link': 'https://stackoverflow.com/users/1118709/finesse'}",True,1287,,4,1,1429371578,1325656827,,8722643,CC BY-SA 3.0,https://stackoverflow.com/questions/8722643/java-what-is-the-fastest-way-to-run-and-process-every-pixel-on-bitmap,Java. What is the fastest way to run and process every pixel on bitmap?,,,,,,
1786,"['java', 'eclipse', 'debugging']","{'account_id': 67390, 'reputation': 58781, 'user_id': 197229, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/80a68e69526f81d2dc560c47eedd198a?s=256&d=identicon&r=PG', 'display_name': 'Mr. Boy', 'link': 'https://stackoverflow.com/users/197229/mr-boy'}",True,1720,8788522.0,2,1,1429315548,1326112196,,8788458,CC BY-SA 3.0,https://stackoverflow.com/questions/8788458/run-multiple-debug-instances-at-once-in-eclipse,Run multiple debug instances at once in Eclipse,,,,,,
1787,"['java', 'algorithm', 'stack-overflow', 'biginteger', 'factorial']","{'account_id': 277620, 'reputation': 10178, 'user_id': 571718, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/c290e0645e97ff127c00e648a9732edc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vinoth Kumar C M', 'link': 'https://stackoverflow.com/users/571718/vinoth-kumar-c-m'}",True,18225,8992471.0,5,16,1429313396,1327431475,1327439094.0,8992437,CC BY-SA 3.0,https://stackoverflow.com/questions/8992437/stackoverflowerror-computing-factorial-of-a-biginteger,StackOverflowError computing factorial of a BigInteger?,,,,,,
1788,"['c#', 'java', '.net', 'guava', 'gethashcode']","{'account_id': 85409, 'reputation': 86150, 'user_id': 238134, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/d80ce5271185447eb06b360959acd71f?s=256&d=identicon&r=PG', 'display_name': 'deamon', 'link': 'https://stackoverflow.com/users/238134/deamon'}",True,1782,9036603.0,2,10,1429284611,1327680485,,9036369,CC BY-SA 3.0,https://stackoverflow.com/questions/9036369/library-with-equals-and-gethashcode-helper-methods-for-net,Library with Equals and GetHashCode helper methods for .NET,,,,,,
1789,"['java', 'jpa', 'ejb', 'persistence-unit']","{'account_id': 1161331, 'reputation': 153, 'user_id': 1140771, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a17e40bca93150c6e5c412e7f825211?s=256&d=identicon&r=PG', 'display_name': 'Kenny', 'link': 'https://stackoverflow.com/users/1140771/kenny'}",False,2147,,2,4,1429282846,1326198179,,8803201,CC BY-SA 3.0,https://stackoverflow.com/questions/8803201/wls-10-3-4-no-persistence-unit-named-xxx-is-available-in-scope-xxx-ejb-jar,WLS 10.3.4 - No persistence unit named &#39;xxx&#39; is available in scope xxx_EJB.jar. Available persistence units: [],,,,,,
1790,"['java', 'android', 'broadcastreceiver', 'telephony', 'android-2.3-gingerbread']","{'account_id': 1161333, 'reputation': 11, 'user_id': 1140773, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xJAie.jpg?s=256&g=1', 'display_name': 'Andyb', 'link': 'https://stackoverflow.com/users/1140773/andyb'}",True,3477,,4,1,1429170096,1326197576,1326202191.0,8803096,CC BY-SA 3.0,https://stackoverflow.com/questions/8803096/sms-received-onreceive-android-2-3-5-not-triggering,SMS_RECEIVED onReceive android 2.3.5 not triggering,,,,,,
1791,"['java', 'linked-list']","{'account_id': 1176692, 'reputation': 69, 'user_id': 1152522, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e05f53e5ee38055ccb521e178919ccdf?s=256&d=identicon&r=PG', 'display_name': 'dysania', 'link': 'https://stackoverflow.com/users/1152522/dysania'}",True,59138,,4,6,1429103694,1326743108,1326745912.0,8885428,CC BY-SA 3.0,https://stackoverflow.com/questions/8885428/java-linked-list-add-method,Java Linked List - add method,,,,,,
1792,"['java', 'hibernate', 'fetching-strategy']","{'account_id': 422964, 'reputation': 32606, 'user_id': 802050, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/b64ecf035c26728e5e3635b940d2cd38?s=256&d=identicon&r=PG', 'display_name': 'M Sach', 'link': 'https://stackoverflow.com/users/802050/m-sach'}",True,8723,8971019.0,2,5,1429079927,1327316325,,8970540,CC BY-SA 3.0,https://stackoverflow.com/questions/8970540/some-queries-regarding-fetch-strategies-in-hibernate-and-relation-of-fetchtype-w,Some queries regarding fetch strategies in hibernate and relation of fetchtype with fetchmode?,,,,,,
1793,"['java', 'jgrapht']","{'account_id': 1195332, 'reputation': 11, 'user_id': 1167189, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e8a7f70565ec8ba0c738359c83d936e0?s=256&d=identicon&r=PG', 'display_name': 'user1167189', 'link': 'https://stackoverflow.com/users/1167189/user1167189'}",False,641,,1,1,1429028123,1327439346,1429028123.0,8994189,CC BY-SA 3.0,https://stackoverflow.com/questions/8994189/jgrapht-class-in-jgrapht-that-will-allow-me-to-construct-a-graph-dynamically,jgrapht class in jgrapht that will allow me to construct a graph dynamically,,,,,,
1794,"['java', 'struts2']","{'account_id': 1183606, 'reputation': 91, 'user_id': 1157995, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/f20eac7631d4063c91c8930bd08d2cdd?s=256&d=identicon&r=PG', 'display_name': 'Eric Ilavia', 'link': 'https://stackoverflow.com/users/1157995/eric-ilavia'}",False,1064,,0,0,1428995751,1326961836,1326970848.0,8923044,CC BY-SA 3.0,https://stackoverflow.com/questions/8923044/struts-2-jquery-charts,Struts 2 JQuery Charts,,,,,,
1795,"['java', 'netbeans', 'printing']","{'account_id': 1159513, 'reputation': 2365, 'user_id': 1146259, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/b0NYr.png?s=256&g=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1146259/alex'}",True,69743,8853430.0,3,10,1428988432,1326396355,1327076347.0,8841068,CC BY-SA 3.0,https://stackoverflow.com/questions/8841068/java-printing-program-output-to-a-physical-printer,Java: Printing program output to a physical printer,,,1428993845.0,,,
1796,"['java', 'string', 'string-interning']","{'account_id': 87565, 'reputation': 25701, 'user_id': 242762, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/f7d4d2fea0deac168bc7e00e6d8f1db5?s=256&d=identicon&r=PG', 'display_name': 'Oak', 'link': 'https://stackoverflow.com/users/242762/oak'}",True,1632,,5,4,1428938534,1326470806,1333269604.0,8853515,CC BY-SA 3.0,https://stackoverflow.com/questions/8853515/string-intern-vs-manual-string-to-identifier-mapping,String.intern() vs manual string-to-identifier mapping?,,,,,,
1797,"['java', 'android', 'facebook']","{'account_id': 431540, 'reputation': 5526, 'user_id': 815679, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/95f59a6e4cb9ff175e8bdcc49ea8b393?s=256&d=identicon&r=PG', 'display_name': 'mattgmg1990', 'link': 'https://stackoverflow.com/users/815679/mattgmg1990'}",True,8329,8735214.0,3,9,1428821611,1325715640,,8734932,CC BY-SA 3.0,https://stackoverflow.com/questions/8734932/how-can-i-convert-the-facebook-post-created-time-to-the-time-zone-of-the-user,How can I convert the facebook post created_time to the time zone of the user?,,,,,,
1798,"['java', 'xml', 'generics', 'jaxb', 'marshalling']","{'account_id': 182101, 'reputation': 46969, 'user_id': 416564, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7d806e8b7ff3d12ef606bf322d72f78e?s=256&d=identicon&r=PG', 'display_name': 'Johan Sj&#246;berg', 'link': 'https://stackoverflow.com/users/416564/johan-sj%c3%b6berg'}",True,11017,8901997.0,4,8,1428590029,1326215020,1326224796.0,8807296,CC BY-SA 3.0,https://stackoverflow.com/questions/8807296/jaxb-generic-xmlvalue,JAXB generic @XmlValue,,,,,,
1799,"['java', 'image', 'jsp']","{'account_id': 465263, 'reputation': 243, 'user_id': 869238, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0a3e4aa697039613ac75ffaba57fe4a5?s=256&d=identicon&r=PG', 'display_name': 'Rushi3311', 'link': 'https://stackoverflow.com/users/869238/rushi3311'}",True,38124,8960955.0,2,0,1428519901,1327233635,,8960886,CC BY-SA 3.0,https://stackoverflow.com/questions/8960886/how-to-display-text-and-images-both-in-same-jsp-page-in-easiest-way,How to display Text and images both in same JSP page in easiest way?,,,,,,
1800,"['java', 'string']","{'account_id': 1176157, 'reputation': 203, 'user_id': 1152151, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7c733e29b09b8ddd61e4b30dee493ac?s=256&d=identicon&r=PG', 'display_name': 'Nishant Nair', 'link': 'https://stackoverflow.com/users/1152151/nishant-nair'}",True,32798,8882376.0,7,19,1428450442,1326728344,1326728555.0,8882310,CC BY-SA 3.0,https://stackoverflow.com/questions/8882310/find-the-last-index-of-in-a-string-in-java,Find the last index of &quot;\&quot; in a string in java,,,,,,
1801,"['java', 'quartz-scheduler', 'crontrigger']","{'user_type': 'does_not_exist', 'display_name': 'user725079'}",True,3193,,2,4,1428299725,1325399310,1375882304.0,8692098,CC BY-SA 3.0,https://stackoverflow.com/questions/8692098/how-to-simulate-no-of-occurrences-or-repeat-count-with-crontriggers-in-java,How to simulate &#39;No. of occurrences&#39; or &#39;Repeat Count&#39; with CronTriggers in Java?,,,,,,
1802,"['java', 'garbage-collection', 'out-of-memory']","{'account_id': 223000, 'reputation': 183, 'user_id': 481940, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/ee567a5f851c16dad5442b4927ec41be?s=256&d=identicon&r=PG', 'display_name': 'Jacky Chen', 'link': 'https://stackoverflow.com/users/481940/jacky-chen'}",True,2950,,5,11,1427894592,1325627250,,8719071,CC BY-SA 3.0,https://stackoverflow.com/questions/8719071/is-it-possible-to-get-outofmemoryerror-because-garbage-collection-too-slow,Is it possible to get OutOfMemoryError because garbage collection too slow?,,,,,,
1803,"['java', 'json', 'rest', 'http', 'resteasy']","{'account_id': 923448, 'reputation': 2346, 'user_id': 954680, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/0c313de64e0c1174bca294afa0cc07f4?s=256&d=identicon&r=PG', 'display_name': 'thermz', 'link': 'https://stackoverflow.com/users/954680/thermz'}",True,206673,9082243.0,1,97,1427708809,1328019604,1427708809.0,9081079,CC BY-SA 3.0,https://stackoverflow.com/questions/9081079/rest-http-post-multipart-with-json,REST - HTTP Post Multipart with JSON,,,,,,
1804,"['java', 'algorithm', 'pseudocode', 'greedy']","{'account_id': 1017375, 'reputation': 287, 'user_id': 1028641, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/72f5c36e815873a2ce7b954fdddef61a?s=256&d=identicon&r=PG', 'display_name': 'user1028641', 'link': 'https://stackoverflow.com/users/1028641/user1028641'}",True,1941,9062762.0,2,-1,1427572513,1327907269,1327917573.0,9060486,CC BY-SA 3.0,https://stackoverflow.com/questions/9060486/greedy-activity-selector-algorithm-n-activities-in-smallest-amout-of-lecture-ha,Greedy Activity-Selector algorithm: n activities in smallest amout of lecture halls pseudo code,,,,,,
1805,"['java', 'bash', 'curl', 'amazon-s3']","{'account_id': 262434, 'reputation': 11139, 'user_id': 547291, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/f8103125d18da197ca654c5eed34bfcf?s=256&d=identicon&r=PG', 'display_name': 'Bjorn Roche', 'link': 'https://stackoverflow.com/users/547291/bjorn-roche'}",True,39149,9085141.0,4,26,1427536078,1327944283,1327950862.0,9067993,CC BY-SA 3.0,https://stackoverflow.com/questions/9067993/upload-to-s3-with-curl-using-pre-signed-url-getting-403,Upload to s3 with curl using pre-signed URL (getting 403),,,,,,
1806,"['java', 'spring', 'urlclassloader']","{'account_id': 165022, 'reputation': 5501, 'user_id': 388155, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/81ab45fb6bd513ff0860f1c88c60ea55?s=256&d=identicon&r=PG', 'display_name': 'samitgaur', 'link': 'https://stackoverflow.com/users/388155/samitgaur'}",True,3684,8934403.0,2,4,1427399028,1327011466,1327012430.0,8934203,CC BY-SA 3.0,https://stackoverflow.com/questions/8934203/how-can-i-make-spring-load-classes-from-a-given-url-for-bean-instantiation,How can I make Spring load classes from a given URL (for bean instantiation)?,,,,,,
