,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,community_owned_date,closed_reason,protected_date,locked_date
921,"['java', 'javabeans']","{'account_id': 19167, 'reputation': 24823, 'user_id': 44683, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/f46ca3a7e3b22a39e274c17d68fee992?s=256&d=identicon&r=PG', 'display_name': 'morgancodes', 'link': 'https://stackoverflow.com/users/44683/morgancodes'}",True,3120,484138.0,7,3,1233136382,1233072346,,483980,CC BY-SA 2.5,https://stackoverflow.com/questions/483980/getting-a-property-of-a-java-bean-of-unknown-class,getting a property of a java bean of unknown class,,,,,
922,"['java', 'jvm', 'io', 'filenotfoundexception', 'smb']","{'account_id': 10836, 'reputation': 193199, 'user_id': 20654, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/94066dfa49c2feb14706cb081848fda7?s=256&d=identicon&r=PG', 'display_name': 'OscarRyz', 'link': 'https://stackoverflow.com/users/20654/oscarryz'}",True,7694,486507.0,4,3,1233124724,1233117435,1233121609.0,486494,CC BY-SA 2.5,https://stackoverflow.com/questions/486494/filenotfoundexception-thrown-when-the-file-does-exists,FileNotFoundException thrown when the file does exists,,,,,
923,"['java', 'spring', 'jdbc']","{'account_id': 9045, 'reputation': 32844, 'user_id': 16534, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/JnmCP.jpg?s=256&g=1', 'display_name': 'Mike Sickler', 'link': 'https://stackoverflow.com/users/16534/mike-sickler'}",True,1364,486071.0,2,4,1233115871,1233103589,,486011,CC BY-SA 2.5,https://stackoverflow.com/questions/486011/building-a-data-layer-using-spring-jdbctemplate,Building a data layer using Spring JdbcTemplate,,,,,
924,"['java', 'string', 'nlp']","{'account_id': 14793, 'reputation': 5610, 'user_id': 30729, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f47bac850fc3cc81d87ff951d3c89701?s=256&d=identicon&r=PG', 'display_name': 'Pablo Retyk', 'link': 'https://stackoverflow.com/users/30729/pablo-retyk'}",True,5176,479946.0,5,5,1233101187,1232977194,1233101187.0,479825,CC BY-SA 2.5,https://stackoverflow.com/questions/479825/problem-trimming-japanese-string-in-java,Problem trimming Japanese string in java,,,,,
925,"['java', 'gmail']","{'account_id': 19986, 'reputation': 2760, 'user_id': 47342, 'user_type': 'registered', 'accept_rate': 23, 'profile_image': 'https://www.gravatar.com/avatar/fa16b594e6b023d4f976c1e43199a4f5?s=256&d=identicon&r=PG', 'display_name': 'Lonzo', 'link': 'https://stackoverflow.com/users/47342/lonzo'}",True,28836,483059.0,5,12,1233087015,1233055704,1233087015.0,483048,,https://stackoverflow.com/questions/483048/access-gmail-from-java,Access gmail from Java,1321631994.0,,not constructive,,
926,"['java', 'user-interface', 'swing', 'reflection', 'annotations']","{'account_id': 7445, 'reputation': 61619, 'user_id': 12943, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/d6a9924b767fe91c46def7edc7bce035?s=256&d=identicon&r=PG', 'display_name': 'Bill K', 'link': 'https://stackoverflow.com/users/12943/bill-k'}",True,454,481908.0,3,4,1233079387,1233012056,1495541048.0,481802,CC BY-SA 3.0,https://stackoverflow.com/questions/481802/help-with-annotations,Help with annotations,,,,,
927,"['java', 'design-patterns', 'formatting']","{'account_id': 19268, 'reputation': 186, 'user_id': 45020, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/9f44d7db9a40d5fd26f423c294dafecd?s=256&d=identicon&r=PG', 'display_name': 'matali', 'link': 'https://stackoverflow.com/users/45020/matali'}",True,715,481326.0,2,2,1233070019,1233003593,,481319,CC BY-SA 2.5,https://stackoverflow.com/questions/481319/whats-the-best-design-pattern-for-formatting-numbers,What&#39;s the best design pattern for formatting numbers?,,,,,
928,"['c#', 'java', 'garbage-collection']","{'account_id': 20822, 'reputation': 251, 'user_id': 50099, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ac3175872523f833905332bec4895ddd?s=256&d=identicon&r=PG', 'display_name': 'Viki', 'link': 'https://stackoverflow.com/users/50099/viki'}",True,684,,6,1,1233069133,1233063814,,483427,CC BY-SA 2.5,https://stackoverflow.com/questions/483427/garbage-collection-operation,garbage collection Operation,,,,,
929,"['java', 'macos', 'swt']","{'account_id': 10311, 'reputation': 95209, 'user_id': 19410, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/175f1d55c73ce5cb1d071dc4d0f1a333?s=256&d=identicon&r=PG', 'display_name': 'Alex Reynolds', 'link': 'https://stackoverflow.com/users/19410/alex-reynolds'}",True,10853,483317.0,2,12,1233068219,1233058312,,483173,CC BY-SA 2.5,https://stackoverflow.com/questions/483173/how-can-i-get-my-basic-swt-application-to-exit-properly-in-mac-os-x-10-5-6,How can I get my basic SWT application to exit properly in Mac OS X 10.5.6?,,,,,
930,"['java', 'linear-algebra', 'jama', 'matrix-inverse']","{'account_id': 1012, 'reputation': 73276, 'user_id': 1343, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/6757caf55de0413ae0994293e001d465?s=256&d=identicon&r=PG', 'display_name': 'BCS', 'link': 'https://stackoverflow.com/users/1343/bcs'}",True,1826,481973.0,4,2,1233065245,1233017155,1233064474.0,481969,CC BY-SA 2.5,https://stackoverflow.com/questions/481969/test-for-invertability-using-jama-matrix,Test for invertability using Jama.Matrix,,,,,
931,"['java', 'generics']","{'account_id': 20268, 'reputation': 5548, 'user_id': 48234, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/3159b8680fb08969399e9ebbca1ee5de?s=256&d=identicon&r=PG', 'display_name': 'Cogsy', 'link': 'https://stackoverflow.com/users/48234/cogsy'}",True,280,482742.0,4,1,1233065204,1233045914,,482674,CC BY-SA 2.5,https://stackoverflow.com/questions/482674/java-specifying-generics-on-type-and-implementation,Java: Specifying generics on Type AND Implementation,,,,,
932,"['c#', 'java', 'c++', 'programming-languages', 'language-features']","{'account_id': 18139, 'reputation': 40819, 'user_id': 41283, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/62af4c828e18a91dc60832fb1465f0cf?s=256&d=identicon&r=PG', 'display_name': 'Hosam Aly', 'link': 'https://stackoverflow.com/users/41283/hosam-aly'}",True,843,482977.0,5,12,1233061305,1233053360,,482955,CC BY-SA 2.5,https://stackoverflow.com/questions/482955/why-was-constness-removed-from-java-and-c,Why was constness removed from Java and C#?,,,,,
933,"['java', 'sockets', 'network-programming', 'jvm']","{'account_id': 15259, 'reputation': 22901, 'user_id': 32043, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/3df83952dc426143757b8891f68bfbfc?s=256&d=identicon&r=PG', 'display_name': 'guerda', 'link': 'https://stackoverflow.com/users/32043/guerda'}",True,4027,440034.0,3,7,1233060874,1231829234,1231869202.0,438154,CC BY-SA 2.5,https://stackoverflow.com/questions/438154/how-are-sockets-implemented-in-jvm,How are sockets implemented in JVM?,,,,,
934,"['java', 'sockets']","{'account_id': 10732, 'reputation': 53497, 'user_id': 20400, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/40bd6fa511aed8cab1e12bb104b88b4e?s=256&d=identicon&r=PG', 'display_name': 'Omar Kooheji', 'link': 'https://stackoverflow.com/users/20400/omar-kooheji'}",True,657,480225.0,8,3,1233054820,1232972064,1232982719.0,479595,CC BY-SA 2.5,https://stackoverflow.com/questions/479595/forwarding-incoming-tcp-commands-to-a-function,Forwarding incoming TCP &quot;Commands&quot; to a function?,,,,,
935,"['java', 'oracle']","{'account_id': 9307, 'reputation': 29152, 'user_id': 17123, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/68fc1c61f2ee51d3f889337be0c860a1?s=256&d=identicon&r=PG', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/17123/peter'}",True,760,,1,1,1233018689,1232672083,,471475,CC BY-SA 2.5,https://stackoverflow.com/questions/471475/java-library-or-code-sample-to-parse-ctxcat-query-syntax-for-oracle-catsearch,Java library or code sample to parse CTXCAT query syntax (for Oracle CATSEARCH),,,,,
936,"['java', 'apache-flex', 'graphics', 'image-manipulation', '2d']","{'account_id': 14142, 'reputation': 11481, 'user_id': 28841, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/caa7906bc08619bc7c6a3c856d6a2581?s=256&d=identicon&r=PG', 'display_name': 'Petteri H', 'link': 'https://stackoverflow.com/users/28841/petteri-h'}",True,1537,481708.0,1,0,1233010196,1233008323,,481619,CC BY-SA 2.5,https://stackoverflow.com/questions/481619/flex-2d-graphics-learning-path-for-java-gwt-developer,Flex 2D graphics learning path for Java/GWT developer?,,,,,
937,"['java', 'web-services', 'oc4j']","{'account_id': 9151, 'reputation': 11554, 'user_id': 16787, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/18460001e87d5cd88f1808e408d11fe6?s=256&d=identicon&r=PG', 'display_name': 'rtperson', 'link': 'https://stackoverflow.com/users/16787/rtperson'}",True,3339,477059.0,3,0,1233003244,1232719397,1233003244.0,472984,CC BY-SA 2.5,https://stackoverflow.com/questions/472984/java-webservices-with-spring-and-oas-oc4j,Java WebServices with Spring and OAS/OC4J,,,,,
938,"['java', 'jar', 'classpath']","{'account_id': 12588, 'reputation': 155, 'user_id': 24877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1365217350a3a3c3cefbf4ed230c2c4?s=256&d=identicon&r=PG', 'display_name': 'user24877', 'link': 'https://stackoverflow.com/users/24877/user24877'}",True,5234,480673.0,5,4,1232992555,1232988645,,480474,CC BY-SA 2.5,https://stackoverflow.com/questions/480474/specifying-classpath-for-classes-inside-the-jar-itself,Specifying classpath for classes inside the JAR itself,,,,,
939,"['java', 'asp.net', 'asp-classic', 'migration']","{'account_id': 20091, 'reputation': 58304, 'user_id': 47633, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/b072fc2897196b3bafcd337bc9c91e2d?s=256&d=identicon&r=PG', 'display_name': 'opensas', 'link': 'https://stackoverflow.com/users/47633/opensas'}",True,1609,,4,0,1232986615,1232969075,1232973910.0,479461,CC BY-SA 2.5,https://stackoverflow.com/questions/479461/choices-migrating-from-classic-asp-to-net-or-migrate-to-open-source-platform,Choices: Migrating from Classic ASP to .NET or Migrate to Open-Source Platform,,,,,
940,"['java', 'eclipse', 'rmi']","{'account_id': 525054, 'reputation': 716, 'user_id': 55499, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e318266e6aaff4fc760c37f62658a19?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/55499/dan'}",True,496,,2,1,1232982130,1232980681,,479977,CC BY-SA 2.5,https://stackoverflow.com/questions/479977/problem-running-our-client-from-within-eclipse,Problem running our client from within Eclipse,,,,,
941,"['java', 'oop', 'class', 'local']","{'account_id': 23096, 'reputation': 7739, 'user_id': 57627, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/ff9e1e3ce7bd46fefe247340174ad94b?s=256&d=identicon&r=PG', 'display_name': 'Paradius', 'link': 'https://stackoverflow.com/users/57627/paradius'}",True,12029,478817.0,3,27,1232979765,1232941601,,478804,CC BY-SA 2.5,https://stackoverflow.com/questions/478804/advantage-of-local-classes-java,Advantage of Local Classes Java,,,,,
942,"['c#', 'java', 'regex']","{'account_id': 14770, 'reputation': 83093, 'user_id': 30674, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/5f1a1d3e883676684f288f4ed973f9aa?s=256&d=identicon&r=PG', 'display_name': 'Pure.Krome', 'link': 'https://stackoverflow.com/users/30674/pure-krome'}",True,426,478596.0,4,0,1232958642,1232929473,1232932688.0,478594,CC BY-SA 2.5,https://stackoverflow.com/questions/478594/is-this-code-snippet-from-java-to-c-correct,Is this code snippet from Java to c# correct?,,,,,
943,"['java', 'hibernate', 'jpa', 'ejb', 'eclipselink']","{'account_id': 9867, 'reputation': 606857, 'user_id': 18393, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/2f364c2e36b52bc80296cbf23da8b231?s=256&d=identicon&r=PG', 'display_name': 'cletus', 'link': 'https://stackoverflow.com/users/18393/cletus'}",True,2366,479092.0,2,6,1232957665,1232578041,,467375,CC BY-SA 2.5,https://stackoverflow.com/questions/467375/hibernate-equivalent-to-eclipselinks-batch-query-hint,Hibernate equivalent to EclipseLink&#39;s batch query hint?,,,,,
944,"['java', 'concurrency', 'synchronization', 'persistence', 'prevayler']","{'account_id': 14317, 'reputation': 2896, 'user_id': 29363, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/75de4fa46f945d58f0ca9ec2d27e47a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sergey', 'link': 'https://stackoverflow.com/users/29363/sergey'}",True,1884,479077.0,2,5,1232956853,1232234857,,454294,CC BY-SA 2.5,https://stackoverflow.com/questions/454294/what-are-synchronizing-strategies-for-prevayler,What are synchronizing strategies for Prevayler?,,,,,
945,"['java', 'oop']","{'account_id': 20530, 'reputation': 255145, 'user_id': 49153, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/833df8cee775eea743cb1172dfcd3809?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/49153/ali'}",True,4246,478981.0,4,2,1232951401,1232948491,,478918,CC BY-SA 2.5,https://stackoverflow.com/questions/478918/stuck-on-card-deck-exercise-from-java-official-tutorial,Stuck on Card/Deck exercise from Java official tutorial,,,,,
946,"['java', 'memory-management']","{'account_id': 12204, 'reputation': 66734, 'user_id': 23903, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/f29924841336dd32eb9831999c73c203?s=256&d=identicon&r=PG', 'display_name': 'dsimcha', 'link': 'https://stackoverflow.com/users/23903/dsimcha'}",True,1872,477882.0,6,1,1232946174,1232900373,,477881,CC BY-SA 2.5,https://stackoverflow.com/questions/477881/java-allocate-uninitialized-block-of-memory,Java: Allocate uninitialized block of memory?,,,,,
947,['java'],"{'account_id': 19770, 'reputation': 443, 'user_id': 46609, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5da287f79b3f31b4087b5b544a5402e4?s=256&d=identicon&r=PG', 'display_name': 'Andreas Tasoulas', 'link': 'https://stackoverflow.com/users/46609/andreas-tasoulas'}",True,347,478010.0,2,2,1232912189,1232906969,1232907054.0,478006,CC BY-SA 2.5,https://stackoverflow.com/questions/478006/java-bug-or-feature,Java bug or feature?,,,,,
948,"['java', 'audio', 'fade']","{'account_id': 17930, 'reputation': 2228, 'user_id': 40645, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/be3d36e94f743f243214b991b7098c74?s=256&d=identicon&r=PG', 'display_name': 'Allanrbo', 'link': 'https://stackoverflow.com/users/40645/allanrbo'}",True,6144,477939.0,1,1,1232903462,1232663494,,471112,CC BY-SA 2.5,https://stackoverflow.com/questions/471112/java-sound-fade-out,java sound fade out,,,,,
949,"['java', 'security', 'architecture', 'groovy', 'scripting']","{'account_id': 13463, 'reputation': 2724, 'user_id': 1293123, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d1c46e17d4172f86f67f6bd9c67f2034?s=256&d=identicon&r=PG', 'display_name': 'Leonard H. Martin', 'link': 'https://stackoverflow.com/users/1293123/leonard-h-martin'}",True,215,477938.0,2,3,1232903379,1232830770,1232833048.0,476640,CC BY-SA 2.5,https://stackoverflow.com/questions/476640/adding-scripting-security-to-an-application,Adding scripting security to an application,,,,,
950,"['java', 'callable']","{'account_id': 2848, 'reputation': 13906, 'user_id': 4038, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/db553a8658875efe8658ef1610ae7dae?s=256&d=identicon&r=PG', 'display_name': 'Yossale', 'link': 'https://stackoverflow.com/users/4038/yossale'}",True,334,477647.0,3,3,1232898034,1232884554,,477609,CC BY-SA 2.5,https://stackoverflow.com/questions/477609/how-much-logic-is-it-right-to-put-in-a-callable,How much logic is it &quot;right&quot; to put in a Callable?,,,,,
951,['java'],"{'account_id': 22753, 'reputation': 4707, 'user_id': 56464, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/0d85caafb83f293a347bc7ed84335133?s=256&d=identicon&r=PG', 'display_name': 'krisp', 'link': 'https://stackoverflow.com/users/56464/krisp'}",True,97,456518.0,2,0,1232897635,1232303790,1232897635.0,455669,CC BY-SA 2.5,https://stackoverflow.com/questions/455669/how-to-setup-connectivity-between-the-web-component-and-java-app,How to setup Connectivity between the web component and java app,,,,,
952,"['java', 'hibernate', 'web-applications', 'session']","{'account_id': 9847, 'reputation': 3573, 'user_id': 18338, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c2ff274c0be809e8fe9ff86fffef57c5?s=256&d=identicon&r=PG', 'display_name': 'Max Stewart', 'link': 'https://stackoverflow.com/users/18338/max-stewart'}",True,1762,477639.0,1,5,1232886582,1232865264,,477267,CC BY-SA 2.5,https://stackoverflow.com/questions/477267/what-are-the-benefits-of-session-per-conversation,What are the benefits of session-per-conversation?,,,,,
