,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
1888,"['java', 'hashmap', 'bukkit', 'mcstats']","{'account_id': 409087, 'reputation': 373, 'user_id': 780128, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/0ddef39e6c51cfdb85db95a6afbb0514?s=256&d=identicon&r=PG', 'display_name': 'Dan Spiteri', 'link': 'https://stackoverflow.com/users/780128/dan-spiteri'}",True,249,2,1,1438612105,1347298700,12356776,CC BY-SA 3.0,https://stackoverflow.com/questions/12356776/loop-through-hashmap-to-create-a-class-instance-with-inside-functions,Loop through hashmap to create a class instance with inside functions,12356947.0,1438612105.0,,,,,
1889,"['java', 'zip']","{'account_id': 190607, 'reputation': 2657, 'user_id': 1053182, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://i.stack.imgur.com/AOjtA.jpg?s=256&g=1', 'display_name': 'Neelam Sharma', 'link': 'https://stackoverflow.com/users/1053182/neelam-sharma'}",True,11392,1,0,1438599943,1348480043,12562519,CC BY-SA 3.0,https://stackoverflow.com/questions/12562519/zip4j-zipping-for-files-and-folders-in-java,zip4j zipping for files and folders in java,12564564.0,1348481122.0,,,,,
1890,"['java', 'debugging', 'ide', 'intellij-idea']","{'account_id': 1638679, 'reputation': 5203, 'user_id': 1511546, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/5eeffe824d6a73bfd2274876f1a5c34b?s=256&d=identicon&r=PG', 'display_name': 'Dane Balia', 'link': 'https://stackoverflow.com/users/1511546/dane-balia'}",True,30926,5,21,1438279527,1348568975,12581072,CC BY-SA 3.0,https://stackoverflow.com/questions/12581072/intellij-thread-debug,IntelliJ Thread Debug,12581174.0,1348569358.0,,,,,
1891,"['java', 'jakarta-ee', 'weblogic9.x']","{'account_id': 1807477, 'reputation': 11, 'user_id': 1644286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b8703178e149ce13a8fe728be38c852?s=256&d=identicon&r=PG', 'display_name': 'Atiksh', 'link': 'https://stackoverflow.com/users/1644286/atiksh'}",False,1795,2,1,1438272212,1347337543,12362751,CC BY-SA 3.0,https://stackoverflow.com/questions/12362751/how-to-set-proxy-on-weblogic-server-9-2,How to set proxy on weblogic server 9.2,,1347433644.0,,,,,
1892,"['java', 'mysql', 'jasper-reports']","{'account_id': 1804616, 'reputation': 440, 'user_id': 1642027, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e0ab3bb8f08402e0ba6b52f2d70718a2?s=256&d=identicon&r=PG', 'display_name': 'Areeb Gillani', 'link': 'https://stackoverflow.com/users/1642027/areeb-gillani'}",True,2705,1,0,1438234138,1347204916,12340423,CC BY-SA 3.0,https://stackoverflow.com/questions/12340423/how-to-add-data-in-table-of-jasper-report-using-java,how to add data in Table of Jasper Report using Java,31701983.0,1349446016.0,,,,,
1893,"['java', 'jar', 'obfuscation', 'decompiling', 'copy-protection']","{'account_id': 1235438, 'reputation': 621, 'user_id': 1199106, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1b016d398d86258264dbd7e93be7418d?s=256&d=identicon&r=PG', 'display_name': 'S.Basnagoda', 'link': 'https://stackoverflow.com/users/1199106/s-basnagoda'}",True,358,2,1,1438141991,1346915227,12294679,CC BY-SA 3.0,https://stackoverflow.com/questions/12294679/can-we-reveal-the-source-code-of-a-software-from-its-setup-file,Can we reveal the source code of a software from its setup file?,12294795.0,1438141991.0,,,,,
1894,"['java', 'pseudocode', 'code-conversion', 'bresenham']","{'account_id': 1436473, 'reputation': 778, 'user_id': 1357711, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/986de0fb21b79c1f459e2a4013d56d46?s=256&d=identicon&r=PG', 'display_name': 'me me', 'link': 'https://stackoverflow.com/users/1357711/me-me'}",True,447,1,0,1438011915,1347217048,12341991,CC BY-SA 3.0,https://stackoverflow.com/questions/12341991/pseudcode-to-java,Pseudcode to java,,1438011915.0,,,,,
1895,"['java', 'python', 'swt', 'syntax-highlighting']","{'account_id': 243190, 'reputation': 4100, 'user_id': 515203, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/4f744a663ccfaf6a859e8cbdd7daacfa?s=256&d=identicon&r=PG', 'display_name': 'm4tx', 'link': 'https://stackoverflow.com/users/515203/m4tx'}",True,2340,3,3,1437940600,1347783644,12445423,,https://stackoverflow.com/questions/12445423/swt-source-code-editor-widget,SWT source code editor widget,14671839.0,1495542123.0,,,1436902316.0,Not suitable for this site,
1896,"['java', 'eclipse', 'gwt', 'eclipse-plugin']","{'account_id': 1801840, 'reputation': 31, 'user_id': 1639968, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/6d4440ec95833c307604ee81fc3ec18e?s=256&d=identicon&r=PG', 'display_name': 'user1639968', 'link': 'https://stackoverflow.com/users/1639968/user1639968'}",False,213,1,0,1437924034,1348788990,12631615,CC BY-SA 3.0,https://stackoverflow.com/questions/12631615/gwt-pluginjava-rebuilt-does-not-work,GWT plugin(java) rebuilt does not work,,1437924034.0,,,,,
1897,"['java', 'swing', 'jfreechart']","{'account_id': 951859, 'reputation': 6851, 'user_id': 977828, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/f71676e5d2fe91ec93573b686a486604?s=256&d=identicon&r=PG', 'display_name': 'user977828', 'link': 'https://stackoverflow.com/users/977828/user977828'}",True,1297,1,0,1437922547,1347593446,12417732,CC BY-SA 3.0,https://stackoverflow.com/questions/12417732/jfreechart-with-scroller,Jfreechart with scroller,,1437922547.0,,,,,
1898,"['java', 'spring', 'spring-mvc', 'spring-security', 'web.xml']","{'account_id': 1495268, 'reputation': 821, 'user_id': 1401370, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/2970afaba9b9155f30ff9a5f550e3908?s=256&d=identicon&r=PG', 'display_name': 'John Smith', 'link': 'https://stackoverflow.com/users/1401370/john-smith'}",True,34656,3,5,1437856589,1348567276,12580633,CC BY-SA 3.0,https://stackoverflow.com/questions/12580633/java-lang-classnotfoundexception-org-springframework-web-context-contextloaderl,java.lang.ClassNotFoundException: org.springframework.web.context.ContextLoaderListener issue,,1348570090.0,,,,,
1899,['java'],"{'account_id': 1863637, 'reputation': 83, 'user_id': 1687666, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c38182157158015ea9b8eef9d05244f?s=256&d=identicon&r=PG&f=1', 'display_name': 'fifteenthfret', 'link': 'https://stackoverflow.com/users/1687666/fifteenthfret'}",True,24439,3,1,1437788532,1348196253,12523633,CC BY-SA 3.0,https://stackoverflow.com/questions/12523633/what-does-throws-statement-mean-in-java,What does throws statement mean in java?,,1348196424.0,,,,,
1900,"['java', 'service', 'https', 'esb', 'mule']","{'account_id': 1868370, 'reputation': 306, 'user_id': 1691324, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xRXb3.jpg?s=256&g=1', 'display_name': 'Vasi Chindris', 'link': 'https://stackoverflow.com/users/1691324/vasi-chindris'}",True,4075,2,2,1437720452,1348339549,12546700,CC BY-SA 3.0,https://stackoverflow.com/questions/12546700/mule-esb-connect-to-https-service,Mule ESB: Connect to https service,,1349268584.0,,,,,
1901,"['java', 'eclipse', 'maven']","{'account_id': 561923, 'reputation': 7010, 'user_id': 1118559, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/fccf7fe169d378dfb3788d675ae34f61?s=256&d=identicon&r=PG', 'display_name': 'MindBrain', 'link': 'https://stackoverflow.com/users/1118559/mindbrain'}",False,2780,1,3,1437716530,1346653655,12242947,CC BY-SA 3.0,https://stackoverflow.com/questions/12242947/maven-clean-install-issue,Maven clean install issue,,,,,,,
1902,"['java', 'swing', 'awt', 'gridbaglayout', 'illegalargumentexception']","{'account_id': 339468, 'reputation': 8950, 'user_id': 668970, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2df0680b87a995afee314482aea5f578?s=256&d=identicon&r=PG', 'display_name': 'developer', 'link': 'https://stackoverflow.com/users/668970/developer'}",True,6310,1,2,1437671233,1348379412,12550073,CC BY-SA 3.0,https://stackoverflow.com/questions/12550073/getting-exception-java-lang-illegalargumentexception-cannot-add-to-layout-co,getting Exception : java.lang.IllegalArgumentException: cannot add to layout: constraint must be a string (or null),12550088.0,1437671233.0,,,,,
1903,"['java', 'switch-statement', 'special-characters']","{'account_id': 1755759, 'reputation': 123, 'user_id': 1603861, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/050d709f41dd73491f3a0bd4fc9868b2?s=256&d=identicon&r=PG', 'display_name': 'AlexM', 'link': 'https://stackoverflow.com/users/1603861/alexm'}",True,678,3,0,1437649391,1347374275,12372217,CC BY-SA 3.0,https://stackoverflow.com/questions/12372217/how-to-implement-a-special-character-as-an-option-in-a-switch-of-type-char,How to implement a special character(?) as an option in a Switch of type &#39;char&#39;?,12372248.0,1437649391.0,,,,,
1904,"['java', 'eclipse', 'eclipse-plugin']","{'account_id': 434102, 'reputation': 271, 'user_id': 819846, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08e079236890a1acfaec01f5db252c26?s=256&d=identicon&r=PG&f=1', 'display_name': 'RutZap', 'link': 'https://stackoverflow.com/users/819846/rutzap'}",False,1804,2,1,1437632235,1346425950,12218138,,https://stackoverflow.com/questions/12218138/how-to-run-an-exe-and-capture-the-output-in-an-eclipse-plugin-java,How to run an .exe and capture the output in an Eclipse Plugin. (Java),,1495542593.0,,,1346519648.0,exact duplicate,
1905,"['java', 'jasper-reports']","{'account_id': 1850709, 'reputation': 11, 'user_id': 1677315, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a83e0dc0efa76433ecee265e58f0b88?s=256&d=identicon&r=PG', 'display_name': 'user1677315', 'link': 'https://stackoverflow.com/users/1677315/user1677315'}",False,2015,1,1,1437517478,1347879015,12457733,CC BY-SA 3.0,https://stackoverflow.com/questions/12457733/getting-error-defaultextensionsregistry-error-instantiating-extensions-regist,Getting &quot;ERROR DefaultExtensionsRegistry - Error instantiating extensions registry for fonts&quot; during first application start,,1347880540.0,,,,,
1906,['java'],"{'account_id': 954518, 'reputation': 263, 'user_id': 980063, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6c8302a6429e1b2d18684b40b010d89b?s=256&d=identicon&r=PG', 'display_name': 'Job Smith', 'link': 'https://stackoverflow.com/users/980063/job-smith'}",True,563,1,3,1437490462,1346813202,12273850,CC BY-SA 3.0,https://stackoverflow.com/questions/12273850/expandcapacity-method-in-abstractstringbuilder-class,expandCapacity method in AbstractStringBuilder class,12273891.0,1437490462.0,,,,,
1907,"['java', 'android', 'android-keypad', 'android-searchmanager']","{'account_id': 115919, 'reputation': 41842, 'user_id': 304151, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/98pQN.jpg?s=256&g=1', 'display_name': 'Mridang Agarwalla', 'link': 'https://stackoverflow.com/users/304151/mridang-agarwalla'}",True,2853,2,5,1437451459,1347109657,12330969,CC BY-SA 3.0,https://stackoverflow.com/questions/12330969/hide-keyboard-when-a-search-is-submitted-or-a-search-suggestion-is-chosen,Hide keyboard when a search is submitted or a search suggestion is chosen,12331004.0,,,,,,
1908,"['java', 'regex', 'string', 'replaceall']","{'account_id': 1533158, 'reputation': 1572, 'user_id': 1429828, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/0i11K.jpg?s=256&g=1', 'display_name': 'Neeraj', 'link': 'https://stackoverflow.com/users/1429828/neeraj'}",True,37116,9,7,1437440635,1347437407,12383774,CC BY-SA 3.0,https://stackoverflow.com/questions/12383774/replace-all-and-in-a-string-in-java,Replace all &quot;(&quot; and &quot;)&quot; in a string in Java,12383829.0,1347437865.0,,,,,
1909,"['java', 'mouse', 'jpanel', 'mouselistener', 'coordinate']","{'account_id': 1608561, 'reputation': 3470, 'user_id': 1488118, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/74638bb1fe3873f2c5d1d31ac6cdafe2?s=256&d=identicon&r=PG', 'display_name': 'bweber', 'link': 'https://stackoverflow.com/users/1488118/bweber'}",True,7756,1,1,1437428285,1347906003,12465003,CC BY-SA 3.0,https://stackoverflow.com/questions/12465003/java-mouseevent-position-is-inaccurate,Java MouseEvent position is inaccurate,,1348065518.0,,,,,
1910,"['java', 'spring-mvc', 'spring-security']","{'account_id': 1693221, 'reputation': 2559, 'user_id': 1555190, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/1aaf9d211e31aaa2faf479ee96e45807?s=256&d=identicon&r=PG', 'display_name': 'user1555190', 'link': 'https://stackoverflow.com/users/1555190/user1555190'}",True,19691,1,8,1437156904,1347638210,12428033,CC BY-SA 3.0,https://stackoverflow.com/questions/12428033/spring-mvc-get-current-logged-in-user,Spring MVC get current logged in user,12428385.0,1347639178.0,,,,,
1911,"['java', 'eclipse', 'maven', 'm2e']","{'account_id': 49249, 'reputation': 2003, 'user_id': 146563, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/1f6bf2f425ac00518bec61e407628d94?s=256&d=identicon&r=PG', 'display_name': 'Jared', 'link': 'https://stackoverflow.com/users/146563/jared'}",True,14970,3,4,1437143905,1347036210,12322202,CC BY-SA 3.0,https://stackoverflow.com/questions/12322202/how-to-make-maven-use-eclipse-workspace-default-jre,How to make Maven use Eclipse workspace default JRE?,12426852.0,,,,,,
1912,"['java', 'javafx']","{'account_id': 1627294, 'reputation': 805, 'user_id': 1502561, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d3f2747c15a49715beeea47c2179588d?s=256&d=identicon&r=PG', 'display_name': 'Mike Emery', 'link': 'https://stackoverflow.com/users/1502561/mike-emery'}",True,11852,1,16,1437071052,1348854208,12644861,CC BY-SA 3.0,https://stackoverflow.com/questions/12644861/javafx-filechooser-select-files-and-or-directories,JavaFX FileChooser select files and/or directories?,18237547.0,1348854561.0,,,,,
1913,"['java', 'swing', 'selection', 'jtextpane']","{'account_id': 248722, 'reputation': 2259, 'user_id': 524289, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b9131fd53a4d4b2ad4efab1bbf15745e?s=256&d=identicon&r=PG', 'display_name': 'Ilya Ivanov', 'link': 'https://stackoverflow.com/users/524289/ilya-ivanov'}",True,4692,3,2,1436960386,1348050254,12492817,CC BY-SA 3.0,https://stackoverflow.com/questions/12492817/how-to-get-selection-from-jtextpane,How to get selection from JTextPane,12496636.0,1348050530.0,,,,,
1914,"['java', 'maven', 'testng']","{'account_id': 1887997, 'reputation': 518, 'user_id': 1706826, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/3025fc6fe78760f31c076aa76b15d394?s=256&d=identicon&r=PG', 'display_name': 'DevCoder', 'link': 'https://stackoverflow.com/users/1706826/devcoder'}",True,13612,2,8,1436923591,1348850387,12644035,CC BY-SA 3.0,https://stackoverflow.com/questions/12644035/in-which-directory-i-have-to-place-testng-xml,In which directory I have to place testng.xml?,,1348858261.0,,,,,
1915,"['java', 'android', 'swing', 'ant']","{'account_id': 1547313, 'reputation': 79337, 'user_id': 1440565, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/ec430cc01ef4cf4ae63ebbe9e8596f72?s=256&d=identicon&r=PG', 'display_name': 'Code-Apprentice', 'link': 'https://stackoverflow.com/users/1440565/code-apprentice'}",True,226,1,1,1436895275,1348793747,12632169,CC BY-SA 3.0,https://stackoverflow.com/questions/12632169/building-either-a-swing-and-android-app-from-the-same-code-base-using-ant,Building either a Swing and Android app from the same code base using Ant,12632336.0,1491982281.0,,,,,
1916,"['java', 'spring', 'ldap']","{'account_id': 1687748, 'reputation': 2689, 'user_id': 1550682, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/jfrse.jpg?s=256&g=1', 'display_name': 'Alan Evangelista', 'link': 'https://stackoverflow.com/users/1550682/alan-evangelista'}",True,16656,1,7,1436867280,1347906609,12465138,CC BY-SA 3.0,https://stackoverflow.com/questions/12465138/spring-ldap-connection-reset-by-peer,Spring LDAP: Connection reset by peer,,1347979471.0,,,,,
1917,"['java', 'http-status-code-503', 'brightcove']","{'account_id': 1137788, 'reputation': 7853, 'user_id': 1122476, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/ugM6D.jpg?s=256&g=1', 'display_name': 'Shashank Kadne', 'link': 'https://stackoverflow.com/users/1122476/shashank-kadne'}",True,9537,2,5,1436858379,1346767867,12265319,CC BY-SA 3.0,https://stackoverflow.com/questions/12265319/httpurlconnection-returns-503-error-when-accessed-through-proxy,HttpURLConnection returns 503 error when accessed through proxy,12304355.0,1347533896.0,,,,,
1918,"['java', 'database', 'spring', 'hibernate', 'dao']","{'account_id': 466027, 'reputation': 789, 'user_id': 870529, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/8cb765ac8d5e986895b87677bda8d41f?s=256&d=identicon&r=PG', 'display_name': 'Reshi', 'link': 'https://stackoverflow.com/users/870529/reshi'}",True,16120,2,0,1436827949,1347989868,12482169,CC BY-SA 3.0,https://stackoverflow.com/questions/12482169/hibernate-spring-not-null-property-references-a-null-or-transient-value,Hibernate/Spring: Not-null property references a null or transient value,12483862.0,1347991705.0,,,,,
