,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
2206,"['java', 'tomcat']","{'account_id': 2072437, 'reputation': 31, 'user_id': 1846580, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a2862e954392992676571068820b367?s=256&d=identicon&r=PG', 'display_name': 'user1846580', 'link': 'https://stackoverflow.com/users/1846580/user1846580'}",False,1568,1,1,1434393806,1353647073,,13523376,CC BY-SA 3.0,https://stackoverflow.com/questions/13523376/tomcat-server-7-0-does-not-start-after-adding-javamail-code,tomcat server 7.0 does not start after adding javamail code,,,,,,
2207,"['java', 'struts2', 'type-conversion', 'struts2-interceptors', 'interceptorstack']","{'account_id': 1429322, 'reputation': 138, 'user_id': 1352099, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3e4298e9e6dfdcdf8a676b11d54b081?s=256&d=identicon&r=PG', 'display_name': 'JammuPapa', 'link': 'https://stackoverflow.com/users/1352099/jammupapa'}",True,218,1,2,1434381660,1352897743,1434380993.0,13379239,CC BY-SA 3.0,https://stackoverflow.com/questions/13379239/struts2-making-me-go-mad,struts2 making me go mad,13379721.0,,,,,
2208,"['java', 'xml', 'validation', 'struts2', 'declarative']","{'account_id': 72948, 'reputation': 11029, 'user_id': 210368, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/b6e4cbfb6e9473115421f6e480c6d790?s=256&d=identicon&r=PG', 'display_name': 'fgysin', 'link': 'https://stackoverflow.com/users/210368/fgysin'}",True,926,2,2,1434377833,1351848662,1434377833.0,13192567,CC BY-SA 3.0,https://stackoverflow.com/questions/13192567/struts2-why-use-declarative-validation,struts2 - Why use declarative validation?,13196030.0,,,,,
2209,"['java', 'struts2', 'thread-safety', 'interceptor', 'struts2-interceptors']","{'account_id': 2027319, 'reputation': 746, 'user_id': 1811966, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/00e24a09a43dc67d3be641bd88dd45cc?s=256&d=identicon&r=PG', 'display_name': 'Cool Techie', 'link': 'https://stackoverflow.com/users/1811966/cool-techie'}",True,5060,1,4,1434364523,1354169067,1434364523.0,13619818,CC BY-SA 3.0,https://stackoverflow.com/questions/13619818/user-session-getting-mixed-up-on-tomcat,User session getting mixed up on tomcat,13624381.0,,,,,
2210,"['java', 'groovy', 'gradle', 'scp']","{'account_id': 98694, 'reputation': 7563, 'user_id': 267001, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/83b3a6b4bfe8eb7330823599ba9a1d8b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ngeek', 'link': 'https://stackoverflow.com/users/267001/ngeek'}",True,18956,2,13,1434308051,1351795039,1398660702.0,13183433,CC BY-SA 3.0,https://stackoverflow.com/questions/13183433/how-to-copy-directory-via-scp-within-gradle-task,How to copy directory via scp within gradle task?,13205243.0,,,,,
2211,"['java', 'android', 'bitmap', 'draw', 'android-canvas']","{'account_id': 1184348, 'reputation': 2618, 'user_id': 1158633, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/bnCyz.png?s=256&g=1', 'display_name': 'Raj', 'link': 'https://stackoverflow.com/users/1158633/raj'}",True,53139,2,7,1434168062,1352811800,1352817601.0,13361231,CC BY-SA 3.0,https://stackoverflow.com/questions/13361231/android-draw-bitmap-within-canvas,Android - Draw Bitmap within Canvas,13361456.0,,,,,
2212,"['java', 'debugging', 'reflection', 'exception-handling', 'junit']","{'account_id': 404649, 'reputation': 52311, 'user_id': 773113, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/FKKLW.jpg?s=256&g=1', 'display_name': 'Mike Nakis', 'link': 'https://stackoverflow.com/users/773113/mike-nakis'}",True,3131,2,9,1434032924,1354126327,1495542214.0,13611711,CC BY-SA 3.0,https://stackoverflow.com/questions/13611711/junit-4-and-suspend-on-exception,JUnit 4 and Suspend-on-Exception,,,,,,
2213,"['java', 'jpa', 'jpql']","{'account_id': 1486807, 'reputation': 211, 'user_id': 1394884, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/74f4cbe5d83ec5aa3a45255ca1677348?s=256&d=identicon&r=PG', 'display_name': 'user1394884', 'link': 'https://stackoverflow.com/users/1394884/user1394884'}",True,15915,1,9,1433975637,1353467427,1433975637.0,13485752,CC BY-SA 3.0,https://stackoverflow.com/questions/13485752/jpql-and-join-table,JPQL and Join Table,13485881.0,,,,,
2214,"['java', 'static-analysis', 'dataflow']","{'account_id': 87775, 'reputation': 17666, 'user_id': 243233, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a6c9710b73ae84ade127f81e0da7dd7d?s=256&d=identicon&r=PG', 'display_name': 'Jus12', 'link': 'https://stackoverflow.com/users/243233/jus12'}",True,3763,1,5,1433972803,1352981001,1495540751.0,13397180,CC BY-SA 3.0,https://stackoverflow.com/questions/13397180/what-exactly-does-context-mean-in-context-insensitive-analysis,What exactly does &quot;context&quot; mean in context-(in)sensitive analysis?,13397275.0,,,,,
2215,"['java', 'gmail', 'jakarta-mail']","{'account_id': 1233203, 'reputation': 3966, 'user_id': 1197359, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/zoVMz.jpg?s=256&g=1', 'display_name': 'Stanley Mungai', 'link': 'https://stackoverflow.com/users/1197359/stanley-mungai'}",True,30261,5,7,1433913707,1352798438,,13358134,CC BY-SA 3.0,https://stackoverflow.com/questions/13358134/send-image-in-email-body-using-java,Send image in Email Body using Java,13358660.0,,,,,
2216,"['java', 'eclipse', 'eclipse-jdt']","{'account_id': 44379, 'reputation': 14098, 'user_id': 130224, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/dde3b34749219173bbf3e07ca710eccc?s=256&d=identicon&r=PG', 'display_name': 'reprogrammer', 'link': 'https://stackoverflow.com/users/130224/reprogrammer'}",True,3067,2,15,1433850703,1353200123,1353353113.0,13436440,CC BY-SA 3.0,https://stackoverflow.com/questions/13436440/how-can-i-add-an-eclipse-quick-fix-for-a-custom-java-marker,How can I add an Eclipse Quick Fix for a custom Java marker?,,,,,,
2217,"['java', 'enums', 'orientdb']","{'account_id': 99289, 'reputation': 41977, 'user_id': 268273, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/080d24e21f0b0e02a1a9805122473755?s=256&d=identicon&r=PG', 'display_name': 'Mosty Mostacho', 'link': 'https://stackoverflow.com/users/268273/mosty-mostacho'}",False,815,1,3,1433843338,1351736122,1351741446.0,13170044,CC BY-SA 3.0,https://stackoverflow.com/questions/13170044/saving-java-enums-in-orientdb,Saving Java enums in OrientDB,,,,,,
2218,"['java', 'timeout']","{'account_id': 318968, 'reputation': 4996, 'user_id': 636467, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/ebd6685d2e4f19096e5220350749a37e?s=256&d=identicon&r=PG', 'display_name': 'jerry_sjtu', 'link': 'https://stackoverflow.com/users/636467/jerry-sjtu'}",True,26863,3,1,1433767346,1353380159,1353380507.0,13465930,CC BY-SA 3.0,https://stackoverflow.com/questions/13465930/how-to-deal-with-timeout-exception-in-java,How to deal with timeout exception in Java?,13466055.0,,,,,
2219,"['java', 'garbage-collection', 'jvm']","{'account_id': 1400452, 'reputation': 1265, 'user_id': 1329339, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/b526a4aa48f716ac4f9269880021ea1e?s=256&d=identicon&r=PG', 'display_name': 'user1329339', 'link': 'https://stackoverflow.com/users/1329339/user1329339'}",True,2310,3,8,1433686396,1351761105,1351766056.0,13173939,CC BY-SA 3.0,https://stackoverflow.com/questions/13173939/how-can-i-see-what-garbage-collector-is-running-by-looking-at-gc-logs,How can I see what garbage collector is running by looking at gc logs?,13174072.0,,,,,
2220,"['java', 'android', 'listview', 'rss', 'xml-parsing']","{'account_id': 1979748, 'reputation': 9, 'user_id': 1776650, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5211b24250594318935c809128f5af96?s=256&d=identicon&r=PG', 'display_name': 'lil', 'link': 'https://stackoverflow.com/users/1776650/lil'}",False,60,1,0,1433589757,1352729686,1433589757.0,13345279,CC BY-SA 3.0,https://stackoverflow.com/questions/13345279/list-item-and-single-list-item-containing-different-xml-tags-rss,list_item and single_list_item containing different XML tags (RSS),,,,,,
2221,"['java', 'jframe']","{'account_id': 1915127, 'reputation': 820, 'user_id': 1727842, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/sRI5E.jpg?s=256&g=1', 'display_name': 'Ty_', 'link': 'https://stackoverflow.com/users/1727842/ty'}",True,850,3,2,1433587957,1352801505,1433587957.0,13358839,CC BY-SA 3.0,https://stackoverflow.com/questions/13358839/how-can-i-force-a-jframe-to-have-a-certain-amount-of-space-for-a-component,How can I force a JFrame to have a certain amount of space for a component?,,,,,,
2222,"['java', 'parent-child']","{'account_id': 273201, 'reputation': 6751, 'user_id': 564653, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/e3cc2680ff3543245b1dfb032ac3bec5?s=256&d=identicon&r=PG', 'display_name': 'Ted pottel', 'link': 'https://stackoverflow.com/users/564653/ted-pottel'}",True,295,2,0,1433456025,1353537818,1433456025.0,13503283,CC BY-SA 3.0,https://stackoverflow.com/questions/13503283/is-their-a-way-to-have-the-child-class-use-the-variables-created-in-the-parent-c,Is their a way to have the child class use the variables created in the parent class?,13503352.0,,,,,
2223,"['java', 'rest', 'reflection', 'jersey', 'jax-rs']","{'account_id': 455918, 'reputation': 495, 'user_id': 854387, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/7132e9fd079b4ae6900653920a4720cc?s=256&d=identicon&r=PG', 'display_name': 'PotataChipz', 'link': 'https://stackoverflow.com/users/854387/potatachipz'}",True,8962,1,9,1433429350,1353456381,,13484350,CC BY-SA 3.0,https://stackoverflow.com/questions/13484350/find-a-list-of-all-jersey-resource-methods-in-my-app,Find a list of all Jersey resource methods in my app?,13484649.0,,,,,
2224,"['java', 'spring', 'mongodb', 'jodatime', 'spring-data']","{'account_id': 1632091, 'reputation': 226, 'user_id': 1506428, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/8eeec44e25433f4aac7d834564a90c20?s=256&d=identicon&r=PG', 'display_name': 'Candlejack', 'link': 'https://stackoverflow.com/users/1506428/candlejack'}",True,1879,2,3,1433362335,1354286724,1354289836.0,13647405,CC BY-SA 3.0,https://stackoverflow.com/questions/13647405/error-when-inserting-joda-datetime-into-mongodb-via-spring-data,Error when inserting joda DateTime into MongoDB via Spring Data,13648871.0,,,,,
2225,"['java', 'swing', 'user-interface']","{'account_id': 1887638, 'reputation': 641, 'user_id': 1706538, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/d4a1c1023bed372aa139d6989333b921?s=256&d=identicon&r=PG', 'display_name': 'user1706538', 'link': 'https://stackoverflow.com/users/1706538/user1706538'}",True,1629,1,0,1433309188,1352475188,1433309188.0,13311017,CC BY-SA 3.0,https://stackoverflow.com/questions/13311017/java-gui-printing-blank-page,Java GUI printing blank page,13311280.0,,,,,
2226,"['java', 'ejb', 'ejb-passivation']","{'account_id': 1761249, 'reputation': 849, 'user_id': 1608306, 'user_type': 'registered', 'accept_rate': 28, 'profile_image': 'https://www.gravatar.com/avatar/cdf10a766c47cc72d22606a54453ff21?s=256&d=identicon&r=PG', 'display_name': 'FrankD', 'link': 'https://stackoverflow.com/users/1608306/frankd'}",True,7860,1,4,1433277529,1354114563,1433277529.0,13607956,CC BY-SA 3.0,https://stackoverflow.com/questions/13607956/ejb-bean-passivation,EJB Bean passivation,,,,,,
2227,"['java', 'api', 'version-control', 'version', 'docx']","{'account_id': 1945028, 'reputation': 228, 'user_id': 1750385, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/3226f1192ebd23959f82e7a8fd76fadb?s=256&d=identicon&r=PG', 'display_name': 'jp_', 'link': 'https://stackoverflow.com/users/1750385/jp'}",True,3322,5,0,1433267852,1352491129,1433267852.0,13315072,CC BY-SA 3.0,https://stackoverflow.com/questions/13315072/java-version-control,Java version control,13315174.0,,,,,
2228,"['java', 'html', 'jar', 'applet', 'jnlp']","{'account_id': 2046000, 'reputation': 43, 'user_id': 1826060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5441bd604fd0511f43022a39ed04daee?s=256&d=identicon&r=PG', 'display_name': 'Ross', 'link': 'https://stackoverflow.com/users/1826060/ross'}",True,709,2,4,1433246537,1352972886,1352991671.0,13394906,CC BY-SA 3.0,https://stackoverflow.com/questions/13394906/adding-an-applet-to-a-website,Adding an applet to a website,13395073.0,,,,,
2229,"['java', 'jakarta-ee', 'inheritance', 'annotations']","{'account_id': 1240724, 'reputation': 7055, 'user_id': 1203394, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/B5Hrn.jpg?s=256&g=1', 'display_name': 'Marquis Blount', 'link': 'https://stackoverflow.com/users/1203394/marquis-blount'}",True,11035,1,35,1433226257,1351715743,1375102811.0,13167058,CC BY-SA 3.0,https://stackoverflow.com/questions/13167058/deriving-from-a-class-that-has-annotation-postconstruct,Deriving from a class that has Annotation @PostConstruct,13168017.0,,,,,
2230,"['java', 'image', 'file-io']","{'account_id': 1203926, 'reputation': 1264, 'user_id': 1366328, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/3b90ccb6684da92c26cbb92f97fd09bd?s=256&d=identicon&r=PG', 'display_name': 'theUg', 'link': 'https://stackoverflow.com/users/1366328/theug'}",True,3283,4,0,1433167015,1353998063,,13578622,CC BY-SA 3.0,https://stackoverflow.com/questions/13578622/java-check-if-file-exists-does-not-work-with-imageio-readfile,Java check if file.exists() does not work with ImageIO.read(file),13578703.0,,,,,
2231,"['java', 'security', 'licensing', 'protection', 'license-key']","{'account_id': 1068213, 'reputation': 1418, 'user_id': 1068156, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/c8c8b197765016c65830c07995934bda?s=256&d=identicon&r=PG', 'display_name': 'jadrijan', 'link': 'https://stackoverflow.com/users/1068156/jadrijan'}",True,706,1,2,1433095757,1353422705,1433095757.0,13475672,,https://stackoverflow.com/questions/13475672/java-license-enforcement-algorithm-for-creating-activation-key,"java license enforcement, algorithm for creating activation key?",13476015.0,,1433276433.0,Not suitable for this site,,
2232,"['java', 'garbage-collection', 'jvm']","{'account_id': 114335, 'reputation': 2807, 'user_id': 300710, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/8ccd5866a37f7b3f76d92eec96ef73c2?s=256&d=identicon&r=PG', 'display_name': 'fornwall', 'link': 'https://stackoverflow.com/users/300710/fornwall'}",True,6845,1,12,1433074857,1352476539,1352477317.0,13311416,CC BY-SA 3.0,https://stackoverflow.com/questions/13311416/what-do-real-user-and-sys-mean-in-the-java-cms-gc-log,"What do &#39;real&#39;, &#39;user&#39; and &#39;sys&#39; mean in the java CMS gc log?",,,,,,
2233,"['java', 'compare', 'max']","{'account_id': 2060846, 'reputation': 53, 'user_id': 1837411, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/605a8724af3fd0a8a4cf701b1ea17a06?s=256&d=identicon&r=PG', 'display_name': 'user1837411', 'link': 'https://stackoverflow.com/users/1837411/user1837411'}",True,11865,5,3,1432982924,1353375179,1353375342.0,13465320,CC BY-SA 3.0,https://stackoverflow.com/questions/13465320/how-to-write-a-method-that-takes-int-variables-and-returns-the-largest,How to write a method that takes int variables and returns the largest?,,1432989450.0,,,,
2234,"['java', 'spring', 'hibernate', 'spring-mvc', 'hibernate-mapping']","{'account_id': 1730852, 'reputation': 618, 'user_id': 1584500, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9fc08c38d24df08b4305df4423e52e16?s=256&d=identicon&r=PG', 'display_name': 'AlyoshaKaramazov', 'link': 'https://stackoverflow.com/users/1584500/alyoshakaramazov'}",True,763,2,0,1432900295,1353601379,,13516706,CC BY-SA 3.0,https://stackoverflow.com/questions/13516706/mapping-collection-of-basic-types-with-hibernate,Mapping Collection of basic types with hibernate,13517380.0,,,,,
2235,"['java', 'interface']","{'account_id': 936538, 'reputation': 5233, 'user_id': 965369, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/2102fb5e03428fb53fd9725ac5797359?s=256&d=identicon&r=PG', 'display_name': 'user965369', 'link': 'https://stackoverflow.com/users/965369/user965369'}",True,926,3,3,1432871433,1352507134,,13317941,CC BY-SA 3.0,https://stackoverflow.com/questions/13317941/java-new-interface-instance-syntax-whats-happening,Java new Interface instance syntax - what&#39;s happening?,13317956.0,,,,,
2236,"['java', 'serialization', 'stack-overflow']","{'account_id': 1281346, 'reputation': 2110, 'user_id': 1251787, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2fd207b0ac82e637b82c099e33df1790?s=256&d=identicon&r=PG', 'display_name': 'Mehdi', 'link': 'https://stackoverflow.com/users/1251787/mehdi'}",True,3353,4,2,1432765941,1353764405,1353776150.0,13541778,CC BY-SA 3.0,https://stackoverflow.com/questions/13541778/stackoverflowerror-when-i-serialize-an-object,StackOverflowError when i serialize an object,13542066.0,,,,,
