,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
2335,"['java', 'oop', 'liskov-substitution-principle']","{'account_id': 454180, 'reputation': 4790, 'user_id': 851578, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/57e336ff44dbfab100d50f95f39e3f10?s=256&d=identicon&r=PG', 'display_name': 'Java Ka Baby', 'link': 'https://stackoverflow.com/users/851578/java-ka-baby'}",True,3440,2,15,1414093526,1338166758,10778354,CC BY-SA 3.0,https://stackoverflow.com/questions/10778354/how-can-i-avoid-breaking-liskov-substitution-principle-lsp,How can I avoid breaking Liskov Substitution Principle (LSP)?,10778425.0,1348237859.0,,,,,
2336,"['java', 'windows-7', 'fonts']","{'account_id': 1524593, 'reputation': 505, 'user_id': 1423344, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/efa54fe8abf2a7ec6a6a64ed315ab9bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muzy', 'link': 'https://stackoverflow.com/users/1423344/muzy'}",True,1589,3,4,1414093187,1338285013,10796726,CC BY-SA 3.0,https://stackoverflow.com/questions/10796726/install-fonts-from-a-java-program,Install fonts from a java program,10796913.0,,,,,,
2337,"['java', 'wso2', 'wso2-esb']","{'account_id': 1360190, 'reputation': 249, 'user_id': 1297708, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/394efae75a14bf9330f20f75d997f763?s=256&d=identicon&r=PG', 'display_name': 'ktlim', 'link': 'https://stackoverflow.com/users/1297708/ktlim'}",True,1652,1,1,1414061171,1335851265,10394060,CC BY-SA 4.0,https://stackoverflow.com/questions/10394060/adapters-for-wso2-esb,Adapters for WSO2 ESB,10395489.0,1655153086.0,,,,,
2338,"['java', 'instrumentation']","{'account_id': 1215320, 'reputation': 333, 'user_id': 1183039, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/fb1e1611186f1766a5aee2046b129175?s=256&d=identicon&r=PG', 'display_name': 'kdelemme', 'link': 'https://stackoverflow.com/users/1183039/kdelemme'}",True,8042,5,6,1413950552,1337374469,10659610,CC BY-SA 3.0,https://stackoverflow.com/questions/10659610/how-to-instrument-java-methods,How to instrument java methods?,10659745.0,,,,,,
2339,"['java', 'string', 'arraylist', 'counter']","{'account_id': 173598, 'reputation': 753, 'user_id': 402392, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/gFBsg.jpg?s=256&g=1', 'display_name': 'JonnyIrving', 'link': 'https://stackoverflow.com/users/402392/jonnyirving'}",True,1313,4,1,1413914632,1336478766,10498262,CC BY-SA 3.0,https://stackoverflow.com/questions/10498262/java-arraylist-item-counter-ie-apple-3%c3%97banana-2%c3%97orange,"Java ArrayList Item Counter ie &quot;Apple, 3&#215;Banana, 2&#215;Orange&quot;",10498345.0,1336479313.0,,,,,
2340,"['java', 'asp.net', 'report', 'birt']","{'account_id': 101650, 'reputation': 2652, 'user_id': 273330, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/cc0963777b16d645a1aaf6e8d44f5c44?s=256&d=identicon&r=PG', 'display_name': 'Usman', 'link': 'https://stackoverflow.com/users/273330/usman'}",True,4619,1,3,1413812910,1336428169,10489779,CC BY-SA 3.0,https://stackoverflow.com/questions/10489779/how-to-develop-reports-in-birt-and-using-in-asp-net,How to Develop Reports in Birt and using in ASP.NET?,,,,,,,
2341,"['java', 'android', 'android-preferences']","{'account_id': 277137, 'reputation': 10472, 'user_id': 570930, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9f218ad9690b8b22ef88e53928a5bdfe?s=256&d=identicon&r=PG', 'display_name': 'curioustechizen', 'link': 'https://stackoverflow.com/users/570930/curioustechizen'}",True,833,2,0,1413782632,1337339389,10651523,CC BY-SA 3.0,https://stackoverflow.com/questions/10651523/in-place-edittextpreference,&quot;In-place&quot; EditTextPreference,10703382.0,,,,,,
2342,"['java', 'arrays', 'sorting', 'arraylist']","{'account_id': 1492225, 'reputation': 215, 'user_id': 1399061, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8f7c4db7942ae7379f4ee424ba1022fe?s=256&d=identicon&r=PG', 'display_name': 'Spartan', 'link': 'https://stackoverflow.com/users/1399061/spartan'}",True,1508,1,2,1413605738,1338424940,10826093,CC BY-SA 3.0,https://stackoverflow.com/questions/10826093/sorting-with-insertion-sort-selection-sort-and-merge-sort,"Sorting with Insertion Sort, Selection Sort, and Merge Sort",10826223.0,1338427515.0,,,,,
2343,"['java', 'database', 'prepared-statement']","{'account_id': 148236, 'reputation': 89695, 'user_id': 359862, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/ad22374c2202ffcc12b2fdc0e801119d?s=256&d=identicon&r=PG', 'display_name': 'James Raitsev', 'link': 'https://stackoverflow.com/users/359862/james-raitsev'}",True,6505,3,7,1413577122,1336600655,10524670,CC BY-SA 3.0,https://stackoverflow.com/questions/10524670/relationship-between-close-for-preparedstatement-and-connection,Relationship between &quot;close&quot; for PreparedStatement and Connection?,10524709.0,1336601067.0,,,,,
2344,"['java', 'android', 'eclipse', 'admob']","{'account_id': 1333080, 'reputation': 245, 'user_id': 1276485, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/210ccbb46d599315906e8969550f4428?s=256&d=identicon&r=PG', 'display_name': 'classyhobo', 'link': 'https://stackoverflow.com/users/1276485/classyhobo'}",True,25738,7,21,1413524799,1336595649,10523703,CC BY-SA 3.0,https://stackoverflow.com/questions/10523703/error-inflating-class-com-google-ads-adview,Error inflating class com.google.ads.AdView,10525760.0,,,,,,
2345,"['java', 'jar', 'runtime.exec', 'processbuilder']","{'account_id': 1376606, 'reputation': 65, 'user_id': 1310500, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/955392f4fe062dba0a08aabd5a77e56c?s=256&d=identicon&r=PG', 'display_name': 'Anthony Byron', 'link': 'https://stackoverflow.com/users/1310500/anthony-byron'}",True,11268,3,1,1413484983,1337361928,10657097,CC BY-SA 3.0,https://stackoverflow.com/questions/10657097/run-processbuilder-and-get-in-and-output,Run processbuilder and get in and output,,1341382560.0,,,,,
2346,"['java', 'swing', 'openstreetmap', 'offline-mode']","{'account_id': 1290747, 'reputation': 848, 'user_id': 1242902, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/VY7AY.png?s=256&g=1', 'display_name': 'Alejandro Quintanar', 'link': 'https://stackoverflow.com/users/1242902/alejandro-quintanar'}",True,6506,4,2,1413388341,1337362529,10657239,CC BY-SA 3.0,https://stackoverflow.com/questions/10657239/jmapviewer-add-tiles-for-offline-view,JMapViewer ADD tiles for offline view,10687096.0,1337362841.0,,,,,
2347,"['java', 'exception']","{'account_id': 1370470, 'reputation': 1641, 'user_id': 1305817, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/43e18825a63dc093cff0ab4a63953d11?s=256&d=identicon&r=PG', 'display_name': 'babygau', 'link': 'https://stackoverflow.com/users/1305817/babygau'}",True,9827,5,1,1413358751,1336716407,10546229,CC BY-SA 3.0,https://stackoverflow.com/questions/10546229/how-to-fix-java-util-concurrentmodificationexception-error-when-trying-traverse,How to fix java.util.ConcurrentModificationException error when trying traverse in ArrayList,10546446.0,1336880933.0,,,,,
2348,"['java', 'memory', 'garbage-collection', 'jvm-hotspot']","{'account_id': 544194, 'reputation': 2783, 'user_id': 913559, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/1f43b4d44d46a245cad1fd31ab42a94f?s=256&d=identicon&r=PG', 'display_name': 'AngelsandDemons', 'link': 'https://stackoverflow.com/users/913559/angelsanddemons'}",True,7664,2,1,1413279573,1336456911,10493348,CC BY-SA 3.0,https://stackoverflow.com/questions/10493348/garbage-collection-not-running-for-code-cache-memory-pool,Garbage Collection not running for Code Cache Memory Pool,,,,,,,
2349,['java'],"{'account_id': 945318, 'reputation': 7826, 'user_id': 972671, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/d60679aa1bf8f8400d3953e7dc78d2db?s=256&d=identicon&r=PG', 'display_name': 'Kingfisher Phuoc', 'link': 'https://stackoverflow.com/users/972671/kingfisher-phuoc'}",True,9174,12,3,1413278692,1336724452,10547884,,https://stackoverflow.com/questions/10547884/best-practice-in-for-loop-in-java,Best Practice in `For` loop in java,10547934.0,1495542258.0,,1336725358.0,exact duplicate,,
2350,"['java', 'facebook', 'tomcat', 'facebook-access-token']","{'account_id': 391177, 'reputation': 2949, 'user_id': 751689, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/1f73274a9133f2efa538a3bc71712fff?s=256&d=identicon&r=PG', 'display_name': 'kitokid', 'link': 'https://stackoverflow.com/users/751689/kitokid'}",True,6262,3,0,1413255219,1337659368,10695576,CC BY-SA 3.0,https://stackoverflow.com/questions/10695576/network-is-unreachable-exception,Network is unreachable exception,10845212.0,1413255219.0,,,,,
2351,"['java', 'mysql', 'percona']","{'account_id': 1229517, 'reputation': 599, 'user_id': 1194397, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/731eba172b53b249a8b275a11e0ce45b?s=256&d=identicon&r=PG', 'display_name': 'Motasem', 'link': 'https://stackoverflow.com/users/1194397/motasem'}",True,44,1,0,1413252687,1336172210,10457137,CC BY-SA 3.0,https://stackoverflow.com/questions/10457137/network-application,Network application,10457163.0,1413252687.0,,,,,
2352,"['java', 'text-files', 'fileinputstream']","{'account_id': 445276, 'reputation': 1, 'user_id': 837631, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/30365fdfec07d7fad2a51e6c4037ba6f?s=256&d=identicon&r=PG', 'display_name': 'Dandromeda', 'link': 'https://stackoverflow.com/users/837631/dandromeda'}",True,232,2,0,1413105799,1336844821,10566063,CC BY-SA 3.0,https://stackoverflow.com/questions/10566063/how-to-etermine-if-a-file-is-appended-or-outright-changed,How to etermine if a file is appended or outright changed,,1413101785.0,,,,,
2353,"['java', 'android', 'thread-safety']","{'account_id': 440721, 'reputation': 2769, 'user_id': 830439, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/44af8f915a39b55c3c02fa0c7e380b81?s=256&d=identicon&r=PG', 'display_name': 'Rhys', 'link': 'https://stackoverflow.com/users/830439/rhys'}",True,5287,1,3,1412956400,1337676644,10698688,CC BY-SA 3.0,https://stackoverflow.com/questions/10698688/what-is-the-max-thread-sleep-time,What is the Max Thread.Sleep Time?,10698789.0,1337678337.0,,,,,
2354,"['java', 'swing', 'combobox', 'jcombobox']","{'account_id': 1124337, 'reputation': 650, 'user_id': 1111975, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/418db869637ac3accc93273786d6752e?s=256&d=identicon&r=PG', 'display_name': 'Andreas Christodoulou', 'link': 'https://stackoverflow.com/users/1111975/andreas-christodoulou'}",True,10092,4,7,1412948449,1335807037,10387932,CC BY-SA 3.0,https://stackoverflow.com/questions/10387932/java-combobox-different-value-to-name,Java ComboBox Different Value to Name,10388036.0,1335807157.0,,,,,
2355,"['java', 'php', 'android', 'browser', 'geolocation']","{'account_id': 1492244, 'reputation': 51, 'user_id': 1399073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05b4886478498bc4c7027ebe96a36256?s=256&d=identicon&r=PG', 'display_name': 'Tom Liland', 'link': 'https://stackoverflow.com/users/1399073/tom-liland'}",True,486,1,5,1412942539,1337185354,10622645,CC BY-SA 3.0,https://stackoverflow.com/questions/10622645/android-browser-doesnt-work-with-geolocation,Android browser doesn&#39;t work with geolocation,,1337186095.0,,,,,
2356,"['java', 'edge-detection', 'imagej']","{'account_id': 1331852, 'reputation': 5271, 'user_id': 1275577, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/xl94H.jpg?s=256&g=1', 'display_name': 'İsmet Alkan', 'link': 'https://stackoverflow.com/users/1275577/%c4%b0smet-alkan'}",True,7014,2,2,1412928789,1337343787,10652578,CC BY-SA 3.0,https://stackoverflow.com/questions/10652578/find-edges-with-imagej-programmatically,Find Edges with ImageJ Programmatically,10652937.0,1412928789.0,,,,,
2357,"['java', 'android', 'bluetooth', 'buffer']","{'account_id': 1459998, 'reputation': 51, 'user_id': 1374579, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec8165177b887b2d8cd08a667f55fe09?s=256&d=identicon&r=PG', 'display_name': 'fendy', 'link': 'https://stackoverflow.com/users/1374579/fendy'}",False,1372,1,0,1412851131,1337997988,10763095,CC BY-SA 3.0,https://stackoverflow.com/questions/10763095/how-to-display-data-buffer-in-android,How to display data buffer in android?,,,,,,,
2358,"['java', 'download', 'bufferedinputstream', 'bufferedoutputstream']","{'account_id': 976817, 'reputation': 583, 'user_id': 997705, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/497b7057be71004162f2f25064db3f5d?s=256&d=identicon&r=PG', 'display_name': 'Paulo Rodrigues', 'link': 'https://stackoverflow.com/users/997705/paulo-rodrigues'}",True,1500,4,2,1412813119,1338288514,10797628,CC BY-SA 3.0,https://stackoverflow.com/questions/10797628/java-bufferedoutputstream-how-many-bytes-to-write,Java BufferedOutputStream: How many bytes to write,10797743.0,,,,,,
2359,"['java', 'sql', 'database', 'file-io']","{'account_id': 1406218, 'reputation': 51, 'user_id': 1333864, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/913b159a3cf07d90f8143730010ae738?s=256&d=identicon&r=PG', 'display_name': 'silverj2k7', 'link': 'https://stackoverflow.com/users/1333864/silverj2k7'}",True,7975,2,3,1412783014,1337273492,10640028,CC BY-SA 3.0,https://stackoverflow.com/questions/10640028/writing-to-db-tables,Writing to DB tables,10640165.0,1412783014.0,,,,,
2360,"['java', 'android', 'apache', 'ssl-certificate']","{'account_id': 1519897, 'reputation': 3324, 'user_id': 1419854, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/849489eef69183d877599ab6636cd9f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/1419854/michael'}",True,896,2,4,1412772166,1338103765,10772358,CC BY-SA 3.0,https://stackoverflow.com/questions/10772358/certificate-is-randomly-not-being-created-correctly,certificate is randomly not being created correctly,10772565.0,1338114142.0,,,,,
2361,"['java', 'spring', 'unit-testing', 'properties', 'junit']","{'account_id': 451213, 'reputation': 2883, 'user_id': 846977, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/976b89a2fa7897248426d8d02eb58f44?s=256&d=identicon&r=PG', 'display_name': 'andy', 'link': 'https://stackoverflow.com/users/846977/andy'}",True,15944,4,7,1412707187,1338401960,10822010,CC BY-SA 3.0,https://stackoverflow.com/questions/10822010/set-system-properties-or-environment-variables-before-property-placeholder-with,Set System Properties or Environment Variables Before Property Placeholder with SpringJunit4ClassRunner,10822256.0,1338488163.0,,,,,
2362,"['java', 'file-io']","{'account_id': 1491887, 'reputation': 1, 'user_id': 1398800, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8254560602cd8c683f18793432a11cf?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/1398800/dave'}",True,3742,3,0,1412706827,1337184092,10622298,CC BY-SA 3.0,https://stackoverflow.com/questions/10622298/writing-multiple-lines-to-a-file,Writing multiple lines to a file,,1412706827.0,,,,,
2363,"['java', 'load-balancing', 'rabbitmq', 'haproxy', 'round-robin']","{'account_id': 336157, 'reputation': 5030, 'user_id': 663660, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/vMsSv.jpg?s=256&g=1', 'display_name': 'Anand Soni', 'link': 'https://stackoverflow.com/users/663660/anand-soni'}",True,15099,3,2,1412699210,1336722761,10547523,CC BY-SA 3.0,https://stackoverflow.com/questions/10547523/configure-haproxy-for-rabbitmq,Configure HAProxy for rabbitmq,13941050.0,1492085615.0,,,,,
2364,"['java', 'json']","{'account_id': 1197155, 'reputation': 2337, 'user_id': 1168612, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/f89ef27c91103aaff5eb0baf17a56a51?s=256&d=identicon&r=PG', 'display_name': 'mirageservo', 'link': 'https://stackoverflow.com/users/1168612/mirageservo'}",True,1427,1,1,1412696250,1336470731,10496331,CC BY-SA 3.0,https://stackoverflow.com/questions/10496331/get-json-fieldnames-without-knowing-the-real-names,Get JSON fieldnames without knowing the real names,10631857.0,1412696250.0,,,,,
2365,"['java', 'rest', 'jax-rs', 'resteasy', 'restful-architecture']","{'account_id': 393856, 'reputation': 11208, 'user_id': 755932, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/f1e8c9dd583d158567b5cd7330700ba2?s=256&d=identicon&r=PG', 'display_name': 'K. Siva Prasad Reddy', 'link': 'https://stackoverflow.com/users/755932/k-siva-prasad-reddy'}",True,7456,1,5,1412603165,1336567848,10516516,CC BY-SA 3.0,https://stackoverflow.com/questions/10516516/how-to-catch-resteasy-bean-validation-errors,How to catch RESTEasy Bean Validation Errors?,10524347.0,,,,,,
2366,"['java', 'jsp', 'servlets', 'network-programming', 'ip']","{'account_id': 237709, 'reputation': 4265, 'user_id': 1525050, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/9238bfadc9187c8a0c79334efdbf560f?s=256&d=identicon&r=PG', 'display_name': 'skystar7', 'link': 'https://stackoverflow.com/users/1525050/skystar7'}",True,12426,1,3,1412447081,1335802378,10386875,CC BY-SA 3.0,https://stackoverflow.com/questions/10386875/host-ip-address-00000001-on-servlet,Host IP Address 0:0:0:0:0:0:0:1 on Servlet,10386950.0,1412447081.0,,,,,
