,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,locked_date,community_owned_date
1133,"['java', 'transactions', 'jakarta-ee', 'persistence', 'ejb-3.0']","{'account_id': 12556, 'reputation': 1815, 'user_id': 1312601, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/bbfced69afb34e222a83bff1cae2b7fe?s=256&d=identicon&r=PG', 'display_name': 'Anthony Roy', 'link': 'https://stackoverflow.com/users/1312601/anthony-roy'}",True,2511,673821.0,2,0,1237821837,1237817843,,673538,CC BY-SA 2.5,https://stackoverflow.com/questions/673538/ejb3-handling-rollbackexceptions,EJB3 - handling RollBackExceptions,,,,,
1134,"['java', 'generics', 'scala', 'covariance', 'contravariance']","{'account_id': 9178, 'reputation': 132397, 'user_id': 16853, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/lUxU7.jpg?s=256&g=1', 'display_name': 'oxbow_lakes', 'link': 'https://stackoverflow.com/users/16853/oxbow-lakes'}",True,15136,673484.0,1,19,1237817013,1237481652,1237487614.0,663032,CC BY-SA 2.5,https://stackoverflow.com/questions/663032/generic-wildcards-in-variable-declarations-in-scala,Generic wildcards in variable declarations in Scala,,,,,
1135,"['java', 'jboss', 'jakarta-ee', 'ejb-3.0', 'ejb']","{'account_id': 15834, 'reputation': 12944, 'user_id': 33863, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/4UiL6.jpg?s=256&g=1', 'display_name': 'mainstringargs', 'link': 'https://stackoverflow.com/users/33863/mainstringargs'}",True,3631,636538.0,4,1,1237816355,1236806807,,636450,CC BY-SA 2.5,https://stackoverflow.com/questions/636450/ejbs-and-storing-objects-in-a-data-structure-map-list-etc,"EJBs and Storing Objects in a Data Structure (Map, List, etc)",,,,,
1136,"['java', 'lisp', 'clojure', 'immutability', 'priority-queue']","{'account_id': 1603, 'reputation': 186641, 'user_id': 2147, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/b8e26b9942e7193a4fe32c407aacfef5?s=256&d=identicon&r=PG', 'display_name': 'Jason Baker', 'link': 'https://stackoverflow.com/users/2147/jason-baker'}",True,1386,671779.0,2,8,1237815766,1237760939,,671706,CC BY-SA 2.5,https://stackoverflow.com/questions/671706/how-do-i-make-a-java-class-immutable-in-clojure,How do I make a Java class immutable in Clojure?,,,,,
1137,"['java', 'image', 'swt', 'save']","{'account_id': 5846, 'reputation': 74928, 'user_id': 9611, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/749b73007119baf94fc077c50bcc58e8?s=256&d=identicon&r=PG', 'display_name': 'shoosh', 'link': 'https://stackoverflow.com/users/9611/shoosh'}",True,791,,1,1,1237810990,1237810405,,673159,CC BY-SA 2.5,https://stackoverflow.com/questions/673159/swt-graphics-imageloader-save-not-flushed,swt.graphics.ImageLoader.save() not flushed?,,,,,
1138,"['java', 'serialization']","{'account_id': 17814, 'reputation': 173, 'user_id': 1476181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3bd7dd3cface93015737b97db77e5d7?s=256&d=identicon&r=PG', 'display_name': 'IgorS', 'link': 'https://stackoverflow.com/users/1476181/igors'}",True,2226,673143.0,3,1,1237810617,1237808979,1237810486.0,673096,CC BY-SA 2.5,https://stackoverflow.com/questions/673096/disable-serialization-cache,Disable serialization cache,,,,,
1139,"['java', 'java-me']","{'account_id': 29672, 'reputation': 39, 'user_id': 80378, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/f131d85731e4d3da922c85b9d26cf10c?s=256&d=identicon&r=PG', 'display_name': 'user80378', 'link': 'https://stackoverflow.com/users/80378/user80378'}",True,110,673115.0,1,-1,1237809477,1237805686,,672932,CC BY-SA 2.5,https://stackoverflow.com/questions/672932/can-anyone-help-with-a-java-problem-regarding-record-stores,Can anyone help with a java problem regarding record stores?,,,,,
1140,"['java', 'closures', 'inner-classes']","{'account_id': 1552, 'reputation': 30209, 'user_id': 2077, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/565798f3420b2682c103a5e2c48f03f8?s=256&d=identicon&r=PG', 'display_name': 'Hanno Fietz', 'link': 'https://stackoverflow.com/users/2077/hanno-fietz'}",True,453,673049.0,2,3,1237807945,1237807556,,673021,CC BY-SA 2.5,https://stackoverflow.com/questions/673021/is-there-a-way-for-anonymous-inner-classes-in-java-to-lose-their-scope,Is there a way for anonymous inner classes in Java to &quot;lose&quot; their scope?,,,,,
1141,"['java', 'utf-8']","{'account_id': 18043, 'reputation': 5084, 'user_id': 40976, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/539d66651880661d1fd12caa0582655d?s=256&d=identicon&r=PG', 'display_name': 'Codek', 'link': 'https://stackoverflow.com/users/40976/codek'}",True,3005,673029.0,3,2,1237807933,1237806089,,672948,CC BY-SA 2.5,https://stackoverflow.com/questions/672948/convert-unicode-representations-on-incoming-string-to-utf-8,Convert unicode representations on incoming string to UTF-8?,,,,,
1142,"['java', 'python', 'design-patterns', 'programming-languages', 'dynamic-typing']","{'account_id': 22942, 'reputation': 1266, 'user_id': 57089, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a066e481669c43cb360b24efce509ce3?s=256&d=identicon&r=PG', 'display_name': 'HipsterZipster', 'link': 'https://stackoverflow.com/users/57089/hipsterzipster'}",True,1852,672975.0,2,7,1237806671,1237802384,,672781,CC BY-SA 2.5,https://stackoverflow.com/questions/672781/python-programming-rules-advice-for-developing-enterprise-level-software-in-py,Python Programming - Rules/Advice for developing enterprise-level software in Python?,,,,,
1143,"['c#', 'java', 'amqp']","{'account_id': 16093, 'reputation': 305, 'user_id': 34732, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/472d5a2769cd83e9417d284cb2e48f39?s=256&d=identicon&r=PG', 'display_name': 'A-G', 'link': 'https://stackoverflow.com/users/34732/a-g'}",True,1315,672902.0,1,0,1237804994,1237548371,,665746,CC BY-SA 2.5,https://stackoverflow.com/questions/665746/rabbitmq-c-client-not-talking-to-apache-qpid-java-broker,RabbitMQ C# client not talking to Apache Qpid Java Broker,,,,,
1144,"['c#', 'java', 'web-services', 'wsdl', 'svcutil.exe']","{'account_id': 199568, 'reputation': 5444, 'user_id': 444976, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/3bf885c93cb0445b00cb0ce71104a42e?s=256&d=identicon&r=PG', 'display_name': 'Bent Rasmussen', 'link': 'https://stackoverflow.com/users/444976/bent-rasmussen'}",True,5817,670011.0,1,2,1237801800,1237658127,1237801800.0,669661,CC BY-SA 2.5,https://stackoverflow.com/questions/669661/impossible-to-use-wsdl-definition,Impossible to use WSDL definition,,,,,
1145,"['java', 'jdbc', 'prepared-statement']","{'user_type': 'does_not_exist', 'display_name': 'asabo'}",True,907,672683.0,2,0,1237800540,1237799517,,672640,CC BY-SA 2.5,https://stackoverflow.com/questions/672640/jdbc-generation-of-sql-in-preparedstatement,JDBC generation of SQL in PreparedStatement,,,,,
1146,"['java', 'oop', 'class']",{'user_type': 'does_not_exist'},True,970,,5,0,1237794643,1237630629,1237794643.0,669082,CC BY-SA 2.5,https://stackoverflow.com/questions/669082/java-class-confusion,Java class confusion,,,,,
1147,"['java', 'hibernate']","{'account_id': 8326, 'reputation': 253181, 'user_id': 14955, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/5DblQ.png?s=256&g=1', 'display_name': 'Thilo', 'link': 'https://stackoverflow.com/users/14955/thilo'}",True,1522,,1,1,1237783377,1237775246,,672063,CC BY-SA 2.5,https://stackoverflow.com/questions/672063/creating-a-custom-hibernate-usertype-find-out-the-current-entity-table-name,Creating a custom Hibernate UserType: find out the current entity table name,,,,,
1148,"['java', 'arrays']","{'account_id': 29808, 'reputation': 14993, 'user_id': 80796, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/90004f6e9493bc0eb0618eb30f560f5a?s=256&d=identicon&r=PG', 'display_name': 'Jessy', 'link': 'https://stackoverflow.com/users/80796/jessy'}",True,1814,671889.0,5,0,1237768198,1237765849,1237765949.0,671827,CC BY-SA 2.5,https://stackoverflow.com/questions/671827/java-array-problems,Java array problems,,,,,
1149,"['java', 'hibernate', 'jakarta-ee', 'struts']","{'account_id': 5446, 'reputation': 4044, 'user_id': 8768, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/dc9d991fff5d80d81e8c5270196622e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sam Cogan', 'link': 'https://stackoverflow.com/users/8768/sam-cogan'}",True,3318,671854.0,2,1,1237766871,1237765989,,671830,CC BY-SA 2.5,https://stackoverflow.com/questions/671830/hibernate-not-reflecting-changes,Hibernate not reflecting changes,,,,,
1150,"['java', 'terracotta']","{'account_id': 29046, 'reputation': 64882, 'user_id': 78182, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/IHsGu.png?s=256&g=1', 'display_name': 'Stefan Kendall', 'link': 'https://stackoverflow.com/users/78182/stefan-kendall'}",True,566,671753.0,1,5,1237762781,1237603568,,668640,CC BY-SA 2.5,https://stackoverflow.com/questions/668640/would-you-consider-terracotta-to-be-a-mature-product,Would you consider Terracotta to be a mature product?,,,,,
1151,"['java', 'format', 'timer']","{'account_id': 29808, 'reputation': 14993, 'user_id': 80796, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/90004f6e9493bc0eb0618eb30f560f5a?s=256&d=identicon&r=PG', 'display_name': 'Jessy', 'link': 'https://stackoverflow.com/users/80796/jessy'}",True,400,671350.0,2,1,1237743957,1237742121,1237743131.0,671313,CC BY-SA 2.5,https://stackoverflow.com/questions/671313/how-to-change-timer-format,How to change timer format,,,,,
1152,"['java', 'jdbc', 'applet']","{'user_type': 'does_not_exist', 'display_name': 'Tia'}",True,1833,,5,0,1237742016,1237633212,1237671227.0,669123,CC BY-SA 2.5,https://stackoverflow.com/questions/669123/applets-and-jdbc,Applets and JDBC,,,,,
1153,"['java', 'multithreading', 'exception', 'networking', 'sockets']","{'account_id': 21284, 'reputation': 21, 'user_id': 51583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/734399bfa56b17b81d52c2d84a332dad?s=256&d=identicon&r=PG', 'display_name': 'user51583', 'link': 'https://stackoverflow.com/users/51583/user51583'}",False,2369,,2,2,1237741110,1237704853,1237706498.0,670627,CC BY-SA 2.5,https://stackoverflow.com/questions/670627/in-my-application-why-does-readint-always-throw-an-eofexception,"In my application, why does readInt() always throw an EOFException?",,,,,
1154,"['java', 'networking', 'jakarta-ee', 'jms', 'disconnected']","{'account_id': 12917, 'reputation': 22152, 'user_id': 25688, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/bf312679a804d2defbce9f993c9d6a23?s=256&d=identicon&r=PG', 'display_name': 'Ken Liu', 'link': 'https://stackoverflow.com/users/25688/ken-liu'}",True,847,,2,2,1237720765,1237498178,,664154,CC BY-SA 2.5,https://stackoverflow.com/questions/664154/using-jms-is-there-any-way-to-store-messages-on-intermittently-disconnected-cli,"Using JMS, is there any way to store messages on intermittently disconnected clients and forward them to a broker when a network is available?",,,,,
1155,"['java', 'jsp']","{'account_id': 10732, 'reputation': 53497, 'user_id': 20400, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/40bd6fa511aed8cab1e12bb104b88b4e?s=256&d=identicon&r=PG', 'display_name': 'Omar Kooheji', 'link': 'https://stackoverflow.com/users/20400/omar-kooheji'}",True,586,667345.0,3,2,1237713969,1237572516,,667308,CC BY-SA 2.5,https://stackoverflow.com/questions/667308/learning-trail-for-java-web-development,Learning Trail for Java Web Development?,,,,,
1156,"['java', 'eclipse', 'maven-2']","{'account_id': 26862, 'reputation': 6768, 'user_id': 70288, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/7985e0ed3b6ea6355a87fb2245416a1a?s=256&d=identicon&r=PG', 'display_name': 'Robert Campbell', 'link': 'https://stackoverflow.com/users/70288/robert-campbell'}",True,8728,670729.0,2,13,1237712333,1237657519,,669639,CC BY-SA 2.5,https://stackoverflow.com/questions/669639/how-can-i-run-a-maven-webapp-in-eclipse-when-i-use-profiles-to-populate-properti,How can I run a Maven webapp in Eclipse when I use profiles to populate properties files at build time?,,,,,
1157,"['java', 'struts']","{'account_id': 20548, 'reputation': 1237, 'user_id': 49207, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/50a4e965e53c22de61d488d0f9cc0366?s=256&d=identicon&r=PG', 'display_name': 'ajushi', 'link': 'https://stackoverflow.com/users/49207/ajushi'}",True,95,,1,2,1237700502,1237696442,,670557,CC BY-SA 2.5,https://stackoverflow.com/questions/670557/in-struts-where-should-the-computations-reside,"In Struts, where should the computations reside?",,,,,
1158,"['java', 'swing', 'refresh', 'jpanel']","{'account_id': 29808, 'reputation': 14993, 'user_id': 80796, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/90004f6e9493bc0eb0618eb30f560f5a?s=256&d=identicon&r=PG', 'display_name': 'Jessy', 'link': 'https://stackoverflow.com/users/80796/jessy'}",True,27574,670413.0,2,4,1237687677,1237680038,1237687677.0,670274,CC BY-SA 2.5,https://stackoverflow.com/questions/670274/refresh-jpanel,Refresh JPanel,,,,,
1159,"['java', 'jaxb', 'java-5']","{'account_id': 560796, 'reputation': 21, 'user_id': 80561, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/43d0fb11e0a740491c2b998db1a80855?s=256&d=identicon&r=PG', 'display_name': 'Thiru', 'link': 'https://stackoverflow.com/users/80561/thiru'}",True,2486,,1,2,1237685610,1237565505,1237590530.0,666845,CC BY-SA 2.5,https://stackoverflow.com/questions/666845/why-does-jaxb-2-0-with-jdk1-5-fail-to-recognize-string-enumerations-that-start-w,Why does JAXB 2.0 with jdk1.5 fail to recognize string enumerations that start with a numeral?,,,,,
1160,"['java', 'video-capture', 'vnc']","{'account_id': 188304, 'reputation': 92054, 'user_id': 426996, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1e02330dd05ba70e697cf37d5876999d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alec Smart', 'link': 'https://stackoverflow.com/users/426996/alec-smart'}",True,4259,665079.0,4,5,1237657089,1236854099,1236908774.0,638042,CC BY-SA 2.5,https://stackoverflow.com/questions/638042/java-vnc-applet-vs-screen-capture,Java VNC Applet vs Screen Capture,,,,,
1161,"['java', 'mysql', 'apache', 'jboss', 'amazon-ec2']","{'account_id': 24717, 'reputation': 252862, 'user_id': 63051, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b4b87a82355f286bb410cc1854389226?s=256&d=identicon&r=PG', 'display_name': 'flybywire', 'link': 'https://stackoverflow.com/users/63051/flybywire'}",True,1300,607895.0,2,2,1237653953,1236064219,,605408,CC BY-SA 2.5,https://stackoverflow.com/questions/605408/what-ec2-image-ami-do-you-recommend-for-working-with-java-5-jboss-mysql-apa,"What ec2 image (ami) do you recommend for working with java 5, jboss, mysql, apache?",,,,,
1162,['java'],"{'account_id': 24433, 'reputation': 8490, 'user_id': 62122, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6c046fcc635a064a9dfc175b9e910663?s=256&d=identicon&r=PG', 'display_name': 'William', 'link': 'https://stackoverflow.com/users/62122/william'}",True,560,669344.0,1,0,1237643611,1237642941,,669325,CC BY-SA 2.5,https://stackoverflow.com/questions/669325/cannot-find-symbol-variable-vk-next,&quot;cannot find symbol variable VK_NEXT&quot;,,,,,
1163,"['c#', 'java', 'multithreading', 'concurrency']","{'account_id': 24055, 'reputation': 4874, 'user_id': 60892, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/c1c8bda3defcd4fa64fe40e11d7f5676?s=256&d=identicon&r=PG', 'display_name': 'Mystic', 'link': 'https://stackoverflow.com/users/60892/mystic'}",True,2033,,3,1,1237631956,1237629173,,669056,CC BY-SA 2.5,https://stackoverflow.com/questions/669056/synchronizing-on-shared-data-structure,Synchronizing on shared data structure,,,,,
1164,"['java', 'google-maps']","{'user_type': 'does_not_exist', 'display_name': 'user80822'}",True,219,,1,2,1237627702,1237627112,,669025,CC BY-SA 2.5,https://stackoverflow.com/questions/669025/googlemaps-api-in-java,GoogleMaps API in Java,,,,,
1165,"['java', 'jakarta-ee', 'jboss', 'ejb-3.0', 'application-server']","{'account_id': 15834, 'reputation': 12944, 'user_id': 33863, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/4UiL6.jpg?s=256&g=1', 'display_name': 'mainstringargs', 'link': 'https://stackoverflow.com/users/33863/mainstringargs'}",True,1494,662945.0,1,0,1237606455,1237479864,1237606455.0,662921,CC BY-SA 2.5,https://stackoverflow.com/questions/662921/calling-a-remote-bean-vs-local-bean-in-app-server,Calling a Remote Bean vs Local Bean in App Server,,,,,
