,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,accepted_answer_id,last_edit_date,closed_date,closed_reason,locked_date,community_owned_date
1964,"['java', 'macos', 'alias', 'symlink']","{'account_id': 37055, 'reputation': 681, 'user_id': 105844, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/f790c6856c43dec3c4469991faa89b35?s=256&d=identicon&r=PG', 'display_name': 'Chad Lowe', 'link': 'https://stackoverflow.com/users/105844/chad-lowe'}",True,1186,3,1,1244394476,1244392532,962249,CC BY-SA 2.5,https://stackoverflow.com/questions/962249/java-reports-alias-symlink-as-size-0-on-mac-osx-how-do-i-get-the-true-file-si,Java reports alias (symlink) as size 0 on Mac OSX. How do I get the true file size?,,,1244394476.0,,,,
1965,"['java', 'swing']","{'account_id': 39177, 'reputation': 16951, 'user_id': 112877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1de60d98bb69f4a0e2bbad6cd4726e9f?s=256&d=identicon&r=PG', 'display_name': 'Eugene Ryzhikov', 'link': 'https://stackoverflow.com/users/112877/eugene-ryzhikov'}",True,684,2,1,1244389860,1244345204,961139,CC BY-SA 2.5,https://stackoverflow.com/questions/961139/does-anybody-have-any-information-on-nimbus-look-and-feel-customization,Does anybody have any information on Nimbus Look and Feel customization?,,962145.0,,,,,
1966,"['java', 'multithreading', 'locking', 'global']","{'user_type': 'does_not_exist', 'display_name': 'ironfist'}",True,4287,3,2,1244384447,1244372727,961709,CC BY-SA 2.5,https://stackoverflow.com/questions/961709/implementing-a-global-lock-in-java,Implementing a global lock in Java,,,,,,,
1967,"['java', 'model-view-controller', 'dependency-injection', 'dependencies']","{'account_id': 39091, 'reputation': 1568, 'user_id': 112676, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/d5dc9d6a926e411c2ba693749b2134df?s=256&d=identicon&r=PG', 'display_name': 'subb', 'link': 'https://stackoverflow.com/users/112676/subb'}",True,766,7,3,1244377604,1243810581,933065,CC BY-SA 2.5,https://stackoverflow.com/questions/933065/does-a-controller-create-new-views,Does a controller create new views?,,943989.0,1244377604.0,,,,
1968,"['java', 'static', 'jar', 'new-operator']","{'account_id': 32399, 'reputation': 48647, 'user_id': 89904, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/4fef65cead13e5d519f6bce3c501a537?s=256&d=identicon&r=PG', 'display_name': 'Hamza Yerlikaya', 'link': 'https://stackoverflow.com/users/89904/hamza-yerlikaya'}",True,215,2,0,1244373944,1244355630,961324,CC BY-SA 3.0,https://stackoverflow.com/questions/961324/java-static-vs-regular-objects,Java static vs regular objects,,,1495540115.0,,,,
1969,"['java', 'scala', 'concurrency', 'actor']","{'account_id': 9178, 'reputation': 132397, 'user_id': 16853, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/lUxU7.jpg?s=256&g=1', 'display_name': 'oxbow_lakes', 'link': 'https://stackoverflow.com/users/16853/oxbow-lakes'}",True,1781,2,6,1244358819,1244191720,954882,CC BY-SA 2.5,https://stackoverflow.com/questions/954882/migrating-from-java-concurrency-to-scala-concurrency,Migrating from Java concurrency to Scala concurrency,,958950.0,,,,,
1970,['java'],"{'account_id': 40849, 'reputation': 151, 'user_id': 118558, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/70d83e73c268939d5cfa22f28ec2dc0f?s=256&d=identicon&r=PG', 'display_name': 'crazybmanp', 'link': 'https://stackoverflow.com/users/118558/crazybmanp'}",True,1241,1,0,1244353595,1244353413,961279,CC BY-SA 2.5,https://stackoverflow.com/questions/961279/can-a-java-applet-save-files,can a java applet save files?,,961283.0,,,,,
1971,"['java', 'oracle', 'hibernate', 'mapping']","{'account_id': 15993, 'reputation': 1647, 'user_id': 34410, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/ef119c2e3758a39829ad761f49c9118a?s=256&d=identicon&r=PG', 'display_name': 'Nathan Spears', 'link': 'https://stackoverflow.com/users/34410/nathan-spears'}",True,9951,2,5,1244342221,1244335533,960923,CC BY-SA 2.5,https://stackoverflow.com/questions/960923/mapping-an-oracle-date-to-a-java-object-using-hibernate,Mapping an Oracle Date to a Java object using Hibernate,,960939.0,1244342221.0,,,,
1972,"['java', 'jsp', 'hashmap', 'modelandview']","{'account_id': 15993, 'reputation': 1647, 'user_id': 34410, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/ef119c2e3758a39829ad761f49c9118a?s=256&d=identicon&r=PG', 'display_name': 'Nathan Spears', 'link': 'https://stackoverflow.com/users/34410/nathan-spears'}",True,1924,1,1,1244332215,1244315724,960332,CC BY-SA 2.5,https://stackoverflow.com/questions/960332/using-a-java-object-in-jsp,Using a java object in jsp,,960339.0,1244332215.0,,,,
1973,"['java', 'executable-jar']","{'account_id': 40881, 'reputation': 1699, 'user_id': 118649, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/18fcb51738017be99d655120abf76aa3?s=256&d=identicon&r=PG', 'display_name': 'mogli', 'link': 'https://stackoverflow.com/users/118649/mogli'}",True,649,3,0,1244326845,1244325482,960644,CC BY-SA 2.5,https://stackoverflow.com/questions/960644/adding-jars-to-your-program,adding jars to your program,,,1244325808.0,,,,
1974,"['java', 'oop', 'object']","{'account_id': 37043, 'reputation': 2376, 'user_id': 105817, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/ccb4e09e7519992b12b50ba772622c74?s=256&d=identicon&r=PG', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/105817/jay'}",True,606,2,1,1244324123,1244283992,959427,CC BY-SA 2.5,https://stackoverflow.com/questions/959427/how-do-you-design-your-application-for-different-presentation-layers,How do you design your application for different presentation layers?,,959476.0,1244288129.0,,,,
1975,"['java', 'image', 'methods', 'jframe']","{'account_id': 23665, 'reputation': 10254, 'user_id': 59468, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/pY01W.jpg?s=256&g=1', 'display_name': 'fran.sand66', 'link': 'https://stackoverflow.com/users/59468/fran-sand66'}",True,583,1,0,1244323021,1244322330,960537,CC BY-SA 2.5,https://stackoverflow.com/questions/960537/edit-an-image-in-java,Edit an image in java,,960559.0,,,,,
1976,"['java', 'ant']","{'account_id': 19061, 'reputation': 181316, 'user_id': 44330, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/dd5a7ef1476fb01998a215b1642dfd07?s=256&d=identicon&r=PG', 'display_name': 'Jason S', 'link': 'https://stackoverflow.com/users/44330/jason-s'}",True,4090,4,8,1244311851,1244208435,955850,,https://stackoverflow.com/questions/955850/a-good-example-of-ant-best-practices,a Good Example of ant best practices,,956258.0,,1637938081.0,Not suitable for this site,,
1977,"['java', 'design-patterns']","{'account_id': 28564, 'reputation': 18803, 'user_id': 76393, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5046b03cb1a51fcb20ead8bbd1b906ae?s=256&d=identicon&r=PG', 'display_name': 'ivan_ivanovich_ivanoff', 'link': 'https://stackoverflow.com/users/76393/ivan-ivanovich-ivanoff'}",True,3683,8,3,1244301641,1244286992,959490,CC BY-SA 2.5,https://stackoverflow.com/questions/959490/for-two-methods-who-need-to-call-each-other-how-do-i-prevent-an-infinite-loop,For two methods who need to call each other: how do I prevent an infinite loop?,,959527.0,1244288023.0,,,,
1978,['java'],"{'account_id': 3396, 'reputation': 7278, 'user_id': 4900, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/64d7fe5cf40c5f50f1b08e40c0c928ae?s=256&d=identicon&r=PG', 'display_name': 'Bruno Ranschaert', 'link': 'https://stackoverflow.com/users/4900/bruno-ranschaert'}",True,1347,1,0,1244300487,1244299042,959814,CC BY-SA 2.5,https://stackoverflow.com/questions/959814/is-there-an-open-source-library-to-handle-polar-heart-rate-monitor-sound-files,Is there an open source library to handle Polar heart rate monitor sound files?,,959877.0,,,,,
1979,"['java', 'exception', 'jakarta-ee', 'struts']","{'account_id': 36661, 'reputation': 39, 'user_id': 104623, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/86f54122a1685396976e5d8027393f47?s=256&d=identicon&r=PG', 'display_name': 'rkheik', 'link': 'https://stackoverflow.com/users/104623/rkheik'}",True,783,2,0,1244299252,1244251385,958754,CC BY-SA 2.5,https://stackoverflow.com/questions/958754/how-and-where-to-catch-exceptions-in-a-j2ee-application,how and where to catch exceptions in a j2ee application,,,,,,,
1980,"['java', 'jsp']","{'account_id': 19719, 'reputation': 827, 'user_id': 46445, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ebf0c056192f20cb088b468b5fb75b66?s=256&d=identicon&r=PG', 'display_name': 'WillyCornbread', 'link': 'https://stackoverflow.com/users/46445/willycornbread'}",True,175,3,0,1244251103,1244237425,958247,CC BY-SA 2.5,https://stackoverflow.com/questions/958247/is-this-a-valid-strategy-for-generating-then-including-html-into-jsp-file,Is this a valid strategy for generating then including html into jsp file?,,958745.0,,,,,
1981,"['java', 'url', 'file', 'http-status-code-404']","{'account_id': 36460, 'reputation': 133004, 'user_id': 104015, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/946c085c383cc406907c2bbf809917c3?s=256&d=identicon&r=PG', 'display_name': 'omg', 'link': 'https://stackoverflow.com/users/104015/omg'}",True,750,2,1,1244246727,1244245143,958584,CC BY-SA 2.5,https://stackoverflow.com/questions/958584/in-java-how-can-i-avoid-an-http-404-getting-a-file-url-with-special-characte,"In Java, how can I avoid an HTTP 404 getting a file:// URL with special characters in it?",,,1244246241.0,,,,
1982,['java'],"{'account_id': 19488, 'reputation': 19731, 'user_id': 45730, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/96869aed4de4cb65c3690b66c783dad0?s=256&d=identicon&r=PG', 'display_name': 'Kapsh', 'link': 'https://stackoverflow.com/users/45730/kapsh'}",True,507,2,1,1244228827,1244224820,957242,CC BY-SA 2.5,https://stackoverflow.com/questions/957242/storing-gui-text-as-a-resourcebundle-no-localization,Storing GUI text as a ResourceBundle (no localization)?,,,1244227452.0,,,,
1983,"['java', 'yui-compressor']","{'account_id': 5466, 'reputation': 4624, 'user_id': 8804, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/b9e9343646643b88ac6a0f43c740d13c?s=256&d=identicon&r=PG', 'display_name': 'Lark', 'link': 'https://stackoverflow.com/users/8804/lark'}",True,2646,2,1,1244228714,1244227949,957487,CC BY-SA 2.5,https://stackoverflow.com/questions/957487/yuicompressor-java,YUICompressor + Java,,957563.0,,,,,
1984,"['java', 'multithreading', 'object', 'jvm', 'creation']","{'account_id': 39563, 'reputation': 3920, 'user_id': 114194, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/33470dd59cd4fc37d96a9ac2bd45c3da?s=256&d=identicon&r=PG', 'display_name': 'hakish', 'link': 'https://stackoverflow.com/users/114194/hakish'}",True,1075,6,0,1244224302,1244200883,955391,CC BY-SA 2.5,https://stackoverflow.com/questions/955391/jvm-java-multithreading-object-creation,"JVM, Java, Multithreading, Object Creation",,,,,,,
1985,"['java', 'encoding', 'servlets']","{'account_id': 1108, 'reputation': 9847, 'user_id': 1471, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/a82f2a2c1b59aa3462424dae09bbe68a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tim Frey', 'link': 'https://stackoverflow.com/users/1471/tim-frey'}",True,341,2,1,1244223781,1244222661,957097,CC BY-SA 2.5,https://stackoverflow.com/questions/957097/java-servlet-how-to-handle-unknown-encodings,Java Servlet: How to handle unknown encodings?,,,,,,,
1986,"['java', 'security', 'jar', 'signing']","{'account_id': 35035, 'reputation': 1246, 'user_id': 99107, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/613fa8c743064ee1243c534f4224ad23?s=256&d=identicon&r=PG', 'display_name': 'ShabbyDoo', 'link': 'https://stackoverflow.com/users/99107/shabbydoo'}",True,3018,1,2,1244219888,1244216979,956639,CC BY-SA 2.5,https://stackoverflow.com/questions/956639/how-to-make-jvm-ignore-jar-signatures,How to Make JVM Ignore Jar Signatures,,956899.0,,,,,
1987,"['java', 'ant']","{'account_id': 4519, 'reputation': 10916, 'user_id': 6833, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b345760de0f56b18d379ff7f4cc95fa0?s=256&d=identicon&r=PG', 'display_name': 'echoblaze', 'link': 'https://stackoverflow.com/users/6833/echoblaze'}",True,928,4,0,1244215269,1244214629,956389,CC BY-SA 2.5,https://stackoverflow.com/questions/956389/run-some-or-all-sections-of-an-ant-file,Run some or all sections of an ant file,,956394.0,,,,,
1988,"['java', 'regex']","{'user_type': 'does_not_exist', 'display_name': 'Johann'}",True,212,2,0,1244212189,1244207737,955796,CC BY-SA 2.5,https://stackoverflow.com/questions/955796/java-bug-different-output-on-2-identic-regexs,Java bug? Different output on 2 identic regex&#39;s,,955820.0,1244212189.0,,,,
1989,"['java', 'arrays', 'sorting', 'collections', 'arraylist']","{'account_id': 34192, 'reputation': 3520, 'user_id': 96389, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/299756bbcc9933cb0da37a43f52f67e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'setzamora', 'link': 'https://stackoverflow.com/users/96389/setzamora'}",True,8325,5,1,1244211570,1244206862,955710,CC BY-SA 2.5,https://stackoverflow.com/questions/955710/whats-wrong-with-collections-sort,What&#39;s wrong with Collections.sort?,,955745.0,,,,,
1990,"['java', 'windows', 'networking', 'udp']","{'account_id': 29375, 'reputation': 8944, 'user_id': 79332, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/c443c6c585151090fdc91eec799ba856?s=256&d=identicon&r=PG', 'display_name': 'daphshez', 'link': 'https://stackoverflow.com/users/79332/daphshez'}",True,3168,2,1,1244208004,1244185218,954572,CC BY-SA 2.5,https://stackoverflow.com/questions/954572/monitor-udp-packet-loss-in-windows-server-java,"Monitor UDP packet loss in Windows Server, Java",,954620.0,1244208004.0,,,,
1991,"['java', 'itext']","{'account_id': 561901, 'reputation': 2279, 'user_id': 92069, 'user_type': 'unregistered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/e6a89c9e40966b8a96153c7b15cdf834?s=256&d=identicon&r=PG', 'display_name': 'me_here', 'link': 'https://stackoverflow.com/users/92069/me-here'}",True,1591,1,3,1244207441,1244200949,955396,CC BY-SA 2.5,https://stackoverflow.com/questions/955396/is-it-possible-to-flush-output-with-itext-rtf-java-library-gradually-outofme,Is it possible to flush output with iText RTF (Java library) gradually? (outofmemory error),,,,,,,
1992,"['java', 'swing', 'radio-button']","{'account_id': 27172, 'reputation': 3238, 'user_id': 71421, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/72434cbe0b2d659f4e0dedd9ea71d6ab?s=256&d=identicon&r=PG', 'display_name': 'Amanda S', 'link': 'https://stackoverflow.com/users/71421/amanda-s'}",True,5112,3,4,1244207021,1244129688,951322,CC BY-SA 2.5,https://stackoverflow.com/questions/951322/word-wrap-radio-button-text-in-java,Word-wrap radio button text in Java?,,,,,,,
1993,"['c#', 'java', 'domain-driven-design']","{'account_id': 16764, 'reputation': 12080, 'user_id': 36860, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9993bb42d5b4c7486b9f8a396bc50550?s=256&d=identicon&r=PG', 'display_name': 'ng5000', 'link': 'https://stackoverflow.com/users/36860/ng5000'}",True,701,5,5,1244203150,1243931564,938509,CC BY-SA 2.5,https://stackoverflow.com/questions/938509/in-domain-driven-design-when-an-entity-clones-itself-who-adds-it-to-its-containe,In Domain Driven Design when an entity clones itself who adds it to its container?,,955512.0,1243933023.0,,,,
1994,"['java', 'session', 'jsf', 'jakarta-ee', 'request']","{'account_id': 591, 'reputation': 2815, 'user_id': 765, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1ef98640be692ca7ac1b01d3835e57ef?s=256&d=identicon&r=PG', 'display_name': 'Nicholas Trandem', 'link': 'https://stackoverflow.com/users/765/nicholas-trandem'}",True,9260,3,7,1244198977,1244157047,953572,CC BY-SA 2.5,https://stackoverflow.com/questions/953572/how-can-i-get-httpservletrequest-when-in-an-httpsessionlistener,How can I get HttpServletRequest when in an HttpSessionListener?,,953666.0,,,,,
1995,"['java', 'python', 'jython']","{'account_id': 28410, 'reputation': 21435, 'user_id': 75863, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/36e4f1786bbe6ec3169a147bf54f91c1?s=256&d=identicon&r=PG', 'display_name': 'jjujuma', 'link': 'https://stackoverflow.com/users/75863/jjujuma'}",True,422,3,1,1244193996,1244193000,954950,CC BY-SA 2.5,https://stackoverflow.com/questions/954950/how-do-i-use-a-python-library-in-my-java-application,How do I use a Python library in my Java application?,,,,,,,
