,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,accepted_answer_id,protected_date
2409,"['java', 'gradle', 'gradle-plugin']","{'user_type': 'does_not_exist', 'display_name': 'user16522525'}",True,80,1,0,1629777707,1629776331,68901479,CC BY-SA 4.0,https://stackoverflow.com/questions/68901479/apply-gradle-custom-module-plugin,Apply gradle custom module plugin,1629777282.0,,,,
2410,"['java', 'localhost', 'camunda']","{'account_id': 22544646, 'reputation': 1, 'user_id': 16734790, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjYAmqwbvnk0iCIeMUYzAmNYSfSiX2I0HZ18l5H=k-s256', 'display_name': 'Somayeh Monjezi', 'link': 'https://stackoverflow.com/users/16734790/somayeh-monjezi'}",False,294,1,-3,1629776764,1629735482,68895942,CC BY-SA 4.0,https://stackoverflow.com/questions/68895942/how-can-i-start-camunda-bpm-by-http-localhost8080,How can i start Camunda bpm by http://localhost:8080/?,,,,,
2411,"['java', 'android', 'android-constraintlayout']","{'account_id': 3153342, 'reputation': 1033, 'user_id': 2666293, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/0uI26.png?s=256&g=1', 'display_name': 'Samuel', 'link': 'https://stackoverflow.com/users/2666293/samuel'}",True,78,1,0,1629776760,1629752548,68898971,CC BY-SA 4.0,https://stackoverflow.com/questions/68898971/constraintset-get-existing-connection,ConstraintSet get existing connection,1629757232.0,,,68901525.0,
2412,"['java', 'generics', 'collections']","{'account_id': 5481868, 'reputation': 5, 'user_id': 4358049, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gEcmu.jpg?s=256&g=1', 'display_name': 'Igor', 'link': 'https://stackoverflow.com/users/4358049/igor'}",True,49,1,0,1629773526,1629746359,68897979,CC BY-SA 4.0,https://stackoverflow.com/questions/68897979/generics-competence-problem-mapk-v-inside-class-method-without-k-and-v-in,"Generics competence problem: Map&lt;K, V&gt; inside class / method without K and V in their signature",1629749563.0,,,68901223.0,
2413,"['java', 'selenium', 'headless-browser']","{'account_id': 21200527, 'reputation': 1, 'user_id': 15591279, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-XHixMzTTfyY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclfKJgb1G80HLClsmlKgIBhciHPVw/s96-c/photo.jpg?sz=256', 'display_name': 'Monita Shinkar', 'link': 'https://stackoverflow.com/users/15591279/monita-shinkar'}",False,101,0,0,1629772983,1629772983,68901170,CC BY-SA 4.0,https://stackoverflow.com/questions/68901170/how-to-allow-notifications-on-headless-chrome-using-selenium-webdriver-java,How to allow notifications on headless chrome using selenium webdriver -java,,,,,
2414,"['java', 'inheritance']","{'account_id': 21689757, 'reputation': 19, 'user_id': 16004515, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0a1dd48f1d4a5fd23230e4d5fa945ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/16004515/jonathan'}",False,37,0,0,1629772904,1629772582,68901121,CC BY-SA 4.0,https://stackoverflow.com/questions/68901121/is-there-a-way-to-have-a-method-that-is-not-in-the-superclass-have-access-to-th,"Is there a way to have a method that is not in the superclass, have access to the superclass&#39;s instance variable?",1629772904.0,,,,
2415,"['java', 'spring-boot', 'apache-kafka-streams', 'avro', 'spring-kafka']","{'account_id': 1480649, 'reputation': 35, 'user_id': 1390131, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f01793264d3a7f1a06779e058332a235?s=256&d=identicon&r=PG', 'display_name': 'Jsingh', 'link': 'https://stackoverflow.com/users/1390131/jsingh'}",False,311,1,0,1629771273,1629663503,68884856,CC BY-SA 4.0,https://stackoverflow.com/questions/68884856/discard-message-in-kstream-spring-kafka-application,Discard message in Kstream Spring kafka application,1629755217.0,,,,
2416,"['java', 'visual-studio-code']","{'account_id': 17824321, 'reputation': 498, 'user_id': 12945919, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-5a0fv_0NQCg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcGTgVX0-M_sqvAlqlZX629HHSPig/photo.jpg?sz=256', 'display_name': 'Mayank Kumar Thakur', 'link': 'https://stackoverflow.com/users/12945919/mayank-kumar-thakur'}",True,14411,3,6,1629770267,1629480132,68865964,CC BY-SA 4.0,https://stackoverflow.com/questions/68865964/create-a-shortcut-for-system-out-println-in-visual-studio-code,Create a shortcut for system.out.println in visual studio code,1629481364.0,,,68900904.0,
2417,"['java', 'maven', 'maven-central']","{'account_id': 2724755, 'reputation': 1477, 'user_id': 2350150, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/4376392969d309a66ec31ad10fee126b?s=256&d=identicon&r=PG', 'display_name': 'CuriousGuy', 'link': 'https://stackoverflow.com/users/2350150/curiousguy'}",True,268,1,0,1629768810,1629734827,68895805,CC BY-SA 4.0,https://stackoverflow.com/questions/68895805/maven-compiler-plugin-access-forbidden,Maven compiler-plugin access forbidden,,,,68900778.0,
2418,"['java', 'api', 'rest']","{'account_id': 11020708, 'reputation': 1, 'user_id': 8095056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f7d18e5b57e3f36b7e11fc562597bb1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anubis', 'link': 'https://stackoverflow.com/users/8095056/anubis'}",False,36,0,0,1629768502,1629768502,68900749,CC BY-SA 4.0,https://stackoverflow.com/questions/68900749/api-get-request-udf-fields,API GET REQUEST - UDF Fields,,,,,
2419,"['java', 'spring', 'date', 'datetime']","{'account_id': 14352417, 'reputation': 147, 'user_id': 10367451, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef8ac87bfccc863febbf800aa93f0ead?s=256&d=identicon&r=PG&f=1', 'display_name': 'JohnnySmith88', 'link': 'https://stackoverflow.com/users/10367451/johnnysmith88'}",True,308,2,3,1629768029,1629732536,68895251,CC BY-SA 4.0,https://stackoverflow.com/questions/68895251/date-time-format-in-spring,Date time format in Spring,,,,68895571.0,
2420,"['java', 'android', 'push-notification', 'huawei-mobile-services', 'huawei-push-notification']","{'account_id': 22497141, 'reputation': 11, 'user_id': 16693962, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgZP-dT2AjUaGlfBI7MUWR5Iz3HptKhjGxY78TX=k-s256', 'display_name': '791795788qqcom', 'link': 'https://stackoverflow.com/users/16693962/791795788qqcom'}",False,42,0,1,1629767566,1629266449,68827246,CC BY-SA 4.0,https://stackoverflow.com/questions/68827246/does-huawei-push-provide-push-token-for-test,Does Huawei Push Provide push token for test？,1629767566.0,,,,
2421,"['java', 'spring-boot', 'spring-security', 'spring-security-oauth2']","{'account_id': 996011, 'reputation': 3562, 'user_id': 1011926, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/QqgZr.jpg?s=256&g=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/1011926/chris'}",True,1516,1,2,1629767295,1629757309,68899669,CC BY-SA 4.0,https://stackoverflow.com/questions/68899669/how-to-perform-a-refresh-with-spring-boot-starter-oauth2-client,How to perform a refresh with spring-boot-starter-oauth2-client,,,,68900662.0,
2422,"['java', 'http', 'utf-8']","{'account_id': 7114842, 'reputation': 181, 'user_id': 5441525, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/5AwSv.jpg?s=256&g=1', 'display_name': 'Georodin', 'link': 'https://stackoverflow.com/users/5441525/georodin'}",False,43,0,0,1629765311,1629765311,68900497,,https://stackoverflow.com/questions/68900497/using-utf-8-with-java-11-httpresponse,Using UTF-8 with Java 11 HttpResponse,,1643973922.0,Duplicate,,
2423,"['java', 'lucene']","{'account_id': 8420805, 'reputation': 718, 'user_id': 6319675, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/323f6aa641188c2d4042e3fe84f9c7b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'JPG', 'link': 'https://stackoverflow.com/users/6319675/jpg'}",False,39,0,0,1629764875,1629764875,68900450,CC BY-SA 4.0,https://stackoverflow.com/questions/68900450/java-lucene-query-from-camel-to-snake-case,Java Lucene query from Camel to snake case,,,,,
2424,"['java', 'android', 'android-studio', 'tensorflow', 'tensorflow-lite']","{'user_type': 'does_not_exist', 'display_name': 'user16737178'}",False,98,0,0,1629764146,1629764146,68900377,CC BY-SA 4.0,https://stackoverflow.com/questions/68900377/tensorflow-lite-exception-java-lang-illegalargumentexception-destination-type,Tensorflow Lite: Exception: java.lang.IllegalArgumentException: Destination type INT32 is not supported,,,,,
2425,"['java', 'eclipse', 'eclipse-pde']","{'account_id': 15078336, 'reputation': 421, 'user_id': 10881699, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ada296c3cd68ccd6f9dc07aeafc5afeb?s=256&d=identicon&r=PG&f=1', 'display_name': 'abuka123', 'link': 'https://stackoverflow.com/users/10881699/abuka123'}",False,62,0,1,1629760965,1629749264,68898456,CC BY-SA 4.0,https://stackoverflow.com/questions/68898456/java-lang-runtimeexception-application-org-eclipse-test-coretestapplication-c,Java.lang.RuntimeException: Application &quot;org.eclipse.test.coretestapplication&quot; could not be found in the registry,1629760965.0,,,,
2426,"['java', 'spring', 'spring-integration', 'spring-integration-dsl', 'spring-integration-sftp']","{'account_id': 4950299, 'reputation': 173, 'user_id': 3984474, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'JBStonehenge', 'link': 'https://stackoverflow.com/users/3984474/jbstonehenge'}",True,767,1,0,1629759726,1629124379,68804622,CC BY-SA 4.0,https://stackoverflow.com/questions/68804622/configured-a-sftp-inbound-channel-to-get-a-file-from-a-sftp-server-but-my-test-c,Configured a SFTP inbound channel to get a file from a SFTP server but my test case does not bring it alive,1629759726.0,,,68894259.0,
2427,"['java', 'docker', 'profiling', 'visualvm']","{'account_id': 213019, 'reputation': 1668, 'user_id': 466195, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/125705ceeff1d0fd1a1c3531d25b3a8b?s=256&d=identicon&r=PG', 'display_name': 'li-raz', 'link': 'https://stackoverflow.com/users/466195/li-raz'}",False,193,0,1,1629759161,1629759161,68899884,CC BY-SA 4.0,https://stackoverflow.com/questions/68899884/failure-to-connect-visualvm-to-remote-docker,Failure to connect VisualVM to remote docker,,,,,
2428,"['java', 'drools', 'kogito']","{'account_id': 11257830, 'reputation': 443, 'user_id': 8256981, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9812a29ae653519e5d8ff986a6521cc6?s=256&d=identicon&r=PG&f=1', 'display_name': 'maxloo', 'link': 'https://stackoverflow.com/users/8256981/maxloo'}",True,203,1,0,1629759058,1629467845,68863461,CC BY-SA 4.0,https://stackoverflow.com/questions/68863461/ruleunit-quarkus-examples-drl-file-are-we-instantiating-a-new-rule-allamou,RuleUnit + Quarkus example&#39;s drl file - Are we instantiating a new rule `AllAmounts` with this code?,1629556064.0,,,,
2429,"['java', 'xml', 'eclipse']","{'account_id': 4868888, 'reputation': 895, 'user_id': 3926106, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/100005088515645/picture?type=large', 'display_name': 'Fernando Pie', 'link': 'https://stackoverflow.com/users/3926106/fernando-pie'}",False,55,1,0,1629758648,1629740124,68896790,CC BY-SA 4.0,https://stackoverflow.com/questions/68896790/xml-validation-error-eclipse-crash-deployment-of-app,Xml validation Error Eclipse Crash Deployment of App,,,,,
2430,"['java', 'recursion']","{'account_id': 16085915, 'reputation': 17, 'user_id': 11610629, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-fc4MuWAFxDM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfg2tngUJw2e8c54v9Pk5xcvvCjWA/mo/photo.jpg?sz=256', 'display_name': 'Chris Agbemabiese', 'link': 'https://stackoverflow.com/users/11610629/chris-agbemabiese'}",True,54,2,-4,1629758490,1629757929,68899735,CC BY-SA 4.0,https://stackoverflow.com/questions/68899735/im-trying-to-understand-recursion-why-is-it-when-i-run-this-code-the-answer-is,I&#39;m trying to understand recursion? Why is it when I run this code the answer is 13,1629758054.0,,,,
2431,"['java', 'macos', 'docker', 'testcontainers']","{'account_id': 7757367, 'reputation': 498, 'user_id': 5871191, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SrUlE.jpg?s=256&g=1', 'display_name': 'Patrick Bray', 'link': 'https://stackoverflow.com/users/5871191/patrick-bray'}",True,8160,1,2,1629757935,1629708202,68889652,CC BY-SA 4.0,https://stackoverflow.com/questions/68889652/testcontainers-could-not-find-a-valid-docker-environment,TestContainers Could not find a valid Docker environment,1629751318.0,,,68899737.0,
2432,"['java', 'spring', 'security', 'cross-origin-resource-policy']","{'user_type': 'does_not_exist', 'display_name': 'user16732644'}",True,81,1,3,1629757878,1629725707,68893666,CC BY-SA 4.0,https://stackoverflow.com/questions/68893666/can-we-use-crossorigin-wildcard-in-production,Can we use CrossOrigin * (wildcard) in production,1629729756.0,,,68893818.0,
2433,"['java', 'spring', 'tomcat']","{'account_id': 5117881, 'reputation': 39, 'user_id': 4102421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d2cf7c5c5724cfd97b5d656ce256066?s=256&d=identicon&r=PG&f=1', 'display_name': 'Summit2', 'link': 'https://stackoverflow.com/users/4102421/summit2'}",True,131,1,0,1629756980,1629568551,68875511,CC BY-SA 4.0,https://stackoverflow.com/questions/68875511/java-spring-mvc-app-on-tomcat-gives-error-404,Java Spring MVC app on Tomcat gives error 404,1629744400.0,,,68899629.0,
2434,"['java', 'javafx']","{'account_id': 20304939, 'reputation': 1, 'user_id': 14893471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59f402a4ef29ddd2c1ee994ebf20f29f?s=256&d=identicon&r=PG', 'display_name': 'EFHMedia', 'link': 'https://stackoverflow.com/users/14893471/efhmedia'}",False,117,0,0,1629756862,1629756521,68899557,CC BY-SA 4.0,https://stackoverflow.com/questions/68899557/javafx-could-not-find-or-load-main-class,JavaFX Could not find or load main class,1629756862.0,,,,
2435,"['java', 'oracle', 'hibernate', 'weblogic', 'ojdbc']","{'account_id': 2626525, 'reputation': 382, 'user_id': 2273407, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68f6ae259864f054cadbf653c96b3043?s=256&d=identicon&r=PG', 'display_name': 'marekzbrzozowa', 'link': 'https://stackoverflow.com/users/2273407/marekzbrzozowa'}",False,44,1,0,1629756338,1629734108,68895654,CC BY-SA 4.0,https://stackoverflow.com/questions/68895654/where-it-is-decided-to-what-type-db-fields-are-converted,Where it is decided to what type DB fields are converted?,,,,,
2436,"['java', 'android', 'flutter']","{'account_id': 9005910, 'reputation': 21, 'user_id': 6712649, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28d48d1ff40e0f75f2e5443c6454da77?s=256&d=identicon&r=PG&f=1', 'display_name': 'i3arty', 'link': 'https://stackoverflow.com/users/6712649/i3arty'}",True,2119,2,0,1629756253,1629740121,68896788,CC BY-SA 4.0,https://stackoverflow.com/questions/68896788/flutter-development-error-java-home-is-not-set-and-no-java-command-could-be,Flutter development - ERROR: JAVA_HOME is not set and no &#39;java&#39; command could be found in your PATH,,,,68899515.0,
2437,"['java', 'xml', 'ldap', 'nuxeo']","{'account_id': 8981600, 'reputation': 9, 'user_id': 10699845, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b78c90974a592ff7e43cb041af2eab51?s=256&d=identicon&r=PG&f=1', 'display_name': 'Usama Abdullah', 'link': 'https://stackoverflow.com/users/10699845/usama-abdullah'}",False,41,0,0,1629756006,1629756006,68899473,CC BY-SA 4.0,https://stackoverflow.com/questions/68899473/nuxeo-ldap-direct-manager-username-mapping,Nuxeo ldap direct manager username mapping,,,,,
2438,"['java', 'swing', 'utf-8', 'fonts', 'jtable']","{'account_id': 10539022, 'reputation': 35, 'user_id': 7765805, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Kb4onTWp4ss/AAAAAAAAAAI/AAAAAAAAAGY/NP26Y1bGTvs/photo.jpg?sz=256', 'display_name': 'el diablo', 'link': 'https://stackoverflow.com/users/7765805/el-diablo'}",False,317,0,0,1629755457,1629725351,68893587,CC BY-SA 4.0,https://stackoverflow.com/questions/68893587/java-jar-doesnt-display-utf-8-characters-properly,Java jar doesn&#39;t display UTF-8 characters properly,1629755457.0,,,,
2439,"['java', 'eclipse', 'httpurlconnection']","{'account_id': 22541037, 'reputation': 1, 'user_id': 16731596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9cbe69be64bed0b09d4ef19cb847af6?s=256&d=identicon&r=PG&f=1', 'display_name': 'WackyV', 'link': 'https://stackoverflow.com/users/16731596/wackyv'}",False,139,0,0,1629755396,1629713624,68890814,CC BY-SA 4.0,https://stackoverflow.com/questions/68890814/eclipse-rest-api-connection-problems,Eclipse REST API connection problems,1629755396.0,,,,
