,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,community_owned_date,score,locked_date,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
1035,"['java', 'class', 'dynamic', 'class-design', 'javabeans']","{'account_id': 876664, 'reputation': 45, 'user_id': 61369, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9834e2ea10bc4177328e26c28588e3ee?s=256&d=identicon&r=PG', 'display_name': 'Bhaskara Krishna Mohan Potam', 'link': 'https://stackoverflow.com/users/61369/bhaskara-krishna-mohan-potam'}",True,4809,,556537.0,8,,4,,1234900192,1234872444,1234875526.0,556526,CC BY-SA 2.5,https://stackoverflow.com/questions/556526/how-can-i-create-a-class-file-dynamically,How can I create a class file dynamically?,,
1036,"['java', 'performance', 'memory', 'jar', 'java-web-start']","{'account_id': 18437, 'reputation': 30494, 'user_id': 42223, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d73fc2c7bd494149d303a2b87aa5a6d5?s=256&d=identicon&r=PG', 'display_name': 'dreftymac', 'link': 'https://stackoverflow.com/users/42223/dreftymac'}",True,1892,,558431.0,3,,0,,1234899795,1234829078,,555100,CC BY-SA 2.5,https://stackoverflow.com/questions/555100/diagnosing-and-improving-performance-of-a-java-jnlp-compared-to-jar-file,Diagnosing and improving performance of a java jnlp compared to jar file,,
1037,"['java', 'ajax', 'logging', 'glassfish', 'richfaces']","{'account_id': 21157, 'reputation': 16605, 'user_id': 51230, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/Nq6as.jpg?s=256&g=1', 'display_name': 'Maksim', 'link': 'https://stackoverflow.com/users/51230/maksim'}",True,1665,,557483.0,1,,1,,1234885976,1234483847,,544172,CC BY-SA 2.5,https://stackoverflow.com/questions/544172/glassfish-logs-on-jsf-page,Glassfish logs on JSF Page,,
1038,"['java', 'owl', 'jena']","{'account_id': 2096, 'reputation': 12080, 'user_id': 2890, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/wA6mv.png?s=256&g=1', 'display_name': 'Vinnie', 'link': 'https://stackoverflow.com/users/2890/vinnie'}",True,1882,,557424.0,1,,1,,1234885279,1234800380,,553810,CC BY-SA 2.5,https://stackoverflow.com/questions/553810/read-jena-ontmodel-with-dependencies,Read Jena OntModel with Dependencies,,
1039,"['java', 'swing', 'wizard']","{'account_id': 878183, 'reputation': 83, 'user_id': 57499, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/56c65a371e3e71312ced581ffec4329e?s=256&d=identicon&r=PG', 'display_name': 'NewToJava', 'link': 'https://stackoverflow.com/users/57499/newtojava'}",True,884,,,2,,0,,1234873094,1234855605,1234856816.0,555795,CC BY-SA 2.5,https://stackoverflow.com/questions/555795/regarding-use-of-a-wizard-in-a-swing-application,Regarding use of a wizard in a swing application,,
1040,"['java', 'refactoring']","{'account_id': 25083, 'reputation': 133, 'user_id': 64231, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be727e7bbfdcf9faafb727c9b0ef30f9?s=256&d=identicon&r=PG', 'display_name': 'Frank Hardisty', 'link': 'https://stackoverflow.com/users/64231/frank-hardisty'}",True,246,,528915.0,2,,3,,1234869637,1234197762,1234869637.0,528911,CC BY-SA 2.5,https://stackoverflow.com/questions/528911/minimizing-visibility-in-java,Minimizing visibility in Java,,
1041,"['java', 'spring-security', 'spring']","{'account_id': 8302, 'reputation': 2350, 'user_id': 14893, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/396d82e627fabb9374a2b5c84dbfeae5?s=256&d=identicon&r=PG', 'display_name': 'Peter Kelley', 'link': 'https://stackoverflow.com/users/14893/peter-kelley'}",True,2433,,556136.0,1,1234863619.0,0,,1234864519,1234863619,,556110,CC BY-SA 2.5,https://stackoverflow.com/questions/556110/cannot-locate-org-springframework-security-annotation-jsr250methoddefinitionsou,Cannot locate &#39;org.springframework.security.annotation.Jsr250MethodDefinitionSource&#39;,,
1042,"['java', 'transparency', 'awt']","{'account_id': 7445, 'reputation': 61619, 'user_id': 12943, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/d6a9924b767fe91c46def7edc7bce035?s=256&d=identicon&r=PG', 'display_name': 'Bill K', 'link': 'https://stackoverflow.com/users/12943/bill-k'}",True,1300,,555664.0,1,,2,,1234850185,1234835454,,555273,CC BY-SA 2.5,https://stackoverflow.com/questions/555273/drawing-a-translucent-png-in-awt,Drawing a Translucent .png in AWT,,
1043,"['java', 'servlets']","{'account_id': 1399, 'reputation': 14695, 'user_id': 1870, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/p3ITH.jpg?s=256&g=1', 'display_name': 'Mo.', 'link': 'https://stackoverflow.com/users/1870/mo'}",True,1938,,554977.0,5,,5,,1234834087,1234825246,1234827092.0,554936,CC BY-SA 2.5,https://stackoverflow.com/questions/554936/endless-loop-in-a-servlet-recovery-possible,Endless loop in a servlet - recovery possible?,,
1044,"['java', 'spring', 'classloader']","{'user_type': 'does_not_exist', 'display_name': 'Bryan Lovquist'}",True,10956,,,3,,3,,1234829368,1234825739,1234829368.0,554963,CC BY-SA 2.5,https://stackoverflow.com/questions/554963/spring-framework-class-loader-relationship,Spring framework - class loader relationship,,
1045,"['java', 'regex', 'xpath']","{'account_id': 23804, 'reputation': 27526, 'user_id': 59947, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/veKXw.jpg?s=256&g=1', 'display_name': 'Yevgeny Simkin', 'link': 'https://stackoverflow.com/users/59947/yevgeny-simkin'}",True,1448,,554707.0,1,,3,,1234827089,1234820762,1234821096.0,554691,CC BY-SA 2.5,https://stackoverflow.com/questions/554691/is-there-a-way-to-combine-xpath-and-regexp-to-extract-parts-of-a-node-value,is there a way to combine xpath and regexp to extract parts of a node value?,,
1046,"['java', 'asp.net', 'ruby-on-rails']","{'account_id': 24542, 'reputation': 1646, 'user_id': 1399919, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9563e489fcda3291fbab27f9ea2a7864?s=256&d=identicon&r=PG', 'display_name': 'Stephen Curial', 'link': 'https://stackoverflow.com/users/1399919/stephen-curial'}",True,435,,,5,,1,,1234820238,1234546317,1234556414.0,546874,CC BY-SA 2.5,https://stackoverflow.com/questions/546874/what-are-your-experiences-with-development-frameworks-and-tools-for-building-web,What are your experiences with development frameworks and tools for building web applications?,,
1047,"['java', 'properties', 'parameters']","{'account_id': 22507, 'reputation': 103, 'user_id': 55584, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15f5a57c7738a13e780c586c605018d0?s=256&d=identicon&r=PG', 'display_name': 'Maxim Veksler', 'link': 'https://stackoverflow.com/users/55584/maxim-veksler'}",True,4102,,554355.0,2,,2,,1234813758,1234809229,,554120,CC BY-SA 2.5,https://stackoverflow.com/questions/554120/merge-properties-into-a-resourcebundle-from-system-getproperties,Merge properties into a ResourceBundle from System.getProperties(),,
1048,"['java', 'parsing', 'xpath', 'jflex', 'jsyntaxpane']","{'account_id': 3662, 'reputation': 2458, 'user_id': 5303, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/5a983c01ac962b9631ee928cd54d5f4c?s=256&d=identicon&r=PG', 'display_name': 'Tom Martin', 'link': 'https://stackoverflow.com/users/5303/tom-martin'}",True,279,,553931.0,1,,0,,1234802344,1234799511,1234800060.0,553757,CC BY-SA 2.5,https://stackoverflow.com/questions/553757/is-inheritance-possible-in-jflex,Is inheritance possible in JFlex?,,
1049,"['java', 'client']","{'account_id': 25637, 'reputation': 5374, 'user_id': 66051, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/0178546674e0c7d0ff570a328af15603?s=256&d=identicon&r=PG', 'display_name': 'MeLight', 'link': 'https://stackoverflow.com/users/66051/melight'}",True,353,,553816.0,2,,0,,1234801444,1234793790,1234799450.0,553435,CC BY-SA 2.5,https://stackoverflow.com/questions/553435/implementing-client-masterserver-slaveserver-application-java,Implementing client - masterserver/slaveserver application java,,
1050,['java'],"{'account_id': 7466, 'reputation': 3112, 'user_id': 12999, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d88325659ebcac5f75b6765374f57f5a?s=256&d=identicon&r=PG', 'display_name': 'Bob Wintemberg', 'link': 'https://stackoverflow.com/users/12999/bob-wintemberg'}",True,4578,,552321.0,6,,4,,1234794719,1234761480,1234761875.0,552320,CC BY-SA 2.5,https://stackoverflow.com/questions/552320/in-java-prevent-a-field-from-being-changed-after-being-returned-by-instance-met,"In Java, Prevent a field from being changed after being returned by instance method",,
1051,"['java', 'variables', 'initialization']","{'account_id': 19114, 'reputation': 26025, 'user_id': 44522, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/bYcHh.png?s=256&g=1', 'display_name': 'MicSim', 'link': 'https://stackoverflow.com/users/44522/micsim'}",True,5348,,545414.0,12,,5,,1234794151,1234518806,1234519424.0,545391,CC BY-SA 2.5,https://stackoverflow.com/questions/545391/should-i-keep-instance-variables-in-java-always-initialized-or-not,Should I keep instance variables in Java always initialized or not?,,
1052,"['java', 'oop', 'switch-statement']","{'account_id': 9178, 'reputation': 132397, 'user_id': 16853, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/lUxU7.jpg?s=256&g=1', 'display_name': 'oxbow_lakes', 'link': 'https://stackoverflow.com/users/16853/oxbow-lakes'}",True,11902,,551103.0,22,,27,,1234792823,1234706786,1234772327.0,550919,CC BY-SA 2.5,https://stackoverflow.com/questions/550919/does-anyone-disagree-with-the-statement-using-switch-is-bad-oop-style,Does anyone disagree with the statement: &quot;using switch is bad OOP style&quot;?,,
1053,"['java', 'unit-testing', 'logging', 'junit']","{'account_id': 18139, 'reputation': 40819, 'user_id': 41283, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/62af4c828e18a91dc60832fb1465f0cf?s=256&d=identicon&r=PG', 'display_name': 'Hosam Aly', 'link': 'https://stackoverflow.com/users/41283/hosam-aly'}",True,553,,549373.0,7,,2,,1234775723,1234629566,,549341,CC BY-SA 2.5,https://stackoverflow.com/questions/549341/what-is-the-recommended-way-to-log-data-that-caused-errors-in-junit,What is the recommended way to log data that caused errors in JUnit?,,
1054,"['java', 'class']","{'account_id': 21259, 'reputation': 172665, 'user_id': 51518, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/eb5a95cb1be342c4089183cd8232a7f2?s=256&d=identicon&r=PG', 'display_name': 'Devoted', 'link': 'https://stackoverflow.com/users/51518/devoted'}",True,3348,,,5,,1,,1234759527,1234740796,1234751186.0,551838,CC BY-SA 2.5,https://stackoverflow.com/questions/551838/error-when-i-try-to-change-the-class-name,Error when I try to change the class name,,
1055,"['java', 'cookies', 'dom']","{'account_id': 13320, 'reputation': 5613, 'user_id': 26671, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/2adc341d617a3feea53cad5ef6dda2aa?s=256&d=identicon&r=PG', 'display_name': 'Ken Paul', 'link': 'https://stackoverflow.com/users/26671/ken-paul'}",True,418,,,1,,0,,1234751788,1234750963,,552065,CC BY-SA 2.5,https://stackoverflow.com/questions/552065/how-to-supply-cookie-to-java-htmldocument,How to supply cookie to Java HTMLDocument?,,
1056,"['java', 'com', 'rest', 'ejb', 'dcom']","{'account_id': 16710, 'reputation': 75, 'user_id': 36694, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d99eb096cdc29329cf0a29fa7a2c03a6?s=256&d=identicon&r=PG', 'display_name': 'Inbar Shani', 'link': 'https://stackoverflow.com/users/36694/inbar-shani'}",True,785,,518508.0,2,,0,,1234740218,1233875829,1233886233.0,518435,CC BY-SA 2.5,https://stackoverflow.com/questions/518435/keeping-a-dcom-object-alive-from-java-server-on-a-rest-invocation,Keeping a DCOM object alive from Java server on a REST invocation,,
1057,"['java', 'api']","{'account_id': 9178, 'reputation': 132397, 'user_id': 16853, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/lUxU7.jpg?s=256&g=1', 'display_name': 'oxbow_lakes', 'link': 'https://stackoverflow.com/users/16853/oxbow-lakes'}",True,303,,551567.0,7,,4,,1234731543,1234728446,1234730146.0,551500,CC BY-SA 2.5,https://stackoverflow.com/questions/551500/do-people-provide-multiple-mechanisms-for-doing-the-same-thing-in-an-api,Do people provide multiple mechanisms for doing the same thing in an API?,,
1058,"['java', 'properties', 'constants']","{'account_id': 25745, 'reputation': 11346, 'user_id': 66451, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9fb46832225939e0a0e62c4f610e0a75?s=256&d=identicon&r=PG', 'display_name': 'jcrossley3', 'link': 'https://stackoverflow.com/users/66451/jcrossley3'}",True,2298,,551056.0,5,,5,,1234716511,1234710786,,551009,CC BY-SA 2.5,https://stackoverflow.com/questions/551009/whats-the-point-of-using-constants-for-property-keys,What&#39;s the point of using constants for property keys?,,
1059,"['java', 'interface']","{'account_id': 25804, 'reputation': 1566, 'user_id': 66623, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/6ece5b2f5c2e0a0201d65e0f82ba22c8?s=256&d=identicon&r=PG', 'display_name': 'Akshay', 'link': 'https://stackoverflow.com/users/66623/akshay'}",True,169,,550894.0,4,,2,,1234714530,1234705152,,550884,CC BY-SA 2.5,https://stackoverflow.com/questions/550884/who-what-implements-interfaces-that-i-can-use-directly,Who/What implements Interfaces that I can use directly?,,
1060,"['java', 'hibernate', 'annotations']","{'account_id': 24717, 'reputation': 252862, 'user_id': 63051, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b4b87a82355f286bb410cc1854389226?s=256&d=identicon&r=PG', 'display_name': 'flybywire', 'link': 'https://stackoverflow.com/users/63051/flybywire'}",True,744,,532703.0,2,,1,,1234699784,1233867214,1234699784.0,517861,CC BY-SA 2.5,https://stackoverflow.com/questions/517861/how-do-i-map-a-map-from-an-entity-to-a-value-with-hibernate-annotations,How do I map a Map from an Entity to a Value with hibernate annotations?,,
1061,"['java', 'xml', 'xslt', 'xpath', 'xsd']","{'user_type': 'does_not_exist', 'display_name': 'Jing'}",True,2383,,,3,,2,,1234694673,1234483504,1234488566.0,544153,CC BY-SA 2.5,https://stackoverflow.com/questions/544153/how-to-find-out-an-element-node-with-a-empty-string-value-in-xsl,How to find out an element node with a empty string value in xsl,,
1062,"['java', 'saf']","{'account_id': 12106, 'reputation': 14400, 'user_id': 23669, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9f6b4d78bc77193a4130c4bbbcc1760a?s=256&d=identicon&r=PG', 'display_name': 'eaolson', 'link': 'https://stackoverflow.com/users/23669/eaolson'}",True,3240,,548435.0,5,,6,,1234659019,1234581596,,548415,CC BY-SA 2.5,https://stackoverflow.com/questions/548415/is-there-a-better-java-application-framework-than-swing,Is there a better Java application framework than Swing?,,
1063,"['java', 'random']","{'account_id': 8235, 'reputation': 83578, 'user_id': 14731, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/ffeccc0bf6020a4c7cfb2f014e02de35?s=256&d=identicon&r=PG', 'display_name': 'Gili', 'link': 'https://stackoverflow.com/users/14731/gili'}",True,1633,,549110.0,3,,5,,1234650760,1234586822,,548502,,https://stackoverflow.com/questions/548502/can-the-uncommon-maths-library-be-trusted,Can the uncommon maths library be trusted?,1501474165.0,Opinion-based
1064,"['java', 'jar', 'compression', 'zip']","{'account_id': 24150, 'reputation': 2941, 'user_id': 61248, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/ee4vJ.jpg?s=256&g=1', 'display_name': 'Grumblesaurus', 'link': 'https://stackoverflow.com/users/61248/grumblesaurus'}",True,1658,,549584.0,4,,2,,1234638421,1234455868,1234638421.0,542127,CC BY-SA 2.5,https://stackoverflow.com/questions/542127/extracting-files-from-a-jar-more-efficently,Extracting files from a Jar more efficently,,
1065,"['java', 'printing', 'printf']","{'account_id': 16970, 'reputation': 5624, 'user_id': 37519, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'tomato', 'link': 'https://stackoverflow.com/users/37519/tomato'}",True,55991,,548287.0,4,,19,,1234598783,1234572006,1234572666.0,548249,CC BY-SA 2.5,https://stackoverflow.com/questions/548249/is-there-a-good-reason-to-use-printf-instead-of-print-in-java,Is there a good reason to use &quot;printf&quot; instead of &quot;print&quot; in java?,,
