,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,community_owned_date,closed_date,closed_reason,locked_date
1929,"['c#', 'java', 'polymorphism', 'jax-ws', 'axis2']","{'account_id': 22601, 'reputation': 2185, 'user_id': 55913, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c270d2e3849c25517e1cd87fb65185d4?s=256&d=identicon&r=PG', 'display_name': 'bogertron', 'link': 'https://stackoverflow.com/users/55913/bogertron'}",True,699,1,2,1247677415,1247672305,,1132194,CC BY-SA 2.5,https://stackoverflow.com/questions/1132194/using-polymorphoic-calls-on-a-axis2-jax-ws-web-service-from-a-net-client,Using polymorphoic calls on a Axis2/JAX-WS web service from a .NET client,,1132643.0,,,,
1930,"['java', 'applet', 'mouse', 'listener']","{'account_id': 877715, 'reputation': 13, 'user_id': 138788, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d322fbfbf57b2fc6d1c7de85597e966?s=256&d=identicon&r=PG', 'display_name': 'dhalsim', 'link': 'https://stackoverflow.com/users/138788/dhalsim'}",True,7089,4,1,1247676338,1247671749,1247672176.0,1132145,CC BY-SA 2.5,https://stackoverflow.com/questions/1132145/adding-mouselistener-to-my-object-in-java,Adding mouseListener to my object in java,,1132252.0,,,,
1931,"['java', 'eclipse', 'version-control', 'ide']","{'account_id': 46901, 'reputation': 1982, 'user_id': 138770, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/cweS8.png?s=256&g=1', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/138770/john'}",True,620,2,3,1247675138,1247669964,1247675138.0,1131942,CC BY-SA 2.5,https://stackoverflow.com/questions/1131942/related-file-tree-in-eclipse,Related File Tree in Eclipse,,1131957.0,,,,
1932,"['java', 'algorithm', 'optimization', 'compression']","{'account_id': 46497, 'reputation': 8198, 'user_id': 137435, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/168ccfcf05ef966574d7132ed8b093fe?s=256&d=identicon&r=PG', 'display_name': 'Robert', 'link': 'https://stackoverflow.com/users/137435/robert'}",True,3547,5,2,1247669384,1247652674,1247653797.0,1130534,CC BY-SA 2.5,https://stackoverflow.com/questions/1130534/slow-implementation-of-famous-compression-algorithm-lz78,Slow implementation of famous compression algorithm (LZ78),,1130720.0,,,,
1933,['java'],"{'account_id': 877224, 'reputation': 51, 'user_id': 134939, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/82e5840ad9bbdc073bd70add071fbaec?s=256&d=identicon&r=PG', 'display_name': 'Kam', 'link': 'https://stackoverflow.com/users/134939/kam'}",True,691,6,0,1247669116,1247667282,1247667327.0,1131669,CC BY-SA 2.5,https://stackoverflow.com/questions/1131669/casting-elements-of-arraylist,casting elements of ArrayList?,,,,,,
1934,"['java', 'algorithm']","{'account_id': 27015, 'reputation': 125, 'user_id': 70867, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/dab91281ef3e3d6e5495ef9b2aa9a3a5?s=256&d=identicon&r=PG', 'display_name': 'Dupdroid', 'link': 'https://stackoverflow.com/users/70867/dupdroid'}",True,602,4,2,1247668427,1247663559,1247666403.0,1131314,CC BY-SA 2.5,https://stackoverflow.com/questions/1131314/grouping-items-into-balanced-groups,Grouping Items into Balanced Groups,,,,,,
1935,"['java', 'singleton']","{'account_id': 562152, 'reputation': 1, 'user_id': 137330, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/0457c27bf1d3e7b064879334104e43b3?s=256&d=identicon&r=PG', 'display_name': 'judith', 'link': 'https://stackoverflow.com/users/137330/judith'}",True,1023,2,0,1247667710,1247665840,1247665936.0,1131537,CC BY-SA 2.5,https://stackoverflow.com/questions/1131537/redeploy-a-singleton-with-timer-task,Redeploy a singleton with timer task,,,,,,
1936,"['java', 'regex']","{'account_id': 10052, 'reputation': 14108, 'user_id': 18811, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/lKpl6.jpg?s=256&g=1', 'display_name': 'Jason Miesionczek', 'link': 'https://stackoverflow.com/users/18811/jason-miesionczek'}",True,266,2,1,1247667442,1247666684,,1131616,CC BY-SA 2.5,https://stackoverflow.com/questions/1131616/java-regex-problem,Java Regex Problem,,1131635.0,,,,
1937,"['java', 'oracle', 'jakarta-ee', 'blob']","{'account_id': 12831, 'reputation': 796, 'user_id': 25464, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/Tx1ja.jpg?s=256&g=1', 'display_name': 'Caroline Orr', 'link': 'https://stackoverflow.com/users/25464/caroline-orr'}",True,1919,2,0,1247667040,1247565274,1247667040.0,1124456,CC BY-SA 2.5,https://stackoverflow.com/questions/1124456/how-do-i-write-an-uploaded-file-to-disk-using-the-oracle-directory-alias-and-bfi,How do I write an uploaded file to disk using the Oracle directory alias and BFILE objects?,,1124493.0,,,,
1938,['java'],"{'user_type': 'does_not_exist', 'display_name': 'somya agrawal'}",True,252,6,2,1247662986,1247649831,1247650854.0,1130326,CC BY-SA 2.5,https://stackoverflow.com/questions/1130326/deleting-a-string,deleting a string,,,,,,
1939,"['java', 'html', 'properties']","{'account_id': 6577, 'reputation': 3026, 'user_id': 11114, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a9c1710a92f0692d8099ba4eae49ac22?s=256&d=identicon&r=PG', 'display_name': 'GustyWind', 'link': 'https://stackoverflow.com/users/11114/gustywind'}",True,843,4,1,1247662460,1247659289,1247659496.0,1130981,CC BY-SA 2.5,https://stackoverflow.com/questions/1130981/converting-an-configuration-file-to-html,Converting an configuration file to HTML,,,,,,
1940,"['java', 'eclipse', 'oop', 'uml']","{'account_id': 10732, 'reputation': 53497, 'user_id': 20400, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/40bd6fa511aed8cab1e12bb104b88b4e?s=256&d=identicon&r=PG', 'display_name': 'Omar Kooheji', 'link': 'https://stackoverflow.com/users/20400/omar-kooheji'}",True,4948,4,2,1247660608,1247569700,1247570016.0,1124712,,https://stackoverflow.com/questions/1124712/good-tool-for-system-design-in-java-eclipse,Good tool for system design in Java/Eclipse?,,1124730.0,,1418071413.0,Not suitable for this site,
1941,"['java', 'oracle', 'jdbc']","{'account_id': 9169, 'reputation': 2928, 'user_id': 16829, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/634c7a5c6e7c5e50b431632c7d3b2d92?s=256&d=identicon&r=PG', 'display_name': 'Raimonds Simanovskis', 'link': 'https://stackoverflow.com/users/16829/raimonds-simanovskis'}",True,10313,2,10,1247659322,1247657699,,1130886,CC BY-SA 2.5,https://stackoverflow.com/questions/1130886/how-to-get-values-of-bind-parameters-from-oracle-jdbc-preparedstatement-object,How to get values of bind parameters from Oracle JDBC PreparedStatement object,,,,,,
1942,"['java', 'garbage-collection', 'code-generation']","{'account_id': 19529, 'reputation': 29785, 'user_id': 45843, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/55f76441107f14055f95e08bb7bd01df?s=256&d=identicon&r=PG&f=1', 'display_name': 'rwallace', 'link': 'https://stackoverflow.com/users/45843/rwallace'}",True,626,2,1,1247658763,1247657403,1247658763.0,1130869,CC BY-SA 2.5,https://stackoverflow.com/questions/1130869/java-garbage-collection-of-run-time-generated-code,Java garbage collection of run-time generated code,,1130882.0,,,,
1943,"['java', 'hibernate', 'jakarta-ee']","{'account_id': 33057, 'reputation': 6358, 'user_id': 92213, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d53a3ed5eda698a235eaded662a4a52f?s=256&d=identicon&r=PG', 'display_name': 'black sensei', 'link': 'https://stackoverflow.com/users/92213/black-sensei'}",True,737,3,1,1247658050,1247656843,,1130821,CC BY-SA 2.5,https://stackoverflow.com/questions/1130821/hibernate-and-java-util-set-problem,hibernate and Java.util.set problem,,1130855.0,,,,
1944,"['java', 'api', 'webserver', 'last-modified']","{'account_id': 38354, 'reputation': 893, 'user_id': 110022, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/334f5c98fa9ab5de99dbe3a11509f5d8?s=256&d=identicon&r=PG', 'display_name': 'developer.cyrus', 'link': 'https://stackoverflow.com/users/110022/developer-cyrus'}",True,1684,2,2,1247651277,1247638618,,1129684,CC BY-SA 2.5,https://stackoverflow.com/questions/1129684/how-to-check-if-a-static-file-in-web-server-is-updated-or-not,How to check if a static file in web server is updated or not?,,1130436.0,,,,
1945,"['java', 'generics', 'casting']","{'account_id': 21831, 'reputation': 1232, 'user_id': 53369, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91118f4fbde38dd80aad989234a787ad?s=256&d=identicon&r=PG', 'display_name': 'Olivier', 'link': 'https://stackoverflow.com/users/53369/olivier'}",True,752,3,4,1247649318,1247590057,,1126654,CC BY-SA 2.5,https://stackoverflow.com/questions/1126654/casting-to-a-recursively-bounded-type,Casting to a recursively bounded type,,1130136.0,,,,
1946,"['java', 'sql-server', 'character-encoding']","{'user_type': 'does_not_exist', 'display_name': 'Bhoomesh'}",True,2082,5,2,1247645090,1247640842,1247640979.0,1129808,CC BY-SA 2.5,https://stackoverflow.com/questions/1129808/arabic-text-displaying-in-webapp-without-db-changes,Arabic text displaying in webapp without db changes,,,,,,
1947,"['java', 'eclipse', 'debugging', 'swing', 'testing']","{'account_id': 44859, 'reputation': 11189, 'user_id': 131889, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9d7959371aba1fe0a26e44cf1ca76090?s=256&d=identicon&r=PG', 'display_name': 'Sbodd', 'link': 'https://stackoverflow.com/users/131889/sbodd'}",True,489,1,0,1247641975,1247597778,1247599882.0,1127306,CC BY-SA 2.5,https://stackoverflow.com/questions/1127306/replicate-eclipses-display-tab-in-my-java-swing-application,Replicate Eclipse&#39;s &quot;display tab&quot; in my Java/Swing application?,,1129866.0,,,,
1948,"['java', 'rtf']","{'account_id': 6388, 'reputation': 17965, 'user_id': 10717, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/dd0ad8a06504b526211e08ff271164b4?s=256&d=identicon&r=PG', 'display_name': 'Dexter', 'link': 'https://stackoverflow.com/users/10717/dexter'}",True,6256,2,3,1247641457,1247616358,,1128733,,https://stackoverflow.com/questions/1128733/convert-pdf-to-rtf-in-java,Convert PDF to RTF in Java,,,,1405486860.0,Not suitable for this site,
1949,"['java', 'http', 'gwt', 'servlets']","{'account_id': 21157, 'reputation': 16605, 'user_id': 51230, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/Nq6as.jpg?s=256&g=1', 'display_name': 'Maksim', 'link': 'https://stackoverflow.com/users/51230/maksim'}",True,3147,1,0,1247633212,1247631972,,1129409,CC BY-SA 2.5,https://stackoverflow.com/questions/1129409/problem-with-gwt-app-cant-get-http-response-back-from-servlet-on-another-server,Problem with GWT App can&#39;t get HTTP Response back from Servlet on another server,,1129453.0,,,,
1950,"['java', 'database', 'algorithm', 'data-structures', 'collections']","{'account_id': 20879, 'reputation': 7345, 'user_id': 50294, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/507d032d4d59519bfb66dd48eb4668ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'rgeorge', 'link': 'https://stackoverflow.com/users/50294/rgeorge'}",True,2143,2,5,1247631898,1247001154,1247627714.0,1094912,CC BY-SA 2.5,https://stackoverflow.com/questions/1094912/simple-database-like-collection-class-in-java,Simple database-like collection class in Java,,1129407.0,,,,
1951,"['java', 'variadic-functions', 'scjp']","{'user_type': 'does_not_exist', 'display_name': 'user4903'}",True,1765,2,5,1247629914,1247629253,,1129282,CC BY-SA 2.5,https://stackoverflow.com/questions/1129282/var-arg-of-object-arrays-vs-object-array-trying-to-understand-a-scjp-self-te,Var-arg of object arrays vs. object array -- trying to understand a SCJP self test question,,1129301.0,,,,
1952,"['java', 'cxf', 'future', 'interrupt', 'callable']","{'account_id': 21852, 'reputation': 19425, 'user_id': 53444, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/7e4008352df551afc7748ba3f71b3e9d?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/53444/tim'}",True,1988,2,2,1247628745,1247504609,1247577174.0,1120783,CC BY-SA 2.5,https://stackoverflow.com/questions/1120783/how-to-terminate-cxf-webservice-call-within-callable-upon-future-cancellation,How to terminate CXF webservice call within Callable upon Future cancellation,,1120875.0,,,,
1953,"['java', 'java-me', 'vector']","{'account_id': 37427, 'reputation': 35897, 'user_id': 107004, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/4Mrdk.jpg?s=256&g=1', 'display_name': 'Henrik P. Hessel', 'link': 'https://stackoverflow.com/users/107004/henrik-p-hessel'}",True,1767,2,1,1247616143,1247574681,1247616143.0,1125072,CC BY-SA 2.5,https://stackoverflow.com/questions/1125072/java-vector-secure-reference-to-element,Java Vector : Secure reference to element,,1125100.0,,,,
1954,"['java', 'floating-point']","{'user_type': 'does_not_exist', 'display_name': 'Cesaro'}",True,364,4,1,1247616063,1247584079,1247584459.0,1126027,CC BY-SA 2.5,https://stackoverflow.com/questions/1126027/floating-point-operations-is-slower-when-small-values-are-used,Floating point operations is slower when small values are used?,,,,,,
1955,"['java', 'design-patterns', 'file', 'null', 'mocking']","{'account_id': 5474, 'reputation': 14748, 'user_id': 8819, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1e4e8e8e23ab56938797ddb1b9ad9fef?s=256&d=identicon&r=PG', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/8819/ryan'}",True,470,3,1,1247611241,1247610188,,1128387,CC BY-SA 2.5,https://stackoverflow.com/questions/1128387/nullobject-for-file-in-java,nullobject for File in Java,,1128448.0,,,,
1956,"['java', 'matlab', 'classpath']","{'account_id': 8294, 'reputation': 6699, 'user_id': 14870, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/ad45bada162dcb8b95c3508fb849a7cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'weiyin', 'link': 'https://stackoverflow.com/users/14870/weiyin'}",True,3297,5,2,1247610593,1247596420,1247610149.0,1127166,CC BY-SA 2.5,https://stackoverflow.com/questions/1127166/determine-location-of-a-java-class-loaded-by-matlab,Determine location of a java class loaded by Matlab,,1127606.0,,,,
1957,"['java', 'xml']","{'account_id': 16264, 'reputation': 8643, 'user_id': 35227, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/dadeee9e21e4db21b2a508f0d011eb45?s=256&d=identicon&r=PG', 'display_name': 'anio', 'link': 'https://stackoverflow.com/users/35227/anio'}",True,2043,1,1,1247610453,1247610060,,1128378,CC BY-SA 2.5,https://stackoverflow.com/questions/1128378/load-dtd-into-sax-parser-in-java,Load DTD into SAX Parser in java,,1128407.0,,,,
1958,"['java', 'gwt', 'gwt-mosaic']","{'account_id': 28154, 'reputation': 5560, 'user_id': 74894, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/27a2920af001c2beed4b290b14d18893?s=256&d=identicon&r=PG', 'display_name': 'KevMo', 'link': 'https://stackoverflow.com/users/74894/kevmo'}",True,1086,1,0,1247607510,1247607004,,1128176,CC BY-SA 2.5,https://stackoverflow.com/questions/1128176/gwt-mosaic-preventing-deploy,gwt mosaic preventing deploy,,1128217.0,,,,
1959,"['java', 'open-source']","{'account_id': 6636, 'reputation': 216514, 'user_id': 11236, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/40656706454dcbdbcec125b85b01f1e4?s=256&d=identicon&r=PG', 'display_name': 'ripper234', 'link': 'https://stackoverflow.com/users/11236/ripper234'}",True,2049,9,15,1247606851,1246703733,1246709156.0,1081960,,https://stackoverflow.com/questions/1081960/best-practices-for-writing-open-source-java,Best practices for writing open source Java,,,1251028405.0,1434771765.0,Needs more focus,
1960,"['java', 'swing']","{'account_id': 38555, 'reputation': 494, 'user_id': 110740, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/77060bf992743edac60263c69b1c6347?s=256&d=identicon&r=PG', 'display_name': 'Tazzy531', 'link': 'https://stackoverflow.com/users/110740/tazzy531'}",True,1139,2,0,1247605865,1247601159,1247601601.0,1127589,CC BY-SA 2.5,https://stackoverflow.com/questions/1127589/jtable-editor-change-with-live-data,JTable Editor Change with Live Data,,1127879.0,,,,
1961,"['java', 'windows', 'tomcat']","{'account_id': 39317, 'reputation': 664, 'user_id': 113323, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/3f7d208b490fb7b174a81a3b8dc63a15?s=256&d=identicon&r=PG', 'display_name': 'zorlack', 'link': 'https://stackoverflow.com/users/113323/zorlack'}",True,17739,3,1,1247604393,1247600614,,1127550,CC BY-SA 2.5,https://stackoverflow.com/questions/1127550/tomcat6-wont-start-on-windows-and-java6,Tomcat6 won&#39;t start on Windows and Java6,,1127932.0,,,,
1962,"['java', 'constructor', 'singleton', 'default', 'instance']","{'account_id': 561679, 'reputation': 1501, 'user_id': 90032, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/bc7d41a67be96950c58dc7f499fd2ea1?s=256&d=identicon&r=PG', 'display_name': 'javaphild ', 'link': 'https://stackoverflow.com/users/90032/javaphild'}",True,11259,5,6,1247604096,1247602332,,1127716,CC BY-SA 2.5,https://stackoverflow.com/questions/1127716/instantiate-singleton-object-using-class-forname,Instantiate singleton object using Class.forName()?,,,,,,
