,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date
1742,"['java', 'spring', 'hibernate', 'junit', 'transactions']","{'account_id': 952905, 'reputation': 16805, 'user_id': 1235929, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/9f460ae7deb6fa19034c810a53b9fbac?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/1235929/dave'}",True,1328,2,9,1551825531,1551113179,1551803587.0,54870956,CC BY-SA 4.0,https://stackoverflow.com/questions/54870956/how-do-i-test-my-dao-update-method-in-an-abstracttransactionaljunit4springcontex,How do I test my DAO update method in an AbstractTransactionalJUnit4SpringContextTests test?,,,,,
1743,"['javascript', 'java', 'angular']","{'account_id': 965625, 'reputation': 2190, 'user_id': 1103606, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/0d93cc650b93939ea91066fcb5aefae0?s=256&d=identicon&r=PG', 'display_name': 'Peter Penzov', 'link': 'https://stackoverflow.com/users/1103606/peter-penzov'}",True,1194,2,4,1551818276,1551043071,1551718627.0,54856652,CC BY-SA 4.0,https://stackoverflow.com/questions/54856652/convert-date-from-javascript-to-java,Convert Date from JavaScript to Java,,,,,
1744,"['java', 'sql', 'jpa', 'eclipselink', 'jpql']","{'account_id': 10603066, 'reputation': 416, 'user_id': 7809425, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10155206387359764/picture?type=large', 'display_name': 'Cesar Leonardo Ochoa Contreras', 'link': 'https://stackoverflow.com/users/7809425/cesar-leonardo-ochoa-contreras'}",True,334,3,0,1551817661,1551296472,1551817661.0,54913296,CC BY-SA 4.0,https://stackoverflow.com/questions/54913296/jpa-query-from-java-object,JPA query from java Object,,55011005.0,,,
1745,"['javascript', 'java']","{'account_id': 4767709, 'reputation': 1175, 'user_id': 3853405, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/cc69c957a0d4af16d7b06c5e64cd5f49?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jaspreet Jolly', 'link': 'https://stackoverflow.com/users/3853405/jaspreet-jolly'}",True,2212,7,17,1551813337,1549523508,1550475166.0,54568053,CC BY-SA 4.0,https://stackoverflow.com/questions/54568053/how-can-i-perform-operations-in-javascript-just-like-we-do-pipeline-of-operation,How can I perform operations in JavaScript just like we do pipeline of operations in Java streams?,,54568750.0,,,
1746,"['java', 'apache', 'spring-boot', 'shiro']","{'account_id': 15406852, 'reputation': 1, 'user_id': 11114770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/759a2960947dddb71811e33f90265b34?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amey S', 'link': 'https://stackoverflow.com/users/11114770/amey-s'}",False,1572,1,0,1551813075,1551133705,1551142831.0,54875672,CC BY-SA 4.0,https://stackoverflow.com/questions/54875672/how-to-configure-shiro-ini-for-custom-realm-in-spring-boot-app,How to Configure shiro.ini for custom realm in spring-boot app?,,,,,
1747,"['java', 'hibernate', 'jpa', 'querydsl']","{'account_id': 9991146, 'reputation': 2425, 'user_id': 7390408, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/9f71635804a04492bce1a837c1434687?s=256&d=identicon&r=PG&f=1', 'display_name': 'wesleyy', 'link': 'https://stackoverflow.com/users/7390408/wesleyy'}",False,1519,1,1,1551812155,1550570308,,54763411,CC BY-SA 4.0,https://stackoverflow.com/questions/54763411/querydsl-inner-join-path-expected-for-join,QueryDSL inner join: path expected for join,,,,,
1748,"['java', 'xml', 'netbeans', 'getelementsbytagname']","{'account_id': 15399469, 'reputation': 7, 'user_id': 11109470, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/119404769165521/picture?type=large', 'display_name': 'Amira Ski', 'link': 'https://stackoverflow.com/users/11109470/amira-ski'}",True,83,2,0,1551809306,1551031280,1551714030.0,54854849,CC BY-SA 4.0,https://stackoverflow.com/questions/54854849/how-to-import-a-tag-from-the-first-file-to-all-tag-in-the-second-file,How to import a Tag from the first file to all Tag In the second file,,55009033.0,,,
1749,"['java', 'spring', 'spring-boot', 'hikaricp']","{'account_id': 6578365, 'reputation': 79, 'user_id': 5083462, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/deb9b82a4b181d4e6660b64c364eb61a?s=256&d=identicon&r=PG&f=1', 'display_name': 'loljeene', 'link': 'https://stackoverflow.com/users/5083462/loljeene'}",False,2898,1,1,1551806612,1550629170,1550638559.0,54777887,CC BY-SA 4.0,https://stackoverflow.com/questions/54777887/spring-boot-datasource-lazy-initialization,Spring boot datasource lazy initialization,,,,,
1750,"['java', 'jna']","{'account_id': 1681755, 'reputation': 347, 'user_id': 1545855, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee46d04d8fd1803094586a403f574112?s=256&d=identicon&r=PG', 'display_name': 'Mokarrom Hossain', 'link': 'https://stackoverflow.com/users/1545855/mokarrom-hossain'}",True,413,2,-2,1551799685,1550242584,1550521484.0,54711934,CC BY-SA 4.0,https://stackoverflow.com/questions/54711934/how-to-debug-a-crash-with-java-result-error-code,How to debug a crash with Java Result: error_code,,54751669.0,,,
1751,"['java', 'button', 'graph', 'dijkstra', 'graphstream']","{'account_id': 14711685, 'reputation': 1, 'user_id': 10624884, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QbKzjgAPOlo/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbBSjbBHLuA6wplMT2YNIPiYjyYyoQ/mo/photo.jpg?sz=256', 'display_name': 'Gorgi Mitrevski', 'link': 'https://stackoverflow.com/users/10624884/gorgi-mitrevski'}",False,309,1,0,1551798176,1548954975,1548977775.0,54465936,CC BY-SA 4.0,https://stackoverflow.com/questions/54465936/add-button-on-graphstream-using-java,Add button on GraphStream using Java,,,,,
1752,"['java', 'selenium', 'appium', 'perfecto']","{'account_id': 8790208, 'reputation': 79, 'user_id': 6570347, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/792a83761fd48e9e012f4fa933a4abab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Himanshu', 'link': 'https://stackoverflow.com/users/6570347/himanshu'}",False,299,2,2,1551795974,1549899154,1549918808.0,54633950,CC BY-SA 4.0,https://stackoverflow.com/questions/54633950/getting-browser-unreachable-exception-while-taking-screenshot-using-appiumdriver,Getting Browser unreachable exception while taking screenshot using AppiumDriver,,,,,
1753,"['java', 'maven', 'eclipse-mars', 'azul-zulu']","{'account_id': 1533743, 'reputation': 93, 'user_id': 1430305, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/708c9f5b18b306dd8ead15192ba95df5?s=256&d=identicon&r=PG', 'display_name': 'mathaker', 'link': 'https://stackoverflow.com/users/1430305/mathaker'}",True,166,1,0,1551793240,1550730927,1551793240.0,54800702,CC BY-SA 4.0,https://stackoverflow.com/questions/54800702/unable-to-open-maven-in-eclipse-while-using-openjdk-7,Unable to open maven in eclipse while using OpenJDK 7,,54807400.0,,,
1754,"['java', 'api', 'servlets', 'jakarta-ee', 'encoding']","{'account_id': 6099767, 'reputation': 4209, 'user_id': 4759176, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/0U1e5.jpg?s=256&g=1', 'display_name': 'parsecer', 'link': 'https://stackoverflow.com/users/4759176/parsecer'}",True,289,1,2,1551792260,1549926887,1549928318.0,54640544,CC BY-SA 4.0,https://stackoverflow.com/questions/54640544/java-servlet-translation-api-request-encoding-problem-german-characters,Java Servlet translation API request encoding problem: german characters,,,,,
1755,"['java', 'osgi', 'activemq', 'jbossfuse', 'blueprint-osgi']","{'account_id': 328884, 'reputation': 441, 'user_id': 652078, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/ce5adc4a5626b410185ddaae49e50682?s=256&d=identicon&r=PG', 'display_name': 'sairn', 'link': 'https://stackoverflow.com/users/652078/sairn'}",False,460,1,-1,1551789070,1549575761,1549656270.0,54582774,CC BY-SA 4.0,https://stackoverflow.com/questions/54582774/red-hat-fuse-7-2-unit-test-yields-a-confusing-runtimeexception-i-e-gave-up-w,"Red Hat Fuse 7.2 unit test yields a confusing RuntimeException- i.e., &quot;Gave up waiting for BlueprintContainer from bundle&quot;",,,,,
1756,"['java', 'binary-tree']","{'account_id': 12224999, 'reputation': 338, 'user_id': 8922935, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7pLWG.jpg?s=256&g=1', 'display_name': 'Tuk Tuk', 'link': 'https://stackoverflow.com/users/8922935/tuk-tuk'}",True,1146,2,1,1551785148,1550042126,1550042513.0,54664533,CC BY-SA 4.0,https://stackoverflow.com/questions/54664533/counting-number-of-nodes-less-than-x-in-bst,Counting number of nodes less than X in BST,,54664748.0,,,
1757,"['java', 'json', 'rest', 'http-post', 'special-characters']","{'account_id': 12548624, 'reputation': 151, 'user_id': 9498985, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Explain Down Vote', 'link': 'https://stackoverflow.com/users/9498985/explain-down-vote'}",True,3438,2,1,1551782276,1551116212,,54871750,CC BY-SA 4.0,https://stackoverflow.com/questions/54871750/400-bad-request-content-length-0-chunked-false,"400 bad request [Content-Length: 0,Chunked: false]",,55000280.0,,,
1758,"['java', 'spring', 'spring-integration', 'jakarta-mail']","{'account_id': 10998798, 'reputation': 134, 'user_id': 8080001, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45736feef1ba319349c6c8cbda4afec9?s=256&d=identicon&r=PG&f=1', 'display_name': 'domenic_K', 'link': 'https://stackoverflow.com/users/8080001/domenic-k'}",False,1759,0,1,1551781107,1551091125,1551781107.0,54864312,CC BY-SA 4.0,https://stackoverflow.com/questions/54864312/spring-integration-mail-imap-inbound-adapter-throws-exception-after-integration,Spring integration mail imap inbound adapter throws exception after integration flow change,,,,,
1759,"['java', 'html', 'selenium', 'selenium-webdriver', 'webdriver']","{'account_id': 11876874, 'reputation': 768, 'user_id': 8814573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24553885149fdb4b3ef1dba54ae3ac88?s=256&d=identicon&r=PG&f=1', 'display_name': 'S.O.S', 'link': 'https://stackoverflow.com/users/8814573/s-o-s'}",True,1315,3,1,1551779719,1551287216,1551289217.0,54910882,CC BY-SA 4.0,https://stackoverflow.com/questions/54910882/selenium-unable-to-extract-child-element-from-parent,Selenium: Unable to Extract Child Element from Parent,,,,,
1760,"['java', 'spring', 'dependency-injection', 'overriding', 'abstract-class']","{'account_id': 6530445, 'reputation': 1837, 'user_id': 5051731, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67b86d77ab793b13ca9de8a29fd0a67a?s=256&d=identicon&r=PG&f=1', 'display_name': 'YetAnotherBot', 'link': 'https://stackoverflow.com/users/5051731/yetanotherbot'}",True,640,1,1,1551777528,1550657322,,54783715,CC BY-SA 4.0,https://stackoverflow.com/questions/54783715/overriding-bean-method-of-abstract-class-to-prevent-bean-injection,Overriding @bean method of abstract class to prevent bean injection,,54999279.0,,,
1761,"['java', 'spring-mvc', 'oracle11g', 'tomcat7', 'jndi']","{'account_id': 12988496, 'reputation': 301, 'user_id': 9388503, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-m17p2BWbznc/AAAAAAAAAAI/AAAAAAAAACU/Sk18lYhOtVQ/photo.jpg?sz=256', 'display_name': 'Mohamed Ali Lassoued', 'link': 'https://stackoverflow.com/users/9388503/mohamed-ali-lassoued'}",True,790,2,1,1551773538,1551100184,1551100535.0,54866987,CC BY-SA 4.0,https://stackoverflow.com/questions/54866987/tomcat-context-initialization-failed-with-oracle-database,tomcat Context initialization failed with oracle database,,54998132.0,,,
1762,"['java', 'spring', 'spring-statemachine']","{'account_id': 216793, 'reputation': 21058, 'user_id': 472245, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/395b65e986e8aca7c1af4643d162012e?s=256&d=identicon&r=PG', 'display_name': 'towi', 'link': 'https://stackoverflow.com/users/472245/towi'}",True,2112,2,6,1551772500,1550843106,1551085828.0,54828460,CC BY-SA 4.0,https://stackoverflow.com/questions/54828460/how-to-create-a-statemachine-from-a-statemachineconfigurer,How to create a StateMachine from a StateMachineConfigurer,,,,,
1763,"['java', 'android', 'text', 'icons', 'bottomnavigationview']","{'account_id': 15307931, 'reputation': 31, 'user_id': 11044024, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-TWmcN6X-j3M/AAAAAAAAAAI/AAAAAAAAAHE/2lLNKQrTEJU/photo.jpg?sz=256', 'display_name': 'ErrorErrorError', 'link': 'https://stackoverflow.com/users/11044024/errorerrorerror'}",True,818,1,2,1551765232,1549873596,1549876259.0,54626463,CC BY-SA 4.0,https://stackoverflow.com/questions/54626463/how-to-implement-bottomnavigationview-but-with-icon-next-to-the-text-rather-th,How to implement &quot;BottomNavigationView&quot; but with Icon next to the text rather than stacked?,,54996254.0,,,
1764,"['java', 'android', 'typography', 'word-cloud', 'image-effects']","{'account_id': 5036078, 'reputation': 4115, 'user_id': 4864943, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/wnYSY.jpg?s=256&g=1', 'display_name': 'Arjun saini', 'link': 'https://stackoverflow.com/users/4864943/arjun-saini'}",False,209,0,4,1551765017,1551261114,1551765017.0,54902505,CC BY-SA 4.0,https://stackoverflow.com/questions/54902505/how-to-make-the-word-cloud-of-original-image-with-set-numbers-of-words,How to make the word cloud of original image with set numbers of Words?,,,,,
1765,"['java', 'lambda', 'java-8']","{'user_type': 'does_not_exist', 'display_name': 'user9608350'}",True,19568,4,7,1551762559,1550689003,1550690029.0,54793417,,https://stackoverflow.com/questions/54793417/lambda-expression-return-type-in-java,Lambda expression return type in Java,,,1550690306.0,Duplicate,
1766,"['java', 'spring', 'spring-mvc', 'session']","{'account_id': 11279246, 'reputation': 67, 'user_id': 8272322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3e525f044c909b89a9245376cf98238?s=256&d=identicon&r=PG&f=1', 'display_name': 'Caleb', 'link': 'https://stackoverflow.com/users/8272322/caleb'}",True,117,1,2,1551749331,1549077313,,54489647,CC BY-SA 4.0,https://stackoverflow.com/questions/54489647/deal-with-overlapping-sessionattributes-names,Deal with overlapping @SessionAttributes names?,,54992272.0,,,
1767,"['java', 'android', 'android-fragments', 'kotlin', 'android-viewpager']","{'account_id': 3013537, 'reputation': 7220, 'user_id': 3322533, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/cbbd1b40887d19bc0c8fdd5ef42a05ed?s=256&d=identicon&r=PG', 'display_name': 'User1291', 'link': 'https://stackoverflow.com/users/3322533/user1291'}",True,69,1,0,1551743630,1551301555,,54914483,CC BY-SA 4.0,https://stackoverflow.com/questions/54914483/nested-viewpagers-letting-the-outer-swipe-but-not-the-inner,nested viewpagers: letting the outer swipe but not the inner,,54993396.0,,,
1768,"['java', 'spring-boot', 'spring-data', 'spring-integration', 'spring-data-mongodb']","{'account_id': 931302, 'reputation': 5154, 'user_id': 961143, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/2S7XF.jpg?s=256&g=1', 'display_name': 'Atul Kaushik', 'link': 'https://stackoverflow.com/users/961143/atul-kaushik'}",True,1029,1,3,1551742145,1550507498,1551078523.0,54751607,CC BY-SA 4.0,https://stackoverflow.com/questions/54751607/get-mongodb-documents-with-certain-fieldsprojections-using-spring-integration,Get mongodb documents with certain fields(projections) using Spring-Integration (annotations only),,54872151.0,,,
1769,"['java', 'maven', 'maven-surefire-plugin', 'maven-failsafe-plugin']","{'account_id': 4377262, 'reputation': 951, 'user_id': 3609252, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/ef4bdf47837fa4e26cc1d018ffa05570?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mahyar', 'link': 'https://stackoverflow.com/users/3609252/mahyar'}",True,481,1,0,1551733050,1551225051,,54895991,CC BY-SA 4.0,https://stackoverflow.com/questions/54895991/generate-summary-of-execution-time-of-unit-tests-and-integration-tests-in-maven,Generate summary of execution time of unit tests and integration tests in maven,,54991433.0,,,
1770,"['java', 'sql', 'sql-server-2008', 'stored-procedures']","{'account_id': 3097240, 'reputation': 1, 'user_id': 2622196, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25bd3a687b1cd20b7246772286830e6d?s=256&d=identicon&r=PG', 'display_name': 'ahsan ahmad', 'link': 'https://stackoverflow.com/users/2622196/ahsan-ahmad'}",False,462,1,0,1551733042,1550067593,,54672392,CC BY-SA 4.0,https://stackoverflow.com/questions/54672392/stored-procedure-with-optional-offset-query,Stored procedure with optional OFFSET query,,,,,
