,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1712,"['java', 'generics', 'class']","{'user_type': 'does_not_exist', 'display_name': 'trashhalo'}",True,10591,,3,9,1250681539,1249495388,,1234783,CC BY-SA 2.5,https://stackoverflow.com/questions/1234783/java-generized-class-reference,Java generized class reference,,,,,,
1713,"['java', 'arrays', 'memory']","{'user_type': 'does_not_exist', 'display_name': 'Alex'}",True,596,,2,0,1250680829,1250679350,1250680829.0,1299144,CC BY-SA 2.5,https://stackoverflow.com/questions/1299144/memory-usage-large-arrays-puzzle-in-java,Memory usage large arrays puzzle in java,,,,,,
1714,"['c#', 'java', 'scheduling']","{'account_id': 64178, 'reputation': 1276, 'user_id': 189599, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5f2106c6549eb96cbf39bcf817240b7f?s=256&d=identicon&r=PG', 'display_name': 'Antonello', 'link': 'https://stackoverflow.com/users/189599/antonello'}",True,1127,,2,1,1250680439,1250516952,,1288055,CC BY-SA 2.5,https://stackoverflow.com/questions/1288055/converting-timer-class-from-java-to-c-scheduling-tasks,Converting Timer class from java to c#: scheduling tasks,1299238.0,,,,,
1715,"['java', 'xml', 'xsd']","{'account_id': 23171, 'reputation': 14113, 'user_id': 57847, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/f2c9624bde8ce8209edc8736d8e24cde?s=256&d=identicon&r=PG', 'display_name': 'Priyank', 'link': 'https://stackoverflow.com/users/57847/priyank'}",True,540,,1,1,1250679276,1250677097,,1298956,CC BY-SA 2.5,https://stackoverflow.com/questions/1298956/framework-to-verify-xsd-with-xml-in-java,Framework to Verify XSD with XML in Java,1299139.0,,,,,
1716,"['java', 'swing', 'groovy', 'scroll', 'griffon']","{'account_id': 11822, 'reputation': 17902, 'user_id': 22992, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/6e2f04f0d299f3f05133b879c7b111ed?s=256&d=identicon&r=PG', 'display_name': 'Miguel Ping', 'link': 'https://stackoverflow.com/users/22992/miguel-ping'}",True,1503,,1,0,1250673611,1250522945,,1288602,CC BY-SA 2.5,https://stackoverflow.com/questions/1288602/swingbuilder-scrollpane,SwingBuilder: scrollPane,1298722.0,,,,,
1717,"['java', 'eclipse']","{'account_id': 20530, 'reputation': 255145, 'user_id': 49153, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/833df8cee775eea743cb1172dfcd3809?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/49153/ali'}",True,440,,5,4,1250671907,1250580354,,1292328,CC BY-SA 2.5,https://stackoverflow.com/questions/1292328/what-are-the-new-features-in-eclipse-galileo,What are the new features in Eclipse Galileo?,1292454.0,,,,,
1718,"['java', 'oracle', 'hibernate', 'postgresql', 'geospatial']","{'account_id': 8596, 'reputation': 187, 'user_id': 15562, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/a4f10855d7131300e9e5cd6ea235bbab?s=256&d=identicon&r=PG', 'display_name': 'kenneedham', 'link': 'https://stackoverflow.com/users/15562/kenneedham'}",True,631,,3,0,1250670265,1250522829,1250670265.0,1288591,CC BY-SA 2.5,https://stackoverflow.com/questions/1288591/targeting-a-java-app-at-oracle-and-postgres,Targeting a Java app at Oracle AND Postgres,1290422.0,,,,,
1719,"['java', 'hibernate', 'reflection', 'jpa']","{'account_id': 42963, 'reputation': 38285, 'user_id': 125380, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/EKzGD.jpg?s=256&g=1', 'display_name': 'User1', 'link': 'https://stackoverflow.com/users/125380/user1'}",True,287,,1,2,1250669034,1250624941,,1296089,CC BY-SA 2.5,https://stackoverflow.com/questions/1296089/getting-ids-datatype-from-jpa,Getting @Id&#39;s DataType from JPA,1298397.0,,,,,
1720,"['java', 'tomcat', 'servlets', 'war']","{'account_id': 23588, 'reputation': 38963, 'user_id': 59198, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6448b40e7037dd0fda767f2370c31809?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/59198/chris'}",True,4503,,1,1,1250662420,1250662188,,1298046,CC BY-SA 2.5,https://stackoverflow.com/questions/1298046/how-can-i-determine-which-servlet-spec-version-a-java-war-file-uses,How can i determine which servlet spec version a java WAR file uses?,1298056.0,,,,,
1721,"['java', 'collections']","{'account_id': 11177, 'reputation': 2881, 'user_id': 21410, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/j7SRj.jpg?s=256&g=1', 'display_name': 'javacavaj', 'link': 'https://stackoverflow.com/users/21410/javacavaj'}",True,1098,,2,3,1250643437,1250105303,,1268222,CC BY-SA 2.5,https://stackoverflow.com/questions/1268222/java-collection-with-linkedhashmap-attributes,Java - Collection with LinkedHashMap Attributes,1297344.0,,,,,
1722,"['java', 'performance', 'string', 'concatenation']","{'account_id': 36052, 'reputation': 551, 'user_id': 102543, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/cp6xu.jpg?s=256&g=1', 'display_name': 'Guilherme', 'link': 'https://stackoverflow.com/users/102543/guilherme'}",True,4345,,1,30,1250633623,1250630100,1250630580.0,1296571,CC BY-SA 2.5,https://stackoverflow.com/questions/1296571/what-happens-when-java-compiler-sees-many-string-concatenations-in-one-line,What happens when Java Compiler sees many String concatenations in one line?,1296580.0,,,,,
1723,"['java', 'configuration', 'tomcat', 'gzip']","{'account_id': 52012, 'reputation': 266, 'user_id': 155399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be73a170d703cb209cc6563935d2c3a3?s=256&d=identicon&r=PG', 'display_name': 'EGB', 'link': 'https://stackoverflow.com/users/155399/egb'}",True,4485,,2,7,1250633519,1250612805,,1294994,CC BY-SA 2.5,https://stackoverflow.com/questions/1294994/what-is-a-good-setting-for-nocompressionuseragents-in-tomcat,What is a good setting for noCompressionUserAgents in Tomcat?,,,,,,
1724,"['java', 'spawning']","{'account_id': 32232, 'reputation': 11071, 'user_id': 89211, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/d8b4889359df45a8c8099ef16bd96be9?s=256&d=identicon&r=PG', 'display_name': 'Relequestual', 'link': 'https://stackoverflow.com/users/89211/relequestual'}",True,246,,3,4,1250631434,1250612971,1250616431.0,1295015,CC BY-SA 2.5,https://stackoverflow.com/questions/1295015/spawning-and-terminating-a-person-in-a-sim-game-in-java,Spawning and terminating a person in a sim game (in Java),1296672.0,,,,,
1725,"['java', 'jsf', 'foreach', 'selectonemenu']","{'account_id': 44410, 'reputation': 6779, 'user_id': 130376, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8e7ddacb658e94b60aef5d70a20326d6?s=256&d=identicon&r=PG', 'display_name': 'KB22', 'link': 'https://stackoverflow.com/users/130376/kb22'}",True,2048,,3,0,1250627361,1250258441,1250266473.0,1278019,CC BY-SA 2.5,https://stackoverflow.com/questions/1278019/accessing-jsf-selectitem-label-and-value-from-xhtml-without-selectonemenu,Accessing JSF SelectItem.Label and Value from XHTML without selectOneMenu,1292726.0,,,,,
1726,"['java', 'quartz-scheduler']","{'account_id': 1742, 'reputation': 41835, 'user_id': 2362, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/dd227d93096390e3fd2eeff1be0b70e5?s=256&d=identicon&r=PG', 'display_name': 'brabster', 'link': 'https://stackoverflow.com/users/2362/brabster'}",True,365,,1,1,1250627349,1250627036,,1296281,CC BY-SA 2.5,https://stackoverflow.com/questions/1296281/adding-one-off-extra-firings-to-a-quartz-crontrigger,Adding one-off extra firings to a Quartz CronTrigger,1296315.0,,,,,
1727,"['java', 'spring', 'serialization', 'spring-remoting']","{'account_id': 23171, 'reputation': 14113, 'user_id': 57847, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/f2c9624bde8ce8209edc8736d8e24cde?s=256&d=identicon&r=PG', 'display_name': 'Priyank', 'link': 'https://stackoverflow.com/users/57847/priyank'}",True,3350,,2,2,1250626388,1250593353,1250593464.0,1293188,CC BY-SA 2.5,https://stackoverflow.com/questions/1293188/spring-remoting-serialization-and-de-serialization,Spring Remoting Serialization and De-serialization,1296215.0,,,,,
1728,"['java', 'class', 'netbeans', 'java-me', 'jar']","{'account_id': 47968, 'reputation': 11771, 'user_id': 142299, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/cbf41bc6367035a9ef55082b45698562?s=256&d=identicon&r=PG', 'display_name': 'Kevin Boyd', 'link': 'https://stackoverflow.com/users/142299/kevin-boyd'}",True,384,,2,0,1250622547,1250620339,,1295688,CC BY-SA 2.5,https://stackoverflow.com/questions/1295688/compiled-jar-file-contains-excess-class-files,compiled Jar file contains excess class files,1295876.0,,,,,
1729,"['java', 'jdbc']","{'account_id': 31643, 'reputation': 14231, 'user_id': 87072, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/112661c62f9c7ff1f9f729c61e3e2ec4?s=256&d=identicon&r=PG', 'display_name': 'Switch', 'link': 'https://stackoverflow.com/users/87072/switch'}",True,381,,3,1,1250621919,1250621090,1250621919.0,1295747,CC BY-SA 2.5,https://stackoverflow.com/questions/1295747/jdbc-java-query-execution-error,JDBC + Java Query execution error,1295801.0,,,,,
1730,"['java', 'sql', 'spring', 'jdbc', 'output-parameter']","{'user_type': 'does_not_exist', 'display_name': 'Austin Keeley'}",True,3009,,2,2,1250617492,1250605882,1495541064.0,1294276,CC BY-SA 3.0,https://stackoverflow.com/questions/1294276/using-springs-jdbc-support-to-get-output-parameters,Using Spring&#39;s JDBC support to get output parameters,,,,,,
1731,"['java', 'xml']","{'account_id': 8241, 'reputation': 39131, 'user_id': 14744, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/H4G5i.jpg?s=256&g=1', 'display_name': 'Jared', 'link': 'https://stackoverflow.com/users/14744/jared'}",True,1588,,2,1,1250613902,1250613144,1250613615.0,1295031,CC BY-SA 2.5,https://stackoverflow.com/questions/1295031/reading-large-xml-files-one-node-at-a-time-in-java-with-a-pull-parser,Reading large xml files one node at a time in Java with a pull parser?,,,,,,
1732,['java'],"{'account_id': 880136, 'reputation': 3856, 'user_id': 147518, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/83d9a5cc2db40a07cd3c11427c972ede?s=256&d=identicon&r=PG', 'display_name': 'Niger', 'link': 'https://stackoverflow.com/users/147518/niger'}",True,278,,2,1,1250613167,1250430655,1250448100.0,1284342,CC BY-SA 2.5,https://stackoverflow.com/questions/1284342/maintaining-application-resource-properties,Maintaining application resource properties,1285000.0,,,,,
1733,"['java', 'spring', 'jboss', 'jmx', 'mbeans']","{'account_id': 32595, 'reputation': 18347, 'user_id': 90566, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/e250afe43b4111a7b98a77949dbffb6c?s=256&d=identicon&r=PG', 'display_name': 'waxwing', 'link': 'https://stackoverflow.com/users/90566/waxwing'}",True,2685,,2,3,1250609113,1250606195,,1294312,CC BY-SA 2.5,https://stackoverflow.com/questions/1294312/forcing-springs-mbeanexporter-to-use-a-particular-mbeanserver,Forcing Spring&#39;s MBeanExporter to use a particular MBeanServer,1294613.0,,,,,
1734,"['c#', 'java', 'devexpress']","{'account_id': 53026, 'reputation': 267, 'user_id': 158540, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/XROt6.jpg?s=256&g=1', 'display_name': 'Victor Hugo Bueno', 'link': 'https://stackoverflow.com/users/158540/victor-hugo-bueno'}",True,3577,,1,3,1250607919,1250607589,,1294448,CC BY-SA 2.5,https://stackoverflow.com/questions/1294448/devexpress-components-like-in-java-jsf,Devexpress components like in Java (JSF)?,1294474.0,,,,,
1735,"['java', 'import']","{'account_id': 52647, 'reputation': 2426, 'user_id': 157324, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/1263ff3465dd790d0b2052eb397fba9f?s=256&d=identicon&r=PG', 'display_name': 'RubyDubee', 'link': 'https://stackoverflow.com/users/157324/rubydubee'}",True,1233,,3,3,1250607125,1250605791,1250607125.0,1294261,CC BY-SA 2.5,https://stackoverflow.com/questions/1294261/can-i-remove-any-implicitly-imported-java-library,Can I remove any implicitly imported Java library?,1294326.0,,,,,
1736,"['java', 'import', 'package']","{'user_type': 'does_not_exist', 'display_name': 'rohan thakare'}",True,1991,,1,0,1250606535,1250606273,,1294321,CC BY-SA 2.5,https://stackoverflow.com/questions/1294321/problem-in-importing-java-class-in-jsp,problem in importing java class in jsp,,,,,,
1737,"['java', 'arrays', 'constructor']","{'account_id': 34004, 'reputation': 5379, 'user_id': 95656, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5cb80d3c098dacd6a43f571fe8a49c34?s=256&d=identicon&r=PG', 'display_name': 'alkar', 'link': 'https://stackoverflow.com/users/95656/alkar'}",True,885,,4,1,1250602326,1250601495,,1293768,CC BY-SA 2.5,https://stackoverflow.com/questions/1293768/how-to-implement-a-class-constructor-accepting-an-array-of-different-types-as-an,How to implement a class constructor accepting an array of different types as an argument in Java,1293805.0,,,,,
1738,"['java', 'logging', 'log4j']","{'user_type': 'does_not_exist', 'display_name': 'Maria'}",True,5177,,2,4,1250596050,1250595299,1250595883.0,1293314,CC BY-SA 2.5,https://stackoverflow.com/questions/1293314/what-is-the-best-size-for-a-log-file-in-log4j,What is the best size for a log file in LOG4J?,,,,,,
1739,"['java', 'image', 'mime-types', 'dimensions']","{'account_id': 20893, 'reputation': 3183, 'user_id': 1343428, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/bce0f1d46eab8196c2f7047fb885b53f?s=256&d=identicon&r=PG', 'display_name': 'Franz See', 'link': 'https://stackoverflow.com/users/1343428/franz-see'}",True,217,,1,0,1250591487,1250586421,,1292744,CC BY-SA 2.5,https://stackoverflow.com/questions/1292744/retrieving-information-about-an-image,Retrieving information about an Image,1292776.0,,,,,
1740,"['java', 'spring', 'web-applications', 'logging', 'log4j']","{'account_id': 28368, 'reputation': 503, 'user_id': 75743, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/aa7e162cf973193654a1d2a7023e5e89?s=256&d=identicon&r=PG', 'display_name': 'markitus82', 'link': 'https://stackoverflow.com/users/75743/markitus82'}",True,7505,,4,7,1250589769,1250582604,,1292451,CC BY-SA 2.5,https://stackoverflow.com/questions/1292451/java-logging-vs-log4j-in-spring-framework-which-one-is-the-most-suitable,java logging vs Log4j in Spring framework. Which one is the most suitable,,,,,,
1741,"['java', 'swing', 'jtable']","{'account_id': 32399, 'reputation': 48647, 'user_id': 89904, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/4fef65cead13e5d519f6bce3c501a537?s=256&d=identicon&r=PG', 'display_name': 'Hamza Yerlikaya', 'link': 'https://stackoverflow.com/users/89904/hamza-yerlikaya'}",True,1500,,2,2,1250589559,1250573332,,1291966,CC BY-SA 2.5,https://stackoverflow.com/questions/1291966/java-1-5-filter-jtable,Java 1.5 Filter JTable,1291979.0,,,,,
1742,"['java', 'arrays', 'data-structures', 'collections']","{'user_type': 'does_not_exist', 'display_name': 'mar'}",True,3228,,9,6,1250588182,1250519204,1250542548.0,1288237,CC BY-SA 2.5,https://stackoverflow.com/questions/1288237/when-is-an-arraylist-preferable-to-an-array-in-java,When is an ArrayList preferable to an array in Java?,,,,,,
1743,"['java', 'exception-handling', 'error-handling']","{'account_id': 47259, 'reputation': 20679, 'user_id': 139909, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/be069750d8c570559d3db4766190a5b2?s=256&d=identicon&r=PG', 'display_name': 'bdhar', 'link': 'https://stackoverflow.com/users/139909/bdhar'}",True,269,,5,0,1250584468,1250578185,,1292202,CC BY-SA 2.5,https://stackoverflow.com/questions/1292202/errors-and-exceptions,Errors and Exceptions,1292340.0,,,,,
1744,"['java', 'jakarta-ee', 'glassfish', 'jms', 'object-pooling']","{'account_id': 17822, 'reputation': 39248, 'user_id': 40310, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/8afe5283fb2d5f0a817c9c9ea4fa925e?s=256&d=identicon&r=PG', 'display_name': 'Dave Ray', 'link': 'https://stackoverflow.com/users/40310/dave-ray'}",True,2453,,3,4,1250582243,1250523136,1250524242.0,1288615,CC BY-SA 2.5,https://stackoverflow.com/questions/1288615/how-to-create-custom-object-pools-in-java-application-server,How to create custom object pools in Java application server,,,,,,
1745,"['java', 'c', 'windows', 'java-native-interface']","{'user_type': 'does_not_exist', 'display_name': 'meme'}",True,2120,,3,1,1250576954,1250493080,,1286536,CC BY-SA 2.5,https://stackoverflow.com/questions/1286536/debugging-the-jni-code-in-visualstudio-2003,Debugging the JNI code in VisualStudio 2003,,,,,,
1746,"['java', 'swing', 'jtable']","{'account_id': 26152, 'reputation': 7740, 'user_id': 67796, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/CiEtu.jpg?s=256&g=1', 'display_name': 'n002213f', 'link': 'https://stackoverflow.com/users/67796/n002213f'}",True,10538,,1,3,1250575428,1250572942,,1291948,CC BY-SA 2.5,https://stackoverflow.com/questions/1291948/adding-an-icon-to-jtable-by-overriding-defaulttablecellrenderer,Adding an Icon to JTable by overriding DefaultTableCellRenderer,1291981.0,,,,,
