,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,accepted_answer_id,content_license,migrated_from,protected_date
2187,"['css', 'reactjs', 'material-ui']","{'account_id': 264140, 'reputation': 2046, 'user_id': 550208, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6ca13d306d6c5386d06d3a1f10d9fc8e?s=256&d=identicon&r=PG', 'display_name': 'ptkvsk', 'link': 'https://stackoverflow.com/users/550208/ptkvsk'}",True,3590,,1,1,1590087079,1590086752,,61941646,https://stackoverflow.com/questions/61941646/material-ui-absolute-positioning-inside-a-grid,,Material-UI absolute positioning inside a Grid,61941758.0,CC BY-SA 4.0,,
2188,"['c#', 'html', 'css', 'asp.net']","{'account_id': 14557738, 'reputation': 53, 'user_id': 10514772, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5986afdaa3f150fbb93235d5a66096ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kate10', 'link': 'https://stackoverflow.com/users/10514772/kate10'}",True,134,,1,2,1590086913,1590070021,1590070120.0,61936386,https://stackoverflow.com/questions/61936386/change-image-to-original-size-on-hover,,Change image to original size on hover,,CC BY-SA 4.0,,
2189,"['javascript', 'css', 'reactjs']","{'account_id': 7942648, 'reputation': 864, 'user_id': 8974849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a88b3d9f5739e5adc5e22de160dd750?s=256&d=identicon&r=PG', 'display_name': 'neutrino', 'link': 'https://stackoverflow.com/users/8974849/neutrino'}",True,481,,1,2,1590085794,1590084591,,61941016,https://stackoverflow.com/questions/61941016/reactjs-set-css-keyframe-with-json,,ReactJS - set CSS keyframe with JSON,,CC BY-SA 4.0,,
2190,"['html', 'css', 'flexbox']","{'account_id': 17966544, 'reputation': 84, 'user_id': 13056308, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kF1eE.jpg?s=256&g=1', 'display_name': 'Agnia', 'link': 'https://stackoverflow.com/users/13056308/agnia'}",True,49,,2,0,1590085219,1590079185,1590085219.0,61939430,https://stackoverflow.com/questions/61939430/is-there-any-way-to-make-text-float-around-image-only-on-mobile,,Is there any way to make text float around image only on mobile?,61939520.0,CC BY-SA 4.0,,
2191,"['css', 'vue.js', 'css-selectors', 'nuxt.js']","{'account_id': 12473558, 'reputation': 131, 'user_id': 9648507, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-6yb9SEGKhnA/AAAAAAAAAAI/AAAAAAAAAC8/0p_MN07Hc8A/photo.jpg?sz=256', 'display_name': 'mariappan .gameo', 'link': 'https://stackoverflow.com/users/9648507/mariappan-gameo'}",True,1810,,1,2,1590085030,1590080809,,61939898,https://stackoverflow.com/questions/61939898/why-does-the-scoped-styles-are-not-being-loaded-in-nuxt-page,,Why does the scoped styles are not being loaded in nuxt page?,61941122.0,CC BY-SA 4.0,,
2192,"['html', 'css', 'button', 'input', 'angular7']","{'account_id': 17194886, 'reputation': 735, 'user_id': 12447888, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ToluL.png?s=256&g=1', 'display_name': 'homerThinking', 'link': 'https://stackoverflow.com/users/12447888/homerthinking'}",True,23599,,1,8,1590084620,1590081066,,61939971,https://stackoverflow.com/questions/61939971/is-it-possible-to-add-plus-minus-buttons-within-an-input-of-type-number,,Is it possible to add plus / minus buttons within an input of type number?,61941024.0,CC BY-SA 4.0,,
2193,"['javascript', 'html', 'css']","{'account_id': 18625868, 'reputation': 91, 'user_id': 13574989, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2500124c6c06c6f840e440a32d22a497?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eby', 'link': 'https://stackoverflow.com/users/13574989/eby'}",True,162,,2,2,1590084571,1590081166,,61940007,https://stackoverflow.com/questions/61940007/how-to-change-page-with-js-in-html,,How to change page with JS in html?,,CC BY-SA 4.0,,
2194,['css'],"{'account_id': 2253617, 'reputation': 615, 'user_id': 1985318, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/283c24b02074c0716319b66afa5e83a0?s=256&d=identicon&r=PG', 'display_name': 'djoo', 'link': 'https://stackoverflow.com/users/1985318/djoo'}",True,32,,1,0,1590084395,1590083113,1590084288.0,61940593,https://stackoverflow.com/questions/61940593/highlight-animation-on-link-ahoverafter,,Highlight animation on link a:hover:after,61940960.0,CC BY-SA 4.0,,
2195,"['css', 'image', 'filter', 'css-transitions']","{'account_id': 14526825, 'reputation': 299, 'user_id': 10492804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9de5cd8c90ebd29811bfd5923b20120?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/10492804/marc'}",False,1539,1590090890.0,1,-1,1590084010,1590083386,,61940666,https://stackoverflow.com/questions/61940666/css-transition-on-filter-property,Duplicate,CSS transition on filter property,,,,
2196,"['javascript', 'html', 'css']","{'account_id': 18646784, 'reputation': 1, 'user_id': 13591231, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiZgRlRUtrdGwaS2J2Z9j17aEkpf6anhyM4jCVw=k-s256', 'display_name': 'DJ Sekav', 'link': 'https://stackoverflow.com/users/13591231/dj-sekav'}",True,47,,1,0,1590083889,1590083330,,61940647,https://stackoverflow.com/questions/61940647/input-text-change-color-when-typed,,Input Text Change Color when typed,,CC BY-SA 4.0,,
2197,"['html', 'css', 'flexbox']","{'account_id': 17954124, 'reputation': 51, 'user_id': 13046632, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VL5SV.jpg?s=256&g=1', 'display_name': 'Ahdkwkw019283', 'link': 'https://stackoverflow.com/users/13046632/ahdkwkw019283'}",False,134,,1,0,1590083772,1590082387,1590082962.0,61940377,https://stackoverflow.com/questions/61940377/why-doesnt-this-form-stick-to-justify-content-center-set-by-its-parent-conta,,Why doesn&#39;t this form stick to &quot;justify-content: center&quot; set by its parent container?,,CC BY-SA 4.0,,
2198,"['javascript', 'html', 'css']","{'account_id': 10333656, 'reputation': 416, 'user_id': 7622597, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QXYkrUuFVcs/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMn5k4a8sLg64ipubVbVZ-ZorbIMw/mo/photo.jpg?sz=256', 'display_name': 'Nikolai', 'link': 'https://stackoverflow.com/users/7622597/nikolai'}",False,14,,1,0,1590083584,1590083453,,61940686,https://stackoverflow.com/questions/61940686/how-to-use-an-image-overlay-positionrelative-above-buttons-and-links-form-w,,How to use an image overlay (position:relative) above buttons and links (form) without interfering the clickable events?,,CC BY-SA 4.0,,
2199,"['html', 'css', 'cursor-position']","{'account_id': 18148953, 'reputation': 1, 'user_id': 13201948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4b1e150323a8edd231ea21660de6f60?s=256&d=identicon&r=PG&f=1', 'display_name': 'panicking_kernel', 'link': 'https://stackoverflow.com/users/13201948/panicking-kernel'}",False,336,,0,0,1590083488,1590071622,1590083488.0,61936899,https://stackoverflow.com/questions/61936899/need-help-understanding-why-css-cursorpointer-works-on-some-elements-and-not-o,,need help understanding why css cursor:pointer; works on some elements and not others,,CC BY-SA 4.0,,
2200,"['css', 'ionic-framework', 'layout', 'ion-item']","{'account_id': 8409664, 'reputation': 45, 'user_id': 6312036, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-4nXth_BZZQ0/AAAAAAAAAAI/AAAAAAAAAKY/Z8byn0aTExY/photo.jpg?sz=256', 'display_name': 'Aaron', 'link': 'https://stackoverflow.com/users/6312036/aaron'}",True,1032,,1,2,1590083348,1590070366,1590081900.0,61936496,https://stackoverflow.com/questions/61936496/how-do-i-make-my-ion-input-equal-width-with-my-ion-item,,How do I make my ion-input equal width with my ion-item,61939648.0,CC BY-SA 4.0,,
2201,"['html', 'css']","{'account_id': 2539312, 'reputation': 1565, 'user_id': 2205502, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/tqYew.jpg?s=256&g=1', 'display_name': 'Guybrush', 'link': 'https://stackoverflow.com/users/2205502/guybrush'}",True,45,,3,0,1590082777,1590077396,1590077892.0,61938842,https://stackoverflow.com/questions/61938842/responsive-content-with-height-limited-to-screen-size,,Responsive content with height limited to screen size,61939862.0,CC BY-SA 4.0,,
2202,['css'],"{'account_id': 953645, 'reputation': 9847, 'user_id': 979331, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/2e4108d28226846070db4eabf0c5d882?s=256&d=identicon&r=PG', 'display_name': 'user979331', 'link': 'https://stackoverflow.com/users/979331/user979331'}",False,15,1590081277.0,0,0,1590082100,1590081067,1590082100.0,61939972,https://stackoverflow.com/questions/61939972/css-align-list-item-before,Duplicate,CSS - Align list item before,,,,
2203,"['css', 'responsive-design', 'height', 'responsive']","{'account_id': 10073835, 'reputation': 673, 'user_id': 7446623, 'user_type': 'registered', 'accept_rate': 5, 'profile_image': 'https://www.gravatar.com/avatar/e4992fc8f5569b78adfecd1e1fdb81a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'apex2022', 'link': 'https://stackoverflow.com/users/7446623/apex2022'}",True,11,,1,0,1590082044,1590080655,,61939848,https://stackoverflow.com/questions/61939848/have-scrollbar-appear-on-website-only-if-height-shortened-so-text-cuts-off,,Have scrollbar appear on website only if height shortened so text cuts off,61940283.0,CC BY-SA 4.0,,
2204,"['html', 'css', 'less']","{'account_id': 5313136, 'reputation': 585, 'user_id': 4238785, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/100000627732575/picture?type=large', 'display_name': 'Jon Hrovat', 'link': 'https://stackoverflow.com/users/4238785/jon-hrovat'}",True,222,,1,0,1590081777,1590081169,,61940009,https://stackoverflow.com/questions/61940009/less-css-cdn-err-invalid-url,,LESS CSS CDN: ERR_INVALID_URL,61940200.0,CC BY-SA 4.0,,
2205,"['javascript', 'html', 'css', 'vue.js']","{'account_id': 17781285, 'reputation': 181, 'user_id': 12912441, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35c2558b31584c08edfddf533bdeaa99?s=256&d=identicon&r=PG&f=1', 'display_name': 'guggio', 'link': 'https://stackoverflow.com/users/12912441/guggio'}",False,406,,0,0,1590081496,1590080984,1590081496.0,61939953,https://stackoverflow.com/questions/61939953/how-disable-scroll-on-body-in-vue,,How disable scroll on body in vue,,CC BY-SA 4.0,,
2206,"['javascript', 'php', 'html', 'css']","{'account_id': 12652105, 'reputation': 29, 'user_id': 11278326, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1568107926559664/picture?type=large', 'display_name': 'Eluan David Harold', 'link': 'https://stackoverflow.com/users/11278326/eluan-david-harold'}",False,40,,1,1,1590081347,1590080945,,61939941,https://stackoverflow.com/questions/61939941/parsing-dynamic-background-image-to-dynamic-html-elements,,parsing dynamic background image to dynamic html elements,,CC BY-SA 4.0,,
2207,"['javascript', 'html', 'css']","{'account_id': 16266583, 'reputation': 58, 'user_id': 11746443, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-V00LCYxzVgI/AAAAAAAAAAI/AAAAAAAAABE/PwRNhNTiVfs/photo.jpg?sz=256', 'display_name': 'sudhee_bsp', 'link': 'https://stackoverflow.com/users/11746443/sudhee-bsp'}",True,74,,3,2,1590081215,1590080028,,61939674,https://stackoverflow.com/questions/61939674/why-im-getting-function-is-not-defined,,why I&#39;m getting function is not defined?,61940025.0,CC BY-SA 4.0,,
2208,"['javascript', 'html', 'css', 'angularjs', 'web']","{'account_id': 9338015, 'reputation': 18, 'user_id': 6931666, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd5043409281293b48b57f4b0e36b1c1?s=256&d=identicon&r=PG', 'display_name': 'Gullfounder', 'link': 'https://stackoverflow.com/users/6931666/gullfounder'}",True,78,,1,0,1590081068,1590077538,,61938893,https://stackoverflow.com/questions/61938893/function-is-not-called-upon-submit,,function is not called upon submit,61939973.0,CC BY-SA 4.0,,
2209,"['html', 'css']","{'account_id': 17664073, 'reputation': 43, 'user_id': 12821894, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbbfd396138d0f76b126e492b3f25ac1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/12821894/adam'}",True,154,,2,0,1590080874,1590074468,1590080874.0,61937854,https://stackoverflow.com/questions/61937854/how-can-i-create-a-table-next-to-these-lists-html,,How can I create a table next to these lists? HTML,,CC BY-SA 4.0,,
2210,"['html', 'css']","{'account_id': 17265191, 'reputation': 21, 'user_id': 12502100, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-tPzOPmi9x70/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfUk79PivaAQcBnw9GxuChtZb4KBw/photo.jpg?sz=256', 'display_name': 'o97', 'link': 'https://stackoverflow.com/users/12502100/o97'}",True,511,,2,0,1590079527,1589898105,1590077595.0,61893410,https://stackoverflow.com/questions/61893410/how-to-animate-width-size-on-hover-click-in-css,,How to animate width size on hover/click in CSS?,61939201.0,CC BY-SA 4.0,,
2211,"['html', 'css', 'flexbox']","{'account_id': 437673, 'reputation': 940, 'user_id': 825489, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/27b4ce861fcad13f3a8b5a0e09a19277?s=256&d=identicon&r=PG', 'display_name': 'Bean Taxi', 'link': 'https://stackoverflow.com/users/825489/bean-taxi'}",True,59,,1,0,1590078640,1590077521,,61938887,https://stackoverflow.com/questions/61938887/flexbox-how-to-write-a-simple-responsive-side-by-side-article-layout,,Flexbox: How to write a simple responsive side-by-side article layout?,61939140.0,CC BY-SA 4.0,,
2212,"['javascript', 'css', 'particles.js']","{'account_id': 17729163, 'reputation': 1259, 'user_id': 12872199, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA_gMLOGpjDk3C7acOuto0uiUhkY-yt6XqGJQ110A=k-s256', 'display_name': 'ashuvssut', 'link': 'https://stackoverflow.com/users/12872199/ashuvssut'}",True,215,,2,-1,1590078253,1590069166,,61936104,https://stackoverflow.com/questions/61936104/background-made-up-of-particle-slider-is-not-triggering-due-to-other-divs-upon-i,,background made up of particle-slider is not triggering due to other divs upon it,61939123.0,CC BY-SA 4.0,,
2213,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 11298533, 'reputation': 26, 'user_id': 8285290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c5c08bd29a10a274997f0ac01bcd1e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vizard', 'link': 'https://stackoverflow.com/users/8285290/vizard'}",False,144,,2,0,1590077986,1589828204,1589832807.0,61876977,https://stackoverflow.com/questions/61876977/bootstrap-sidenav-tab-content-navigation-not-working-properly,,Bootstrap sidenav tab content navigation not working properly,,CC BY-SA 4.0,,
2214,['css'],"{'account_id': 18637923, 'reputation': 25, 'user_id': 13584394, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgIddB9KlAOnqK8ndeTIr6MPMFMvm-iLREiXnx9=k-s256', 'display_name': 'Chetan Pawar', 'link': 'https://stackoverflow.com/users/13584394/chetan-pawar'}",True,72,,1,-1,1590077867,1590003663,1590077867.0,61921549,https://stackoverflow.com/questions/61921549/background-image-url-is-not-loading-image-from-css-file,,background-image: url() is not loading image from css file,61921632.0,CC BY-SA 4.0,,
2215,['css'],"{'account_id': 5871215, 'reputation': 1533, 'user_id': 4623493, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2cc4e1c0fcbaa31ed2ed33153f761e60?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stephan Olsen', 'link': 'https://stackoverflow.com/users/4623493/stephan-olsen'}",True,146,,1,0,1590077456,1590070440,1590071480.0,61936521,https://stackoverflow.com/questions/61936521/how-do-i-to-create-a-bread-crumbs-navigation-like-this,,How do I to create a bread crumbs navigation like this?,,CC BY-SA 4.0,,
2216,"['html', 'css']","{'account_id': 18643562, 'reputation': 27, 'user_id': 13588788, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41ac323c6dbb6ef17f60eb96ba7ada53?s=256&d=identicon&r=PG&f=1', 'display_name': 'JustAsking', 'link': 'https://stackoverflow.com/users/13588788/justasking'}",True,58,1590077288.0,2,0,1590077188,1590074834,,61937990,https://stackoverflow.com/questions/61937990/how-to-place-container-over-a-div,Duplicate,How to place container over a div?,61938688.0,,,
2217,"['javascript', 'html', 'css', 'sass']","{'account_id': 17814874, 'reputation': 55, 'user_id': 12938679, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9b17dcc6fb9b62d4f46e2817def6f0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michel James', 'link': 'https://stackoverflow.com/users/12938679/michel-james'}",True,4577,,3,0,1590077043,1590075735,,61938284,https://stackoverflow.com/questions/61938284/how-to-change-color-of-text-based-on-text-value-by-using-css,,How to change color of text based on text-value by using css?,61938444.0,CC BY-SA 4.0,,
