,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,migrated_from
1468,"['html', 'css']","{'account_id': 961149, 'reputation': 5239, 'user_id': 985482, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/bc8d926bb23d80568915b40a982be6af?s=256&d=identicon&r=PG', 'display_name': 'Nistor Alexandru', 'link': 'https://stackoverflow.com/users/985482/nistor-alexandru'}",True,1577,,11741449.0,3,2,1343743258,1343741776,1343742216.0,11741376,https://stackoverflow.com/questions/11741376/how-to-set-an-element-at-the-bottom-of-container,,How to set an element at the bottom of container,CC BY-SA 3.0,,
1469,"['jquery', 'css', 'floating-point', 'rounding']","{'user_type': 'does_not_exist', 'display_name': 'user834595'}",True,260,,11731886.0,2,1,1343742758,1343696499,1343742758.0,11731747,https://stackoverflow.com/questions/11731747/jquery-1-7-2-latest-weird-behaviour-when-setting-css-values-decimals-floa,,jQuery (1.7.2 - latest) - weird behaviour when setting CSS values (decimals/float errors),CC BY-SA 3.0,,
1470,"['php', 'html', 'css', 'wordpress']","{'account_id': 1361679, 'reputation': 194, 'user_id': 1298923, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/7a7cfbd664a57f66e77242905913cbfb?s=256&d=identicon&r=PG', 'display_name': 'user1298923', 'link': 'https://stackoverflow.com/users/1298923/user1298923'}",True,1091,,11741536.0,1,0,1343742209,1343741852,,11741407,https://stackoverflow.com/questions/11741407/how-to-force-a-wordpress-template-to-parse-code-instead-of-plain-text,,How to force a wordpress template to parse code instead of plain-text,CC BY-SA 3.0,,
1471,"['html', 'css', 'cross-browser', 'position', 'positioning']","{'account_id': 1706795, 'reputation': 85, 'user_id': 1565706, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/f0a6d986bafac53f73cf720e323b0bad?s=256&d=identicon&r=PG', 'display_name': 'palloquin', 'link': 'https://stackoverflow.com/users/1565706/palloquin'}",False,165,,,1,2,1343742172,1343739133,1343739775.0,11740534,https://stackoverflow.com/questions/11740534/confused-positioning-right-body-wider-then-viewport,,"confused, positioning right, body wider then viewport?",CC BY-SA 3.0,,
1472,"['c#', 'asp.net', 'css', '.net-4.0']","{'account_id': 1538978, 'reputation': 364, 'user_id': 1434129, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/94b292a8eedd3239381f575843530a73?s=256&d=identicon&r=PG', 'display_name': 'Katerina', 'link': 'https://stackoverflow.com/users/1434129/katerina'}",True,4170,,11736381.0,4,0,1343741750,1343723662,1343741750.0,11736129,https://stackoverflow.com/questions/11736129/separator-line-between-items-in-listbox,,Separator line between items in ListBox,CC BY-SA 3.0,,
1473,"['css', 'height', 'percentage']","{'account_id': 1273091, 'reputation': 733, 'user_id': 1228936, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/78b7392e54cc15df97e25d3275cb1a91?s=256&d=identicon&r=PG', 'display_name': 'Ty Morton', 'link': 'https://stackoverflow.com/users/1228936/ty-morton'}",True,4345,,11740282.0,1,7,1343741531,1343737816,1343741531.0,11740100,https://stackoverflow.com/questions/11740100/limit-child-div-height-to-parent-div-height-with-variable-sibling,,Limit Child DIV Height to Parent DIV Height With Variable Sibling,CC BY-SA 3.0,,
1474,"['html', 'css', 'joomla']","{'account_id': 1706310, 'reputation': 33, 'user_id': 1565287, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/bc7d98dbcf3be13d3dfc000302a1ea40?s=256&d=identicon&r=PG', 'display_name': 'user1565287', 'link': 'https://stackoverflow.com/users/1565287/user1565287'}",False,959,,,1,0,1343741336,1343728201,1343741336.0,11737393,https://stackoverflow.com/questions/11737393/disable-parent-div-and-display-only-children-div,,"Disable parent div, and display only children div?",CC BY-SA 3.0,,
1475,"['html', 'css']","{'account_id': 40446, 'reputation': 7613, 'user_id': 117242, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/0a4a3d9b09139058bfe3cae8c5708d8e?s=256&d=identicon&r=PG', 'display_name': 'albertjan', 'link': 'https://stackoverflow.com/users/117242/albertjan'}",True,98,,11664947.0,2,0,1343740894,1343286729,1343289175.0,11664214,https://stackoverflow.com/questions/11664214/cant-get-very-small-divs-to-center,,Can&#39;t get very small divs to center,CC BY-SA 3.0,,
1476,"['html', 'css', 'html-lists']","{'account_id': 1023392, 'reputation': 26286, 'user_id': 1033200, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/tfakI.jpg?s=256&g=1', 'display_name': 'Sowmya', 'link': 'https://stackoverflow.com/users/1033200/sowmya'}",True,468,,11740899.0,1,2,1343740777,1343739829,,11740751,https://stackoverflow.com/questions/11740751/extend-ul-list-in-paragraph,,extend Ul list in paragraph,CC BY-SA 3.0,,
1477,"['php', 'css', 'zend-framework', 'magento', 'magento-1.7']","{'account_id': 90900, 'reputation': 594, 'user_id': 249950, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/a959afc1b4415ada875f4d3eaa889132?s=256&d=identicon&r=PG', 'display_name': 'Glo ', 'link': 'https://stackoverflow.com/users/249950/glo'}",True,1675,,11741022.0,1,1,1343740711,1343737648,,11740052,https://stackoverflow.com/questions/11740052/add-a-class-to-ul-of-links-phtml-lists-in-magento,,Add a class to UL of links.phtml lists in Magento,CC BY-SA 3.0,,
1478,"['css', 'html', 'positioning']","{'account_id': 1641348, 'reputation': 1793, 'user_id': 1513707, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/434d3c2994819f35b0e1008fc335e8f4?s=256&d=identicon&r=PG', 'display_name': 'Neeraj Kumar', 'link': 'https://stackoverflow.com/users/1513707/neeraj-kumar'}",True,173,,,3,0,1343740561,1343733381,1343740561.0,11738877,https://stackoverflow.com/questions/11738877/position-child-elements-in-container,,Position child elements in Container,CC BY-SA 3.0,,
1479,"['html', 'css', 'twitter-bootstrap', 'carousel']","{'account_id': 1566768, 'reputation': 41, 'user_id': 1455376, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3252323f99db6c1d040a48fa415b630b?s=256&d=identicon&r=PG', 'display_name': 'Eric', 'link': 'https://stackoverflow.com/users/1455376/eric'}",True,6462,,,1,3,1343739485,1343715342,1343739485.0,11734195,https://stackoverflow.com/questions/11734195/bootstrap-carousel-image-does-not-scale-proportionately,,Bootstrap Carousel Image does not scale proportionately,CC BY-SA 3.0,,
1480,"['css', 'html', 'html-lists', 'semantics']","{'account_id': 476149, 'reputation': 8822, 'user_id': 886906, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/59518a0cf1680a269d55db5c480252b3?s=256&d=identicon&r=PG', 'display_name': 'Haradzieniec', 'link': 'https://stackoverflow.com/users/886906/haradzieniec'}",True,3810,,11740403.0,3,1,1343739468,1343738101,1343739468.0,11740173,https://stackoverflow.com/questions/11740173/html5-css-styling-ul-li-vs-p-for-column-of-links,,html5: css styling: &lt;ul&gt; &lt;li&gt; vs &lt;p&gt; for column of links,CC BY-SA 3.0,,
1481,"['css', 'flexbox']","{'account_id': 282017, 'reputation': 1801, 'user_id': 578667, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/2d4112d962ca0fd576fa43c8a1cef56b?s=256&d=identicon&r=PG', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/578667/joe'}",True,2574,,11740427.0,1,1,1343738845,1343325897,1343328352.0,11675320,https://stackoverflow.com/questions/11675320/flexbox-stretch-columns-or-not,,Flexbox stretch columns (or not),CC BY-SA 3.0,,
1482,"['c#', 'asp.net', 'html', 'css', 'dotnetnuke']","{'account_id': 1705962, 'reputation': 11, 'user_id': 1565000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1355f246531787d8b3fbc840bf093d04?s=256&d=identicon&r=PG', 'display_name': 'user1565000', 'link': 'https://stackoverflow.com/users/1565000/user1565000'}",False,544,,,2,0,1343738316,1343720549,1343722857.0,11735413,https://stackoverflow.com/questions/11735413/how-to-add-css-class-dynamically,,How to add css class dynamically?,CC BY-SA 3.0,,
1483,"['asp.net', 'html', 'css']","{'account_id': 1072499, 'reputation': 1377, 'user_id': 1071439, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/7bd9c238a038fe01c2a965db60e2b607?s=256&d=identicon&r=PG', 'display_name': 'bokkie', 'link': 'https://stackoverflow.com/users/1071439/bokkie'}",False,154,,,0,0,1343738033,1343723484,1343738033.0,11736080,https://stackoverflow.com/questions/11736080/reflection-of-a-table-control,,Reflection of a &lt;table&gt; control,CC BY-SA 3.0,,
1484,"['jquery', 'html', 'css']","{'account_id': 288431, 'reputation': 2095, 'user_id': 588842, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/Ige52.jpg?s=256&g=1', 'display_name': 'Preston', 'link': 'https://stackoverflow.com/users/588842/preston'}",True,147,,11740040.0,3,0,1343737600,1343736430,1343737246.0,11739753,https://stackoverflow.com/questions/11739753/jquery-div-scroll,,jQuery #div scroll,CC BY-SA 3.0,,
1485,"['html', 'css']","{'account_id': 1268155, 'reputation': 301, 'user_id': 1224990, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ddf8b1b383aa233d3a4527e32c843ed8?s=256&d=identicon&r=PG', 'display_name': 'ocinisme', 'link': 'https://stackoverflow.com/users/1224990/ocinisme'}",True,144,1343850908.0,11739762.0,5,6,1343737128,1343734793,,11739286,https://stackoverflow.com/questions/11739286/proper-structuring-for-html,not constructive,Proper Structuring for HTML,,,
1486,['css'],"{'account_id': 172772, 'reputation': 68327, 'user_id': 401025, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/rqeRn.jpg?s=256&g=1', 'display_name': 'DarkLeafyGreen', 'link': 'https://stackoverflow.com/users/401025/darkleafygreen'}",True,1434,,11738903.0,2,0,1343736636,1343733266,1343736636.0,11738852,https://stackoverflow.com/questions/11738852/css-border-radius-is-not-applied,,css border-radius is not applied,CC BY-SA 3.0,,
1487,"['html', 'css']","{'account_id': 1706511, 'reputation': 13, 'user_id': 1565464, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/7c1b88dbf55c9c396f5099c4e19d1e13?s=256&d=identicon&r=PG', 'display_name': 'Mr Revs', 'link': 'https://stackoverflow.com/users/1565464/mr-revs'}",False,859,,,2,0,1343735823,1343732642,1343734941.0,11738688,https://stackoverflow.com/questions/11738688/how-do-i-float-arrows-and-bullet-points-inline-for-jquery-content-slider-with-cs,,How do I float arrows and bullet points inline for JQUERY content slider with CSS?,CC BY-SA 3.0,,
1488,"['javascript', 'html', 'css', 'onmouseover']","{'account_id': 1527006, 'reputation': 1443, 'user_id': 1425156, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/ca83f738d00e5747acd1021a91570225?s=256&d=identicon&r=PG', 'display_name': 'RAN', 'link': 'https://stackoverflow.com/users/1425156/ran'}",True,576,,11739158.0,3,0,1343734596,1343733960,,11739056,https://stackoverflow.com/questions/11739056/onmouseover-li-change-the-color-of-span-first-child-color,,Onmouseover &lt;li&gt; change the color of span: first-child color,CC BY-SA 3.0,,
1489,"['html', 'css', 'background-image', 'image']","{'account_id': 1696695, 'reputation': 2269, 'user_id': 1557941, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/cff5ef0728992aa3c0d7494765dc0ced?s=256&d=identicon&r=PG', 'display_name': 'Gian Segato', 'link': 'https://stackoverflow.com/users/1557941/gian-segato'}",True,2177,,11738826.0,3,0,1343733186,1343731749,,11738406,https://stackoverflow.com/questions/11738406/how-to-set-a-image-over-another-in-the-same-img-tag-via-css,,How to set a image over another in the same &lt;img&gt; tag via CSS?,CC BY-SA 3.0,,
1490,"['jquery', 'css', 'jquery-animate']","{'account_id': 1706350, 'reputation': 21, 'user_id': 1565325, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/323e2d7c591d5724bbde6785608a9994?s=256&d=identicon&r=PG', 'display_name': 'mise m&#233; f&#233;in', 'link': 'https://stackoverflow.com/users/1565325/mise-m%c3%a9-f%c3%a9in'}",False,90,,,2,0,1343731341,1343728780,,11737589,https://stackoverflow.com/questions/11737589/jquery-css-animate-in-browser-issue,,jquery + css animate in browser issue,CC BY-SA 3.0,,
1491,['css'],"{'account_id': 480291, 'reputation': 20592, 'user_id': 893432, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/3d431328ab8f16f82ad332394b44ea67?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/893432/ali'}",True,69,,11737576.0,2,0,1343731207,1343728161,1343729599.0,11737379,https://stackoverflow.com/questions/11737379/border-image-on-just-one-of-the-borders-while-others-are-solid,,Border Image on just one of the borders while others are solid,CC BY-SA 3.0,,
1492,"['javascript', 'css', 'iframe']","{'account_id': 39558, 'reputation': 21148, 'user_id': 114168, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/eq2Xa.jpg?s=256&g=1', 'display_name': 'Jacob Rask', 'link': 'https://stackoverflow.com/users/114168/jacob-rask'}",True,2680,,,2,3,1343731165,1343206581,1343207853.0,11646075,https://stackoverflow.com/questions/11646075/get-height-of-document-content-including-absolute-fixed-positioned-elements,,Get height of document content including absolute/fixed positioned elements,CC BY-SA 3.0,,
1493,"['php', 'jquery', 'iphone', 'css', 'viewport']","{'account_id': 333755, 'reputation': 147, 'user_id': 659786, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd714fd1865ce514b133ccaf64a4ab7c?s=256&d=identicon&r=PG', 'display_name': 'PilotSnipes', 'link': 'https://stackoverflow.com/users/659786/pilotsnipes'}",True,2651,,11738170.0,1,2,1343730840,1342692027,1342794394.0,11558358,https://stackoverflow.com/questions/11558358/dynamically-reset-viewport-on-iphone-ipad-when-jquery-adds-a-wide-element-to-web,,Dynamically reset viewport on iPhone iPad when jquery adds a wide element to webpage,CC BY-SA 3.0,,
1494,"['css', 'ruby-on-rails', 'radio-button', 'formtastic']","{'account_id': 994052, 'reputation': 696, 'user_id': 1010478, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/121bbaddb3966896729631bd01f6d131?s=256&d=identicon&r=PG', 'display_name': 'SDD64', 'link': 'https://stackoverflow.com/users/1010478/sdd64'}",True,747,,11737961.0,2,0,1343730028,1343729347,,11737767,https://stackoverflow.com/questions/11737767/how-to-style-formtastic-radio-buttons,,How to style formtastic radio buttons,CC BY-SA 3.0,,
1495,"['css', 'codeigniter']","{'account_id': 1479131, 'reputation': 3161, 'user_id': 1388866, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/kvbW9.jpg?s=256&g=1', 'display_name': 'ytsejam', 'link': 'https://stackoverflow.com/users/1388866/ytsejam'}",True,3901,,11737018.0,1,1,1343726863,1343726534,1343726648.0,11736909,https://stackoverflow.com/questions/11736909/codeigniter-css-and-javascript-files-usage,,Codeigniter CSS and Javascript files usage,CC BY-SA 3.0,,
1496,"['c#', 'asp.net', 'css', 'master-pages']","{'account_id': 1692260, 'reputation': 23, 'user_id': 1554388, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23963b5574492812947eeb34c49bd7ac?s=256&d=identicon&r=PG', 'display_name': 'Satu', 'link': 'https://stackoverflow.com/users/1554388/satu'}",True,6026,,11736906.0,1,0,1343726530,1343660844,,11724206,https://stackoverflow.com/questions/11724206/change-the-div-tag-height-on-master-page-from-codebehind,,Change the DIV tag height on master page from codebehind,CC BY-SA 3.0,,
1497,['css'],"{'account_id': 1335225, 'reputation': 30703, 'user_id': 1365428, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/wWeu5.jpg?s=256&g=1', 'display_name': 'Rohit Azad Malik', 'link': 'https://stackoverflow.com/users/1365428/rohit-azad-malik'}",True,1909,,,2,2,1343725456,1343723368,1343724211.0,11736050,https://stackoverflow.com/questions/11736050/position-on-after-in-table-cell-doesnt-work-in-firefox,,Position on ::after in table-cell doesn&#39;t work in Firefox?,CC BY-SA 3.0,,
1498,"['javascript', 'html', 'css']","{'account_id': 1705982, 'reputation': 69, 'user_id': 1565016, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/af04a30cb8a22ebc228ab9c339a5184a?s=256&d=identicon&r=PG', 'display_name': 'Justin Meli', 'link': 'https://stackoverflow.com/users/1565016/justin-meli'}",True,516,,11735686.0,3,3,1343723525,1343721567,,11735613,https://stackoverflow.com/questions/11735613/fade-in-selected-div-and-set-it-on-top-of-the-others,,Fade in selected div and set it on top of the others,CC BY-SA 3.0,,
1499,['css'],"{'account_id': 1702164, 'reputation': 221, 'user_id': 1561923, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/72abdb4da3f7003faf47b18abb538320?s=256&d=identicon&r=PG', 'display_name': 'user1561923', 'link': 'https://stackoverflow.com/users/1561923/user1561923'}",True,80,,,1,0,1343723518,1343722852,,11735929,https://stackoverflow.com/questions/11735929/how-to-specify-other-font-to-special-characters,,How to Specify other font to special characters,CC BY-SA 3.0,,
1500,"['php', 'jquery', 'html', 'css', 'optimization']","{'account_id': 992532, 'reputation': 137, 'user_id': 1009389, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/c93670b3e43a16744a1ca78b0e349633?s=256&d=identicon&r=PG', 'display_name': 'boaz barkan', 'link': 'https://stackoverflow.com/users/1009389/boaz-barkan'}",True,228,1343722543.0,,5,4,1343723270,1343721976,,11735707,https://stackoverflow.com/questions/11735707/tips-for-a-faster-website,not constructive,Tips for a faster website,CC BY-SA 3.0,,
