,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_from,closed_date,closed_reason,protected_date
2084,"['html', 'css', 'font-awesome']","{'account_id': 2843633, 'reputation': 83, 'user_id': 2442652, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6eKEp.jpg?s=256&g=1', 'display_name': 'Hedayat Allah Kamalian', 'link': 'https://stackoverflow.com/users/2442652/hedayat-allah-kamalian'}",True,270,56616623.0,1,-2,1560672641,1560665299,1560668402.0,56616535,CC BY-SA 4.0,https://stackoverflow.com/questions/56616535/some-font-awesome-icons-arent-showing,Some font awesome icons aren&#39;t showing,,,,
2085,"['css', 'font-face', 'custom-font']","{'account_id': 14835930, 'reputation': 13, 'user_id': 10714062, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73ad99c76b2f7828705946a45293b059?s=256&d=identicon&r=PG&f=1', 'display_name': 'kileyw', 'link': 'https://stackoverflow.com/users/10714062/kileyw'}",False,2286,,1,1,1560669781,1560660439,,56616150,CC BY-SA 4.0,https://stackoverflow.com/questions/56616150/how-to-fix-a-cors-error-for-a-custom-font,How to fix a CORS error for a custom font?,,,,
2086,"['html', 'css', 'slideshow']","{'account_id': 16139885, 'reputation': 25, 'user_id': 11651336, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/031c570f465ef34936112b4fce98dbba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/11651336/dave'}",True,268,,1,0,1560667971,1560630490,1560632159.0,56613940,CC BY-SA 4.0,https://stackoverflow.com/questions/56613940/how-can-i-have-multiple-slideshows-in-different-tabs-of-the-same-page,How can i have multiple slideshows in different tabs of the same page,,,,
2087,"['html', 'css']","{'account_id': 481791, 'reputation': 7026, 'user_id': 895810, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/FPilG.jpg?s=256&g=1', 'display_name': 'dangel', 'link': 'https://stackoverflow.com/users/895810/dangel'}",False,415,,2,0,1560667491,1560656651,,56615892,,https://stackoverflow.com/questions/56615892/css-multiple-background-images-one-using-stylesheet-other-inline,"CSS Multiple Background Images, one using Stylesheet, other Inline",,1560672989.0,Duplicate,
2088,"['javascript', 'html', 'css', 'scroll', 'progress']","{'account_id': 16110637, 'reputation': 15, 'user_id': 11628934, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c3a21b9b169fc5d4b24a1770c9ecc83e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rebecca', 'link': 'https://stackoverflow.com/users/11628934/rebecca'}",True,216,56616662.0,1,1,1560666701,1560665990,,56616600,CC BY-SA 4.0,https://stackoverflow.com/questions/56616600/how-can-i-get-progress-bar-to-update-as-i-scroll-down-my-website-page,How can I get progress bar to update as I scroll down my website page?,,,,
2089,"['javascript', 'jquery', 'css']","{'account_id': 5626691, 'reputation': 3816, 'user_id': 4454909, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/eee3ff571b131d727ca3b01b3f7a7512?s=256&d=identicon&r=PG&f=1', 'display_name': 'Elaine Byene', 'link': 'https://stackoverflow.com/users/4454909/elaine-byene'}",True,56,56616234.0,1,1,1560661930,1560660758,,56616179,CC BY-SA 4.0,https://stackoverflow.com/questions/56616179/toggle-function-works-but-not-slidetoggle-in-jquery,toggle function works but not slideToggle in jQuery,,,,
2090,['css'],"{'account_id': 43896, 'reputation': 95427, 'user_id': 128511, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/KwGaJ.png?s=256&g=1', 'display_name': 'gman', 'link': 'https://stackoverflow.com/users/128511/gman'}",True,102,56616090.0,1,1,1560659835,1560658184,1560659835.0,56616012,CC BY-SA 4.0,https://stackoverflow.com/questions/56616012/is-there-a-way-to-specify-a-top-margin-for-all-headers-except-the-top-header,Is there a way to specify a top margin for all headers except the top header?,,,,
2091,"['javascript', 'css', 'reactjs']","{'account_id': 16143389, 'reputation': 11, 'user_id': 11653831, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fa12d8f4b4771492da96eb8d40d9806?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chad O', 'link': 'https://stackoverflow.com/users/11653831/chad-o'}",False,42,,0,1,1560659636,1560659636,,56616105,CC BY-SA 4.0,https://stackoverflow.com/questions/56616105/why-are-elements-in-3d-rendering-at-the-wrong-size-only-at-certain-angles-of-per,Why are elements in 3d rendering at the wrong size only at certain angles of perspective and rotation?,,,,
2092,"['javascript', 'html', 'css']","{'account_id': 8897993, 'reputation': 386, 'user_id': 6642297, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/f0111e1cb596d184ff5f8b18292aa6f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'user6642297', 'link': 'https://stackoverflow.com/users/6642297/user6642297'}",True,405,56615708.0,1,-1,1560658801,1560641901,1560658801.0,56614975,CC BY-SA 4.0,https://stackoverflow.com/questions/56614975/how-can-i-split-a-paragraph-line-in-a-text-area-pure-javascript-please,How can I split a paragraph line in a text area. Pure Javascript please,,,,
2093,"['html', 'css', 'bootstrap-4']","{'account_id': 8534510, 'reputation': 125, 'user_id': 6396864, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/y1gWF.jpg?s=256&g=1', 'display_name': 'bakashinji', 'link': 'https://stackoverflow.com/users/6396864/bakashinji'}",True,6978,56590686.0,1,0,1560656147,1560464460,1560540125.0,56589233,CC BY-SA 4.0,https://stackoverflow.com/questions/56589233/my-overlay-is-affecting-the-whole-card-instead-of-just-the-image,My overlay is affecting the whole card instead of just the image,,,,
2094,"['html', 'css', 'svg', 'sass']","{'account_id': 16092139, 'reputation': 11, 'user_id': 11615254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7320b15e2fca44acfe19038e1b9faba4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Deock', 'link': 'https://stackoverflow.com/users/11615254/deock'}",False,456,,1,1,1560654663,1559933904,1559938767.0,56499890,CC BY-SA 4.0,https://stackoverflow.com/questions/56499890/it-is-possible-to-center-an-svg-clip-path-with-respect-to-its-container,It is possible to center an SVG clip-path with respect to its container?,,,,
2095,"['html', 'css', 'angular', 'image', 'typescript']","{'account_id': 11750620, 'reputation': 3, 'user_id': 8599957, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-cnb-ZSbG9Fg/AAAAAAAAAAI/AAAAAAAAAR0/_QcncBSKO7g/photo.jpg?sz=256', 'display_name': 'tveiro', 'link': 'https://stackoverflow.com/users/8599957/tveiro'}",True,303,56615596.0,1,0,1560651730,1560647187,1560648379.0,56615316,CC BY-SA 4.0,https://stackoverflow.com/questions/56615316/how-do-i-display-i-e-3rd-index-4th-image-in-an-array-starting-from-the-left,"How do I display (i.e.) 3rd index (4th) image in an array starting from the left, when the first 3 images are filtered with if statement?",,,,
2096,"['html', 'css', 'css-grid']","{'account_id': 14412218, 'reputation': 37, 'user_id': 10410649, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-lEdDbYGLOu8/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DVYQ-nUeEB-KXY_9UEHlJIB1reAeg/mo/photo.jpg?sz=256', 'display_name': 'Jonathan Tran', 'link': 'https://stackoverflow.com/users/10410649/jonathan-tran'}",True,2444,56615447.0,1,1,1560649130,1560646119,1560649130.0,56615243,CC BY-SA 4.0,https://stackoverflow.com/questions/56615243/making-a-employee-contact-sheet-with-pictures-and-i-need-to-make-it-responsive,Making a employee contact sheet with pictures and I need to make it responsive,,,,
2097,"['html', 'css', 'radio-button']","{'account_id': 10796781, 'reputation': 251, 'user_id': 7942247, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-cbZ0KPFHKAE/AAAAAAAAAAI/AAAAAAAAEgo/k9M48Xdq6Uo/photo.jpg?sz=256', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/7942247/brian'}",True,210,,2,0,1560647969,1560368882,1560404143.0,56569431,CC BY-SA 4.0,https://stackoverflow.com/questions/56569431/radio-buttons-and-their-labels-are-not-in-same-line,radio buttons and their labels are not in same line,,,,
2098,"['html', 'css', 'laravel', 'flexbox']","{'account_id': 6553901, 'reputation': 428, 'user_id': 5067291, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/e24bfd2c7f4bf44e1bccf54dd3454f8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'user5067291', 'link': 'https://stackoverflow.com/users/5067291/user5067291'}",False,127,,0,0,1560645149,1560644555,1560645149.0,56615157,CC BY-SA 4.0,https://stackoverflow.com/questions/56615157/why-doesnt-the-flex-class-work-as-intended,Why doesn&#39;t the flex class work as intended?,,,,
2099,"['html', 'css']","{'account_id': 16141464, 'reputation': 19, 'user_id': 11652464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77f37fe02facac833a0e41cca29e3d9f?s=256&d=identicon&r=PG&f=1', 'display_name': 'julupo', 'link': 'https://stackoverflow.com/users/11652464/julupo'}",True,388,,1,0,1560644308,1560638377,1560638571.0,56614697,CC BY-SA 4.0,https://stackoverflow.com/questions/56614697/how-make-bounce-effect-for-input-placeholder,How make bounce effect for input placeholder?,,,,
2100,"['javascript', 'html', 'css', 'npm', 'ms-word']","{'account_id': 15640138, 'reputation': 115, 'user_id': 11283746, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/171058617216927/picture?type=large', 'display_name': 'ZACK_G', 'link': 'https://stackoverflow.com/users/11283746/zack-g'}",False,95,,1,0,1560642720,1560637032,1560640439.0,56614571,CC BY-SA 4.0,https://stackoverflow.com/questions/56614571/how-to-edit-my-script-to-target-specific-html-text-in-div,How to edit my script to target specific HTML text in div,,,,
2101,"['html', 'css']","{'account_id': 15794942, 'reputation': 3224, 'user_id': 11397070, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZvsX6QPbv40/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfTpb79ZM_-uLtDAEQM-Fq8R-Xokw/mo/photo.jpg?sz=256', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/11397070/tom'}",True,510,,1,0,1560642626,1560633641,1560634379.0,56614259,CC BY-SA 4.0,https://stackoverflow.com/questions/56614259/cant-hide-fixed-navbar-with-z-index,Can&#39;t hide fixed navbar with z-index,,,,
2102,"['html', 'css', 'ruby-on-rails', 'forms', 'button']","{'account_id': 14038512, 'reputation': 367, 'user_id': 10140583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9d3f2d66474e42729cee62a11940464?s=256&d=identicon&r=PG&f=1', 'display_name': 'dmberko11', 'link': 'https://stackoverflow.com/users/10140583/dmberko11'}",False,527,,1,-1,1560642446,1560576069,1560640931.0,56607593,CC BY-SA 4.0,https://stackoverflow.com/questions/56607593/how-do-i-make-the-rails-file-field-button-bigger,How do I make the rails file_field button bigger?,,,,
2103,"['html', 'css', 'youtube']","{'account_id': 12562166, 'reputation': 41, 'user_id': 9139493, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/G6U9q.jpg?s=256&g=1', 'display_name': 'I am Alta', 'link': 'https://stackoverflow.com/users/9139493/i-am-alta'}",True,351,,2,0,1560640732,1560358311,1560365098.0,56567004,CC BY-SA 4.0,https://stackoverflow.com/questions/56567004/adjusting-youtube-display-width-height-depending-on-div-width,Adjusting Youtube Display Width/Height Depending on DIV Width,,,,
2104,"['javascript', 'jquery', 'html', 'css', 'ajax']","{'account_id': 14553481, 'reputation': 730, 'user_id': 10511664, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Hh14vzvNh3Y/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DV3tf3XHmmJly-6Fh8aeqoD5ALPyg/mo/photo.jpg?sz=256', 'display_name': 'manish thakur', 'link': 'https://stackoverflow.com/users/10511664/manish-thakur'}",True,408,56578692.0,1,12,1560638256,1560337072,1560638256.0,56560534,CC BY-SA 4.0,https://stackoverflow.com/questions/56560534/how-to-reload-ajax-call-function-in-given-time,How to reload ajax call function in given time,,,,
2105,"['javascript', 'css', 'twitter-bootstrap']","{'account_id': 13542487, 'reputation': 75, 'user_id': 11015123, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Eddy', 'link': 'https://stackoverflow.com/users/11015123/eddy'}",True,32,56614633.0,1,0,1560637623,1560637412,,56614617,CC BY-SA 4.0,https://stackoverflow.com/questions/56614617/do-we-use-bootstrap-when-were-using-javascript-to-make-a-website,Do we use Bootstrap when we&#39;re using javascript to make a website?,,,,
2106,"['javascript', 'html', 'css', 'leaflet']","{'user_type': 'does_not_exist', 'display_name': 'user11500862'}",True,334,56614544.0,1,0,1560636779,1560634644,1560636133.0,56614353,CC BY-SA 4.0,https://stackoverflow.com/questions/56614353/how-do-i-install-freedraw-for-leaflet,How do I install freedraw for leaflet?,,,,
2107,"['javascript', 'html', 'css']","{'account_id': 16098703, 'reputation': 17, 'user_id': 11620127, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2550894338267765/picture?type=large', 'display_name': 'jsalves', 'link': 'https://stackoverflow.com/users/11620127/jsalves'}",True,1188,56614341.0,1,0,1560634932,1560631832,1560633436.0,56614072,CC BY-SA 4.0,https://stackoverflow.com/questions/56614072/dropdown-filter-in-vanilla-javascript,Dropdown filter in vanilla javascript,,,,
2108,"['javascript', 'css', 'dom', 'css-selectors']","{'user_type': 'does_not_exist', 'display_name': 'user7319004'}",False,37,,1,0,1560633891,1560629718,,56613853,CC BY-SA 4.0,https://stackoverflow.com/questions/56613853/can-i-use-global-variables-inside-css-proprety,Can I use global variables inside CSS proprety,,,,
2109,"['html', 'css', 'sass', 'polymer']","{'account_id': 15959393, 'reputation': 9, 'user_id': 11516900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c277dca724f9172457a4e696a3ef82e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dharshika', 'link': 'https://stackoverflow.com/users/11516900/dharshika'}",False,111,,1,0,1560633755,1560609589,,56611356,CC BY-SA 4.0,https://stackoverflow.com/questions/56611356/scroll-webpage-when-paper-dropdown-menu-opened,Scroll webpage when paper-dropdown-menu opened,,,,
2110,"['css', 'css-grid']","{'account_id': 3504, 'reputation': 113727, 'user_id': 5056, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/315b95cdcac83705c10ea14e239aeaf5?s=256&d=identicon&r=PG', 'display_name': 'George Mauer', 'link': 'https://stackoverflow.com/users/5056/george-mauer'}",True,922,56613963.0,1,4,1560631096,1560630049,,56613889,CC BY-SA 4.0,https://stackoverflow.com/questions/56613889/grid-area-does-not-seem-to-work-with-the-attr-function-is-this-by-design,"grid-area does not seem to work with the attr function, is this by design?",,,,
2111,"['html', 'css', 'media-queries']","{'user_type': 'does_not_exist', 'display_name': 'user7437554'}",True,690,56613885.0,1,1,1560630009,1560628949,,56613758,CC BY-SA 4.0,https://stackoverflow.com/questions/56613758/html-viewports-vs-media-query,HTML viewports vs media query,,,,
2112,"['html', 'css']","{'account_id': 16141825, 'reputation': 19, 'user_id': 11652726, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff5953cfd58c2453665f1fa4b1d50f01?s=256&d=identicon&r=PG&f=1', 'display_name': 'HOTPOT', 'link': 'https://stackoverflow.com/users/11652726/hotpot'}",True,59,,3,1,1560630003,1560620505,1560627270.0,56612734,CC BY-SA 4.0,https://stackoverflow.com/questions/56612734/cant-assign-two-style-in-different-tag,can&#39;t assign two style in different tag,,,,
2113,"['javascript', 'html', 'css', 'reactjs', 'slider']","{'account_id': 15318501, 'reputation': 13, 'user_id': 11051736, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-UwfMZlawWwo/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOcCnBkR5ngKHWum-MlsmxiHd0gpQ/mo/photo.jpg?sz=256', 'display_name': 'Shir Hanono', 'link': 'https://stackoverflow.com/users/11051736/shir-hanono'}",False,71,,0,0,1560629120,1560616175,1560629120.0,56612192,CC BY-SA 4.0,https://stackoverflow.com/questions/56612192/how-can-i-create-cross-browser-multi-range-sliderno-jquery,How can I create cross browser multi range slider?(no jQuery),,,,
2114,"['javascript', 'html', 'css', 'popup', 'popupwindow']","{'account_id': 16141940, 'reputation': 13, 'user_id': 11652807, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-GNgXq7jZlMA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf7ridVLbGjV5JNpSHLIdQDjHu-Ng/mo/photo.jpg?sz=256', 'display_name': 'Vida Jimenez', 'link': 'https://stackoverflow.com/users/11652807/vida-jimenez'}",True,24,56613760.0,1,1,1560629001,1560621976,,56612920,CC BY-SA 4.0,https://stackoverflow.com/questions/56612920/interactive-checkin-page-with-popups,Interactive Checkin Page with Popups,,,,
2115,"['javascript', 'html', 'css']","{'account_id': 15397534, 'reputation': 151, 'user_id': 11108102, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vys-cVbxaMs/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPiEwJPoGaLsNgjv89CDoBZdt6vig/mo/photo.jpg?sz=256', 'display_name': 'Freelancer Help', 'link': 'https://stackoverflow.com/users/11108102/freelancer-help'}",True,199,56613724.0,1,0,1560628456,1560627064,,56613579,CC BY-SA 4.0,https://stackoverflow.com/questions/56613579/how-do-i-place-read-more-read-less-button-always-at-the-end-of-the-paragraph,How do I place read more - read less button always at the end of the paragraph?,,,,
