,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,accepted_answer_id,last_edit_date,closed_reason,migrated_from
2288,"['css', 'google-chrome', 'debugging', 'flexbox', 'safari']","{'account_id': 3729436, 'reputation': 1992, 'user_id': 3102325, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/687789c5a613ec10be4af4854bf4b029?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marian07', 'link': 'https://stackoverflow.com/users/3102325/marian07'}",True,9011,2,4,1639504296,1639420355,70339367,CC BY-SA 4.0,https://stackoverflow.com/questions/70339367/flexbox-align-items-and-justify-content-end-not-working-in-safari-macos,Flexbox align-items and justify-content end not working in Safari MacOs,,70353439.0,1639503838.0,,
2289,"['html', 'css', 'html-table']","{'account_id': 16811904, 'reputation': 129, 'user_id': 12154734, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ae8daf2f2ad9dd3e9f9e1bde6270685?s=256&d=identicon&r=PG&f=1', 'display_name': 'JCP', 'link': 'https://stackoverflow.com/users/12154734/jcp'}",True,287,1,0,1639503338,1639500083,70352448,CC BY-SA 4.0,https://stackoverflow.com/questions/70352448/setting-line-height-and-allowing-break-word,Setting line-height and allowing break-word,,70352672.0,1639503338.0,,
2290,"['html', 'css', 'z-index']","{'account_id': 18129690, 'reputation': 172, 'user_id': 13184911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2605164706603d380665655cf49ad6a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alk', 'link': 'https://stackoverflow.com/users/13184911/alk'}",False,33,0,1,1639502896,1639501782,70352877,,https://stackoverflow.com/questions/70352877/is-it-possible-to-make-an-elements-z-index-higher-than-the-ancestor-without-tou,Is it possible to make an element&#39;s z-index higher than the ancestor without touching the ancestors?,1639512476.0,,1639502896.0,Duplicate,
2291,"['javascript', 'html', 'css']","{'account_id': 3584334, 'reputation': 579, 'user_id': 2991837, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2991837', 'link': 'https://stackoverflow.com/users/2991837/user2991837'}",True,1906,1,2,1639502758,1639475220,70346810,CC BY-SA 4.0,https://stackoverflow.com/questions/70346810/smooth-scroll-to-top-of-page,Smooth scroll to top of page,,70347052.0,1639480699.0,,
2292,"['html', 'css', 'animation']","{'account_id': 9364349, 'reputation': 517, 'user_id': 6949751, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://www.gravatar.com/avatar/0251a32b5e7c196f6ec835095407d4b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'r_zelazny', 'link': 'https://stackoverflow.com/users/6949751/r-zelazny'}",False,197,0,0,1639502723,1639502723,70353112,CC BY-SA 4.0,https://stackoverflow.com/questions/70353112/css-animate-parent-when-child-element-of-variable-height-expands,CSS - animate parent when child element of variable height expands,,,,,
2293,"['css', 'reactjs', 'antd']","{'account_id': 21293271, 'reputation': 645, 'user_id': 15670131, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiXSvYDtvvauxoxDP76AP649BGufiP4zxxJVlv_=k-s256', 'display_name': 'WildThing', 'link': 'https://stackoverflow.com/users/15670131/wildthing'}",True,2148,1,1,1639502595,1639501410,70352781,CC BY-SA 4.0,https://stackoverflow.com/questions/70352781/remove-default-padding-from-ant-design-table,Remove default padding from Ant design table,,70353083.0,,,
2294,"['javascript', 'css', 'vue.js', 'vuejs2', 'vuetify.js']","{'account_id': 23094809, 'reputation': 11, 'user_id': 17205118, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwYMujL4yQnz4RtjGNMS1SeBb4z-TMogquN_lB6=k-s256', 'display_name': 'earlyPumpkin', 'link': 'https://stackoverflow.com/users/17205118/earlypumpkin'}",True,105,1,0,1639502114,1639490740,70350243,CC BY-SA 4.0,https://stackoverflow.com/questions/70350243/cant-copy-all-the-styles-from-the-original-document-to-implement-window-print,"Can&#39;t copy all the styles from the original document to implement window.print(). Localhost works fine, prod not",,70352971.0,,,
2295,['css'],"{'account_id': 1205915, 'reputation': 1769, 'user_id': 2626865, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/87b0bb4bfa092d80332688146d14f703?s=256&d=identicon&r=PG', 'display_name': 'user19087', 'link': 'https://stackoverflow.com/users/2626865/user19087'}",True,88,2,1,1639501424,1639464745,70344764,CC BY-SA 4.0,https://stackoverflow.com/questions/70344764/css-impossible-to-center-when-padding-unknown,CSS: Impossible to Center When Padding Unknown,,70351678.0,1639501424.0,,
2296,"['html', 'css', 'twitter-bootstrap']","{'account_id': 14458393, 'reputation': 2195, 'user_id': 10443890, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de817ef35c4a2bdd0501efbdc6d9a338?s=256&d=identicon&r=PG&f=1', 'display_name': 'mr_muscle', 'link': 'https://stackoverflow.com/users/10443890/mr-muscle'}",True,512,1,-2,1639501154,1639491810,70350541,CC BY-SA 4.0,https://stackoverflow.com/questions/70350541/html-div-span-two-columns-and-two-rows,HTML div span two columns and two rows,,70352235.0,1639495152.0,,
2297,"['html', 'css', 'frontend']","{'account_id': 16693468, 'reputation': 530, 'user_id': 12065403, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-m5WqO-XCQkw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdJvue4pT98I62OQOhdVYEayTNFoA/photo.jpg?sz=256', 'display_name': 'Vince M', 'link': 'https://stackoverflow.com/users/12065403/vince-m'}",True,482,4,2,1639500836,1639490488,70350174,CC BY-SA 4.0,https://stackoverflow.com/questions/70350174/horizontal-scroll-with-100-width-on-grid-cell,horizontal scroll with 100% width on grid cell,,70351382.0,1639495094.0,,
2298,"['html', 'css', 'twitter-bootstrap', 'bootstrap-modal', 'bootstrap-5']","{'account_id': 1225542, 'reputation': 3209, 'user_id': 1191147, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/cZDaT.jpg?s=256&g=1', 'display_name': 'Hashim Aziz', 'link': 'https://stackoverflow.com/users/1191147/hashim-aziz'}",True,318,2,1,1639500280,1639493448,70350921,CC BY-SA 4.0,https://stackoverflow.com/questions/70350921/center-list-items-while-aligning-to-left-edge-with-bootstrap,Center list items while aligning to left edge with Bootstrap,,,1639498524.0,,
2299,"['javascript', 'jquery', 'css']","{'account_id': 22033013, 'reputation': 35, 'user_id': 16299983, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81a896dc05245f1ea97b210806def35e?s=256&d=identicon&r=PG&f=1', 'display_name': 'STeveBobJohn', 'link': 'https://stackoverflow.com/users/16299983/stevebobjohn'}",False,46,2,0,1639498582,1638480264,70206648,CC BY-SA 4.0,https://stackoverflow.com/questions/70206648/css-multiple-first-and-last-dynamic,css multiple first and last dynamic,,,,,
2300,"['javascript', 'css', 'hover', 'gsap', 'web-animations']","{'account_id': 22971321, 'reputation': 19, 'user_id': 17099633, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzDzM930_ctg0vye7CioBXQ0hUACF7_IUboSalM=k-s256', 'display_name': 'Junk Mail', 'link': 'https://stackoverflow.com/users/17099633/junk-mail'}",False,34,0,1,1639498315,1639498315,70352037,CC BY-SA 4.0,https://stackoverflow.com/questions/70352037/how-to-make-part-of-text-that-is-on-an-image-a-different-color-on-hover,How to make part of text that is on an image a different color on hover,,,,,
2301,"['html', 'css']","{'account_id': 22229999, 'reputation': 329, 'user_id': 16466340, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gVlrL.jpg?s=256&g=1', 'display_name': 'Ben Shekhtman', 'link': 'https://stackoverflow.com/users/16466340/ben-shekhtman'}",True,98,4,0,1639497057,1639496267,70351539,CC BY-SA 4.0,https://stackoverflow.com/questions/70351539/how-to-stop-one-columns-width-from-shrinking-and-have-the-other-column-fill-the,How to stop one columns width from shrinking and have the other column fill the remaining width,,70351683.0,1639497057.0,,
2302,"['css', 'recaptcha', 'recaptcha-v3', 'divi']","{'account_id': 23626783, 'reputation': 21, 'user_id': 17659187, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2301b9c845ab379ffe845f42b04d19f5?s=256&d=identicon&r=PG', 'display_name': 'Zach', 'link': 'https://stackoverflow.com/users/17659187/zach'}",False,784,1,2,1639496651,1639327082,70325548,CC BY-SA 4.0,https://stackoverflow.com/questions/70325548/hiding-google-recaptcha-v3-with-different-code-disclaimer-text,Hiding Google reCAPTCHA v3 with different code / disclaimer text,,,1639327385.0,,
2303,"['html', 'css', 'css-grid']","{'account_id': 16578080, 'reputation': 71, 'user_id': 11979385, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-4aDPvbOKGSo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcBrXkpi-lFyV2HqComsth3XCRQXA/photo.jpg?sz=256', 'display_name': 'MARTIN GITAU', 'link': 'https://stackoverflow.com/users/11979385/martin-gitau'}",False,110,1,2,1639496584,1639487423,70349420,CC BY-SA 4.0,https://stackoverflow.com/questions/70349420/why-do-grid-column-start-and-grid-column-end-make-the-other-rows-stop-growing-wh,Why do grid-column-start and grid-column-end make the other rows stop growing when I increase screen size?,,,1639492236.0,,
2304,"['html', 'css']","{'account_id': 16986140, 'reputation': 146, 'user_id': 12286887, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5YXhTt6nSbI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3renx83yzA0oo2ljO8KkneiIaheYUQ/photo.jpg?sz=256', 'display_name': '0szi', 'link': 'https://stackoverflow.com/users/12286887/0szi'}",True,123,4,2,1639496137,1639487152,70349359,CC BY-SA 4.0,https://stackoverflow.com/questions/70349359/how-to-outline-only-visible-part-of-an-element,How to outline only visible part of an element?,,70351512.0,,,
2305,"['css', 'reactjs', 'fonts', 'styled-components', 'emotion']","{'account_id': 992046, 'reputation': 2527, 'user_id': 1009046, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/cc11b1ca214d5b024174bf356c6fc242?s=256&d=identicon&r=PG&f=1', 'display_name': 'codenamezero', 'link': 'https://stackoverflow.com/users/1009046/codenamezero'}",False,77,1,0,1639495275,1639494635,70351173,CC BY-SA 4.0,https://stackoverflow.com/questions/70351173/how-do-you-define-font-face-in-a-cssobject,How do you define @font-face in a CSSObject?,,,1639494976.0,,
2306,"['html', 'css']","{'account_id': 20869642, 'reputation': 33, 'user_id': 15329909, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiGZytW6MlJ7-ECrG4UMF-BdrJcWbuiNM4TumHX=k-s256', 'display_name': 'Diaconescu Cristian', 'link': 'https://stackoverflow.com/users/15329909/diaconescu-cristian'}",False,40,1,0,1639494820,1639491770,70350526,CC BY-SA 4.0,https://stackoverflow.com/questions/70350526/how-can-i-position-the-elements-in-2-rows-in-this-case-displayflex,How can I position the elements in 2 rows in this case? display:flex,,,1639492592.0,,
2307,"['javascript', 'html', 'css', 'slider']","{'account_id': 23645421, 'reputation': 1, 'user_id': 17675132, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/4716518201745648/picture?type=large', 'display_name': 'Bal&#225;zs Fajd', 'link': 'https://stackoverflow.com/users/17675132/bal%c3%a1zs-fajd'}",False,369,1,0,1639494329,1639493453,70350922,CC BY-SA 4.0,https://stackoverflow.com/questions/70350922/how-to-disable-specific-values-in-input-range,How to disable specific values in input range?,,,,,
2308,"['javascript', 'html', 'css', 'bootstrap-4']","{'account_id': 23645572, 'reputation': 1, 'user_id': 17675261, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxx-jsP4RV8SLfe87DzK3Ofnpl7u57YM_AGXFTz=k-s256', 'display_name': 'Aviv Glaser', 'link': 'https://stackoverflow.com/users/17675261/aviv-glaser'}",False,30,0,0,1639494213,1639493512,70350934,,https://stackoverflow.com/questions/70350934/boothstrap-from-control-input-bigger,boothstrap from-control input bigger,1639494101.0,,1639494213.0,Duplicate,
2309,"['javascript', 'css', 'reactjs', 'styled-components']","{'account_id': 23645387, 'reputation': 21, 'user_id': 17675101, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi7W5xkIEFBfKxOdIFX5yXJIOqTcOgDrelQ50gu=k-s256', 'display_name': 'Sam Kondori', 'link': 'https://stackoverflow.com/users/17675101/sam-kondori'}",True,493,1,2,1639493368,1639493009,70350834,,https://stackoverflow.com/questions/70350834/how-can-i-remove-this-css-click-effect-on-touch-devices,How can I remove this css click effect on touch devices?,1639493671.0,,,Duplicate,
2310,"['html', 'css', 'flexbox']","{'account_id': 23122098, 'reputation': 618, 'user_id': 17228484, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b6f46d76dbfa41467009fca551619321?s=256&d=identicon&r=PG', 'display_name': 'Ali Mustafa', 'link': 'https://stackoverflow.com/users/17228484/ali-mustafa'}",True,347,2,1,1639493259,1639491897,70350558,CC BY-SA 4.0,https://stackoverflow.com/questions/70350558/flex-div-moves-up-when-i-add-text-underneath-it,Flex div moves up when I add text underneath it,,70350650.0,,,
2311,"['html', 'css']","{'account_id': 1656250, 'reputation': 1, 'user_id': 1525728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/567c255194fc313f4e2ba7e5663c6377?s=256&d=identicon&r=PG', 'display_name': 'user1525728', 'link': 'https://stackoverflow.com/users/1525728/user1525728'}",False,157,1,0,1639492540,1639490616,70350212,CC BY-SA 4.0,https://stackoverflow.com/questions/70350212/vertical-divider-with-icon-on-top,Vertical divider with icon on top,,,,,
2312,"['javascript', 'html', 'css']","{'account_id': 23644952, 'reputation': 43, 'user_id': 17674711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6bca9cf1480c75a18c9739e91fb6e919?s=256&d=identicon&r=PG', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/17674711/jack'}",False,82,1,0,1639492442,1639489296,70349851,CC BY-SA 4.0,https://stackoverflow.com/questions/70349851/is-there-a-way-to-change-the-style-of-an-input-field-value-with-javascript-oncl,Is there a way to change the style of an input field value with Javascript (onclick)?,,,1639492442.0,,
2313,"['html', 'css']","{'account_id': 14861030, 'reputation': 25, 'user_id': 10731826, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b7386a8365ed322bce7f691073f45db?s=256&d=identicon&r=PG&f=1', 'display_name': 'AntipolDev', 'link': 'https://stackoverflow.com/users/10731826/antipoldev'}",True,768,1,0,1639492363,1639491639,70350481,CC BY-SA 4.0,https://stackoverflow.com/questions/70350481/flex-child-element-is-growing-out-of-its-parent-defined-size,Flex child element is growing out of its parent defined size,,,1639492363.0,,
2314,"['css', 'reactjs', 'google-chrome', 'popup', 'autofill']","{'account_id': 23549994, 'reputation': 1, 'user_id': 17592858, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7hz76.jpg?s=256&g=1', 'display_name': 'Aylon', 'link': 'https://stackoverflow.com/users/17592858/aylon'}",False,22,0,0,1639492273,1639492273,70350657,CC BY-SA 4.0,https://stackoverflow.com/questions/70350657/how-to-control-the-size-of-a-popup-box-that-chrome-adds-to-input-type-emails-in,how to control the size of a popup box that chrome adds to input type emails in my code for mobile only?,,,,,
2315,"['css', 'bootstrap-4', 'tailwind-css']","{'account_id': 10175819, 'reputation': 497, 'user_id': 7514500, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ocqVl.jpg?s=256&g=1', 'display_name': 'Anup Dhal', 'link': 'https://stackoverflow.com/users/7514500/anup-dhal'}",True,1084,1,2,1639492230,1639482962,70348470,,https://stackoverflow.com/questions/70348470/is-it-possible-to-convert-bootstrap-css-components-to-tailwind-css,Is it possible to convert Bootstrap css components to Tailwind css,1639492497.0,70348825.0,1639492230.0,Not suitable for this site,
2316,"['javascript', 'css', 'reactjs', 'material-ui', 'styling']","{'account_id': 3297575, 'reputation': 3058, 'user_id': 2774480, 'user_type': 'registered', 'accept_rate': 16, 'profile_image': 'https://i.stack.imgur.com/LSguz.jpg?s=256&g=1', 'display_name': 'Marc_L', 'link': 'https://stackoverflow.com/users/2774480/marc-l'}",True,149,1,0,1639492054,1639491545,70350451,CC BY-SA 4.0,https://stackoverflow.com/questions/70350451/react-and-material-ui-general-understanding-of-props-and-nesting-of-components,"React and Material UI, general understanding of props and nesting of components",,,,,
2317,"['css', 'tailwind-css']","{'account_id': 2106677, 'reputation': 538, 'user_id': 1872863, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/mrSyj.jpg?s=256&g=1', 'display_name': 'Jsenechal', 'link': 'https://stackoverflow.com/users/1872863/jsenechal'}",False,10,0,0,1639491672,1639491672,70350491,,https://stackoverflow.com/questions/70350491/do-not-increase-the-height-of-a-element-without-an-absolute-position,Do not increase the height of a element without an absolute position,1639495554.0,,,Duplicate,
2318,"['php', 'html', 'css']","{'account_id': 21719296, 'reputation': 1, 'user_id': 16029811, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/4160997453957561/picture?type=large', 'display_name': 'Matej Kabat', 'link': 'https://stackoverflow.com/users/16029811/matej-kabat'}",True,29,1,-4,1639491629,1639489978,70350030,,https://stackoverflow.com/questions/70350030/mark-new-post-with-outline-when-user-clicks-outline-disappears,"Mark new post with outline, when user clicks outline disappears",1639634709.0,70350475.0,,Needs more focus,
