,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,locked_date,community_owned_date
2399,"['jquery', 'css', 'jquery-validate']","{'account_id': 1491636, 'reputation': 2323, 'user_id': 1428109, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/VBHeU.jpg?s=256&g=1', 'display_name': 'deny7ko', 'link': 'https://stackoverflow.com/users/1428109/deny7ko'}",True,133,1,1,1340192606,1340174896,11114229,CC BY-SA 3.0,https://stackoverflow.com/questions/11114229/jquery-inserting-images-crashes-my-form,Jquery inserting images crashes my form,1340182635.0,11118775.0,,,,,,
2400,"['javascript', 'jquery', 'html', 'css', 'jquery-ui']","{'account_id': 1075586, 'reputation': 4226, 'user_id': 1073828, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/4468a07cdad690d24ebd1a76a78832bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Owais Qureshi', 'link': 'https://stackoverflow.com/users/1073828/owais-qureshi'}",True,661,1,0,1340192357,1340187743,11117515,CC BY-SA 3.0,https://stackoverflow.com/questions/11117515/jqueryui-slider-handle-stuck-on-the-div-border-and-handle-donot-reaches-max-valu,JqueryUI slider handle stuck on the div border and handle donot reaches max value,1340192357.0,11118575.0,,,,,,
2401,"['css', 'ruby-on-rails', 'twitter-bootstrap', 'nested-attributes', 'simple-form']","{'account_id': 386123, 'reputation': 1973, 'user_id': 743717, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/db21cacbe8174f2ca01cce29ce3a7449?s=256&d=identicon&r=PG', 'display_name': 'Alexei Danchenkov', 'link': 'https://stackoverflow.com/users/743717/alexei-danchenkov'}",True,319,1,0,1340192087,1340046007,11089303,CC BY-SA 3.0,https://stackoverflow.com/questions/11089303/simple-form-nested-model-form-elements-on-one-line,simple_form: nested model form elements on one line?,1340192087.0,11089408.0,,,,,,
2402,"['css', 'icons', 'font-face']","{'account_id': 1026219, 'reputation': 111, 'user_id': 1035477, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/96024695efa6cf912694e016806cfdad?s=256&d=identicon&r=PG', 'display_name': 'tobeeornot', 'link': 'https://stackoverflow.com/users/1035477/tobeeornot'}",True,112,2,0,1340191596,1340190204,11118163,CC BY-SA 3.0,https://stackoverflow.com/questions/11118163/css-lining-up-icons-issue,CSS lining up icons issue,,11118211.0,,,,,,
2403,['css'],"{'account_id': 1583838, 'reputation': 1, 'user_id': 1468619, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b571b706ed4cb91f4a9909bd985f2031?s=256&d=identicon&r=PG', 'display_name': 'Clark V', 'link': 'https://stackoverflow.com/users/1468619/clark-v'}",True,163,1,0,1340191429,1340191049,11118354,CC BY-SA 3.0,https://stackoverflow.com/questions/11118354/container-re-size-to-window,container re-size to window,,,,,,,,
2404,"['php', 'javascript', 'jquery', 'css']","{'account_id': 1411740, 'reputation': 269, 'user_id': 1338194, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/6efd059369a8813129d0719b2a40a025?s=256&d=identicon&r=PG', 'display_name': 'user1338194', 'link': 'https://stackoverflow.com/users/1338194/user1338194'}",True,112,3,-1,1340191330,1340186187,11117046,CC BY-SA 3.0,https://stackoverflow.com/questions/11117046/toggle-specific-divs-that-have-two-classes-using-checkboxes,toggle specific divs that have two classes using checkboxes,1340191330.0,11117234.0,,,,,,
2405,"['javascript', 'css']","{'account_id': 30448, 'reputation': 3979, 'user_id': 83069, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/0f8d1ee2919ca73a9dcd25b77458dfd5?s=256&d=identicon&r=PG', 'display_name': 'AnC', 'link': 'https://stackoverflow.com/users/83069/anc'}",True,286,1,2,1340191035,1339866366,11065431,CC BY-SA 3.0,https://stackoverflow.com/questions/11065431/how-does-dzslides-scale-viewport-contents,How does DZSlides scale viewport contents?,,11118352.0,,,,,,
2406,"['css', 'html', 'input', 'tags']","{'account_id': 1373941, 'reputation': 3127, 'user_id': 1308332, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5d63c1b9df9237f785af1e6dce4e7e92?s=256&d=identicon&r=PG', 'display_name': 'bonny', 'link': 'https://stackoverflow.com/users/1308332/bonny'}",True,2119,2,0,1340190633,1340185464,11116830,CC BY-SA 3.0,https://stackoverflow.com/questions/11116830/div-input-tag-value-changing-color,div input tag value changing color,,11117136.0,,,,,,
2407,"['javascript', 'jquery', 'css']","{'account_id': 1190937, 'reputation': 8279, 'user_id': 1163736, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/84bd990be976860bb4b49b753a17ae35?s=256&d=identicon&r=PG', 'display_name': 'Gaurav', 'link': 'https://stackoverflow.com/users/1163736/gaurav'}",True,257,3,0,1340189705,1340171906,11113601,CC BY-SA 3.0,https://stackoverflow.com/questions/11113601/div-is-not-calculating-height-automatically,Div is not calculating height automatically,1340172421.0,11113742.0,,,,,,
2408,"['html', 'css']","{'account_id': 484772, 'reputation': 2639, 'user_id': 900659, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/24xnO.jpg?s=256&g=1', 'display_name': 'MissCoder87', 'link': 'https://stackoverflow.com/users/900659/misscoder87'}",True,2658,1,0,1340189077,1340188324,11117697,CC BY-SA 3.0,https://stackoverflow.com/questions/11117697/wrapping-text-in-css-buttons-weird-height-issues,Wrapping text in CSS buttons &amp; weird height issues,1340188754.0,,,,,,,
2409,"['css', 'html']","{'account_id': 21044, 'reputation': 5733, 'user_id': 50851, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/3551aac36b1f820c50697136e0b0585f?s=256&d=identicon&r=PG', 'display_name': 'Rakesh', 'link': 'https://stackoverflow.com/users/50851/rakesh'}",True,3863,1,3,1340188938,1340185095,11116739,CC BY-SA 3.0,https://stackoverflow.com/questions/11116739/table-column-text-overflow-ellipsis-width-in,Table column text-overflow ellipsis ( width in % ),1340185155.0,,,,,,,
2410,"['css', 'internet-explorer', 'twitter-bootstrap']","{'account_id': 1168148, 'reputation': 7959, 'user_id': 1145963, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/77a276cb692164a421fd916cdd2b43fe?s=256&d=identicon&r=PG', 'display_name': 'Matt Wilson', 'link': 'https://stackoverflow.com/users/1145963/matt-wilson'}",True,2363,2,3,1340188797,1340123149,11105265,CC BY-SA 3.0,https://stackoverflow.com/questions/11105265/how-do-i-set-the-width-of-inputs-within-a-column-in-twitter-bootstraps-grid-sys,How do I set the width of inputs within a column in Twitter Bootstrap&#39;s grid system?,,11105551.0,,,,,,
2411,['css'],"{'account_id': 1424641, 'reputation': 2380, 'user_id': 1348496, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/yeplY.jpg?s=256&g=1', 'display_name': 'Key-Six', 'link': 'https://stackoverflow.com/users/1348496/key-six'}",False,1404,3,2,1340188612,1340144110,11110282,CC BY-SA 3.0,https://stackoverflow.com/questions/11110282/border-radius-doesnt-affect-the-background-of-an-inner-div-chrome-opera,"border-radius doesn&#39;t affect the background of an inner div (Chrome, Opera)",,,,,,,,
2412,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1583902, 'reputation': 21, 'user_id': 1468675, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/e54edfc0a1a49d9aefe77ff35580c32a?s=256&d=identicon&r=PG', 'display_name': 'venkykhmm', 'link': 'https://stackoverflow.com/users/1468675/venkykhmm'}",False,362,5,0,1340188505,1340186382,11117114,CC BY-SA 3.0,https://stackoverflow.com/questions/11117114/getting-stuck-with-jquery-in-generating-list-items-dynamically,getting stuck with jquery in generating list items dynamically,1340186799.0,,,,,,,
2413,"['css', 'symfony1', 'symfony-1.4']","{'account_id': 327306, 'reputation': 2542, 'user_id': 649605, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/16bea4d8f8d89adb4ca1f53d55dfee65?s=256&d=identicon&r=PG', 'display_name': '3logy', 'link': 'https://stackoverflow.com/users/649605/3logy'}",True,3966,1,1,1340188172,1340179283,11115222,CC BY-SA 3.0,https://stackoverflow.com/questions/11115222/how-do-i-include-stylesheets-with-symfony-properly,How do I include stylesheets with symfony properly?,1340188172.0,11115386.0,,,,,,
2414,"['html', 'css']","{'account_id': 1503362, 'reputation': 296, 'user_id': 1407311, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/b927377b61a0a688cb77699c369affc3?s=256&d=identicon&r=PG', 'display_name': 'yossi', 'link': 'https://stackoverflow.com/users/1407311/yossi'}",True,114,3,0,1340188092,1340185290,11116787,CC BY-SA 3.0,https://stackoverflow.com/questions/11116787/how-to-make-div-height-auto-between-the-header-and-the-footer-with-overflow-aut,how to make div  height auto between the header and the footer with overflow auto,,,,,,,,
2415,"['javascript', 'jquery', 'css', 'cross-platform', 'media-queries']","{'account_id': 1583861, 'reputation': 43, 'user_id': 1468640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd283f8dc81e32511ebed091f79d41fd?s=256&d=identicon&r=PG', 'display_name': 'Leo', 'link': 'https://stackoverflow.com/users/1468640/leo'}",True,1270,4,4,1340187968,1340183456,11116262,CC BY-SA 3.0,https://stackoverflow.com/questions/11116262/prevent-javascript-from-continuing-a-function-if-the-screen-is-lower-than-480-pi,Prevent Javascript from continuing a function if the screen is lower than 480 pixels,,11116478.0,,,,,,
2416,"['javascript', 'html', 'css']","{'account_id': 1581489, 'reputation': 445, 'user_id': 1466788, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/115c6d300134555eac33116e053472af?s=256&d=identicon&r=PG', 'display_name': 'jsborn17', 'link': 'https://stackoverflow.com/users/1466788/jsborn17'}",True,3382,3,0,1340187195,1340173274,11113872,CC BY-SA 3.0,https://stackoverflow.com/questions/11113872/how-to-move-image-from-one-tables-cell-to-another-tables-cell-when-clicked,How to move image from one table&#39;s cell to another table&#39;s cell when clicked,1340173523.0,11114518.0,,,,,,
2417,"['javascript', 'jquery', 'css', 'position', 'absolute']","{'account_id': 431019, 'reputation': 13, 'user_id': 814792, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e034ef1e6d237f3d814c18833b7ed62f?s=256&d=identicon&r=PG', 'display_name': 'sven', 'link': 'https://stackoverflow.com/users/814792/sven'}",True,92,1,1,1340187123,1340186952,11117269,CC BY-SA 3.0,https://stackoverflow.com/questions/11117269/retrieved-position-changes-after-updating-to-position-absolute,Retrieved $().position() changes after updating to position: absolute,,11117328.0,,,,,,
2418,"['jquery', 'asp.net', 'css']","{'account_id': 24017, 'reputation': 7119, 'user_id': 60758, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/cMocJ.jpg?s=256&g=1', 'display_name': 'Jagd', 'link': 'https://stackoverflow.com/users/60758/jagd'}",True,7105,1,3,1340185327,1340130159,11107009,CC BY-SA 3.0,https://stackoverflow.com/questions/11107009/how-to-remove-border-of-asp-net-imagebutton,How to remove border of ASP.NET ImageButton,1340131793.0,,,,,,,
2419,"['javascript', 'jquery', 'css']","{'account_id': 1460499, 'reputation': 766, 'user_id': 1374957, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/PS8tP.png?s=256&g=1', 'display_name': 'Jo&#227;o Pedro', 'link': 'https://stackoverflow.com/users/1374957/jo%c3%a3o-pedro'}",True,546,5,-1,1340185084,1340139714,11109384,CC BY-SA 3.0,https://stackoverflow.com/questions/11109384/changing-url-of-background-image,Changing url of background image,1340139897.0,11109513.0,,,,,,
2420,"['html', 'css']","{'account_id': 331856, 'reputation': 8686, 'user_id': 656804, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b4a805577a0117e80254f3cc530a1769?s=256&d=identicon&r=PG', 'display_name': 'Nikolay Fominyh', 'link': 'https://stackoverflow.com/users/656804/nikolay-fominyh'}",True,371,1,0,1340184189,1340182673,11116057,CC BY-SA 3.0,https://stackoverflow.com/questions/11116057/css-fixed-position-related-to-div,CSS. Fixed position related to div,1495541547.0,11116472.0,,,,,,
2421,"['css', 'jquery-mobile']","{'account_id': 1474326, 'reputation': 969, 'user_id': 1385123, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/cdba20650e8be6bb039a4ffc701865da?s=256&d=identicon&r=PG', 'display_name': 'RaTiO', 'link': 'https://stackoverflow.com/users/1385123/ratio'}",True,3863,1,1,1340181974,1340177647,11114845,CC BY-SA 3.0,https://stackoverflow.com/questions/11114845/override-jquery-mobile-field-contain-select-menu-css,Override jquery mobile field contain select menu CSS,1340181974.0,11115414.0,,,,,,
2422,"['jquery', 'html', 'css']","{'account_id': 960513, 'reputation': 7266, 'user_id': 984975, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/WAJB8.jpg?s=256&g=1', 'display_name': 'AturSams', 'link': 'https://stackoverflow.com/users/984975/atursams'}",True,673,1,0,1340180713,1340179704,11115306,CC BY-SA 3.0,https://stackoverflow.com/questions/11115306/jquery-sliding-list-best-way-to-create-one,jquery sliding list - best way to create one?,1340180713.0,11115346.0,,,,,,
2423,"['javascript', 'jquery', 'css']","{'account_id': 1323929, 'reputation': 10826, 'user_id': 1269179, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/dI0fU.png?s=256&g=1', 'display_name': 'Clem', 'link': 'https://stackoverflow.com/users/1269179/clem'}",True,7174,2,2,1340180174,1340178754,11115102,CC BY-SA 3.0,https://stackoverflow.com/questions/11115102/three-dots-overflowellipsis,three dots - overflow:ellipsis,1340179244.0,11115416.0,,,,,,
2424,"['css', 'uiwebview', 'background-image', 'highcharts', 'bar-chart']","{'account_id': 980812, 'reputation': 4874, 'user_id': 1000569, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/10ff6e89788f8a4c0a3f4accf0807b67?s=256&d=identicon&r=PG', 'display_name': 'alex', 'link': 'https://stackoverflow.com/users/1000569/alex'}",True,3913,1,2,1340180078,1339425097,10982137,CC BY-SA 3.0,https://stackoverflow.com/questions/10982137/highcharts-backgroundimage-for-bar-graph,Highcharts Backgroundimage for bar graph,,11115105.0,,,,,,
2425,"['javascript', 'jquery', 'css', 'hover']","{'account_id': 968700, 'reputation': 387, 'user_id': 991673, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/86b083597c49c7bce8693cfbe49aba6b?s=256&d=identicon&r=PG', 'display_name': 'romeboards', 'link': 'https://stackoverflow.com/users/991673/romeboards'}",True,918,3,0,1340178295,1340149877,11111075,CC BY-SA 3.0,https://stackoverflow.com/questions/11111075/controlling-toggling-buttons-with-css-and-jquery,Controlling toggling buttons with CSS and jQuery,1340150447.0,11114800.0,,,,,,
2426,"['google-chrome', 'background', 'png', 'border', 'css']","{'account_id': 244790, 'reputation': 3964, 'user_id': 517840, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/5128ec667fed3ce0caf3e8bba9627169?s=256&d=identicon&r=PG', 'display_name': 'passatgt', 'link': 'https://stackoverflow.com/users/517840/passatgt'}",True,1970,1,0,1340178098,1340109077,11100982,CC BY-SA 3.0,https://stackoverflow.com/questions/11100982/background-color-with-transparent-border-image,Background color with transparent border-image,,11101075.0,,,,,,
2427,"['javascript', 'jquery', 'html', 'css']","{'account_id': 37812, 'reputation': 24706, 'user_id': 108207, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/M1X8W.jpg?s=256&g=1', 'display_name': 'Niklas Rosencrantz', 'link': 'https://stackoverflow.com/users/108207/niklas-rosencrantz'}",True,2107,4,-5,1340177418,1340175362,11114340,CC BY-SA 3.0,https://stackoverflow.com/questions/11114340/why-is-my-jquery-div-transparent,Why is my JQuery DIV transparent?,,11114435.0,,,,,,
2428,"['javascript', 'css', 'image', 'css-float']","{'account_id': 481595, 'reputation': 4262, 'user_id': 895511, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/4c907e332d3527576edb3ad9ee291a17?s=256&d=identicon&r=PG', 'display_name': 'ragulka', 'link': 'https://stackoverflow.com/users/895511/ragulka'}",False,81,1,0,1340176361,1340175283,11114319,CC BY-SA 3.0,https://stackoverflow.com/questions/11114319/resize-image-based-on-placement-in-content,Resize image based on placement in content,,,,,,,,
2429,"['.net', 'css']","{'account_id': 23388, 'reputation': 36135, 'user_id': 58553, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/65bbe054348e2bc151413b9582e423ea?s=256&d=identicon&r=PG', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/58553/peter'}",True,117,2,0,1340175653,1340029744,11084995,CC BY-SA 3.0,https://stackoverflow.com/questions/11084995/manipulate-html-inline-cssclass-with-style-attribute-in-net,Manipulate html inline cssclass with style attribute in .net,,11114403.0,,,,,,
2430,"['html', 'css', 'alignment']","{'account_id': 1317574, 'reputation': 231, 'user_id': 1264111, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/21e88b7dfed2b34e70d00ddfe55d76d1?s=256&d=identicon&r=PG', 'display_name': 'Sebastian Opperman', 'link': 'https://stackoverflow.com/users/1264111/sebastian-opperman'}",True,108,2,1,1340175184,1340174351,11114095,CC BY-SA 3.0,https://stackoverflow.com/questions/11114095/center-multi-lined-text-verticaly-in-a-div,Center multi-lined text verticaly in a DIV,,11114189.0,,,,,,
