,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_from,closed_date,closed_reason,locked_date,community_owned_date
1948,"['jquery', 'html', 'css', 'firefox', 'css-float']","{'account_id': 29505, 'reputation': 960, 'user_id': 79803, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2833db65907df15752a004193ea4293f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cam', 'link': 'https://stackoverflow.com/users/79803/cam'}",True,243,,8971306.0,1,4,1327326728,1327255791,1327326728.0,8963321,CC BY-SA 3.0,https://stackoverflow.com/questions/8963321/having-trouble-with-firefox-jquery-overflow-hidden-auto-properties,Having trouble with FireFox &amp; Jquery -  overflow hidden/auto properties,,,,,
1949,"['jquery', 'css', 'jquery-ui', 'jquery-ui-theme']","{'account_id': 121167, 'reputation': 27048, 'user_id': 314056, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/59faf3dfbc2932d2cc72780db1e48223?s=256&d=identicon&r=PG', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/314056/christian'}",True,1254,,8970934.0,2,-1,1327326361,1327317838,1327326361.0,8970859,CC BY-SA 3.0,https://stackoverflow.com/questions/8970859/differentiating-between-checkboxes-buttons-and-radios-in-jquery-ui-css,"Differentiating between checkboxes, buttons and radios in jQuery UI CSS",,,,,
1950,"['javascript', 'css', 'opacity']","{'account_id': 1074229, 'reputation': 689, 'user_id': 1072720, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/0761b2cdfd92e81bf45680dba6d68efa?s=256&d=identicon&r=PG', 'display_name': 'manishekhawat', 'link': 'https://stackoverflow.com/users/1072720/manishekhawat'}",True,1410,,8971930.0,3,0,1327326146,1327321613,1327326146.0,8971580,CC BY-SA 3.0,https://stackoverflow.com/questions/8971580/how-to-toggle-the-opacity-of-elements-using-javascript,How to toggle the opacity of Elements using javascript,,,,,
1951,"['javascript', 'jquery', 'html', 'css']","{'account_id': 173147, 'reputation': 121, 'user_id': 401647, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f622160dee24e061833d7fbfeca4f398?s=256&d=identicon&r=PG', 'display_name': 'Gebsbo', 'link': 'https://stackoverflow.com/users/401647/gebsbo'}",True,1829,,,1,0,1327326084,1327325620,,8972435,CC BY-SA 3.0,https://stackoverflow.com/questions/8972435/css-javascript-page-zoom,css / javascript page zoom,,,,,
1952,"['css', 'image', 'text', 'colors', 'hover']","{'account_id': 374029, 'reputation': 2837, 'user_id': 724006, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3298c4acd0dc018563dff81571fdb91d?s=256&d=identicon&r=PG', 'display_name': 'Jambo', 'link': 'https://stackoverflow.com/users/724006/jambo'}",True,4970,,8971435.0,3,0,1327325738,1327319385,1327325738.0,8971133,CC BY-SA 3.0,https://stackoverflow.com/questions/8971133/css-image-hover-change-color-of-text,CSS image hover change color of text,,,,,
1953,"['html', 'css']","{'account_id': 327022, 'reputation': 1264, 'user_id': 649134, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4c9df93e1d7648ef79600604ae10420f?s=256&d=identicon&r=PG', 'display_name': 'unblevable', 'link': 'https://stackoverflow.com/users/649134/unblevable'}",True,763,,8971726.0,2,2,1327322572,1327288692,,8966861,CC BY-SA 3.0,https://stackoverflow.com/questions/8966861/whats-the-use-of-the-fb-hiddencontainer-div-element-on-facebooks-site,What&#39;s the use of the FB_HiddenContainer div element on Facebook&#39;s site?,,,,,
1954,"['html', 'css', 'internet-explorer-8']","{'account_id': 1133238, 'reputation': 2533, 'user_id': 1118830, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/9d582a594ca9c14d7300103918a80083?s=256&d=identicon&r=PG', 'display_name': 'Krish', 'link': 'https://stackoverflow.com/users/1118830/krish'}",True,20929,,8970791.0,2,7,1327319883,1327317061,1327317195.0,8970682,CC BY-SA 3.0,https://stackoverflow.com/questions/8970682/allow-image-to-be-wider-than-containing-div,Allow image to be wider than containing div,,,,,
1955,"['javascript', 'jquery', 'css']","{'account_id': 1191035, 'reputation': 25, 'user_id': 1163814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a2dd00bf868aceba6856321736fb093?s=256&d=identicon&r=PG', 'display_name': 'Bart Bus', 'link': 'https://stackoverflow.com/users/1163814/bart-bus'}",True,2506,,8970890.0,2,2,1327318320,1327317580,1327317777.0,8970806,CC BY-SA 3.0,https://stackoverflow.com/questions/8970806/add-css-to-javascript,add CSS to JavaScript,,,,,
1956,"['javascript', 'html', 'css']","{'account_id': 1101194, 'reputation': 732, 'user_id': 1093555, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/h0uSu.png?s=256&g=1', 'display_name': 'Winns', 'link': 'https://stackoverflow.com/users/1093555/winns'}",True,438,,8969605.0,6,3,1327316202,1327311163,1327313481.0,8969499,CC BY-SA 3.0,https://stackoverflow.com/questions/8969499/what-tag-should-i-use-for-a-javascript-button-like-this,What tag should i use for a javascript button like this?,,,,,
1957,"['html', 'css']","{'account_id': 795581, 'reputation': 227, 'user_id': 909933, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/fac7a7988f4f3280ab5ca618cda0b1ab?s=256&d=identicon&r=PG', 'display_name': 'Noah Goodrich', 'link': 'https://stackoverflow.com/users/909933/noah-goodrich'}",True,168,,8970470.0,1,1,1327315879,1327314384,,8970190,CC BY-SA 3.0,https://stackoverflow.com/questions/8970190/100-of-content-not-of-browser-height-using-css,"100% of content, not of browser height using CSS",,,,,
1958,"['html', 'css', 'gmail', 'html-email']","{'account_id': 887915, 'reputation': 39, 'user_id': 926895, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/fdc5ff34fc12681bbffd2918b1165c3b?s=256&d=identicon&r=PG', 'display_name': 'Manish', 'link': 'https://stackoverflow.com/users/926895/manish'}",True,1189,,,1,1,1327315842,1327315612,1327315842.0,8970422,CC BY-SA 3.0,https://stackoverflow.com/questions/8970422/how-to-allow-overlaping-of-images-in-gmail-mail-html,How to allow overlaping of Images in gmail mail HTML,,,,,
1959,"['html', 'css']","{'account_id': 295003, 'reputation': 22982, 'user_id': 599184, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/tjsXC.jpg?s=256&g=1', 'display_name': 'Leo Jiang', 'link': 'https://stackoverflow.com/users/599184/leo-jiang'}",True,215,,,1,1,1327314594,1327289921,,8966940,CC BY-SA 3.0,https://stackoverflow.com/questions/8966940/css3-height100-and-flexible-boxes-creating-unexpected-behaviour,CSS3 height:100% and flexible boxes creating unexpected behaviour,,,,,
1960,"['css', 'css-transitions']","{'account_id': 337952, 'reputation': 2530, 'user_id': 666520, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/15b706980d4f24c8346c9094147b9535?s=256&d=identicon&r=PG', 'display_name': 'Dr McKay', 'link': 'https://stackoverflow.com/users/666520/dr-mckay'}",True,754,,,4,-1,1327313191,1327311625,,8969592,CC BY-SA 3.0,https://stackoverflow.com/questions/8969592/transitioning-childs-css-property,Transitioning child&#39;s CSS property,,,,,
1961,"['javascript', 'html', 'css', 'browser']","{'account_id': 163421, 'reputation': 52531, 'user_id': 385559, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/P0Bxd.jpg?s=256&g=1', 'display_name': 'Eric Brotto', 'link': 'https://stackoverflow.com/users/385559/eric-brotto'}",True,2941,,8969243.0,5,2,1327310726,1327309613,,8969183,CC BY-SA 3.0,https://stackoverflow.com/questions/8969183/background-image-that-scales-on-a-web-page,Background image that scales on a web page,,,,,
1962,"['html', 'css']","{'account_id': 44786, 'reputation': 33704, 'user_id': 131637, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5bdd11cc38862a9bffc7b60623ccac80?s=256&d=identicon&r=PG', 'display_name': 'Elitmiar', 'link': 'https://stackoverflow.com/users/131637/elitmiar'}",True,233,,8969211.0,1,3,1327309740,1327308905,,8969067,CC BY-SA 3.0,https://stackoverflow.com/questions/8969067/list-styles-css-getting-a-in-list-instead-of-a,"list styles css, getting a) in list instead of a",,,,,
1963,"['javascript', 'jquery', 'css', 'internet-explorer']","{'account_id': 30799, 'reputation': 144835, 'user_id': 84201, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5cce99e9bf6154703d8ecdf474a750bd?s=256&d=identicon&r=PG', 'display_name': 'Jitendra Vyas', 'link': 'https://stackoverflow.com/users/84201/jitendra-vyas'}",True,2770,,,5,1,1327308476,1326988317,1326989767.0,8929059,CC BY-SA 3.0,https://stackoverflow.com/questions/8929059/how-to-replace-or-remove-any-specific-css-property-with-css-file-for-ie8-and-low,How to replace or remove any specific CSS property with css file for IE8 and lower only using javascript?,,,,,
1964,"['html', 'css', 'markup']","{'account_id': 282730, 'reputation': 1031, 'user_id': 2261327, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/673a7cbf20bba99fb7f510eb4b3e2fd6?s=256&d=identicon&r=PG', 'display_name': 'Phill', 'link': 'https://stackoverflow.com/users/2261327/phill'}",True,6408,,8968928.0,1,3,1327308004,1327307507,,8968852,CC BY-SA 3.0,https://stackoverflow.com/questions/8968852/css-vertical-alignment-within-inline-block,CSS vertical alignment within inline-block,,,,,
1965,"['css', 'xml', 'actionscript-3', 'flash-cs5']","{'account_id': 1160965, 'reputation': 290, 'user_id': 1140472, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9b50a37081e4a3f1e387d465b4e7de50?s=256&d=identicon&r=PG', 'display_name': 'silvith', 'link': 'https://stackoverflow.com/users/1140472/silvith'}",True,467,,8968670.0,1,0,1327306247,1327051607,1327052036.0,8939186,CC BY-SA 3.0,https://stackoverflow.com/questions/8939186/apply-external-css-to-xml-loaded-into-flash-actionscript,apply external css to xml loaded into flash actionscript,,,,,
1966,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1023392, 'reputation': 26286, 'user_id': 1033200, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/tfakI.jpg?s=256&g=1', 'display_name': 'Sowmya', 'link': 'https://stackoverflow.com/users/1033200/sowmya'}",True,759,,8968092.0,2,0,1327301414,1327299642,,8967877,CC BY-SA 3.0,https://stackoverflow.com/questions/8967877/fadein-fadeout-effect-in-jquery,fadein fadeout effect in jquery,,,,,
1967,"['javascript', 'html', 'css', 'webpage']","{'account_id': 271739, 'reputation': 79, 'user_id': 562427, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9461285867f4111e662da810b0b31e90?s=256&d=identicon&r=PG', 'display_name': 'user562427', 'link': 'https://stackoverflow.com/users/562427/user562427'}",True,341,,8968058.0,1,0,1327301091,1327300648,,8968006,CC BY-SA 3.0,https://stackoverflow.com/questions/8968006/moving-elements-gradually-around-a-web-page,Moving elements gradually around a web page,,,,,
1968,"['html', 'css']","{'account_id': 57458, 'reputation': 19908, 'user_id': 172131, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/dc11866a354eb5f97a116f4e2633ed8e?s=256&d=identicon&r=PG', 'display_name': 'RunLoop', 'link': 'https://stackoverflow.com/users/172131/runloop'}",True,401,,8967478.0,1,0,1327295916,1327294265,,8967314,CC BY-SA 3.0,https://stackoverflow.com/questions/8967314/animate-opening-of-link-in-webpage,Animate opening of link in webpage,,,,,
1969,"['html', 'css', 'css-float']","{'account_id': 995848, 'reputation': 19354, 'user_id': 1011816, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/5138b8dca30c0665f7f3140c79ea90bf?s=256&d=identicon&r=PG', 'display_name': 'Hoa', 'link': 'https://stackoverflow.com/users/1011816/hoa'}",True,69,,8967278.0,1,0,1327293951,1327293208,,8967219,CC BY-SA 3.0,https://stackoverflow.com/questions/8967219/why-is-my-css-layout-different-to-my-original-template,Why is my CSS layout different to my original template?,,,,,
1970,"['jquery', 'css']","{'account_id': 160981, 'reputation': 9599, 'user_id': 381422, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/ade86c4ec5595b82e5ecb340383743a8?s=256&d=identicon&r=PG', 'display_name': 'xdumaine', 'link': 'https://stackoverflow.com/users/381422/xdumaine'}",True,251,,8967187.0,1,1,1327292892,1327292633,1495540282.0,8967168,CC BY-SA 3.0,https://stackoverflow.com/questions/8967168/jquery-append-breaks-flexible-width-css-layout,jQuery append breaks flexible width css layout,,,,,
1971,"['javascript', 'jquery', 'css', 'ajax']","{'account_id': 1102810, 'reputation': 1859, 'user_id': 1094837, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/yZKR9.jpg?s=256&g=1', 'display_name': 'Joe Torraca', 'link': 'https://stackoverflow.com/users/1094837/joe-torraca'}",True,2530,,8967144.0,4,4,1327292746,1327292053,1327292746.0,8967119,CC BY-SA 3.0,https://stackoverflow.com/questions/8967119/jquery-load-page-into-div-with-styles,JQuery load page into div with styles,,,,,
1972,"['jquery', 'html', 'css']","{'account_id': 23469, 'reputation': 9232, 'user_id': 58839, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/219084a300e1acf1b2b1b69391d5d0d0?s=256&d=identicon&r=PG', 'display_name': 'Uffo', 'link': 'https://stackoverflow.com/users/58839/uffo'}",True,2236,,,2,2,1327286556,1327283967,1327285919.0,8966492,CC BY-SA 3.0,https://stackoverflow.com/questions/8966492/multiple-dropdown-menus-with-click-event,Multiple Dropdown menus with click event,,,,,
1973,"['jquery', 'html', 'css']","{'account_id': 1075827, 'reputation': 435, 'user_id': 1074005, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/99ae7c6ab41ea061f7dd3fe63ffc4807?s=256&d=identicon&r=PG', 'display_name': 'ristenk1', 'link': 'https://stackoverflow.com/users/1074005/ristenk1'}",True,251,,8966651.0,2,0,1327285894,1327160359,1327161825.0,8954243,CC BY-SA 3.0,https://stackoverflow.com/questions/8954243/part-of-jquery-hide-show-working-other-part-isnt,"Part of Jquery &quot;hide/show&quot; working, other part isn&#39;t",,,,,
1974,['css'],"{'account_id': 1051927, 'reputation': 808, 'user_id': 1055635, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/7dccdf36e174e78cf17fc7c99c3f039d?s=256&d=identicon&r=PG', 'display_name': 'Ryan Durrant', 'link': 'https://stackoverflow.com/users/1055635/ryan-durrant'}",True,1950,,8765692.0,1,0,1327285531,1325891325,1327285531.0,8765673,CC BY-SA 3.0,https://stackoverflow.com/questions/8765673/moz-box-shadow-0-0-10px-rgba0-0-0-0-3-not-passing-css3-validator,"-moz-box-shadow: 0 0 10px rgba(0, 0, 0, 0.3); not passing CSS3 Validator",,,,,
1975,"['css', 'css-animations']","{'account_id': 1050245, 'reputation': 1070, 'user_id': 1054375, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/8592b95b24152e5727e8334a68e574eb?s=256&d=identicon&r=PG', 'display_name': 'thormayer', 'link': 'https://stackoverflow.com/users/1054375/thormayer'}",True,1582,,8966572.0,2,0,1327284927,1327284461,1327284672.0,8966528,CC BY-SA 3.0,https://stackoverflow.com/questions/8966528/bounce-animation-wont-work,Bounce animation won&#39;t work,,,,,
1976,"['css', 'ruby-on-rails-3']","{'account_id': 1149067, 'reputation': 1317, 'user_id': 1180008, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/FdMdK.jpg?s=256&g=1', 'display_name': 'Nubtacular', 'link': 'https://stackoverflow.com/users/1180008/nubtacular'}",True,315,,8966501.0,2,0,1327284073,1325740948,,8738045,CC BY-SA 3.0,https://stackoverflow.com/questions/8738045/issue-loading-rails-3-server-after-coming-back-from-3-1,Issue loading rails 3 (server) after coming back from 3.1,,,,,
1977,"['html', 'css']","{'account_id': 1051927, 'reputation': 808, 'user_id': 1055635, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/7dccdf36e174e78cf17fc7c99c3f039d?s=256&d=identicon&r=PG', 'display_name': 'Ryan Durrant', 'link': 'https://stackoverflow.com/users/1055635/ryan-durrant'}",False,149,,,0,0,1327283694,1327283694,1495535063.0,8966473,,https://stackoverflow.com/questions/8966473/css-validator-throwing-up-error-on-box-shadow,Css validator throwing up error on box shadow,,1327283796.0,exact duplicate,,
1978,"['javascript', 'html', 'css', 'webkit']","{'account_id': 944739, 'reputation': 24076, 'user_id': 972202, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/k5Gxr.png?s=256&g=1', 'display_name': 'sazr', 'link': 'https://stackoverflow.com/users/972202/sazr'}",False,993,,,1,1,1327281656,1326072853,,8783053,CC BY-SA 3.0,https://stackoverflow.com/questions/8783053/pie-chart-what-css-value-is-required-for-a-277deg-pie,Pie Chart: What CSS value is required for a 277deg pie,,,,,
1979,"['css', 'forms', 'label', 'standards']","{'account_id': 3504, 'reputation': 113757, 'user_id': 5056, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/315b95cdcac83705c10ea14e239aeaf5?s=256&d=identicon&r=PG', 'display_name': 'George Mauer', 'link': 'https://stackoverflow.com/users/5056/george-mauer'}",True,844,,,4,0,1327281509,1327270722,1327274774.0,8965231,,https://stackoverflow.com/questions/8965231/best-way-to-style-label-over-field-forms,Best way to style label-over-field forms?,,1327301750.0,not constructive,,
