,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,migrated_from,community_owned_date
2072,"['html', 'css', 'layout', 'css-position']","{'account_id': 1038704, 'reputation': 6520, 'user_id': 1045235, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/8a1e82fb79cc394945e33a962d5d1bea?s=256&d=identicon&r=PG&f=1', 'display_name': 'userBG', 'link': 'https://stackoverflow.com/users/1045235/userbg'}",True,534,1,3,1329708334,1329692121,1329708334.0,9354110,CC BY-SA 3.0,https://stackoverflow.com/questions/9354110/stacked-divs-with-offsets-relative-to-sibling-divs,Stacked divs with offsets relative to sibling divs,,,,,,
2073,"['html', 'css']","{'account_id': 1119840, 'reputation': 163, 'user_id': 1108419, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/ffc58539184c3061d14468190790cf78?s=256&d=identicon&r=PG', 'display_name': 'Blnukem', 'link': 'https://stackoverflow.com/users/1108419/blnukem'}",True,20555,3,2,1329707731,1329706758,,9355677,CC BY-SA 3.0,https://stackoverflow.com/questions/9355677/keep-text-within-the-box,Keep Text Within The Box,,9355708.0,,,,
2074,"['jquery', 'html', 'css']","{'account_id': 16663, 'reputation': 13988, 'user_id': 36545, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/Hg4LF.jpg?s=256&g=1', 'display_name': 'kylex', 'link': 'https://stackoverflow.com/users/36545/kylex'}",True,2585,2,1,1329706449,1329693523,,9354321,CC BY-SA 3.0,https://stackoverflow.com/questions/9354321/creating-multiple-masks-for-a-single-image,Creating multiple masks for a single image,,9355645.0,,,,
2075,"['css', 'gwt', 'css-float', 'uibinder']","{'account_id': 80182, 'reputation': 28634, 'user_id': 226895, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/c2EjL.jpg?s=256&g=1', 'display_name': 'expert', 'link': 'https://stackoverflow.com/users/226895/expert'}",True,898,3,1,1329706348,1329675562,1329706348.0,9351812,CC BY-SA 3.0,https://stackoverflow.com/questions/9351812/how-to-make-a-layout-in-which-certain-tags-will-fill-remaining-space-of-parent-t,How to make a layout in which certain tags will fill remaining space of parent tag/container?,,9353562.0,,,,
2076,"['javascript', 'jquery', 'html', 'css']","{'account_id': 402908, 'reputation': 571, 'user_id': 770358, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/388c3952af920558bdc16456f30146a3?s=256&d=identicon&r=PG', 'display_name': 'grumpypanda', 'link': 'https://stackoverflow.com/users/770358/grumpypanda'}",True,199,1,1,1329706330,1329705305,,9355527,CC BY-SA 3.0,https://stackoverflow.com/questions/9355527/how-to-settimeout-on-a-div-to-automatically-go-to-another-div,How to &#39;setTimeout&#39; on a &lt;div&gt; to automatically go to another &lt;div&gt;?,,9355618.0,,,,
2077,"['php', 'css', 'apache']","{'account_id': 960198, 'reputation': 1846, 'user_id': 984734, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/1c5b4c0bc3f44cd9b4ca9c8de73f1315?s=256&d=identicon&r=PG', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/984734/ben'}",True,3320,2,0,1329704872,1329704072,,9355402,CC BY-SA 3.0,https://stackoverflow.com/questions/9355402/apache-mod-deflate-for-css-and-js,apache mod_deflate for css and js,,9355465.0,,,,
2078,"['html', 'css']","{'account_id': 476309, 'reputation': 1822, 'user_id': 887142, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/2ac20454d12ce3cefcb9506b68c58dbd?s=256&d=identicon&r=PG', 'display_name': 'Avicinnian', 'link': 'https://stackoverflow.com/users/887142/avicinnian'}",True,174,3,1,1329702891,1329697969,1329700494.0,9354814,CC BY-SA 3.0,https://stackoverflow.com/questions/9354814/setting-element-to-width-100-to-allow-background-to-flow-but-retaining-childre,"Setting element to width 100% to allow background to flow, but retaining children in 960px in center?",,9354939.0,,,,
2079,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1226144, 'reputation': 17271, 'user_id': 1191635, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/UiEe8.jpg?s=256&g=1', 'display_name': 'Armeen Moon', 'link': 'https://stackoverflow.com/users/1191635/armeen-moon'}",True,540,2,1,1329702631,1329699936,1329701941.0,9355001,CC BY-SA 3.0,https://stackoverflow.com/questions/9355001/how-to-horizontally-justified-list-items-using-jquery,How to horizontally justified list-items using jQuery,,9355174.0,,,,
2080,"['jquery', 'css', 'internet-explorer-7', 'superfish']","{'account_id': 1086135, 'reputation': 1812, 'user_id': 1081814, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/360850adb240617689a10262e43af06f?s=256&d=identicon&r=PG', 'display_name': 'John Kim', 'link': 'https://stackoverflow.com/users/1081814/john-kim'}",True,872,3,0,1329702454,1329695724,1329702142.0,9354569,CC BY-SA 3.0,https://stackoverflow.com/questions/9354569/superfish-z-index-issue-for-ie-7,Superfish z-index issue for IE 7,,9355035.0,,,,
2081,['css'],"{'account_id': 472300, 'reputation': 6895, 'user_id': 880703, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/AxDIX.jpg?s=256&g=1', 'display_name': 'Ma&#235;l Nison', 'link': 'https://stackoverflow.com/users/880703/ma%c3%abl-nison'}",True,106,1,2,1329702402,1329702224,,9355214,CC BY-SA 3.0,https://stackoverflow.com/questions/9355214/addition-background-images-instead-of-replace-them,Addition background images instead of replace them,,9355225.0,,,,
2082,"['javascript', 'html', 'css', 'visible']","{'account_id': 1120281, 'reputation': 13024, 'user_id': 1108761, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/ZpeIY.jpg?s=256&g=1', 'display_name': 'Zack', 'link': 'https://stackoverflow.com/users/1108761/zack'}",True,1056,5,0,1329700758,1329695594,,9354555,CC BY-SA 3.0,https://stackoverflow.com/questions/9354555/visible-settings-for-css-javascript,visible settings for css/javascript,,9354579.0,,,,
2083,"['css', 'fonts', 'transfer', 'embedded-fonts']","{'account_id': 1193651, 'reputation': 809, 'user_id': 1165861, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/231d3d58b07b87987dbc2eb61b917d23?s=256&d=identicon&r=PG', 'display_name': 'user1165861', 'link': 'https://stackoverflow.com/users/1165861/user1165861'}",True,678,2,-2,1329699388,1329668974,,9350931,CC BY-SA 3.0,https://stackoverflow.com/questions/9350931/font-face-not-recognized,@font-face not recognized,,,,,,
2084,"['jquery', 'css']","{'account_id': 1261775, 'reputation': 151, 'user_id': 1219857, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/9ef1aa2f9c22d5f59f2064790eb5d14f?s=256&d=identicon&r=PG', 'display_name': 'ZenoriInc', 'link': 'https://stackoverflow.com/users/1219857/zenoriinc'}",True,256,2,0,1329698412,1329696632,1329697956.0,9354665,CC BY-SA 3.0,https://stackoverflow.com/questions/9354665/format-for-changing-css-using-jquery,Format for Changing CSS using jQuery,,,,,,
2085,"['css', 'gradient']","{'account_id': 111819, 'reputation': 26018, 'user_id': 295189, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/eqOkL.png?s=256&g=1', 'display_name': 'Asim Zaidi', 'link': 'https://stackoverflow.com/users/295189/asim-zaidi'}",True,252,2,0,1329693280,1329684518,1329693280.0,9353090,CC BY-SA 3.0,https://stackoverflow.com/questions/9353090/css-gradient-from-image,CSS gradient from image,,9353161.0,,,,
2086,"['css', 'wordpress']","{'account_id': 1242041, 'reputation': 1245, 'user_id': 1204414, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://graph.facebook.com/37516462/picture?type=large', 'display_name': 'Rick Smith', 'link': 'https://stackoverflow.com/users/1204414/rick-smith'}",True,750,2,0,1329693140,1329690669,,9353919,CC BY-SA 3.0,https://stackoverflow.com/questions/9353919/cant-see-link-unless-you-hover-over-link,Can&#39;t see link unless you hover over link?,,9353981.0,,,,
2087,"['css', 'media-queries', 'jquery']","{'account_id': 1147980, 'reputation': 71, 'user_id': 1130323, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/71f2c7c97ff753eceb2550fc137ec619?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/1130323/chris'}",True,417,1,0,1329691528,1329655240,,9349218,CC BY-SA 3.0,https://stackoverflow.com/questions/9349218/jquery-to-grab-media-query-width-value-of-divand-not-my-css-normal-value-and-u,jquery to grab media query width value of div(and not my css normal value) and use it in a function,,9354027.0,,,,
2088,"['jquery', 'html', 'internet-explorer', 'css', 'transition']","{'account_id': 330389, 'reputation': 16495, 'user_id': 654480, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c271fb9642a3a6d7ea223661ce055669?s=256&d=identicon&r=PG', 'display_name': 'JacobTheDev', 'link': 'https://stackoverflow.com/users/654480/jacobthedev'}",False,475,2,1,1329687919,1329678304,,9352229,CC BY-SA 3.0,https://stackoverflow.com/questions/9352229/reading-css3-proprieties-with-jquery-in-internet-explorer,Reading CSS3 Proprieties with jQuery in Internet Explorer,,,,,,
2089,"['html', 'css', 'button']","{'account_id': 921720, 'reputation': 1536, 'user_id': 953310, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/wdxIe.jpg?s=256&g=1', 'display_name': 'Kedor', 'link': 'https://stackoverflow.com/users/953310/kedor'}",True,144,3,0,1329684402,1329673019,,9351459,CC BY-SA 3.0,https://stackoverflow.com/questions/9351459/a-button-tab-looking-same-no-matter-of-width,A button/tab looking same no matter of width,,9351491.0,,,,
2090,"['html', 'css', 'cross-browser']","{'account_id': 1921, 'reputation': 183461, 'user_id': 2648, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/8b2d39a59a961ef26440e9c1453d1939?s=256&d=identicon&r=PG', 'display_name': 'D&#243;nal', 'link': 'https://stackoverflow.com/users/2648/d%c3%b3nal'}",True,212,3,0,1329684023,1329572444,1329669607.0,9341685,CC BY-SA 3.0,https://stackoverflow.com/questions/9341685/footer-displays-incorrectly-in-chrome,footer displays incorrectly in chrome,,9353021.0,,,,
2091,"['html', 'css', 'http', 'ssl', 'https']","{'account_id': 1259735, 'reputation': 13, 'user_id': 1218391, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66e5f2fb37e8d7619ffb088a877ef756?s=256&d=identicon&r=PG', 'display_name': 'tlextrait', 'link': 'https://stackoverflow.com/users/1218391/tlextrait'}",True,119,3,0,1329683236,1329586988,,9343538,,https://stackoverflow.com/questions/9343538/http-requests-in-css-obtained-via-https,HTTP requests in CSS obtained via HTTPS,,9352915.0,1382650541.0,Not suitable for this site,,
2092,"['javascript', 'jquery', 'html', 'css']","{'account_id': 23469, 'reputation': 9232, 'user_id': 58839, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/219084a300e1acf1b2b1b69391d5d0d0?s=256&d=identicon&r=PG', 'display_name': 'Uffo', 'link': 'https://stackoverflow.com/users/58839/uffo'}",True,388,1,0,1329682440,1329682193,,9352783,CC BY-SA 3.0,https://stackoverflow.com/questions/9352783/jquery-active-on-hover-only-when-the-mouse-is-on-the-div,Jquery active on hover only when the mouse is on the div,,9352816.0,,,,
2093,"['jquery', 'html', 'css']","{'account_id': 387104, 'reputation': 1528, 'user_id': 745262, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/U0IYy.jpg?s=256&g=1', 'display_name': 'SirBT', 'link': 'https://stackoverflow.com/users/745262/sirbt'}",True,689,2,0,1329680004,1329679489,,9352410,CC BY-SA 3.0,https://stackoverflow.com/questions/9352410/i-cant-get-jquery-to-function-what-am-i-doing-wrong,I cant get JQuery to function? What am I doing wrong?,,9352444.0,,,,
2094,"['html', 'css', 'ipad', 'ios-simulator']","{'account_id': 540464, 'reputation': 493, 'user_id': 1205635, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/d365a2093e2e4425c6417fbf4de3974f?s=256&d=identicon&r=PG', 'display_name': 'Shajed Evan', 'link': 'https://stackoverflow.com/users/1205635/shajed-evan'}",False,232,1,1,1329679219,1329678575,1329679204.0,9352286,CC BY-SA 3.0,https://stackoverflow.com/questions/9352286/navigation-is-not-showing-on-ipad,Navigation is not showing on iPad,,,,,,
2095,"['css', 'ruby-on-rails-3', 'image', 'paperclip', 'thumbnails']","{'account_id': 960057, 'reputation': 44914, 'user_id': 984621, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/817afccebcbe3a4983a5e8c584f30373?s=256&d=identicon&r=PG', 'display_name': 'user984621', 'link': 'https://stackoverflow.com/users/984621/user984621'}",True,564,2,0,1329678583,1329645213,,9348239,CC BY-SA 3.0,https://stackoverflow.com/questions/9348239/rails-3-better-to-create-more-thumbnails-or-only-one-and-resize-it-by-css,Rails 3 - better to create more thumbnails or only one and resize it by CSS?,,9348389.0,,,,
2096,"['jquery', 'html', 'css', 'sprite']","{'account_id': 1261364, 'reputation': 35, 'user_id': 1219571, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/4bb8c606fa8f160e0213a29001fb07d9?s=256&d=identicon&r=PG', 'display_name': 'Alex N', 'link': 'https://stackoverflow.com/users/1219571/alex-n'}",False,181,2,2,1329678509,1329674874,1329675685.0,9351740,CC BY-SA 3.0,https://stackoverflow.com/questions/9351740/include-all-css-sprite-classes-in-a-page,Include all CSS sprite classes in a page,,,,,,
2097,"['jquery', 'html', 'css']","{'account_id': 1260166, 'reputation': 31, 'user_id': 1218670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/accbd5472e024630b7040b076f2bff4a?s=256&d=identicon&r=PG', 'display_name': 'user1218670', 'link': 'https://stackoverflow.com/users/1218670/user1218670'}",True,4793,3,0,1329678312,1329620711,,9346325,CC BY-SA 3.0,https://stackoverflow.com/questions/9346325/jquery-change-css-on-scroll-position,Jquery change css on scroll position,,,,,,
2098,"['jquery', 'animation', 'css', 'jquery-animate', 'css-transitions']","{'account_id': 170104, 'reputation': 87, 'user_id': 396595, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/00c67fcf6aed458ba4881c5c24db36ea?s=256&d=identicon&r=PG', 'display_name': 'thomasbritton', 'link': 'https://stackoverflow.com/users/396595/thomasbritton'}",True,1469,1,0,1329677331,1329675756,1495541484.0,9351840,CC BY-SA 3.0,https://stackoverflow.com/questions/9351840/need-to-fadein-each-circle-1-after-the-other-with-jquery,Need to fadeIn each circle 1 after the other with jQuery,,9351901.0,,,,
2099,"['html', 'css', 'wordpress', 'menu']","{'account_id': 1229569, 'reputation': 98, 'user_id': 1194436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03e4e66743d3a5d434ae2da93ab4ae56?s=256&d=identicon&r=PG', 'display_name': 'Hans de Vries', 'link': 'https://stackoverflow.com/users/1194436/hans-de-vries'}",False,198,1,0,1329677219,1329676085,,9351897,CC BY-SA 3.0,https://stackoverflow.com/questions/9351897/wp-ecommerce-current-menu-item-of-next-page-doesnt-show,Wp ecommerce current menu item of next page doesn&#39;t show,,,,,,
2100,"['html', 'css', 'firefox', 'google-chrome']","{'account_id': 262678, 'reputation': 1157, 'user_id': 720481, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/0cb94c722807206d35124f2df96068d5?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/720481/andrew'}",True,5432,2,4,1329676930,1329601843,1329604182.0,9344428,CC BY-SA 3.0,https://stackoverflow.com/questions/9344428/chrome-and-firefox-handle-zoom-differently-how-to-deal-with-this-in-my-css,Chrome and Firefox handle zoom differently. How to deal with this in my CSS,,9352018.0,,,,
2101,"['html', 'css', 'parsing']","{'account_id': 1078862, 'reputation': 1336, 'user_id': 1076419, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/a1901b92743d575a443242bca60bef47?s=256&d=identicon&r=PG', 'display_name': 'Placido', 'link': 'https://stackoverflow.com/users/1076419/placido'}",True,443,1,2,1329676857,1329676681,,9351978,CC BY-SA 3.0,https://stackoverflow.com/questions/9351978/html-clean-up-service-transformation-of-inline-style-attributes-into-css-rule,HTML &quot;clean-up&quot; service: transformation of inline style attributes into css rules,,9352006.0,,,,
2102,"['javascript', 'html', 'css', 'scrollbar']","{'account_id': 1154571, 'reputation': 239, 'user_id': 1135519, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/c9e78892991e3e848faa40ccecdc8795?s=256&d=identicon&r=PG', 'display_name': 'Ibanez', 'link': 'https://stackoverflow.com/users/1135519/ibanez'}",True,595,1,0,1329676410,1329657589,1329676410.0,9350792,,https://stackoverflow.com/questions/9350792/how-do-you-compensate-for-scroll-bar-in-browser,How Do You Compensate For Scroll Bar In Browser?,,,,,"{'other_site': {'aliases': ['https://webmaster.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#1B8FBB', 'link_color': '#1C69A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'webmasters.meta', 'site_url': 'https://webmasters.meta.stackexchange.com', 'name': 'Webmasters Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=webmasters.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1286997420, 'open_beta_date': 1279220400, 'closed_beta_date': 1278615600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon@2.png', 'twitter_account': 'StackWebmasters', 'favicon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon.png', 'audience': 'webmasters', 'site_url': 'https://webmasters.stackexchange.com', 'api_site_parameter': 'webmasters', 'logo_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/logo.png', 'name': 'Webmasters', 'site_type': 'main_site'}, 'on_date': 1329667872, 'question_id': 26145}",
