,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,protected_date,community_owned_date,locked_date
2180,"['php', 'css', 'wordpress', 'web', 'uinavigationbar']","{'account_id': 352377, 'reputation': 2273, 'user_id': 689434, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/0a3184f10dae7a1a7ef13be763975b6d?s=256&d=identicon&r=PG', 'display_name': 'Arthur Mamou-Mani', 'link': 'https://stackoverflow.com/users/689434/arthur-mamou-mani'}",True,207,2,0,1356124592,1356120468,13996554,CC BY-SA 3.0,https://stackoverflow.com/questions/13996554/locate-a-search-box-on-navigation-bar-when-using-a-php-function,Locate a search box on navigation bar when using a PHP function?,13996608.0,1356124281.0,,,,,,
2181,"['css', 'html', 'dreamweaver']","{'account_id': 2168908, 'reputation': 1, 'user_id': 1921410, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b8446ac0136e13e644b715be9123d40?s=256&d=identicon&r=PG', 'display_name': 'zouzou', 'link': 'https://stackoverflow.com/users/1921410/zouzou'}",True,117,2,0,1356124101,1356090125,13989532,CC BY-SA 3.0,https://stackoverflow.com/questions/13989532/couldnt-fix-my-header-using-css,couldn&#39;t fix my header using CSS,13989950.0,,,,,,,
2182,"['html', 'css', 'css-selectors']","{'account_id': 1050987, 'reputation': 7703, 'user_id': 1054937, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/6b85a31d8e69d0ce9fe80df2ed567969?s=256&d=identicon&r=PG', 'display_name': 'Jon', 'link': 'https://stackoverflow.com/users/1054937/jon'}",True,1284,4,1,1356122906,1356111182,13994633,,https://stackoverflow.com/questions/13994633/select-previous-siblings-on-hover,Select previous siblings on hover,13994704.0,1356111750.0,1457828832.0,Duplicate,,,,
2183,"['css', 'html']","{'account_id': 2170057, 'reputation': 21, 'user_id': 1922317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af2e9f18af509f577d7a8f55e5329589?s=256&d=identicon&r=PG', 'display_name': 'FancyAlpha', 'link': 'https://stackoverflow.com/users/1922317/fancyalpha'}",True,56,2,-2,1356122879,1356121944,13996848,CC BY-SA 3.0,https://stackoverflow.com/questions/13996848/i-need-the-text-aligned-in-the-middle-of-the-page-and-also-a-thing-of-text-at-th,I need the Text Aligned in the middle of the page and also a thing of text at the bottom of my page in the middle,,,,,,,,
2184,"['css', 'internet-explorer', 'internet-explorer-7', 'scroll', 'css-position']","{'account_id': 108259, 'reputation': 28870, 'user_id': 287436, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/9de28331e6a1541de76b16b0c1d96ecd?s=256&d=identicon&r=PG', 'display_name': 'mheavers', 'link': 'https://stackoverflow.com/users/287436/mheavers'}",True,2244,1,2,1356122706,1356110359,13994477,CC BY-SA 3.0,https://stackoverflow.com/questions/13994477/ie7-relatively-positioned-div-does-not-scroll-in-its-container,ie7 - relatively positioned div does not scroll in its container,13996983.0,1356121611.0,,,,,,
2185,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1912969, 'reputation': 2708, 'user_id': 1726243, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/91a9bc9b123cde04c2b9bef485d8a190?s=256&d=identicon&r=PG', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/1726243/jonathan'}",True,56,2,1,1356122587,1356120826,13996636,CC BY-SA 3.0,https://stackoverflow.com/questions/13996636/creating-3-scrollable-grids,Creating 3 Scrollable grids,13996894.0,,,,,,,
2186,"['html', 'css']","{'account_id': 459909, 'reputation': 10748, 'user_id': 1071413, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/7c4bba5da7e7470b759b12400cdd5db0?s=256&d=identicon&r=PG', 'display_name': 'its_me', 'link': 'https://stackoverflow.com/users/1071413/its-me'}",True,723,1,1,1356122331,1356118526,13996124,CC BY-SA 3.0,https://stackoverflow.com/questions/13996124/relatively-position-menu-item-in-a-dropdown-collapsible-menu,Relatively position menu-item in a dropdown/collapsible menu?,13996778.0,1356119170.0,,,,,,
2187,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1303246, 'reputation': 13980, 'user_id': 1252748, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/9DbOP.gif?s=256&g=1', 'display_name': '1252748', 'link': 'https://stackoverflow.com/users/1252748/1252748'}",True,139,2,3,1356121709,1356120428,13996543,CC BY-SA 3.0,https://stackoverflow.com/questions/13996543/attach-an-event-to-the-body-when-ul-is-visible-then-remove-it-when-invisible,"attach an event to the body when ul is visible, then remove it when invisible",13996718.0,,,,,,,
2188,"['javascript', 'css', 'adsense']","{'account_id': 2148085, 'reputation': 63, 'user_id': 1905244, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5010b9a930fd7f69b9bf285e700a01f5?s=256&d=identicon&r=PG', 'display_name': 'SLEDGE', 'link': 'https://stackoverflow.com/users/1905244/sledge'}",True,67,1,0,1356121339,1356120841,13996638,CC BY-SA 3.0,https://stackoverflow.com/questions/13996638/google-adsense-formatting-issue,Google Adsense Formatting Issue,13996738.0,,,,,,,
2189,"['css', 'list', 'colors', 'sencha-touch-2']","{'account_id': 893223, 'reputation': 113, 'user_id': 931103, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/09773aede1e702dc542f70d78a17e01c?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/931103/alex'}",True,356,1,0,1356120051,1356118922,13996220,CC BY-SA 3.0,https://stackoverflow.com/questions/13996220/all-css-working-in-sencha-touch-2-list-except-for-one-property,All CSS working in Sencha Touch 2 list except for one property,,,,,,,,
2190,"['css', 'gwt']","{'account_id': 68696, 'reputation': 6484, 'user_id': 200295, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/f1912b7a8daeeb996468eebefcf7727f?s=256&d=identicon&r=PG', 'display_name': 'Kenoyer130', 'link': 'https://stackoverflow.com/users/200295/kenoyer130'}",True,736,2,3,1356119948,1356107498,13993781,CC BY-SA 3.0,https://stackoverflow.com/questions/13993781/gwt-best-way-to-set-global-css-styles,GWT - Best way to set global css styles,13996428.0,1356115268.0,,,,,,
2191,"['javascript', 'html', 'css', 'dojo', 'resize']","{'account_id': 1787195, 'reputation': 229, 'user_id': 1678302, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/66496aaefc7648937a682555676bd0e0?s=256&d=identicon&r=PG', 'display_name': 'Craig', 'link': 'https://stackoverflow.com/users/1678302/craig'}",True,1449,2,0,1356119947,1356115806,13995565,CC BY-SA 4.0,https://stackoverflow.com/questions/13995565/resize-a-bordercontainer-onclick,Resize a BorderContainer onClick,13996427.0,1592644375.0,,,,,,
2192,"['html', 'css', 'fonts', 'web', 'ftp']","{'account_id': 2170057, 'reputation': 21, 'user_id': 1922317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af2e9f18af509f577d7a8f55e5329589?s=256&d=identicon&r=PG', 'display_name': 'FancyAlpha', 'link': 'https://stackoverflow.com/users/1922317/fancyalpha'}",True,5787,2,0,1356119518,1356118748,13996181,CC BY-SA 3.0,https://stackoverflow.com/questions/13996181/if-i-add-a-font-into-my-ftp-for-my-website-when-i-am-adding-in-my-font-where-d,"If I add a font into my FTP for my website, when I am adding in my font, where do I put it in the FTP and how do I use the font?",13996219.0,,,,,,,
2193,"['css', 'twitter-bootstrap']","{'account_id': 1952919, 'reputation': 916, 'user_id': 1756625, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/512372aba9f253fb3517578ed2c73337?s=256&d=identicon&r=PG', 'display_name': 'jtheis', 'link': 'https://stackoverflow.com/users/1756625/jtheis'}",True,1821,2,1,1356119418,1356118636,13996158,CC BY-SA 3.0,https://stackoverflow.com/questions/13996158/change-button-classes-on-hover-in-css-only,Change button classes on hover in CSS only,13996241.0,1356119418.0,,,,,,
2194,"['javascript', 'iphone', 'html', 'css', 'web-applications']","{'account_id': 1255302, 'reputation': 124, 'user_id': 1214900, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/eb3b1d5d0b87c264f9409f38bacad142?s=256&d=identicon&r=PG', 'display_name': 'Tomjr260', 'link': 'https://stackoverflow.com/users/1214900/tomjr260'}",False,203,0,1,1356119319,1356119135,13996264,CC BY-SA 3.0,https://stackoverflow.com/questions/13996264/iphone-webapp-input-keyboard-moves-page-up,iPhone webapp: input keyboard moves page up,,1356119319.0,,,,,,
2195,"['html', 'css']","{'account_id': 2170057, 'reputation': 21, 'user_id': 1922317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af2e9f18af509f577d7a8f55e5329589?s=256&d=identicon&r=PG', 'display_name': 'FancyAlpha', 'link': 'https://stackoverflow.com/users/1922317/fancyalpha'}",False,157,2,-3,1356119226,1356116535,13995722,CC BY-SA 3.0,https://stackoverflow.com/questions/13995722/css-box-above-text-also-background-code-please,CSS Box above text also background code please,,,,,,,,
2196,"['html', 'css']","{'account_id': 992067, 'reputation': 7417, 'user_id': 1009061, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/8225d44334799fda73cc5f2e307729b1?s=256&d=identicon&r=PG', 'display_name': 'David B&#233;langer', 'link': 'https://stackoverflow.com/users/1009061/david-b%c3%a9langer'}",True,2476,2,2,1356118145,1356116676,13995753,CC BY-SA 3.0,https://stackoverflow.com/questions/13995753/align-css-arrow,Align CSS Arrow,13995928.0,,,,,,,
2197,"['jquery', 'css']","{'account_id': 95424, 'reputation': 36678, 'user_id': 259900, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/c78e40f8fc27a048f10ece6956a2fdf2?s=256&d=identicon&r=PG', 'display_name': 'Kevin Sylvestre', 'link': 'https://stackoverflow.com/users/259900/kevin-sylvestre'}",True,128,2,1,1356117327,1354773332,13737770,CC BY-SA 3.0,https://stackoverflow.com/questions/13737770/animate-height-to-fit-as-dom-elements-are-added-to-container,Animate Height To Fit As DOM Elements Are Added to Container,13995891.0,1354773450.0,,,,,,
2198,"['javascript', 'jquery', 'css', 'debugging', 'internet-explorer-9']","{'account_id': 2002781, 'reputation': 32, 'user_id': 1908821, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/N7ZtL.jpg?s=256&g=1', 'display_name': 'Brian Dainis', 'link': 'https://stackoverflow.com/users/1908821/brian-dainis'}",False,946,1,0,1356117248,1356114334,13995290,CC BY-SA 3.0,https://stackoverflow.com/questions/13995290/very-strange-issue-in-ie9-with-entire-page-jumping,Very strange issue in IE9 with entire page jumping,,1356117248.0,,,,,,
2199,"['html', 'css', 'google-chrome', 'firefox']","{'account_id': 2169955, 'reputation': 11, 'user_id': 1922231, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28c2f45f95366f750e97ccf209fd1d44?s=256&d=identicon&r=PG', 'display_name': 'user1922231', 'link': 'https://stackoverflow.com/users/1922231/user1922231'}",True,794,4,-1,1356117243,1356115004,13995439,,https://stackoverflow.com/questions/13995439/my-website-does-not-show-images-when-viewed-in-firefox-but-works-perfectly-in-c,"My website does not show images when viewed in Firefox, but works perfectly in Chrome",13995506.0,1356115433.0,1356129490.0,too localized,,,,
2200,"['html', 'css']","{'account_id': 2155073, 'reputation': 323, 'user_id': 1910515, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/79c3a891132bb77441f4fb26bc5cb4aa?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/1910515/james'}",True,156,1,0,1356117127,1356114729,13995380,CC BY-SA 3.0,https://stackoverflow.com/questions/13995380/css3-div-animations,CSS3 Div Animations,13995854.0,,,,,,,
2201,"['javascript', 'html', 'css']","{'account_id': 1382724, 'reputation': 1121, 'user_id': 1315393, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/0907c0c1f8b40dc41e55588aa0a68019?s=256&d=identicon&r=PG', 'display_name': 'soum', 'link': 'https://stackoverflow.com/users/1315393/soum'}",False,115,0,0,1356115650,1356114961,13995431,CC BY-SA 3.0,https://stackoverflow.com/questions/13995431/passing-html-string-at-data,Passing HTML string at data,,1356115650.0,,,,,,
2202,"['css', 'twitter-bootstrap']","{'account_id': 409510, 'reputation': 46437, 'user_id': 780799, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0e1aa7a623e68cca5a3655bb5b23f60f?s=256&d=identicon&r=PG', 'display_name': 'murtaza52', 'link': 'https://stackoverflow.com/users/780799/murtaza52'}",True,62,1,0,1356115036,1356092553,13990119,CC BY-SA 3.0,https://stackoverflow.com/questions/13990119/need-help-in-setting-background-color-to-extend-the-length-of-the-page,Need help in setting background color to extend the length of the page,,1356115036.0,,,,,,
2203,"['css', 'codeigniter', 'skeleton-css-boilerplate']","{'account_id': 1077123, 'reputation': 487, 'user_id': 1650498, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/a037cdf448e967a734e4d5db7efa905a?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1650498/john'}",False,352,0,0,1356114875,1356114875,13995407,CC BY-SA 3.0,https://stackoverflow.com/questions/13995407/skeleton-boilerplate-wont-load-right-when-i-separate-the-header-main-content-and,Skeleton boilerplate wont load right when i separate the header main content and footer to different views?,,,,,,,,
2204,"['css', 'html', 'imagemap', 'area']","{'account_id': 2169805, 'reputation': 21, 'user_id': 1922111, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/587f8992523e5301efd66f92f8a4ddab?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/1922111/dave'}",True,4680,1,2,1356113766,1356110919,13994581,CC BY-SA 3.0,https://stackoverflow.com/questions/13994581/convert-image-map-area-coords-to-absolutely-positioned-div,Convert Image Map Area Coords to Absolutely Positioned Div,,,,,,,,
2205,['css'],"{'account_id': 1525158, 'reputation': 34859, 'user_id': 1423787, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/UQdmr.jpg?s=256&g=1', 'display_name': 'Lloyd Banks', 'link': 'https://stackoverflow.com/users/1423787/lloyd-banks'}",True,248,3,6,1356112968,1356108144,13993939,CC BY-SA 3.0,https://stackoverflow.com/questions/13993939/why-is-the-first-selection-in-a-font-family-always-quoted,Why is the First Selection in a Font Family Always Quoted?,13993964.0,1495541729.0,,,,,,
2206,"['html', 'css']","{'account_id': 2166478, 'reputation': 37, 'user_id': 1919495, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/07cd198f416ad62e42903e66eb209c8f?s=256&d=identicon&r=PG', 'display_name': 'Forb3s', 'link': 'https://stackoverflow.com/users/1919495/forb3s'}",True,72,2,0,1356112768,1356112324,13994893,CC BY-SA 3.0,https://stackoverflow.com/questions/13994893/cant-figure-out-why-a-section-of-my-css-is-not-showing-up-properly,Can&#39;t figure out why a section of my css is not showing up properly,13994998.0,,,,,,,
2207,"['html', 'css']","{'account_id': 2155073, 'reputation': 323, 'user_id': 1910515, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/79c3a891132bb77441f4fb26bc5cb4aa?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/1910515/james'}",True,18255,1,14,1356112533,1356112032,13994825,CC BY-SA 3.0,https://stackoverflow.com/questions/13994825/css3-animation-repeat,CSS3 Animation Repeat,,,,,,,,
2208,"['html', 'css', 'menu', 'navbar']","{'account_id': 1212159, 'reputation': 61, 'user_id': 1180505, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b4a5f66dc87b3337e2e5cd4e51700edf?s=256&d=identicon&r=PG', 'display_name': 'Tahir', 'link': 'https://stackoverflow.com/users/1180505/tahir'}",True,113,4,0,1356112449,1356110462,13994494,CC BY-SA 3.0,https://stackoverflow.com/questions/13994494/menu-font-size-not-the-same,Menu Font Size Not the Same,13994561.0,1356110554.0,,,,,,
2209,"['html', 'css', 'jquery-masonry', 'jquery-isotope']","{'account_id': 1128845, 'reputation': 11, 'user_id': 1115410, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/2e2d6bbdc2a3d67950320417c81f87fd?s=256&d=identicon&r=PG', 'display_name': 'Giel', 'link': 'https://stackoverflow.com/users/1115410/giel'}",True,704,1,0,1356112243,1356107191,13993691,CC BY-SA 3.0,https://stackoverflow.com/questions/13993691/masonry-square-grid,Masonry square grid,,1356112243.0,,,,,,
2210,"['css', 'google-chrome']","{'account_id': 945456, 'reputation': 29902, 'user_id': 972789, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/4Y8VM.jpg?s=256&g=1', 'display_name': 'Nick Ginanto', 'link': 'https://stackoverflow.com/users/972789/nick-ginanto'}",True,1706,1,1,1356111356,1356110144,13994435,CC BY-SA 3.0,https://stackoverflow.com/questions/13994435/copying-all-css-attributes-of-a-class-id-via-chrome-inspect,Copying all css attributes of a class/id via chrome inspect,13994664.0,,,,,,,
2211,"['css', 'animation', 'html']","{'account_id': 2155073, 'reputation': 323, 'user_id': 1910515, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/79c3a891132bb77441f4fb26bc5cb4aa?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/1910515/james'}",True,67,3,0,1356110840,1356109554,13994300,CC BY-SA 3.0,https://stackoverflow.com/questions/13994300/css-style-linking,CSS Style Linking,13994338.0,1356109916.0,,,,,,
