,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_to,locked_date
1150,"['sql', 'sql-server', 'group-by']","{'account_id': 22450797, 'reputation': 1, 'user_id': 16654145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1664615f529102aee41baee0f5359003?s=256&d=identicon&r=PG&f=1', 'display_name': 'gfsadmin', 'link': 'https://stackoverflow.com/users/16654145/gfsadmin'}",False,36,,0,0,1666396132,1666392938,1666396132.0,74159875,,https://stackoverflow.com/questions/74159875/group-by-issue-in-sql-where-grouping-by-id-and-max-date,Group By Issue in SQL where Grouping by id and max date,1666395191.0,Duplicate,,
1151,"['sql', 'oracle', 'lag', 'time-difference']","{'account_id': 434242, 'reputation': 3915, 'user_id': 820088, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/0c12a69b7c2ff72b7a053be8679a962f?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/820088/mike'}",True,25,74160039.0,1,-1,1666394993,1666393346,1666394915.0,74159913,CC BY-SA 4.0,https://stackoverflow.com/questions/74159913/calculating-time-difference-between-each-users-attempt,Calculating Time Difference between Each Users Attempt,,,,
1152,"['sql', 'postgresql', 'recursion']","{'account_id': 5420247, 'reputation': 144, 'user_id': 4314110, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/44f9f1e2499aaff35d0e900bf3d34c95?s=256&d=identicon&r=PG&f=1', 'display_name': 'caleb baker', 'link': 'https://stackoverflow.com/users/4314110/caleb-baker'}",True,31,74159863.0,1,0,1666392803,1666385608,,74159055,CC BY-SA 4.0,https://stackoverflow.com/questions/74159055/how-to-avoid-aggregate-functions-in-recursive-querys-recursive-term,How to avoid aggregate functions in recursive query&#39;s recursive term,,,,
1153,"['sql', 'sql-server', 'nested', 'case']","{'account_id': 25744487, 'reputation': 67, 'user_id': 19497952, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfef3fd5246f43b07f674056c94308f4?s=256&d=identicon&r=PG', 'display_name': 'Diogo Miranda', 'link': 'https://stackoverflow.com/users/19497952/diogo-miranda'}",True,50,,2,0,1666391839,1666371440,1666372276.0,74156907,CC BY-SA 4.0,https://stackoverflow.com/questions/74156907/sql-case-statement-above-10-levels,SQL CASE statement above 10 levels,,,,
1154,"['mysql', 'sql']","{'account_id': 20856125, 'reputation': 5, 'user_id': 15319398, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GitCVMJg5EgW9fVSFzTZxvRqlg6WsBA_aiH8rh1=k-s256', 'display_name': 'Sxnn', 'link': 'https://stackoverflow.com/users/15319398/sxnn'}",True,42,74136054.0,2,-3,1666391085,1666250777,,74135901,,https://stackoverflow.com/questions/74135901/sql-syntax-inserting-into-table,SQL syntax inserting into table,1666250922.0,Duplicate,,
1155,"['sql', 'sql-server']","{'account_id': 21878214, 'reputation': 55, 'user_id': 16167175, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e640fb8824fc85ccdee5973a46d8f3c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Carter W', 'link': 'https://stackoverflow.com/users/16167175/carter-w'}",True,39,74159567.0,4,1,1666390684,1666386253,1666386814.0,74159133,CC BY-SA 4.0,https://stackoverflow.com/questions/74159133/sql-dynamically-update-duplicate-row-values-to-be-unique,SQL Dynamically update duplicate row values to be unique,,,,
1156,"['sql', 'google-bigquery']","{'account_id': 26696639, 'reputation': 1, 'user_id': 20304381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cec6a072108bd4652def1b008b3fcb0c?s=256&d=identicon&r=PG', 'display_name': 'RodrigoCenteno', 'link': 'https://stackoverflow.com/users/20304381/rodrigocenteno'}",False,23,,1,0,1666390240,1666385395,,74159027,CC BY-SA 4.0,https://stackoverflow.com/questions/74159027/insert-a-column-with-the-table-id-in-bigquery,Insert a column with the table id in Bigquery,,,,
1157,"['sql', 'oracle']","{'account_id': 26660492, 'reputation': 1, 'user_id': 20273386, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1_FiUSw9f3GVKjJ6hnvsQz4Ktenov4zkvojkXT=k-s256', 'display_name': 'Mukta Diware', 'link': 'https://stackoverflow.com/users/20273386/mukta-diware'}",False,23,,1,0,1666390122,1666101306,1666390122.0,74112229,CC BY-SA 4.0,https://stackoverflow.com/questions/74112229/query-to-return-non-identical-rows-in-two-tables-with-same-schema,Query to return non identical rows in two tables with same schema,,,,
1158,"['sql', 'json', 'postgresql']","{'account_id': 4318826, 'reputation': 11, 'user_id': 3527771, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/158d06e45720952da857ececa28694d7?s=256&d=identicon&r=PG', 'display_name': 'tiimgreen', 'link': 'https://stackoverflow.com/users/3527771/tiimgreen'}",True,35,,1,1,1666389896,1666304916,1666331867.0,74146930,CC BY-SA 4.0,https://stackoverflow.com/questions/74146930/returning-json-array-object-of-nested-data,Returning json array/object of nested data,,,,
1159,"['sql', 'antlr4', 'ambiguous-grammar']","{'account_id': 959704, 'reputation': 8245, 'user_id': 984335, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/421891a2a2db5ac1bdccf96b941c11cb?s=256&d=identicon&r=PG', 'display_name': 'Travis Parks', 'link': 'https://stackoverflow.com/users/984335/travis-parks'}",True,28,,1,0,1666388315,1666387074,,74159230,CC BY-SA 4.0,https://stackoverflow.com/questions/74159230/antlr4-ambiguity-parsing-sql-between-followed-by-an-and,ANTLR4 Ambiguity parsing SQL BETWEEN followed by an AND,,,,
1160,"['sql', 'oracle', 'pivot']","{'account_id': 358112, 'reputation': 12, 'user_id': 7952845, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4q_eVYM8_Es/AAAAAAAAAAI/AAAAAAAAAFU/yDkqGyOVswI/photo.jpg?sz=256', 'display_name': 'bless', 'link': 'https://stackoverflow.com/users/7952845/bless'}",True,39,,1,0,1666387329,1666380263,1666387329.0,74158354,CC BY-SA 4.0,https://stackoverflow.com/questions/74158354/how-to-apply-pivot-conditionally-in-below-case,how to apply PIVOT conditionally in below case,,,,
1161,"['sql', 'database', 'oracle', 'sql-update']","{'account_id': 19553996, 'reputation': 1, 'user_id': 14308865, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wejAh.png?s=256&g=1', 'display_name': 'Balay Bagchi', 'link': 'https://stackoverflow.com/users/14308865/balay-bagchi'}",True,28,,1,0,1666387148,1666373175,1666387148.0,74157222,CC BY-SA 4.0,https://stackoverflow.com/questions/74157222/cant-figure-out-oracle-update-query-involving-two-different-tables,Can&#39;t figure out Oracle update query involving two different tables,,,,
1162,"['php', 'html', 'mysql', 'sql', 'database']","{'account_id': 26696384, 'reputation': 1, 'user_id': 20304164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05452bf82d9aa381acb07ab3a5a9906c?s=256&d=identicon&r=PG', 'display_name': 'ethan_davids', 'link': 'https://stackoverflow.com/users/20304164/ethan-davids'}",True,29,74159186.0,1,0,1666386766,1666382387,,74158636,CC BY-SA 4.0,https://stackoverflow.com/questions/74158636/how-to-display-a-mysql-table-with-php,How to display a mysql table with php?,,,,
1163,"['sql', 'sql-server-express', 'sqlgeography']","{'account_id': 26696101, 'reputation': 1, 'user_id': 20303926, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e347e088726a24fbc6b28559058fb33a?s=256&d=identicon&r=PG', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/20303926/matt'}",False,18,,0,0,1666385257,1666385257,,74159011,CC BY-SA 4.0,https://stackoverflow.com/questions/74159011/find-minimum-distance-between-sets-of-geography-data-points,Find Minimum Distance Between Sets of Geography Data Points,,,,
1164,"['sql', 'sql-server', 'asp.net-core-webapi', '.net-6.0']","{'account_id': 7072636, 'reputation': 65, 'user_id': 5413748, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b48b60e742bb149cc4ae61eafafc13d?s=256&d=identicon&r=PG&f=1', 'display_name': 'HALO', 'link': 'https://stackoverflow.com/users/5413748/halo'}",True,85,74158892.0,1,0,1666384328,1665609826,1665696698.0,74048139,CC BY-SA 4.0,https://stackoverflow.com/questions/74048139/sql-server-stored-procedure-in-net-core-6-web-api-to-produce-json-data-used-in,SQL Server stored procedure in .NET Core 6 Web API to produce JSON data used in Angular app,,,,
1165,"['sql', 'postgresql']","{'account_id': 26695520, 'reputation': 21, 'user_id': 20303451, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2Tb2kRKFRZZEqVr-TIaPu46uuPV6saekzYX5IX=k-s256', 'display_name': 'J Stark', 'link': 'https://stackoverflow.com/users/20303451/j-stark'}",False,34,,2,2,1666383669,1666376936,,74157829,CC BY-SA 4.0,https://stackoverflow.com/questions/74157829/how-to-transform-a-list-of-time-periods-into-a-list-of-dates-in-sql,How to transform a list of time periods into a list of dates in SQL,,,,
1166,"['sql', 'database', 'postgresql']","{'account_id': 25501620, 'reputation': 11, 'user_id': 19294740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/76c7689228647ac7f36a752f564c8dc4?s=256&d=identicon&r=PG', 'display_name': 'floppy2029', 'link': 'https://stackoverflow.com/users/19294740/floppy2029'}",False,36,,0,0,1666382404,1666382404,,74158639,CC BY-SA 4.0,https://stackoverflow.com/questions/74158639/in-postgres-how-do-you-either-update-a-column-if-it-exists-or-create-it-if-it,"In Postgres, how do you either update a column if it exists, or create it if it doesn&#39;t?",,,,
1167,"['sql', 'deadlock', 'identity', 'coalesce']","{'account_id': 26696346, 'reputation': 1, 'user_id': 20304136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47f825b856f9b8c5e969997b41833736?s=256&d=identicon&r=PG', 'display_name': 'Amy', 'link': 'https://stackoverflow.com/users/20304136/amy'}",False,28,,0,0,1666382380,1666382380,,74158635,CC BY-SA 4.0,https://stackoverflow.com/questions/74158635/sql-insert-with-identity-vs-coalesce-max-id-1-insert-performance-and-deadloc,Sql insert with identity vs coalesce max (Id) + 1 insert performance and deadlocks,,,,
1168,"['sql', 'sql-server', 'group-by', 'case', 'aggregate-functions']","{'account_id': 26695885, 'reputation': 15, 'user_id': 20303754, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03cd74b6d9266437c0473ffe52f0229e?s=256&d=identicon&r=PG', 'display_name': 'user20303754', 'link': 'https://stackoverflow.com/users/20303754/user20303754'}",True,44,74158467.0,1,-1,1666381466,1666379252,,74158195,CC BY-SA 4.0,https://stackoverflow.com/questions/74158195/issue-with-case-and-group-by-what-kind-of-sql-to-learn-ide-issue,ISSUE WITH CASE and GROUP BY-WHAT KIND OF SQL TO LEARN/IDE issue?,,,,
1169,"['sql', 'database', 'oracle-sqldeveloper', 'nested-queries']","{'account_id': 26695402, 'reputation': 21, 'user_id': 20303351, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c6c1c9a47d6354beb22b663c9d3c2ee?s=256&d=identicon&r=PG', 'display_name': 'asdLoot', 'link': 'https://stackoverflow.com/users/20303351/asdloot'}",False,41,,1,2,1666380996,1666373514,1666380996.0,74157288,CC BY-SA 4.0,https://stackoverflow.com/questions/74157288/why-is-this-an-invalid-identifier,Why is this an invalid identifier?,,,,
1170,"['sql', 'database', 'entity-framework', 'asp.net-core', 'entity-framework-core']","{'account_id': 18292328, 'reputation': 51, 'user_id': 13318892, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/--f1r-FTBGSw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNl-_BYeyadggANMGdBFkdjWLE3kA/photo.jpg?sz=256', 'display_name': 'Wasif Mustahid', 'link': 'https://stackoverflow.com/users/13318892/wasif-mustahid'}",True,41,,1,0,1666380711,1666333945,1666380711.0,74149577,CC BY-SA 4.0,https://stackoverflow.com/questions/74149577/how-to-set-up-relationship-using-entity-framework-core,How to set up relationship using entity framework core,,,,
1171,"['sql', 'database']","{'account_id': 26696128, 'reputation': 1, 'user_id': 20303950, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c287ce67d4bdc9a5a243891af5319e1?s=256&d=identicon&r=PG', 'display_name': 'SarixInTheHouse', 'link': 'https://stackoverflow.com/users/20303950/sarixinthehouse'}",False,30,,0,0,1666380677,1666380677,,74158413,CC BY-SA 4.0,https://stackoverflow.com/questions/74158413/calculating-production-chain-using-a-database-factorio,Calculating Production chain using a database (factorio),,,,
1172,"['sql', 'tsql']","{'account_id': 7945862, 'reputation': 4263, 'user_id': 5998425, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/6CkM9.jpg?s=256&g=1', 'display_name': 'Edward', 'link': 'https://stackoverflow.com/users/5998425/edward'}",True,90,74156443.0,1,-2,1666380252,1666363647,1666380252.0,74155413,CC BY-SA 4.0,https://stackoverflow.com/questions/74155413/new-id-by-old-id-status,New id by old id &amp; status,,,,
1173,"['sql', 'oracle', 'plsql']","{'account_id': 26693399, 'reputation': 13, 'user_id': 20301633, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu126uGbrG0p5m6qzTM_lOY8Cl-4XKQG1Ff9O5Qkug=k-s256', 'display_name': 'STAN93', 'link': 'https://stackoverflow.com/users/20301633/stan93'}",True,24,74158304.0,1,1,1666379962,1666361753,1666366229.0,74155024,CC BY-SA 4.0,https://stackoverflow.com/questions/74155024/terminating-loop-with-fetch-bulk-collect,Terminating Loop with FETCH BULK COLLECT,,,,
1174,"['sql', 'sql-server']","{'account_id': 26685898, 'reputation': 3, 'user_id': 20295219, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42d1e40114498442f4c03dd3f02b962e?s=256&d=identicon&r=PG', 'display_name': 'FindAnalysy', 'link': 'https://stackoverflow.com/users/20295219/findanalysy'}",True,43,74146252.0,1,-1,1666379930,1666297354,1666379930.0,74145920,CC BY-SA 4.0,https://stackoverflow.com/questions/74145920/generate-a-series-between-2-column-values-in-sql,Generate a series between 2 column values in SQL,,,,
1175,"['python', 'sql', 'web-scraping']","{'account_id': 16170570, 'reputation': 1, 'user_id': 11674438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88516c882b7530feeb944bce55da8554?s=256&d=identicon&r=PG&f=1', 'display_name': 'shaheensandhwani', 'link': 'https://stackoverflow.com/users/11674438/shaheensandhwani'}",False,23,,0,-2,1666378970,1666378970,,74158158,CC BY-SA 4.0,https://stackoverflow.com/questions/74158158/ecommerce-web-scraping-of-price-list-along-with-their-product-name-and-sku-numbe,Ecommerce Web scraping of price list along with their product name and sku number - Python,,,,
1176,"['sql', 'postgresql', 'foreign-keys']","{'account_id': 26169948, 'reputation': 1, 'user_id': 19855121, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmmPbtLOvz71S5_zJwmKZaMQVRmzYimMAvKKlYU_=k-s256', 'display_name': 'luca kramp', 'link': 'https://stackoverflow.com/users/19855121/luca-kramp'}",False,13,,0,-1,1666378796,1666378527,1666378796.0,74158092,CC BY-SA 4.0,https://stackoverflow.com/questions/74158092/sql-connecting-2-tables-using-a-foreign-key-reference-in-postgresql,SQL: Connecting 2 tables using a foreign key reference in PostgreSQL,,,,
1177,"['java', 'sql', 'postgresql']","{'account_id': 25808699, 'reputation': 45, 'user_id': 19549839, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0a42b23d0df3bc36eccbd32df11a4af?s=256&d=identicon&r=PG', 'display_name': 'Flavio Moreno', 'link': 'https://stackoverflow.com/users/19549839/flavio-moreno'}",False,35,,1,0,1666378096,1666367832,1666369368.0,74156263,CC BY-SA 4.0,https://stackoverflow.com/questions/74156263/is-there-a-way-to-avoid-double-select-to-check-if-not-exists-or-value-superior-t,Is there a way to avoid double select to check if not exists or value superior to n in an INSERT INTO,,,,
1178,"['mysql', 'sql', 'sum', 'difference', 'multiple-tables']","{'account_id': 26684631, 'reputation': 11, 'user_id': 20303190, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10160381470664936/picture?type=large', 'display_name': 'Paul Haro', 'link': 'https://stackoverflow.com/users/20303190/paul-haro'}",False,47,,1,0,1666377746,1666373127,1666374609.0,74157213,CC BY-SA 4.0,https://stackoverflow.com/questions/74157213/compare-two-tables-to-get-the-differences-between-them,Compare two tables to get the differences between them,,,,
1179,"['sql', 'db2']","{'account_id': 2708925, 'reputation': 157, 'user_id': 2337872, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/fa903bbdc3a8365bab7b95f18944e40a?s=256&d=identicon&r=PG', 'display_name': 'Steve Dyke', 'link': 'https://stackoverflow.com/users/2337872/steve-dyke'}",True,37,74157800.0,1,0,1666376713,1666373393,1666374860.0,74157262,CC BY-SA 4.0,https://stackoverflow.com/questions/74157262/db2-sql-result-set-without-duplicates,DB2 SQL Result Set without Duplicates,,,,
1180,"['sql', 'sql-server']","{'account_id': 21997609, 'reputation': 11, 'user_id': 16269829, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f65b5904808744fc330c9faa50a777f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'shubham', 'link': 'https://stackoverflow.com/users/16269829/shubham'}",False,79,,2,0,1666376306,1666212146,1666217263.0,74131669,,https://stackoverflow.com/questions/74131669/how-to-use-group-by-when-fetching-values-from-more-than-one-table,How to use GROUP BY when fetching values from More than one Table,1666229378.0,Duplicate,,
