,tags,migrated_from,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,accepted_answer_id,content_license,closed_date,closed_reason,protected_date,community_owned_date
2083,"['sql', 'sql-server', 'oracle']",,"{'account_id': 229728, 'reputation': 7957, 'user_id': 492886, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/d0fea3bb3e7182f03c35ac7802ce5994?s=256&d=identicon&r=PG', 'display_name': 'John Assymptoth', 'link': 'https://stackoverflow.com/users/492886/john-assymptoth'}",True,128,1,1,1353504865,1353438337,1353504816.0,13480288,https://stackoverflow.com/questions/13480288/how-to-delete-all-records-from-a-table-that-have-not-been-updated-or-created-sin,How to delete all records from a table that have not been updated or created since date-time X via a query,,CC BY-SA 3.0,,,,
2084,"['asp.net', 'sql']",,"{'account_id': 2055421, 'reputation': 1818, 'user_id': 1833316, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/3d30feefd3ef66b14b5b64991d91a117?s=256&d=identicon&r=PG', 'display_name': 'Tania Marinova', 'link': 'https://stackoverflow.com/users/1833316/tania-marinova'}",True,114,2,0,1353504202,1353500997,1353503283.0,13493328,https://stackoverflow.com/questions/13493328/this-code-gives-me-an-exception-object-reference-not-set-to-an-instance-of-an-o,this code gives me an exception &quot;Object reference not set to an instance of an object&quot; when i try to execute this sql query,13494104.0,CC BY-SA 3.0,,,,
2085,"['asp.net', 'sql', 'stored-procedures']",,"{'account_id': 1007404, 'reputation': 2361, 'user_id': 1020779, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/815aadbd1efa180f1a9ebea8fc5e8060?s=256&d=identicon&r=PG', 'display_name': 'Jui Test', 'link': 'https://stackoverflow.com/users/1020779/jui-test'}",True,86,3,0,1353504117,1353501858,1353502886.0,13493561,https://stackoverflow.com/questions/13493561/how-to-return-a-query-from-sp,How to return a query from sp?,13493675.0,CC BY-SA 3.0,,,,
2086,"['sql', 'oracle', 'select', 'plsql']",,"{'account_id': 1379957, 'reputation': 295, 'user_id': 1313191, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/c196660a919577845ce303d39cc4d9a9?s=256&d=identicon&r=PG', 'display_name': 'David Kakauridze', 'link': 'https://stackoverflow.com/users/1313191/david-kakauridze'}",True,144,1,0,1353504101,1353503893,,13494168,https://stackoverflow.com/questions/13494168/how-to-select-table-parameters-in-pl-sql,How to select table parameters in PL/SQL?,13494235.0,CC BY-SA 3.0,,,,
2087,"['mysql', 'sql', 'sql-server', 'sql-server-2008', 'sql-server-2005']",,"{'account_id': 1968276, 'reputation': 63, 'user_id': 1767935, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/430a96f3e6e3661381e04f8671125145?s=256&d=identicon&r=PG', 'display_name': 'user1767935', 'link': 'https://stackoverflow.com/users/1767935/user1767935'}",True,95,3,4,1353502791,1351775240,1351775358.0,13177765,https://stackoverflow.com/questions/13177765/regarding-get-automatic-columns-in-sql,Regarding get automatic columns in sql`,13177829.0,CC BY-SA 3.0,,,,
2088,"['sql', 'sql-server-2008', 'tsql', 'sql-update', 'case']",,"{'account_id': 2019570, 'reputation': 117, 'user_id': 1806075, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/d82bd6191afbef61915042c717974e64?s=256&d=identicon&r=PG', 'display_name': 'Annoscia', 'link': 'https://stackoverflow.com/users/1806075/annoscia'}",True,23502,2,4,1353502357,1353500479,1353502357.0,13493136,https://stackoverflow.com/questions/13493136/sql-case-statement-based-on-dates,SQL Case statement based on dates,13493177.0,CC BY-SA 3.0,,,,
2089,"['sql', 'sql-server', 'sql-server-2008', 'security']",,"{'account_id': 1340038, 'reputation': 3917, 'user_id': 1281901, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d3785ec1489202606b4526c29a4e148b?s=256&d=identicon&r=PG', 'display_name': 'bendataclear', 'link': 'https://stackoverflow.com/users/1281901/bendataclear'}",False,241,0,0,1353502316,1353502316,,13493703,https://stackoverflow.com/questions/13493703/disable-sql-login-for-specific-application-and-windows-user,Disable SQL Login for Specific Application and Windows User,,CC BY-SA 3.0,,,,
2090,"['sql', 'postgresql', 'select']",,"{'account_id': 1243760, 'reputation': 1902, 'user_id': 1205681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/054356bd0004ab2b64b7db7a7a6f3374?s=256&d=identicon&r=PG', 'display_name': 'core1024', 'link': 'https://stackoverflow.com/users/1205681/core1024'}",True,1311,3,2,1353502056,1353489182,1353492531.0,13489825,https://stackoverflow.com/questions/13489825/sql-that-matches-all-or-nothing,SQL that matches all or nothing,13490094.0,CC BY-SA 3.0,,,,
2091,"['mysql', 'sql']",,"{'account_id': 163253, 'reputation': 14404, 'user_id': 385264, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/3a46537d112a2d12a95d4ac550d21fbc?s=256&d=identicon&r=PG', 'display_name': 'Frodik', 'link': 'https://stackoverflow.com/users/385264/frodik'}",True,1056,2,7,1353501749,1353422704,1353423748.0,13475670,https://stackoverflow.com/questions/13475670/mysql-wrongly-updates-integer-column-when-it-is-updated-second-time,MySQL wrongly updates integer column when it is updated second time,13493527.0,CC BY-SA 3.0,,,,
2092,"['sql', 'sql-server', 'sql-server-2008', 'tsql']",,"{'account_id': 1981038, 'reputation': 986, 'user_id': 1777668, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/6528801f9b111ede4c2a0761b526cec6?s=256&d=identicon&r=PG', 'display_name': 'Smartboy', 'link': 'https://stackoverflow.com/users/1777668/smartboy'}",True,1599,1,-1,1353500129,1353499835,1353499978.0,13492955,https://stackoverflow.com/questions/13492955/error-in-creating-index-on-a-column-in-sql-server,Error in creating index on a column in SQL Server,13493031.0,,1353543874.0,not a real question,,
2093,"['sql', 'vba', 'ms-access']",,"{'account_id': 482605, 'reputation': 7427, 'user_id': 897090, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/Wuvbi.jpg?s=256&g=1', 'display_name': 'Nelson Tatius', 'link': 'https://stackoverflow.com/users/897090/nelson-tatius'}",True,205,1,1,1353500112,1353495917,1353497797.0,13491892,https://stackoverflow.com/questions/13491892/select-from-non-scalar-vba-function,Select from non-scalar VBA function,,CC BY-SA 3.0,,,,
2094,"['sql', 'ms-access', 'ms-access-2007']",,"{'account_id': 482605, 'reputation': 7427, 'user_id': 897090, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/Wuvbi.jpg?s=256&g=1', 'display_name': 'Nelson Tatius', 'link': 'https://stackoverflow.com/users/897090/nelson-tatius'}",False,241,1,0,1353499780,1353499061,1353499780.0,13492744,https://stackoverflow.com/questions/13492744/best-way-to-create-stored-procedure,Best way to create stored procedure,,CC BY-SA 3.0,,,,
2095,"['sql', 'oracle', 'triggers', 'oracle11g']",,"{'account_id': 256376, 'reputation': 256, 'user_id': 537058, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/ac2d4dda3d919ad45ad74267a79f0e6b?s=256&d=identicon&r=PG', 'display_name': 'wkdshot', 'link': 'https://stackoverflow.com/users/537058/wkdshot'}",True,19367,2,2,1353498980,1353496321,1353498590.0,13492015,https://stackoverflow.com/questions/13492015/oracle-trigger-to-update-a-the-same-table,Oracle Trigger to update a the same table,13492116.0,CC BY-SA 3.0,,,,
2096,"['sql', 'vb.net', 'visual-studio-2010', 'string-matching', 'sql-like']",,"{'account_id': 1317866, 'reputation': 197, 'user_id': 1264355, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/703f825f823f444bb811eecdd3bac095?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/1264355/mark'}",True,2903,3,2,1353498655,1353427399,,13477167,https://stackoverflow.com/questions/13477167/search-database-for-substring-based-on-user-input-using-sql,Search database for substring based on user input using SQL,13492650.0,CC BY-SA 3.0,,,,
2097,"['mysql', 'sql', 'sql-server']",,"{'account_id': 395778, 'reputation': 5730, 'user_id': 758902, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/fuYoX.jpg?s=256&g=1', 'display_name': 'Hassan Mokdad', 'link': 'https://stackoverflow.com/users/758902/hassan-mokdad'}",True,354,4,2,1353498524,1353495776,1495539790.0,13491844,https://stackoverflow.com/questions/13491844/select-rows-with-maximum-column-value-grouped-by-another-column-without-nested-s,Select Rows with maximum column value grouped by another column without nested select statement,13492153.0,CC BY-SA 3.0,,,,
2098,"['php', 'sql', 'operators', 'sql-injection', 'parameterized-query']",,"{'account_id': 276128, 'reputation': 690, 'user_id': 569387, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ba60bc835ce073c6a5441ca03739f7b5?s=256&d=identicon&r=PG', 'display_name': 'Bossliaw', 'link': 'https://stackoverflow.com/users/569387/bossliaw'}",True,166,2,3,1353498131,1353497911,,13492464,https://stackoverflow.com/questions/13492464/php-parameterized-sql-query-special-operator,php parameterized SQL query special operator,13492485.0,CC BY-SA 3.0,,,,
2099,"['sql', 'sql-server', 'recursion']",,"{'account_id': 98438, 'reputation': 21199, 'user_id': 266453, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/27a51c565cd37b5535aa7d7a550ae37a?s=256&d=identicon&r=PG', 'display_name': 'Dennis G', 'link': 'https://stackoverflow.com/users/266453/dennis-g'}",True,58,1,0,1353498036,1353495330,,13491725,https://stackoverflow.com/questions/13491725/sql-recursion-get-the-main-state-off-of-a-sub-state,SQL Recursion: Get the main state off of a sub state,13492376.0,CC BY-SA 3.0,,,,
2100,"['c#', 'sql', 'sql-server', 'vb.net', 'visual-studio']",,"{'account_id': 2065395, 'reputation': 11, 'user_id': 1840980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/334a22e5d15eddd9affed788bb617db3?s=256&d=identicon&r=PG', 'display_name': 'Peter Hall', 'link': 'https://stackoverflow.com/users/1840980/peter-hall'}",True,923,3,1,1353497959,1353478921,1353479117.0,13487514,https://stackoverflow.com/questions/13487514/sql-and-c-tabs-from-sql-database,SQL and C# - Tabs from SQL database,,CC BY-SA 3.0,,,,
2101,"['mysql', 'sql', 'join', 'inner-join']",,"{'account_id': 1983427, 'reputation': 15, 'user_id': 1779406, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad44006d802a03cb413922d855bf0474?s=256&d=identicon&r=PG', 'display_name': 'Sandeep', 'link': 'https://stackoverflow.com/users/1779406/sandeep'}",True,1288,2,1,1353497913,1353497346,1353497913.0,13492332,https://stackoverflow.com/questions/13492332/inner-join-mysql,inner join mySQL,13492375.0,CC BY-SA 3.0,,,,
2102,"['php', 'sql']",,"{'account_id': 1594582, 'reputation': 35, 'user_id': 1477088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f680f783339cef7eaa96b0d4acfa85e?s=256&d=identicon&r=PG', 'display_name': 'Shubz', 'link': 'https://stackoverflow.com/users/1477088/shubz'}",True,247,2,-3,1353496981,1353496836,1353496896.0,13492186,https://stackoverflow.com/questions/13492186/i-want-to-select-the-top-50-rows-from-sql-table-and-display-them-newest-to-oldes,I want to select the top 50 rows from SQL table and display them newest to oldest,,CC BY-SA 3.0,,,,
2103,"['sql', 'sql-server', 'sql-server-2008', 'tsql']",,"{'account_id': 1981038, 'reputation': 986, 'user_id': 1777668, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/6528801f9b111ede4c2a0761b526cec6?s=256&d=identicon&r=PG', 'display_name': 'Smartboy', 'link': 'https://stackoverflow.com/users/1777668/smartboy'}",True,1300,2,1,1353496839,1353496206,,13491975,https://stackoverflow.com/questions/13491975/only-one-expression-can-be-specified-in-the-select-list-when-the-subquery-is-not,Only one expression can be specified in the select list when the subquery is not introduced with EXISTS,13492048.0,CC BY-SA 3.0,,,,
2104,"['php', 'mysql', 'sql']",,"{'account_id': 2057570, 'reputation': 125, 'user_id': 1834887, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/d948f55c0c2feda01a0c141c02072625?s=256&d=identicon&r=PG', 'display_name': 'Nagini', 'link': 'https://stackoverflow.com/users/1834887/nagini'}",True,129,1,1,1353496785,1353496530,1353496646.0,13492079,https://stackoverflow.com/questions/13492079/select-data-with-where-2-condition,SELECT data with WHERE 2 condition,,CC BY-SA 3.0,,,,
2105,"['sql', 'oracle', 'inner-join']",,"{'account_id': 2065951, 'reputation': 23, 'user_id': 1841458, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dbc32e20a3ddedc2d85c936f264d5dc7?s=256&d=identicon&r=PG', 'display_name': 'user1841458', 'link': 'https://stackoverflow.com/users/1841458/user1841458'}",True,55,1,1,1353496280,1353495479,1353496280.0,13491765,https://stackoverflow.com/questions/13491765/need-help-in-inner-join-query,need help in inner join query,13491853.0,CC BY-SA 3.0,,,,
2106,"['sql', 'ms-access']",,"{'account_id': 9439, 'reputation': 52445, 'user_id': 17447, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/167f4b56e9ba1c1660e5980a84e96bbe?s=256&d=identicon&r=PG', 'display_name': 'naveen', 'link': 'https://stackoverflow.com/users/17447/naveen'}",True,379,1,1,1353496138,1353493674,,13491227,https://stackoverflow.com/questions/13491227/error-using-iif-in-ms-access-query,Error using iif in ms access query,13491745.0,CC BY-SA 3.0,,,,
2107,"['sql', 'sql-server', 'tsql']",,"{'account_id': 259242, 'reputation': 1830, 'user_id': 541976, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6ffbd135b8e9fd850fcde0ee877e68c2?s=256&d=identicon&r=PG', 'display_name': 'charlie_cat', 'link': 'https://stackoverflow.com/users/541976/charlie-cat'}",True,1343,3,1,1353495640,1353494669,1353495640.0,13491504,https://stackoverflow.com/questions/13491504/delete-a-row-from-a-joined-table-in-sql-server-2008-r2,Delete a row from a Joined table in SQL Server 2008 R2,13491590.0,CC BY-SA 3.0,,,,
2108,"['sql', 'sql-server', 'tsql', 'sql-server-2012']",,"{'account_id': 1291787, 'reputation': 297, 'user_id': 1243756, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/05a6a4b608e8056aad0f1b6bb7a0ae82?s=256&d=identicon&r=PG', 'display_name': 'Steve Graber', 'link': 'https://stackoverflow.com/users/1243756/steve-graber'}",True,18389,1,7,1353494530,1353446873,1353494530.0,13482462,https://stackoverflow.com/questions/13482462/sql-syntax-for-left-outer-join-in-sql-server-2012,SQL syntax for LEFT OUTER JOIN in SQL Server 2012,13482561.0,CC BY-SA 3.0,,,,
2109,"['sql', 'oracle', 'oracle11g']",,"{'account_id': 138182, 'reputation': 420, 'user_id': 342944, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/d4da1974b7ab3c75d3b28172ac230b22?s=256&d=identicon&r=PG', 'display_name': 'user342944', 'link': 'https://stackoverflow.com/users/342944/user342944'}",True,1637,2,1,1353494146,1353487119,1353490304.0,13489286,https://stackoverflow.com/questions/13489286/split-multi-column-semicolon-separated-string-and-create-records,Split multi column semicolon separated string and create records,,CC BY-SA 3.0,,,,
2110,"['mysql', 'sql']",,"{'account_id': 2019879, 'reputation': 163, 'user_id': 1841339, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LVVYr.jpg?s=256&g=1', 'display_name': 'Otto Coster', 'link': 'https://stackoverflow.com/users/1841339/otto-coster'}",True,253,2,16,1353493880,1353490761,1353493880.0,13490256,https://stackoverflow.com/questions/13490256/sql-order-by-route-information,SQL ORDER BY route information,13490911.0,CC BY-SA 3.0,,,,
2111,"['c#', 'sql', 'pdf']",,"{'account_id': 2049937, 'reputation': 11, 'user_id': 1829150, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fafeff6f84ffd7ee528d127fdabf16e5?s=256&d=identicon&r=PG', 'display_name': 'gel', 'link': 'https://stackoverflow.com/users/1829150/gel'}",True,3731,1,-4,1353493730,1353492467,1353493730.0,13490799,https://stackoverflow.com/questions/13490799/how-to-convert-byte-array-of-word-doc-into-byte-array-of-pdf,How to convert byte array of word doc into byte array of pdf,,CC BY-SA 3.0,,,,
2112,"['sql', 'datetime']",,"{'account_id': 2066036, 'reputation': 1, 'user_id': 1841532, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51f13dacacdf410e906aefe14bc36c81?s=256&d=identicon&r=PG', 'display_name': 'user1841532', 'link': 'https://stackoverflow.com/users/1841532/user1841532'}",False,57,3,-1,1353492910,1353492446,1353492750.0,13490789,https://stackoverflow.com/questions/13490789/oracle-string-to-datetime,Oracle : String to Datetime,,CC BY-SA 3.0,,,,
2113,"['c#', 'sql', 'sql-server', 'linq', 'linq-to-sql']",,"{'account_id': 1097916, 'reputation': 2777, 'user_id': 1091105, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/9fe40beca80fac163503b66563e59cc4?s=256&d=identicon&r=PG', 'display_name': 'matt', 'link': 'https://stackoverflow.com/users/1091105/matt'}",True,1659,5,10,1353490990,1352198292,,13249220,https://stackoverflow.com/questions/13249220/using-text-sql-with-linq,Using text SQL with LINQ,13375417.0,CC BY-SA 3.0,,,,
2114,"['asp.net', 'sql', 'ms-access']",,"{'account_id': 9439, 'reputation': 52445, 'user_id': 17447, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/167f4b56e9ba1c1660e5980a84e96bbe?s=256&d=identicon&r=PG', 'display_name': 'naveen', 'link': 'https://stackoverflow.com/users/17447/naveen'}",True,245,1,2,1353489771,1353484182,1353489771.0,13488567,https://stackoverflow.com/questions/13488567/writing-a-grouping-query-in-sql-ms-access,Writing a grouping query in sql ( MS-Access ),13489296.0,CC BY-SA 3.0,,,,
