,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date
2155,"['sql', 'asp-classic', 'vbscript', 'sql-server-2000']","{'account_id': 1473181, 'reputation': 742, 'user_id': 1384223, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/0ea5ebe5c772b535a8d628384a2bf5d0?s=256&d=identicon&r=PG', 'display_name': 'Leroy Mikenzi', 'link': 'https://stackoverflow.com/users/1384223/leroy-mikenzi'}",True,431,,3,0,1337299100,1337238116,1337247358.0,10631280,CC BY-SA 3.0,https://stackoverflow.com/questions/10631280/sql-query-to-link-two-tables,sql query to link two tables,10632616.0,,,
2156,"['sql', 'sql-server', 'sql-server-2005', 'optimization']","{'account_id': 934478, 'reputation': 1069, 'user_id': 963668, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/926db5bb2e6711c668694aca8be94ab5?s=256&d=identicon&r=PG', 'display_name': 'Trent', 'link': 'https://stackoverflow.com/users/963668/trent'}",True,595,,1,0,1337298965,1337077294,1337135625.0,10598679,CC BY-SA 3.0,https://stackoverflow.com/questions/10598679/directly-evaluate-subquery-in-sql-server,Directly evaluate subquery in SQL Server,10645038.0,,,
2157,"['php', 'mysql', 'sql']","{'account_id': 252510, 'reputation': 75, 'user_id': 530595, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7158db882a9e9f1b21365033a84beff2?s=256&d=identicon&r=PG', 'display_name': 'Neku', 'link': 'https://stackoverflow.com/users/530595/neku'}",True,315,,1,1,1337298583,1337295107,1337298583.0,10644548,CC BY-SA 3.0,https://stackoverflow.com/questions/10644548/bump-system-show-recent-thread-with-reply-on-top,Bump System (Show recent thread with reply on top),10644633.0,,,
2158,"['mysql', 'sql', 'tags']","{'account_id': 1475657, 'reputation': 378, 'user_id': 1386085, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/1b28f60fdf404eebbe7ce42804b272af?s=256&d=identicon&r=PG', 'display_name': 'puromonogatari', 'link': 'https://stackoverflow.com/users/1386085/puromonogatari'}",True,141,,1,0,1337297571,1337213774,,10628400,CC BY-SA 3.0,https://stackoverflow.com/questions/10628400/querying-an-entry-with-multiple-categories,Querying an entry with multiple categories?,10628556.0,,,
2159,"['c#', 'sql', 'oledb', 'ole']","{'account_id': 1306798, 'reputation': 133, 'user_id': 1255634, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/aec02ff340863502d627aabf414a943c?s=256&d=identicon&r=PG', 'display_name': 'Markus', 'link': 'https://stackoverflow.com/users/1255634/markus'}",True,942,,2,1,1337294804,1337288344,1337294804.0,10643429,CC BY-SA 3.0,https://stackoverflow.com/questions/10643429/sql-oledbcommand-not-updating-db,SQL - OleDbCommand not updating DB,10643510.0,,,
2160,"['sql', 'sql-server-2008', 'arduino']","{'account_id': 461238, 'reputation': 290, 'user_id': 862808, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f52c0cbd24652652cdf70910eae40ef9?s=256&d=identicon&r=PG', 'display_name': 'C Ried', 'link': 'https://stackoverflow.com/users/862808/c-ried'}",True,4602,,1,3,1337293909,1337283077,1337293853.0,10642319,CC BY-SA 3.0,https://stackoverflow.com/questions/10642319/can-i-have-a-real-time-query-on-sql-server,Can I have a real time query on SQL Server?,10642415.0,,,
2161,"['sql', 'sql-server-2008']","{'account_id': 1182347, 'reputation': 35, 'user_id': 1157010, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/3b12fade4ae01acb730e5a6c46aa9d4d?s=256&d=identicon&r=PG', 'display_name': 'DJ_VJTI', 'link': 'https://stackoverflow.com/users/1157010/dj-vjti'}",True,59,,3,1,1337293780,1337293033,1337293610.0,10644257,CC BY-SA 3.0,https://stackoverflow.com/questions/10644257/issue-executing-sql-server-query,issue executing SQL Server Query,10644309.0,,,
2162,"['sql', 'oracle', 'stored-procedures', 'plsql']","{'account_id': 1424205, 'reputation': 3, 'user_id': 1348163, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6ffb410360bf89308c454f2545a798c?s=256&d=identicon&r=PG', 'display_name': 'user1348163', 'link': 'https://stackoverflow.com/users/1348163/user1348163'}",False,361,,1,-4,1337292810,1337156220,1337158374.0,10614515,CC BY-SA 3.0,https://stackoverflow.com/questions/10614515/procedure-in-pl-sql,procedure in pl/sql,,,,
2163,"['sql', 'sql-server', 'stored-procedures', 'asynchronous']","{'account_id': 1189839, 'reputation': 2786, 'user_id': 1202971, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfa60ef3990bb6d0aa12e2ca7698ca47?s=256&d=identicon&r=PG', 'display_name': 'Arcturus', 'link': 'https://stackoverflow.com/users/1202971/arcturus'}",True,73,,1,2,1337292655,1337292230,,10644138,CC BY-SA 3.0,https://stackoverflow.com/questions/10644138/how-to-run-an-unknown-number-of-stored-procs-in-parallel,How to run an unknown number of stored procs in parallel,10644202.0,,,
2164,"['sql', 'sql-server', 'tsql']","{'account_id': 227224, 'reputation': 584, 'user_id': 488750, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/2cffda7be03675bc76a03b53c77055ac?s=256&d=identicon&r=PG', 'display_name': 'Sree', 'link': 'https://stackoverflow.com/users/488750/sree'}",True,180,,1,-2,1337292558,1337286256,1337286357.0,10642975,CC BY-SA 3.0,https://stackoverflow.com/questions/10642975/sql-query-getting-duplicate-values,sql query getting duplicate values,10644191.0,,,
2165,"['sql', 'sql-server']","{'account_id': 1496133, 'reputation': 11, 'user_id': 1402032, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e2c701d9d68b4dffffda19110535618?s=256&d=identicon&r=PG', 'display_name': 'mohamedakasamm', 'link': 'https://stackoverflow.com/users/1402032/mohamedakasamm'}",False,234,,2,1,1337291869,1337290045,,10643787,CC BY-SA 3.0,https://stackoverflow.com/questions/10643787/sqlserver-access-restrictions-between-databases,SQLServer Access restrictions between databases,,,,
2166,"['mysql', 'sql', 'group-by']","{'account_id': 1477186, 'reputation': 45, 'user_id': 1387312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35d36e1e620e14b2de97f40eef23757c?s=256&d=identicon&r=PG', 'display_name': 'user1387312', 'link': 'https://stackoverflow.com/users/1387312/user1387312'}",True,8985,,3,3,1337291268,1337283202,1337288734.0,10642344,CC BY-SA 3.0,https://stackoverflow.com/questions/10642344/time-interval-sql-query-with-mysql,Time interval SQL query with MySQL,10643459.0,,,
2167,"['sql', 'database', 'sql-server-2008']","{'account_id': 1303002, 'reputation': 1094, 'user_id': 1252552, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/0b552e9d2f9d58ff80c26fe4e56ea9a5?s=256&d=identicon&r=PG', 'display_name': 'Patriotec', 'link': 'https://stackoverflow.com/users/1252552/patriotec'}",True,3580,,3,0,1337289995,1337224544,1495535682.0,10629376,,https://stackoverflow.com/questions/10629376/microsoft-sql-rounding-off-to-whole-number-need-to-1-decimal-place,"Microsoft SQL rounding off to whole number, need to 1 decimal place",10629598.0,1337691525.0,exact duplicate,
2168,"['sql', 'phpmyadmin']","{'account_id': 1188741, 'reputation': 8847, 'user_id': 1162116, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f50e0b83b50c61777f45716eb77d5574?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/1162116/marc'}",True,7809,,2,1,1337289963,1337288650,,10643492,CC BY-SA 3.0,https://stackoverflow.com/questions/10643492/sql-select-query-with-like-statement-issue-in-phpmyadmin,SQL -&gt; SELECT query with LIKE statement issue in phpMyAdmin,10643558.0,,,
2169,"['mysql', 'sql', 'database-design', 'data-modeling']","{'account_id': 1460733, 'reputation': 953, 'user_id': 1375148, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/09fb0f0af885d300cd2aaa29bf1b48c0?s=256&d=identicon&r=PG', 'display_name': 'MikeTheCoder', 'link': 'https://stackoverflow.com/users/1375148/mikethecoder'}",True,6638,,5,0,1337288925,1337215360,1337221105.0,10628552,CC BY-SA 3.0,https://stackoverflow.com/questions/10628552/does-it-make-sense-to-have-three-primary-keys-two-of-which-are-foreign-keys-in,"Does it make sense to have three primary keys, two of which are foreign keys, in one table?",10629280.0,,,
2170,"['sql', 'database', 'sql-server-2005', 'stored-procedures']","{'account_id': 901453, 'reputation': 924, 'user_id': 937508, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/89ca3818ddf30d22e862dfbeb27ba2b2?s=256&d=identicon&r=PG', 'display_name': 'theNoobProgrammer', 'link': 'https://stackoverflow.com/users/937508/thenoobprogrammer'}",True,62,,1,0,1337288355,1337287265,1337287735.0,10643184,CC BY-SA 3.0,https://stackoverflow.com/questions/10643184/how-to-set-mutliple-variables-using-select-and-case,How to set mutliple variables using SELECT and CASE,10643216.0,,,
2171,"['sql', 'oracle', 'gaps-and-islands']","{'account_id': 1492329, 'reputation': 49, 'user_id': 1399137, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ab7c93a1ca6fb02d73373dfa9584712?s=256&d=identicon&r=PG', 'display_name': 'user1399137', 'link': 'https://stackoverflow.com/users/1399137/user1399137'}",True,265,,3,4,1337287985,1337186128,1337287985.0,10622856,CC BY-SA 3.0,https://stackoverflow.com/questions/10622856/oracle-grouping,Oracle Grouping,,,,
2172,"['sql', 'sql-server-2008']","{'account_id': 79218, 'reputation': 2545, 'user_id': 224831, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/09743105dd6bcebf70e9fc2a7af5d293?s=256&d=identicon&r=PG', 'display_name': 'Casey Wilkins', 'link': 'https://stackoverflow.com/users/224831/casey-wilkins'}",True,4897,,3,2,1337287897,1337282032,1337287897.0,10642083,CC BY-SA 3.0,https://stackoverflow.com/questions/10642083/sql-trigger-to-prevent-bit-column-from-being-updated-from-1-to-0,SQL trigger to prevent bit column from being updated from 1 to 0?,10642173.0,,,
2173,"['sql', 'language-agnostic']","{'account_id': 26109, 'reputation': 2939, 'user_id': 67655, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/3163c67e166be66e3a719c4c81bac8bb?s=256&d=identicon&r=PG', 'display_name': 'Venkat D.', 'link': 'https://stackoverflow.com/users/67655/venkat-d'}",False,990,,2,3,1337287310,1337285991,1337286757.0,10642923,CC BY-SA 3.0,https://stackoverflow.com/questions/10642923/sort-by-number-of-mutual-friends,Sort by number of mutual friends,,,,
2174,"['sql', 'oracle', 'plsql']","{'account_id': 373278, 'reputation': 957, 'user_id': 722822, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/14a00aea28fcf7fff3a57ff1ae733156?s=256&d=identicon&r=PG', 'display_name': 'James213', 'link': 'https://stackoverflow.com/users/722822/james213'}",True,6889,,1,0,1337287044,1337283980,1337286427.0,10642509,CC BY-SA 3.0,https://stackoverflow.com/questions/10642509/ora-38101-invalid-column-in-the-insert-values-clause,ORA-38101: Invalid column in the INSERT VALUES Clause:,10643135.0,,,
2175,['sql'],"{'account_id': 717180, 'reputation': 8200, 'user_id': 645070, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/89440da1d1a5bb44321ad5eecf537a5a?s=256&d=identicon&r=PG', 'display_name': 'wootscootinboogie', 'link': 'https://stackoverflow.com/users/645070/wootscootinboogie'}",True,178,,4,1,1337285847,1337284447,1337284512.0,10642593,CC BY-SA 3.0,https://stackoverflow.com/questions/10642593/subquery-with-multiple-joins-involved,Subquery with multiple joins involved,,,,
2176,"['sql', 'sql-server', 'tsql', 'stored-procedures']","{'account_id': 221962, 'reputation': 7527, 'user_id': 480231, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/fe2ab7095dcecd7465086d789eec795b?s=256&d=identicon&r=PG', 'display_name': '1110', 'link': 'https://stackoverflow.com/users/480231/1110'}",True,338,,2,0,1337283573,1337280700,1337283552.0,10641783,CC BY-SA 3.0,https://stackoverflow.com/questions/10641783/can-i-add-if-clause-in-where-clause,Can I add if clause in where clause ,10641811.0,,,
2177,"['sql', 'select', 'count']","{'user_type': 'does_not_exist', 'display_name': 'user1355062'}",True,8762,,2,3,1337283454,1337280614,1337282614.0,10641768,CC BY-SA 3.0,https://stackoverflow.com/questions/10641768/sql-select-and-count-at-the-same-time,SQL select and count at the same time,10642393.0,,,
2178,"['sql', 'sql-server']","{'account_id': 47211, 'reputation': 13797, 'user_id': 139698, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/0a7b421d94be463805e787c87ef1cff9?s=256&d=identicon&r=PG', 'display_name': 'Rod', 'link': 'https://stackoverflow.com/users/139698/rod'}",True,178,,2,1,1337281966,1337273161,1337281966.0,10639926,CC BY-SA 3.0,https://stackoverflow.com/questions/10639926/sql-query-dont-show-duplication-records,sql query don&#39;t show duplication records,10640241.0,,,
2179,"['c#', 'sql']","{'account_id': 1495715, 'reputation': 11, 'user_id': 1401712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f6b8a196a325afb10310e2baf45ced0?s=256&d=identicon&r=PG', 'display_name': 'Adam Pacey', 'link': 'https://stackoverflow.com/users/1401712/adam-pacey'}",True,751,,1,0,1337281434,1337280073,1337281434.0,10641627,CC BY-SA 3.0,https://stackoverflow.com/questions/10641627/pulling-data-from-a-sql-database-table,pulling data from a SQL database table,10641915.0,,,
2180,"['sql', 'crystal-reports']","{'account_id': 1458120, 'reputation': 39, 'user_id': 1373198, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/11dcc994cce1f000922a2d600496f552?s=256&d=identicon&r=PG', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/1373198/daniel'}",True,272,,2,1,1337280364,1337260158,1337268891.0,10636359,CC BY-SA 3.0,https://stackoverflow.com/questions/10636359/duplicate-fields-because-of-my-sql,Duplicate fields because of my SQL,10636561.0,,,
2181,['sql'],"{'account_id': 717180, 'reputation': 8200, 'user_id': 645070, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/89440da1d1a5bb44321ad5eecf537a5a?s=256&d=identicon&r=PG', 'display_name': 'wootscootinboogie', 'link': 'https://stackoverflow.com/users/645070/wootscootinboogie'}",True,199,,2,1,1337279561,1337279073,,10641379,CC BY-SA 3.0,https://stackoverflow.com/questions/10641379/aggregates-in-a-subquery,Aggregates in a subquery,10641411.0,,,
2182,"['sql', 'sql-server-2005', 'ssis']","{'account_id': 464218, 'reputation': 1298, 'user_id': 867592, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/b7e940b59192220f8d96594fb61d0227?s=256&d=identicon&r=PG', 'display_name': 'atrueresistance', 'link': 'https://stackoverflow.com/users/867592/atrueresistance'}",True,701,,1,1,1337277943,1337274332,,10640214,CC BY-SA 3.0,https://stackoverflow.com/questions/10640214/connecting-to-data-sources-in-the-script-task,Connecting to Data Sources in the Script Task,10641119.0,,,
2183,"['.net', 'sql', 'database', 'linq', 'c#-4.0']","{'account_id': 1081701, 'reputation': 3243, 'user_id': 1078510, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/68fe26712324ca0fbc0d97d132df35cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Landin Martens', 'link': 'https://stackoverflow.com/users/1078510/landin-martens'}",True,123,,4,2,1337277144,1337267792,,10638511,CC BY-SA 3.0,https://stackoverflow.com/questions/10638511/is-it-safe-to-use-perform-sql-functions-in-public-net-application,Is it safe to use perform SQL functions in public .net application?,10638648.0,,,
2184,"['sql', 'database', 'database-design']","{'account_id': 1489175, 'reputation': 33, 'user_id': 1396717, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e4130c2c29998dfd21b9303e8c382f5?s=256&d=identicon&r=PG', 'display_name': 'user1396717', 'link': 'https://stackoverflow.com/users/1396717/user1396717'}",True,1592,,2,0,1337276299,1337274063,,10640163,CC BY-SA 3.0,https://stackoverflow.com/questions/10640163/is-this-database-design-proper-for-storing-the-survey-results,Is this database design proper for storing the survey results?,,,,
2185,"['sql', 'vb.net', 'visual-studio']","{'account_id': 1441505, 'reputation': 467, 'user_id': 1361524, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ccc32587ef8de5802e565b518105701c?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/1361524/brian'}",False,306,,1,0,1337276051,1337275848,,10640553,CC BY-SA 3.0,https://stackoverflow.com/questions/10640553/reference-a-solution-item-in-vb-project,Reference a solution item in VB project,,,,
2186,"['sql', 'sql-server-2008']","{'account_id': 1494890, 'reputation': 165, 'user_id': 1401084, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/ca684cd6f162d5acbb56f93355d63871?s=256&d=identicon&r=PG', 'display_name': 'Craig C', 'link': 'https://stackoverflow.com/users/1401084/craig-c'}",True,374,,5,6,1337275975,1337262031,1337263163.0,10636857,CC BY-SA 3.0,https://stackoverflow.com/questions/10636857/sql-how-do-i-create-a-table-with-values-as-columns-and-a-new-format,SQL - How do I create a table with values as columns and a new format?,10637266.0,,,
