,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from
1981,"['python', 'sql-server', 'python-3.x', 'dataframe', 'databricks']","{'account_id': 6768404, 'reputation': 19362, 'user_id': 5212614, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://i.stack.imgur.com/2qaHz.jpg?s=256&g=1', 'display_name': 'ASH', 'link': 'https://stackoverflow.com/users/5212614/ash'}",False,274,,1,0,1593100343,1574693108,1593100343.0,59034346,CC BY-SA 4.0,https://stackoverflow.com/questions/59034346/getting-an-error-going-from-dataframe-to-sql-server,Getting an error going from Dataframe to SQL Server,,,,,,
1982,"['python', 'asynchronous', 'discord', 'discord.py']","{'account_id': 17019693, 'reputation': 3, 'user_id': 12312608, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49ebb309b02bf5d26a83c9d682c3febd?s=256&d=identicon&r=PG&f=1', 'display_name': 'GhostCoder', 'link': 'https://stackoverflow.com/users/12312608/ghostcoder'}",True,339,62578706.0,2,0,1593098815,1572708644,,58672523,CC BY-SA 4.0,https://stackoverflow.com/questions/58672523/how-do-i-send-a-message-including-a-reaction-with-discord-py,How do i send a message including a reaction with discord.py,,,,,,
1983,"['python', 'scikit-learn']","{'account_id': 17019158, 'reputation': 97, 'user_id': 12312198, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-RQEF-3dGvgU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdgh3tXMeKDTXLoZTxXc0_dilSfig/photo.jpg?sz=256', 'display_name': 'T0r0nt0', 'link': 'https://stackoverflow.com/users/12312198/t0r0nt0'}",True,1715,,1,2,1593094989,1573612191,,58829489,CC BY-SA 4.0,https://stackoverflow.com/questions/58829489/columntransformer-generating-a-typeerror-when-trying-to-fit-transform-pipeline-i,ColumnTransformer generating a TypeError when trying to fit_transform pipeline in sklearn,,,,,,
1984,"['python', 'python-3.x', 'sqlalchemy']","{'account_id': 15575569, 'reputation': 197, 'user_id': 11236781, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad3ecf096a6642c5320374a396efec71?s=256&d=identicon&r=PG&f=1', 'display_name': 'schmutov', 'link': 'https://stackoverflow.com/users/11236781/schmutov'}",True,1275,62534900.0,1,0,1593089844,1573564077,,58819446,CC BY-SA 4.0,https://stackoverflow.com/questions/58819446/attribute-error-join-object-has-no-attribute-implicit-returning,Attribute Error: &#39;join&#39; object has no attribute &#39;implicit_returning&#39;,,,,,,
1985,"['python', 'colors', 'pygame']","{'account_id': 17073262, 'reputation': 1793, 'user_id': 12353444, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8veLX.jpg?s=256&g=1', 'display_name': 'hacker', 'link': 'https://stackoverflow.com/users/12353444/hacker'}",True,1680,61151251.0,2,3,1593044197,1573446655,1593044197.0,58795570,CC BY-SA 4.0,https://stackoverflow.com/questions/58795570/is-there-a-file-with-every-color-on-python,Is there a file with every color on Python?,,,,,,
1986,"['python', 'pandas']","{'account_id': 5213759, 'reputation': 45, 'user_id': 4169361, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/659d8209347c59d842925d83d7e7f1ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'UchuuStranger', 'link': 'https://stackoverflow.com/users/4169361/uchuustranger'}",True,84,62565306.0,1,0,1593039416,1574222270,1592644375.0,58946442,CC BY-SA 4.0,https://stackoverflow.com/questions/58946442/is-there-any-difference-between-series-transform-and-series-apply,Is there any difference between Series.transform and Series.apply?,,,,,,
1987,"['python', 'rust', 'match']","{'account_id': 10011639, 'reputation': 2350, 'user_id': 7404323, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/jYEFn.png?s=256&g=1', 'display_name': 'sailfish009', 'link': 'https://stackoverflow.com/users/7404323/sailfish009'}",True,696,,1,-4,1593007018,1575002663,1575003858.0,59098889,,https://stackoverflow.com/questions/59098889/can-i-use-rusts-match-in-python,can i use rust&#39;s match in python?,,,,1575093537.0,Not suitable for this site,
1988,"['python', 'python-3.x', 'discord.py']","{'account_id': 16337328, 'reputation': 107, 'user_id': 11799152, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a5b20e07e4cce44005645b95f932da8?s=256&d=identicon&r=PG', 'display_name': 'Axyss', 'link': 'https://stackoverflow.com/users/11799152/axyss'}",True,6859,59096307.0,2,-1,1593003034,1574972788,1574976349.0,59095766,CC BY-SA 4.0,https://stackoverflow.com/questions/59095766/discord-py-send-a-message-to-all-guilds,(Discord.py) Send a message to all guilds,,,,,,
1989,['python'],"{'account_id': 16561655, 'reputation': 21, 'user_id': 11967424, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/376c74db327506857df5ebbfc12f7584?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mabe', 'link': 'https://stackoverflow.com/users/11967424/mabe'}",True,59,59016173.0,1,-5,1592922707,1574586363,1574586592.0,59016147,,https://stackoverflow.com/questions/59016147/python-function-that-returns-none,Python Function that returns None,,,,1574586819.0,Duplicate,
1990,"['python', 'python-3.x']","{'account_id': 12716110, 'reputation': 621, 'user_id': 9238097, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6ce446c0d0381f225784aee49a3e263?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robert Li', 'link': 'https://stackoverflow.com/users/9238097/robert-li'}",True,1830,59102337.0,2,2,1592916187,1575019444,1592904430.0,59102038,CC BY-SA 4.0,https://stackoverflow.com/questions/59102038/why-can-type-hints-not-be-used-in-for-loops,Why can type hints not be used in for loops?,,,,,,
1991,"['python', 'plotly', 'plotly-express']","{'account_id': 9264621, 'reputation': 31, 'user_id': 10083123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9b6f7f5fec35410475f5c1135917cb6?s=256&d=identicon&r=PG&f=1', 'display_name': 'chamanthmvs', 'link': 'https://stackoverflow.com/users/10083123/chamanthmvs'}",True,14275,,3,3,1592887256,1573214874,1573220788.0,58766305,CC BY-SA 4.0,https://stackoverflow.com/questions/58766305/is-there-any-way-to-implement-stacked-or-grouped-bar-charts-in-plotly-express,Is there any way to implement Stacked or Grouped Bar charts in plotly express,,,,,,
1992,"['python', 'python-3.x']","{'account_id': 16454747, 'reputation': 59, 'user_id': 11887232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51318a711ceae807416576cfcc4b8978?s=256&d=identicon&r=PG&f=1', 'display_name': 'chico-ocholoco', 'link': 'https://stackoverflow.com/users/11887232/chico-ocholoco'}",True,3100,58648390.0,3,1,1592854825,1572540921,1572541233.0,58648015,CC BY-SA 4.0,https://stackoverflow.com/questions/58648015/building-a-tower-of-in-python,building a tower of * in python,,,,,,
1993,"['python', 'sharepoint', 'pyinstaller']","{'account_id': 14926877, 'reputation': 91, 'user_id': 10777463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bcbefa32a02271078aa30e7b08f1f6ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'MikeCode', 'link': 'https://stackoverflow.com/users/10777463/mikecode'}",True,2048,58964722.0,2,0,1592854482,1572908687,1573137577.0,58702300,CC BY-SA 4.0,https://stackoverflow.com/questions/58702300/file-not-found-error-after-converting-python-file-to-exe,File not found error after converting python file to exe,,,,,,
1994,"['python', 'django', 'header', 'django-admin']","{'account_id': 16845861, 'reputation': 51, 'user_id': 12426564, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDfqfrIEyBYUOSYr0leX_erVFkACUjxbYBmSYILDA=k-s256', 'display_name': 'Skois', 'link': 'https://stackoverflow.com/users/12426564/skois'}",False,130,,1,0,1592788984,1574643424,1592788984.0,59023951,CC BY-SA 4.0,https://stackoverflow.com/questions/59023951/why-django-base-css-dont-save-my-changes,Why Django base.css don&#39;t save my changes?,,,,,,
1995,"['python', 'apache-spark', 'pyspark']","{'account_id': 5927026, 'reputation': 1115, 'user_id': 4662624, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/a6403c3e87df8b3146d4dbbeb8cb441a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bociek', 'link': 'https://stackoverflow.com/users/4662624/bociek'}",True,7156,,2,4,1592762911,1573830129,1573831964.0,58879665,CC BY-SA 4.0,https://stackoverflow.com/questions/58879665/reading-csv-file-in-pyspark-with-double-quotes-and-newline-character,Reading csv file in pySpark with double quotes and newline character,,,,,,
1996,"['python', 'apache-spark']","{'account_id': 16907727, 'reputation': 19, 'user_id': 12227667, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDs51pCGwd50fEv0gf_zZYt4CP8PEPudohEw-V3Ng=k-s256', 'display_name': 'Rashid Dar', 'link': 'https://stackoverflow.com/users/12227667/rashid-dar'}",False,213,,2,1,1592724646,1574492515,1574494739.0,59005342,CC BY-SA 4.0,https://stackoverflow.com/questions/59005342/covarinace-of-two-simple-rdd-in-apache-spark,covarinace of two simple rdd in Apache spark,,,,,,
1997,"['python', 'pygame']","{'account_id': 12311960, 'reputation': 41, 'user_id': 12349080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a976ac4a76d5a84e9c6ef1344a33294?s=256&d=identicon&r=PG&f=1', 'display_name': 'Katlyn Goeujon-Mackness', 'link': 'https://stackoverflow.com/users/12349080/katlyn-goeujon-mackness'}",True,766,,2,4,1592721206,1573338209,1573338562.0,58784047,CC BY-SA 4.0,https://stackoverflow.com/questions/58784047/python-launcher-not-responding-with-pygame,Python Launcher not responding with Pygame,,,,,,
1998,"['python', 'flask', 'visual-studio-code']","{'account_id': 231305, 'reputation': 58988, 'user_id': 495455, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/b0VBC.jpg?s=256&g=1', 'display_name': 'Jeremy Thompson', 'link': 'https://stackoverflow.com/users/495455/jeremy-thompson'}",True,726,58799605.0,1,-1,1592676279,1573468038,1573477379.0,58799604,CC BY-SA 4.0,https://stackoverflow.com/questions/58799604/running-flask-app-in-vscode-error-could-not-import-app,Running Flask app in vscode - Error: Could not import App,,,,,,
1999,"['python', 'bash', 'macos']","{'account_id': 16409158, 'reputation': 69, 'user_id': 11852930, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2350564635158502/picture?type=large', 'display_name': 'Rafie Suib', 'link': 'https://stackoverflow.com/users/11852930/rafie-suib'}",True,5568,,5,5,1592600814,1572716100,1572717714.0,58673565,CC BY-SA 4.0,https://stackoverflow.com/questions/58673565/my-bash-profile-changes-didnt-take-place-even-after-restarting-mac-terminal-wh,"My .bash_profile changes didnt take place even after restarting mac terminal, what can i do?",,,,,,
2000,"['python', 'google-app-engine', 'google-cloud-platform']","{'account_id': 475643, 'reputation': 386, 'user_id': 886104, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/27dd17c0d9083f8eec6c779836b47e47?s=256&d=identicon&r=PG', 'display_name': 'scf', 'link': 'https://stackoverflow.com/users/886104/scf'}",False,105,,1,0,1592568091,1573636827,1573642961.0,58833806,CC BY-SA 4.0,https://stackoverflow.com/questions/58833806/google-app-engine-images-api-cropping-using-a-bounding-box-with-percentages,Google App Engine Images API - cropping using a bounding box with percentages,,,,,,
2001,"['python', 'librosa']","{'account_id': 15536962, 'reputation': 305, 'user_id': 11208909, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-a56tIfg4Vvs/AAAAAAAAAAI/AAAAAAAAAMQ/svkNlP6GuqQ/photo.jpg?sz=256', 'display_name': 'BarCodeReader', 'link': 'https://stackoverflow.com/users/11208909/barcodereader'}",True,1113,58951236.0,1,5,1592533831,1574242793,1592533831.0,58951102,CC BY-SA 4.0,https://stackoverflow.com/questions/58951102/return-value-of-librosa-effect-split-is-strange,Return value of librosa.effect.Split is strange,,,,,,
2002,"['python', 'django', 'django-tables2']","{'account_id': 9781017, 'reputation': 11, 'user_id': 7249083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f97f8664b9fc61e7c0d76f0280f41026?s=256&d=identicon&r=PG&f=1', 'display_name': 'MitchvW', 'link': 'https://stackoverflow.com/users/7249083/mitchvw'}",True,574,,1,0,1592510569,1574957657,,59092862,CC BY-SA 4.0,https://stackoverflow.com/questions/59092862/django-tables2-how-to-identify-each-table-when-using-multitablemixin-in-django-t,Django_tables2 How to identify each table when using MultiTableMixin in Django Template,,,,,,
2003,"['python', 'tensorflow', 'google-cloud-automl']","{'account_id': 17183617, 'reputation': 31, 'user_id': 12438660, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82dfe6bdd79951a6bf65fd876d479d39?s=256&d=identicon&r=PG&f=1', 'display_name': 'Borja Fourquet', 'link': 'https://stackoverflow.com/users/12438660/borja-fourquet'}",True,2070,,3,3,1592500874,1574781079,,59053918,CC BY-SA 4.0,https://stackoverflow.com/questions/59053918/loading-model-generated-by-automl-with-tensorflow-raises-op-type-not-registered,Loading model generated by AutoML with Tensorflow raises &quot;Op type not registered &#39;ParseExampleV2&quot;,,,,,,
2004,"['python', 'deep-learning', 'pytorch', 'tensorboard', 'tensorboardx']","{'account_id': 10534242, 'reputation': 971, 'user_id': 7762646, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/9565729c9618f86e148295f0bb91032c?s=256&d=identicon&r=PG&f=1', 'display_name': 'G. Macia', 'link': 'https://stackoverflow.com/users/7762646/g-macia'}",False,506,,0,3,1592493709,1575020059,1575221014.0,59102184,CC BY-SA 4.0,https://stackoverflow.com/questions/59102184/how-to-use-tensorboard-with-pytorch-in-sagemaker,How to use Tensorboard with Pytorch in Sagemaker,,,,,,
2005,"['python', 'pytest', 'bdd', 'pytest-bdd']","{'account_id': 2996947, 'reputation': 4961, 'user_id': 2543304, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5eb30af764ae025418f4eae1325fc3a5?s=256&d=identicon&r=PG', 'display_name': 'Michael Grazebrook', 'link': 'https://stackoverflow.com/users/2543304/michael-grazebrook'}",True,1541,,1,3,1592426179,1574889104,,59078497,CC BY-SA 4.0,https://stackoverflow.com/questions/59078497/using-a-pytest-bdd-background-to-set-up-multiple-rows,Using a pytest-bdd background to set up multiple rows,,,,,,
2006,"['python', 'pandas', 'dataframe']","{'account_id': 17079142, 'reputation': 1, 'user_id': 12358007, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/543acee6c0f0df88ef8f9083f8afa8b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joseph', 'link': 'https://stackoverflow.com/users/12358007/joseph'}",False,1591,,1,0,1592424083,1573513346,1573513868.0,58809786,CC BY-SA 4.0,https://stackoverflow.com/questions/58809786/pandas-ewm-var-and-std,pandas ewm var and std,,,,,,
2007,"['python', 'python-module']","{'account_id': 9835434, 'reputation': 11, 'user_id': 11038132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef11813b5f8c895f16a9428612c71a40?s=256&d=identicon&r=PG&f=1', 'display_name': 'a-lawliet', 'link': 'https://stackoverflow.com/users/11038132/a-lawliet'}",False,143,,1,1,1592404387,1574023425,1574032870.0,58905023,CC BY-SA 4.0,https://stackoverflow.com/questions/58905023/im-not-sure-if-im-installing-gudhi-correctly,I&#39;m not sure if I&#39;m installing GUDHI correctly,,,,,,
2008,"['python', 'unity3d', 'machine-learning', 'ml-agent']","{'account_id': 17190465, 'reputation': 11, 'user_id': 12444318, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAiWcLUlnXsNKNXkPrakRwHu4VDW6BRA7BQza4-=k-s256', 'display_name': 'newbie333', 'link': 'https://stackoverflow.com/users/12444318/newbie333'}",False,1464,,2,1,1592400844,1574846420,1574849775.0,59066796,CC BY-SA 4.0,https://stackoverflow.com/questions/59066796/mlagents-learn-train-the-unity-environment-took-too-long-to-respond,Mlagents-learn train: &quot;The Unity environment took too long to respond.&quot;,,,,,,
2009,"['python', 'django', 'django-models', 'django-forms']","{'account_id': 3782993, 'reputation': 2177, 'user_id': 6928258, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/GokHM.png?s=256&g=1', 'display_name': 'Naren Verma', 'link': 'https://stackoverflow.com/users/6928258/naren-verma'}",True,301,58744217.0,2,0,1592388026,1573112238,1573115264.0,58743988,CC BY-SA 4.0,https://stackoverflow.com/questions/58743988/contactus-got-an-unexpected-keyword-argument-name,contactus() got an unexpected keyword argument &#39;name&#39;,,,,,,
2010,"['python', 'python-3.x', 'pandas']","{'account_id': 16952687, 'reputation': 43, 'user_id': 12261833, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8e9f290d220221f7569c363c3748aef?s=256&d=identicon&r=PG&f=1', 'display_name': 'nishank', 'link': 'https://stackoverflow.com/users/12261833/nishank'}",False,266,,1,2,1592354583,1573370139,1592354583.0,58786501,,https://stackoverflow.com/questions/58786501/removing-the-rows-if-there-are-more-than-or-equal-to-3-nan-null,Removing the rows if there are more than or equal to 3 NaN (null),,,,1573370490.0,Duplicate,
2011,"['python', 'powershell']","{'account_id': 1123821, 'reputation': 649, 'user_id': 1111542, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/16c63d119ad0ad9594f69469ade693a3?s=256&d=identicon&r=PG', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/1111542/jim'}",True,1218,,3,2,1592327023,1573809480,1573820260.0,58873732,CC BY-SA 4.0,https://stackoverflow.com/questions/58873732/in-python-how-to-pass-an-array-argument-to-powershell-script,"In python, how to pass an array argument to powershell script",,,,,,
