,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,migrated_from,closed_date,closed_reason,bounty_amount,bounty_closes_date,protected_date
2332,"['python', 'windows', 'powershell', 'pip', 'python-venv']","{'account_id': 24754806, 'reputation': 19, 'user_id': 18639831, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96d7a7505fe110711ecbdf1efb40fccd?s=256&d=identicon&r=PG', 'display_name': 'Koesob', 'link': 'https://stackoverflow.com/users/18639831/koesob'}",True,105,1,1,1648753239,1648709446,,71688079,CC BY-SA 4.0,https://stackoverflow.com/questions/71688079/powershell-venv-only-use-envirnmental-variables-python-not-python-in-venv-direc,"Powershell venv only use envirnmental variables python, not python in venv directory (Windows)",,,,,,,
2333,"['python', 'gitlab', 'gitlab-ci', 'software-quality', 'code-climate']","{'account_id': 6906835, 'reputation': 1466, 'user_id': 5304366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b76d3f99a1c7806c9d0c03a839588ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adrien Pacifico', 'link': 'https://stackoverflow.com/users/5304366/adrien-pacifico'}",False,170,1,0,1648752858,1648557870,,71662267,CC BY-SA 4.0,https://stackoverflow.com/questions/71662267/gitlab-code-quality-e0401-unable-to-import,Gitlab code quality E0401: unable to import,,,,,,,
2334,"['python', 'image-processing', 'computer-vision', 'numpy-ndarray']","{'account_id': 8283156, 'reputation': 1, 'user_id': 6227153, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pChgK.png?s=256&g=1', 'display_name': 'Ramon Morros', 'link': 'https://stackoverflow.com/users/6227153/ramon-morros'}",False,127,0,0,1648752744,1648729085,1648752744.0,71692341,CC BY-SA 4.0,https://stackoverflow.com/questions/71692341/how-to-find-the-shortest-path-inside-a-blob-in-a-binary-image-using-python,How to find the shortest path inside a blob in a binary image using python?,,,,,,,
2335,"['python', 'python-3.x', 'dictionary', 'types', 'try-except']","{'account_id': 24759134, 'reputation': 13, 'user_id': 18643738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d220976d2d8d7d31eaef8be4377b2af7?s=256&d=identicon&r=PG', 'display_name': 'Caligo', 'link': 'https://stackoverflow.com/users/18643738/caligo'}",True,62,2,1,1648752718,1648733463,1648752718.0,71693384,CC BY-SA 4.0,https://stackoverflow.com/questions/71693384/limiting-user-input-without-exceptions,Limiting user input without exceptions,71693515.0,,,,,,
2336,"['python', 'html', 'django', 'django-models', 'django-templates']","{'account_id': 24758810, 'reputation': 33, 'user_id': 18643454, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwt2p8WB6uZcGB9ZOkE2MILKVVDPoKAEUYztGq1=k-s256', 'display_name': 'Damian Keretić', 'link': 'https://stackoverflow.com/users/18643454/damian-kereti%c4%87'}",True,997,2,0,1648752096,1648729714,,71692499,CC BY-SA 4.0,https://stackoverflow.com/questions/71692499/django-foreign-key-display-values-in-detail-view,Django foreign key display values in detail view,71694263.0,,,,,,
2337,"['python', 'arrays']","{'account_id': 24757334, 'reputation': 3, 'user_id': 18642131, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6N8Hg.jpg?s=256&g=1', 'display_name': 'Guybrush', 'link': 'https://stackoverflow.com/users/18642131/guybrush'}",True,95,2,0,1648751946,1648723540,,71691138,CC BY-SA 4.0,https://stackoverflow.com/questions/71691138/sum-in-numpy-arrays-with-different-dimension,sum in numpy arrays with different dimension,71691328.0,,,,,,
2338,"['python', 'set']","{'account_id': 24231144, 'reputation': 11, 'user_id': 18184888, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/192698300c2c7c3f670526a5c39f6b6a?s=256&d=identicon&r=PG', 'display_name': 'ABenandex', 'link': 'https://stackoverflow.com/users/18184888/abenandex'}",False,55,3,0,1648751801,1648672840,1648673204.0,71683894,CC BY-SA 4.0,https://stackoverflow.com/questions/71683894/how-to-think-using-while-creating-sets-union-intersection-issubset,"How to think using while creating sets (Union, Intersection, Issubset)",,,,,,,
2339,"['python', 'oop', 'inheritance', 'python-requests']","{'account_id': 22683809, 'reputation': 1, 'user_id': 16853802, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxLukjc2zpd-VJiUfWw5HlBQj33X00OT86VDs9S=k-s256', 'display_name': 'kareem mahlees', 'link': 'https://stackoverflow.com/users/16853802/kareem-mahlees'}",True,106,2,0,1648751600,1648414318,,71640202,CC BY-SA 4.0,https://stackoverflow.com/questions/71640202/how-can-i-inherit-from-classes-i-didnt-make-like-requests-in-python,How can I inherit from classes I didn&#39;t make like requests in python,,,,,,,
2340,"['python', 'loops', 'hdf5']","{'account_id': 17836373, 'reputation': 45, 'user_id': 12955292, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e720e510810d402904aff0d4f745fa2?s=256&d=identicon&r=PG&f=1', 'display_name': 'NeuroKween', 'link': 'https://stackoverflow.com/users/12955292/neurokween'}",False,619,1,-1,1648751574,1648653607,,71679923,CC BY-SA 4.0,https://stackoverflow.com/questions/71679923/reading-multiple-hdf5-files-from-a-folder,Reading multiple hdf5 files from a folder,,,,,,,
2341,"['python', 'beautifulsoup']","{'account_id': 14881590, 'reputation': 1, 'user_id': 10746081, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-1qffnA6X0Ig/AAAAAAAAAAI/AAAAAAAAGCQ/ahkFzxsz0z0/photo.jpg?sz=256', 'display_name': 'Vera', 'link': 'https://stackoverflow.com/users/10746081/vera'}",False,55,1,0,1648751504,1648666093,1648666619.0,71682557,CC BY-SA 4.0,https://stackoverflow.com/questions/71682557/python-beautifulsoup-how-do-i-stop-treating-a-list-of-elements-like-a-single-el,Python/BeautifulSoup: How do I stop treating a list of elements like a single element?,,,,,,,
2342,"['python', 'python-3.x', 'pip', 'google-translate', 'modulenotfounderror']","{'account_id': 21492926, 'reputation': 41, 'user_id': 15838354, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c354ad31942bd932c10020753100d7ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zeyad Tarek', 'link': 'https://stackoverflow.com/users/15838354/zeyad-tarek'}",False,2118,2,3,1648751007,1648711897,1648729115.0,71688576,CC BY-SA 4.0,https://stackoverflow.com/questions/71688576/modulenotfounderror-no-module-named-googletrans-although-i-installed-it-corre,ModuleNotFoundError: No module named &#39;googletrans&#39; although I installed it correctly,,,,,,,
2343,"['python', 'tkinter', 'time', 'operating-system', 'cgitb']","{'account_id': 23175570, 'reputation': 27, 'user_id': 17274150, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhFKiTIQN04w7t9D8aX__RPjHDNZKpTbNiQhhbJBg=k-s256', 'display_name': 'grozan programer', 'link': 'https://stackoverflow.com/users/17274150/grozan-programer'}",False,50,0,0,1648750883,1648737540,1648750883.0,71694509,CC BY-SA 4.0,https://stackoverflow.com/questions/71694509/python-tkinter-button-text-typewriter-effect,python tkinter button text typewriter effect,,,,,,,
2344,"['python', 'nextcord']","{'account_id': 22558873, 'reputation': 15, 'user_id': 16746785, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1f4ef51037909642078253f229beb70?s=256&d=identicon&r=PG&f=1', 'display_name': 'im_trying', 'link': 'https://stackoverflow.com/users/16746785/im-trying'}",True,294,1,0,1648750322,1648736179,,71694135,CC BY-SA 4.0,https://stackoverflow.com/questions/71694135/nextcord-why-cant-i-do-this-in-tasks-loop,"Nextcord, why can&#39;t i do this in @tasks.loop?",71697331.0,,,,,,
2345,"['python', 'matplotlib', 'animation', 'pygame']","{'account_id': 23970929, 'reputation': 53, 'user_id': 17959613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60a8c6f06cba7bd4a1620a83440c4f09?s=256&d=identicon&r=PG', 'display_name': 'Ali Ahmed ', 'link': 'https://stackoverflow.com/users/17959613/ali-ahmed'}",True,45,1,0,1648750129,1648719019,,71690136,CC BY-SA 4.0,https://stackoverflow.com/questions/71690136/how-to-make-two-files-run-at-the-same-time,how to make two files run at the same time?,71697296.0,,,,,,
2346,"['python', 'pandas']","{'account_id': 13858208, 'reputation': 135, 'user_id': 12990915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c750e75283c34ec597ce07fb26157ceb?s=256&d=identicon&r=PG&f=1', 'display_name': 'user572780', 'link': 'https://stackoverflow.com/users/12990915/user572780'}",True,66,3,0,1648750083,1648735712,1648736604.0,71694019,CC BY-SA 4.0,https://stackoverflow.com/questions/71694019/how-to-remove-all-entries-of-a-specific-id-after-a-binary-variable-becomes-true,How to remove all entries of a specific ID after a binary variable becomes true in Pandas?,,,,,,,
2347,"['python', 'tkinter']","{'account_id': 24749690, 'reputation': 1, 'user_id': 18635362, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgPBxoN0jcQlByRz8mie_MIDtbfzbeOIsXqXjiN3Q=k-s256', 'display_name': 'hoze', 'link': 'https://stackoverflow.com/users/18635362/hoze'}",True,73,1,-1,1648750032,1648669351,1648750032.0,71683243,CC BY-SA 4.0,https://stackoverflow.com/questions/71683243/how-do-i-get-image-under-the-text-in-tkinter,How do I get image under the text In Tkinter?,71683759.0,,,,,,
2348,"['python', 'user-interface', 'kivy', 'keyboard', 'bind']","{'account_id': 22298252, 'reputation': 21, 'user_id': 16523931, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgwuiQwbkuzrh5RfGCdiBWBoNScmrlJn7INaxKW=k-s256', 'display_name': 'Lev_name', 'link': 'https://stackoverflow.com/users/16523931/lev-name'}",True,129,1,0,1648750030,1648736666,,71694299,CC BY-SA 4.0,https://stackoverflow.com/questions/71694299/how-to-use-keyboard-bind-correctly,How to use keyboard bind correctly?,71697276.0,,,,,,
2349,"['python', 'telegram', 'aiogram']","{'account_id': 18184962, 'reputation': 44, 'user_id': 13231899, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RbaZ6.png?s=256&g=1', 'display_name': 'ThePigeonKing', 'link': 'https://stackoverflow.com/users/13231899/thepigeonking'}",True,636,1,1,1648748664,1647958199,,71573487,CC BY-SA 4.0,https://stackoverflow.com/questions/71573487/python-aiogram-state-switch,Python aiogram: state switch,71697020.0,,,,,,
2350,"['python', 'pandas', 'numpy', 'matplotlib', 'graphing']","{'account_id': 24689727, 'reputation': 13, 'user_id': 18582413, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi5i8kVaUTaxlyVyhuD46KGvYx4IVdOzYOiaAMfxA=k-s256', 'display_name': 'Claire Pedersen', 'link': 'https://stackoverflow.com/users/18582413/claire-pedersen'}",True,255,2,1,1648748425,1648237069,1648747702.0,71622270,CC BY-SA 4.0,https://stackoverflow.com/questions/71622270/if-slope-is-greater-than-some-threshold-then-color-the-line-red-in-python,"if slope is greater than some threshold, then color the line red in python",71696722.0,,,,,,
2351,"['python', 'android', 'kivy', 'kivymd']","{'account_id': 23933894, 'reputation': 1, 'user_id': 17928417, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hbs56.jpg?s=256&g=1', 'display_name': 'C0D3R', 'link': 'https://stackoverflow.com/users/17928417/c0d3r'}",False,205,1,0,1648747869,1648694038,,71686267,CC BY-SA 4.0,https://stackoverflow.com/questions/71686267/adding-a-classscreen-to-a-classwidget-in-kivy,Adding a class(screen) to a class(widget) in kivy,,,,,,,
2352,"['python', 'telegram-bot', 'aiogram']","{'account_id': 24695036, 'reputation': 1, 'user_id': 18587114, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh2naLaGNWAlrnM6vyPogTo3EjVmrGaRbhBmNkgqA=k-s256', 'display_name': 'Hunnann Tauqhuireson', 'link': 'https://stackoverflow.com/users/18587114/hunnann-tauqhuireson'}",False,442,2,0,1648746810,1648287331,1648293171.0,71626880,CC BY-SA 4.0,https://stackoverflow.com/questions/71626880/how-to-remove-slashes-from-any-commands-python-telegrambot-using-aiogram,how to remove slashes from any commands python telegrambot using aiogram,,,,,,,
2353,"['python', 'pytorch', 'pytorch-dataloader']","{'account_id': 24278286, 'reputation': 25, 'user_id': 18225253, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwxHO7J0rSH3I0XVB8try95ujHx87ZTrKoksE-U=k-s256', 'display_name': 'VRN NRV', 'link': 'https://stackoverflow.com/users/18225253/vrn-nrv'}",True,430,1,0,1648746636,1648649118,,71678709,CC BY-SA 4.0,https://stackoverflow.com/questions/71678709/is-there-a-way-to-create-a-train-dataset-for-multiple-pytorch-files-in-a-folder,Is there a way to create a train dataset for multiple pytorch files in a folder?,71682036.0,,,,,,
2354,"['python', 'sockets', 'networking', 'vpn', 'oserror']","{'account_id': 21213392, 'reputation': 1, 'user_id': 15601507, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-giVDDZes-R8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnnmREGc1fVPUDN3CL92WbOkoiwLA/s96-c/photo.jpg?sz=256', 'display_name': 'Serhan &#214;zg&#252;l', 'link': 'https://stackoverflow.com/users/15601507/serhan-%c3%96zg%c3%bcl'}",False,127,0,0,1648746605,1648735850,1648746605.0,71694049,CC BY-SA 4.0,https://stackoverflow.com/questions/71694049/after-using-vpn-python-terminal-prints-oserror-errno-49-cant-assign-reques,After using VPN: Python terminal prints: OSError: [Errno 49] Can&#39;t assign requested address,,,,,,,
2355,"['python', 'cvxpy']","{'account_id': 18589051, 'reputation': 3, 'user_id': 13546688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed2fbf949e0033b807a7634cf1e64fc5?s=256&d=identicon&r=PG&f=1', 'display_name': 'z1w', 'link': 'https://stackoverflow.com/users/13546688/z1w'}",True,119,1,0,1648746133,1648705098,1648745020.0,71687361,CC BY-SA 4.0,https://stackoverflow.com/questions/71687361/cvxpy-not-allowing-item-assignment-for-mulexpression,cvxpy not allowing item assignment for MulExpression,71696545.0,,,,,,
2356,"['python', 'django']","{'account_id': 20029457, 'reputation': 15, 'user_id': 14682583, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiXAdtJ9bg_uey5pxTQaY5KIKvPYvpN2t5FuJf6jA=k-s256', 'display_name': 'manntala', 'link': 'https://stackoverflow.com/users/14682583/manntala'}",True,72,1,0,1648745883,1648738660,,71694804,CC BY-SA 4.0,https://stackoverflow.com/questions/71694804/django-use-makedirs-in-aws-s3,Django: Use makedirs in AWS S3,71695909.0,,,,,,
2357,"['python', 'authentication', 'python-requests', 'recaptcha']","{'account_id': 24751719, 'reputation': 1, 'user_id': 18637122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c899d039e3bb90a26d3d1522da27e70f?s=256&d=identicon&r=PG', 'display_name': 'user18637122', 'link': 'https://stackoverflow.com/users/18637122/user18637122'}",True,1372,1,0,1648745642,1648684230,1648745642.0,71685361,CC BY-SA 4.0,https://stackoverflow.com/questions/71685361/trying-to-bypass-captcha-page-shows-error-captcha-occurred-why,"Trying to bypass captcha, page shows &quot;error captcha occurred&quot;. Why?",,,,,,,
2358,"['python', 'arrays', 'filter', 'group-by']","{'account_id': 24463432, 'reputation': 15, 'user_id': 18384179, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GixRJm03VPQWUU785s-Z8lGZ1LL8g1-5bYmhbJA=k-s256', 'display_name': 'prithvi kaklotar', 'link': 'https://stackoverflow.com/users/18384179/prithvi-kaklotar'}",False,23,1,0,1648745556,1648736048,1648745556.0,71694097,CC BY-SA 4.0,https://stackoverflow.com/questions/71694097/how-do-i-split-the-genre-remove-duplicates-and-then-apply-groupby-using-python,"How do I Split the genre, Remove duplicates, and then apply Groupby using Python?",,,,,,,
2359,"['python', 'pandas', 'dataframe']","{'account_id': 19972689, 'reputation': 3, 'user_id': 14637791, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c865742a12e28c6274fc6c7c1999b763?s=256&d=identicon&r=PG&f=1', 'display_name': 'svanberg90', 'link': 'https://stackoverflow.com/users/14637791/svanberg90'}",False,48,1,0,1648745481,1648733800,1648745481.0,71693474,CC BY-SA 4.0,https://stackoverflow.com/questions/71693474/make-a-new-df-column-based-on-value-in-another-column-and-another-df,Make a new df column based on value in another column and another df,,,,,,,
2360,"['python', 'matplotlib']","{'account_id': 24755713, 'reputation': 9, 'user_id': 18640668, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/483bdbabec1406695924aa4170a0fc93?s=256&d=identicon&r=PG', 'display_name': 'Edward', 'link': 'https://stackoverflow.com/users/18640668/edward'}",False,30,1,0,1648745295,1648729006,1648745295.0,71692324,CC BY-SA 4.0,https://stackoverflow.com/questions/71692324/how-to-display-only-3-numbers-on-the-x-axis,How to display only 3 numbers on the X-axis?,,,,,,,
2361,"['python', 'pyqt5', 'showdialog']","{'account_id': 23327780, 'reputation': 3, 'user_id': 17404662, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ucQSW.png?s=256&g=1', 'display_name': 'apayziev', 'link': 'https://stackoverflow.com/users/17404662/apayziev'}",False,176,1,0,1648745222,1648707201,1648709232.0,71687661,CC BY-SA 4.0,https://stackoverflow.com/questions/71687661/pyqt5-show-dialog,PyQt5 -- show dialog,,,,,,,
2362,"['python', 'sktime']","{'account_id': 2004284, 'reputation': 195, 'user_id': 1794602, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a41b08ec8b955cb7b98f1287f76f700a?s=256&d=identicon&r=PG', 'display_name': 'Grzegorz Rut', 'link': 'https://stackoverflow.com/users/1794602/grzegorz-rut'}",True,112,1,0,1648744897,1647772012,1647778791.0,71545912,CC BY-SA 4.0,https://stackoverflow.com/questions/71545912/inconsistant-prediction-range-settings-in-sktime,Inconsistant prediction range settings in sktime,71696278.0,,,,,,
