,tags,owner,is_answered,view_count,bounty_amount,bounty_closes_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
1828,"['python', 'pytest']","{'account_id': 13649486, 'reputation': 1723, 'user_id': 10628282, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d7db2c233d0763739b14dd33e3ee39b?s=256&d=identicon&r=PG&f=1', 'display_name': 'user9847788', 'link': 'https://stackoverflow.com/users/10628282/user9847788'}",True,2113,,,1,1,1639031273,1636721029,,69943147,CC BY-SA 4.0,https://stackoverflow.com/questions/69943147/receiving-your-pipfile-requires-python-version-3-7-but-you-are-using-unknown-w,"Receiving Your Pipfile requires python_version 3.7, but you are using unknown, when running pytest even though I have Python 3.7.0 installed",,,,,
1829,"['python', 'google-cloud-vertex-ai']","{'account_id': 23380437, 'reputation': 31, 'user_id': 17447435, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e970c58aa56bc2be86a6428fd0831364?s=256&d=identicon&r=PG', 'display_name': 'ML_noob', 'link': 'https://stackoverflow.com/users/17447435/ml-noob'}",True,353,,,1,2,1639028476,1637835565,1638435090.0,70109346,CC BY-SA 4.0,https://stackoverflow.com/questions/70109346/vertex-ai-was-unable-to-import-data-into-dataset-it-says-maximum-1m-lines-while,Vertex AI was unable to import data into dataset. It says maximum 1M lines while my dataset only have 600k,70285054.0,,,,
1830,"['python', 'tensorflow', 'keras']","{'account_id': 23489367, 'reputation': 1, 'user_id': 17540594, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28841fcd8d6f5b0314b0de17d52d2383?s=256&d=identicon&r=PG', 'display_name': 'Aman', 'link': 'https://stackoverflow.com/users/17540594/aman'}",False,56,,,1,0,1639027759,1638185105,,70153833,CC BY-SA 4.0,https://stackoverflow.com/questions/70153833/dimensional-error-for-text-classification-using-conv2d-layer-in-keras,Dimensional Error for text classification using conv2d layer in keras,,,,,
1831,"['python', 'web-scraping', 'graphql']","{'account_id': 8366596, 'reputation': 1273, 'user_id': 6283073, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/c7ae026b1a93bc8fadfb78934acdd2b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'e.iluf', 'link': 'https://stackoverflow.com/users/6283073/e-iluf'}",True,1559,,,2,6,1639024420,1638280360,1638620076.0,70170480,CC BY-SA 4.0,https://stackoverflow.com/questions/70170480/how-to-scrape-product-data-from-website-pages-that-uses-graphql,how to scrape product data from website pages that uses graphql,70231326.0,,,,
1832,"['python', 'registration', 'mesh', 'open3d', 'trimesh']","{'account_id': 13833919, 'reputation': 25, 'user_id': 9985997, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/385e4a7e4aa04b11d17fb154f59d1b68?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ab O.', 'link': 'https://stackoverflow.com/users/9985997/ab-o'}",True,1614,,,1,1,1639019503,1638213420,,70160183,CC BY-SA 4.0,https://stackoverflow.com/questions/70160183/how-can-i-align-register-two-meshes-in-open3d-python,How can I align / register two meshes in Open3d? (Python),70284289.0,,,,
1833,"['python', 'nlp', 'catboost']","{'account_id': 14641826, 'reputation': 1293, 'user_id': 10574250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e431e751d63bd56a6aba068dd9c29c34?s=256&d=identicon&r=PG&f=1', 'display_name': 'geds133', 'link': 'https://stackoverflow.com/users/10574250/geds133'}",True,507,,,1,2,1639014660,1638229443,,70162619,CC BY-SA 4.0,https://stackoverflow.com/questions/70162619/how-to-feed-text-features-into-catboost-model-predict,How to feed text features into catboost model.predict,,,,,
1834,['python'],"{'account_id': 23265618, 'reputation': 11, 'user_id': 17351204, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwoofADVhhV284abDf8XnkN_vSWZPgCwMZ58XHD=k-s256', 'display_name': 'Кирилл Тараканов', 'link': 'https://stackoverflow.com/users/17351204/%d0%9a%d0%b8%d1%80%d0%b8%d0%bb%d0%bb-%d0%a2%d0%b0%d1%80%d0%b0%d0%ba%d0%b0%d0%bd%d0%be%d0%b2'}",False,1800,,,1,1,1639010278,1636469739,,69900328,CC BY-SA 4.0,https://stackoverflow.com/questions/69900328/could-not-load-library-cudnn-cnn-infer64-8-dll-error-code-126-please-make-sure,Could not load library cudnn_cnn_infer64_8.dll. Error code 126 Please make sure cudnn_cnn_infer64_8.dll is in your library path a,,,,,
1835,"['python', 'tkinter', 'button', 'label', 'destroy']","{'account_id': 23403363, 'reputation': 25, 'user_id': 17466173, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b55e49daef696785984e69ff67d3f05e?s=256&d=identicon&r=PG', 'display_name': 'Jake Wright', 'link': 'https://stackoverflow.com/users/17466173/jake-wright'}",True,119,,,1,0,1639009949,1637520210,,70057556,CC BY-SA 4.0,https://stackoverflow.com/questions/70057556/tkinter-button-not-destroying-labels-under-certain-conditions,Tkinter button not destroying labels under certain conditions,70280238.0,,,,
1836,"['python', 'python-3.x']","{'account_id': 23231322, 'reputation': 1, 'user_id': 17322033, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6704ca4d1d7bd042b16eedca2dd4d738?s=256&d=identicon&r=PG', 'display_name': 'sirfressh', 'link': 'https://stackoverflow.com/users/17322033/sirfressh'}",False,62,,,1,0,1639009236,1635967270,,69830639,CC BY-SA 4.0,https://stackoverflow.com/questions/69830639/issue-with-hubble-pi-camera-capture,issue with hubble-pi camera capture,,,,,
1837,"['python', 'path']","{'account_id': 23443984, 'reputation': 11, 'user_id': 17501070, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhD2Kfv1SI4SJ0yqDPps7HXYOTlgt2Gys1rdjrMBQ=k-s256', 'display_name': 'Djavul Kai', 'link': 'https://stackoverflow.com/users/17501070/djavul-kai'}",True,26,,,1,0,1638994028,1637779915,,70101491,CC BY-SA 4.0,https://stackoverflow.com/questions/70101491/python-how-do-i-access-a-subfolder-inside-the-same-folder-as-my-compiled-code,Python - How do I access a subfolder inside the same folder as my compiled code?,,,,,
1838,"['python', 'multithreading', 'logging', 'multiprocessing', 'python-logging']","{'account_id': 1241882, 'reputation': 87, 'user_id': 1431183, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/3634880904e35cb827b4c5e3c86530e0?s=256&d=identicon&r=PG', 'display_name': 'Nirmik', 'link': 'https://stackoverflow.com/users/1431183/nirmik'}",True,1190,,,2,3,1638982948,1637786048,,70102581,CC BY-SA 4.0,https://stackoverflow.com/questions/70102581/python-logging-with-multithreading-multiprocessing,Python logging with multithreading + multiprocessing,,,,,
1839,"['python', 'pandas', 'data-analysis', 'data-cleaning']","{'account_id': 17995495, 'reputation': 45, 'user_id': 13078629, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiRNDs1iEfggsa_HhgwB3PxWjwDdznfaXQpdvj8=k-s256', 'display_name': 'Solana Liu', 'link': 'https://stackoverflow.com/users/13078629/solana-liu'}",True,46,,,1,0,1638982916,1636587578,1638982606.0,69921511,CC BY-SA 4.0,https://stackoverflow.com/questions/69921511/data-cleaning-removing-trailing-phrases,Data Cleaning - removing trailing phrases,69921686.0,,,,
1840,"['python', 'tensorflow', 'conv-neural-network', 'classification', 'image-classification']","{'account_id': 23322639, 'reputation': 11, 'user_id': 17400263, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6f60874cf86d537bffe7538c514e7a7?s=256&d=identicon&r=PG', 'display_name': 'black_powr', 'link': 'https://stackoverflow.com/users/17400263/black-powr'}",False,107,,,1,1,1638980676,1636771473,,69951050,CC BY-SA 4.0,https://stackoverflow.com/questions/69951050/errors-in-multi-class-image-classification-using-cnn,Errors in Multi class image classification using CNN,,,,,
1841,"['python', 'tensorflow']","{'account_id': 23448700, 'reputation': 1, 'user_id': 17505147, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5e221d8b1addb54cd29347cf99d14ad?s=256&d=identicon&r=PG', 'display_name': 'Nihayah Azzahra', 'link': 'https://stackoverflow.com/users/17505147/nihayah-azzahra'}",False,160,,,1,0,1638974845,1637825210,1637828783.0,70107223,CC BY-SA 4.0,https://stackoverflow.com/questions/70107223/tensorflow-valueerror-input-0-of-layer-sequential-is-incompatible-with-the-laye,TensorFlow ValueError: Input 0 of layer sequential is incompatible with the layer,,,,,
1842,"['python', 'coinbase-api']","{'account_id': 952905, 'reputation': 16775, 'user_id': 1235929, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/9f460ae7deb6fa19034c810a53b9fbac?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/1235929/dave'}",True,191,,,2,-1,1638973504,1638152058,,70149104,CC BY-SA 4.0,https://stackoverflow.com/questions/70149104/with-the-python-coinbase-api-how-do-i-figure-out-my-pricing-tier-fees,"With the Python Coinbase API, how do I figure out my pricing tier (fees)?",70276482.0,,,,
1843,"['python', 'simulation', 'gekko']","{'account_id': 13288055, 'reputation': 510, 'user_id': 9593485, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1813462578705154/picture?type=large', 'display_name': 'reyPanda', 'link': 'https://stackoverflow.com/users/9593485/reypanda'}",True,84,,,1,2,1638971883,1638249840,,70164686,CC BY-SA 4.0,https://stackoverflow.com/questions/70164686/gekko-variable-update-in-real-time,GEKKO variable update in real time,70276230.0,,,,
1844,"['python', 'flask', 'flask-restful', 'flask-jwt', 'python-3.10']","{'account_id': 22498195, 'reputation': 1, 'user_id': 16694867, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw8HmWzW6hJi9a3SF7P2IZ7sTLfqQJ2a_Z8C4MN=k-s256', 'display_name': 'Gabriel kalango', 'link': 'https://stackoverflow.com/users/16694867/gabriel-kalango'}",True,511,,,2,-3,1638970884,1636026439,1636027250.0,69838757,CC BY-SA 4.0,https://stackoverflow.com/questions/69838757/i-was-creating-a-rest-api-using-flask-and-while-i-was-about-to-test-it-on-postma,i was creating a REST api using flask and while i was about to test it on postman I saw that error,,,,,
1845,"['python', 'python-3.x', 'selenium', 'selenium-webdriver', 'web-scraping']","{'account_id': 23016662, 'reputation': 1039, 'user_id': 17138322, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8paGI.png?s=256&g=1', 'display_name': 'Erling Olsen', 'link': 'https://stackoverflow.com/users/17138322/erling-olsen'}",True,262,,,1,0,1638969626,1635892183,1638969626.0,69817631,CC BY-SA 4.0,https://stackoverflow.com/questions/69817631/multiple-scraping-problem-in-the-code-what-am-i-doing-wrong,Multiple scraping: problem in the code. What am I doing wrong?,69818379.0,,,,
1846,"['python', 'tensorflow', 'keras', 'neural-network', 'attention-model']","{'account_id': 22668618, 'reputation': 31, 'user_id': 16840614, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwsY4pvWTvgyWQZxXVuXQeOVW1CWe-B1SFZEM88=k-s256', 'display_name': 'mark Lan', 'link': 'https://stackoverflow.com/users/16840614/mark-lan'}",False,334,,,1,1,1638967597,1636798712,1636875469.0,69953339,CC BY-SA 4.0,https://stackoverflow.com/questions/69953339/custom-attention-layer-after-lstm-layer-gives-valueerror-in-keras,Custom attention layer after LSTM layer gives ValueError in Keras,,,,,
1847,"['python', 'python-idle']","{'account_id': 22915560, 'reputation': 65, 'user_id': 17052204, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a06750f8c10bad83c4d860a293ea333c?s=256&d=identicon&r=PG', 'display_name': 'Charlie Zhang', 'link': 'https://stackoverflow.com/users/17052204/charlie-zhang'}",True,391,,,1,-2,1638963838,1636900154,1638963838.0,69964017,,https://stackoverflow.com/questions/69964017/why-is-python-idle-bad,Why is Python IDLE bad?,69964060.0,,1636900566.0,Opinion-based,
1848,"['python', 'matlab', 'scipy', 'curve-fitting', 'symfit']","{'account_id': 17635809, 'reputation': 80, 'user_id': 12799099, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22b8ee97c6b5c54b66941a5f5befc6cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'abdullatif', 'link': 'https://stackoverflow.com/users/12799099/abdullatif'}",False,213,,,0,1,1638963055,1638276629,1638963055.0,70169622,CC BY-SA 4.0,https://stackoverflow.com/questions/70169622/curve-fitting-different-in-python-than-matlab,curve fitting different in Python than Matlab,,,,,
1849,"['python', 'pydantic']","{'account_id': 23081885, 'reputation': 11, 'user_id': 17194042, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f5338ecf1494fe8a87c6c566d1d061d?s=256&d=identicon&r=PG', 'display_name': 'learning', 'link': 'https://stackoverflow.com/users/17194042/learning'}",True,61,,,1,-1,1638962941,1637697355,1638962280.0,70087078,CC BY-SA 4.0,https://stackoverflow.com/questions/70087078/how-to-validate-2-nested-json-using-pydantic-model-in-python,How to validate 2 nested json using Pydantic model in python?,,,,,
1850,"['python', 'c++', 'gdb', 'pretty-print', 'gdb-python']","{'account_id': 1448739, 'reputation': 9669, 'user_id': 1366368, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/9CxXt.jpg?s=256&g=1', 'display_name': 'Adrian', 'link': 'https://stackoverflow.com/users/1366368/adrian'}",False,187,,,2,4,1638962020,1637997661,1638962020.0,70132796,CC BY-SA 4.0,https://stackoverflow.com/questions/70132796/is-it-possible-to-generate-a-pseudo-type-so-that-i-can-fake-out-gdbs-pretty-pri,Is it possible to generate a pseudo-type so that I can fake out gdb&#39;s pretty printing system?,,,,,
1851,"['python', 'windows', 'odoo', 'c++builder', 'setuptools']","{'account_id': 23451742, 'reputation': 11, 'user_id': 17507804, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxkfXj_SbVGKmkCmxq8KxfUnPXqP2o91OkyDg6I=k-s256', 'display_name': 'resua', 'link': 'https://stackoverflow.com/users/17507804/resua'}",False,427,,,1,1,1638961599,1637846172,1638961599.0,70111800,CC BY-SA 4.0,https://stackoverflow.com/questions/70111800/i-have-a-problem-while-installing-odoo-v13-requirements-txt-related-with-micro,I have a problem while installing Odoo v13. requirements.txt. Related with Microsoft Visual C++ Build Tools,,,,,
1852,"['python', 'multithreading', 'selenium', 'web-scraping']","{'account_id': 21107156, 'reputation': 11, 'user_id': 15515895, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/114ac90f74305334f5fdba5ec97fdd42?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel Lund', 'link': 'https://stackoverflow.com/users/15515895/daniel-lund'}",True,39,,,1,0,1638960825,1638201143,1638268887.0,70157480,CC BY-SA 4.0,https://stackoverflow.com/questions/70157480/is-there-a-way-to-run-unique-instances-of-a-class-in-threads-in-a-web-scraper,Is there a way to run unique instances of a class in threads in a web scraper,70168909.0,,,,
1853,"['python', 'optimization', 'pymoo']","{'account_id': 6119113, 'reputation': 1, 'user_id': 4773213, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55d051f5efcbbc859b5a9defcf0b2289?s=256&d=identicon&r=PG&f=1', 'display_name': 'drisyagv', 'link': 'https://stackoverflow.com/users/4773213/drisyagv'}",False,567,,,1,0,1638960619,1636514809,1636543429.0,69907647,CC BY-SA 4.0,https://stackoverflow.com/questions/69907647/pymoo-error-number-of-values-and-population-size-do-not-match,Pymoo -Error: Number of values and population size do not match,,,,,
1854,"['python', 'powerbi', 'olap', 'xmla']","{'account_id': 10846611, 'reputation': 134, 'user_id': 7975863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d58f5314856b1da7ca2db18276fcfd9c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/7975863/mike'}",True,439,,,1,4,1638957410,1638270472,1638957410.0,70168326,CC BY-SA 4.0,https://stackoverflow.com/questions/70168326/error-reopening-connection-to-power-bi-xmla-endpoint-with-python,Error reopening connection to Power BI XMLA endpoint with Python,,,,,
1855,"['python', 'selenium', 'xpath', 'css-selectors', 'webdriverwait']","{'account_id': 23358502, 'reputation': 105, 'user_id': 17431121, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhgYQlcKe5Dkgua9gWsp1mrJ-dwJouE2G6CGlCG=k-s256', 'display_name': 'NikaTheKilla', 'link': 'https://stackoverflow.com/users/17431121/nikathekilla'}",True,134,,,2,1,1638956486,1637133560,1637138462.0,70000272,CC BY-SA 4.0,https://stackoverflow.com/questions/70000272/unable-to-send-text-to-leaving-from-field-within-expedia-com-using-selenium-and,Unable to send text to Leaving from field within expedia.com using Selenium and Python,70001165.0,,,,
1856,"['python', 'tensorflow', 'keras', 'deep-learning', 'tensorflow-datasets']","{'account_id': 7113828, 'reputation': 642, 'user_id': 5440823, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/b1c13d42fbb111b7081b95bcf055dd0a?s=256&d=identicon&r=PG&f=1', 'display_name': 'dosvarog', 'link': 'https://stackoverflow.com/users/5440823/dosvarog'}",True,791,,,1,1,1638955026,1635864103,1638955026.0,69812267,CC BY-SA 4.0,https://stackoverflow.com/questions/69812267/is-it-possible-to-use-image-dataset-from-directory-with-convolutional-autoenco,Is it possible to use image_dataset_from_directory() with convolutional autoencoders in Keras?,69813100.0,,,,
1857,"['python', 'html', 'flask']","{'account_id': 23309458, 'reputation': 131, 'user_id': 17388934, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw1e7Ghqhi8bfRl-tgZIt9MIi95ds5ovLx-cwY1=k-s256', 'display_name': 'be_real', 'link': 'https://stackoverflow.com/users/17388934/be-real'}",False,149,,,1,0,1638954746,1636962230,1636980919.0,69970880,CC BY-SA 4.0,https://stackoverflow.com/questions/69970880/how-to-access-an-already-uploaded-audio-file-from-directory-and-create-spectrogr,how to access an already uploaded audio file from directory and create spectrogram of it in Flask,,,,,
