,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,bounty_amount,bounty_closes_date,protected_date,migrated_from
2121,['python'],"{'account_id': 19499439, 'reputation': 11, 'user_id': 14265901, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b0fd17398fe2ee8f33573a1da5a7d90?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zedekiah Ochieng', 'link': 'https://stackoverflow.com/users/14265901/zedekiah-ochieng'}",True,45,,,1,0,1667073884,1667073414,1667073558.0,74248398,https://stackoverflow.com/questions/74248398/indexerror-list-index-out-of-range-in-python-while-using-greater-than-operator,,IndexError: list index out of range in python while using greater than operator,CC BY-SA 4.0,,,,
2122,"['python', 'mkdir']","{'account_id': 26771388, 'reputation': 1, 'user_id': 20367714, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0Z4DestV1ME8AN8aFsWX2GA5X2cRL8_o8KsjWcbw=k-s256', 'display_name': 'CgwaterTech', 'link': 'https://stackoverflow.com/users/20367714/cgwatertech'}",False,51,1667071810.0,,1,-4,1667073826,1667070876,1667071189.0,74248138,https://stackoverflow.com/questions/74248138/syntaxerror-invalid-syntax-mkdir,Duplicate,SyntaxError: invalid syntax mkdir,,,,,
2123,"['python', 'session', 'telethon', 'pyrogram']","{'account_id': 19630691, 'reputation': 3, 'user_id': 14369073, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-kqad2Nnt-sk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl-teDt5puoQIpPppHNgGyhZ4oFGQ/photo.jpg?sz=256', 'display_name': 'Bali Cali', 'link': 'https://stackoverflow.com/users/14369073/bali-cali'}",True,55,,74248421.0,1,0,1667073637,1667067150,,74247684,https://stackoverflow.com/questions/74247684/telethon-find-session-file-phone-number,,Telethon find .session file phone number,CC BY-SA 4.0,,,,
2124,"['python', 'pyspark', 'apache-spark-sql']","{'account_id': 26771495, 'reputation': 1, 'user_id': 20367804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da2e9cd40c377a249df02697698e4388?s=256&d=identicon&r=PG&f=1', 'display_name': 'e_over_accnt', 'link': 'https://stackoverflow.com/users/20367804/e-over-accnt'}",False,20,,,0,0,1667073489,1667072391,1667073489.0,74248285,https://stackoverflow.com/questions/74248285/pyspark-machine-learning-error-failed-to-execute-user-defined-function-stringi,,Pyspark machine learning error &quot;Failed to execute user defined function (StringIndexerModel$$Lambda$3407/1286720957: (string) =&gt; double)&quot;,CC BY-SA 4.0,,,,
2125,"['python', 'django', 'forms']","{'account_id': 25560420, 'reputation': 43, 'user_id': 19343124, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/662aafcef14d774a18aa86863a92eb4d?s=256&d=identicon&r=PG', 'display_name': 'Filip Kania', 'link': 'https://stackoverflow.com/users/19343124/filip-kania'}",False,25,,,0,2,1667073178,1667073178,,74248375,https://stackoverflow.com/questions/74248375/django-form-selection-dependent-on-another-field,,Django Form - Selection dependent on another field,CC BY-SA 4.0,,,,
2126,"['python', 'tkinter']","{'account_id': 1472884, 'reputation': 200, 'user_id': 1662932, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/20adb55acc2d500e3d0e9cc73c78e56a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Howeitzer', 'link': 'https://stackoverflow.com/users/1662932/howeitzer'}",True,86,,74248293.0,1,0,1667073059,1667052402,,74245978,https://stackoverflow.com/questions/74245978/creating-a-world-cup-sweetstakes-using-python-and-tkinter-how-to-select-a-playe,,Creating a world cup sweetstakes using Python and Tkinter. How to select a player and team from two lists and remove from the next selection,CC BY-SA 4.0,,,,
2127,"['python', 'web-scraping', 'scrapy']","{'account_id': 12815228, 'reputation': 21, 'user_id': 9272081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e30391db0888984030c8328d740d21c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aurel', 'link': 'https://stackoverflow.com/users/9272081/aurel'}",True,69,,,1,0,1667073054,1666557161,1666712928.0,74174567,https://stackoverflow.com/questions/74174567/item-yield-through-a-visitor-page-in-scrapy,,Item yield through a visitor page in Scrapy,CC BY-SA 4.0,,,,
2128,"['python', 'html', 'beautifulsoup']","{'account_id': 21876410, 'reputation': 1, 'user_id': 16165375, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79dc9b2fce7892cb0db1e24f59af3c78?s=256&d=identicon&r=PG&f=1', 'display_name': 'Giacomo Sanguin', 'link': 'https://stackoverflow.com/users/16165375/giacomo-sanguin'}",False,39,,,1,-1,1667073007,1666310303,,74147426,https://stackoverflow.com/questions/74147426/find-a-certain-tag-in-html-with-web-scraping,,Find a certain tag in HTML with web scraping,CC BY-SA 4.0,,,,
2129,"['python', 'text', 'data-extraction', 'information-extraction']","{'account_id': 23193015, 'reputation': 177, 'user_id': 17289097, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8abad1f33514fc7319823c4682f4d399?s=256&d=identicon&r=PG', 'display_name': 'Urvesh', 'link': 'https://stackoverflow.com/users/17289097/urvesh'}",False,29,,,1,-1,1667072937,1667070468,,74248081,https://stackoverflow.com/questions/74248081/extract-text-available-between-two-keywords-and-store-that-text-into-a-list-in-p,,Extract text available between two keywords and store that text into a list in python,CC BY-SA 4.0,,,,
2130,"['python', 'function', 'kivy']","{'account_id': 23325054, 'reputation': 23, 'user_id': 17402350, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/po0JC.png?s=256&g=1', 'display_name': 'Twintail', 'link': 'https://stackoverflow.com/users/17402350/twintail'}",True,33,,74248343.0,1,2,1667072915,1667003998,,74242087,https://stackoverflow.com/questions/74242087/python-function-which-i-can-not-call-from-kivy,,Python function which I can not call from kivy,CC BY-SA 4.0,,,,
2131,"['python', 'math', 'data-science', 'cluster-analysis', 'trend']","{'account_id': 15158286, 'reputation': 1, 'user_id': 15538239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca5247919dbf7acaa8ff49683d10bd80?s=256&d=identicon&r=PG&f=1', 'display_name': 'ndw', 'link': 'https://stackoverflow.com/users/15538239/ndw'}",False,21,,,0,0,1667072770,1667072208,1667072770.0,74248257,https://stackoverflow.com/questions/74248257/distinguish-trend-from-clusters-programmatically-in-python,,Distinguish trend from clusters programmatically in Python,CC BY-SA 4.0,,,,
2132,"['python', 'django']","{'account_id': 26547788, 'reputation': 1, 'user_id': 20177610, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a206e5c6510f8ddfcf0a264aa30aee8c?s=256&d=identicon&r=PG', 'display_name': 'Mary', 'link': 'https://stackoverflow.com/users/20177610/mary'}",False,43,,,0,0,1667072600,1665075659,1667072600.0,73977549,https://stackoverflow.com/questions/73977549/how-to-refresh-the-html-page-of-the-user-when-receiving-the-signal,,How to refresh the HTML page of the user when receiving the signal,CC BY-SA 4.0,,,,
2133,"['python', 'loops', 'recursion', 'module']","{'account_id': 21439974, 'reputation': 1, 'user_id': 15794740, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GirNnvl4-ywf-Vm1f6TIpignPOeDJ5kl9eabUZ_qQ=k-s256', 'display_name': 'Canuk info', 'link': 'https://stackoverflow.com/users/15794740/canuk-info'}",True,33,,,1,0,1667072478,1666297360,1667072478.0,74145922,https://stackoverflow.com/questions/74145922/how-to-make-a-code-ask-the-same-question-until-a-user-guesses-the-word-correctly,,How to make a code ask the same question until a user guesses the word correctly using Python?,CC BY-SA 4.0,,,,
2134,"['python', 'oop', 'machine-learning', 'scikit-learn', 'progress-bar']","{'account_id': 15499374, 'reputation': 214, 'user_id': 11181287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5513f7912591f986d320a269fea0109f?s=256&d=identicon&r=PG&f=1', 'display_name': 'GooJ', 'link': 'https://stackoverflow.com/users/11181287/gooj'}",False,36,,,0,0,1667072350,1667069734,1667072350.0,74247993,https://stackoverflow.com/questions/74247993/better-way-to-inject-progress-bar-into-gridsearchcv,,Better way to inject progress bar into GridSearchCV,CC BY-SA 4.0,,,,
2135,"['python', 'list', 'dictionary']","{'account_id': 17242007, 'reputation': 3, 'user_id': 12484057, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2627382697340399/picture?type=large', 'display_name': 'Juliano Silva', 'link': 'https://stackoverflow.com/users/12484057/juliano-silva'}",True,22,,74248258.0,1,0,1667072214,1667071770,,74248216,https://stackoverflow.com/questions/74248216/how-can-i-turn-a-list-into-a-dict-getting-something-like-this,,How can i turn a list into a dict getting something like this?,CC BY-SA 4.0,,,,
2136,"['python', 'jax']","{'account_id': 15195654, 'reputation': 27, 'user_id': 10965084, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1181529985330015/picture?type=large', 'display_name': 'Jacob Helwig', 'link': 'https://stackoverflow.com/users/10965084/jacob-helwig'}",False,32,,,0,-1,1667072004,1667072004,,74248236,https://stackoverflow.com/questions/74248236/jax-vmap-a-function-with-variable-length-for-loop,,JAX: `vmap` a function with variable length for loop,CC BY-SA 4.0,,,,
2137,"['python', 'python-3.x']","{'account_id': 24724237, 'reputation': 1, 'user_id': 18612934, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgpT34W2pXxT7mRfF5tt0xxX2pzD4KBUnK2KeABnw=k-s256', 'display_name': 'Toodles', 'link': 'https://stackoverflow.com/users/18612934/toodles'}",False,38,,,0,-1,1667071831,1667070748,,74248119,https://stackoverflow.com/questions/74248119/how-do-i-remove-the-two-apostrophes-from-my-return,,how do I remove the two apostrophes from my return?,CC BY-SA 4.0,,,,
2138,"['python', 'matplotlib', 'canvas']","{'account_id': 24704231, 'reputation': 17, 'user_id': 18655289, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxBCxiIGha727hcvAYgjMNdy0xwhR1VU2e8XeXh=k-s256', 'display_name': 'Nicolas Cesarini', 'link': 'https://stackoverflow.com/users/18655289/nicolas-cesarini'}",False,8,,,0,0,1667071702,1667071702,,74248209,https://stackoverflow.com/questions/74248209/refresh-a-plot-in-a-gui-made-with-qtdesigner,,Refresh a plot in a GUI made with QtDesigner,CC BY-SA 4.0,,,,
2139,"['python', 'tkinter', 'button']","{'account_id': 26770084, 'reputation': 15, 'user_id': 20366624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d8a138cd1dc848ace8681591b118fc5?s=256&d=identicon&r=PG&f=1', 'display_name': 'caterin', 'link': 'https://stackoverflow.com/users/20366624/caterin'}",True,46,,74248167.0,4,0,1667071576,1667070663,1667070769.0,74248108,https://stackoverflow.com/questions/74248108/how-do-you-set-functions-for-a-button-on-tkinter,,"How do you set functions for a button, on Tkinter?",CC BY-SA 4.0,,,,
2140,"['python', 'mysql']","{'account_id': 26769288, 'reputation': 1, 'user_id': 20365954, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3dox2sTS9u4O7nGOZPr08B_sBhWuSqlql5RQF93dA=k-s256', 'display_name': 'Pranav Sethi', 'link': 'https://stackoverflow.com/users/20365954/pranav-sethi'}",False,27,,,0,-1,1667071575,1667050809,1667071575.0,74245798,https://stackoverflow.com/questions/74245798/pls-help-unable-to-connect-to-mysql,,pls help unable to connect to mysql,CC BY-SA 4.0,,,,
2141,"['python', 'mongodb', 'nosql', 'pymongo', 'fastapi']","{'account_id': 18331003, 'reputation': 141, 'user_id': 13349539, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e533a3d3592b567e59ec938193425034?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ahmet-Salman', 'link': 'https://stackoverflow.com/users/13349539/ahmet-salman'}",True,38,,74248197.0,1,0,1667071566,1667062014,1667062719.0,74247081,https://stackoverflow.com/questions/74247081/partial-update-overwriting-nested-fields-in-mongodb-and-fastapi,,Partial update overwriting nested fields in MongoDB and FastAPI,CC BY-SA 4.0,,,,
2142,"['python', 'selenium-webdriver', 'web-scraping', 'heroku', 'selenium-chromedriver']","{'account_id': 26771114, 'reputation': 1, 'user_id': 20367472, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99edb32b6d90abf8b726abbd5ff5ec4b?s=256&d=identicon&r=PG', 'display_name': 'GoldenRoach', 'link': 'https://stackoverflow.com/users/20367472/goldenroach'}",False,73,,,0,0,1667071536,1667070085,1667071536.0,74248040,https://stackoverflow.com/questions/74248040/my-code-returns-the-error-typeerror-expected-str-bytes-or-os-pathlike-object,,"My code returns the error: TypeError: expected str, bytes or os.PathLike object, not NoneType",CC BY-SA 4.0,,,,
2143,"['python', 'keras']","{'account_id': 19778687, 'reputation': 184, 'user_id': 14484123, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjRBgc12MqfQEZSJmT9TQ5cB6uVHUzgymIK8uebzQ=k-s256', 'display_name': 'Luis Maximus', 'link': 'https://stackoverflow.com/users/14484123/luis-maximus'}",False,33,,,0,1,1667071396,1667068971,1667071396.0,74247887,https://stackoverflow.com/questions/74247887/keras-valueerror-input-0-of-layer-conv1-pad-is-incompatible-with-the-layer,,"Keras : ValueError Input 0 of layer &quot;Conv1_pad&quot; is incompatible with the layer: expected ndim=4, found ndim=1",CC BY-SA 4.0,,,,
2144,"['python', 'pandas', 'dataframe', 'count', 'multiple-columns']","{'account_id': 21961240, 'reputation': 237, 'user_id': 16239103, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d336de30952e6fa34d71763fd77609df?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eduardomaker', 'link': 'https://stackoverflow.com/users/16239103/eduardomaker'}",True,26,,74247708.0,2,1,1667071378,1667066774,1667071378.0,74247639,https://stackoverflow.com/questions/74247639/value-counts-not-working-with-a-column-filter-in-pandas,,value counts not working with a column filter in Pandas,CC BY-SA 4.0,,,,
2145,"['python', 'discord.py', 'command', 'bots']","{'account_id': 26292913, 'reputation': 21, 'user_id': 19959652, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucpra9VKnwIuKjchvVSwP8udr433LIGGJaShnleiiw=k-s256', 'display_name': 'HaxDX', 'link': 'https://stackoverflow.com/users/19959652/haxdx'}",True,34,,,2,1,1667071234,1666728258,1666728410.0,74199615,https://stackoverflow.com/questions/74199615/kick-command-wont-kick-people-when-used,,Kick command won&#39;t kick people when used,CC BY-SA 4.0,,,,
2146,"['python', 'html', 'xpath', 'scrapy']","{'account_id': 23053103, 'reputation': 23, 'user_id': 17169588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cadaaef2d3e9174bd9724ccf1af34e99?s=256&d=identicon&r=PG', 'display_name': 'epope', 'link': 'https://stackoverflow.com/users/17169588/epope'}",True,77,,74232010.0,2,2,1667071205,1666941830,1666943466.0,74231883,https://stackoverflow.com/questions/74231883/trying-to-get-text-from-html-via-xpath-with-scrapy-mobilya,,trying to get text from html via xpath with scrapy &quot;Mobilya&quot;,CC BY-SA 4.0,,,,
2147,"['python', 'python-polars']","{'account_id': 13123072, 'reputation': 1192, 'user_id': 9479925, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vlTxQ.jpg?s=256&g=1', 'display_name': 'myamulla_ciencia', 'link': 'https://stackoverflow.com/users/9479925/myamulla-ciencia'}",True,94,,74231674.0,2,1,1667071127,1666937342,1667071127.0,74231254,https://stackoverflow.com/questions/74231254/how-to-filter-empty-values-from-a-column-of-python-polars-dataframe,,How to filter empty values from a column of Python Polars Dataframe?,CC BY-SA 4.0,,,,
2148,"['python', 'python-3.x', 'regex']","{'account_id': 26765314, 'reputation': 43, 'user_id': 20362572, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2E984bdocSW9sa0i-VxwDHYrrqBySbRik4pEcZ=k-s256', 'display_name': 'JD13', 'link': 'https://stackoverflow.com/users/20362572/jd13'}",True,34,,74248120.0,1,1,1667071102,1667070403,1667071102.0,74248072,https://stackoverflow.com/questions/74248072/python-phone-number-pattern-matching-w-regex-findall,,Python Phone Number Pattern Matching w/ RegEx (findall),CC BY-SA 4.0,,,,
2149,"['python', 'django', 'vue.js', 'crud', 'fetch-api']","{'account_id': 26731022, 'reputation': 1, 'user_id': 20333359, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5bd1823a4526624027713b5175b53d1?s=256&d=identicon&r=PG', 'display_name': 'Nathan', 'link': 'https://stackoverflow.com/users/20333359/nathan'}",False,69,,,0,0,1667071045,1667070959,1667071045.0,74248145,https://stackoverflow.com/questions/74248145/deleting-database-object-via-a-button-in-vue-component,,Deleting database object via a button in Vue component,CC BY-SA 4.0,,,,
2150,"['python', 'pygame']","{'account_id': 26771370, 'reputation': 1, 'user_id': 20367697, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2dk8eFgfMxee5p9R4xGCzk-YSve4j4w48At90P=k-s256', 'display_name': 'Dominik', 'link': 'https://stackoverflow.com/users/20367697/dominik'}",False,23,1667070879.0,,0,0,1667070941,1667070747,,74248118,https://stackoverflow.com/questions/74248118/how-to-make-image-disappear-or-how-to-hide-image-from-the-screen,Duplicate,How to make image disappear or how to hide image from the screen?,,,,,
2151,"['python', 'dataframe', 'statistics']","{'account_id': 26517618, 'reputation': 21, 'user_id': 20151874, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1fc7c80d55b6b42ba317c0010962621?s=256&d=identicon&r=PG', 'display_name': 'bbb12543', 'link': 'https://stackoverflow.com/users/20151874/bbb12543'}",False,16,,,0,0,1667070866,1667070866,,74248135,https://stackoverflow.com/questions/74248135/thinkstats-book-exercise-1-2-issues-python,,Thinkstats Book Exercise 1.2 issues - Python,CC BY-SA 4.0,,,,
