,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
1829,['python'],"{'account_id': 19109050, 'reputation': 1, 'user_id': 13955464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15209135ff32dbac0408d5fd39dac811?s=256&d=identicon&r=PG&f=1', 'display_name': 'pikaros', 'link': 'https://stackoverflow.com/users/13955464/pikaros'}",False,195,1,-2,1618178688,1595112801,,62974570,CC BY-SA 4.0,https://stackoverflow.com/questions/62974570/download-images-from-multiple-websites-urls,Download images from multiple websites (urls),,,,,,,
1830,"['javascript', 'python', 'flask', 'chart.js', 'real-time']","{'account_id': 19176661, 'reputation': 1, 'user_id': 14009270, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ZiEr0caHKvI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnWHimIfgON-Xl9sfLV8trwPjcndQ/photo.jpg?sz=256', 'display_name': 'Rohit Kar', 'link': 'https://stackoverflow.com/users/14009270/rohit-kar'}",False,2608,1,0,1618139400,1595941208,,63134743,CC BY-SA 4.0,https://stackoverflow.com/questions/63134743/plotting-real-time-data-using-flask-chart-js,Plotting Real Time data using Flask Chart.js,,,,,,,
1831,"['python', 'jupyter-notebook', 'cluster-analysis']","{'account_id': 19180765, 'reputation': 1, 'user_id': 14012530, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8af59b0ca51a680b7c040921897281c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'code_william', 'link': 'https://stackoverflow.com/users/14012530/code-william'}",False,900,1,0,1618112432,1595976675,1618112432.0,63143898,CC BY-SA 4.0,https://stackoverflow.com/questions/63143898/valueerror-cannot-insert-cluster-labels-already-exists,"ValueError: cannot insert Cluster Labels, already exists",,,,,,,
1832,"['python', 'machine-learning', 'scikit-learn', 'pickle', 'knn']","{'account_id': 18995978, 'reputation': 11, 'user_id': 13864151, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed2f936b4fad008bc4f2fd00f1acb6e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aditya Gawhale', 'link': 'https://stackoverflow.com/users/13864151/aditya-gawhale'}",True,106,1,1,1618010132,1594056910,1618010132.0,62761472,CC BY-SA 4.0,https://stackoverflow.com/questions/62761472/pickle-lazy-learners,Pickle Lazy Learners,,,,,,,
1833,"['python', 'pandas']","{'account_id': 321625, 'reputation': 24092, 'user_id': 640558, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a3406798d70c05a95bb2a803780f7cfb?s=256&d=identicon&r=PG', 'display_name': 'Lostsoul', 'link': 'https://stackoverflow.com/users/640558/lostsoul'}",True,17920,3,16,1617981377,1594744639,,62899860,CC BY-SA 4.0,https://stackoverflow.com/questions/62899860/how-can-i-resolve-typeerror-cannot-safely-cast-non-equivalent-float64-to-int6,How can I resolve - TypeError: cannot safely cast non-equivalent float64 to int64?,,,62900561.0,,,,
1834,"['python', 'scikit-image']","{'account_id': 16034698, 'reputation': 1240, 'user_id': 11572712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab2276ec0bafb3feff2e53d844c88138?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tobitor', 'link': 'https://stackoverflow.com/users/11572712/tobitor'}",False,970,2,0,1617968904,1595536575,1595576583.0,63062744,CC BY-SA 4.0,https://stackoverflow.com/questions/63062744/adding-black-pixels-squaring-and-resizing-image,"Adding black pixels, squaring and resizing image",,,,,,,
1835,"['python', 'tensorflow', 'pytorch', 'bert-language-model']","{'account_id': 16307570, 'reputation': 109, 'user_id': 11777143, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-2AtCK6py1Sw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdaTq6qyWookBdnPYTUZ6-nTR4_Dw/photo.jpg?sz=256', 'display_name': 'Asma', 'link': 'https://stackoverflow.com/users/11777143/asma'}",True,6341,3,5,1617966016,1595019168,1595084388.0,62961627,CC BY-SA 4.0,https://stackoverflow.com/questions/62961627/oserror-error-no-file-named-pytorch-model-bin-tf-model-h5-model-ckpt-in,"OSError: Error no file named [&#39;pytorch_model.bin&#39;, &#39;tf_model.h5&#39;, &#39;model.ckpt.index&#39;]",,,65417726.0,,,,
1836,"['python', 'django']","{'account_id': 18980920, 'reputation': 1, 'user_id': 13852323, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giuz-jcsjwJgidpPabBbJpwGa9DBdlzRzs-mWDX=k-s256', 'display_name': 'Chris Vinh', 'link': 'https://stackoverflow.com/users/13852323/chris-vinh'}",False,1086,3,0,1617953826,1593684924,1593695653.0,62694020,CC BY-SA 4.0,https://stackoverflow.com/questions/62694020/django-shell-not-printing-queryset,Django shell not printing QuerySet,,,,,,,
1837,"['python', 'django', 'django-models', 'django-views', 'middleware']","{'user_type': 'does_not_exist', 'display_name': 'user12944854'}",True,2192,3,2,1617953018,1595557873,,63065881,CC BY-SA 4.0,https://stackoverflow.com/questions/63065881/how-to-stop-having-anonymous-user-in-django,How to stop having anonymous user in django,,,63066251.0,,,,
1838,"['python', 'macros', 'hotkeys']","{'account_id': 18592469, 'reputation': 7, 'user_id': 13549355, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj1O8xniuubxyzLKQQyJa9NQR0rmq9zqbeQ3eFMqw=k-s256', 'display_name': 'Lagis', 'link': 'https://stackoverflow.com/users/13549355/lagis'}",False,1907,2,-2,1617902170,1596107892,1596113796.0,63172030,CC BY-SA 4.0,https://stackoverflow.com/questions/63172030/im-trying-to-make-macro-hotkey,Im trying to make macro/hotkey,,,,,,,
1839,"['python', 'parameters', 'pytorch', 'lstm']","{'account_id': 14925968, 'reputation': 31, 'user_id': 10776849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8ffd61e4b131890195b8e0e82b8657b?s=256&d=identicon&r=PG&f=1', 'display_name': 'cww', 'link': 'https://stackoverflow.com/users/10776849/cww'}",False,828,0,1,1617886522,1594816128,1617886522.0,62914860,CC BY-SA 4.0,https://stackoverflow.com/questions/62914860/one-of-the-defferent-tensors-appear-to-not-have-been-used-in-the-graph,One of the defferent Tensors appear to not have been used in the graph,,,,,,,
1840,"['python', 'regex', 'regex-lookarounds']","{'account_id': 16139200, 'reputation': 15, 'user_id': 11650841, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4JnButrVMGg/AAAAAAAAAAI/AAAAAAAABnI/LqFXMsLscEI/photo.jpg?sz=256', 'display_name': 'Navneet Kumar', 'link': 'https://stackoverflow.com/users/11650841/navneet-kumar'}",True,61,3,1,1617885290,1593539063,1617885290.0,62663249,CC BY-SA 4.0,https://stackoverflow.com/questions/62663249/regex-negative-lookahead-implementations,Regex negative lookahead implementations,,,62663329.0,,,,
1841,"['python', 'regex', 'python-re']","{'user_type': 'does_not_exist', 'display_name': 'user9916289'}",True,791,1,1,1617885112,1593574526,1617885112.0,62669283,CC BY-SA 4.0,https://stackoverflow.com/questions/62669283/php-preg-replace-in-python,php preg_replace in python,,,62669386.0,,,,
1842,"['python', 'regex', 'regex-group', 'python-re']","{'account_id': 10188401, 'reputation': 73, 'user_id': 7522594, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/dae596a4420b0e686921c13296e4483b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Prafulla', 'link': 'https://stackoverflow.com/users/7522594/prafulla'}",True,338,1,1,1617884495,1593664619,1617884495.0,62689107,CC BY-SA 4.0,https://stackoverflow.com/questions/62689107/groupdict-in-regex,groupdict in regex,,,62691054.0,,,,
1843,"['python', 'regex']","{'account_id': 15248649, 'reputation': 369, 'user_id': 11002782, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c2f8714e725ee8ddcca7ea5ab0cc315?s=256&d=identicon&r=PG&f=1', 'display_name': 'dev.ink', 'link': 'https://stackoverflow.com/users/11002782/dev-ink'}",True,83,2,-1,1617884193,1594079051,1617884193.0,62766049,CC BY-SA 4.0,https://stackoverflow.com/questions/62766049/pulling-data-from-a-string,Pulling data from a string,,,62766210.0,,,,
1844,"['python', 'regex']","{'account_id': 17403057, 'reputation': 402, 'user_id': 12611597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cc26a39cb8047a67ea071e1e628a2e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'jdk', 'link': 'https://stackoverflow.com/users/12611597/jdk'}",True,1821,2,1,1617884088,1594192753,1617884088.0,62789501,,https://stackoverflow.com/questions/62789501/bad-character-range-at-position-6-exception-in-python,bad character range :-&#39; at position 6 exception in python,,,62789578.0,,1594200473.0,Duplicate,
1845,"['python', 'regex', 'parsing']","{'account_id': 18237905, 'reputation': 716, 'user_id': 13275492, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/baed159989852e55b2b7a5adea49895c?s=256&d=identicon&r=PG&f=1', 'display_name': 'YulkyTulky', 'link': 'https://stackoverflow.com/users/13275492/yulkytulky'}",True,97,1,1,1617884071,1594609569,1617884071.0,62868683,CC BY-SA 4.0,https://stackoverflow.com/questions/62868683/regex-or-other-method-to-parse-obj-c-method-declaration,Regex or Other Method to Parse Obj-C Method Declaration,,,62869569.0,,,,
1846,"['python', 'regex']","{'account_id': 396442, 'reputation': 9110, 'user_id': 759991, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/LFxFQ.jpg?s=256&g=1', 'display_name': 'Red Cricket', 'link': 'https://stackoverflow.com/users/759991/red-cricket'}",True,244,1,0,1617876988,1594678440,1617876988.0,62885085,CC BY-SA 4.0,https://stackoverflow.com/questions/62885085/how-to-write-a-python-regex-to-extract-user-name-used-in-su-command,How to write a python regex to extract user name used in su command?,,,62885241.0,,,,
1847,"['python', 'correlation', 'scipy.stats']","{'account_id': 1002921, 'reputation': 1964, 'user_id': 1017373, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/886b798dad527c0a22b68afae6a18d78?s=256&d=identicon&r=PG', 'display_name': 'user1017373', 'link': 'https://stackoverflow.com/users/1017373/user1017373'}",False,172,0,2,1617826727,1594306261,1617826727.0,62817623,CC BY-SA 4.0,https://stackoverflow.com/questions/62817623/pearson-correlation-using-scipy-ways-to-improve-speed,"Pearson correlation using scipy, ways to improve speed",,,,,,,
1848,"['python', 'input']","{'account_id': 19108797, 'reputation': 1, 'user_id': 13955282, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghrwhl9A9FBf7l5aSEO22y0EXlnnNuTlGVY57QO=k-s256', 'display_name': 'Hirithrin', 'link': 'https://stackoverflow.com/users/13955282/hirithrin'}",False,243,1,0,1617821428,1595109154,,62974164,CC BY-SA 4.0,https://stackoverflow.com/questions/62974164/reading-and-altering-drawing-tablet-inputs-for-use-in-fps-games,Reading and Altering Drawing Tablet inputs for use in FPS games,,,,,,,
1849,"['python', 'endpoint', 'amazon-sagemaker']","{'account_id': 3699086, 'reputation': 2804, 'user_id': 3079439, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/HP0dH.jpg?s=256&g=1', 'display_name': 'Keithx', 'link': 'https://stackoverflow.com/users/3079439/keithx'}",True,3778,2,5,1617818891,1594430390,1594502576.0,62844211,CC BY-SA 4.0,https://stackoverflow.com/questions/62844211/updating-sagemaker-endpoint-with-new-endpoint-configuration,Updating Sagemaker Endpoint with new Endpoint Configuration,,,62851906.0,,,,
1850,"['python', 'kivy', 'kivy-language', 'kivymd']","{'account_id': 13789630, 'reputation': 119, 'user_id': 9952495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cbc293b952033596e14f98c08763a61a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oleksandr K', 'link': 'https://stackoverflow.com/users/9952495/oleksandr-k'}",False,2605,1,1,1617816915,1595164939,1595260005.0,62980839,CC BY-SA 4.0,https://stackoverflow.com/questions/62980839/kivymd-an-independent-login-screen-and-mdbottomnavigation,KivyMD: An independent Login screen and MDBottomNavigation,,,,,,,
1851,"['python', 'amazon-sagemaker']","{'account_id': 19026915, 'reputation': 51, 'user_id': 13889779, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hia4W.png?s=256&g=1', 'display_name': 's059ff', 'link': 'https://stackoverflow.com/users/13889779/s059ff'}",True,5988,2,5,1617785774,1595133474,,62976352,CC BY-SA 4.0,https://stackoverflow.com/questions/62976352/internalservererror-we-encountered-an-internal-error-please-try-again,InternalServerError: We encountered an internal error. Please try again,,,,,,,
1852,"['python', 'object-detection']","{'account_id': 18896991, 'reputation': 352, 'user_id': 13785923, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2eUnS01naj0/AAAAAAAAAAI/AAAAAAAAAFA/AMZuucnPdyYIfn8AtaLhOh1Am6ybBPJ0NA/photo.jpg?sz=256', 'display_name': 'Karen', 'link': 'https://stackoverflow.com/users/13785923/karen'}",False,4860,2,0,1617737279,1595954885,1595962171.0,63139017,CC BY-SA 4.0,https://stackoverflow.com/questions/63139017/how-to-split-the-images-and-annotations-into-train-test-and-validation-sets-for,"How to split the images and annotations into train, test and validation sets for an object detection task?",,,,,,,
1853,"['python', 'date', 'variables']","{'account_id': 18815471, 'reputation': 180, 'user_id': 13722713, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3OuUM.png?s=256&g=1', 'display_name': 'CaptAngryEyes', 'link': 'https://stackoverflow.com/users/13722713/captangryeyes'}",True,144,2,0,1617686454,1595263361,1617686454.0,63000056,CC BY-SA 4.0,https://stackoverflow.com/questions/63000056/how-to-dynamicly-update-the-date-with-the-datetime-module-in-python,How to dynamicly update the date with the datetime module in python?,,,63013418.0,,,,
1854,"['python', 'regex']","{'account_id': 16532554, 'reputation': 308, 'user_id': 12308985, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/247d616ab2f6157e2980cdc76412cf71?s=256&d=identicon&r=PG&f=1', 'display_name': 'PriyankaJ', 'link': 'https://stackoverflow.com/users/12308985/priyankaj'}",True,30,1,0,1617649547,1594060980,1617649547.0,62762487,CC BY-SA 4.0,https://stackoverflow.com/questions/62762487/validate-condition-using-regex-with-variables,Validate condition using regex with variables,,,62762920.0,,,,
1855,"['python', 'python-3.x', 'regex']","{'account_id': 5492988, 'reputation': 890, 'user_id': 4365143, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-tAr9BqNXR6s/AAAAAAAAAAI/AAAAAAAAAGc/4b3jV0J3gyg/photo.jpg?sz=256', 'display_name': 'taipei', 'link': 'https://stackoverflow.com/users/4365143/taipei'}",True,124,1,0,1617648481,1594866938,1617648481.0,62926560,CC BY-SA 4.0,https://stackoverflow.com/questions/62926560/extract-url-from-text-without-space-between-url-in-python3,Extract URL from text without space between URL in Python3,,,,,,,
1856,"['python', 'selenium', 'tags']","{'account_id': 18662548, 'reputation': 87, 'user_id': 13603397, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/020145f7b3bae9a8aafd0d20fd375b8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'TigerJ', 'link': 'https://stackoverflow.com/users/13603397/tigerj'}",True,438,2,0,1617618250,1594980656,1594982413.0,62951834,CC BY-SA 4.0,https://stackoverflow.com/questions/62951834/how-to-get-acces-to-the-second-p-in-selenium-python,How to get acces to the second &lt;p&gt; in selenium (Python)?,,,62951939.0,,,,
1857,"['python', 'windows', 'keyboard', 'keyboard-events']","{'account_id': 16142252, 'reputation': 605, 'user_id': 11653053, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/459475aa76c7aa5724cdd04bfaa186c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'howdoicode', 'link': 'https://stackoverflow.com/users/11653053/howdoicode'}",True,2546,1,2,1617599599,1595192249,,62985579,CC BY-SA 4.0,https://stackoverflow.com/questions/62985579/restrict-block-key-presses-for-input-in-python-and-prevent-keyboard-key-press-ap,Restrict/block key presses for input in Python and prevent keyboard key press appearing on next prompt,,,,,,,
1858,"['python', 'telegram']","{'account_id': 18977646, 'reputation': 23, 'user_id': 13849759, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4793ed4b1912cbc42f35020565a30439?s=256&d=identicon&r=PG&f=1', 'display_name': 'TelegramCEO2', 'link': 'https://stackoverflow.com/users/13849759/telegramceo2'}",False,480,0,1,1617590934,1593638530,1617590934.0,62685538,CC BY-SA 4.0,https://stackoverflow.com/questions/62685538/retrieve-any-users-id-with-telebot,Retrieve any User&#39;s ID with telebot,,,,,,,
1859,"['python', 'flask', 'pickle']","{'account_id': 14320912, 'reputation': 711, 'user_id': 10485253, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-y-NASj2ILKQ/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaNsiR7_PTN4AkMdeNQPwzC7XRt3Ng/mo/photo.jpg?sz=256', 'display_name': 'TreeWater', 'link': 'https://stackoverflow.com/users/10485253/treewater'}",False,2231,1,0,1617545425,1595020253,,62961795,CC BY-SA 4.0,https://stackoverflow.com/questions/62961795/how-to-send-python-class-objects-using-flask-and-pickle,How to send python class objects using flask and pickle,,,,,,,
1860,"['python', 'pytest']","{'account_id': 18980052, 'reputation': 19, 'user_id': 13851612, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi84YalwQirrIr0_JGYyuNv18vvI5xo5UT7AXgF=k-s256', 'display_name': 'Amber', 'link': 'https://stackoverflow.com/users/13851612/amber'}",True,4431,1,1,1617533300,1593673116,1593673223.0,62690654,CC BY-SA 4.0,https://stackoverflow.com/questions/62690654/oserror-pytest-reading-from-stdin-while-output-is-captured-consider-using-s,OSError: pytest: reading from stdin while output is captured! Consider using `-s`,,,,,,,
