,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,migrated_from,community_owned_date
1937,"['python', 'regex', 'webapp2']","{'account_id': 113041, 'reputation': 2871, 'user_id': 297939, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/7b6e9d5ea3fe0475ba90779946da26f8?s=256&d=identicon&r=PG', 'display_name': 'Dmitry Dushkin', 'link': 'https://stackoverflow.com/users/297939/dmitry-dushkin'}",True,2372,9558490.0,2,2,1337641679,1330892139,9558434,CC BY-SA 3.0,https://stackoverflow.com/questions/9558434/webapp2-regex-in-routing,webapp2: regex in routing,,,,,,
1938,"['python', 'bottle']","{'account_id': 1256042, 'reputation': 2642, 'user_id': 1215474, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c59ec60f5e38e357a84e983ffb6b458d?s=256&d=identicon&r=PG', 'display_name': 'pepperdreamteam', 'link': 'https://stackoverflow.com/users/1215474/pepperdreamteam'}",True,712,10681349.0,1,1,1337586732,1331843107,9727608,CC BY-SA 3.0,https://stackoverflow.com/questions/9727608/bottle-framework-getting-requests-and-routing-to-work,bottle framework: getting requests and routing to work,,1331914288.0,,,,
1939,"['android', 'python', 'sl4a']","{'account_id': 1289297, 'reputation': 1294, 'user_id': 1241703, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/c5b6e02982d52abf5f43a41423e53a81?s=256&d=identicon&r=PG', 'display_name': 'lllluuukke', 'link': 'https://stackoverflow.com/users/1241703/lllluuukke'}",False,260,,1,1,1337585402,1330571190,9510072,CC BY-SA 3.0,https://stackoverflow.com/questions/9510072/python-code-gets-memoryerror-in-sl4a,Python code gets MemoryError in sl4a,,1337585402.0,,,,
1940,"['python', 'mergesort']","{'account_id': 382125, 'reputation': 1271, 'user_id': 737172, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9c600702dddd78163b73952749b0240a?s=256&d=identicon&r=PG', 'display_name': 'pvd', 'link': 'https://stackoverflow.com/users/737172/pvd'}",True,1713,9903939.0,1,2,1337585345,1332923443,9903790,CC BY-SA 3.0,https://stackoverflow.com/questions/9903790/why-my-merge-sort-in-python-exceeded-maximum-recursion-depth,Why my merge sort in python exceeded maximum recursion depth?,,1337585345.0,,,,
1941,"['python', 'django', 'heroku', 'virtualenv', 'pip']","{'account_id': 183753, 'reputation': 785, 'user_id': 419330, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/67cf4f1c286b8e233b6726e2e37e5f98?s=256&d=identicon&r=PG', 'display_name': 'ilcredo', 'link': 'https://stackoverflow.com/users/419330/ilcredo'}",True,1068,,1,2,1337551453,1331377665,9645924,CC BY-SA 3.0,https://stackoverflow.com/questions/9645924/django-project-at-heroku-cannot-install-dependencies-with-pip,Django project at Heroku cannot install dependencies with pip,,1331380901.0,,,,
1942,"['python', 'r', 'timeout', 'rpy2']","{'account_id': 1300187, 'reputation': 13, 'user_id': 1250280, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2125cb2ef9e7d19dcbbf551f05e8fd0?s=256&d=identicon&r=PG', 'display_name': 'user1250280', 'link': 'https://stackoverflow.com/users/1250280/user1250280'}",True,422,9579319.0,2,1,1337550045,1330965849,9570429,CC BY-SA 3.0,https://stackoverflow.com/questions/9570429/how-i-can-set-time-limit-for-r-code-executing-by-python-rpy2,How I can set time limit for R code executing by python (rpy2)?,,,,,,
1943,"['python', 'django', 'templates', 'plugins', 'django-cms']","{'account_id': 359555, 'reputation': 9089, 'user_id': 701033, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/880f159e1f758df56335fbac57aa21b6?s=256&d=identicon&r=PG', 'display_name': 'Sheldon', 'link': 'https://stackoverflow.com/users/701033/sheldon'}",True,477,10668614.0,1,0,1337459261,1332712295,9864413,CC BY-SA 3.0,https://stackoverflow.com/questions/9864413/why-can-i-not-view-my-blog-entries-in-cms-plugin-blog,Why can I not view my blog entries in cms_plugin blog?,,1332749379.0,,,,
1944,"['python', 'overriding']","{'account_id': 220846, 'reputation': 10303, 'user_id': 834239, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/smpej.jpg?s=256&g=1', 'display_name': 'Amit Pal', 'link': 'https://stackoverflow.com/users/834239/amit-pal'}",True,238,9645491.0,2,0,1337328745,1331362930,9644595,CC BY-SA 3.0,https://stackoverflow.com/questions/9644595/how-to-return-a-value-computed-by-overriding-method-from-a-subclass-to-its-base,How to return a value computed by overriding method from a subclass to it&#39;s base class method in python,,1337328745.0,,,,
1945,"['python', 'api', 'rest', 'twitter']","{'account_id': 64695, 'reputation': 5586, 'user_id': 190857, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/02fab2989b0a565a87f7a3572890dcdb?s=256&d=identicon&r=PG', 'display_name': 'Vanchinathan Chandrasekaran', 'link': 'https://stackoverflow.com/users/190857/vanchinathan-chandrasekaran'}",True,300,10642962.0,2,1,1337286188,1331183545,9613205,CC BY-SA 3.0,https://stackoverflow.com/questions/9613205/twitter-api-python-150-request-hour-even-after-authenticating,Twitter API - Python - 150 Request/Hour Even after authenticating,,,,,,
1946,"['python', 'django', 'pinax']","{'account_id': 266417, 'reputation': 5907, 'user_id': 553975, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/a5a2476da82543af519fad673c0ca7bc?s=256&d=identicon&r=PG', 'display_name': 'NoviceCoding', 'link': 'https://stackoverflow.com/users/553975/novicecoding'}",False,1374,,1,7,1337285325,1331225044,9621385,,https://stackoverflow.com/questions/9621385/what-alternatives-to-pinax-exists,What alternatives to pinax exists?,,,1337361794.0,not constructive,,
1947,"['python', 'ruby', 'vim', 'code-completion']","{'account_id': 109387, 'reputation': 1156, 'user_id': 289870, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4827525d5a8fee99bc490838db01bb57?s=256&d=identicon&r=PG', 'display_name': 'Mario Aguilera', 'link': 'https://stackoverflow.com/users/289870/mario-aguilera'}",False,274,,1,10,1337277072,1332178311,9774966,,https://stackoverflow.com/questions/9774966/how-to-address-python-code-browsing-and-code-completion-issues-in-vim,How to address python code-browsing and code-completion issues in vim?,,1337277072.0,1332182749.0,not constructive,,
1948,"['python', 'django', 'reusability']","{'account_id': 40229, 'reputation': 5695, 'user_id': 116540, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/197996357deeb13ed67e96678c796996?s=256&d=identicon&r=PG', 'display_name': 'sharjeel', 'link': 'https://stackoverflow.com/users/116540/sharjeel'}",True,6007,10629135.0,2,6,1337272295,1331808023,9718054,,https://stackoverflow.com/questions/9718054/django-re-usable-marketplace-app,Django re-usable Marketplace app,,1332862416.0,1614818907.0,Not suitable for this site,,
1949,"['python', 'django', 'networking', 'amazon-ec2', 'ip']","{'account_id': 235386, 'reputation': 1241, 'user_id': 502168, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/eecab317e118c62b6f8e05b64a35b6d9?s=256&d=identicon&r=PG', 'display_name': 'Stuart', 'link': 'https://stackoverflow.com/users/502168/stuart'}",False,372,,2,1,1337269471,1331282954,9631181,CC BY-SA 3.0,https://stackoverflow.com/questions/9631181/select-outgoing-ip-from-django,Select outgoing IP from django?,,1331284988.0,,,,
1950,"['python', 'linux', 'posix']","{'account_id': 1322054, 'reputation': 68, 'user_id': 1267671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/576c356fd103d086d93ab6d19e1da9e2?s=256&d=identicon&r=PG', 'display_name': 'user1267671', 'link': 'https://stackoverflow.com/users/1267671/user1267671'}",True,1738,9693768.0,2,3,1337266077,1331679739,9693532,CC BY-SA 3.0,https://stackoverflow.com/questions/9693532/find-pid-of-a-process-that-locked-a-file,Find PID of a process that locked a file,,1332005438.0,,,,
1951,"['python', 'numpy', 'matplotlib', 'feedback-loop']","{'account_id': 1331264, 'reputation': 31, 'user_id': 1275134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a56f23b67c475fb7911c8bfa1cdd1e8f?s=256&d=identicon&r=PG', 'display_name': 'user1275134', 'link': 'https://stackoverflow.com/users/1275134/user1275134'}",True,620,,1,3,1337242032,1331944473,9746183,CC BY-SA 3.0,https://stackoverflow.com/questions/9746183/python-producing-a-graph-of-a-module-which-contains-a-feedback-mechanism,Python: Producing a graph of a module which contains a feedback mechanism,,1337242032.0,,,,
1952,"['python', 'numpy']","{'account_id': 1315351, 'reputation': 41, 'user_id': 1262362, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce3c6686f2f924555c3796281efcbbcb?s=256&d=identicon&r=PG', 'display_name': 'Fred', 'link': 'https://stackoverflow.com/users/1262362/fred'}",True,533,,1,0,1337213677,1331477297,9655943,CC BY-SA 3.0,https://stackoverflow.com/questions/9655943/numpy-assign-new-values-to-a-existing-ndarray,"Numpy, assign new values to a existing ndarray",,,,,,
1953,"['python', 'windows']","{'account_id': 106712, 'reputation': 595, 'user_id': 284147, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/d6f7bf3507aa71672c89796afeb887ad?s=256&d=identicon&r=PG', 'display_name': 'CajunTechie', 'link': 'https://stackoverflow.com/users/284147/cajuntechie'}",True,766,,1,0,1337168892,1332017916,9753658,CC BY-SA 3.0,https://stackoverflow.com/questions/9753658/setting-windows-xp-registry-key-permissions-using-python,Setting Windows XP registry key permissions using Python,,,,,,
1954,"['python', 'openerp']","{'account_id': 489421, 'reputation': 573, 'user_id': 1278645, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/0f0d24613012ec3ab58c5e86c62cfded?s=256&d=identicon&r=PG', 'display_name': '3a2roub', 'link': 'https://stackoverflow.com/users/1278645/3a2roub'}",True,1474,9784730.0,3,4,1337161367,1332003782,9771171,,https://stackoverflow.com/questions/9771171/openerp-schedule-server-action,openerp schedule server action,,,,,"{'other_site': {'styling': {'tag_background_color': '#F3F1D9', 'tag_foreground_color': '#444444', 'link_color': '#10456A'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'meta.serverfault', 'site_url': 'https://meta.serverfault.com', 'name': 'Meta Server Fault'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=serverfault.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1243296000, 'open_beta_date': 1241049600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/serverfault/Img/apple-touch-icon@2.png', 'twitter_account': 'ServerFault', 'favicon_url': 'https://cdn.sstatic.net/Sites/serverfault/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/serverfault/Img/apple-touch-icon.png', 'audience': 'system and network administrators', 'site_url': 'https://serverfault.com', 'api_site_parameter': 'serverfault', 'logo_url': 'https://cdn.sstatic.net/Sites/serverfault/Img/logo.png', 'name': 'Server Fault', 'site_type': 'main_site'}, 'on_date': 1332164095, 'question_id': 370745}",
1955,"['python', 'django', 'mongodb', 'mongoengine']","{'account_id': 471007, 'reputation': 3059, 'user_id': 878520, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/0db68426eaead3153908a42c33205272?s=256&d=identicon&r=PG', 'display_name': 'Anderson', 'link': 'https://stackoverflow.com/users/878520/anderson'}",True,6817,9565373.0,2,10,1337142042,1330943858,9565194,CC BY-SA 3.0,https://stackoverflow.com/questions/9565194/mongoengine-query-something-not-in-a-listfield,Mongoengine... query something not in a ListField?,,1330945577.0,,,,
1956,"['python', 'gnome', 'gnome-3']","{'account_id': 1141894, 'reputation': 1207, 'user_id': 1125549, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/55741d023ced55b3049eab8726a0b0e0?s=256&d=identicon&r=PG', 'display_name': 'eagleoneraptor', 'link': 'https://stackoverflow.com/users/1125549/eagleoneraptor'}",True,592,10599997.0,1,1,1337082252,1331137487,9605307,CC BY-SA 3.0,https://stackoverflow.com/questions/9605307/problems-with-gnome-panel-applet-execution,Problems with GNOME Panel applet execution,,,,,,
1957,"['python', 'subprocess', 'multiprocessing', 'signals']","{'account_id': 353935, 'reputation': 672, 'user_id': 691960, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0b7f3a77c3b7b981515a158a656f8a7b?s=256&d=identicon&r=PG', 'display_name': 'Alexander Gryanko', 'link': 'https://stackoverflow.com/users/691960/alexander-gryanko'}",False,2139,,0,2,1337073706,1331767720,9711891,CC BY-SA 3.0,https://stackoverflow.com/questions/9711891/wait-subprocess-execution-in-multiprocessing-pool,wait subprocess execution in multiprocessing Pool,,1337073706.0,,,,
1958,['python'],"{'account_id': 1298773, 'reputation': 1, 'user_id': 1249113, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa32956b4bb7b5a926cd6eeff06839d4?s=256&d=identicon&r=PG', 'display_name': 'user1249113', 'link': 'https://stackoverflow.com/users/1249113/user1249113'}",True,796,,4,0,1337034604,1330925274,9562028,CC BY-SA 3.0,https://stackoverflow.com/questions/9562028/how-to-group-a-list-of-numbers-into-certain-categories,How to group a list of numbers into certain categories,,1337034604.0,,,,
1959,"['python', 'amazon-web-services', 'boto', 'amazon-dynamodb']","{'account_id': 203837, 'reputation': 11498, 'user_id': 451718, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/02d2c0f65d305aaf6f33ebdaf826d05c?s=256&d=identicon&r=PG', 'display_name': 'Andrew_1510', 'link': 'https://stackoverflow.com/users/451718/andrew-1510'}",True,7464,9590626.0,2,5,1336783627,1331040962,9584730,CC BY-SA 3.0,https://stackoverflow.com/questions/9584730/how-to-use-range-key-condition-to-query-a-dynamodb-table-with-boto,How to use &quot;range_key_condition&quot; to query a DynamoDB table with boto?,,1336783627.0,,,,
1960,"['python', 'csv', 'tabs', 'tuples']","{'account_id': 1362664, 'reputation': 1, 'user_id': 1299727, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7703e52c42d2541394ff6cca931e3596?s=256&d=identicon&r=PG', 'display_name': 'James May', 'link': 'https://stackoverflow.com/users/1299727/james-may'}",True,2849,,4,0,1336737251,1332992141,9918738,CC BY-SA 3.0,https://stackoverflow.com/questions/9918738/tab-delineated-python-3-txt-file-reading,Tab delineated python 3 .txt file reading,,1336737251.0,,,,
1961,"['python', 'environment-variables', 'python-module']","{'account_id': 245093, 'reputation': 2093, 'user_id': 518386, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/f5cf63a7065b935cd8b716a98c703f1c?s=256&d=identicon&r=PG', 'display_name': 'Christopher Dorian', 'link': 'https://stackoverflow.com/users/518386/christopher-dorian'}",True,671,9867404.0,1,2,1336672379,1332741792,9867336,CC BY-SA 3.0,https://stackoverflow.com/questions/9867336/whats-the-standard-way-to-install-modules-from-the-python-standard-library-into,What&#39;s the standard way to install modules from the Python Standard Library into a local directory?,,1336672379.0,,,,
1962,"['python', 'decimal', 'invalidoperationexception']","{'account_id': 1102745, 'reputation': 6122, 'user_id': 1094786, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/a97b5c9daf191c869ac9d93c7603977b?s=256&d=identicon&r=PG', 'display_name': 'user1094786', 'link': 'https://stackoverflow.com/users/1094786/user1094786'}",True,8249,9649536.0,1,9,1336630615,1331401093,9648650,CC BY-SA 3.0,https://stackoverflow.com/questions/9648650/python-cdecimal-invalidoperation,Python cdecimal InvalidOperation,,1331401529.0,,,,
1963,"['python', 'imaplib']","{'account_id': 1060616, 'reputation': 1958, 'user_id': 1062330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff9554f9a2fb7ee90bafc5f4237daa03?s=256&d=identicon&r=PG', 'display_name': 'Arsh Singh', 'link': 'https://stackoverflow.com/users/1062330/arsh-singh'}",True,4964,9760006.0,2,4,1336512272,1332086449,9759772,CC BY-SA 3.0,https://stackoverflow.com/questions/9759772/catching-imaplib-exception-using-imapclient-package-in-python,Catching imaplib exception (using IMAPClient package) in Python,,1332086872.0,,,,
1964,"['python', 'video', 'opencv']","{'account_id': 304293, 'reputation': 4415, 'user_id': 613705, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/80214a94002996b250dad5050a3ce508?s=256&d=identicon&r=PG', 'display_name': 'Ben Hamner', 'link': 'https://stackoverflow.com/users/613705/ben-hamner'}",True,1732,9640922.0,1,1,1336504296,1331321605,9639888,CC BY-SA 3.0,https://stackoverflow.com/questions/9639888/queryframe-not-advancing-frame-in-opencv,QueryFrame not advancing frame in OpenCV,,,,,,
1965,['python'],"{'account_id': 1304610, 'reputation': 327, 'user_id': 1253833, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c3856ab8c159df3506b938f28bc5c24e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yansuck', 'link': 'https://stackoverflow.com/users/1253833/yansuck'}",True,117,10496713.0,1,1,1336472661,1331137199,9605233,,https://stackoverflow.com/questions/9605233/could-anyone-give-me-some-advice-on-program-formatting-and-efficiency,Could anyone give me some advice on program formatting and efficiency?,,1336472661.0,1373901616.0,Needs more focus,,
