,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,locked_date
2255,"['python', 'opencv', 'face-recognition']","{'account_id': 8306181, 'reputation': 6036, 'user_id': 6243129, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/1d0567e46408b2f3ceeb207a940737f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'S Andrew', 'link': 'https://stackoverflow.com/users/6243129/s-andrew'}",True,1720,2,1,1611916880,1587049600,61253604,CC BY-SA 4.0,https://stackoverflow.com/questions/61253604/how-to-create-unknown-face-dataset-for-face-recognition-python,How to create unknown face dataset for face recognition python,,,,,,,
2256,"['python', 'git', 'api', 'gitlab']","{'account_id': 17099058, 'reputation': 103, 'user_id': 12373411, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-qOlYZKtffd4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re5BHkpfWQFxJREPwYeIyAZaSu4cw/photo.jpg?sz=256', 'display_name': 'Sai Astro', 'link': 'https://stackoverflow.com/users/12373411/sai-astro'}",True,4475,2,1,1611916042,1587875416,61435819,CC BY-SA 4.0,https://stackoverflow.com/questions/61435819/python-gitlab-how-to-get-all-file-names-in-a-project,Python GitLab How to get all file names in a project?,,,,,,,
2257,"['python', 'python-3.x']","{'account_id': 18083813, 'reputation': 117, 'user_id': 13145256, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d816d2931fee5ba71774f44671925f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rahul', 'link': 'https://stackoverflow.com/users/13145256/rahul'}",True,2305,1,0,1611913796,1587415012,61331614,CC BY-SA 4.0,https://stackoverflow.com/questions/61331614/how-to-import-pyx-files-in-python,How to import .pyx files in Python?,1587416229.0,64820052.0,,,,,
2258,['python'],"{'account_id': 11753864, 'reputation': 62, 'user_id': 8602132, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-rVT6KX4brOI/AAAAAAAAAAI/AAAAAAAAC90/OMFt8En7lnE/photo.jpg?sz=256', 'display_name': 'gunjit bedi', 'link': 'https://stackoverflow.com/users/8602132/gunjit-bedi'}",False,1235,1,2,1611913330,1586514120,61138274,CC BY-SA 4.0,https://stackoverflow.com/questions/61138274/add-watermark-to-word-document-using-python,Add watermark to word document using Python,,,,,,,
2259,"['python', 'plotly']","{'account_id': 14145563, 'reputation': 1955, 'user_id': 10219001, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68a8768ed2ca2de428c1ba87c3db50c5?s=256&d=identicon&r=PG&f=1', 'display_name': 'fred.schwartz', 'link': 'https://stackoverflow.com/users/10219001/fred-schwartz'}",True,12725,1,11,1611899685,1586085468,61041707,CC BY-SA 4.0,https://stackoverflow.com/questions/61041707/plotly-log-scale-in-subplot-python,Plotly Log Scale in Subplot Python,,61042885.0,,,,,
2260,"['python', 'string', 'loops']","{'account_id': 17988849, 'reputation': 171, 'user_id': 13073444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c1d2725941a9fc168b33abb32c504f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sarath', 'link': 'https://stackoverflow.com/users/13073444/sarath'}",True,217,2,1,1611879615,1587893809,61438589,CC BY-SA 4.0,https://stackoverflow.com/questions/61438589/python-loop-and-append-to-string,Python Loop and Append to String,1587900863.0,,,,,,
2261,"['python', 'excel', 'pandas']","{'account_id': 17054178, 'reputation': 453, 'user_id': 12339133, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f117454872df5894b4b948b3011196a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'AlbinoRhino', 'link': 'https://stackoverflow.com/users/12339133/albinorhino'}",True,705,3,0,1611879596,1588244889,61521984,CC BY-SA 4.0,https://stackoverflow.com/questions/61521984/pandas-read-excel-and-to-excel-to-use-only-the-largest-sheet-or-sheet-with-most,pandas.read_excel and to_excel to use only the largest sheet or sheet with most columns,,61522259.0,,,,,
2262,"['python', 'polygon', 'spatial', 'arcgis', 'region']","{'account_id': 18419977, 'reputation': 21, 'user_id': 13417870, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f751d60ab8974e58abfb9e2aa94294a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dogmeat', 'link': 'https://stackoverflow.com/users/13417870/dogmeat'}",True,90,2,2,1611857433,1587994316,61460077,CC BY-SA 4.0,https://stackoverflow.com/questions/61460077/arcgis-selecting-polygons-from-irregular-grid-to-remove-isolated-cells,Arcgis selecting polygons from irregular grid to remove isolated cells,1611857433.0,,,,,,
2263,"['python', 'sockets', 'server', 'zip', 'client']","{'account_id': 15759372, 'reputation': 123, 'user_id': 11371529, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1923c8eaadd3631c8a286b15e5f5fdf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/11371529/marc'}",False,998,0,0,1611855470,1586968968,61234061,CC BY-SA 4.0,https://stackoverflow.com/questions/61234061/sending-zip-folder-over-python-sockets,Sending Zip folder over Python sockets,1586978582.0,,,,,,
2264,"['python', 'python-3.x', 'selenium']","{'account_id': 16616717, 'reputation': 3, 'user_id': 12008124, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ce7371a88feac46b04d304265f99d21?s=256&d=identicon&r=PG&f=1', 'display_name': '1415 ISIHE', 'link': 'https://stackoverflow.com/users/12008124/1415-isihe'}",False,29,1,0,1611852483,1588056437,61474237,CC BY-SA 4.0,https://stackoverflow.com/questions/61474237/how-do-you-scrape-several-websites-and-have-one-output-on-the-same-line-with-pyt,How do you scrape several websites and have one output on the same line with Python using Selenium?,1611852483.0,,,,,,
2265,"['python', 'function', 'github', 'instagram', 'limit']","{'account_id': 17366287, 'reputation': 11, 'user_id': 12581341, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1O7wwLFgjNQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdGv-JCI0GcFpSApsq8-1L6Rrz_ZA/photo.jpg?sz=256', 'display_name': 'Ogene Somto', 'link': 'https://stackoverflow.com/users/12581341/ogene-somto'}",False,312,1,0,1611848061,1587974376,61454163,CC BY-SA 4.0,https://stackoverflow.com/questions/61454163/trying-to-set-the-potency-ratio-in-instapy-to-a-range-of-a-specified-values,Trying to set the potency-ratio in Instapy to a range of a specified values,,,,,,,
2266,"['python', 'folium']","{'account_id': 17239167, 'reputation': 53, 'user_id': 12481897, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/63c3522a5ac0b911d7ff4872385b8f89?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raza_Loba', 'link': 'https://stackoverflow.com/users/12481897/raza-loba'}",True,322,2,0,1611822555,1586176170,61059891,CC BY-SA 4.0,https://stackoverflow.com/questions/61059891/folium-marker-does-not-does-decode-properly,folium.Marker does not does decode properly,,61060428.0,,,,,
2267,"['python', 'django', 'dockerfile', 'gdal']","{'account_id': 2458050, 'reputation': 127, 'user_id': 2142740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c71e391541103bedac5d528eef25859?s=256&d=identicon&r=PG', 'display_name': 'Juan Solana', 'link': 'https://stackoverflow.com/users/2142740/juan-solana'}",True,410,1,0,1611805754,1587319382,61309211,CC BY-SA 4.0,https://stackoverflow.com/questions/61309211/installing-latest-version-of-gdal-with-dockerfile-to-deploy-django-app-in-gcloud,Installing latest version of GDAL with Dockerfile to deploy django app in gcloud,,,,,,,
2268,['python'],"{'account_id': 18426084, 'reputation': 1, 'user_id': 13422723, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhbXJ3UWHFccmATeJjPwzpvHKPOGOKQNOFvc4x2=k-s256', 'display_name': 'Mamma Wat', 'link': 'https://stackoverflow.com/users/13422723/mamma-wat'}",False,64,0,0,1611796234,1588053396,61473536,CC BY-SA 4.0,https://stackoverflow.com/questions/61473536/no-name-getquotes-in-module-googlefinancepylintno-name-in-module,No name &#39;getQuotes&#39; in module &#39;googlefinance&#39;pylint(no-name-in-module),1611796234.0,,,,,,
2269,"['python', 'apache-kafka', 'kafka-consumer-api', 'producer-consumer', 'confluent-platform']","{'account_id': 1656210, 'reputation': 319, 'user_id': 1525701, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ea8274224eacdb8bc023c03b9926991a?s=256&d=identicon&r=PG', 'display_name': 'XWizard', 'link': 'https://stackoverflow.com/users/1525701/xwizard'}",True,3571,1,3,1611769426,1587977608,61455053,CC BY-SA 4.0,https://stackoverflow.com/questions/61455053/kafka-python-consumer-group-session-timed-out,Kafka python Consumer group session timed out,,,,,,,
2270,"['python', 'pandas', 'url']","{'account_id': 9333041, 'reputation': 109, 'user_id': 6928175, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VYVNK.jpg?s=256&g=1', 'display_name': 'Fred Flores', 'link': 'https://stackoverflow.com/users/6928175/fred-flores'}",True,499,2,1,1611727772,1586219744,61071041,CC BY-SA 4.0,https://stackoverflow.com/questions/61071041/importing-data-from-url-using-python-into-pandas-dataframe,Importing data from URL using Python (into pandas dataframe)?,,61071118.0,,,,,
2271,"['python', 'matplotlib']","{'account_id': 8321958, 'reputation': 335, 'user_id': 8551688, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/73e9891a4d00441b3b19a5c1cc04d90d?s=256&d=identicon&r=PG', 'display_name': 'Oliver G', 'link': 'https://stackoverflow.com/users/8551688/oliver-g'}",False,121,1,0,1611695482,1586626916,61161105,CC BY-SA 4.0,https://stackoverflow.com/questions/61161105/is-there-a-way-in-python-using-matplotlib-to-create-a-figure-with-subplots-of-su,Is there a way in python using matplotlib to create a figure with subplots of subplots?,1586635956.0,,,,,,
2272,"['python', 'django', 'django-viewflow', 'viewflow']","{'account_id': 17518470, 'reputation': 830, 'user_id': 12705034, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7a66905f460777553b8d10261d9eda8?s=256&d=identicon&r=PG&f=1', 'display_name': 'neowenshun', 'link': 'https://stackoverflow.com/users/12705034/neowenshun'}",False,82,1,0,1611639861,1586108105,61046711,CC BY-SA 4.0,https://stackoverflow.com/questions/61046711/allowing-users-to-choose-assignment-view-flow,Allowing Users to choose assignment View flow,1611639861.0,,,,,,
2273,"['python', 'tensorflow', 'machine-learning', 'nlp', 'pytorch']","{'account_id': 15787377, 'reputation': 55, 'user_id': 11391723, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59c09b60fbb19104a038acc00926e07d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dela', 'link': 'https://stackoverflow.com/users/11391723/dela'}",True,636,1,4,1611622811,1586987848,61239331,CC BY-SA 4.0,https://stackoverflow.com/questions/61239331/how-can-i-show-multiple-predictions-of-the-next-word-in-a-sentence,How can I show multiple predictions of the next word in a sentence?,1586990529.0,61239498.0,,,,,
2274,"['python', 'sql', 'postgresql', 'psycopg2']","{'account_id': 17060639, 'reputation': 45, 'user_id': 12344160, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mB2VZPCnFs1PletFsNG9zJP-KNc3dNxOm-ITp5i=k-s256', 'display_name': 'Heder Dyego', 'link': 'https://stackoverflow.com/users/12344160/heder-dyego'}",True,7678,1,2,1611611239,1585962494,61022590,CC BY-SA 4.0,https://stackoverflow.com/questions/61022590/psycopg2-cant-execute-an-empty-query,Psycopg2 &quot;Can&#39;t execute an empty query&quot;,1611611239.0,61024485.0,,,,,
2275,"['python', 'shell', 'file', 'python-3.7', 'target']","{'account_id': 18098675, 'reputation': 1, 'user_id': 13156742, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh7qoYm16kYt8nHdu4FPvVp3WYFg8ZZJReqkNdysg=k-s256', 'display_name': 'Matt Dooley', 'link': 'https://stackoverflow.com/users/13156742/matt-dooley'}",False,6061,3,-2,1611574478,1586213929,61070249,CC BY-SA 4.0,https://stackoverflow.com/questions/61070249/understanding-the-term-target-in-python,Understanding the term &#39;target&#39; in python,1586214313.0,,,,,,
2276,"['python', 'machine-learning', 'linear-regression']","{'account_id': 9826548, 'reputation': 1238, 'user_id': 7279624, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ahV47.jpg?s=256&g=1', 'display_name': 'M. Azyoksul', 'link': 'https://stackoverflow.com/users/7279624/m-azyoksul'}",True,88,2,0,1611563249,1587389049,61323574,CC BY-SA 4.0,https://stackoverflow.com/questions/61323574/log-likelihood-is-going-down-as-i-train-my-maximum-likelihood-estimation-program,Log likelihood is going down as I train my Maximum Likelihood Estimation program,1587390135.0,61326954.0,,,,,
2277,"['python', 'code-coverage', 'coverage.py']","{'account_id': 17640823, 'reputation': 53, 'user_id': 12803130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9e2c3cc3858394d373d585a1da12d9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'JJ_29', 'link': 'https://stackoverflow.com/users/12803130/jj-29'}",True,919,2,1,1611557961,1586770226,61184932,CC BY-SA 4.0,https://stackoverflow.com/questions/61184932/code-coverage-of-a-file-using-coverage-py-using-a-python-script,code coverage of a file using coverage.py using a python script,,,,,,,
2278,"['python', 'matlab', 'error-correction']","{'account_id': 7729520, 'reputation': 117, 'user_id': 7820536, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20593ed4c2a8215135b5b19892550dde?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aisha', 'link': 'https://stackoverflow.com/users/7820536/aisha'}",True,1857,1,1,1611543197,1587988908,61458438,CC BY-SA 4.0,https://stackoverflow.com/questions/61458438/difference-between-bch-code-in-matlab-and-python,Difference between BCH code in MATLAB and python,1587993919.0,65875665.0,,,,,
2279,['python'],"{'account_id': 17703406, 'reputation': 59, 'user_id': 12852585, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zy7Z96wVdpA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc7z9s_etHYln53C0n1iSCPwbK0Qg/photo.jpg?sz=256', 'display_name': 'user12852585', 'link': 'https://stackoverflow.com/users/12852585/user12852585'}",True,1607,3,3,1611521695,1587377162,61319843,CC BY-SA 4.0,https://stackoverflow.com/questions/61319843/max-area-of-an-island-of-1s-in-a-2d-array,Max area of an island of 1&#39;s in a 2D array,1599855419.0,61325825.0,,,,,
2280,"['python', 'android', 'kivy', 'kivy-language', 'buildozer']","{'account_id': 18044094, 'reputation': 33, 'user_id': 13136673, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj-o0CHCGzBzpdHyz0zhwq7K3KXTcsDSuZtvET4=k-s256', 'display_name': 'tenzin dayoe', 'link': 'https://stackoverflow.com/users/13136673/tenzin-dayoe'}",True,1479,1,3,1611513769,1586277525,61084973,CC BY-SA 4.0,https://stackoverflow.com/questions/61084973/kivy-apk-buildozer-referenceerror-weakly-referenced-object-no-longer-exists,Kivy Apk Buildozer : ReferenceError: weakly-referenced object no longer exists,,61686587.0,,,,,
2281,"['python', 'pandas', 'stock', 'pandas-datareader', 'tiingo']","{'account_id': 959573, 'reputation': 1716, 'user_id': 984226, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/GzZ7U.png?s=256&g=1', 'display_name': 'Talon06', 'link': 'https://stackoverflow.com/users/984226/talon06'}",False,330,1,0,1611509548,1587996929,61460908,CC BY-SA 4.0,https://stackoverflow.com/questions/61460908/pandas-data-reader-tiingo-errors-when-pulling-multiple-symbols-if-one-symbol-doe,Pandas Data Reader Tiingo Errors when pulling multiple symbols if one symbol does not exist or is delisted,1599941390.0,,,,,,
2282,"['python', 'button', 'onclick', 'aiohttp']","{'account_id': 18291707, 'reputation': 15, 'user_id': 13318374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d18ef19cccebf644792b7eb97049e467?s=256&d=identicon&r=PG&f=1', 'display_name': 'rainbirdy', 'link': 'https://stackoverflow.com/users/13318374/rainbirdy'}",True,357,1,0,1611487233,1586934660,61223204,CC BY-SA 4.0,https://stackoverflow.com/questions/61223204/how-does-aiohttp-handle-onclick-function,how does aiohttp handle onclick function,,61223408.0,,,,,
2283,"['python', 'numpy', 'loops', 'matrix', 'vector']","{'account_id': 18207038, 'reputation': 1, 'user_id': 13250269, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a3a569fd6f78a596432a239dabe7435?s=256&d=identicon&r=PG&f=1', 'display_name': 'yoyo247', 'link': 'https://stackoverflow.com/users/13250269/yoyo247'}",True,309,1,0,1611425621,1586273538,61083710,CC BY-SA 4.0,https://stackoverflow.com/questions/61083710/python-numpy-matrix-multiplication-with-vector-convergence-loop,Python Numpy matrix multiplication with vector convergence loop,1586276708.0,,,,,,
2284,"['python', 'google-sheets-api', 'gspread']","{'account_id': 5510759, 'reputation': 594, 'user_id': 4377095, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://lh5.googleusercontent.com/--K9A2F3rTdo/AAAAAAAAAAI/AAAAAAAAACs/dJw8apFZdkg/photo.jpg?sz=256', 'display_name': 'Led', 'link': 'https://stackoverflow.com/users/4377095/led'}",True,4659,1,1,1611400039,1586325639,61094190,CC BY-SA 4.0,https://stackoverflow.com/questions/61094190/gspread-how-to-duplicate-sheet,GSpread how to duplicate sheet,1586328460.0,61094771.0,,,,,
2285,"['python', 'dictionary']","{'user_type': 'does_not_exist', 'display_name': 'user10643490'}",True,44,3,-1,1611392242,1586450149,61125942,CC BY-SA 4.0,https://stackoverflow.com/questions/61125942/how-to-reference-a-certain-dictionary-value-based-on-input-variable,How to reference a certain dictionary value based on input variable,1611392242.0,61125997.0,,,,,
2286,"['python', 'visual-studio-code']","{'account_id': 15862816, 'reputation': 11, 'user_id': 11445511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b465938e49a46b1ededd318dda5e7a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'infinity_wavey', 'link': 'https://stackoverflow.com/users/11445511/infinity-wavey'}",False,1352,1,1,1611390983,1586150392,61053386,CC BY-SA 4.0,https://stackoverflow.com/questions/61053386/vs-code-data-science-variables-explorer-and-viewer-options,VS Code data science variables explorer and viewer options,1611390983.0,,,,,,
