,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,accepted_answer_id,protected_date,migrated_from
1926,"['python', 'google-drive-api', 'google-api-client', 'pydrive']","{'account_id': 16002850, 'reputation': 509, 'user_id': 11549057, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-kN0Jp8ebIfw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reSP1DEU2HUGOeZ95BScvripectNw/mo/photo.jpg?sz=256', 'display_name': 'programmerwiz32', 'link': 'https://stackoverflow.com/users/11549057/programmerwiz32'}",True,11077,,1,16,1581592196,1559593407,1559607903.0,56434084,https://stackoverflow.com/questions/56434084/google-pydrive-uploading-a-file-to-specific-folder,,Google pydrive uploading a file to specific folder,CC BY-SA 4.0,56434998.0,,
1927,"['python', 'templates', 'jinja2', 'sanic']","{'account_id': 5036524, 'reputation': 2972, 'user_id': 4045121, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6d6d2a9a084c35337c5acc395307dc9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'dearn44', 'link': 'https://stackoverflow.com/users/4045121/dearn44'}",True,4153,,2,3,1581591089,1561309835,1561312818.0,56726156,https://stackoverflow.com/questions/56726156/cant-load-templates-with-jinja2,,Can&#39;t load templates with jinja2,CC BY-SA 4.0,56727021.0,,
1928,"['python', 'python-3.x', 'shebang']","{'account_id': 3625085, 'reputation': 3285, 'user_id': 3022952, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/b62f68f2f334d828423b8706fc88c56e?s=256&d=identicon&r=PG&f=1', 'display_name': 'R.M.', 'link': 'https://stackoverflow.com/users/3022952/r-m'}",True,2288,,1,7,1581555830,1561140206,,56708438,https://stackoverflow.com/questions/56708438/robust-python3-shebang-line,,Robust Python3 shebang line?,CC BY-SA 4.0,,,
1929,"['python', 'r']","{'account_id': 16217037, 'reputation': 1, 'user_id': 11709607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c65025a1a8216fbe92939ba3635072d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brent', 'link': 'https://stackoverflow.com/users/11709607/brent'}",True,546,,1,0,1581546047,1561651034,1581546047.0,56794815,https://stackoverflow.com/questions/56794815/could-not-find-louvain-python-package-in-r,,Could not find Louvain Python Package in R,CC BY-SA 4.0,,,
1930,"['python', 'python-3.x', 'hadoop-yarn', 'dask', 'dask-distributed']","{'account_id': 16121234, 'reputation': 11, 'user_id': 11637169, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Q6z9liWs3MU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcGojAEoUMY2NtzSkaavHiU_Tusnw/mo/photo.jpg?sz=256', 'display_name': 'Nik Berry', 'link': 'https://stackoverflow.com/users/11637169/nik-berry'}",False,687,,1,0,1581496913,1560347959,1581496913.0,56564014,https://stackoverflow.com/questions/56564014/dask-yarn-on-cluster-unable-to-connect-to-application,,dask-yarn on cluster: Unable to connect to application,CC BY-SA 4.0,,,
1931,"['python', 'dictionary', 'lambda']","{'user_type': 'does_not_exist', 'display_name': 'user8474919'}",True,162,,1,-2,1581453443,1560363649,,56568237,https://stackoverflow.com/questions/56568237/is-there-a-way-to-extract-only-the-values-from-a-dictionary-object-to-add-to-a-l,,"Is there a way to extract only the values from a dictionary object to add to a list, using the lamba function?",CC BY-SA 4.0,56568353.0,,
1932,"['python', 'pycharm', 'paramiko']","{'account_id': 5199955, 'reputation': 5, 'user_id': 4159728, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17e6b71361a3f0f065b258b5f28ddaf6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nahuel Perez', 'link': 'https://stackoverflow.com/users/4159728/nahuel-perez'}",True,608,1613462802.0,2,0,1581411975,1559938389,,56500715,https://stackoverflow.com/questions/56500715/how-to-solve-paramiko-output-strange-format,Duplicate,How to solve paramiko output strange format,,,,
1933,"['python', 'python-3.x', 'hotkeys', 'resume', 'pause']","{'account_id': 449890, 'reputation': 508, 'user_id': 844936, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/VusD6.jpg?s=256&g=1', 'display_name': 'IFightCode', 'link': 'https://stackoverflow.com/users/844936/ifightcode'}",True,706,,1,0,1581409407,1561618227,1581409407.0,56785451,https://stackoverflow.com/questions/56785451/simple-python-pause-resume,,Simple Python Pause/Resume,CC BY-SA 4.0,56785535.0,,
1934,"['python', 'networkx']","{'account_id': 1021083, 'reputation': 38137, 'user_id': 1031417, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/xlhE1.jpg?s=256&g=1', 'display_name': '0x90', 'link': 'https://stackoverflow.com/users/1031417/0x90'}",True,1791,,1,1,1581397094,1560740816,1581397094.0,56624273,https://stackoverflow.com/questions/56624273/understanding-average-degree-connectivity-in-networkx,,Understanding average_degree_connectivity in networkx?,CC BY-SA 4.0,56634881.0,,
1935,"['python', 'django', 'django-templates', 'django-views', 'django-urls']","{'account_id': 14245225, 'reputation': 725, 'user_id': 10290511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c53833521f6fd45a67f7c75670782209?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jack022', 'link': 'https://stackoverflow.com/users/10290511/jack022'}",True,6296,,1,3,1581331918,1560631503,1560679258.0,56614040,https://stackoverflow.com/questions/56614040/how-can-i-generate-a-page-dynamically-in-django,,How can i generate a page dynamically in Django?,CC BY-SA 4.0,56616287.0,,
1936,"['python', 'pytube']","{'account_id': 13957004, 'reputation': 53, 'user_id': 10079087, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e6dfbf4a4b12522a60951c61bf796be?s=256&d=identicon&r=PG&f=1', 'display_name': 'John. B', 'link': 'https://stackoverflow.com/users/10079087/john-b'}",False,906,,1,0,1581198175,1560895394,,56657620,https://stackoverflow.com/questions/56657620/error-with-the-pytube-module-while-attempting-to-do-yt-youtubeurl,,Error with the pytube module while attempting to do yt = YouTube(url),CC BY-SA 4.0,,,
1937,"['python', 'amazon-web-services', 'aws-glue']","{'account_id': 6334265, 'reputation': 31, 'user_id': 4918219, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/119560604864be0768e6109fd34bdb6c?s=256&d=identicon&r=PG&f=1', 'display_name': 'TTFCCMB', 'link': 'https://stackoverflow.com/users/4918219/ttfccmb'}",True,4063,,2,1,1581080621,1561899416,1561901806.0,56825003,https://stackoverflow.com/questions/56825003/aws-glue-access-workflow-parameters-from-within-job,,AWS Glue -- Access Workflow Parameters from Within Job,CC BY-SA 4.0,,,
1938,"['python', 'windows', 'automation']","{'account_id': 3983306, 'reputation': 46, 'user_id': 3284684, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/0sfsL.png?s=256&g=1', 'display_name': 'Arvinth', 'link': 'https://stackoverflow.com/users/3284684/arvinth'}",True,1602,,2,3,1581015405,1561858431,1565240786.0,56821862,https://stackoverflow.com/questions/56821862/need-to-bring-a-windows-applicationexcel-in-my-case-to-foreground-python,,Need to bring a windows application(Excel in my case) to foreground - python,CC BY-SA 4.0,56822114.0,,
1939,"['python', 'api', 'azure-devops', 'azure-devops-rest-api']","{'account_id': 14201785, 'reputation': 2375, 'user_id': 10259516, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a806909421e22299ec15ab98d9e62dfb?s=256&d=identicon&r=PG&f=1', 'display_name': 'AnjanaAK', 'link': 'https://stackoverflow.com/users/10259516/anjanaak'}",False,3951,,1,1,1580992730,1560495764,,56593061,https://stackoverflow.com/questions/56593061/how-to-write-a-python-script-to-authenticate-to-azure-devops-rest-api-and-get-th,,How to write a python script to authenticate to Azure DevOps REST API and get the access token?,CC BY-SA 4.0,,,
1940,"['python', 'pandas']","{'account_id': 14073433, 'reputation': 21, 'user_id': 10166381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bdd75164a8ceb579cac4915f4abbf328?s=256&d=identicon&r=PG&f=1', 'display_name': 'CCVT', 'link': 'https://stackoverflow.com/users/10166381/ccvt'}",True,1981,,3,1,1580916972,1561551753,,56772731,https://stackoverflow.com/questions/56772731/i-need-to-convert-a-pandas-df-to-a-text-string-with-tab-delimited-separation-and,,I need to convert a Pandas df to a text string with tab delimited separation and multiple lines,CC BY-SA 4.0,,,
1941,"['python', 'flask', 'sms', 'twilio-api', 'rasa-core']","{'account_id': 13320154, 'reputation': 1, 'user_id': 9615095, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Mounika Kankanti', 'link': 'https://stackoverflow.com/users/9615095/mounika-kankanti'}",False,340,,1,-1,1580900193,1559801499,1559805179.0,56471772,https://stackoverflow.com/questions/56471772/integration-of-rasa-with-twilio,,Integration of RASA with Twilio,CC BY-SA 4.0,,,
1942,"['python', 'slack', 'slack-api']","{'account_id': 12555497, 'reputation': 780, 'user_id': 9135359, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zhZIk.png?s=256&g=1', 'display_name': 'Code Monkey', 'link': 'https://stackoverflow.com/users/9135359/code-monkey'}",False,2109,,1,1,1580893615,1561584382,,56781101,https://stackoverflow.com/questions/56781101/how-to-get-python-slack-bot-to-reply-within-a-thread,,How to get Python Slack bot to reply within a thread?,CC BY-SA 4.0,,,
1943,"['python', 'c++', 'cmake', 'pybind11']","{'account_id': 7146810, 'reputation': 444, 'user_id': 5462250, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-xW22DAfnJWQ/AAAAAAAAAAI/AAAAAAAAAds/J-qHvBR-qCc/photo.jpg?sz=256', 'display_name': 'Justin', 'link': 'https://stackoverflow.com/users/5462250/justin'}",True,7021,,1,2,1580861759,1561133150,1580861759.0,56706971,https://stackoverflow.com/questions/56706971/import-pybind11-c-compiled-module-not-working,,Import Pybind11/C++ compiled module not working,CC BY-SA 4.0,,,
1944,"['python', 'python-3.x', 'string', 'slice']","{'account_id': 10662640, 'reputation': 1365, 'user_id': 7850174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec0fbd0a7ed3a9f3cd9cfa92f6e18d5e?s=256&d=identicon&r=PG&f=1', 'display_name': 'coderina', 'link': 'https://stackoverflow.com/users/7850174/coderina'}",True,65,,1,0,1580838961,1560948078,1569230035.0,56667906,https://stackoverflow.com/questions/56667906/is-reversing-string-in-python-in-place-method,,Is reversing string in python in-place method?,CC BY-SA 4.0,,,
1945,"['python', 'selenium', 'beautifulsoup']","{'account_id': 16159170, 'reputation': 1, 'user_id': 11665741, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-RNXWSG9i9HU/AAAAAAAAAAI/AAAAAAAAANc/Uw02RbffASw/photo.jpg?sz=256', 'display_name': 'Aditya Singh', 'link': 'https://stackoverflow.com/users/11665741/aditya-singh'}",False,88,,0,0,1580809826,1560875144,1580809826.0,56653403,https://stackoverflow.com/questions/56653403/convert-python-selenium-code-to-work-faster,,Convert Python selenium code to work faster,CC BY-SA 4.0,,,
1946,"['python', 'discord.py']","{'account_id': 14388705, 'reputation': 863, 'user_id': 10393917, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/430a43f1e66e859ac78bee989b4c1ac8?s=256&d=identicon&r=PG', 'display_name': 'Ronnie', 'link': 'https://stackoverflow.com/users/10393917/ronnie'}",False,50,,0,0,1580805878,1560196497,1580805878.0,56532763,https://stackoverflow.com/questions/56532763/message-is-triggered-twice-from-a-command,,Message is triggered twice from a command,CC BY-SA 4.0,,,
1947,"['python', 'python-requests']","{'account_id': 14388705, 'reputation': 863, 'user_id': 10393917, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/430a43f1e66e859ac78bee989b4c1ac8?s=256&d=identicon&r=PG', 'display_name': 'Ronnie', 'link': 'https://stackoverflow.com/users/10393917/ronnie'}",False,781,,1,0,1580805541,1559726527,1580805541.0,56457661,https://stackoverflow.com/questions/56457661/pythons-request-module-returns-a-proxy-error,,Python&#39;s request module returns a proxy error,CC BY-SA 4.0,,,
1948,"['python', 'windows', 'exe']","{'account_id': 15909465, 'reputation': 21, 'user_id': 11479762, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/64kJk.jpg?s=256&g=1', 'display_name': 'Nikhil K Mannem', 'link': 'https://stackoverflow.com/users/11479762/nikhil-k-mannem'}",True,198,1560420265.0,1,-1,1580728031,1560420080,1580728031.0,56578031,https://stackoverflow.com/questions/56578031/how-to-convert-a-python-program-py-to-application-exe-which-is-a-tesseract,Duplicate,How to convert a Python program (.py) to Application (.exe) which is a Tesseract-OCR dependent?,,56578050.0,,
1949,"['python', 'python-3.x', 'if-statement']","{'account_id': 4691946, 'reputation': 109, 'user_id': 7515111, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9c542dbc083c1132116594106a0268d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/7515111/tom'}",True,24,,1,0,1580655087,1560705462,1580655087.0,56621036,https://stackoverflow.com/questions/56621036/how-do-i-apply-an-if-else-clause-to-an-entire-column-in-python3,,How do I apply an if...else clause to an entire column in Python3?,CC BY-SA 4.0,56621488.0,,
1950,"['python', 'networkx']","{'account_id': 9706844, 'reputation': 11, 'user_id': 7200043, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-yLqPX8o60KM/AAAAAAAAAAI/AAAAAAAAAXA/Lk50K9ijQ5E/photo.jpg?sz=256', 'display_name': 'Kannan c', 'link': 'https://stackoverflow.com/users/7200043/kannan-c'}",True,959,,2,0,1580551641,1559668403,1580551641.0,56448526,https://stackoverflow.com/questions/56448526/networkx-typeerror-input-graph-is-not-a-networkx-graph-type,,Networkx TypeError: Input graph is not a networkx graph type,CC BY-SA 4.0,,,
1951,['python'],"{'account_id': 14484715, 'reputation': 67, 'user_id': 10463016, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-HkLJTIsCju4/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DW1UkoghAPBgSHz2iCN4SUH2FWrdw/mo/photo.jpg?sz=256', 'display_name': 'Ardy', 'link': 'https://stackoverflow.com/users/10463016/ardy'}",True,47,,1,0,1580478434,1560824792,1580478434.0,56640999,https://stackoverflow.com/questions/56640999/function-is-returning-empty-data-frame,,Function is returning empty data frame,CC BY-SA 4.0,56641020.0,,
1952,"['python', 'pandas', 'google-bigquery', 'python-bigquery']","{'account_id': 5699281, 'reputation': 99, 'user_id': 4504841, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8fdff24c6340d4c1b5ca5327bad3d8bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hunter Maxfield', 'link': 'https://stackoverflow.com/users/4504841/hunter-maxfield'}",True,2508,,1,0,1580425246,1560812381,,56639816,https://stackoverflow.com/questions/56639816/how-to-fix-field-units-already-exist-in-schema-for-pandas-gpq,,how to fix &quot;field units already exist in schema&quot; for pandas gpq,CC BY-SA 4.0,,,
1953,"['python', 'matplotlib', 'pyinstaller']","{'account_id': 14491075, 'reputation': 75, 'user_id': 10798109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ee8c5fe8dd1d352bdcbf35079b7ead9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adrian', 'link': 'https://stackoverflow.com/users/10798109/adrian'}",True,3939,,1,5,1580384765,1561112135,,56701417,https://stackoverflow.com/questions/56701417/how-to-suppress-all-warnings-in-window-of-executable-file-generated-by-pyinstall,,How to suppress all warnings in window of executable file generated by pyinstaller,CC BY-SA 4.0,57766145.0,,
1954,"['python', 'igraph']","{'account_id': 5665737, 'reputation': 189, 'user_id': 4481958, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ab742e2124ee540aa1fb155d181c8ea5?s=256&d=identicon&r=PG&f=1', 'display_name': 'elfinorr', 'link': 'https://stackoverflow.com/users/4481958/elfinorr'}",False,180,,1,1,1580376747,1560802035,1560843112.0,56638240,https://stackoverflow.com/questions/56638240/igraph-select-performance,,IGraph select performance,CC BY-SA 4.0,,,
1955,"['python', 'pip', 'google-colaboratory']","{'account_id': 19578, 'reputation': 21550, 'user_id': 45963, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/f118e11f0305ad16952d01b2fdb7c358?s=256&d=identicon&r=PG&f=1', 'display_name': 'andandandand', 'link': 'https://stackoverflow.com/users/45963/andandandand'}",True,456,,1,0,1580375476,1560854389,,56647268,https://stackoverflow.com/questions/56647268/python-setup-py-egg-info-failed-with-error-code-1-when-installing-lshash,,&quot;python setup.py egg_info&quot; failed with error code 1 when installing lshash,CC BY-SA 4.0,,,
1956,"['python', 'pandas']","{'account_id': 11051284, 'reputation': 845, 'user_id': 8115653, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0UYI5.png?s=256&g=1', 'display_name': 'gregV', 'link': 'https://stackoverflow.com/users/8115653/gregv'}",True,815,,1,1,1580317311,1561568286,,56777777,https://stackoverflow.com/questions/56777777/panda-styling-export-number-format-to-excel,,panda styling : export number-format to excel,CC BY-SA 4.0,56779532.0,,
1957,"['python', 'celery', 'gevent']","{'account_id': 5295276, 'reputation': 2000, 'user_id': 4511620, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/0e724806b5a397f79ec4202ed70590e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'pomo_mondreganto', 'link': 'https://stackoverflow.com/users/4511620/pomo-mondreganto'}",True,1599,,1,1,1580295172,1559339228,1559340899.0,56402042,https://stackoverflow.com/questions/56402042/celerys-shared-task-not-working-with-soft-time-limit,,Celery&#39;s @shared_task not working with soft_time_limit,CC BY-SA 4.0,,,
