,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from,locked_date
2101,"['python', 'beautifulsoup']","{'account_id': 8690959, 'reputation': 101, 'user_id': 6503862, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/161df772b2e6edeef22d74f4cb048526?s=256&d=identicon&r=PG&f=1', 'display_name': 'Teege', 'link': 'https://stackoverflow.com/users/6503862/teege'}",True,65,1,1,1615881618,1590869836,,62108181,CC BY-SA 4.0,https://stackoverflow.com/questions/62108181/pagnation-in-python-beautifulsoup,Pagnation in Python (Beautifulsoup),,,,,,
2102,"['python', 'selenium', 'web-scraping', 'scrapy', 'bots']","{'account_id': 18722866, 'reputation': 1, 'user_id': 13650289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06eb5652bf981b055cf554fca83d4aee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Doumeki', 'link': 'https://stackoverflow.com/users/13650289/doumeki'}",False,1249,2,0,1615881401,1590884357,1615881401.0,62110179,CC BY-SA 4.0,https://stackoverflow.com/questions/62110179/scrapy-http-request-error-when-trying-to-send-request-login-on-nike-site,Scrapy HTTP Request error when trying to send request login on nike site,,,,,,
2103,"['python', 'pycharm', 'package']","{'account_id': 6146079, 'reputation': 490, 'user_id': 4792022, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EVj3y.jpg?s=256&g=1', 'display_name': 'Abijah', 'link': 'https://stackoverflow.com/users/4792022/abijah'}",True,2278,1,2,1615880515,1589921565,1615880515.0,61900581,CC BY-SA 4.0,https://stackoverflow.com/questions/61900581/adding-the-os-module-to-pycharm,Adding the os module to PyCharm,66650828.0,,,,,
2104,"['python', 'python-3.7', 'ibm-rational']","{'account_id': 13070684, 'reputation': 11, 'user_id': 9444329, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48fc3825983fe7f26bd81d5970d16a5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'BenSG', 'link': 'https://stackoverflow.com/users/9444329/bensg'}",True,512,2,0,1615821750,1590665651,,62063683,CC BY-SA 4.0,https://stackoverflow.com/questions/62063683/ibm-rtc-python-create-workitem,IBM RTC Python Create Workitem,,,,,,
2105,"['python', 'discord.py']","{'account_id': 18108226, 'reputation': 144, 'user_id': 13165433, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-KMug9rGH3NQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPgYcdru7jUy_xzmHt1EP4Sj1bfVQ/photo.jpg?sz=256', 'display_name': 'ahmedquran12', 'link': 'https://stackoverflow.com/users/13165433/ahmedquran12'}",False,393,1,0,1615801440,1588575967,,61586808,CC BY-SA 4.0,https://stackoverflow.com/questions/61586808/how-to-use-cogs-from-multiple-directories-discord-py,How to use cogs from multiple directories - Discord.py,,,,,,
2106,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'account_id': 14629750, 'reputation': 121, 'user_id': 10565969, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-a85YAyNJJLc/AAAAAAAAAAI/AAAAAAAAAFc/DXsnRIXFTyk/photo.jpg?sz=256', 'display_name': 'Creek', 'link': 'https://stackoverflow.com/users/10565969/creek'}",True,982,1,2,1615800187,1589706647,1615800187.0,61849427,CC BY-SA 4.0,https://stackoverflow.com/questions/61849427/valueerror-error-when-checking-model-target-the-list-of-numpy-arrays-that-you,ValueError: Error when checking model target: the list of Numpy arrays that you are passing to your model is not the size the model expected,61850094.0,,,,,
2107,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'account_id': 13879709, 'reputation': 1895, 'user_id': 10020360, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c3ffce233a93593ce4b4d246b54a998?s=256&d=identicon&r=PG&f=1', 'display_name': 'PolarBear10', 'link': 'https://stackoverflow.com/users/10020360/polarbear10'}",True,422,1,1,1615800010,1588774836,1615800010.0,61637571,CC BY-SA 4.0,https://stackoverflow.com/questions/61637571/how-to-drop-specific-filters-in-cnn-keras,How to drop specific filters in CNN keras,61639160.0,,,,,
2108,"['python', 'image', 'python-imaging-library', 'transparency']","{'account_id': 18596616, 'reputation': 25996, 'user_id': 13552470, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4LvQt.png?s=256&g=1', 'display_name': 'Ann Zen', 'link': 'https://stackoverflow.com/users/13552470/ann-zen'}",True,652,1,-1,1615761660,1590024299,1615761660.0,61925648,CC BY-SA 4.0,https://stackoverflow.com/questions/61925648/convert-non-transparent-image-to-transparent-gif-image-pil,Convert non-transparent image to transparent GIF image PIL,61938943.0,,,,,
2109,"['python', 'azure']","{'account_id': 14170196, 'reputation': 1, 'user_id': 10339567, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MN1Qx.png?s=256&g=1', 'display_name': 'Ash', 'link': 'https://stackoverflow.com/users/10339567/ash'}",False,268,1,0,1615760946,1590544768,,62034224,CC BY-SA 4.0,https://stackoverflow.com/questions/62034224/why-calling-an-azure-ml-classification-model-via-a-webservice-api-not-returning,Why calling an Azure ML classification model via a webservice API not returning probability scores?,,,,,,
2110,"['python', 'pandas', 'wxpython']","{'account_id': 1650653, 'reputation': 143, 'user_id': 1521333, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/37204782c645f7b6f08d657e7aac6887?s=256&d=identicon&r=PG', 'display_name': 'Zobal', 'link': 'https://stackoverflow.com/users/1521333/zobal'}",True,770,3,1,1615743593,1588866941,,61662224,CC BY-SA 4.0,https://stackoverflow.com/questions/61662224/what-is-wxpython-doing-to-the-locale-to-makes-pandas-crash,What is wxPython doing to the locale to makes pandas crash?,66625575.0,,,,,
2111,"['python', 'python-sphinx', 'member', 'docstring', 'autodoc']","{'account_id': 9129163, 'reputation': 63, 'user_id': 6791579, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26df5c0867258ee2da9195a7ba7a6b6c?s=256&d=identicon&r=PG', 'display_name': 'DarkImage', 'link': 'https://stackoverflow.com/users/6791579/darkimage'}",True,771,2,3,1615714346,1589051357,1615714346.0,61702285,CC BY-SA 4.0,https://stackoverflow.com/questions/61702285/how-to-remove-static-class-variable-using-automodule-with-sphinx,How to remove static class variable using automodule with Sphinx?,61704446.0,,,,,
2112,['python'],"{'account_id': 14871170, 'reputation': 2421, 'user_id': 10738638, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8514f73f69bb49efa8473739dc392ab4?s=256&d=identicon&r=PG&f=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/10738638/david'}",True,43,1,0,1615666189,1589408225,1615666189.0,61785873,CC BY-SA 4.0,https://stackoverflow.com/questions/61785873/is-there-a-library-for-python-which-does-writes-unit-tests-automatacally,Is there a library for python which does writes unit tests automatacally?,61786088.0,,,,,
2113,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'account_id': 4616293, 'reputation': 1115, 'user_id': 6227592, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6e42c7255312a673bb256224e525af2?s=256&d=identicon&r=PG&f=1', 'display_name': 'David293836', 'link': 'https://stackoverflow.com/users/6227592/david293836'}",True,4845,2,6,1615660739,1590281430,1607673797.0,61980349,CC BY-SA 4.0,https://stackoverflow.com/questions/61980349/tensorflow-typeerror-cannot-unpack-non-iterable-float-object,tensorflow TypeError: cannot unpack non-iterable float object,61983174.0,,,,,
2114,"['python', 'github', 'heroku', 'bots', 'discord']","{'account_id': 16437566, 'reputation': 21, 'user_id': 11874789, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-GpS70KG-T_0/AAAAAAAAAAI/AAAAAAAAApg/a906C0TGcrY/photo.jpg?sz=256', 'display_name': 'Искандер Сиранов', 'link': 'https://stackoverflow.com/users/11874789/%d0%98%d1%81%d0%ba%d0%b0%d0%bd%d0%b4%d0%b5%d1%80-%d0%a1%d0%b8%d1%80%d0%b0%d0%bd%d0%be%d0%b2'}",True,468,1,2,1615656348,1589782783,1589790178.0,61863494,CC BY-SA 4.0,https://stackoverflow.com/questions/61863494/discord-ffprobe-avprobe-and-ffmpeg-avconv-not-found-error,discord ffprobe / avprobe and ffmpeg / avconv not found error,,,,,,
2115,"['python', 'pandas']","{'account_id': 9535498, 'reputation': 598, 'user_id': 7085818, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-m0cEQ2xgbzA/AAAAAAAAAAI/AAAAAAAAAtY/xF94TDdtlvU/photo.jpg?sz=256', 'display_name': 'Kundan', 'link': 'https://stackoverflow.com/users/7085818/kundan'}",True,45,2,0,1615652356,1590771579,1590772174.0,62091064,CC BY-SA 4.0,https://stackoverflow.com/questions/62091064/how-do-i-create-a-column-in-a-pandas-dataframe-using-values-from-two-rows,How do I create a column in a pandas dataframe using values from two rows?,62091165.0,,,,,
2116,"['python', 'matplotlib', 'select', 'coordinates', 'ginput']","{'account_id': 5458133, 'reputation': 13, 'user_id': 6066909, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/O9zbI.jpg?s=256&g=1', 'display_name': 'Disc', 'link': 'https://stackoverflow.com/users/6066909/disc'}",False,106,1,1,1615627581,1590416899,,62004507,CC BY-SA 4.0,https://stackoverflow.com/questions/62004507/matplotlib-draw-figures-during-ginput,Matplotlib draw Figures during ginput(),,,,,,
2117,"['python', 'python-3.x']","{'account_id': 2701585, 'reputation': 25, 'user_id': 13470314, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d08dd8d43651dde4b3511a423242f1c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'user13470314', 'link': 'https://stackoverflow.com/users/13470314/user13470314'}",True,1759,3,0,1615587310,1589547743,,61819899,CC BY-SA 4.0,https://stackoverflow.com/questions/61819899/how-to-install-dbfread-in-python-3-7-7,How to install dbfread in python 3.7.7?,61820057.0,,,,,
2118,"['python', 'matplotlib', 'tkinter', 'shap']","{'account_id': 13592212, 'reputation': 3149, 'user_id': 9805238, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/u4HMG.png?s=256&g=1', 'display_name': 'Hagbard', 'link': 'https://stackoverflow.com/users/9805238/hagbard'}",True,2189,4,5,1615555550,1590751441,,62084819,CC BY-SA 4.0,https://stackoverflow.com/questions/62084819/exception-in-tkinter-callback-using-shap,Exception in Tkinter callback using SHAP,,,,,,
2119,"['python', 'postgresql', 'multiprocessing', 'psycopg2']","{'account_id': 2008903, 'reputation': 574, 'user_id': 1797926, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZKFf3.jpg?s=256&g=1', 'display_name': 'joydeba', 'link': 'https://stackoverflow.com/users/1797926/joydeba'}",False,447,1,0,1615521190,1590125805,1592644375.0,61948507,CC BY-SA 4.0,https://stackoverflow.com/questions/61948507/ssl-error-python-multiprocessing-postgressql-and-psycopg2,"SSL Error : Python Multiprocessing, PostgresSQL and Psycopg2",,,,,,
2120,"['python', 'pandas', 'google-sheets']","{'account_id': 17162502, 'reputation': 63, 'user_id': 12421758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7838de3270f6fee1bfb55ec84e79e53d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cummins070', 'link': 'https://stackoverflow.com/users/12421758/cummins070'}",True,255,1,0,1615505692,1589822822,1589823345.0,61875414,CC BY-SA 4.0,https://stackoverflow.com/questions/61875414/df2gspread-type-error-when-uploading-df-to-google-sheets,df2gspread Type Error when uploading DF to Google sheets,,,,,,
2121,"['python', 'django', 'flutter', 'flutter-web']","{'account_id': 16617989, 'reputation': 253, 'user_id': 12009108, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCQqb73goT6gHdxCCYSk3x1sMmkanWmxFyVqMs6LV4=k-s256', 'display_name': 'Pirmin', 'link': 'https://stackoverflow.com/users/12009108/pirmin'}",True,3082,1,7,1615486901,1588547871,,61582897,CC BY-SA 4.0,https://stackoverflow.com/questions/61582897/how-to-serve-a-flutter-web-app-with-django,How to serve a Flutter web app with Django?,66588239.0,,,,,
2122,"['python', 'pypy']","{'account_id': 18364053, 'reputation': 41, 'user_id': 13375538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0c31781cf8720f3e182b6779ac805c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gheorghe Gh', 'link': 'https://stackoverflow.com/users/13375538/gheorghe-gh'}",False,471,1,0,1615466261,1589474231,,61802658,CC BY-SA 4.0,https://stackoverflow.com/questions/61802658/how-to-use-pypy,How to use pypy,,,,,,
2123,"['python', 'django', 'django-rest-framework', 'permissions']","{'account_id': 17659235, 'reputation': 1361, 'user_id': 12818045, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MWOXh.jpg?s=256&g=1', 'display_name': 'dan_boy', 'link': 'https://stackoverflow.com/users/12818045/dan-boy'}",True,1144,2,2,1615462960,1590077033,1615462960.0,61938708,CC BY-SA 4.0,https://stackoverflow.com/questions/61938708/how-to-resolve-error-object-permission-takes-3-positional-arguments-but-4-wer,How to resolve error &quot;object_permission() takes 3 positional arguments but 4 were given&quot;?,61938832.0,,,,,
2124,"['python', 'python-3.x', 'generics', 'typing']","{'account_id': 3734120, 'reputation': 2244, 'user_id': 3105524, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/5b169766a0453f1ace846e5d425c940b?s=256&d=identicon&r=PG', 'display_name': 'Kamyar', 'link': 'https://stackoverflow.com/users/3105524/kamyar'}",False,386,0,3,1615450778,1589219901,1589220324.0,61736151,CC BY-SA 4.0,https://stackoverflow.com/questions/61736151/how-to-make-a-typevar-generic-type-in-python-with-dataclass-constraint,How to make a TypeVar (Generic) type in python with dataclass constraint?,,,,,,
2125,"['python', 'plotly', 'axis-labels']","{'account_id': 18449382, 'reputation': 31, 'user_id': 13439876, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81a694e26c444a07f6fabca400271af6?s=256&d=identicon&r=PG&f=1', 'display_name': 'NICO', 'link': 'https://stackoverflow.com/users/13439876/nico'}",True,1776,1,3,1615446177,1588332420,1615397001.0,61541593,CC BY-SA 4.0,https://stackoverflow.com/questions/61541593/plotly-how-to-show-broken-axis,plotly: how to show broken axis,,,,,,
2126,"['python', 'python-3.x', 'jsonschema', 'python-typing', 'pydantic']","{'account_id': 7325316, 'reputation': 4070, 'user_id': 5579871, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/bb1d818d82139dca47a63c409117c095?s=256&d=identicon&r=PG', 'display_name': 'hangc', 'link': 'https://stackoverflow.com/users/5579871/hangc'}",True,520,1,0,1615434224,1590573881,1612547188.0,62040482,CC BY-SA 4.0,https://stackoverflow.com/questions/62040482/get-json-schema-of-a-type-of-pydantic-model,Get Json schema of a Type of pydantic model,66576153.0,,,,,
2127,"['python', 'pandas', 'lambda']","{'account_id': 4214747, 'reputation': 9315, 'user_id': 3451339, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/HPuzK.png?s=256&g=1', 'display_name': '8-Bit Borges', 'link': 'https://stackoverflow.com/users/3451339/8-bit-borges'}",True,118,3,0,1615421141,1589590612,,61830566,CC BY-SA 4.0,https://stackoverflow.com/questions/61830566/pandas-if-condition-with-lambda,Pandas - if condition with lambda,61830613.0,,,,,
2128,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'account_id': 14143439, 'reputation': 63, 'user_id': 10217413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f0de0348ab0298db1972bc4e6343161?s=256&d=identicon&r=PG&f=1', 'display_name': 'mango', 'link': 'https://stackoverflow.com/users/10217413/mango'}",True,525,2,1,1615383547,1589877559,1615383547.0,61886777,CC BY-SA 4.0,https://stackoverflow.com/questions/61886777/keras-multi-class-classifier-probabilities-are-0-and-1-valued,Keras multi-class classifier probabilities are 0 and 1 valued,61886912.0,,,,,
2129,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'user_type': 'does_not_exist', 'display_name': 'user12483252'}",True,889,2,2,1615383439,1590132248,1615383439.0,61949771,CC BY-SA 4.0,https://stackoverflow.com/questions/61949771/tf-lstm-multiple-step-predict-seems-to-be-wrong,TF LSTM multiple step predict seems to be wrong,62067819.0,,,,,
2130,"['python', 'tensorflow', 'machine-learning', 'keras', 'deep-learning']","{'account_id': 2761320, 'reputation': 85, 'user_id': 2378162, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/67af844c92f0d2c884b93cbdb98ee955?s=256&d=identicon&r=PG', 'display_name': 'J. Kim', 'link': 'https://stackoverflow.com/users/2378162/j-kim'}",True,706,3,1,1615383258,1588633343,1615383258.0,61603054,CC BY-SA 4.0,https://stackoverflow.com/questions/61603054/what-activation-function-is-appropriate-for-input-range-0-1-and-output-range,"What Activation Function is appropriate for input range (0,1) and output range (-∞,∞) for Regression Nerwork in Keras",61607633.0,,,,,
2131,"['python', 'machine-learning', 'scikit-learn', 'feature-selection']","{'account_id': 33086, 'reputation': 3973, 'user_id': 92319, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/b0d2c911296d1ea0704a3691e64b0337?s=256&d=identicon&r=PG', 'display_name': 'Lilz', 'link': 'https://stackoverflow.com/users/92319/lilz'}",True,119,1,1,1615383188,1588620839,1615383188.0,61600135,CC BY-SA 4.0,https://stackoverflow.com/questions/61600135/sklearn-random-forest-to-find-score-of-selected-features,sklearn random forest to find score of selected features,,,,,,
2132,"['python', 'python-3.x', 'windows', 'environment-variables']","{'account_id': 17313070, 'reputation': 25, 'user_id': 12540184, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ec84905a45746fd836740c9a28e71e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'reasons', 'link': 'https://stackoverflow.com/users/12540184/reasons'}",True,1538,1,2,1615377069,1589301418,1590143144.0,61757061,CC BY-SA 4.0,https://stackoverflow.com/questions/61757061/get-and-set-env-vars-in-python-on-windows,Get and Set env vars in Python on Windows,61757725.0,,,,,
2133,"['python', 'security', 'ubuntu-18.04', 'intel', 'sgx']","{'account_id': 9737969, 'reputation': 1, 'user_id': 11244803, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1698476403815582/picture?type=large', 'display_name': 'Arushi Arora', 'link': 'https://stackoverflow.com/users/11244803/arushi-arora'}",False,417,1,0,1615364419,1590190940,,61965519,CC BY-SA 4.0,https://stackoverflow.com/questions/61965519/unable-to-install-graphene-sgx-on-ubuntu-18-04,Unable to install Graphene-SGX on Ubuntu 18.04,,,,,,
