,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,migrated_from,closed_date,closed_reason
2065,"['python', 'tensorflow', 'deeplab']","{'account_id': 10768513, 'reputation': 40, 'user_id': 10095146, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sBxPI.jpg?s=256&g=1', 'display_name': 'Kayvon Khosrowpour', 'link': 'https://stackoverflow.com/users/10095146/kayvon-khosrowpour'}",True,702,2,1,1577034331,1555457372,,55717884,CC BY-SA 4.0,https://stackoverflow.com/questions/55717884/deeplab-inconsistent-inference-vs-visualization-performance-on-trained-deeplab,Deeplab - Inconsistent Inference vs Visualization Performance on trained Deeplab model,,,,,
2066,"['python', 'json']","{'account_id': 15223672, 'reputation': 91, 'user_id': 10984889, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Fn9W6XvgjOA/AAAAAAAAAAI/AAAAAAAAAvw/_Vnzhwdb4D0/photo.jpg?sz=256', 'display_name': 'Tushar Raichand', 'link': 'https://stackoverflow.com/users/10984889/tushar-raichand'}",True,73,3,0,1576834185,1555417131,1555418728.0,55707993,CC BY-SA 4.0,https://stackoverflow.com/questions/55707993/accessing-values-in-json-using-python,Accessing values in json using python,55708005.0,,,,
2067,"['python', 'dictionary', 'tuples']","{'account_id': 8818244, 'reputation': 233, 'user_id': 6588979, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://graph.facebook.com/10206989480275786/picture?type=large', 'display_name': 'davdis', 'link': 'https://stackoverflow.com/users/6588979/davdis'}",True,71,1,-2,1576772351,1554563932,1576772351.0,55550504,CC BY-SA 4.0,https://stackoverflow.com/questions/55550504/append-tuples-in-dictionary,Append tuples in dictionary,55550546.0,,,,
2068,"['python', 'beautifulsoup']","{'account_id': 15689096, 'reputation': 21, 'user_id': 11320797, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xpbQg.jpg?s=256&g=1', 'display_name': 'Mansour afshar', 'link': 'https://stackoverflow.com/users/11320797/mansour-afshar'}",True,162,1,0,1576772068,1554567917,1554575900.0,55551050,CC BY-SA 4.0,https://stackoverflow.com/questions/55551050/do-not-display-the-number-in-beautifulsoup,do not display the number in beautifulsoup,55552339.0,,,,
2069,"['python', 'django', 'apache-kafka', 'kafka-python']","{'account_id': 6094045, 'reputation': 2969, 'user_id': 4755440, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/f3986f07d030aa72a6e8f01fbd4b5a61?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paras', 'link': 'https://stackoverflow.com/users/4755440/paras'}",True,1326,1,4,1576759615,1554626530,1554635992.0,55557152,CC BY-SA 4.0,https://stackoverflow.com/questions/55557152/unable-to-send-messages-to-kafka-from-django-application-using-kafka-python-due,Unable to send messages to kafka from django application using kafka-python due to KafkaTimeoutError,,,,,
2070,"['python', 'python-3.x', 'pdf']","{'account_id': 15716833, 'reputation': 195, 'user_id': 11340830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/903464aea486d7b8683e83bee03305d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rutger', 'link': 'https://stackoverflow.com/users/11340830/rutger'}",True,317,1,0,1576755500,1554906222,,55614976,CC BY-SA 4.0,https://stackoverflow.com/questions/55614976/how-to-split-the-output-of-extract-used-in-the-pdfquery-scraping-library,How to split the output of .extract used in the PDFQuery scraping library,59409017.0,,,,
2071,"['python', 'string', 'f-string']","{'account_id': 9210713, 'reputation': 17, 'user_id': 11354216, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/87eb8b2b932220241d2547da6cd8864f?s=256&d=identicon&r=PG', 'display_name': 'Christopher', 'link': 'https://stackoverflow.com/users/11354216/christopher'}",True,1155,2,-1,1576726038,1555197028,1576726038.0,55670644,CC BY-SA 4.0,https://stackoverflow.com/questions/55670644/why-do-we-need-to-put-apostrophes-around-an-f-string-in-python,Why do we need to put apostrophes around an f string in python?,55670795.0,,,,
2072,"['python', 'pandas']","{'account_id': 9913993, 'reputation': 1999, 'user_id': 7339599, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a0e2a16febf3fd5f95126fa9deaa8c0d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jasper', 'link': 'https://stackoverflow.com/users/7339599/jasper'}",True,147,3,2,1576693719,1554221135,1554221759.0,55479146,CC BY-SA 4.0,https://stackoverflow.com/questions/55479146/pandas-function-to-conditionally-update-certain-columns-on-the-next-row,Pandas - function to conditionally update certain columns on the next row,55480086.0,,,,
2073,"['python', 'sql', 'pandas', 'tsql', 'dataframe']","{'account_id': 6437276, 'reputation': 6846, 'user_id': 5506894, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9jSK1.jpg?s=256&g=1', 'display_name': 'Denziloe', 'link': 'https://stackoverflow.com/users/5506894/denziloe'}",True,1654,2,3,1576693700,1555496814,,55725454,CC BY-SA 4.0,https://stackoverflow.com/questions/55725454/pandas-version-of-sql-cross-apply,pandas version of SQL CROSS APPLY,55725733.0,,,,
2074,"['python', 'tensorflow']","{'account_id': 15783512, 'reputation': 11, 'user_id': 11389097, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-F63ps2eqzeg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfXWSvrvXMDeftMyNSS3BLaUFGKSQ/mo/photo.jpg?sz=256', 'display_name': 'usta', 'link': 'https://stackoverflow.com/users/11389097/usta'}",False,54,1,1,1576688863,1555794420,,55777739,CC BY-SA 4.0,https://stackoverflow.com/questions/55777739/tensorflow-example-with-own-handwritten-images,Tensorflow example with own handwritten images,,,,,
2075,"['python', 'cluster-computing', 'slurm']","{'account_id': 8160701, 'reputation': 477, 'user_id': 6144817, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/817d8a3995ca6e3f5a0cc6a8f45d0406?s=256&d=identicon&r=PG&f=1', 'display_name': 'Average_guy', 'link': 'https://stackoverflow.com/users/6144817/average-guy'}",True,5840,1,7,1576637447,1556385352,,55883018,CC BY-SA 4.0,https://stackoverflow.com/questions/55883018/how-to-install-python-package-module-in-slurm,How to install python package/module in slurm,,,,,
2076,"['python', 'spring-boot', 'http', 'post', 'line-breaks']","{'account_id': 10162663, 'reputation': 439, 'user_id': 7505622, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11e170b630a37cef88faa931931bfc84?s=256&d=identicon&r=PG&f=1', 'display_name': 'MaverinCode', 'link': 'https://stackoverflow.com/users/7505622/maverincode'}",False,4107,1,7,1576617888,1555060740,,55648352,CC BY-SA 4.0,https://stackoverflow.com/questions/55648352/how-keep-line-breaks-in-request-body-which-is-send-to-spring-boot-rest-controlle,How keep line breaks in Request Body which is send to Spring Boot rest controller,,,,,
2077,"['python', 'com']","{'account_id': 8945090, 'reputation': 153, 'user_id': 6686511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0600e09cea3d1e4c6d4543ddbf0e4bb3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Felix Labelle', 'link': 'https://stackoverflow.com/users/6686511/felix-labelle'}",True,522,1,1,1576594885,1554939184,1554939687.0,55622679,CC BY-SA 4.0,https://stackoverflow.com/questions/55622679/python-using-ssml-with-sapi-comtypes,Python: Using SSML with SAPI (comtypes),59376730.0,,,,
2078,"['python', 'tensorflow', 'tpu']","{'account_id': 15771121, 'reputation': 31, 'user_id': 11380161, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-KH_T_cTbtmA/AAAAAAAAAAI/AAAAAAAAAD4/ATybCiaCv5c/photo.jpg?sz=256', 'display_name': 'Michele Cappelchi', 'link': 'https://stackoverflow.com/users/11380161/michele-cappelchi'}",False,452,0,3,1576572166,1555608240,1576572166.0,55750998,CC BY-SA 4.0,https://stackoverflow.com/questions/55750998/how-to-feed-data-for-tensorflow-for-multiple-inputs-for-tpu,How to feed data for Tensorflow for multiple inputs for tpu?,,,,,
2079,"['python', 'visual-studio-code', 'ide', 'vscode-settings']","{'account_id': 4760771, 'reputation': 2781, 'user_id': 3848207, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/11384bcb50883411dbc092860b41a51d?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3848207', 'link': 'https://stackoverflow.com/users/3848207/user3848207'}",True,25497,1,37,1576548346,1556513743,,55897160,CC BY-SA 4.0,https://stackoverflow.com/questions/55897160/what-is-the-difference-between-jedi-and-python-language-server-in-vs-code-ide,What is the difference between jedi and python language server in VS code IDE?,55910626.0,,,,
2080,"['python', 'cuda', 'anaconda', 'virtualenv']","{'account_id': 5573811, 'reputation': 449, 'user_id': 4418009, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-MfvSveL2fKg/AAAAAAAAAAI/AAAAAAAAA84/nW6LjTmtx1U/photo.jpg?sz=256', 'display_name': 'Kamble Tanaji', 'link': 'https://stackoverflow.com/users/4418009/kamble-tanaji'}",True,3774,2,1,1576530682,1555158593,1555420697.0,55665449,CC BY-SA 4.0,https://stackoverflow.com/questions/55665449/how-to-find-installation-path-in-virtual-environment,How to find installation path in virtual environment?,,,,,
2081,"['python', 'python-3.x', 'numpy', 'for-loop', 'math']","{'account_id': 15643985, 'reputation': 111, 'user_id': 11286621, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69acffaa6d76453817bf7243554d7957?s=256&d=identicon&r=PG&f=1', 'display_name': 'macaroni', 'link': 'https://stackoverflow.com/users/11286621/macaroni'}",True,47789,1,5,1576528829,1555078684,1576528829.0,55653708,CC BY-SA 4.0,https://stackoverflow.com/questions/55653708/how-to-fix-runtimewarning-divide-by-zero-encountered-in-double-scalars,How to fix &#39;RuntimeWarning: divide by zero encountered in double_scalars&#39;,55653918.0,,,,
2082,"['python', 'firebase', 'opencv', 'google-cloud-platform', 'google-cloud-functions']","{'account_id': 8181413, 'reputation': 1578, 'user_id': 6158471, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/ponQd.jpg?s=256&g=1', 'display_name': 'Anters Bear', 'link': 'https://stackoverflow.com/users/6158471/anters-bear'}",False,165,0,1,1576504975,1555759252,1576504975.0,55773007,CC BY-SA 4.0,https://stackoverflow.com/questions/55773007/accessing-sift-from-google-cloud-function,Accessing SIFT from Google Cloud Function,,,,,
2083,"['python', 'azure', 'logging', 'azure-data-lake', 'azure-databricks']","{'account_id': 15747487, 'reputation': 171, 'user_id': 11363014, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-TXvv1h8xKlM/AAAAAAAAAAI/AAAAAAAAVLw/pduAMhTiGVM/photo.jpg?sz=256', 'display_name': 'Dominik Braun', 'link': 'https://stackoverflow.com/users/11363014/dominik-braun'}",True,11196,2,13,1576495548,1555332440,1555337045.0,55689544,CC BY-SA 4.0,https://stackoverflow.com/questions/55689544/writing-log-with-python-logging-module-in-databricks-to-azure-datalake-not-worki,Writing log with python logging module in databricks to azure datalake not working,,,,,
2084,"['python', 'linked-list']","{'account_id': 15093922, 'reputation': 1310, 'user_id': 10892923, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-cKb2X7nE9wU/AAAAAAAAAAI/AAAAAAAAALE/Yn197PTnL-o/photo.jpg?sz=256', 'display_name': 'Alice', 'link': 'https://stackoverflow.com/users/10892923/alice'}",True,200,1,1,1576411932,1554805155,1576411932.0,55590477,CC BY-SA 4.0,https://stackoverflow.com/questions/55590477/delete-node-from-singly-linkedlist-in-a-straightforward-way,Delete node from singly LinkedList in a straightforward way,55590622.0,,,,
2085,"['python', 'matplotlib', 'tkinter', 'seaborn', 'sis']","{'account_id': 11684296, 'reputation': 131, 'user_id': 8554790, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000406932761/picture?type=large', 'display_name': 'Joan Arau', 'link': 'https://stackoverflow.com/users/8554790/joan-arau'}",True,7971,2,2,1576354880,1555283201,,55680827,CC BY-SA 4.0,https://stackoverflow.com/questions/55680827/how-can-i-integrate-seaborn-plot-into-tkinter-gui,How can I integrate Seaborn plot into Tkinter GUI,59338822.0,,,,
2086,"['python', 'ode']","{'account_id': 7874620, 'reputation': 189, 'user_id': 7301760, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/cb9c25c1868d913567c65af7119820e3?s=256&d=identicon&r=PG', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/7301760/joe'}",True,218,1,1,1576340769,1554730894,1576340769.0,55574843,CC BY-SA 4.0,https://stackoverflow.com/questions/55574843/solving-an-ode-y-f-x-with-numerical-values-of-f-x-but-without-analitical-ex,Solving an ode y&#39;=f (x) with numerical values of f (x) but without analitical expresion,55591373.0,,,,
2087,"['python', 'jupyter-notebook', 'converters']","{'account_id': 8187923, 'reputation': 1031, 'user_id': 7685544, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vi45I.jpg?s=256&g=1', 'display_name': 'flurble', 'link': 'https://stackoverflow.com/users/7685544/flurble'}",True,2014,2,6,1576271773,1556622665,,55919667,,https://stackoverflow.com/questions/55919667/how-to-convert-a-python-script-with-cell-delimiters-to-a-jupyter-notebook,How to convert a python script with cell delimiters to a jupyter notebook?,55920098.0,,,1632122474.0,Duplicate
2088,"['python', 'tensorflow', 'keras', 'tf.keras']","{'account_id': 13310692, 'reputation': 874, 'user_id': 9609025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a028356e4549baeabab70bc969af80a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'mackycheese21', 'link': 'https://stackoverflow.com/users/9609025/mackycheese21'}",False,371,1,2,1576237281,1555948914,1556928528.0,55797278,CC BY-SA 4.0,https://stackoverflow.com/questions/55797278/tensorflow-simple-model-to-function,Tensorflow Simple Model to Function,,,,,
2089,['python'],"{'account_id': 15739110, 'reputation': 1, 'user_id': 11357122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d5d574f525fbab2e18a8c09e667b58d?s=256&d=identicon&r=PG&f=1', 'display_name': 'lollo', 'link': 'https://stackoverflow.com/users/11357122/lollo'}",True,212,1,0,1576140626,1555196812,1576140626.0,55670625,CC BY-SA 4.0,https://stackoverflow.com/questions/55670625/how-can-i-implement-a-binary-tree-traversal-iterator-using-itertools-chain,How can I implement a binary tree traversal iterator using itertools.chain?,55736907.0,,,,
2090,"['python', 'numpy', 'matplotlib']","{'user_type': 'does_not_exist', 'display_name': 'user11194076'}",True,334,2,0,1576133956,1554875202,1554881237.0,55605497,CC BY-SA 4.0,https://stackoverflow.com/questions/55605497/how-to-calculate-the-average-temperature-in-5-minute-intervals,How to calculate the average temperature in 5 minute intervals?,55607109.0,,,,
2091,"['python', 'python-3.x', 'python-itertools']","{'account_id': 12189695, 'reputation': 23, 'user_id': 8897793, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59c6685ff34b29b439b0112e67235915?s=256&d=identicon&r=PG', 'display_name': 'user8897793', 'link': 'https://stackoverflow.com/users/8897793/user8897793'}",True,704,2,0,1576104008,1556629564,1556633879.0,55921585,CC BY-SA 4.0,https://stackoverflow.com/questions/55921585/line-of-code-using-zip-longest-in-itertools-module-for-python,line of code using zip_longest in itertools module for Python,,,,,
2092,"['python', 'selenium', 'google-chrome-extension', 'selenium-chromedriver', 'google-chrome-headless']","{'account_id': 10843956, 'reputation': 976, 'user_id': 7974205, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/85f61343860c29dd99e420a84d83f64a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tissuebox', 'link': 'https://stackoverflow.com/users/7974205/tissuebox'}",True,2068,1,2,1576095794,1555703647,1555705204.0,55767159,CC BY-SA 4.0,https://stackoverflow.com/questions/55767159/using-an-adblocker-extension-with-the-headless-chrome-driver-using-python-seleni,Using an adblocker extension with the headless chrome driver using python selenium,,,,,
2093,"['python', 'python-3.x', 'multithreading', 'python-multiprocessing']","{'account_id': 12127384, 'reputation': 1479, 'user_id': 8855629, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IfJbu.png?s=256&g=1', 'display_name': 'Thamindu DJ', 'link': 'https://stackoverflow.com/users/8855629/thamindu-dj'}",True,7225,2,1,1576031801,1554525604,,55545964,CC BY-SA 4.0,https://stackoverflow.com/questions/55545964/multiprocessing-in-python-handle-multiple-worker-threads,Multiprocessing in Python : Handle Multiple Worker Threads,55546008.0,,,,
2094,"['python', 'python-3.x', 'dictionary']","{'account_id': 4898163, 'reputation': 59, 'user_id': 5845205, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e6bd5af18c22c7d3e6fdd0cdea8834b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maitray Shah', 'link': 'https://stackoverflow.com/users/5845205/maitray-shah'}",True,428,3,-1,1576019551,1555112185,1555113594.0,55660676,CC BY-SA 4.0,https://stackoverflow.com/questions/55660676/how-to-convert-list-of-dictionaries-into-a-tree-like-nest-dictionary,How to convert list of dictionaries into a tree like nest dictionary?,55660864.0,,,,
2095,"['python', 'pandas']","{'account_id': 5213018, 'reputation': 559, 'user_id': 4168794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4b7ff3659c06200059de744497fb382?s=256&d=identicon&r=PG', 'display_name': 'Mehdi Abbassi', 'link': 'https://stackoverflow.com/users/4168794/mehdi-abbassi'}",True,2644,1,2,1575985915,1555840982,1575985915.0,55781740,CC BY-SA 4.0,https://stackoverflow.com/questions/55781740/how-use-pandas-cut-method-for-different-sections-of-a-data-frame,How use pandas&#39; cut method for different sections of a data frame?,55782568.0,,,,
