,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from
2026,"['python', 'numpy']","{'account_id': 1278454, 'reputation': 345, 'user_id': 1233157, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6372f69df038ce13753f911f80885430?s=256&d=identicon&r=PG', 'display_name': 'user1233157', 'link': 'https://stackoverflow.com/users/1233157/user1233157'}",True,50,,1,0,1330230925,1330215438,1330230925.0,9449375,CC BY-SA 3.0,https://stackoverflow.com/questions/9449375/where-can-i-find-matrix-alg-and-raveler,Where can I find matrix_alg and raveler?,9449438.0,,,,
2027,"['python', 'django', 'django-models', 'django-templates', 'django-views']","{'account_id': 18364, 'reputation': 38220, 'user_id': 42024, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/vGRys.jpg?s=256&g=1', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/42024/martin'}",True,25910,,1,12,1330229698,1330221600,,9449882,CC BY-SA 3.0,https://stackoverflow.com/questions/9449882/django-and-models-with-multiple-foreign-keys,Django and models with multiple foreign keys,,,,,
2028,['python'],"{'account_id': 130656, 'reputation': 2793, 'user_id': 330073, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/a1db55fad8913833a1f4714c5c3afefe?s=256&d=identicon&r=PG', 'display_name': 'Carmen', 'link': 'https://stackoverflow.com/users/330073/carmen'}",True,731,,2,4,1330229094,1330225601,,9450171,CC BY-SA 3.0,https://stackoverflow.com/questions/9450171/importing-parent-module-and-the-child-module,Importing Parent Module and the Child Module,,,,,
2029,"['python', 'html']","{'account_id': 396889, 'reputation': 31, 'user_id': 760705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/039134f289fb581fd9f4579c6aa9a143?s=256&d=identicon&r=PG', 'display_name': 'Matt Hood', 'link': 'https://stackoverflow.com/users/760705/matt-hood'}",True,5392,,2,2,1330228643,1330225694,,9450176,CC BY-SA 3.0,https://stackoverflow.com/questions/9450176/python-html-get-element-by-attribute,Python HTML - Get element by attribute,,,,,
2030,"['python', 'http', 'google-app-engine', 'http-headers']","{'account_id': 442100, 'reputation': 668, 'user_id': 832560, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/eba4af4e49644cd45640665ff84aa1e0?s=256&d=identicon&r=PG', 'display_name': 'Cerzi', 'link': 'https://stackoverflow.com/users/832560/cerzi'}",True,253,,5,1,1330225785,1330084108,,9430245,CC BY-SA 3.0,https://stackoverflow.com/questions/9430245/rapidly-serving-multiple-images-from-gae-datastore,Rapidly serving multiple images from GAE datastore,9439172.0,,,,
2031,"['python', 'urllib2', 'urllib']","{'account_id': 455645, 'reputation': 13047, 'user_id': 853934, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4ae9cbcb813ee1aae7bc720cf987c1fe?s=256&d=identicon&r=PG', 'display_name': 'Phil', 'link': 'https://stackoverflow.com/users/853934/phil'}",True,1923,,2,1,1330224917,1330213958,1330215121.0,9449221,CC BY-SA 3.0,https://stackoverflow.com/questions/9449221/python-curl-speficied-ip-address,Python CURL speficied ip address,9450036.0,,,,
2032,['python'],"{'account_id': 79810, 'reputation': 1706, 'user_id': 226055, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/48342342fabc3f7949115c41a6f509b0?s=256&d=identicon&r=PG', 'display_name': 'jml', 'link': 'https://stackoverflow.com/users/226055/jml'}",True,179,,3,0,1330224716,1330222195,1330224716.0,9449927,CC BY-SA 3.0,https://stackoverflow.com/questions/9449927/find-all-items-in-list-object,find all items in list object,9450068.0,,,,
2033,"['python', 'string', 'file', 'input', 'casting']","{'account_id': 1271575, 'reputation': 129, 'user_id': 1227698, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/65cee5f938a61e1815411fc6a59cde42?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/1227698/mike'}",False,802,,2,0,1330222647,1329981700,1330222647.0,9408732,CC BY-SA 3.0,https://stackoverflow.com/questions/9408732/value-error-invalid-literalfor-int-with-base-10,Value Error: invalid literalfor int() with base 10: &#39; &#39;,,,,,
2034,"['python', 'python-3.x', 'tkinter', 'tk-toolkit']","{'account_id': 1271519, 'reputation': 350, 'user_id': 1227656, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/bafc04ef618c2c9d8d71fac8448bb8c7?s=256&d=identicon&r=PG', 'display_name': 'Daniel Chen', 'link': 'https://stackoverflow.com/users/1227656/daniel-chen'}",True,1336,,1,3,1330221406,1330216983,1330218452.0,9449511,CC BY-SA 3.0,https://stackoverflow.com/questions/9449511/python-drawing-non-overlapping-circles-recursion-fails-while-works,"Python: drawing non-overlapping circles - recursion fails, &#39;while&#39; works",9449865.0,,,,
2035,['python'],"{'account_id': 418636, 'reputation': 19671, 'user_id': 795319, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/5b759d810e5691383ca0b4723a0ba595?s=256&d=identicon&r=PG', 'display_name': 'dangerChihuahua007', 'link': 'https://stackoverflow.com/users/795319/dangerchihuahua007'}",True,164,,1,3,1330219115,1330218874,,9449668,CC BY-SA 3.0,https://stackoverflow.com/questions/9449668/can-one-make-python-constructors-more-concise,Can one make Python constructors more concise?,9449684.0,,,,
2036,"['python', 'regex']","{'account_id': 1278402, 'reputation': 63, 'user_id': 1233116, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1873fd0ba52e17a158f166bbf4c4b2b?s=256&d=identicon&r=PG', 'display_name': 'Intelligence404', 'link': 'https://stackoverflow.com/users/1233116/intelligence404'}",True,292,,1,3,1330218756,1330211005,,9448898,CC BY-SA 3.0,https://stackoverflow.com/questions/9448898/multiple-same-name-group-definitions-or-if-system,Multiple same name group definitions or if system,9449600.0,,,,
2037,"['python', 'cookies', 'http-post', 'urllib2']","{'account_id': 551465, 'reputation': 997, 'user_id': 916315, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/e530d5aa583adaed2cadc3a773f3abe0?s=256&d=identicon&r=PG', 'display_name': 'user916315', 'link': 'https://stackoverflow.com/users/916315/user916315'}",True,72182,,4,19,1330218607,1330184889,,9445491,CC BY-SA 3.0,https://stackoverflow.com/questions/9445491/how-to-make-a-python-http-request-with-post-data-and-cookie,How to make a Python HTTP Request with POST data and Cookie?,9445989.0,,,,
2038,['python'],"{'account_id': 363551, 'reputation': 108922, 'user_id': 707381, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/439db9ac83f4ea14a904390900ec6634?s=256&d=identicon&r=PG', 'display_name': 'Randomblue', 'link': 'https://stackoverflow.com/users/707381/randomblue'}",True,313,,4,5,1330217554,1330213741,,9449196,CC BY-SA 3.0,https://stackoverflow.com/questions/9449196/taking-the-union-of-sets,Taking the union of sets,9449226.0,,,,
2039,['python'],"{'account_id': 106940, 'reputation': 1992, 'user_id': 284605, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1357852706ac07f18001b77d2450adcb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ketan Maheshwari', 'link': 'https://stackoverflow.com/users/284605/ketan-maheshwari'}",True,396,,1,-1,1330217043,1330216728,,9449486,CC BY-SA 3.0,https://stackoverflow.com/questions/9449486/python-named-tuple-and-putting-while-calling-object-constructor,Python named tuple and putting * while calling object constructor,9449516.0,,,,
2040,"['python', 'timestamp']","{'account_id': 1276402, 'reputation': 211, 'user_id': 1231565, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d82164292073935b4f6404bcc0b26d55?s=256&d=identicon&r=PG', 'display_name': 'Franco Hh', 'link': 'https://stackoverflow.com/users/1231565/franco-hh'}",True,348,,1,-2,1330216572,1330114661,,9437428,CC BY-SA 3.0,https://stackoverflow.com/questions/9437428/print-a-line-in-according-to-a-timestamp,Print a line in according to a timestamp,,,,,
2041,"['python', 'module', 'python-2.7', 'cairo']","{'account_id': 343414, 'reputation': 21364, 'user_id': 675100, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/jTqPB.png?s=256&g=1', 'display_name': 'Patryk', 'link': 'https://stackoverflow.com/users/675100/patryk'}",True,1335,,1,1,1330215026,1330201361,,9447731,CC BY-SA 3.0,https://stackoverflow.com/questions/9447731/modules-in-python-on-windows,Modules in Python on Windows,9447858.0,,,,
2042,"['python', 'unicode', 'encoding', 'urllib2', 'simplejson']","{'account_id': 25062, 'reputation': 13184, 'user_id': 64157, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/05c464e1200aa91a096c4667f9b59609?s=256&d=identicon&r=PG', 'display_name': 'HaukurHaf', 'link': 'https://stackoverflow.com/users/64157/haukurhaf'}",True,2689,,3,3,1330214688,1330213353,,9449155,CC BY-SA 3.0,https://stackoverflow.com/questions/9449155/problems-parsing-a-json-which-is-read-from-a-url,Problems parsing a JSON which is read from a URL,9449301.0,,,,
2043,['python'],"{'account_id': 363551, 'reputation': 108922, 'user_id': 707381, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/439db9ac83f4ea14a904390900ec6634?s=256&d=identicon&r=PG', 'display_name': 'Randomblue', 'link': 'https://stackoverflow.com/users/707381/randomblue'}",True,242,,2,2,1330213997,1330212672,1330213018.0,9449076,CC BY-SA 3.0,https://stackoverflow.com/questions/9449076/adding-elements-to-a-dictionary-of-sets,Adding elements to a dictionary of sets,9449119.0,,,,
2044,"['python', 'unicode', 'non-ascii-characters']","{'account_id': 14578, 'reputation': 4830, 'user_id': 30105, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/a1dc4bddf38de8351ae70e98845242e9?s=256&d=identicon&r=PG', 'display_name': 'PyNEwbie', 'link': 'https://stackoverflow.com/users/30105/pynewbie'}",True,1126,,3,1,1330213720,1330187805,,9445835,CC BY-SA 3.0,https://stackoverflow.com/questions/9445835/how-do-i-better-handle-encoding-and-decoding-involving-unicode-characters-annd-g,How do I better handle encoding and decoding involving unicode characters annd going back and forth from ascii,9449194.0,,,,
2045,"['python', 'google-app-engine', 'jquery']","{'account_id': 1187328, 'reputation': 1, 'user_id': 1161030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5cf916efd86a804e6721fb095ca91642?s=256&d=identicon&r=PG', 'display_name': 'mps', 'link': 'https://stackoverflow.com/users/1161030/mps'}",False,781,,1,0,1330213358,1330040482,,9423252,CC BY-SA 3.0,https://stackoverflow.com/questions/9423252/how-do-i-handle-an-ajax-post-on-google-app-engine-python-2-5-with-webapp-request,How do I handle an AJAX POST on Google App Engine Python 2.5 with webapp.RequestHandler?,,,,,
2046,"['python', 'calibre']","{'account_id': 1278054, 'reputation': 13, 'user_id': 1232863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2dab361e820e84ae1445ee7637a0c287?s=256&d=identicon&r=PG', 'display_name': 'Transmitthis', 'link': 'https://stackoverflow.com/users/1232863/transmitthis'}",True,474,,1,1,1330209725,1330193327,1330209146.0,9446611,CC BY-SA 3.0,https://stackoverflow.com/questions/9446611/python-calibre-open-exe-from-url-link,"Python, Calibre, Open exe from URL Link",9448765.0,,,,
2047,"['python', 'mergesort']","{'account_id': 986075, 'reputation': 349, 'user_id': 1013958, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d438148b28b43ec4f23dacff14096622?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1013958/john'}",True,1212,,2,-1,1330208919,1330208662,,9448631,CC BY-SA 3.0,https://stackoverflow.com/questions/9448631/what-is-wrong-with-my-merge-sort-in-python,What is wrong with my merge sort in python?,9448663.0,,,,
2048,"['python', 'math', 'probability', 'probability-theory']","{'account_id': 89800, 'reputation': 57897, 'user_id': 247542, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/c125f576c3a08c0c1d4330bc565ae28c?s=256&d=identicon&r=PG', 'display_name': 'Cerin', 'link': 'https://stackoverflow.com/users/247542/cerin'}",True,16036,,1,8,1330208270,1330205363,1330207771.0,9448246,CC BY-SA 3.0,https://stackoverflow.com/questions/9448246/calculating-probability-of-a-random-variable-in-a-distribution-in-python,Calculating Probability of a Random Variable in a Distribution in Python,9448324.0,,,,
2049,['python'],"{'account_id': 363551, 'reputation': 108922, 'user_id': 707381, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/439db9ac83f4ea14a904390900ec6634?s=256&d=identicon&r=PG', 'display_name': 'Randomblue', 'link': 'https://stackoverflow.com/users/707381/randomblue'}",True,2233,,3,2,1330208029,1330206675,,9448406,CC BY-SA 3.0,https://stackoverflow.com/questions/9448406/get-list-of-dictionary-elements-ordered-by-dictionary-key,Get list of dictionary elements ordered by dictionary key,9448409.0,,,,
2050,"['python', 'multithreading', 'join']","{'account_id': 149374, 'reputation': 6496, 'user_id': 361815, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/1622e667a773bf74011c482fe1659c57?s=256&d=identicon&r=PG', 'display_name': 'PFranchise', 'link': 'https://stackoverflow.com/users/361815/pfranchise'}",True,8475,,2,3,1330204963,1330201908,,9447808,CC BY-SA 3.0,https://stackoverflow.com/questions/9447808/waiting-for-threads-to-finish-using-join-pretty-basic,Waiting for threads to finish using join. Pretty basic,9447838.0,,,,
2051,"['python', 'iterator']","{'user_type': 'does_not_exist', 'display_name': 'user130076'}",True,9420,,1,19,1330204641,1330203699,1330204641.0,9448025,CC BY-SA 3.0,https://stackoverflow.com/questions/9448025/python-implement-iter-or-return-a-lists-iter,Python - implement __iter__ or return a list&#39;s __iter__,9448055.0,,,,
2052,"['python', 'django', 'django-models', 'django-orm']","{'account_id': 1193767, 'reputation': 1231, 'user_id': 1165948, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/1f5c1d3dcb1a97b4bfa611bf37224652?s=256&d=identicon&r=PG', 'display_name': 'JohnnyCash', 'link': 'https://stackoverflow.com/users/1165948/johnnycash'}",True,2008,,3,1,1330204458,1330192619,1330195325.0,9446480,CC BY-SA 3.0,https://stackoverflow.com/questions/9446480/django-manytomany-field-duplicates-attribute-error-manyrelatedmanager,"Django ManytoMany field duplicates, attribute error: &#39;ManyRelatedManager&#39;",9447152.0,,,,
2053,"['python', 'regex', 'string', 'string-formatting']","{'account_id': 59056, 'reputation': 48533, 'user_id': 176741, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/49862acc65f325f7b33b73f312125a9e?s=256&d=identicon&r=PG', 'display_name': 'Dolph', 'link': 'https://stackoverflow.com/users/176741/dolph'}",True,863,,1,4,1330202734,1330201140,1330202734.0,9447695,CC BY-SA 3.0,https://stackoverflow.com/questions/9447695/how-can-i-extract-the-field-names-from-a-python-legacy-format-string,How can I extract the field names from a Python (legacy) format string?,9447726.0,,,,
2054,"['python', 'sql', 'sqlite']","{'user_type': 'does_not_exist', 'display_name': 'user906780'}",True,260,,3,1,1330200872,1330110343,,9436514,CC BY-SA 3.0,https://stackoverflow.com/questions/9436514/regroup-time-list-in-python-from-sql-query,Regroup time list in python from sql query,9436730.0,,,,
2055,['python'],"{'account_id': 166760, 'reputation': 33906, 'user_id': 391104, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ec5ada4e8208a8fa410847ae421bf229?s=256&d=identicon&r=PG', 'display_name': 'q0987', 'link': 'https://stackoverflow.com/users/391104/q0987'}",True,201,,2,2,1330199181,1330197238,1330199181.0,9447189,CC BY-SA 3.0,https://stackoverflow.com/questions/9447189/why-can-you-read-but-not-modify-global-values,"Why can you read, but not modify, global values?",9447205.0,,,,
2056,"['polymorphism', 'python']","{'account_id': 28415, 'reputation': 6693, 'user_id': 75888, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/e49c03b36f21e5a77090fab5c59fb306?s=256&d=identicon&r=PG', 'display_name': 'rh0dium', 'link': 'https://stackoverflow.com/users/75888/rh0dium'}",True,1290,,4,4,1330198935,1330100265,,9434176,CC BY-SA 3.0,https://stackoverflow.com/questions/9434176/python-polymorphism-how-do-you-overide-a-function-within-a-method,Python Polymorphism. How do you overide a function within a method,9434495.0,,,,
2057,"['python', 'file', 'resources']","{'account_id': 380114, 'reputation': 811, 'user_id': 733927, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/0336bd42662fa021c8352b24637a4db3?s=256&d=identicon&r=PG', 'display_name': 'Felix', 'link': 'https://stackoverflow.com/users/733927/felix'}",True,260,,1,4,1330196128,1330068613,1330196128.0,9426978,CC BY-SA 3.0,https://stackoverflow.com/questions/9426978/how-do-i-close-a-file-object-i-never-assigned-to-a-variable,How do I close a file object I never assigned to a variable?,9427043.0,,,,
