,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,protected_date,migrated_from
1791,"['python', 'docker', 'docker-compose', 'rabbitmq', 'pika']","{'account_id': 3700259, 'reputation': 247, 'user_id': 3080256, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'XpyM', 'link': 'https://stackoverflow.com/users/3080256/xpym'}",True,4177,4,7,1589659121,1558634055,,56280607,CC BY-SA 4.0,https://stackoverflow.com/questions/56280607/sending-rabbitmq-messages-between-docker-containers-using-docker-compose,Sending RabbitMq messages between Docker containers using docker-compose,,,,,
1792,"['python', 'django', 'widget', 'tinymce']","{'account_id': 12478338, 'reputation': 7, 'user_id': 9083994, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3df645d40d77879fc9f755b64cefd935?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ahmet Kartal', 'link': 'https://stackoverflow.com/users/9083994/ahmet-kartal'}",False,356,2,0,1589656463,1558362758,,56223106,CC BY-SA 4.0,https://stackoverflow.com/questions/56223106/textfield-does-not-work-with-tinymce-widgets,Textfield does not work with tinymce widgets,,,,,
1793,"['python', 'numpy', 'tensorflow', 'keras']","{'account_id': 11252953, 'reputation': 163, 'user_id': 8253601, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/3995c8efef2e429dc4887507b1f152ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'crazyy_photonn', 'link': 'https://stackoverflow.com/users/8253601/crazyy-photonn'}",False,8560,0,2,1589648633,1556671172,1556674268.0,55930341,CC BY-SA 4.0,https://stackoverflow.com/questions/55930341/attributeerror-tuple-object-has-no-attribute-ndim,AttributeError: &#39;tuple&#39; object has no attribute &#39;ndim&#39;,,,,,
1794,"['python', 'matplotlib', 'background', 'anaconda']","{'account_id': 9437227, 'reputation': 103, 'user_id': 7018871, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd283d7ca111123687eef79c8cec4325?s=256&d=identicon&r=PG&f=1', 'display_name': 'Melih Dal', 'link': 'https://stackoverflow.com/users/7018871/melih-dal'}",True,2514,2,2,1589642732,1557916131,1557916317.0,56147161,CC BY-SA 4.0,https://stackoverflow.com/questions/56147161/python-matplotlib-update-plot-in-the-background,Python Matplotlib Update Plot in the Background,,,56168155.0,,
1795,"['python', 'django', 'python-3.x', 'django-admin']","{'account_id': 15640850, 'reputation': 35, 'user_id': 11284235, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-sqXApnbX-fQ/AAAAAAAAAAI/AAAAAAAAAAc/kVr2_-igofU/photo.jpg?sz=256', 'display_name': 'Joel Mathew', 'link': 'https://stackoverflow.com/users/11284235/joel-mathew'}",True,669,1,0,1589554268,1557837971,1589554268.0,56130849,CC BY-SA 4.0,https://stackoverflow.com/questions/56130849/how-to-replace-entire-default-djnago-admin-with-custom-admin,How to Replace Entire default Djnago Admin with custom Admin,,,56142736.0,,
1796,"['python', 'django', 'unit-testing']","{'account_id': 8617077, 'reputation': 595, 'user_id': 17976902, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-JVdpcEnxSIo/AAAAAAAAAAI/AAAAAAAAAFY/v9ESFjB7QDM/photo.jpg?sz=256', 'display_name': 'user907988', 'link': 'https://stackoverflow.com/users/17976902/user907988'}",True,1691,1,2,1589554265,1558858917,1589554265.0,56311866,CC BY-SA 4.0,https://stackoverflow.com/questions/56311866/djnago-unittest-clien-get-error-401-even-if-i-send-token,djnago unittest: clien.get error 401 even if I send token,,,56312060.0,,
1797,"['python', 'onedrive']","{'account_id': 6439278, 'reputation': 43, 'user_id': 11543538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8dc26e1e9ed7af771164fb0b3c172648?s=256&d=identicon&r=PG&f=1', 'display_name': 'Krystian', 'link': 'https://stackoverflow.com/users/11543538/krystian'}",True,1099,1,3,1589516003,1558597949,,56270467,CC BY-SA 4.0,https://stackoverflow.com/questions/56270467/uploading-huge-files-into-onedrive-using-sdk,Uploading huge files into OneDrive using SDK,,,,,
1798,"['python', 'pandas', 'replace']","{'account_id': 15116032, 'reputation': 31173, 'user_id': 10908375, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L7f8w.jpg?s=256&g=1', 'display_name': 'Nicolas Gervais', 'link': 'https://stackoverflow.com/users/10908375/nicolas-gervais'}",True,5414,1,3,1589511497,1558018322,1589511497.0,56171339,CC BY-SA 4.0,https://stackoverflow.com/questions/56171339/pandas-valueerror-could-not-convert-string-to-float-empty-string,Pandas: &quot;ValueError: could not convert string to float: &quot; (empty string),,,56171380.0,,
1799,"['python', 'django', 'google-api', 'django-allauth', 'google-api-python-client']","{'account_id': 5213601, 'reputation': 12722, 'user_id': 4169229, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f509000ab5bd05bfb7014ab636a25158?s=256&d=identicon&r=PG&f=1', 'display_name': 'darkpool', 'link': 'https://stackoverflow.com/users/4169229/darkpool'}",True,467,2,1,1589504872,1558939970,1559050757.0,56321033,CC BY-SA 4.0,https://stackoverflow.com/questions/56321033/accessing-a-users-google-drive,Accessing a users google drive,,,56440576.0,,
1800,"['python', 'turtle-graphics']","{'account_id': 10143967, 'reputation': 180, 'user_id': 7492737, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e43f08df3e703c94da962eda9ba1dcfb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris McL', 'link': 'https://stackoverflow.com/users/7492737/chris-mcl'}",False,354,0,3,1589463359,1557285077,,56032994,CC BY-SA 4.0,https://stackoverflow.com/questions/56032994/python-turtle-not-filling-as-per-documentation-example,Python Turtle not filling as per documentation example,,,,,
1801,"['python', 'keras', 'conv-neural-network']","{'account_id': 8490752, 'reputation': 83, 'user_id': 6367172, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/86398686d0edc94839b3ce1274b5e3d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'BloodRabz', 'link': 'https://stackoverflow.com/users/6367172/bloodrabz'}",True,766,2,2,1589460299,1557230876,1557231818.0,56022302,CC BY-SA 4.0,https://stackoverflow.com/questions/56022302/my-cnn-image-recognition-model-produces-fluctuating-validation-loss,My CNN image recognition model produces fluctuating validation loss,,,,,
1802,"['python', 'tensorflow', 'react-native']","{'account_id': 14868269, 'reputation': 73, 'user_id': 10736572, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-dFHBg4N1Aj8/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-heAcMpUs-mnV2h5kXvtgZyZfnMMg/mo/photo.jpg?sz=256', 'display_name': 'nsous', 'link': 'https://stackoverflow.com/users/10736572/nsous'}",True,920,1,1,1589455252,1558284581,,56210011,CC BY-SA 4.0,https://stackoverflow.com/questions/56210011/fix-for-check-weather-your-graph-def-interpreting-binary-is-up-to-date-with-you,Fix for &quot;Check Weather your Graph def interpreting binary is up to date with your Graph def generating binary &quot;,,,,,
1803,"['python', 'regression', 'curve-fitting', 'spline', 'data-fitting']","{'account_id': 3245119, 'reputation': 51, 'user_id': 2736930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1562afe5ce442d0e389b09d55fb1f175?s=256&d=identicon&r=PG&f=1', 'display_name': 'anemone', 'link': 'https://stackoverflow.com/users/2736930/anemone'}",True,566,1,1,1589439153,1559304606,,56394869,CC BY-SA 4.0,https://stackoverflow.com/questions/56394869/how-to-estimate-piece-wise-smooth-fit-to-a-noisy-mask,How to estimate piece-wise smooth fit to a noisy mask?,,,,,
1804,"['python', 'scrapy']","{'account_id': 13554174, 'reputation': 587, 'user_id': 9778172, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4df39a6415bbb6df61a855066f3c40c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'superdee', 'link': 'https://stackoverflow.com/users/9778172/superdee'}",True,809,1,3,1589384367,1558107295,1558107399.0,56189577,CC BY-SA 4.0,https://stackoverflow.com/questions/56189577/scrapy-returning-weirdly-encoded-string,Scrapy returning weirdly encoded string,,,,,
1805,"['python', 'list-comprehension']","{'account_id': 7374255, 'reputation': 2786, 'user_id': 5613485, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/T9eFC.png?s=256&g=1', 'display_name': 'Zoltan', 'link': 'https://stackoverflow.com/users/5613485/zoltan'}",True,62,2,0,1589373951,1557944552,,56155506,CC BY-SA 4.0,https://stackoverflow.com/questions/56155506/can-python-list-comprehension-be-used-in-this-use-case,Can Python list comprehension be used in this use-case?,,,56155852.0,,
1806,"['python', 'types', 'sqlalchemy', 'metaclass']","{'account_id': 15165973, 'reputation': 571, 'user_id': 10943470, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-pEu_3p9hvrc/AAAAAAAAAAI/AAAAAAAAACU/yC3--hacFWY/photo.jpg?sz=256', 'display_name': 'Kıvan&#231; Y&#252;ksel', 'link': 'https://stackoverflow.com/users/10943470/k%c4%b1van%c3%a7-y%c3%bcksel'}",True,2068,2,4,1589364323,1556642050,1556645254.0,55925297,CC BY-SA 4.0,https://stackoverflow.com/questions/55925297/how-to-use-my-own-meta-class-together-with-sqlalchemy-model-as-a-parent-class,How to use my own Meta class together with SQLAlchemy-Model as a parent class,,,55938312.0,,
1807,"['python', 'opencv']","{'account_id': 9869083, 'reputation': 155, 'user_id': 7309431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3f457a69f8a216dbd92a363d51ec6cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhijet', 'link': 'https://stackoverflow.com/users/7309431/abhijet'}",True,5248,2,7,1589357488,1557210252,,56016650,CC BY-SA 4.0,https://stackoverflow.com/questions/56016650/how-to-implement-lsd-in-opencv-4-1-0,How to implement LSD in opencv 4.1.0,,,,,
1808,"['python', 'pygame', 'keyboard-events']","{'account_id': 7294033, 'reputation': 67, 'user_id': 5559525, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10211429198227875/picture?type=large', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/5559525/nick'}",False,301,1,0,1589322332,1559057690,1559057943.0,56345643,CC BY-SA 4.0,https://stackoverflow.com/questions/56345643/pygame-keystroke-events-not-happening,Pygame keystroke events not happening,,,,,
1809,"['python', 'django', 'django-models']","{'account_id': 13838921, 'reputation': 1899, 'user_id': 9989779, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/232246634231252/picture?type=large', 'display_name': 'Maddie Graham', 'link': 'https://stackoverflow.com/users/9989779/maddie-graham'}",True,207,2,1,1589312919,1557520013,1589312919.0,56084423,CC BY-SA 4.0,https://stackoverflow.com/questions/56084423/property-with-two-functions-inside-of-models-py-in-django,@property with two functions inside of models.py in Django,,,56084555.0,,
1810,"['python', 'matplotlib']","{'account_id': 13419041, 'reputation': 21, 'user_id': 9682493, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Minseok Kang', 'link': 'https://stackoverflow.com/users/9682493/minseok-kang'}",True,1602,1,2,1589288930,1559145385,,56364462,CC BY-SA 4.0,https://stackoverflow.com/questions/56364462/title-for-each-subplotspec-subplots-within-subplots,Title for each subplotSpec (subplots within subplots),,,,,
1811,"['python', 'pytorch', 'pyinstaller', 'torchvision']","{'account_id': 5353525, 'reputation': 624, 'user_id': 4266956, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/udhVR.jpg?s=256&g=1', 'display_name': 'FabioDev', 'link': 'https://stackoverflow.com/users/4266956/fabiodev'}",True,4285,3,6,1589266560,1558956567,1559032326.0,56325181,CC BY-SA 4.0,https://stackoverflow.com/questions/56325181/pyinstaller-executable-fails-importing-torchvision,Pyinstaller executable fails importing torchvision,,,56338476.0,,
1812,"['python', 'tensorflow', 'gpu', 'object-detection-api']","{'account_id': 5997072, 'reputation': 112, 'user_id': 4711434, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-uEiJWs_oVkc/AAAAAAAAAAI/AAAAAAAAAGM/g5Fi-_0yUtQ/photo.jpg?sz=256', 'display_name': 'Gian Mauro Musso', 'link': 'https://stackoverflow.com/users/4711434/gian-mauro-musso'}",True,1240,1,1,1589262178,1559115467,,56355328,CC BY-SA 4.0,https://stackoverflow.com/questions/56355328/tensorflow-gpu-object-detection-api-gets-stuck-after-first-saved-checkpoint,Tensorflow-GPU Object Detection API gets stuck after first saved checkpoint,,,,,
1813,"['python', 'pandas', 'python-2.7', 'pandas-groupby']","{'account_id': 3625913, 'reputation': 1198, 'user_id': 3023559, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/k7x81.png?s=256&g=1', 'display_name': 'Omer Anisfeld', 'link': 'https://stackoverflow.com/users/3023559/omer-anisfeld'}",True,455,1,1,1589239412,1556693221,1589239412.0,55932560,CC BY-SA 4.0,https://stackoverflow.com/questions/55932560/pandas-core-groupby-dataframegroupby-idxmin-is-very-slow-how-can-i-make-my-c,"pandas.core.groupby.DataFrameGroupBy.idxmin() is very slow , how can i make my code faster?",,,55932593.0,,
1814,"['python', 'python-3.x', 'command-line', 'module', 'python-import']","{'account_id': 1821631, 'reputation': 16990, 'user_id': 1655567, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/08d134d1cb7ddb592471df1b356e2bd4?s=256&d=identicon&r=PG', 'display_name': 'Konrad', 'link': 'https://stackoverflow.com/users/1655567/konrad'}",True,215,1,2,1589223297,1558625313,,56278550,CC BY-SA 4.0,https://stackoverflow.com/questions/56278550/structuring-python-module-so-it-can-be-run-from-a-command-line-with-and-without,Structuring python module so it can be run from a command line with and without -m switch,,,56278755.0,,
1815,"['python', 'package', 'environment-variables', 'python-import', 'init']","{'account_id': 15508698, 'reputation': 541, 'user_id': 11188084, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-E4nqLDM5GN8/AAAAAAAAAAI/AAAAAAAAAAA/MLtqd2OYzyk/photo.jpg?sz=256', 'display_name': 'Joshua Segal', 'link': 'https://stackoverflow.com/users/11188084/joshua-segal'}",True,4636,1,5,1589158376,1558320168,1589158376.0,56213735,CC BY-SA 4.0,https://stackoverflow.com/questions/56213735/whats-name-in-the-init-py,What&#39;s __name__ in the __init__.py?,,,56213757.0,,
1816,"['python', 'tkinter', 'tkinter-canvas']","{'account_id': 15941600, 'reputation': 78, 'user_id': 11503285, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8cdace04bfbda268d294b921c4eb3845?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/11503285/joe'}",True,76,1,0,1589139362,1558041757,1558082976.0,56176779,CC BY-SA 4.0,https://stackoverflow.com/questions/56176779/how-can-i-add-a-scrollbar-to-a-frame-containing-a-bunch-of-gridded-buttons,How can I add a scrollbar to a frame containing a bunch of gridded buttons?,,,61717716.0,,
1817,"['python', 'django']","{'account_id': 354975, 'reputation': 28046, 'user_id': 693642, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/216e924557e99637a43181a5647bf7aa?s=256&d=identicon&r=PG', 'display_name': 'enchance', 'link': 'https://stackoverflow.com/users/693642/enchance'}",True,848,2,0,1589118741,1559151005,1559154279.0,56365788,CC BY-SA 4.0,https://stackoverflow.com/questions/56365788/django-adding-user-to-groups-in-a-signal,Django: Adding user to groups in a signal,,,,,
1818,"['python', 'scikit-learn']","{'account_id': 14362638, 'reputation': 301, 'user_id': 10374567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/469d81eb03a69e4bfaa2584af0ff2314?s=256&d=identicon&r=PG&f=1', 'display_name': 'aim', 'link': 'https://stackoverflow.com/users/10374567/aim'}",True,346,1,0,1589108281,1558420189,1558420983.0,56232323,CC BY-SA 4.0,https://stackoverflow.com/questions/56232323/permissionerror-winerror-32-for-gridsearchcv-in-spyder,PermissionError: [WinError 32] for GridSearchCV in spyder,,,56232687.0,,
1819,"['python', 'pandas', 'time-series', 'statsmodels']","{'account_id': 14641826, 'reputation': 1293, 'user_id': 10574250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e431e751d63bd56a6aba068dd9c29c34?s=256&d=identicon&r=PG&f=1', 'display_name': 'geds133', 'link': 'https://stackoverflow.com/users/10574250/geds133'}",True,551,1,2,1589055760,1557909820,1589055760.0,56145040,CC BY-SA 4.0,https://stackoverflow.com/questions/56145040/how-to-access-components-of-seasonal-decompose-from-statsmodels,How to access components of seasonal_decompose from statsmodels,,,56145714.0,,
1820,"['python', 'python-3.x', 'sorting']","{'account_id': 399142, 'reputation': 5038, 'user_id': 764285, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f014cf6cce62b671fcc1731b33fede49?s=256&d=identicon&r=PG&f=1', 'display_name': 'afaf12', 'link': 'https://stackoverflow.com/users/764285/afaf12'}",True,2048,5,7,1589001723,1557335922,1557336881.0,56045986,CC BY-SA 4.0,https://stackoverflow.com/questions/56045986/is-it-possible-to-sort-a-list-with-reduce,Is it possible to sort a list with reduce?,,,56046126.0,,
