,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from,protected_date
1763,"['c++', 'qt', 'qt5', 'contextmenu']","{'account_id': 1758785, 'reputation': 937, 'user_id': 1606410, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/EOAKA.png?s=256&g=1', 'display_name': 'Devon Cornwall', 'link': 'https://stackoverflow.com/users/1606410/devon-cornwall'}",True,211,71126504.0,1,1,1644928381,1644497730,71065497,CC BY-SA 4.0,https://stackoverflow.com/questions/71065497/how-to-add-an-action-to-the-default-context-menu-of-a-qspinbox,How to add an action to the default context menu of a QSpinBox?,,,,,
1764,"['python', 'c++']","{'account_id': 20559569, 'reputation': 39, 'user_id': 15090367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69876b46f7fed11c2a0c47625583fcff?s=256&d=identicon&r=PG&f=1', 'display_name': 'slayer1996', 'link': 'https://stackoverflow.com/users/15090367/slayer1996'}",True,43,,2,-3,1644927817,1644910269,71122572,CC BY-SA 4.0,https://stackoverflow.com/questions/71122572/substitute-for-vectorvectorint-in-python,Substitute for vector&lt;vector&lt;int&gt;&gt; in python,,,,,
1765,"['c++', 'linux', 'cl', 'code-conversion', 'root-access']","{'account_id': 12310695, 'reputation': 67, 'user_id': 8982194, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1404001803051068/picture?type=large', 'display_name': 'Akash Chakraborty', 'link': 'https://stackoverflow.com/users/8982194/akash-chakraborty'}",True,285,,1,0,1644926747,1644923141,71125364,CC BY-SA 4.0,https://stackoverflow.com/questions/71125364/installation-without-root-access-in-linux,Installation without Root Access in Linux,,,,,
1766,"['python', 'c++', 'opencv', 'edge-detection']","{'account_id': 18390363, 'reputation': 527, 'user_id': 13396193, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23a48477ae1763b6f61bdb77203a707e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chamod', 'link': 'https://stackoverflow.com/users/13396193/chamod'}",False,183,,0,0,1644926367,1644922806,71125272,CC BY-SA 4.0,https://stackoverflow.com/questions/71125272/how-to-find-straight-lines-angles-of-image-based-on-colors-in-opencv,How to find straight lines angles of image based on colors in OpenCV,1644926367.0,,,,
1767,"['c++', 'c++11', 'tbb', 'numa']","{'account_id': 12567817, 'reputation': 103, 'user_id': 9143055, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9a4e68dc980ab8fe405a4dec85bfb9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'user151387', 'link': 'https://stackoverflow.com/users/9143055/user151387'}",True,206,71117024.0,1,1,1644925606,1644780248,71104099,CC BY-SA 4.0,https://stackoverflow.com/questions/71104099/why-does-isolating-tasks-in-task-arenas-to-numa-nodes-for-memory-locality-slow-d,Why does isolating tasks in task arenas to NUMA nodes for memory locality slow down my embarassingly parallel TBB application?,1644878120.0,,,,
1768,"['c++', 'inheritance', 'error-handling', 'compiler-errors', 'c-preprocessor']","{'account_id': 21506594, 'reputation': 11, 'user_id': 16138954, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8848a2922705584c5a94d16970671851?s=256&d=identicon&r=PG&f=1', 'display_name': 'aaamm', 'link': 'https://stackoverflow.com/users/16138954/aaamm'}",True,36,,1,-1,1644925456,1644925181,71125792,CC BY-SA 4.0,https://stackoverflow.com/questions/71125792/accessing-private-memeber-of-a-base-class-error-type,accessing private memeber of a base class error type,,,,,
1769,"['c++', 'signals', 'fork']","{'account_id': 24242784, 'reputation': 1, 'user_id': 18194916, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1150939cd7f8ddc18ae23398e278054f?s=256&d=identicon&r=PG&f=1', 'display_name': 'I_am_confused', 'link': 'https://stackoverflow.com/users/18194916/i-am-confused'}",True,117,71125832.0,2,0,1644925371,1644923927,71125547,CC BY-SA 4.0,https://stackoverflow.com/questions/71125547/how-to-use-signals-in-c-and-how-they-react,How to use signals in C++ and How they react?,,,,,
1770,"['c++', 'c', 'linux', 'clipboard', 'x11']","{'account_id': 17611403, 'reputation': 1, 'user_id': 12779369, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/188792ddbf1c930229fd40b66fc4bee7?s=256&d=identicon&r=PG&f=1', 'display_name': 'bugdruhman', 'link': 'https://stackoverflow.com/users/12779369/bugdruhman'}",True,21,71125716.0,1,0,1644924775,1644583258,71080269,CC BY-SA 4.0,https://stackoverflow.com/questions/71080269/xlib-how-to-answer-to-wrong-target-in-xselectionrequestevent,Xlib how to answer to wrong target in XSelectionRequestEvent?,,,,,
1771,"['c++', 'vector', 'clion']","{'account_id': 16053847, 'reputation': 31, 'user_id': 11586914, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-0TrWvq4POGQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdNXdQGvdx0F2Eje6Hddjf9wkH-gQ/mo/photo.jpg?sz=256', 'display_name': 'Minjae Lee', 'link': 'https://stackoverflow.com/users/11586914/minjae-lee'}",True,132,,1,0,1644924609,1644920490,71124743,CC BY-SA 4.0,https://stackoverflow.com/questions/71124743/c-template-keyword-before-emplace-back-how-does-it-works,"C++, &#39;template&#39; keyword before emplace_back(), how does it works?",,,,,
1772,"['c++', 'polymorphism', 'virtual-functions']","{'account_id': 17077819, 'reputation': 1561, 'user_id': 12357035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XT9DZ.png?s=256&g=1', 'display_name': 'Sourav Kannantha B', 'link': 'https://stackoverflow.com/users/12357035/sourav-kannantha-b'}",False,33,,0,0,1644924218,1644921287,71124925,,https://stackoverflow.com/questions/71124925/how-does-sliced-object-pointer-gets-recovered-on-virtual-function-call-in-c,How does sliced object pointer gets recovered on virtual function call in C++?,1644921964.0,1644924125.0,Duplicate,,
1773,"['c++', 'vector', 'sfml', 'collision', 'erase']","{'account_id': 23165630, 'reputation': 1, 'user_id': 17265619, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3778917908877797/picture?type=large', 'display_name': 'Piotr Wawrzkowicz', 'link': 'https://stackoverflow.com/users/17265619/piotr-wawrzkowicz'}",False,91,,1,0,1644924007,1644538467,71073869,CC BY-SA 4.0,https://stackoverflow.com/questions/71073869/sfml-removing-elements-from-vector,SFML removing elements from vector,1644923736.0,,,,
1774,"['c++', 'linux', 'qt', 'libtorrent']","{'account_id': 4647468, 'reputation': 1478, 'user_id': 3765267, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alexander Dyagilev', 'link': 'https://stackoverflow.com/users/3765267/alexander-dyagilev'}",False,58,,1,0,1644923943,1644747922,71099759,CC BY-SA 4.0,https://stackoverflow.com/questions/71099759/weird-dynamic-linker-issue-under-linux,Weird dynamic linker issue under Linux,1644748323.0,,,,
1775,"['c++', 'printf', 'double', 'cout']","{'account_id': 24026924, 'reputation': 3, 'user_id': 18008428, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghf7niPXObQxFeu8jVh1C2Lebcng0qr0JutVsvk4w=k-s256', 'display_name': 'theufohunter', 'link': 'https://stackoverflow.com/users/18008428/theufohunter'}",False,155,,0,0,1644923581,1644838965,71111302,CC BY-SA 4.0,https://stackoverflow.com/questions/71111302/why-is-cout-not-printing-whereas-printf-is-printing-in-c,Why is cout not printing whereas printf is printing in C++?,1644923581.0,,,,
1776,"['c++', 'delphi', 'dllexport']","{'account_id': 6378097, 'reputation': 1, 'user_id': 4948428, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7b6f624c69934713d2687269c4fa8ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ilya T', 'link': 'https://stackoverflow.com/users/4948428/ilya-t'}",False,59,,0,0,1644922965,1644922965,71125313,CC BY-SA 4.0,https://stackoverflow.com/questions/71125313/c-builder-dll-with-delphi-modules-not-to-export-classes-fields,C++ builder dll with delphi modules - not to export classes fields,,,,,
1777,"['c++', 'ios', 'swift', 'objective-c', 'stockfish']","{'account_id': 11598069, 'reputation': 77, 'user_id': 8496175, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jpQ0e.png?s=256&g=1', 'display_name': 'Nik Jack', 'link': 'https://stackoverflow.com/users/8496175/nik-jack'}",False,55,,0,0,1644921870,1644921870,71125050,CC BY-SA 4.0,https://stackoverflow.com/questions/71125050/exc-bad-access-code-1-address-0x0-stockfish-swift-integration,exc_bad_access (code=1 address=0x0) StockFish Swift Integration,,,,,
1778,"['c++', 'pytorch']","{'account_id': 7768404, 'reputation': 1063, 'user_id': 5878876, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e5dfcdce69507476298e16ce6b0e3ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Unlikus', 'link': 'https://stackoverflow.com/users/5878876/unlikus'}",False,12,,0,0,1644921311,1644921311,71124933,,https://stackoverflow.com/questions/71124933/check-for-an-undefined-tensor-in-the-c-api-of-pytorch,Check for an undefined Tensor in the C++ API of Pytorch,,1644924715.0,Duplicate,,
1779,['c++'],"{'account_id': 17356971, 'reputation': 73, 'user_id': 12574120, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51a402e7291d79f986c46801920dc673?s=256&d=identicon&r=PG&f=1', 'display_name': 'DesmosArtist', 'link': 'https://stackoverflow.com/users/12574120/desmosartist'}",True,56,71124448.0,1,1,1644921189,1644916663,71123838,CC BY-SA 4.0,https://stackoverflow.com/questions/71123838/pass-vector-of-objects-of-derived-class-to-function-which-takes-vector-of-object,Pass vector of objects of derived class to function which takes vector of objects of base class,1644921189.0,,,,
1780,"['c++', 'cmake', 'ninja', 'vcpkg']","{'account_id': 15139, 'reputation': 24037, 'user_id': 31662, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/241fa4a7d249501f84ad0a6e4b9c2ae4?s=256&d=identicon&r=PG', 'display_name': 'Daniel Cassidy', 'link': 'https://stackoverflow.com/users/31662/daniel-cassidy'}",False,290,,1,0,1644920896,1644913759,71123215,CC BY-SA 4.0,https://stackoverflow.com/questions/71123215/how-can-including-a-simple-generated-header-file-with-some-defines-cause-seemin,How can including a simple generated header file with some #defines cause seemingly unrelated link errors?,,,,,
1781,"['c++', 'windows']","{'account_id': 2799086, 'reputation': 1758, 'user_id': 2407681, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/lyshf.jpg?s=256&g=1', 'display_name': 'lfree', 'link': 'https://stackoverflow.com/users/2407681/lfree'}",True,50,71124738.0,1,2,1644920589,1644920042,71124650,CC BY-SA 4.0,https://stackoverflow.com/questions/71124650/why-do-i-get-a-wm-char-message-with-char-code-3-when-i-press-ctrl-c,Why do I get a WM_CHAR message with char code 3 when I press Ctrl + C?,1644920589.0,,,,
1782,"['c++', 'cmake', 'visual-studio-2019', 'static-libraries', 'static-linking']","{'account_id': 7091219, 'reputation': 55, 'user_id': 5426329, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/758853f857d0e2dc097a533981a9db9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'valeriot90', 'link': 'https://stackoverflow.com/users/5426329/valeriot90'}",False,447,,0,0,1644920404,1644920404,71124721,CC BY-SA 4.0,https://stackoverflow.com/questions/71124721/link-static-library-in-a-static-library-project-with-cmake,Link static library in a static library project with cmake,,,,,
1783,"['c++', 'constructor', 'encapsulation']","{'account_id': 17143257, 'reputation': 37, 'user_id': 12406771, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDx86302sOonZfjTq40DJrgkchjxmtT8bb0hr6Xlw=k-s256', 'display_name': 'Beza', 'link': 'https://stackoverflow.com/users/12406771/beza'}",True,140,71123883.0,4,2,1644919957,1644914464,71123367,CC BY-SA 4.0,https://stackoverflow.com/questions/71123367/encapsulation-along-with-constructors,Encapsulation along with constructors,,,,,
1784,"['c++', 'floating-point', 'integer', 'cin']","{'account_id': 21151021, 'reputation': 13, 'user_id': 15551328, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80682bf1baa7e52311c48e2870717f05?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ste.02', 'link': 'https://stackoverflow.com/users/15551328/ste-02'}",False,44,,0,1,1644919504,1644055940,70997003,CC BY-SA 4.0,https://stackoverflow.com/questions/70997003/c-ignores-the-second-input-if-the-type-of-the-first-input-in-not-correct,C++ ignores the second input if the type of the first input in not correct,1644919504.0,,,,
1785,"['c++', 'variables', 'caching', 'cmake']","{'account_id': 3174390, 'reputation': 13811, 'user_id': 2707864, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/LYdpu.png?s=256&g=1', 'display_name': 'sancho.s ReinstateMonicaCellio', 'link': 'https://stackoverflow.com/users/2707864/sancho-s-reinstatemonicacellio'}",False,301,,0,0,1644919490,1644914028,71123263,CC BY-SA 4.0,https://stackoverflow.com/questions/71123263/cmake-set-value-of-variable-for-first-run-after-command-project,cmake set value of variable for first run after command &quot;project&quot;,1644919490.0,,,,
1786,"['c++', 'filesystems']","{'account_id': 24257376, 'reputation': 3, 'user_id': 18207528, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghlzegxir5fImkMipLVHLytiTqquGnRLw1c8d5-Hw=k-s256', 'display_name': 'B4nny', 'link': 'https://stackoverflow.com/users/18207528/b4nny'}",True,85,71118789.0,1,-2,1644919392,1644874521,71118564,CC BY-SA 4.0,https://stackoverflow.com/questions/71118564/check-if-folders-name-starts-with-certain-string,Check if folders name starts with certain string,1644879545.0,,,,
1787,"['c++', 'algorithm', 'sorting', 'segmentation-fault', 'quicksort']","{'account_id': 21868062, 'reputation': 15, 'user_id': 16157952, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88d707f2fbfe2924e64c57d978115cc9?s=256&d=identicon&r=PG&f=1', 'display_name': 'WDW', 'link': 'https://stackoverflow.com/users/16157952/wdw'}",True,331,71121982.0,2,0,1644919309,1644905545,71121818,CC BY-SA 4.0,https://stackoverflow.com/questions/71121818/how-to-write-partition-for-quicksort-with-c,How to write partition for quicksort with C++,1644906915.0,,,,
1788,['c++'],"{'account_id': 5518723, 'reputation': 83, 'user_id': 4874632, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e74b67bcbff6aaa51ba7edfe48d8d119?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tarvoc', 'link': 'https://stackoverflow.com/users/4874632/tarvoc'}",True,41,71124076.0,1,2,1644918985,1644916813,71123884,CC BY-SA 4.0,https://stackoverflow.com/questions/71123884/using-r-value-references-outside-of-constructors-assignment-operators,Using r-value references outside of constructors/assignment operators,1644918050.0,,,,
1789,"['c++', 'appdynamics']","{'account_id': 13000681, 'reputation': 59, 'user_id': 9396900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dd387abbfe6618dc71844c1b1d20649?s=256&d=identicon&r=PG&f=1', 'display_name': 'ray', 'link': 'https://stackoverflow.com/users/9396900/ray'}",False,31,,1,0,1644918825,1644423430,71053089,CC BY-SA 4.0,https://stackoverflow.com/questions/71053089/need-to-install-c-c-sdk-appdynamics-for-my-c-application,Need to install C/C++ sdk appdynamics for my C++ application,,,,,
1790,"['c++', 'visual-studio-2019', 'unreal-engine4', 'unreal-blueprint']","{'account_id': 24225393, 'reputation': 11, 'user_id': 18179974, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc64b71ee7ca6e38b5f81181d8dc6040?s=256&d=identicon&r=PG', 'display_name': 'Qasim Saboor', 'link': 'https://stackoverflow.com/users/18179974/qasim-saboor'}",False,280,,0,0,1644918143,1644732285,71098313,CC BY-SA 4.0,https://stackoverflow.com/questions/71098313/getting-unknown-function-specifier-blueprintimplementableevent-error-while-com,Getting unknown function specifier &quot;BluePrintImplementableEvent&quot; error while compiling my C++ code,1644918143.0,,,,
1791,"['c++', 'win2d', 'cppwinrt']","{'account_id': 18451289, 'reputation': 98, 'user_id': 13441314, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjdDrdnHll1kJLEQKb-NPbUdcUb5pyGYyLRKG-NnA=k-s256', 'display_name': 'AlephNot', 'link': 'https://stackoverflow.com/users/13441314/alephnot'}",False,210,,0,1,1644917707,1644857925,71115485,CC BY-SA 4.0,https://stackoverflow.com/questions/71115485/win2d-effects-in-ui-composition-c,Win2D effects in UI.Composition (C++),1644917707.0,,,,
1792,"['c++', 'templates', 'cmake', 'linker-errors']","{'account_id': 17039817, 'reputation': 33, 'user_id': 18207703, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e403a9a5ebd8c426eec7b7c733d6f88?s=256&d=identicon&r=PG&f=1', 'display_name': 'NanzeRT', 'link': 'https://stackoverflow.com/users/18207703/nanzert'}",True,105,71120027.0,2,3,1644917568,1644878528,71119125,CC BY-SA 4.0,https://stackoverflow.com/questions/71119125/include-recursion-with-template,#include recursion with template,1644917568.0,,,,
1793,"['python', 'c++', 'amazon-web-services', 'amazon-s3', 'gzip']","{'account_id': 2530016, 'reputation': 1, 'user_id': 2198501, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2115faf2b6e915016d97f7850baa6d05?s=256&d=identicon&r=PG', 'display_name': 'XMenZ', 'link': 'https://stackoverflow.com/users/2198501/xmenz'}",False,217,,0,0,1644917016,1644008946,70992855,CC BY-SA 4.0,https://stackoverflow.com/questions/70992855/segmentation-fault-while-importing-python-module-to-a-python-script-to-call-from,Segmentation fault while Importing python module to a Python script to call from C++,1644917016.0,,,,
