,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,community_owned_date,migrated_from,locked_date
2102,"['c++', 'qt', 'model-view']","{'account_id': 2145742, 'reputation': 743, 'user_id': 1903384, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/25ec4f43a7e34a41d5e284543e4eedde?s=256&d=identicon&r=PG', 'display_name': 'helsinki', 'link': 'https://stackoverflow.com/users/1903384/helsinki'}",True,3782,14050977.0,2,4,1356592947,1356575528,14048702,CC BY-SA 3.0,https://stackoverflow.com/questions/14048702/qtableview-cannot-hide-column,QTableView cannot hide column,1356592615.0,,,,,,
2103,"['c++', 'visual-studio-2010']","{'user_type': 'does_not_exist', 'display_name': 'user1426572'}",True,2545,14050933.0,1,0,1356592737,1356592288,14050843,CC BY-SA 3.0,https://stackoverflow.com/questions/14050843/unresolved-external-symbol-referenced-in-function-main,unresolved external symbol &quot;&quot; referenced in function _main,,,,,,,
2104,"['c++', 'c++11']","{'account_id': 1149452, 'reputation': 64029, 'user_id': 1131467, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6115f0a575cf85c444663504d5f1b3c3?s=256&d=identicon&r=PG', 'display_name': 'Andrew Tomazos', 'link': 'https://stackoverflow.com/users/1131467/andrew-tomazos'}",True,236,14050306.0,2,2,1356591061,1356587666,14050029,CC BY-SA 3.0,https://stackoverflow.com/questions/14050029/writing-stream-operator-for-serial-number,Writing stream `operator&gt;&gt;` for serial number?,1356591061.0,,,,,,
2105,['c++'],"{'account_id': 1348097, 'reputation': 6220, 'user_id': 1288446, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/9c38f41733371b7c9b7263af083bc332?s=256&d=identicon&r=PG', 'display_name': 'jiafu', 'link': 'https://stackoverflow.com/users/1288446/jiafu'}",True,2546,,3,1,1356590710,1356588726,14050212,CC BY-SA 3.0,https://stackoverflow.com/questions/14050212/no-void-testsubprint-member-function-declared-in-class-testsub,no &#39;void TestSub::print()&#39; member function declared in class &#39;TestSub&#39;,1356589118.0,,,,,,
2106,"['c++', 'c++11']","{'account_id': 14437, 'reputation': 8685, 'user_id': 29701, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/05aa36ab5c7d2c620d27d86415ba2eb7?s=256&d=identicon&r=PG', 'display_name': 'mmocny', 'link': 'https://stackoverflow.com/users/29701/mmocny'}",True,4012,14049344.0,4,41,1356590551,1356577854,14048919,CC BY-SA 3.0,https://stackoverflow.com/questions/14048919/why-is-mutable-a-lambda-function-attribute-instead-of-being-a-capture-type,"Why is &#39;mutable&#39; a lambda function attribute, instead of being a capture type?",,,,,,,
2107,"['c++', 'pointers']","{'account_id': 1573587, 'reputation': 1015, 'user_id': 1460697, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/eb9434ce37a1b66e767cca3388cd912a?s=256&d=identicon&r=PG', 'display_name': 'tambalolo', 'link': 'https://stackoverflow.com/users/1460697/tambalolo'}",True,23883,,1,11,1356590467,1356587824,14050058,CC BY-SA 3.0,https://stackoverflow.com/questions/14050058/pointers-duplicate-object-instance,pointers - duplicate object instance,,,,,,,
2108,"['c++', 'qt', 'sdk', 'nokia']","{'account_id': 536407, 'reputation': 8123, 'user_id': 905418, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/AwEG9.jpg?s=256&g=1', 'display_name': 'jondinham', 'link': 'https://stackoverflow.com/users/905418/jondinham'}",True,765,14050110.0,2,5,1356589020,1356587918,14050077,CC BY-SA 3.0,https://stackoverflow.com/questions/14050077/which-one-is-the-official-qt-sdk-c,Which one is the official Qt SDK (C++)?,1356589020.0,,,,,,
2109,"['c++', 'big-o']","{'account_id': 431162, 'reputation': 381, 'user_id': 815051, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/688ade68eb2e9bd0bc4d706a87180b3c?s=256&d=identicon&r=PG', 'display_name': 'zukes', 'link': 'https://stackoverflow.com/users/815051/zukes'}",True,133,14049688.0,1,0,1356588602,1356584642,14049579,CC BY-SA 3.0,https://stackoverflow.com/questions/14049579/determining-time-complexity,determining time complexity,1356588602.0,,,,,,
2110,['c++'],"{'account_id': 1287982, 'reputation': 6609, 'user_id': 1240679, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/817742e06feb1d4b5bece2e7cd043969?s=256&d=identicon&r=PG', 'display_name': 'user1240679', 'link': 'https://stackoverflow.com/users/1240679/user1240679'}",True,812,14049914.0,4,1,1356588579,1356586803,14049891,CC BY-SA 3.0,https://stackoverflow.com/questions/14049891/class-without-parameterless-constructor-c,Class without parameterless constructor C++,1356587378.0,,,,,,
2111,"['c++', 'multithreading', 'unix', 'process', 'pthreads']","{'account_id': 254317, 'reputation': 1390, 'user_id': 533631, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/6a2a3f28d256c8c10afc5331f33824db?s=256&d=identicon&r=PG', 'display_name': 'Shrouk Khan', 'link': 'https://stackoverflow.com/users/533631/shrouk-khan'}",False,272,,0,0,1356586229,1356584425,14049544,CC BY-SA 3.0,https://stackoverflow.com/questions/14049544/unix-c-starting-a-child-process-and-monitoring-its-stdio,Unix C++ starting a child process and monitoring its stdio,1356586229.0,,,,,,
2112,"['java', 'android', 'c++', 'c', 'java-native-interface']","{'account_id': 2181963, 'reputation': 562, 'user_id': 1931214, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/T26g4.jpg?s=256&g=1', 'display_name': 'AndroUser', 'link': 'https://stackoverflow.com/users/1931214/androuser'}",True,1809,14049779.0,1,1,1356586202,1356584292,14049531,CC BY-SA 3.0,https://stackoverflow.com/questions/14049531/is-there-any-api-in-android-for-ms-office-word-doc-docx-to-image-html-xml-pd,Is there any Api in android for ms office word(.doc/.docx) to (image/html/xml/pdf) conversion,1356585067.0,,,,,,
2113,"['c++', 'parallel-processing', 'openmp', 'core']","{'account_id': 1025644, 'reputation': 553, 'user_id': 1035003, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/e57d2171914fc5945784be4c618a1e1c?s=256&d=identicon&r=PG', 'display_name': 'Aizen', 'link': 'https://stackoverflow.com/users/1035003/aizen'}",True,469,14049471.0,2,0,1356583644,1356513053,14038310,CC BY-SA 3.0,https://stackoverflow.com/questions/14038310/executing-a-particular-function-on-specified-core-using-openmp,Executing a particular function on specified core using openMP,,,,,,,
2114,"['c++', 'class', 'struct', 'member']","{'account_id': 1950011, 'reputation': 2777, 'user_id': 1754322, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/0a8d179064829f570635b9fd4712a812?s=256&d=identicon&r=PG', 'display_name': 'tuket', 'link': 'https://stackoverflow.com/users/1754322/tuket'}",True,473,14049317.0,1,1,1356583039,1356581575,14049280,,https://stackoverflow.com/questions/14049280/structs-inside-classes,structs inside classes,1356583039.0,1356611815.0,not constructive,,,,
2115,"['c++', 'c++11']","{'account_id': 1149452, 'reputation': 64029, 'user_id': 1131467, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6115f0a575cf85c444663504d5f1b3c3?s=256&d=identicon&r=PG', 'display_name': 'Andrew Tomazos', 'link': 'https://stackoverflow.com/users/1131467/andrew-tomazos'}",True,187,14049332.0,2,4,1356582957,1356581981,14049322,CC BY-SA 3.0,https://stackoverflow.com/questions/14049322/static-local-member-of-static-global-function,static local member of static global function?,,,,,,,
2116,"['c++', 'temporary']","{'account_id': 2038015, 'reputation': 988, 'user_id': 1819900, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/fede611b90c4ec765e36c71c56ef01fd?s=256&d=identicon&r=PG', 'display_name': 'ihsoy ih', 'link': 'https://stackoverflow.com/users/1819900/ihsoy-ih'}",True,246,14049068.0,2,1,1356579541,1356579275,14049043,CC BY-SA 3.0,https://stackoverflow.com/questions/14049043/passing-a-temporary-object-to-stdcout,Passing a temporary object to std::cout,,,,,,,
2117,"['c++', 'assembly', 'arduino', 'avr-gcc']","{'account_id': 401131, 'reputation': 981, 'user_id': 767512, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/c6447d3a3204eceb4f1349849aab2b2b?s=256&d=identicon&r=PG', 'display_name': 'Kęstutis', 'link': 'https://stackoverflow.com/users/767512/k%c4%99stutis'}",True,1931,14048964.0,2,1,1356578332,1356348293,14020724,CC BY-SA 3.0,https://stackoverflow.com/questions/14020724/how-to-compile-v-usb-for-arduino,How to compile V-USB for arduino?,1356348999.0,,,,,,
2118,"['c++', 'xcode', 'image-processing', 'opencv']","{'account_id': 1411802, 'reputation': 527, 'user_id': 1338246, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/42a797a8b47abc3e58e4f52599d55c72?s=256&d=identicon&r=PG', 'display_name': 'Zhi Lu', 'link': 'https://stackoverflow.com/users/1338246/zhi-lu'}",True,732,14048955.0,1,0,1356578233,1356576305,14048787,CC BY-SA 3.0,https://stackoverflow.com/questions/14048787/how-to-display-chinese-text-in-a-window-invoked-by-opencvs-cvshowimage-functi,How to display Chinese text in a window invoked by OpenCV&#39;s cvShowImage() function?,,,,,,,
2119,"['c++', 'file', 'utf-8', 'ucs2', 'ucs']","{'account_id': 69023, 'reputation': 303, 'user_id': 201071, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/8be54536d295f57b6343055b224d7a83?s=256&d=identicon&r=PG', 'display_name': 'extreme001', 'link': 'https://stackoverflow.com/users/201071/extreme001'}",True,299,14048480.0,1,5,1356573150,1356571392,14048305,CC BY-SA 3.0,https://stackoverflow.com/questions/14048305/c-how-to-read-any-file-into-stdstring,c++: How to read any file into std::string,,,,,,,
2120,"['c++', 'qt', 'sockets', 'ubuntu', 'opencv']","{'account_id': 1366199, 'reputation': 195, 'user_id': 1302572, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d46b459c30931a74020801228a771580?s=256&d=identicon&r=PG', 'display_name': 'Anderson neo', 'link': 'https://stackoverflow.com/users/1302572/anderson-neo'}",True,854,14048131.0,1,0,1356569795,1356306284,14015610,CC BY-SA 3.0,https://stackoverflow.com/questions/14015610/opencv-in-qt-creator-cannot-connect-creator-comm-socket-tmp-qt-temp-t32147-st,OpenCV in Qt Creator : Cannot connect creator comm socket /tmp/qt_temp.T32147/stub-socket: No such file or directory,,,,,,,
2121,"['javascript', 'c++', 'null', 'internal']","{'account_id': 251235, 'reputation': 1486, 'user_id': 528468, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/68aa0376a7b32c81578616c5b0a9df63?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aalex Gabi', 'link': 'https://stackoverflow.com/users/528468/aalex-gabi'}",True,826,14047975.0,1,8,1356569186,1356567806,14047932,CC BY-SA 3.0,https://stackoverflow.com/questions/14047932/how-does-javascript-store-null-values-internally,How does JavaScript store null values internally?,1356569092.0,,,,,,
2122,"['c++', 'arrays', 'input', 'dynamic-arrays']","{'account_id': 2181574, 'reputation': 2025, 'user_id': 1930935, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/mZV7m.jpg?s=256&g=1', 'display_name': 'Olavi Mustanoja', 'link': 'https://stackoverflow.com/users/1930935/olavi-mustanoja'}",False,1458,,1,0,1356568984,1356567901,14047946,CC BY-SA 3.0,https://stackoverflow.com/questions/14047946/input-huge-amounts-of-integers-into-an-array,Input huge amounts of integers into an array,1356568110.0,,,,,,
2123,"['c++', 'c', 'sockets', 'udp', 'packet']","{'account_id': 1226358, 'reputation': 1024, 'user_id': 1191812, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/8b65db5b4d798565682635cc99096b31?s=256&d=identicon&r=PG', 'display_name': 'Jenny Shoars', 'link': 'https://stackoverflow.com/users/1191812/jenny-shoars'}",True,2285,,1,0,1356566233,1356561549,14047135,,https://stackoverflow.com/questions/14047135/c-c-how-to-send-a-video-file-in-packets-over-a-udp-socket,C/C++ - How to send a video file in &quot;packets&quot; over a UDP socket?,,1356566126.0,not constructive,,,,
2124,"['c++', 'clang']","{'account_id': 113401, 'reputation': 143028, 'user_id': 298661, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3445f56229632874a44596385ed6d40c?s=256&d=identicon&r=PG', 'display_name': 'Puppy', 'link': 'https://stackoverflow.com/users/298661/puppy'}",True,988,14047735.0,1,11,1356566032,1356137640,13999066,CC BY-SA 3.0,https://stackoverflow.com/questions/13999066/cant-find-identifier-through-clang-api-but-clang-can-find-it-when-used,Can&#39;t find identifier through Clang API but Clang can find it when used,1356540440.0,,,,,,
2125,"['c++', 'visual-studio', 'std']","{'account_id': 1656921, 'reputation': 1676, 'user_id': 1526214, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/c1d625c61edde5e62b4b1b3d6179fd80?s=256&d=identicon&r=PG', 'display_name': 'Sod Almighty', 'link': 'https://stackoverflow.com/users/1526214/sod-almighty'}",True,762,14047709.0,2,4,1356566014,1356556095,14046281,CC BY-SA 3.0,https://stackoverflow.com/questions/14046281/how-does-the-visual-studio-watch-window-know-to-expand-stdvectort-and-show,How does the Visual Studio watch window know to expand `std::vector&lt;T&gt;` and show the elements?,1356566014.0,,,,,,
2126,"['c++', 'string', 'position']","{'account_id': 1732576, 'reputation': 157, 'user_id': 1585875, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/40314a21bd81d9ff248bd12aec0f6c16?s=256&d=identicon&r=PG', 'display_name': 'Ryan Jeffrey Cappucci', 'link': 'https://stackoverflow.com/users/1585875/ryan-jeffrey-cappucci'}",True,491,,2,1,1356565536,1356541957,14043788,CC BY-SA 3.0,https://stackoverflow.com/questions/14043788/how-to-output-multiple-strings-to-the-screen-at-the-same-time-with-pthreads-or-c,How to output multiple strings to the screen at the same time with pthreads or curses in C++,1356543541.0,,,,,,
2127,"['c++', 'visual-studio-2010', 'opengl', 'graphics']","{'account_id': 1722684, 'reputation': 45, 'user_id': 1578066, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/469722f4776ceb6f8be223c888e92322?s=256&d=identicon&r=PG', 'display_name': 'Syamic', 'link': 'https://stackoverflow.com/users/1578066/syamic'}",False,107,,1,-3,1356565250,1354680587,13716139,CC BY-SA 3.0,https://stackoverflow.com/questions/13716139/two-points-movements-does-not-work,two points movements does not work,1354682569.0,,,,,,
2128,"['c++', 'bstr', 'clr-hosting']","{'account_id': 33876, 'reputation': 13787, 'user_id': 95195, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/735a05084346db68dff750870654da3d?s=256&d=identicon&r=PG', 'display_name': 'Justin Dearing', 'link': 'https://stackoverflow.com/users/95195/justin-dearing'}",True,160,14047612.0,1,0,1356565013,1356563920,14047491,CC BY-SA 3.0,https://stackoverflow.com/questions/14047491/do-i-need-to-free-bstrs-populated-by-typeget-fullname,Do I need to free BSTRs populated by _Type::get_FullName,1356565013.0,,,,,,
2129,['c++'],"{'account_id': 162406, 'reputation': 2540, 'user_id': 383834, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/a9bb8cd9dabe7e17cdb916967e93d6cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stasik', 'link': 'https://stackoverflow.com/users/383834/stasik'}",True,1090,14047178.0,2,1,1356564387,1356561540,14047130,,https://stackoverflow.com/questions/14047130/saving-function-pointer-in-a-class,Saving function pointer in a class,1495542576.0,1356576830.0,exact duplicate,,,,
2130,"['c++', 'linux', 'porting']","{'account_id': 374272, 'reputation': 9674, 'user_id': 724395, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/60fe037b19a9dbef963ae1d948003898?s=256&d=identicon&r=PG', 'display_name': 'Aslan986', 'link': 'https://stackoverflow.com/users/724395/aslan986'}",True,128,14047525.0,1,2,1356564282,1356563371,14047426,CC BY-SA 3.0,https://stackoverflow.com/questions/14047426/error-deleting-an-array-while-porting-code-from-windows-to-linux,Error deleting an array while porting code from Windows to Linux,,,,,,,
2131,"['c++', 'visual-c++', 'mfc']","{'account_id': 1989671, 'reputation': 167, 'user_id': 1783998, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/2107d212d3e9c77e769d829518225a81?s=256&d=identicon&r=PG', 'display_name': 'user1783998', 'link': 'https://stackoverflow.com/users/1783998/user1783998'}",True,607,14047418.0,1,0,1356563309,1356559264,14046779,CC BY-SA 3.0,https://stackoverflow.com/questions/14046779/getfieldvalue-for-time-variable-error,GetFieldValue for time variable error,,,,,,,
2132,"['c++', 'pointers', 'abstract-class']","{'account_id': 100731, 'reputation': 1374, 'user_id': 271388, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://i.stack.imgur.com/EpdsS.png?s=256&g=1', 'display_name': 'CrabMan', 'link': 'https://stackoverflow.com/users/271388/crabman'}",True,411,14047162.0,1,2,1356562528,1356561406,14047110,CC BY-SA 3.0,https://stackoverflow.com/questions/14047110/how-to-allocate-memory-for-an-unknown-subclass-of-an-abstract-class,How to allocate memory for an unknown subclass of an abstract class,1356562528.0,,,,,,
2133,"['c++', 'templates', 'stl', 'iostream']","{'account_id': 8929, 'reputation': 57562, 'user_id': 16287, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/Ogq0T.png?s=256&g=1', 'display_name': 'Drew Dormann', 'link': 'https://stackoverflow.com/users/16287/drew-dormann'}",True,3127,13770470.0,5,9,1356561051,1354715499,13724766,CC BY-SA 3.0,https://stackoverflow.com/questions/13724766/how-to-write-a-streaming-operator-that-can-take-arbitary-containers-of-type,How to write a streaming &#39;operator&lt;&lt;&#39; that can take arbitary containers (of type &#39;X&#39;)?,1355070466.0,,,,,,
