,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1801,"['c++', 'stl', 'bitset']","{'account_id': 225869, 'reputation': 52827, 'user_id': 486578, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/51f25affd1ea28bd28e61422868f02d5?s=256&d=identicon&r=PG', 'display_name': 'Damir', 'link': 'https://stackoverflow.com/users/486578/damir'}",True,185,11242459.0,1,-1,1340879051,1340878398,11242416,CC BY-SA 3.0,https://stackoverflow.com/questions/11242416/is-possible-to-reinitialize-bitset-from-stl-with-string,Is possible to reinitialize bitset from STL with string?,1340879051.0,,,,,,
1802,"['c++', 'c', 'mobile']","{'account_id': 82966, 'reputation': 27143, 'user_id': 232918, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/b5897762377de1c8ffb9a98673262e91?s=256&d=identicon&r=PG', 'display_name': 'doron', 'link': 'https://stackoverflow.com/users/232918/doron'}",False,1211,,1,0,1340878510,1340877781,11242235,CC BY-SA 3.0,https://stackoverflow.com/questions/11242235/2d-graphics-acceleration,2D Graphics Acceleration,1340878510.0,,,,,,
1803,"['c++', 'com', 'directshow']","{'account_id': 1588184, 'reputation': 147, 'user_id': 1472089, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/95635bef39d8bb98d3662f9f8a9e99b5?s=256&d=identicon&r=PG', 'display_name': 'Erik Swansson', 'link': 'https://stackoverflow.com/users/1472089/erik-swansson'}",True,3125,11212209.0,1,0,1340878199,1340697673,11203063,CC BY-SA 3.0,https://stackoverflow.com/questions/11203063/how-to-render-and-save-captured-video-audio-into-a-custom-file-filter-format-in,How to render and save captured Video/Audio into a custom file/filter format in DirectShow?,1340878199.0,,,,,,
1804,"['c++', 'class', 'header', 'include', 'dependencies']","{'account_id': 61658, 'reputation': 4672, 'user_id': 183652, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://i.stack.imgur.com/2jWF0.png?s=256&g=1', 'display_name': 'Ehsan Khodarahmi', 'link': 'https://stackoverflow.com/users/183652/ehsan-khodarahmi'}",True,1637,11242172.0,2,0,1340877888,1340877353,11242150,CC BY-SA 3.0,https://stackoverflow.com/questions/11242150/cyclic-class-dependency-while-including-header-files-in-c,Cyclic class dependency while including header files in C++,,,,,,,
1805,"['c++', 'operator-overloading']","{'account_id': 1437509, 'reputation': 763, 'user_id': 1358572, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/dfaa7a52e3df7c47de7182379b30c51a?s=256&d=identicon&r=PG', 'display_name': 'AMCoder', 'link': 'https://stackoverflow.com/users/1358572/amcoder'}",True,389,,1,3,1340877352,1340876609,11241940,CC BY-SA 3.0,https://stackoverflow.com/questions/11241940/how-to-overload-unary-outside-class,How to overload unary &amp; outside class?,,,,,,,
1806,"['c++', 'overloading']","{'account_id': 216666, 'reputation': 2646, 'user_id': 472056, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/08ca6aa6fe5cd4f14476ad6795befff0?s=256&d=identicon&r=PG', 'display_name': 'Keynslug', 'link': 'https://stackoverflow.com/users/472056/keynslug'}",True,92,11241981.0,2,1,1340876787,1340875466,11241619,,https://stackoverflow.com/questions/11241619/what-differences-come-out-between-defining-functions-as-static-members-and-free,What differences come out between defining functions as static members and free?,,,1395920030.0,Duplicate,,,
1807,"['c++', 'c', 'clang', 'undefined-behavior']","{'account_id': 1608221, 'reputation': 1029, 'user_id': 1487836, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/d507633d0b9ce5c75d30ea04f6d3011a?s=256&d=identicon&r=PG', 'display_name': 'Oleg2718281828', 'link': 'https://stackoverflow.com/users/1487836/oleg2718281828'}",True,1571,11241823.0,2,5,1340876724,1340871516,11240636,CC BY-SA 3.0,https://stackoverflow.com/questions/11240636/clangs-fcatch-undefined-behavior-not-working-as-advertised,clang&#39;s -fcatch-undefined-behavior not working as advertised,,,,,,,
1808,"['c++', 'gcc']","{'account_id': 1025759, 'reputation': 65, 'user_id': 1035095, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/50ef106824408b4597f45b22dbf06f89?s=256&d=identicon&r=PG', 'display_name': 'sa9689', 'link': 'https://stackoverflow.com/users/1035095/sa9689'}",True,98,11241814.0,1,-1,1340876141,1340875843,11241726,,https://stackoverflow.com/questions/11241726/fatal-error-while-running-c-object-file,Fatal Error while Running c++ object file,1340876141.0,,1394152033.0,Needs details or clarity,,,
1809,"['c++', 'multiple-inheritance', 'virtual-functions']","{'account_id': 460705, 'reputation': 3557, 'user_id': 861970, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/1db4c5873a1d0571a7299e3b899e8aad?s=256&d=identicon&r=PG', 'display_name': 'Stefan', 'link': 'https://stackoverflow.com/users/861970/stefan'}",True,146,11241816.0,2,1,1340876139,1340874983,11241494,CC BY-SA 3.0,https://stackoverflow.com/questions/11241494/multiple-inheritence-selecting-which-virtual-function-to-call,"Multiple inheritence, selecting which virtual function to call",,,,,,,
1810,"['c++', 'windows', 'file']","{'account_id': 1600528, 'reputation': 9, 'user_id': 1481634, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5886460e536d340648018601bf307099?s=256&d=identicon&r=PG', 'display_name': 'user1481634', 'link': 'https://stackoverflow.com/users/1481634/user1481634'}",True,185,,2,0,1340875667,1340854841,11237777,CC BY-SA 3.0,https://stackoverflow.com/questions/11237777/how-to-calculate-time-to-load-a-file-into-a-application-thorugh-c,How to calculate time to load a file into a application thorugh C++?,1340875667.0,,,,,,
1811,"['c++', 'language-design', 'language-lawyer']","{'account_id': 342531, 'reputation': 249145, 'user_id': 673730, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/5d1e4893fe7a566e6e4b90876b642163?s=256&d=identicon&r=PG', 'display_name': 'Luchian Grigore', 'link': 'https://stackoverflow.com/users/673730/luchian-grigore'}",True,276,11241360.0,1,14,1340875105,1340874301,11241313,CC BY-SA 3.0,https://stackoverflow.com/questions/11241313/what-is-the-rationale-in-allowing-to-be-escaped,What is the rationale in allowing `?` to be escaped?,,,,,,,
1812,"['c++', 'pointer-to-member']","{'account_id': 1101138, 'reputation': 49, 'user_id': 1093512, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/a5cb7f8fb0f73e5de16dd3757fcf9e1a?s=256&d=identicon&r=PG', 'display_name': 'user1093512', 'link': 'https://stackoverflow.com/users/1093512/user1093512'}",True,74,,2,0,1340874973,1340873990,11241230,CC BY-SA 3.0,https://stackoverflow.com/questions/11241230/multiple-static-class-member-functions-all-with-same-arguments-and-return,Multiple static class member functions all with same arguments and return,1340874181.0,,,,,,
1813,"['c++', 'qt', 'border', 'ellipse']","{'account_id': 58131, 'reputation': 1067, 'user_id': 174084, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/63f47a43467ec23c4cbc90376c2d15c0?s=256&d=identicon&r=PG', 'display_name': 'user174084', 'link': 'https://stackoverflow.com/users/174084/user174084'}",True,743,,1,2,1340874462,1340868586,11239964,CC BY-SA 3.0,https://stackoverflow.com/questions/11239964/qt-ellipse-border-thins-out,Qt Ellipse Border Thins Out,,,,,,,
1814,"['c++', 'opengl', 'glsl']","{'account_id': 1308284, 'reputation': 1400, 'user_id': 1256811, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/6Epnt.jpg?s=256&g=1', 'display_name': 'teodron', 'link': 'https://stackoverflow.com/users/1256811/teodron'}",True,3102,11241187.0,1,-1,1340873804,1340872512,11240882,CC BY-SA 3.0,https://stackoverflow.com/questions/11240882/glsl-and-glbegingl-triangles-not-working,GLSL and glBegin(GL_TRIANGLES) not working,,,,,,,
1815,"['c++', 'c', 'linux', 'ipv6', 'ipv4']","{'account_id': 346882, 'reputation': 840, 'user_id': 680660, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/d3ENq.jpg?s=256&g=1', 'display_name': 'Muhammad Waqar', 'link': 'https://stackoverflow.com/users/680660/muhammad-waqar'}",True,7693,11233700.0,3,4,1340871866,1340823749,11233246,CC BY-SA 3.0,https://stackoverflow.com/questions/11233246/how-to-convert-ipv4-mapped-ipv6-address-to-ipv4-string-format,How to convert IPv4-mapped-IPv6 address to IPv4 (string format)?,,,,,,,
1816,"['c++', 'performance', 'optimization']","{'account_id': 33157, 'reputation': 12483, 'user_id': 92568, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/7a83e1ba4b326a1b9a4552966da05231?s=256&d=identicon&r=PG', 'display_name': 'Avinash', 'link': 'https://stackoverflow.com/users/92568/avinash'}",True,162,11238676.0,1,2,1340871620,1340859909,11238366,,https://stackoverflow.com/questions/11238366/performance-c-code-and-assembly-code-generated,"Performance, C++ Code and Assembly code generated",1340860002.0,,1340877385.0,not constructive,,,
1817,"['c++', 'cygwin']","{'account_id': 1565597, 'reputation': 11, 'user_id': 1454487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e271e32467df990a0a4972dc7ae2cb50?s=256&d=identicon&r=PG', 'display_name': 'hossein torki', 'link': 'https://stackoverflow.com/users/1454487/hossein-torki'}",True,86,11240619.0,1,-4,1340871467,1340866459,11239449,,https://stackoverflow.com/questions/11239449/change-in-cpp-file-dont-appear-in-cygwin-run,Change in cpp file don;t appear in cygwin run,,,1365054508.0,not a real question,,,
1818,"['c++', 'vb.net']","{'account_id': 243985, 'reputation': 3205, 'user_id': 516513, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/2cf3a803933c9f46de975d4cafe0e202?s=256&d=identicon&r=PG', 'display_name': 'Eduard', 'link': 'https://stackoverflow.com/users/516513/eduard'}",True,281,11240543.0,2,0,1340871100,1340713595,11207324,CC BY-SA 3.0,https://stackoverflow.com/questions/11207324/how-to-create-a-login-application-with-visual-basic-using-webhttprequest,How to create a login application with Visual Basic (using WebHttpRequest),1340713660.0,,,,,,
1819,"['c++', 'linux', 'gcc', 'dynamic-linking']","{'account_id': 1220279, 'reputation': 405, 'user_id': 1187045, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/4fa13f8aae62700802749dcc06f6bc8f?s=256&d=identicon&r=PG', 'display_name': 'Rajat', 'link': 'https://stackoverflow.com/users/1187045/rajat'}",True,467,11240361.0,2,0,1340870893,1340869980,11240290,CC BY-SA 3.0,https://stackoverflow.com/questions/11240290/linking-to-older-version-of-gcc,Linking to older version of gcc,,,,,,,
1820,"['c++', 'opengl', 'fonts', 'directx', 'directwrite']","{'account_id': 437377, 'reputation': 217, 'user_id': 825028, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/zlWzB.jpg?s=256&g=1', 'display_name': 'Karl Hansson', 'link': 'https://stackoverflow.com/users/825028/karl-hansson'}",True,1061,,1,0,1340869787,1340550138,11178505,CC BY-SA 3.0,https://stackoverflow.com/questions/11178505/font-outline-beizier-spline-contoures-and-directwrite,Font Outline Beizier Spline Contoures and DirectWrite,1340570682.0,,,,,,
1821,"['c++', 'templates', 'sizeof']","{'account_id': 1507729, 'reputation': 1865, 'user_id': 1410711, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/2872680a6b9ef5b0407b4fef88966e2e?s=256&d=identicon&r=PG', 'display_name': 'Recker', 'link': 'https://stackoverflow.com/users/1410711/recker'}",True,844,11239411.0,4,-1,1340869278,1340865997,11239360,CC BY-SA 3.0,https://stackoverflow.com/questions/11239360/why-does-sizeof-operator-fail-to-work-inside-function-template,Why does sizeof operator fail to work inside function template?,,,,,,,
1822,"['c++', 'c', 'linux', 'sockets', 'ip']","{'account_id': 346882, 'reputation': 840, 'user_id': 680660, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/d3ENq.jpg?s=256&g=1', 'display_name': 'Muhammad Waqar', 'link': 'https://stackoverflow.com/users/680660/muhammad-waqar'}",True,761,11239807.0,1,1,1340868030,1340864413,11239050,CC BY-SA 3.0,https://stackoverflow.com/questions/11239050/conversion-of-ipv6-to-ipv4-gives-0-0-0-1-only,Conversion of IPv6 to IPv4 gives 0.0.0.1 only,1495542005.0,,,,,,
1823,"['c++', 'image-processing', 'opencv', 'matrix']","{'account_id': 290392, 'reputation': 145, 'user_id': 591920, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b095dd11b670206c1fddcaa51e857fca?s=256&d=identicon&r=PG', 'display_name': 'Parimal', 'link': 'https://stackoverflow.com/users/591920/parimal'}",True,198,11239577.0,2,0,1340867906,1340865878,11239326,CC BY-SA 3.0,https://stackoverflow.com/questions/11239326/data-in-one-matrix-automatically-getting-copied-to-another-matrix-in-opencv-in-c,data in one matrix automatically getting copied to another matrix in opencv in c++,,,,,,,
1824,"['c++', 'qt', 'data-structures', 'computational-geometry', 'recursive-datastructures']","{'account_id': 1607883, 'reputation': 371, 'user_id': 1487551, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d02a0dd01c0be4df3f958a95706bfa22?s=256&d=identicon&r=PG', 'display_name': 'user1487551', 'link': 'https://stackoverflow.com/users/1487551/user1487551'}",True,596,,1,0,1340866652,1340866046,11239376,CC BY-SA 3.0,https://stackoverflow.com/questions/11239376/data-structure-for-line-segment-splitting-and-merging,data structure for line segment splitting and merging,,,,,,,
1825,"['c++', 'class', 'inheritance', 'operator-overloading', 'data-hiding']","{'account_id': 470240, 'reputation': 21, 'user_id': 877322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cb06278602316152559b764d8a82437?s=256&d=identicon&r=PG', 'display_name': 'Jerold Davis', 'link': 'https://stackoverflow.com/users/877322/jerold-davis'}",True,132,,4,0,1340866274,1340863624,11238907,CC BY-SA 3.0,https://stackoverflow.com/questions/11238907/i-need-to-call-a-c-function-within-a-function-using-the-same-object,I need to call a c++ function within a function using the same object?,,,,,,,
1826,"['c++', 'qt', 'layout', 'widget', 'designer']","{'account_id': 1589048, 'reputation': 81, 'user_id': 1472794, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/09afafec53573dc0752d8fd426b50c71?s=256&d=identicon&r=PG', 'display_name': 'mayonnaise_clinic', 'link': 'https://stackoverflow.com/users/1472794/mayonnaise-clinic'}",True,509,,2,0,1340866244,1340862407,11238704,CC BY-SA 3.0,https://stackoverflow.com/questions/11238704/qt-how-to-go-back-and-forth-between-the-wysiwyg-editor-and-c-code,Qt: How to go back and forth between the WYSIWYG editor and C++ code?,,,,,,,
1827,"['c++', 'c++11', 'unique-ptr']","{'account_id': 1602382, 'reputation': 91, 'user_id': 1483198, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/985e4ab751d1f5f1cd869b2285a85b6a?s=256&d=identicon&r=PG', 'display_name': 'John Balcom', 'link': 'https://stackoverflow.com/users/1483198/john-balcom'}",True,5209,,1,9,1340865939,1340728548,11211952,CC BY-SA 3.0,https://stackoverflow.com/questions/11211952/is-this-the-right-way-to-implement-pimpl-wth-unique-ptr-and-move-semantics-in-c,Is this the right way to implement pimpl wth unique_ptr and move-semantics in C++11,1340729093.0,,,,,,
1828,"['c++', 'vector']","{'account_id': 1453812, 'reputation': 3703, 'user_id': 1369992, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/841a20168bef0d219a2bfb6b989f31cd?s=256&d=identicon&r=PG', 'display_name': 'Aakash Anuj', 'link': 'https://stackoverflow.com/users/1369992/aakash-anuj'}",True,734,,3,0,1340864298,1340863910,11238958,CC BY-SA 3.0,https://stackoverflow.com/questions/11238958/c-vector-not-allocating-contiguous-memory,c++ vector not allocating contiguous memory,1340864049.0,,,,,,
1829,"['c++', 'boost', 'embedded', 'shared-ptr']","{'account_id': 68528, 'reputation': 1647, 'user_id': 199891, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/497e37ce0b61e957432653009028c260?s=256&d=identicon&r=PG', 'display_name': 'Marcus', 'link': 'https://stackoverflow.com/users/199891/marcus'}",True,921,11238553.0,3,2,1340861531,1340722489,11210111,CC BY-SA 3.0,https://stackoverflow.com/questions/11210111/embedded-c-project-smart-pointer-supported-wanted-possible-portability-issu,Embedded C++ project - Smart Pointer supported wanted. Possible portability issues?,,,,,,,
1830,"['c++', 'templates']","{'account_id': 207107, 'reputation': 7003, 'user_id': 456789, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/577d0504ed3da994d314e0c03447306d?s=256&d=identicon&r=PG', 'display_name': 'user', 'link': 'https://stackoverflow.com/users/456789/user'}",True,2471,11235121.0,2,2,1340860670,1340832784,11235112,CC BY-SA 3.0,https://stackoverflow.com/questions/11235112/add-subtract-multiply-and-divide-template-functions,add subtract multiply and divide template functions,1340837741.0,,,,,,
