,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
1847,"['c++', 'virtual', 'declaration']","{'account_id': 1016338, 'reputation': 3087, 'user_id': 1027842, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ac72b5084e4c92045121ff2484f813e0?s=256&d=identicon&r=PG', 'display_name': 'Benjamin', 'link': 'https://stackoverflow.com/users/1027842/benjamin'}",True,169,3,2,1343661265,1343658883,,11723678,CC BY-SA 3.0,https://stackoverflow.com/questions/11723678/implement-interface-just-in-place-in-c,Implement interface just in place in c++,11723903.0,,,,,,
1848,"['android', 'c++', 'c', 'android-ndk', 'freeimage']","{'account_id': 1557723, 'reputation': 3345, 'user_id': 1448316, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/wHOVd.jpg?s=256&g=1', 'display_name': 'Sreekanth Karumanaghat', 'link': 'https://stackoverflow.com/users/1448316/sreekanth-karumanaghat'}",True,4722,1,0,1343660734,1343639984,1343660734.0,11718540,,https://stackoverflow.com/questions/11718540/how-do-you-build-freeimage-for-android-from-its-source-distribution,How do you build FreeImage for Android from its source distribution?,,1343641170.0,not constructive,,,,
1849,['c++'],"{'account_id': 1055789, 'reputation': 1217, 'user_id': 1058541, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/mDvnX.jpg?s=256&g=1', 'display_name': 'asit_dhal', 'link': 'https://stackoverflow.com/users/1058541/asit-dhal'}",True,89,2,1,1343660529,1343660182,,11724012,CC BY-SA 3.0,https://stackoverflow.com/questions/11724012/exception-class-and-debugging-details,exception class and debugging details,,,,,,,
1850,"['c++', 'clang', 'abstract-syntax-tree']","{'account_id': 1631474, 'reputation': 291, 'user_id': 1505906, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/ac956c69d76af2f718bfaf147a7c0bc3?s=256&d=identicon&r=PG', 'display_name': 'meldo', 'link': 'https://stackoverflow.com/users/1505906/meldo'}",False,482,0,3,1343659581,1343638729,1343659581.0,11718227,CC BY-SA 3.0,https://stackoverflow.com/questions/11718227/what-is-invalid-sourcelocation-in-clang-and-how-to-interact-with-it,What is invalid SourceLocation in clang and how to interact with it?,,,,,,,
1851,"['c++', 'stl', 'stdvector']","{'account_id': 36373, 'reputation': 1750, 'user_id': 103724, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/c2eb47601db29d6492a91b269e91f1fb?s=256&d=identicon&r=PG', 'display_name': 'ddevienne', 'link': 'https://stackoverflow.com/users/103724/ddevienne'}",True,185,1,5,1343658042,1343657804,,11723359,CC BY-SA 3.0,https://stackoverflow.com/questions/11723359/how-many-times-stdvectorresize-should-default-construct-new-elements,How many times std::vector::resize should default-construct new elements?,11723432.0,,,,,,
1852,"['c++', 'templates', 'template-specialization']","{'account_id': 1703390, 'reputation': 191, 'user_id': 1562958, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/417aa956942e456503a05f3440c45b79?s=256&d=identicon&r=PG', 'display_name': 'Philipp Gebhard', 'link': 'https://stackoverflow.com/users/1562958/philipp-gebhard'}",True,141,2,1,1343657289,1343654992,,11722604,CC BY-SA 3.0,https://stackoverflow.com/questions/11722604/is-it-possible-to-specialize-a-template-for-templated-types,Is it possible to specialize a template for templated types?,11722926.0,,,,,,
1853,['c++'],"{'account_id': 108918, 'reputation': 19849, 'user_id': 1018562, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ca58bb22c2bf586eb0c11e94d79d031e?s=256&d=identicon&r=PG', 'display_name': 'pythonic', 'link': 'https://stackoverflow.com/users/1018562/pythonic'}",True,508,1,2,1343656440,1343645714,1343656440.0,11720048,CC BY-SA 3.0,https://stackoverflow.com/questions/11720048/pointer-becomes-null-immediately,Pointer becomes NULL immediately,11720068.0,,,,,,
1854,"['c++', 'pointers', 'pass-by-reference']","{'account_id': 972525, 'reputation': 546, 'user_id': 994758, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/604e3ccec44d3770766daee1254e8c79?s=256&d=identicon&r=PG', 'display_name': 'namith', 'link': 'https://stackoverflow.com/users/994758/namith'}",True,2049,3,1,1343656040,1343655132,1343655196.0,11722636,CC BY-SA 3.0,https://stackoverflow.com/questions/11722636/stdcout-not-printing-to-console,std::cout not printing to console,11722691.0,,,,,,
1855,['c++'],"{'account_id': 928933, 'reputation': 588, 'user_id': 959183, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e684cafe92bf95c6a3d02dccb02a0020?s=256&d=identicon&r=PG', 'display_name': 'laifjei', 'link': 'https://stackoverflow.com/users/959183/laifjei'}",True,161,1,2,1343655269,1343652190,1343654907.0,11721837,CC BY-SA 3.0,https://stackoverflow.com/questions/11721837/why-call-macro-in-this-way,Why call macro in this way?,11722217.0,,,,,,
1856,"['c++', 'linux', 'graphics']","{'account_id': 421319, 'reputation': 3347, 'user_id': 799493, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/4dac2b3bc4a6c0135486bafe43e0d086?s=256&d=identicon&r=PG', 'display_name': 'rajat', 'link': 'https://stackoverflow.com/users/799493/rajat'}",True,624,3,1,1343654783,1343651611,1343654783.0,11721676,CC BY-SA 3.0,https://stackoverflow.com/questions/11721676/c-graphic-api-with-a-small-learning-curve-linux,C++ Graphic API with a small learning curve - linux,11721847.0,,,,,,
1857,"['c++', 'struct']","{'account_id': 288439, 'reputation': 45858, 'user_id': 588855, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/5f6a798479cf28587a0fe18224d2a94a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Simplicity', 'link': 'https://stackoverflow.com/users/588855/simplicity'}",True,135,3,2,1343654661,1343653707,,11722256,CC BY-SA 3.0,https://stackoverflow.com/questions/11722256/what-is-this-struct-trying-to-do,What is this struct trying to do?,11722276.0,,,,,,
1858,"['c++', 'c++11', 'shared-ptr', 'resourcemanager']","{'account_id': 903132, 'reputation': 14312, 'user_id': 938694, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/b6678a430a805dd78366d6e135b49f2d?s=256&d=identicon&r=PG', 'display_name': 'Cubic', 'link': 'https://stackoverflow.com/users/938694/cubic'}",True,1209,3,6,1343654100,1343652922,,11722050,CC BY-SA 3.0,https://stackoverflow.com/questions/11722050/create-a-non-owning-shared-ptr,Create a non-owning shared_ptr?,11722061.0,,,,,,
1859,"['c++', 'xcode', 'xml-parsing', 'libxml2', 'cocos2d-x']","{'account_id': 305875, 'reputation': 4350, 'user_id': 616280, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/1591651c449612f9a7397ec089fb04f0?s=256&d=identicon&r=PG', 'display_name': 'Fugogugo', 'link': 'https://stackoverflow.com/users/616280/fugogugo'}",True,2049,1,3,1343653064,1343644977,,11719865,CC BY-SA 3.0,https://stackoverflow.com/questions/11719865/using-libxml2-with-cocos2d-x,using libxml2 with cocos2d-x,11722089.0,,,,,,
1860,"['c++', 'graphics', 'graphicsmagick']","{'account_id': 1695905, 'reputation': 31, 'user_id': 1557285, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e818c47bd0005c2ac355c0db47fb896e?s=256&d=identicon&r=PG', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/1557285/martin'}",False,963,0,2,1343652694,1343637774,1495540094.0,11717996,CC BY-SA 3.0,https://stackoverflow.com/questions/11717996/graphics-magick-c-api-png-output,Graphics Magick C++ API PNG Output,,,,,,,
1861,"['c++', 'xml', 'xpath']","{'account_id': 351846, 'reputation': 21, 'user_id': 688579, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/41fabe1946ba9c22eadb6535a4c91d7c?s=256&d=identicon&r=PG', 'display_name': 'user688579', 'link': 'https://stackoverflow.com/users/688579/user688579'}",False,207,1,0,1343652446,1343650882,,11721458,CC BY-SA 3.0,https://stackoverflow.com/questions/11721458/retrieving-pcdata-with-pugixml-and-xpath,Retrieving PCDATA with pugixml and xpath,,,,,,,
1862,"['c++', 'segmentation-fault']","{'account_id': 1700395, 'reputation': 61, 'user_id': 1560644, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d840303ec3c43c90f667cab04871208?s=256&d=identicon&r=PG', 'display_name': 'user1560644', 'link': 'https://stackoverflow.com/users/1560644/user1560644'}",False,210,1,0,1343651677,1343549759,1343554421.0,11707773,CC BY-SA 3.0,https://stackoverflow.com/questions/11707773/segmentation-fault-in-loops-condition,Segmentation Fault in Loop&#39;s Condition,,,,,,,
1863,['c++'],"{'account_id': 1287668, 'reputation': 315, 'user_id': 1240436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67d1de12718bafc0550d5fc2dd1b7709?s=256&d=identicon&r=PG', 'display_name': 'ActiveTrayPrntrTagDataStrDrvr', 'link': 'https://stackoverflow.com/users/1240436/activetrayprntrtagdatastrdrvr'}",True,266,2,0,1343651034,1343650205,1343650635.0,11721264,,https://stackoverflow.com/questions/11721264/pass-a-function-returning-void-to-a-function-accepting-void,Pass a function returning void to a function accepting void?,,1343651169.0,not a real question,,,,
1864,"['c++', 'qt', 'c++11', 'qt-creator']","{'account_id': 1155730, 'reputation': 235, 'user_id': 1136397, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/27fa33028f10f3f375a365361ee35eeb?s=256&d=identicon&r=PG', 'display_name': 'hizz', 'link': 'https://stackoverflow.com/users/1136397/hizz'}",True,28475,3,17,1343650900,1343576406,1343650900.0,11710524,CC BY-SA 3.0,https://stackoverflow.com/questions/11710524/how-to-use-pthread-on-qt-creator,How to use pthread on Qt Creator,11717339.0,,,,,,
1865,"['c++', 'objective-c', 'macos', 'opencv']","{'account_id': 472380, 'reputation': 1924, 'user_id': 880837, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/4068f6775d1b8a1b672c05d23bbf6f87?s=256&d=identicon&r=PG', 'display_name': 'Tiago', 'link': 'https://stackoverflow.com/users/880837/tiago'}",True,2179,3,1,1343650262,1341344059,,11317921,CC BY-SA 3.0,https://stackoverflow.com/questions/11317921/cvextractsurf-throwing-exception-incorrect-size-of-input-array-in-cvcreates,"cvExtractSURF throwing exception, incorrect size of input array ( ) in cvCreateSeq",11721274.0,,,,,,
1866,"['c++', 'ifstream', 'readfile']","{'account_id': 476896, 'reputation': 17369, 'user_id': 888051, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c4e1477113874fc2971bee45c984b3d6?s=256&d=identicon&r=PG', 'display_name': 'Alcott', 'link': 'https://stackoverflow.com/users/888051/alcott'}",True,9460,1,15,1343649870,1343648725,,11720880,CC BY-SA 3.0,https://stackoverflow.com/questions/11720880/ifstreamread-doesnt-tell-how-many-bytes-it-really-reads,ifstream::read doesn&#39;t tell how many bytes it really reads?,11720917.0,,,,,,
1867,"['c++', 'winapi', 'visual-c++', 'serial-port']","{'account_id': 426721, 'reputation': 12504, 'user_id': 808091, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/bd2db0e008011b4748b8e641cbb6c4d7?s=256&d=identicon&r=PG', 'display_name': 'Roman Rdgz', 'link': 'https://stackoverflow.com/users/808091/roman-rdgz'}",True,9824,1,3,1343647758,1343642105,1343644651.0,11719093,CC BY-SA 3.0,https://stackoverflow.com/questions/11719093/opening-a-virtual-com-port-with-cserial-c,Opening a virtual COM port with CSerial (C++),11720610.0,,,,,,
1868,['c++'],"{'account_id': 1699667, 'reputation': 189, 'user_id': 1560124, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/c51fbf071f1c47ac104cd622e2aabb1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Baoky A New Programer', 'link': 'https://stackoverflow.com/users/1560124/baoky-a-new-programer'}",True,85,1,0,1343647240,1343646899,,11720356,CC BY-SA 3.0,https://stackoverflow.com/questions/11720356/c-how-do-i-check-i-got-an-active-connection-to-certain-site,C++ How do i check i got an active connection to certain site,,,,,,,
1869,"['c++', 'winapi', 'win32gui']","{'account_id': 81881, 'reputation': 5145, 'user_id': 230632, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://i.stack.imgur.com/3GIkr.png?s=256&g=1', 'display_name': 'AP.', 'link': 'https://stackoverflow.com/users/230632/ap'}",False,1414,1,0,1343645719,1343395955,1343645719.0,11688811,CC BY-SA 3.0,https://stackoverflow.com/questions/11688811/win32-custom-control-with-child-controls,Win32 custom control with child controls,,,,,,,
1870,"['c++', 'arrays', 'queue']","{'account_id': 1702970, 'reputation': 1, 'user_id': 1562608, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/464502cd0bc4556e6fe239ed9c33ed5f?s=256&d=identicon&r=PG', 'display_name': 'Vlad Panait', 'link': 'https://stackoverflow.com/users/1562608/vlad-panait'}",False,226,2,0,1343645564,1343643732,1343644723.0,11719557,CC BY-SA 3.0,https://stackoverflow.com/questions/11719557/accessing-elements-from-queue-which-are-part-of-an-array-c,Accessing elements from queue which are part of an array (C++),,,,,,,
1871,"['c++', 'boost']","{'account_id': 137281, 'reputation': 2644, 'user_id': 341358, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/be0563512b1ec17f8bd379dda1e2a276?s=256&d=identicon&r=PG', 'display_name': 'polyclick', 'link': 'https://stackoverflow.com/users/341358/polyclick'}",True,1027,1,1,1343644676,1343643499,1495539917.0,11719492,CC BY-SA 3.0,https://stackoverflow.com/questions/11719492/how-to-initializing-a-shared-ptr-map-with-optional-values,How to initializing a shared_ptr map with optional values,11719613.0,,,,,,
1872,['c++'],"{'account_id': 1423187, 'reputation': 9828, 'user_id': 1347366, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/6NGKT.jpg?s=256&g=1', 'display_name': 'Green goblin', 'link': 'https://stackoverflow.com/users/1347366/green-goblin'}",False,485,4,3,1343643755,1343642737,,11719275,CC BY-SA 3.0,https://stackoverflow.com/questions/11719275/virtual-table-is-exactly-created-for-which-class-in-diamond-inheritance,Virtual table is exactly created for which class in Diamond Inheritance?,,,,,,,
1873,['c++'],"{'account_id': 1702967, 'reputation': 13, 'user_id': 1562605, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9755a45df5faa931ed93471f2e329cf6?s=256&d=identicon&r=PG', 'display_name': 'Pushkar Dk', 'link': 'https://stackoverflow.com/users/1562605/pushkar-dk'}",True,1489,3,1,1343643743,1343642861,,11719318,CC BY-SA 3.0,https://stackoverflow.com/questions/11719318/classes-in-header-files-not-able-to-compile,Classes in header files - not able to compile?,11719361.0,,,,,,
1874,"['c++', 'visual-studio-2010', 'command-line', 'command-line-arguments', 'getopt']","{'account_id': 372199, 'reputation': 543, 'user_id': 1010982, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/a3618608099c7acbb17044811167db3e?s=256&d=identicon&r=PG', 'display_name': 'Duncan_McCloud', 'link': 'https://stackoverflow.com/users/1010982/duncan-mccloud'}",False,1152,0,0,1343643615,1343643615,,11719523,CC BY-SA 3.0,https://stackoverflow.com/questions/11719523/c-parsing-argument-issue-with-xgetopt,C++ parsing argument issue with XGetOpt,,,,,,,
1875,"['c++', 'cppunit']","{'account_id': 1235329, 'reputation': 3098, 'user_id': 1199019, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/f2b20868e20d94f2a73c0e0908c38570?s=256&d=identicon&r=PG', 'display_name': 'Aneesh Narayanan', 'link': 'https://stackoverflow.com/users/1199019/aneesh-narayanan'}",True,172,1,2,1343643473,1343286731,,11664215,CC BY-SA 3.0,https://stackoverflow.com/questions/11664215/error-while-using-cppunit,Error while using cppunit,11719484.0,,,,,,
1876,"['c++', 'c', 'data-structures']","{'account_id': 1216948, 'reputation': 223, 'user_id': 1184340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0cb35b9bc12a80b6370d8930ebc2b77b?s=256&d=identicon&r=PG', 'display_name': 'Adhithya', 'link': 'https://stackoverflow.com/users/1184340/adhithya'}",True,17808,4,20,1343642138,1343633004,,11716997,CC BY-SA 3.0,https://stackoverflow.com/questions/11716997/queue-with-unique-entries-in-c,Queue with unique entries in c++,,,,,,,
1877,"['c++', 'boost', 'c++11', 'boost-preprocessor']","{'account_id': 1052875, 'reputation': 8812, 'user_id': 1056328, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/c1da3235261eea77050ca4df85948ac0?s=256&d=identicon&r=PG', 'display_name': 'myWallJSON', 'link': 'https://stackoverflow.com/users/1056328/mywalljson'}",True,117,2,0,1343641904,1343600243,1343641904.0,11713465,CC BY-SA 3.0,https://stackoverflow.com/questions/11713465/how-to-get-a-list-of-functions-accessible-to-a-class-function-using-boost-prepro,How to get a list of functions accessible to a class function using Boost Preprocessor?,,,,,,,
1878,"['c++', 'macros', 'concatenation']","{'account_id': 255796, 'reputation': 46985, 'user_id': 536086, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/75d228bb162b779392a94d9364969208?s=256&d=identicon&r=PG', 'display_name': 'Yochai Timmer', 'link': 'https://stackoverflow.com/users/536086/yochai-timmer'}",True,1594,3,2,1343638100,1343635378,1343635465.0,11717508,CC BY-SA 3.0,https://stackoverflow.com/questions/11717508/macro-increase-value-and-then-concatenate,Macro increase value and then concatenate,11717583.0,,,,,,
