,tags,owner,is_answered,view_count,answer_count,score,locked_date,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason
2373,"['c++', 'multithreading']","{'account_id': 13052758, 'reputation': 5, 'user_id': 9432522, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e49d2d7f95b3c53ac2f65d8ac1b4180?s=256&d=identicon&r=PG&f=1', 'display_name': 'shiv', 'link': 'https://stackoverflow.com/users/9432522/shiv'}",True,279,1,0,,1623619115,1623617234,1623617642.0,67962538,CC BY-SA 4.0,https://stackoverflow.com/questions/67962538/stdmutex-when-the-lock-acquired-thread-gets-killed-what-would-happen-to-oth,std::mutex :: when the lock acquired thread gets killed what would happen to other waiting threads with respect to std::mutex locks,67962734.0,,
2374,"['c++', 'string', 'containers']","{'account_id': 2426200, 'reputation': 416, 'user_id': 2118060, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/5070d256fb9abe64dbc4b0a9b255354f?s=256&d=identicon&r=PG', 'display_name': 'Ajay Singh', 'link': 'https://stackoverflow.com/users/2118060/ajay-singh'}",True,53,1,-1,,1623619013,1623615928,1623619013.0,67962387,CC BY-SA 4.0,https://stackoverflow.com/questions/67962387/is-this-use-of-swap-member-function-valid,Is this use of swap member function valid?,,,
2375,['c++'],"{'account_id': 19010165, 'reputation': 29, 'user_id': 13876200, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5a3b18331ceef8feef9b83c589b2fd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Airi', 'link': 'https://stackoverflow.com/users/13876200/airi'}",True,54,2,2,,1623618395,1623616803,1623617484.0,67962488,CC BY-SA 4.0,https://stackoverflow.com/questions/67962488/attempt-to-create-a-variadic-c-input-function,Attempt to create a variadic C++ input function,67962530.0,,
2376,['c++'],"{'account_id': 12402980, 'reputation': 1, 'user_id': 14796281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0bab93133e85ead5a4fd98936c4ca65?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ketan Vaish', 'link': 'https://stackoverflow.com/users/14796281/ketan-vaish'}",True,92,1,-5,,1623617774,1623614879,1623615091.0,67962262,,https://stackoverflow.com/questions/67962262/meaning-of-vectorstring-v-while-declaring-vector-with-data-string,Meaning of vector&lt;string = &quot;&gt;v; while declaring vector with data string,,1623639025.0,Not suitable for this site
2377,"['c++', 'arrays', 'sorting', 'object']","{'user_type': 'does_not_exist', 'display_name': 'user16216394'}",False,355,2,1,,1623616950,1623615231,1623616950.0,67962296,,https://stackoverflow.com/questions/67962296/sortbook-was-not-declared-in-this-scope,‘sortBook’ was not declared in this scope,,1623621277.0,Duplicate
2378,"['c++', 'smtp', 'attachment', 'virus-scanning']","{'account_id': 352211, 'reputation': 2073, 'user_id': 689154, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/14cac0f033cdf90b496e8653dc760fb0?s=256&d=identicon&r=PG', 'display_name': 'Marcus Barnet', 'link': 'https://stackoverflow.com/users/689154/marcus-barnet'}",False,179,0,0,,1623616768,1623616722,1623616768.0,67962474,CC BY-SA 4.0,https://stackoverflow.com/questions/67962474/send-attachment-by-email-in-c-vs-safety-rules,Send attachment by email in C++ vs safety rules,,,
2379,"['c++', 'templates']","{'account_id': 14421545, 'reputation': 535, 'user_id': 10417435, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Iae_Zu5MbJ4/AAAAAAAAAAI/AAAAAAAAGW0/diZpeBjHv7M/photo.jpg?sz=256', 'display_name': 'Shobhit Tewari', 'link': 'https://stackoverflow.com/users/10417435/shobhit-tewari'}",True,222,1,1,,1623616268,1623612772,,67961986,CC BY-SA 4.0,https://stackoverflow.com/questions/67961986/why-we-need-to-put-parenthesis-when-giving-a-template-type,Why we need to put parenthesis when giving a template type,67962328.0,,
2380,"['c#', 'c++', 'matlab']","{'account_id': 21932039, 'reputation': 1, 'user_id': 16213854, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4de286987dbf4d76b656e820554bdf0a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ali Yılmaz', 'link': 'https://stackoverflow.com/users/16213854/ali-y%c4%b1lmaz'}",False,52,0,0,,1623616218,1623581547,1623616218.0,67957406,CC BY-SA 4.0,https://stackoverflow.com/questions/67957406/simulated-annealing-for-the-parallel-assembly-line-balancing-problem,Simulated Annealing for the Parallel Assembly Line Balancing Problem,,,
2381,"['c++', 'templates', 'namespaces']","{'account_id': 14421545, 'reputation': 535, 'user_id': 10417435, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Iae_Zu5MbJ4/AAAAAAAAAAI/AAAAAAAAGW0/diZpeBjHv7M/photo.jpg?sz=256', 'display_name': 'Shobhit Tewari', 'link': 'https://stackoverflow.com/users/10417435/shobhit-tewari'}",True,47,1,-1,,1623615548,1623613916,,67962155,CC BY-SA 4.0,https://stackoverflow.com/questions/67962155/weird-namespace-concept-in-c,Weird namespace concept in c++,67962338.0,,
2382,"['c++', 'qt5']","{'account_id': 11135391, 'reputation': 157, 'user_id': 8174056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16fddfdfc365f6e884a9991794edfca4?s=256&d=identicon&r=PG', 'display_name': 'Petross404', 'link': 'https://stackoverflow.com/users/8174056/petross404'}",False,53,0,0,,1623615332,1623614628,1623615332.0,67962236,CC BY-SA 4.0,https://stackoverflow.com/questions/67962236/does-qt-have-a-mechanism-like-the-file-utility-to-read-info-about-an-executab,"Does Qt have a mechanism like the `file` utility, to read info about an executable?",,,
2383,"['c++', 'c++14', 'stdvector']","{'account_id': 8828121, 'reputation': 1835, 'user_id': 6595663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c1f203ae549c956239af1fcc315da1a?s=256&d=identicon&r=PG&f=1', 'display_name': 'BhanuKiran', 'link': 'https://stackoverflow.com/users/6595663/bhanukiran'}",True,1210,2,1,,1623614967,1623614539,1623614967.0,67962227,CC BY-SA 4.0,https://stackoverflow.com/questions/67962227/static-assert-failed-because-value-type-is-destructible-for-stdvector,static_assert failed because value type is destructible for std::vector,67962258.0,,
2384,"['c++', 'c', 'linker', 'driver', 'lnk2019']","{'account_id': 21935692, 'reputation': 1, 'user_id': 16216965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/138304b1df5d65bf8e58d119a1b1bfa0?s=256&d=identicon&r=PG&f=1', 'display_name': 'heyguys123', 'link': 'https://stackoverflow.com/users/16216965/heyguys123'}",False,23,0,0,,1623614436,1623613130,1623614436.0,67962035,,https://stackoverflow.com/questions/67962035/error-lnk2019-unresolved-external-symbol-stdio-common-vfprintf-referenced-in,error LNK2019: unresolved external symbol __stdio_common_vfprintf referenced in function _vfprintf_l,,1623613271.0,Duplicate
2385,"['c++', 'templates', 'design-patterns', 'variadic-templates', 'variadic-functions']","{'account_id': 19279300, 'reputation': 515, 'user_id': 14091616, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dbf708938ebcbf162b502f807b8fd7ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'mana', 'link': 'https://stackoverflow.com/users/14091616/mana'}",True,75,1,0,,1623614429,1623611174,1623613805.0,67961779,CC BY-SA 4.0,https://stackoverflow.com/questions/67961779/code-size-concerns-with-variadic-templates,Code size concerns with variadic templates,67962210.0,,
2386,"['c++', 'apache', 'visual-studio-2015', 'linker']","{'account_id': 9008667, 'reputation': 117, 'user_id': 14467251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/53bdb2edfc6d4eef783d09f2d5d439fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tần Quảng', 'link': 'https://stackoverflow.com/users/14467251/t%e1%ba%a7n-qu%e1%ba%a3ng'}",True,254,1,0,,1623614312,1623461565,1623517232.0,67944929,CC BY-SA 4.0,https://stackoverflow.com/questions/67944929/error-lnk2019-unresolved-external-symbol-referenced-when-compile-httpd,error LNK2019: unresolved external symbol referenced when compile HTTPD,67945090.0,,
2387,"['c++', 'ode', 'integrator']","{'account_id': 411764, 'reputation': 933, 'user_id': 784433, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/fLuSB.png?s=256&g=1', 'display_name': 'Abolfazl', 'link': 'https://stackoverflow.com/users/784433/abolfazl'}",True,83,1,1,,1623613782,1623591225,1623599318.0,67958832,CC BY-SA 4.0,https://stackoverflow.com/questions/67958832/seperating-ode-and-ode-solver-in-base-and-derived-classes,Seperating ODE and ODE solver in base and derived classes,67960122.0,,
2388,"['c++', 'xcode', 'certificate']","{'account_id': 12735102, 'reputation': 135, 'user_id': 9250289, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QV9OlVAms3k/AAAAAAAAAAI/AAAAAAAAAjo/r1XPPyu2dh8/photo.jpg?sz=256', 'display_name': 'Joakim', 'link': 'https://stackoverflow.com/users/9250289/joakim'}",False,183,0,0,,1623613751,1623613751,,67962122,CC BY-SA 4.0,https://stackoverflow.com/questions/67962122/xcode-build-failed-with-the-example-hello-world-with-c,"Xcode, build failed with the example &quot;hello world&quot; with c++",,,
2389,"['c++', 'metaprogramming']","{'account_id': 10731233, 'reputation': 103, 'user_id': 7897274, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-8JT20enHo3k/AAAAAAAAAAI/AAAAAAAAAHU/JYXjs2hAANw/photo.jpg?sz=256', 'display_name': 'kaptsea', 'link': 'https://stackoverflow.com/users/7897274/kaptsea'}",False,70,0,0,,1623612223,1623608604,1623612223.0,67961424,CC BY-SA 4.0,https://stackoverflow.com/questions/67961424/trying-to-bind-a-method-as-a-parameter-in-a-function-that-will-pass-said-bound-f,Trying to bind a method as a parameter in a function that will pass said bound function to another function,,,
2390,"['c++', 'zeromq', 'p2p', 'multipeer-connectivity']","{'account_id': 3123627, 'reputation': 160, 'user_id': 2642938, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/69a1f66d67f20181227e7026e2810ead?s=256&d=identicon&r=PG', 'display_name': 'javaEntu', 'link': 'https://stackoverflow.com/users/2642938/javaentu'}",False,200,0,0,,1623611915,1623611915,,67961868,CC BY-SA 4.0,https://stackoverflow.com/questions/67961868/zmq-for-dynamic-peers-in-p2p-application,ZMQ for dynamic peers in P2P application,,,
2391,"['c++', 'esp32']","{'account_id': 16497019, 'reputation': 25, 'user_id': 11919314, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1c34c588d4b516484a3586ada63009c?s=256&d=identicon&r=PG&f=1', 'display_name': 'HealthyDev', 'link': 'https://stackoverflow.com/users/11919314/healthydev'}",False,58,0,1,,1623611698,1623599810,1623611698.0,67960180,CC BY-SA 4.0,https://stackoverflow.com/questions/67960180/i-cannot-use-the-wifi-interface-of-my-m5stickcplus-i-get-an-error-at-execution,I cannot use the wifi interface of my M5StickCPlus. I get an error at execution time,,,
2392,"['c++', 'macos', 'opencv', 'homebrew']","{'account_id': 21934293, 'reputation': 21, 'user_id': 16215809, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzHWKBgGMXCnsIBdnjhiUPOGlrbhinATSWYzPBW=k-s256', 'display_name': 'JustADude', 'link': 'https://stackoverflow.com/users/16215809/justadude'}",False,234,1,0,,1623611318,1623606441,,67961118,CC BY-SA 4.0,https://stackoverflow.com/questions/67961118/unable-to-locate-opencv-header-but-pkg-config-contains-path,"Unable to locate OpenCV header, but pkg-config contains path",,,
2393,['c++'],"{'account_id': 15322989, 'reputation': 51, 'user_id': 11054890, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-NmxyhNxDMZg/AAAAAAAAAAI/AAAAAAAAMws/pRkksYYbtVs/photo.jpg?sz=256', 'display_name': 'harish nune', 'link': 'https://stackoverflow.com/users/11054890/harish-nune'}",False,36,0,1,,1623610845,1623396446,1623610845.0,67932890,CC BY-SA 4.0,https://stackoverflow.com/questions/67932890/getting-field-clisession-has-incomplete-type-error,getting field ‘clisession’ has incomplete type error,,,
2394,"['c++', 'boost', 'c++17', 'visual-studio-2019', 'precision']","{'account_id': 8089372, 'reputation': 165, 'user_id': 6095822, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YMSih.png?s=256&g=1', 'display_name': 'Chaitanya', 'link': 'https://stackoverflow.com/users/6095822/chaitanya'}",False,234,0,0,,1623609839,1623606574,1623609839.0,67961130,CC BY-SA 4.0,https://stackoverflow.com/questions/67961130/multi-precision-calculations-using-boost-in-visual-studio-2019,Multi-Precision calculations using Boost in Visual Studio 2019,,,
2395,['c++'],"{'account_id': 4557661, 'reputation': 53, 'user_id': 3700927, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0ceecb9e4ff7ccfc6be77706e9e167b?s=256&d=identicon&r=PG&f=1', 'display_name': 'S55', 'link': 'https://stackoverflow.com/users/3700927/s55'}",True,126,3,2,,1623608998,1623607769,1623608185.0,67961296,CC BY-SA 4.0,https://stackoverflow.com/questions/67961296/how-does-c-determine-whether-an-integer-literal-fit-int-type-or-not,How does c++ determine whether an integer literal fit int type or not?,67961383.0,,
2396,['c++'],"{'account_id': 21934815, 'reputation': 1, 'user_id': 16216244, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c54440c4d7dbe79a76936590e3962ebb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Uvin', 'link': 'https://stackoverflow.com/users/16216244/uvin'}",False,203,1,-2,,1623607993,1623604793,1623605076.0,67960887,CC BY-SA 4.0,https://stackoverflow.com/questions/67960887/gradescope-is-showing-my-code-is-incorrect-question-and-code-is-below,"Gradescope is showing my code is incorrect , question and code is below",,,
2397,"['c++', 'image', 'qt', 'opencv', 'image-processing']","{'account_id': 13762667, 'reputation': 11, 'user_id': 9932008, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-CiqBdbux9Gk/AAAAAAAAAAI/AAAAAAAAEmg/anDtBk1T0-4/photo.jpg?sz=256', 'display_name': 'Hrach Ayunc', 'link': 'https://stackoverflow.com/users/9932008/hrach-ayunc'}",False,79,0,1,,1623604743,1623592045,1623604743.0,67958948,CC BY-SA 4.0,https://stackoverflow.com/questions/67958948/how-to-get-information-about-the-zoomed-part-of-the-image-in-opencv-window,How to get information about the zoomed part of the image in OpenCV window?,,,
2398,"['c++', 'struct', 'average']","{'account_id': 20927578, 'reputation': 1, 'user_id': 15374677, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SH9ygvmU5yg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckz3fPjtX0R2WYLEdNjJMnHgUBf5w/s96-c/photo.jpg?sz=256', 'display_name': 'user15374677', 'link': 'https://stackoverflow.com/users/15374677/user15374677'}",False,203,1,-1,,1623604089,1623598663,,67960000,CC BY-SA 4.0,https://stackoverflow.com/questions/67960000/c-struct-average-of-the-all-averages,c++ struct average of the all averages,,,
2399,"['c++', 'class']","{'account_id': 21864557, 'reputation': 5, 'user_id': 16154931, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d07bc680f151968a21bd693a9a6d28d?s=256&d=identicon&r=PG&f=1', 'display_name': 'user898238409', 'link': 'https://stackoverflow.com/users/16154931/user898238409'}",True,105,2,0,,1623604016,1623598916,1623599915.0,67960050,CC BY-SA 4.0,https://stackoverflow.com/questions/67960050/this-gets-resetted-c,&quot;this&quot; gets resetted C++,67960782.0,,
2400,"['c++', '3d', 'shader', 'directx']","{'account_id': 157596, 'reputation': 2089, 'user_id': 375666, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ahmed Saleh', 'link': 'https://stackoverflow.com/users/375666/ahmed-saleh'}",False,151,0,0,,1623603438,1623603179,1623603438.0,67960667,CC BY-SA 4.0,https://stackoverflow.com/questions/67960667/view-space-positions-from-depth-in-directx-orthographic-camera,View space positions from depth in DirectX orthographic camera,,,
2401,"['c++', 'emscripten']","{'account_id': 9733161, 'reputation': 141, 'user_id': 9182730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5aa51b2b54351c820bd14ff352f6af1?s=256&d=identicon&r=PG', 'display_name': 'AUser', 'link': 'https://stackoverflow.com/users/9182730/auser'}",True,125,1,0,,1623603125,1623592283,1623598405.0,67958985,CC BY-SA 4.0,https://stackoverflow.com/questions/67958985/wrapping-a-c-member-function-pointer-emscripten,Wrapping a C++ Member Function Pointer (Emscripten),67960657.0,,
2402,"['c++', 'build', 'visual-studio-2019']","{'account_id': 20635452, 'reputation': 1, 'user_id': 15320513, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e3fe8b6cbfbb9b2932a646ceed36db1?s=256&d=identicon&r=PG', 'display_name': 'Nguyễn Hồng Sơn', 'link': 'https://stackoverflow.com/users/15320513/nguy%e1%bb%85n-h%e1%bb%93ng-s%c6%a1n'}",False,94,0,0,,1623602339,1623602339,,67960534,CC BY-SA 4.0,https://stackoverflow.com/questions/67960534/build-zeutro-openabe-on-vs2019,Build zeutro/openabe on vs2019,,,
2403,"['c++', 'mysql', 'mysql-connector']","{'account_id': 14066643, 'reputation': 334, 'user_id': 13926068, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rVj4P.png?s=256&g=1', 'display_name': 'PackOf20', 'link': 'https://stackoverflow.com/users/13926068/packof20'}",False,273,0,0,,1623601162,1623601162,,67960349,CC BY-SA 4.0,https://stackoverflow.com/questions/67960349/the-procedure-entry-point-ssl-ctx-set-ciphersuites-could-not-be-located-in-the-d,The procedure entry point ssl_ctx_set_ciphersuites could not be located in the dynamic link library libmysql.dll,,,
