,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date
2096,"['c++', 'opengl', 'glsl', 'lighting', 'deferred-shading']","{'account_id': 17313102, 'reputation': 21, 'user_id': 12540214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0a586ba1bd7f1adee67b21dc7c2725a?s=256&d=identicon&r=PG&f=1', 'display_name': 'ALA-x', 'link': 'https://stackoverflow.com/users/12540214/ala-x'}",False,287,,0,1,1576525670,1576410807,59343641,CC BY-SA 4.0,https://stackoverflow.com/questions/59343641/a-point-light-in-opengl-deferred-lighting-is-180-degrees,A Point Light in Opengl Deferred lighting is ~ 180 degrees?,1576525670.0,,,,,
2097,"['c++', 'windows', 'winapi']","{'account_id': 17249856, 'reputation': 352, 'user_id': 12490238, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YCBnw.jpg?s=256&g=1', 'display_name': 'nakE', 'link': 'https://stackoverflow.com/users/12490238/nake'}",True,282,59299027.0,2,-2,1576524911,1576088814,59291922,CC BY-SA 4.0,https://stackoverflow.com/questions/59291922/is-there-a-way-i-can-play-a-sound-with-different-method,Is there a way I can play a sound with different method?,1576524911.0,,,,,
2098,"['c++', 'object', 'pointers', 'memory-management', 'stack']","{'account_id': 17000881, 'reputation': 101, 'user_id': 12298306, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7159eea670b286be3f00f73e2962497e?s=256&d=identicon&r=PG&f=1', 'display_name': 'CSstudZ', 'link': 'https://stackoverflow.com/users/12298306/csstudz'}",False,59,,1,0,1576524018,1576521907,59362595,CC BY-SA 4.0,https://stackoverflow.com/questions/59362595/what-does-an-object-created-on-the-stack-contain,What does an Object created on the stack contain?,,,,,,
2099,"['c++', 'visual-studio-code', 'compiler-errors', 'g++', 'syntax-error']","{'account_id': 17322534, 'reputation': 9, 'user_id': 12547579, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-W-rWOST5pSc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc-7D1R0EFxDa8_2hq2Urvbc6nBbw/photo.jpg?sz=256', 'display_name': 'Alex Vera', 'link': 'https://stackoverflow.com/users/12547579/alex-vera'}",True,162,59362989.0,1,-1,1576523853,1576522884,59362793,CC BY-SA 4.0,https://stackoverflow.com/questions/59362793/this-is-my-first-time-programming-and-i-cant-run-my-code,This is my first time programming and i cant run my code,1576523061.0,,,,,
2100,['c++'],"{'account_id': 16597620, 'reputation': 19, 'user_id': 11994150, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2MdhS.jpg?s=256&g=1', 'display_name': 'Andrew Grant', 'link': 'https://stackoverflow.com/users/11994150/andrew-grant'}",True,320,59362974.0,1,-4,1576523787,1576522567,59362732,,https://stackoverflow.com/questions/59362732/how-to-change-ascii-table-data,How to change ASCII table data?,,1576527536.0,Needs more focus,,,
2101,"['c++', 'linked-list', 'crash', 'queue', 'infinite-loop']","{'account_id': 15564111, 'reputation': 11, 'user_id': 11438613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/345652c78696ed0aede3e16062c914c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'ahm', 'link': 'https://stackoverflow.com/users/11438613/ahm'}",False,228,,2,0,1576522734,1576519833,59362140,CC BY-SA 4.0,https://stackoverflow.com/questions/59362140/c-code-crashes-and-has-an-infinite-loop,C++ code crashes and has an infinite loop,,,,,,
2102,"['c++', 'windows', 'cuda', 'gpu', 'data-race']","{'account_id': 13561972, 'reputation': 11, 'user_id': 9783355, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'fahai zhong', 'link': 'https://stackoverflow.com/users/9783355/fahai-zhong'}",True,339,,1,0,1576521674,1576477422,59351449,CC BY-SA 4.0,https://stackoverflow.com/questions/59351449/cudamultiple-threads-access-the-same-global-variable,cuda:multiple threads access the same global variable,1576500542.0,,,,,
2103,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user12547197'}",True,54,59362476.0,1,-3,1576521553,1576520390,59362251,CC BY-SA 4.0,https://stackoverflow.com/questions/59362251/segmentation-fault-when-trying-to-read-values-from-dynamically-allocated-2-d-arr,segmentation fault when trying to read values from dynamically allocated 2-D array c++ and gives munmap_chunk(): when trying to delete it,1576521553.0,,,,,
2104,"['c++', 'winapi', 'visual-c++']","{'account_id': 17132956, 'reputation': 37, 'user_id': 12398671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad9f1031d1c603284313b7ef87d7e6a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'play12', 'link': 'https://stackoverflow.com/users/12398671/play12'}",True,104,59349985.0,1,-2,1576520477,1576437289,59347254,CC BY-SA 4.0,https://stackoverflow.com/questions/59347254/show-the-same-window-several-times,show the same window several times,1576520477.0,,,,,
2105,"['c++', 'qt', 'opengl', 'rendering', 'opengl-compat']","{'account_id': 10649093, 'reputation': 109, 'user_id': 7840726, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1767702923a856604b37ed93e1242d7a?s=256&d=identicon&r=PG&f=1', 'display_name': 'L2C', 'link': 'https://stackoverflow.com/users/7840726/l2c'}",True,92,59362070.0,1,1,1576520087,1576518792,59361926,CC BY-SA 4.0,https://stackoverflow.com/questions/59361926/qt-opengl-not-fully-rendering-cube,QT OpenGL not fully rendering cube?,1576520087.0,,,,,
2106,"['c++', 'class', 'templates', 'operator-overloading']","{'user_type': 'does_not_exist', 'display_name': 'user12507648'}",True,705,,2,8,1576519381,1575925995,59256707,CC BY-SA 4.0,https://stackoverflow.com/questions/59256707/templated-class-operator-overloading-return-type,Templated class operator+ overloading return type,1576519381.0,,,,,
2107,"['c++', 'queue', 'vulkan']","{'account_id': 12875820, 'reputation': 305, 'user_id': 9312566, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-94t6wMu9J3I/AAAAAAAAAAI/AAAAAAAAAB8/swi8ScJV7No/photo.jpg?sz=256', 'display_name': 'Mr.feel', 'link': 'https://stackoverflow.com/users/9312566/mr-feel'}",True,239,59358605.0,2,0,1576518810,1576502534,59357510,CC BY-SA 4.0,https://stackoverflow.com/questions/59357510/questions-about-how-to-handle-vulkan-queue-families,Questions about how to handle vulkan queue families,1576503099.0,,,,,
2108,['c++'],"{'account_id': 1145736, 'reputation': 5709, 'user_id': 1128551, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1b2e64745ac36bf554b976e3625a4ba0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shibli', 'link': 'https://stackoverflow.com/users/1128551/shibli'}",False,347,,1,0,1576518708,1576513262,59360485,CC BY-SA 4.0,https://stackoverflow.com/questions/59360485/calculating-positive-non-integer-power-of-negative-base,Calculating positive non-integer power of negative base,,,,,,
2109,"['c++', 'performance', 'static', 'local']","{'account_id': 8612555, 'reputation': 1799, 'user_id': 6461882, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/P3fbr.jpg?s=256&g=1', 'display_name': 'S.V', 'link': 'https://stackoverflow.com/users/6461882/s-v'}",True,221,59361576.0,1,0,1576518658,1576514975,59360969,CC BY-SA 4.0,https://stackoverflow.com/questions/59360969/function-local-static-variables-pros-cons-from-performance-point-of-view,Function local static variables: pros/cons from performance point of view,1576518270.0,,,,,
2110,"['c++', 'c']","{'account_id': 14501571, 'reputation': 45, 'user_id': 10537164, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-l6-o8esUl7o/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DXnc4-PpG8n2WSomSB21jn0l2fi4g/mo/photo.jpg?sz=256', 'display_name': 'Vladimir Komar', 'link': 'https://stackoverflow.com/users/10537164/vladimir-komar'}",True,138,,2,0,1576518422,1576517137,59361541,,https://stackoverflow.com/questions/59361541/how-to-improve-the-recursion-algorithm-searching-for-binomial-coefficient,How to improve the recursion algorithm searching for Binomial coefficient,,1576518373.0,Duplicate,,,
2111,"['c++', 'move', 'stdvector', 'unique-ptr']","{'account_id': 12594429, 'reputation': 3, 'user_id': 9159657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ce978e6254ba257e5419be8739c1c20?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alan Thomas', 'link': 'https://stackoverflow.com/users/9159657/alan-thomas'}",True,175,59361707.0,1,0,1576517900,1576110832,59296085,CC BY-SA 4.0,https://stackoverflow.com/questions/59296085/how-do-i-move-a-vector-of-objects-that-contain-a-unique-ptr-as-a-member,How do I move a vector of objects that contain a unique_ptr as a member?,,,,,,
2112,"['c++', 'c++11']","{'account_id': 2020277, 'reputation': 127, 'user_id': 4226612, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e42bf198491603a2cb40dc886e59c9f4?s=256&d=identicon&r=PG', 'display_name': 'Vagos', 'link': 'https://stackoverflow.com/users/4226612/vagos'}",False,59,,0,1,1576517544,1576517136,59361540,CC BY-SA 4.0,https://stackoverflow.com/questions/59361540/get-from-textfile-line-line-and-split-them,get from textfile line line and split them,1576517544.0,,,,,
2113,"['c++', 'sorting', 'integer']","{'account_id': 20291, 'reputation': 1287, 'user_id': 48362, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/63e19903c8b7862c0fb98b528b7f5967?s=256&d=identicon&r=PG', 'display_name': 'Kazade', 'link': 'https://stackoverflow.com/users/48362/kazade'}",True,54,59356165.0,1,0,1576517241,1576489297,59353969,CC BY-SA 4.0,https://stackoverflow.com/questions/59353969/how-do-i-create-an-ordered-integer-key-from-a-set-of-integer-values-with-left-to,How do I create an ordered integer key from a set of integer values with left-to-right priority?,1576517241.0,,,,,
2114,"['c++', 'qt', 'opengl', 'fbo', 'off-screen']","{'account_id': 17261734, 'reputation': 63, 'user_id': 12499458, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/351f78f0e627575845722ecf268a26e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'canaldin', 'link': 'https://stackoverflow.com/users/12499458/canaldin'}",True,1155,59342901.0,1,3,1576516437,1576348355,59338015,CC BY-SA 4.0,https://stackoverflow.com/questions/59338015/minimal-opengl-offscreen-rendering-using-qt,Minimal OpenGL offscreen rendering using QT,1576516437.0,,,,,
2115,"['c++', 'windows', 'winapi', 'clipboard']","{'account_id': 17243995, 'reputation': 13, 'user_id': 12485692, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c17598b80dca84ca7788477f91e35ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Avi El', 'link': 'https://stackoverflow.com/users/12485692/avi-el'}",True,144,59278448.0,1,-2,1576516436,1575892464,59248392,CC BY-SA 4.0,https://stackoverflow.com/questions/59248392/what-is-the-differences-in-structure-between-screenshot-and-copied-part-of-bitma,What is the differences in structure between screenshot and copied part of bitmap?,1576516436.0,,,,,
2116,"['c++', 'int', 'atmel', 'atmelstudio']","{'account_id': 16748930, 'reputation': 11, 'user_id': 12106458, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCqwjunisTILZGBCQpwm-kvhmLlyriEggjNWsujrHM=k-s256', 'display_name': 'Omarley', 'link': 'https://stackoverflow.com/users/12106458/omarley'}",False,52,,0,1,1576516411,1576504092,59357971,CC BY-SA 4.0,https://stackoverflow.com/questions/59357971/atmel-studio-7-setting-int-0-returns-257,"Atmel Studio 7 setting int = 0, returns 257",1576516411.0,,,,,
2117,"['c++', 'multithreading']","{'account_id': 12777177, 'reputation': 3, 'user_id': 11558421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4056017ac259b1618069f922a2e97aa3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adrien Bertrand', 'link': 'https://stackoverflow.com/users/11558421/adrien-bertrand'}",False,67,,0,0,1576516355,1576516355,59361327,CC BY-SA 4.0,https://stackoverflow.com/questions/59361327/multi-threaded-copying-files-using-queue,Multi-threaded copying files using queue,,,,,,
2118,"['c++', 'redirect', 'input']","{'account_id': 17321691, 'reputation': 1, 'user_id': 12546997, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/87124a63e0d7c5cd98ecbe558a2d493f?s=256&d=identicon&r=PG&f=1', 'display_name': 'N3wCP', 'link': 'https://stackoverflow.com/users/12546997/n3wcp'}",False,41,,0,0,1576515604,1576515604,59361142,CC BY-SA 4.0,https://stackoverflow.com/questions/59361142/c-redirection-file-and-also-using-keyboard-input,C++ redirection file and also using keyboard input,,,,,,
2119,"['c++', 'combinations', 'modulo']","{'account_id': 16384146, 'reputation': 11, 'user_id': 11834440, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46ce429dc2642e5a1fb472d77f24645d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Olympus_', 'link': 'https://stackoverflow.com/users/11834440/olympus'}",True,128,,1,0,1576515547,1576269012,59329447,CC BY-SA 4.0,https://stackoverflow.com/questions/59329447/how-to-get-sigma-ncr-mod-1000000007,How to get Sigma NcR mod 1000000007,1576269567.0,,,,,
2120,"['c++', 'visual-c++', 'state-machine']","{'account_id': 15646526, 'reputation': 3, 'user_id': 11288569, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10213229722510948/picture?type=large', 'display_name': 'Humayoon Rafei', 'link': 'https://stackoverflow.com/users/11288569/humayoon-rafei'}",False,86,,2,0,1576514281,1576393021,59341833,CC BY-SA 4.0,https://stackoverflow.com/questions/59341833/adding-space-between-the-words,Adding space between the words,1576399823.0,,,,,
2121,"['c++', 'sockets', 'event-driven', 'interactive-brokers']","{'account_id': 1148595, 'reputation': 1622, 'user_id': 1267833, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/9fe1935d074ce793c65971b3ef42b09f?s=256&d=identicon&r=PG', 'display_name': 'Taylor', 'link': 'https://stackoverflow.com/users/1267833/taylor'}",True,322,59360751.0,1,1,1576514220,1576362042,59339645,CC BY-SA 4.0,https://stackoverflow.com/questions/59339645/is-acknowledgement-critical-in-tws-c-api,Is acknowledgement critical in TWS c++ API,,,,,,
2122,"['c++', 'fstream', 'unhandled-exception']","{'account_id': 17237353, 'reputation': 11, 'user_id': 12480527, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_0y9Y-zpXLA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcZb2Ex77I4h2N2adeyNPHPwHzy1A/photo.jpg?sz=256', 'display_name': 'Hurrairah Nasir', 'link': 'https://stackoverflow.com/users/12480527/hurrairah-nasir'}",True,261,59360703.0,2,0,1576514049,1576512993,59360402,CC BY-SA 4.0,https://stackoverflow.com/questions/59360402/exception-thrown-while-reading-elements-from-a-binary-file-exception-thrown-re,Exception thrown while reading elements from a binary file (Exception thrown: read access violation. _Pnext was 0xB414D4.),,,,,,
2123,"['c++', 'fmt']","{'account_id': 16550308, 'reputation': 101, 'user_id': 11958810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1a90c36d3e95b9e210e8f88a00e7ec9?s=256&d=identicon&r=PG&f=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/11958810/david'}",True,4615,,1,6,1576513946,1576447553,59348475,CC BY-SA 4.0,https://stackoverflow.com/questions/59348475/i-cant-use-fmt-library-headers-on-c,I can&#39;t use fmt library headers on c++,,,,,,
2124,"['c++', 'visual-studio', 'function', 'class', 'virtual']","{'account_id': 17320948, 'reputation': 21, 'user_id': 12546460, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-VPpvr0NT9gc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfCBbMtCTfEmuJje_pv3e-Am9tHug/photo.jpg?sz=256', 'display_name': 'yb z', 'link': 'https://stackoverflow.com/users/12546460/yb-z'}",False,61,,0,2,1576510548,1576510548,59359747,,https://stackoverflow.com/questions/59359747/pure-virtual-function-in-class-implementation,Pure virtual function in class implementation,,1576518467.0,Duplicate,,,
2125,"['c++', 'visual-studio', 'visual-c++']","{'account_id': 12814066, 'reputation': 56, 'user_id': 9271231, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-KbcvJtlVtTY/AAAAAAAAAAI/AAAAAAAAALo/eQpiuUp2Lq8/photo.jpg?sz=256', 'display_name': 'sparkskapil', 'link': 'https://stackoverflow.com/users/9271231/sparkskapil'}",False,52,,0,0,1576510523,1576510523,59359739,CC BY-SA 4.0,https://stackoverflow.com/questions/59359739/c-impact-analysis-in-visual-studio,C++ Impact analysis in Visual Studio,,,,,,
2126,"['c++', 'c', 'qt', 'linux-kernel', 'xattr']","{'account_id': 2477743, 'reputation': 2146, 'user_id': 2158002, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/006f679d771a6c053258c1b53a165e10?s=256&d=identicon&r=PG', 'display_name': 'Anon', 'link': 'https://stackoverflow.com/users/2158002/anon'}",False,897,,0,1,1576510077,1576509750,59359541,CC BY-SA 4.0,https://stackoverflow.com/questions/59359541/how-to-set-and-get-extended-attributes-using-sys-xattr-h,How to set and get extended attributes using &lt;sys/xattr.h&gt;?,1576510077.0,,,,,
2127,['c++'],"{'account_id': 12568911, 'reputation': 26, 'user_id': 9143713, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e65d9872fb7d9c1926b5e3a3c31edc2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cat Tom', 'link': 'https://stackoverflow.com/users/9143713/cat-tom'}",True,269,,3,1,1576509721,1576502981,59357626,CC BY-SA 4.0,https://stackoverflow.com/questions/59357626/why-static-variable-is-allocated-when-program-starts-but-initialize-later,why static variable is allocated when program starts but initialize later?,1576504524.0,,,,,
