,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,accepted_answer_id
665,"['c++', 'sorting', 'templates', 'bubble-sort', 'function-definition']","{'account_id': 18451598, 'reputation': 1, 'user_id': 13441550, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1154588641557311/picture?type=large', 'display_name': 'Seren', 'link': 'https://stackoverflow.com/users/13441550/seren'}",True,51,1,-1,1588260756,1588256929,61525767,CC BY-SA 4.0,https://stackoverflow.com/questions/61525767/when-i-use-pointer-input5-output0x29987-but-when-i-dont-use-pointer-i-take-er,"when i use pointer, input:5 output:0x29987 but when i dont use pointer i take error at 18. line",,1588258388.0,,
666,"['c++', 'opencv', 'cmake']","{'account_id': 18383830, 'reputation': 11, 'user_id': 13391356, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8480de5298297f68302010b602847acc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Autism', 'link': 'https://stackoverflow.com/users/13391356/autism'}",False,112,0,0,1588259410,1588238143,61519932,CC BY-SA 4.0,https://stackoverflow.com/questions/61519932/cant-compile-opencv-source-file-with-my-project,Cant compile OpenCV Source file with my project,,1588259410.0,,
667,['c++'],"{'account_id': 5149712, 'reputation': 897, 'user_id': 4124642, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/Zuc8V.gif?s=256&g=1', 'display_name': 'belle tian', 'link': 'https://stackoverflow.com/users/4124642/belle-tian'}",True,110,1,4,1588258541,1588258306,61526288,CC BY-SA 4.0,https://stackoverflow.com/questions/61526288/how-to-delete-a-char-variable-return-by-a-function,How to &quot;DELETE&quot; a char * variable return by a function?,,,,61526376.0
668,"['c++', 'templates', 'template-specialization']","{'account_id': 5902225, 'reputation': 15761, 'user_id': 4645334, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://lh6.googleusercontent.com/-hoIJVId9WIY/AAAAAAAAAAI/AAAAAAAAGQw/r7Es0WqE4rs/photo.jpg?sz=256', 'display_name': 'Thomas Sablik', 'link': 'https://stackoverflow.com/users/4645334/thomas-sablik'}",True,127,1,2,1588258295,1588256170,61525482,CC BY-SA 4.0,https://stackoverflow.com/questions/61525482/function-template-specialization-for-pointer,Function template specialization for pointer,,,,61525581.0
669,"['c++', 'opencl', 'nvidia', 'opencl-c++']","{'account_id': 3159710, 'reputation': 391, 'user_id': 2671204, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100002901830675/picture?type=large', 'display_name': 'Ranjeeth Mahankali', 'link': 'https://stackoverflow.com/users/2671204/ranjeeth-mahankali'}",True,95,1,0,1588257733,1588254482,61524907,CC BY-SA 4.0,https://stackoverflow.com/questions/61524907/will-support-of-opencl-1-2-end,Will support of OpenCL 1.2 end?,,,,61525239.0
670,"['c++', 'list', 'stl', 'queue', 'unordered-map']","{'account_id': 15778780, 'reputation': 11, 'user_id': 11682832, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd508082465b298dafda80de0cecc923?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tashif Hoda', 'link': 'https://stackoverflow.com/users/11682832/tashif-hoda'}",True,517,2,1,1588257559,1588088516,61484214,CC BY-SA 4.0,https://stackoverflow.com/questions/61484214/first-unique-number-slow-runtime-issue,First Unique Number Slow runtime issue,,,,
671,"['c++', 'visual-c++']","{'account_id': 7264783, 'reputation': 1, 'user_id': 5539961, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01d41a8d9d1d4a8609c1e08d7335284c?s=256&d=identicon&r=PG', 'display_name': 'Rajath ', 'link': 'https://stackoverflow.com/users/5539961/rajath'}",False,150,0,0,1588256889,1588256889,61525751,CC BY-SA 4.0,https://stackoverflow.com/questions/61525751/different-results-obtained-when-using-msvc-compiler-and-gcc-compiler-how-can-i-a,Different results obtained when using MSVC compiler and GCC compiler.How can I achive the same ouput as gcc in msvc(visual studio)?,,,,
672,['c++'],"{'account_id': 8140920, 'reputation': 881, 'user_id': 6131111, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10207902467831997/picture?type=large', 'display_name': 'Hector Esteban', 'link': 'https://stackoverflow.com/users/6131111/hector-esteban'}",True,102,1,1,1588256856,1588256537,61525619,CC BY-SA 4.0,https://stackoverflow.com/questions/61525619/bad-allocation-in-pointer,Bad Allocation in pointer,,,,
673,"['c#', 'c++', 'c', 'dll']","{'account_id': 9684479, 'reputation': 2017, 'user_id': 9316174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e06c7acc8ef62f602e20c7dd1765df1d?s=256&d=identicon&r=PG', 'display_name': 'Shariful Islam Mubin', 'link': 'https://stackoverflow.com/users/9316174/shariful-islam-mubin'}",False,104,0,1,1588256674,1588254912,61525067,CC BY-SA 4.0,https://stackoverflow.com/questions/61525067/c-nested-dll-function-call-from-c-gives-system-accessviolationexception,C++ Nested DLL function call from C# gives System.AccessViolationException,,1588256674.0,,
674,['c++'],"{'account_id': 18451324, 'reputation': 3, 'user_id': 13441344, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-apCVMauSvVo/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPUh7_OkQ4-Lg1yueRwtAtbpDPfqw/photo.jpg?sz=256', 'display_name': 'Ivan Nikolaev', 'link': 'https://stackoverflow.com/users/13441344/ivan-nikolaev'}",True,50,1,0,1588256405,1588254853,61525036,CC BY-SA 4.0,https://stackoverflow.com/questions/61525036/crash-when-printing-a-tree-in-c,Crash when printing a tree in C++,,1588255850.0,,61525471.0
675,"['c++', 'class', 'vector', 'friend-function']","{'account_id': 17649940, 'reputation': 201, 'user_id': 12810581, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBpxDmAtAM8MaPvq-xLOBc0fXZ5WVMv2jS_rHQW=k-s256', 'display_name': 'Gautam Goyal', 'link': 'https://stackoverflow.com/users/12810581/gautam-goyal'}",True,54,2,0,1588256283,1588255467,61525236,CC BY-SA 4.0,https://stackoverflow.com/questions/61525236/why-there-is-need-to-mention-object-in-friend-function,Why there is need to mention object in friend function?,,,,61525367.0
676,"['c++', 'linux', 'qt', 'signals-slots']","{'account_id': 8649447, 'reputation': 1900, 'user_id': 6475652, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/8d783a89da27c7d36c0935fc2af7b38e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fryz', 'link': 'https://stackoverflow.com/users/6475652/fryz'}",True,83,1,1,1588255944,1588095403,61486462,CC BY-SA 4.0,https://stackoverflow.com/questions/61486462/is-it-safe-to-delete-a-heap-allocated-object-inside-a-slot-across-different-thre,Is it safe to delete a heap allocated object inside a slot across different threads?,,1588255944.0,,
677,"['c++', 'for-loop', 'memory', 'memory-management', 'while-loop']","{'account_id': 11036756, 'reputation': 153, 'user_id': 8106257, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1ad9f804b53967abb508a52b9cf8b35?s=256&d=identicon&r=PG&f=1', 'display_name': '신승빈', 'link': 'https://stackoverflow.com/users/8106257/%ec%8b%a0%ec%8a%b9%eb%b9%88'}",True,87,1,0,1588255663,1588253813,61524675,CC BY-SA 4.0,https://stackoverflow.com/questions/61524675/declarating-variable-in-loop-will-cost-more-performance,declarating variable in loop will cost more performance?,,1588255663.0,,61524997.0
678,"['c++', 'dynamic-programming']","{'account_id': 16144426, 'reputation': 31, 'user_id': 11654577, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Sn3mu2cUUao/AAAAAAAAAAI/AAAAAAAAAHM/00smpexzW4I/photo.jpg?sz=256', 'display_name': 'lazy_it_guy', 'link': 'https://stackoverflow.com/users/11654577/lazy-it-guy'}",True,138,2,-4,1588255650,1588252254,61524204,CC BY-SA 4.0,https://stackoverflow.com/questions/61524204/can-you-please-explain-to-me-wheres-the-problem-spoj-exercise,Can You please explain to me where&#39;s the problem? [SPOj-exercise],,1588252845.0,,
679,"['c++', 'templates', 'itk']","{'account_id': 431527, 'reputation': 9322, 'user_id': 815653, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/a2beceb77bdda94b8097c2c21f615442?s=256&d=identicon&r=PG', 'display_name': 'zell', 'link': 'https://stackoverflow.com/users/815653/zell'}",True,49,2,0,1588255545,1588247721,61522801,CC BY-SA 4.0,https://stackoverflow.com/questions/61522801/where-to-find-requirement-on-the-parameters-of-a-general-c-template,Where to find requirement on the parameters of a general c++ template?,,1588248361.0,,61522853.0
680,"['c++', 'pdfium']","{'account_id': 14846343, 'reputation': 7, 'user_id': 10721564, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-IRsRzF1eNdw/AAAAAAAAAAI/AAAAAAAAAAo/kBNvkg97zvI/photo.jpg?sz=256', 'display_name': 'khazri achraf', 'link': 'https://stackoverflow.com/users/10721564/khazri-achraf'}",False,1022,1,0,1588255448,1586172054,61058609,CC BY-SA 4.0,https://stackoverflow.com/questions/61058609/how-to-save-pdf-with-pdfium-c,how to save pdf with PDFIUM c++,,,,
681,"['c++', 'c', 'gcc', 'console', 'codeblocks']","{'account_id': 13166562, 'reputation': 421, 'user_id': 10475540, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/102673353cf7180d7dcda303e9427553?s=256&d=identicon&r=PG&f=1', 'display_name': 'thepufferfish', 'link': 'https://stackoverflow.com/users/10475540/thepufferfish'}",True,329,1,1,1588254979,1586275102,61084215,CC BY-SA 4.0,https://stackoverflow.com/questions/61084215/how-can-i-configure-codeblocks-to-not-close-the-console-after-the-program-has-fi,How can I configure Codeblocks to not close the console after the program has finished?,,1588131658.0,,61505458.0
682,['c++'],"{'account_id': 18451025, 'reputation': 11, 'user_id': 13441130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34546c826b568d3b27b647d128ead9ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'WujcioKarol', 'link': 'https://stackoverflow.com/users/13441130/wujciokarol'}",True,70,4,1,1588254891,1588253666,61524636,CC BY-SA 4.0,https://stackoverflow.com/questions/61524636/is-this-code-right-my-it-teacher-says-its-wrong,Is this code right? My IT teacher says it&#39;s wrong,,1588254638.0,,
683,"['java', 'c++', 'jmtp']","{'account_id': 18450935, 'reputation': 13, 'user_id': 13441057, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DM6Ju.png?s=256&g=1', 'display_name': 'Stxfie', 'link': 'https://stackoverflow.com/users/13441057/stxfie'}",True,328,1,0,1588254729,1588253901,61524703,CC BY-SA 4.0,https://stackoverflow.com/questions/61524703/how-to-use-a-slightly-modified-jmtp-library-in-java-project,How to use a slightly modified JMTP library in Java Project?,,,,61524988.0
684,"['c++', 'vector', 'stl', 'c++17', 'stdvector']","{'account_id': 7322879, 'reputation': 433, 'user_id': 5578293, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FeS5w.jpg?s=256&g=1', 'display_name': 'Jan Hackenberg', 'link': 'https://stackoverflow.com/users/5578293/jan-hackenberg'}",True,45,2,0,1588254716,1588240951,61520806,CC BY-SA 4.0,https://stackoverflow.com/questions/61520806/merge-multiple-evensized-vectors,Merge multiple evensized vectors,,1588242784.0,,61521430.0
685,"['c++', 'multithreading']","{'account_id': 13974039, 'reputation': 73, 'user_id': 10091845, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf7602c0780c594c4ffc504388b517b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel Ayk', 'link': 'https://stackoverflow.com/users/10091845/daniel-ayk'}",True,133,1,0,1588253957,1588247549,61522743,CC BY-SA 4.0,https://stackoverflow.com/questions/61522743/multithreading-in-a-for-loop-c,multithreading in a for loop c++,,,,
686,['c++'],"{'account_id': 18434867, 'reputation': 5, 'user_id': 13429002, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb7b24246067320ba2619db315382cdf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sevka', 'link': 'https://stackoverflow.com/users/13429002/sevka'}",False,37,0,0,1588253402,1588250401,61523606,CC BY-SA 4.0,https://stackoverflow.com/questions/61523606/wrong-output-with-vynograd-algorithm,Wrong OutPut with Vynograd Algorithm,,1588253402.0,,
687,"['c++', 'int', 'boolean']","{'account_id': 10116591, 'reputation': 686, 'user_id': 12196394, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-qja1waQENLA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN2mwD5Nl3ZL9IKs3QcvzCi8nM3Jg/photo.jpg?sz=256', 'display_name': 'Jojolatino', 'link': 'https://stackoverflow.com/users/12196394/jojolatino'}",True,279,1,1,1588252956,1588193263,61511382,CC BY-SA 4.0,https://stackoverflow.com/questions/61511382/why-is-forcing-int-to-bool-a-performance-issue,Why is forcing int to bool a performance issue?,,1588252956.0,,61511525.0
688,"['c++', 'templates', 'inheritance', 'superclass']","{'account_id': 431527, 'reputation': 9322, 'user_id': 815653, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/a2beceb77bdda94b8097c2c21f615442?s=256&d=identicon&r=PG', 'display_name': 'zell', 'link': 'https://stackoverflow.com/users/815653/zell'}",True,82,3,1,1588252815,1588248877,61523151,CC BY-SA 4.0,https://stackoverflow.com/questions/61523151/superclass-for-template-int-v-class-foo,Superclass for template &lt;int v&gt; class Foo,,,,61523207.0
689,"['c++', 'string', 'recursion', 'exception']","{'account_id': 10049772, 'reputation': 125, 'user_id': 7429948, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1240072679387459/picture?type=large', 'display_name': 'Andrei Călugăr', 'link': 'https://stackoverflow.com/users/7429948/andrei-c%c4%83lug%c4%83r'}",True,140,1,0,1588252766,1588251026,61523805,CC BY-SA 4.0,https://stackoverflow.com/questions/61523805/c-reverse-a-string-recursively-and-getting-exception-thrown-access-violation,C++ reverse a string recursively and getting Exception thrown : Access violation reading location,,1588251713.0,,61524266.0
690,"['c++', 'concurrency', 'atomic', 'lock-free', 'false-sharing']","{'account_id': 2828522, 'reputation': 8041, 'user_id': 2430597, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/f0kyJ.jpg?s=256&g=1', 'display_name': 'plasmacel', 'link': 'https://stackoverflow.com/users/2430597/plasmacel'}",True,376,1,2,1588252508,1588180790,61507688,CC BY-SA 4.0,https://stackoverflow.com/questions/61507688/avoiding-false-sharing-of-spsc-queue-indices,Avoiding false sharing of SPSC queue indices,,1588252508.0,,61520237.0
691,"['c++', 'rapidjson']","{'account_id': 13537484, 'reputation': 23, 'user_id': 9766199, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ed_iwzvWp5U/AAAAAAAAAAI/AAAAAAAAByU/49jLk9E41gI/photo.jpg?sz=256', 'display_name': 'Moosi312', 'link': 'https://stackoverflow.com/users/9766199/moosi312'}",True,726,1,1,1588252504,1588252102,61524157,CC BY-SA 4.0,https://stackoverflow.com/questions/61524157/how-do-i-pass-a-rapidjsonvalue-to-a-function,How do I pass a rapidjson::Value&amp; to a function?,,,,
692,"['c++', 'multithreading', 'pthreads', 'c++17', 'threadpool']","{'account_id': 3610133, 'reputation': 1624, 'user_id': 3052832, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/9rMzH.jpg?s=256&g=1', 'display_name': 'Blue7', 'link': 'https://stackoverflow.com/users/3052832/blue7'}",True,211,2,0,1588251278,1588249780,61523419,CC BY-SA 4.0,https://stackoverflow.com/questions/61523419/why-does-my-thread-pool-sometimes-throw-stdbad-function-call-or-double-free,Why does my thread pool sometimes throw `std::bad_function_call` or `double free or corruption (!prev)`,,,,
693,"['c++', 'multithreading', 'recursion', 'segmentation-fault']","{'account_id': 3683151, 'reputation': 119, 'user_id': 5761254, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/90292ab95c5e6e4db848c8082af1b92e?s=256&d=identicon&r=PG', 'display_name': 'Student', 'link': 'https://stackoverflow.com/users/5761254/student'}",False,48,0,0,1588249763,1588239870,61520477,CC BY-SA 4.0,https://stackoverflow.com/questions/61520477/why-does-the-merged-array-have-strange-values,Why does the merged array have strange values?,,1588249763.0,,
694,"['c++', 'switch-statement']","{'account_id': 18438196, 'reputation': 7, 'user_id': 13431482, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a86ccb2a8c14ccf12801ae83e09d35d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sebastian', 'link': 'https://stackoverflow.com/users/13431482/sebastian'}",True,262,2,0,1588249525,1588249107,61523236,CC BY-SA 4.0,https://stackoverflow.com/questions/61523236/c-beginner-shortcuts-on-switch,C++ Beginner: Shortcuts on Switch,,,,61523310.0
695,"['c++', 'loops', 'variables', 'increment']","{'account_id': 14634515, 'reputation': 291, 'user_id': 10646220, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4fc57102bc371e265b36a2612b63e61?s=256&d=identicon&r=PG&f=1', 'display_name': 'Martund', 'link': 'https://stackoverflow.com/users/10646220/martund'}",True,80,1,1,1588249452,1588247976,61522876,CC BY-SA 4.0,https://stackoverflow.com/questions/61522876/why-is-16-printed-instead-of-17-and-the-variable-not-incremented,Why is 16 printed instead of 17 and the variable not incremented?,,1588248143.0,,61523322.0
