,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from,community_owned_date
2433,"['c++', 'linux']","{'account_id': 1340881, 'reputation': 53, 'user_id': 1282549, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4466d73d894f91b7df960e44f62f233?s=256&d=identicon&r=PG', 'display_name': 'user1282549', 'link': 'https://stackoverflow.com/users/1282549/user1282549'}",True,368,4,2,1332730305,1332307191,,9799003,CC BY-SA 3.0,https://stackoverflow.com/questions/9799003/what-program-could-i-code-to-freeze-hang-my-program-to-test-watchdog-timer,What program could i code to freeze/hang my program to test watchdog timer?,9799143.0,,,,,
2434,"['c++', 'windows', 'winapi', 'opengl', '3d']","{'account_id': 236344, 'reputation': 3031, 'user_id': 503776, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/njMlC.jpg?s=256&g=1', 'display_name': 'Pythagoras of Samos', 'link': 'https://stackoverflow.com/users/503776/pythagoras-of-samos'}",True,323,1,1,1332730216,1332610102,1495541069.0,9853859,CC BY-SA 3.0,https://stackoverflow.com/questions/9853859/few-questions-about-multiple-buffering-in-opengl-on-windows,Few questions about multiple buffering in OpenGL on Windows,,,,,,
2435,"['php', 'c++', 'oop']","{'account_id': 206771, 'reputation': 4449, 'user_id': 456262, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/568da89464f29efa39346e0d0b46c663?s=256&d=identicon&r=PG', 'display_name': 'Octavian', 'link': 'https://stackoverflow.com/users/456262/octavian'}",True,2083,2,1,1332728969,1332727224,,9865774,,https://stackoverflow.com/questions/9865774/differences-between-c-oop-and-php-oop,Differences between C++ OOP and PHP OOP,9865927.0,1332729441.0,not constructive,,,
2436,"['c++', 'integer-overflow', 'coverity-prevent']","{'account_id': 771851, 'reputation': 5173, 'user_id': 894688, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/53f97afa721792e0bdc5ebdad1d22cdf?s=256&d=identicon&r=PG', 'display_name': 'polapts', 'link': 'https://stackoverflow.com/users/894688/polapts'}",True,2466,1,2,1332728903,1332508917,1332511548.0,9839952,CC BY-SA 3.0,https://stackoverflow.com/questions/9839952/overflowed-return-value-warning-in-coverity,Overflowed return value warning in Coverity,9865081.0,,,,,
2437,"['c++', 'class', 'variables', 'ncurses']","{'account_id': 1300331, 'reputation': 15, 'user_id': 1250401, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6aed05eb03d21e3d02277a1958aad57a?s=256&d=identicon&r=PG', 'display_name': 'maximida', 'link': 'https://stackoverflow.com/users/1250401/maximida'}",True,8012,3,1,1332727287,1332726871,,9865737,CC BY-SA 3.0,https://stackoverflow.com/questions/9865737/unable-to-modify-class-variable-from-within-new-function,Unable to modify class variable from within new function,9865779.0,,,,,
2438,"['c++', 'templates', 'overloading', 'operator-keyword']","{'account_id': 1283188, 'reputation': 163, 'user_id': 1236803, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b62404f5a5c08b8533c166d53fe7444c?s=256&d=identicon&r=PG', 'display_name': 'user1236803', 'link': 'https://stackoverflow.com/users/1236803/user1236803'}",True,6057,2,1,1332726961,1332723955,,9865470,CC BY-SA 3.0,https://stackoverflow.com/questions/9865470/error-expected-initializer-before-token,error expected initializer before &lt; token,9865500.0,,,,,
2439,"['c++', 'string', 'bitset']","{'account_id': 417485, 'reputation': 1340, 'user_id': 793519, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/3RBS2.jpg?s=256&g=1', 'display_name': 'vincent', 'link': 'https://stackoverflow.com/users/793519/vincent'}",True,1153,2,1,1332726923,1332726135,1332726689.0,9865671,CC BY-SA 3.0,https://stackoverflow.com/questions/9865671/string-compression-and-comparison,String compression and comparison,9865744.0,,,,,
2440,"['c++', 'boost', 'ublas']","{'account_id': 151452, 'reputation': 11755, 'user_id': 365338, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9204e001a231dfbf8e55a8a68ec95699?s=256&d=identicon&r=PG', 'display_name': 'Zak', 'link': 'https://stackoverflow.com/users/365338/zak'}",True,2285,1,3,1332726091,1332688622,1332726091.0,9861271,CC BY-SA 3.0,https://stackoverflow.com/questions/9861271/how-do-you-get-an-iterator-to-a-row-of-a-boostnumericublasmatrixt,How do you get an iterator to a row of a boost::numeric::ublas::matrix&lt;T&gt;?,9861951.0,,,,,
2441,"['java', 'c++', 'oop']","{'account_id': 1126095, 'reputation': 1642, 'user_id': 1113356, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/851e782820e94a4566b942ddf9e291aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'KKK', 'link': 'https://stackoverflow.com/users/1113356/kkk'}",True,3403,3,5,1332725914,1332696110,,9862286,CC BY-SA 3.0,https://stackoverflow.com/questions/9862286/how-to-write-composition-and-aggregation-in-java,How to write Composition and Aggregation in java,9862415.0,,,,,
2442,"['c++', 'python']","{'user_type': 'does_not_exist', 'display_name': 'user2058002'}",True,478,1,3,1332724929,1332724651,,9865539,CC BY-SA 3.0,https://stackoverflow.com/questions/9865539/default-parameters-from-python-in-a-c-defined-function,Default parameters from Python in a C++ defined function?,9865567.0,,,,,
2443,['c++'],"{'account_id': 1350669, 'reputation': 51, 'user_id': 1290431, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/31fb3900bae98308bcb7af88e533316d?s=256&d=identicon&r=PG', 'display_name': 'asdfasdfasdf asdas', 'link': 'https://stackoverflow.com/users/1290431/asdfasdfasdf-asdas'}",True,3329,1,-1,1332724659,1332723811,,9865443,CC BY-SA 3.0,https://stackoverflow.com/questions/9865443/why-is-vector-iterator-not-dereferencable,Why is Vector Iterator not dereferencable?,9865509.0,,,,,
2444,"['c++', 'stl', 'set']","{'account_id': 1207620, 'reputation': 13, 'user_id': 1176858, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e03cdd299278879a0f39a2fd23390ec?s=256&d=identicon&r=PG', 'display_name': 'Ed Pom', 'link': 'https://stackoverflow.com/users/1176858/ed-pom'}",True,370,2,1,1332722347,1332720391,1332722347.0,9865184,CC BY-SA 3.0,https://stackoverflow.com/questions/9865184/keys-in-the-set-cannot-be-found-by-setfind,keys in the set cannot be found by set::find(),9865199.0,,,,,
2445,"['c++', 'cin']","{'account_id': 1314230, 'reputation': 909, 'user_id': 1261520, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/50f18d44d8cddf3281b79bb228b2da42?s=256&d=identicon&r=PG', 'display_name': 'dajee', 'link': 'https://stackoverflow.com/users/1261520/dajee'}",True,167,1,0,1332721386,1332719953,1332721386.0,9865152,CC BY-SA 3.0,https://stackoverflow.com/questions/9865152/c-code-works-on-my-machine-but-not-on-my-school-server-cin-getline,C++ - Code works on my machine but not on my school server ( cin.getline( ) ),9865233.0,,,,,
2446,"['c++', 'kinect']","{'account_id': 1334112, 'reputation': 41, 'user_id': 1277296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a90248888aa3e749080f4bc6d624f7ff?s=256&d=identicon&r=PG', 'display_name': 'kersten', 'link': 'https://stackoverflow.com/users/1277296/kersten'}",True,1423,1,1,1332717149,1332098244,1332115764.0,9761442,CC BY-SA 3.0,https://stackoverflow.com/questions/9761442/detecting-contact-of-a-hand-and-an-object-in-kinec-pictures-c,detecting contact of a hand and an object in Kinec pictures C++,,,,,,
2447,"['c++', 'serialization']","{'account_id': 1148933, 'reputation': 1719, 'user_id': 1131067, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/5zIZe.png?s=256&g=1', 'display_name': 'ManiAm', 'link': 'https://stackoverflow.com/users/1131067/maniam'}",True,365,1,0,1332716279,1332714991,1332715133.0,9864714,CC BY-SA 3.0,https://stackoverflow.com/questions/9864714/c-object-serialization,C++ Object Serialization,9864823.0,,,,,
2448,"['c++', 'valgrind']","{'account_id': 1180225, 'reputation': 857, 'user_id': 1155299, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/da2219ddf1a87480a274f20d09cce2d2?s=256&d=identicon&r=PG', 'display_name': 'user1155299', 'link': 'https://stackoverflow.com/users/1155299/user1155299'}",True,9823,1,1,1332716080,1332715912,,9864793,CC BY-SA 3.0,https://stackoverflow.com/questions/9864793/running-valgrind,running valgrind,9864804.0,,,,,
2449,"['c++', 'operator-overloading']","{'account_id': 171163, 'reputation': 13238, 'user_id': 398398, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/3758a190b9f3615a049daf2fa8d90943?s=256&d=identicon&r=PG', 'display_name': 'roxrook', 'link': 'https://stackoverflow.com/users/398398/roxrook'}",True,118,1,0,1332715208,1332714587,1332715128.0,9864667,CC BY-SA 3.0,https://stackoverflow.com/questions/9864667/is-there-a-way-to-override-the-default-behavior-of-parenthesis,Is there a way to override the default behavior of parenthesis?,9864734.0,,,,,
2450,"['c++', 'class', 'variadic-functions']","{'account_id': 930898, 'reputation': 163, 'user_id': 1126598, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/3ee2ab3a556b562f68e7d69221a5f587?s=256&d=identicon&r=PG', 'display_name': 'Sebastian Sito', 'link': 'https://stackoverflow.com/users/1126598/sebastian-sito'}",True,439,2,0,1332710025,1332707294,1332709664.0,9863756,CC BY-SA 3.0,https://stackoverflow.com/questions/9863756/passing-variable-num-of-args-to-another-method-in-class,Passing variable num of args to another method in class,9864129.0,,,,,
2451,"['c++', 'pointers']","{'account_id': 923809, 'reputation': 70721, 'user_id': 954986, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/LT4wS.png?s=256&g=1', 'display_name': 'Nathan', 'link': 'https://stackoverflow.com/users/954986/nathan'}",True,61,2,1,1332708709,1332708407,,9863902,CC BY-SA 3.0,https://stackoverflow.com/questions/9863902/variable-references,Variable references,9863916.0,,,,,
2452,"['c++', 'linker', 'static-linking']","{'account_id': 1117014, 'reputation': 1609, 'user_id': 1106128, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/8afafa96ca0040c6e97d829a4ec5efbf?s=256&d=identicon&r=PG', 'display_name': 'StringBuilder', 'link': 'https://stackoverflow.com/users/1106128/stringbuilder'}",True,5688,2,1,1332708671,1332706728,1332708671.0,9863674,CC BY-SA 3.0,https://stackoverflow.com/questions/9863674/how-to-use-shell32-dll-from-c-console-application,How to use shell32.dll from C++ console application,9863746.0,,,,,
2453,"['c++', 'windows', 'multithreading', 'thread-safety', 'iostream']","{'account_id': 1145086, 'reputation': 12129, 'user_id': 1128047, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/23e6238b3a165e043c3d25d40b7cceda?s=256&d=identicon&r=PG', 'display_name': 'Jonah Bishop', 'link': 'https://stackoverflow.com/users/1128047/jonah-bishop'}",True,1109,3,3,1332707053,1332697682,1495535676.0,9862485,CC BY-SA 3.0,https://stackoverflow.com/questions/9862485/adding-thread-safety-to-a-simple-logging-function,Adding Thread Safety to a Simple Logging Function?,9862511.0,,,,,
2454,"['c++', 'c', 'c++11', 'unordered-map', 'unordered-set']","{'account_id': 74349, 'reputation': 4418, 'user_id': 213683, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/46daeb030f91a4ea1b5f9c56ba0171f8?s=256&d=identicon&r=PG', 'display_name': 'pms', 'link': 'https://stackoverflow.com/users/213683/pms'}",True,1409,4,4,1332705250,1332631410,1332705250.0,9856577,CC BY-SA 3.0,https://stackoverflow.com/questions/9856577/is-the-order-of-two-same-unordered-maps-the-same,Is the order of two same unordered_maps the same?,9856615.0,,,,,
2455,"['c++', 'operators', 'char']","{'account_id': 1103959, 'reputation': 725, 'user_id': 1095766, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/9039907d4175a4779b2b790037ceb28c?s=256&d=identicon&r=PG', 'display_name': 'cool mr croc', 'link': 'https://stackoverflow.com/users/1095766/cool-mr-croc'}",True,413,2,0,1332705154,1332704594,,9863366,CC BY-SA 3.0,https://stackoverflow.com/questions/9863366/c-storing-operator-as-char,C++ - storing operator as char,9863438.0,,,,,
2456,"['c++', 'windows', 'string']","{'account_id': 1238823, 'reputation': 1767, 'user_id': 1201889, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/9715f2889b4829f4ca2d8b0ea618001b?s=256&d=identicon&r=PG', 'display_name': 'Laurence', 'link': 'https://stackoverflow.com/users/1201889/laurence'}",True,5350,1,2,1332703665,1332699273,1495534120.0,9862684,,https://stackoverflow.com/questions/9862684/string-to-a-lpctstr,string to a LPCTSTR,9862706.0,1332908130.0,exact duplicate,,,
2457,"['c++', 'class', 'overloading', 'overriding']","{'account_id': 465289, 'reputation': 3153, 'user_id': 869277, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/eSiYW.jpg?s=256&g=1', 'display_name': 'AlexDan', 'link': 'https://stackoverflow.com/users/869277/alexdan'}",True,9288,3,0,1332702832,1332701394,1332702036.0,9862983,CC BY-SA 3.0,https://stackoverflow.com/questions/9862983/overriding-a-const-method-of-the-base-class-from-the-derived-class,overriding a const method of the Base class from the derived class,9862997.0,,,,,
2458,"['c++', 'serialization', 'boost']","{'account_id': 1169944, 'reputation': 1083, 'user_id': 1147349, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/7110e901c18d83cb74fe924dc39293a6?s=256&d=identicon&r=PG', 'display_name': 'innochenti', 'link': 'https://stackoverflow.com/users/1147349/innochenti'}",True,433,2,1,1332702326,1332599623,,9852551,CC BY-SA 3.0,https://stackoverflow.com/questions/9852551/boostserialization-formatting,boost::serialization formatting,9854287.0,,,,,
2459,"['c++', 'c']","{'account_id': 1352074, 'reputation': 23, 'user_id': 1291412, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78e94997d838f649a4b7255dc0de882a?s=256&d=identicon&r=PG', 'display_name': 'user1291412', 'link': 'https://stackoverflow.com/users/1291412/user1291412'}",True,274,2,1,1332701150,1332690349,1332701150.0,9861475,CC BY-SA 3.0,https://stackoverflow.com/questions/9861475/assigning-values-to-stdvectoruser-defined,Assigning values to std::vector&lt;user-defined&gt;,9861585.0,,,,,
2460,"['c++', 'for-loop', 'endl']","{'account_id': 1352335, 'reputation': 21, 'user_id': 1291612, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65ff0af6a7cffdc940eb21fa7dc3c977?s=256&d=identicon&r=PG', 'display_name': 'user1291612', 'link': 'https://stackoverflow.com/users/1291612/user1291612'}",True,3060,3,0,1332700848,1332698926,1332700848.0,9862630,CC BY-SA 3.0,https://stackoverflow.com/questions/9862630/need-help-printing-a-sequence-without-spaces-on-the-same-line,"Need help printing a sequence, without spaces, on the same line",,,,,,
2461,"['c++', 'multidimensional-array', 'matrix', 'c++11', 'initializer-list']","{'account_id': 275949, 'reputation': 1184, 'user_id': 569097, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/951ab8ce95693e338bad20f6343f15c8?s=256&d=identicon&r=PG', 'display_name': 'Publius', 'link': 'https://stackoverflow.com/users/569097/publius'}",True,2387,1,5,1332699715,1332665959,1332699715.0,9858968,CC BY-SA 3.0,https://stackoverflow.com/questions/9858968/using-multidimensional-stdinitializer-list,Using multidimensional std::initializer_list,9858995.0,,,,,
2462,"['c++', 'arrays', 'char', 'garbage']","{'account_id': 1124386, 'reputation': 432, 'user_id': 1112008, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/3362939b8ab865f21fe27e6ed7cca046?s=256&d=identicon&r=PG&f=1', 'display_name': 'user1112008', 'link': 'https://stackoverflow.com/users/1112008/user1112008'}",True,1322,5,1,1332699024,1332692508,1332699024.0,9861783,CC BY-SA 3.0,https://stackoverflow.com/questions/9861783/playing-with-char-array,Playing with char array,9861815.0,,,,,
2463,['c++'],"{'account_id': 1072072, 'reputation': 82, 'user_id': 1071104, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/f2655884eabc90e5300a4bf699ea5ef6?s=256&d=identicon&r=PG', 'display_name': 'Matthew Grossman', 'link': 'https://stackoverflow.com/users/1071104/matthew-grossman'}",True,758,1,0,1332698612,1332698139,,9862531,CC BY-SA 3.0,https://stackoverflow.com/questions/9862531/c-singly-linked-list-using-structures-somethings-wrong-with-insertion,"c++ singly linked list (using structures), something&#39;s wrong with insertion",,,,,,
2464,"['c++', 'class', 'templates']","{'account_id': 1352310, 'reputation': 3, 'user_id': 1291597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/efc02a2744d66c60fb3555126fc8c25a?s=256&d=identicon&r=PG', 'display_name': 'lpp', 'link': 'https://stackoverflow.com/users/1291597/lpp'}",True,93,1,0,1332698373,1332698208,1332698363.0,9862538,,https://stackoverflow.com/questions/9862538/compilation-error-while-using-templates,Compilation error while using templates,9862567.0,1397856493.0,Duplicate,,,
