,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,migrated_from,community_owned_date,locked_date
1607,"['c++', 'windows', 'winapi', 'visual-c++']","{'account_id': 958045, 'reputation': 633, 'user_id': 982996, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/fdebd5b418609c8044a97d07a5fdb4af?s=256&d=identicon&r=PG', 'display_name': 'Cong Hui', 'link': 'https://stackoverflow.com/users/982996/cong-hui'}",True,5690,,12655145.0,1,0,1348941966,1348941665,1348941966.0,12655120,https://stackoverflow.com/questions/12655120/readfile-function-from-win32-api,,ReadFile function from Win32 API,CC BY-SA 3.0,,,,
1608,"['c++', 'optimization', 'c++11', 'inlining']","{'account_id': 114350, 'reputation': 11565, 'user_id': 300745, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/7KEV8.png?s=256&g=1', 'display_name': 'Gearoid Murphy', 'link': 'https://stackoverflow.com/users/300745/gearoid-murphy'}",True,535,,12654507.0,2,1,1348941472,1348936402,1348937266.0,12654411,https://stackoverflow.com/questions/12654411/limits-to-inlining-function-wrappers-in-c,,Limits to inlining function wrappers in C++,CC BY-SA 3.0,,,,
1609,"['c++', 'netbeans-7', 'netbeans-plugins']","{'account_id': 1890047, 'reputation': 2088, 'user_id': 1708390, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/symR5.jpg?s=256&g=1', 'display_name': 'Bugs Happen', 'link': 'https://stackoverflow.com/users/1708390/bugs-happen'}",False,3648,,,1,0,1348941139,1348928544,1348941139.0,12653510,https://stackoverflow.com/questions/12653510/netbeans-for-c-c-saying-no-compiler-found,,netbeans for c/c++ saying &quot;no compiler found&quot;,CC BY-SA 3.0,,,,
1610,"['c++', 'oop']","{'account_id': 113401, 'reputation': 143028, 'user_id': 298661, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3445f56229632874a44596385ed6d40c?s=256&d=identicon&r=PG', 'display_name': 'Puppy', 'link': 'https://stackoverflow.com/users/298661/puppy'}",True,1573,,12653869.0,3,5,1348940839,1348930243,,12653724,https://stackoverflow.com/questions/12653724/use-cases-for-two-phase-initialization,,Use cases for two-phase initialization,CC BY-SA 3.0,,,,
1611,"['c++', 'linux', 'bash']","{'account_id': 874149, 'reputation': 30115, 'user_id': 924313, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/14d86d9d0a97d8464d59eb42935838ae?s=256&d=identicon&r=PG', 'display_name': 'corazza', 'link': 'https://stackoverflow.com/users/924313/corazza'}",True,349,1348961194.0,12654983.0,4,3,1348940748,1348939981,1495540443.0,12654865,https://stackoverflow.com/questions/12654865/how-to-install-programs-on-linux-from-a-makefile,exact duplicate,How to install programs on Linux from a makefile?,,,,,
1612,"['c++', 'visual-studio', 'visual-c++', 'intellisense']","{'account_id': 1407604, 'reputation': 107, 'user_id': 1334896, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8d40b5645fbd3fe79d10eb68dd7cd6ec?s=256&d=identicon&r=PG', 'display_name': 'user1334896', 'link': 'https://stackoverflow.com/users/1334896/user1334896'}",False,110,,,0,0,1348939976,1348939976,,12654862,https://stackoverflow.com/questions/12654862/weird-vc-intellisense-behavior,,Weird VC++ Intellisense Behavior,CC BY-SA 3.0,,,,
1613,"['c++', 'visual-studio-2010', 'compiler-construction']","{'account_id': 1740796, 'reputation': 755, 'user_id': 1592264, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/USdRS.jpg?s=256&g=1', 'display_name': 'Ggicci', 'link': 'https://stackoverflow.com/users/1592264/ggicci'}",True,157,,12654406.0,1,0,1348936949,1348935730,1348936949.0,12654337,https://stackoverflow.com/questions/12654337/vs10-compiler-is-this-a-bug,,vs10 compiler is this a bug?,CC BY-SA 3.0,,,,
1614,"['c++', 'python', 'regex', 'function-pointers']","{'user_type': 'does_not_exist', 'display_name': 'user1438374'}",True,292,1349001530.0,12654279.0,2,1,1348935973,1348934577,,12654232,https://stackoverflow.com/questions/12654232/c-regex-library-with-substitution-to-function-pointer,not constructive,C++ regex library with substitution to function pointer,,,,,
1615,"['c++', 'templates', 'inheritance', 'partial-specialization']","{'account_id': 1209789, 'reputation': 3151, 'user_id': 1178572, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/bKdJd.jpg?s=256&g=1', 'display_name': 'Seagull', 'link': 'https://stackoverflow.com/users/1178572/seagull'}",True,465,,12654031.0,1,1,1348932717,1348931819,1348932554.0,12653922,https://stackoverflow.com/questions/12653922/partial-specialization-with-a-non-template-class-which-is-inherited-from-a-templ,,Partial specialization with a non-template class which is inherited from a template class,CC BY-SA 3.0,,,,
1616,"['c++', 'opencv', 'convex-hull']","{'user_type': 'does_not_exist', 'display_name': 'user349026'}",True,657,,12653805.0,1,0,1348932458,1348921338,,12652667,https://stackoverflow.com/questions/12652667/drawing-circles-at-bending-points-of-convex-hull,,Drawing circles at BENDING points of convex hull,CC BY-SA 3.0,,,,
1617,"['c++', 'qt', 'layout', 'gridview', 'widget']","{'user_type': 'does_not_exist', 'display_name': 'user470760'}",True,3478,,12652074.0,2,2,1348931801,1348901955,,12650674,https://stackoverflow.com/questions/12650674/qgridlayout-vs-qhboxlayout-qvboxlayout,,QGridLayout vs QHBoxLayout &amp; QVBoxLayout,CC BY-SA 3.0,,,,
1618,"['javascript', 'c++', 'requirejs']","{'account_id': 1816182, 'reputation': 25, 'user_id': 1651222, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/xdIkG.jpg?s=256&g=1', 'display_name': 'Matthias Ferch', 'link': 'https://stackoverflow.com/users/1651222/matthias-ferch'}",False,102,,,1,1,1348931340,1346917884,1348931340.0,12295346,https://stackoverflow.com/questions/12295346/requirejs-porting-c-classes-dont-want-to-state-class-name-twice,,"requireJS: Porting C++ classes, don&#39;t want to state class name twice",CC BY-SA 3.0,,,,
1619,"['c++', 'math', 'pascals-triangle']","{'account_id': 172761, 'reputation': 1450, 'user_id': 401006, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/MPRO7.jpg?s=256&g=1', 'display_name': 'Max Abrahamsson', 'link': 'https://stackoverflow.com/users/401006/max-abrahamsson'}",True,754,,12653832.0,2,0,1348931103,1348926751,1348927218.0,12653264,https://stackoverflow.com/questions/12653264/find-each-number-in-pascal-triangle-on-1500th-row,,Find each number in pascal triangle on 1500th row?,CC BY-SA 3.0,,,,
1620,"['c++', 'templates']","{'account_id': 1740796, 'reputation': 755, 'user_id': 1592264, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/USdRS.jpg?s=256&g=1', 'display_name': 'Ggicci', 'link': 'https://stackoverflow.com/users/1592264/ggicci'}",True,697,,12653290.0,1,1,1348929047,1348926622,,12653250,https://stackoverflow.com/questions/12653250/c-illegal-member-initialization-in-template-class,,C++ illegal member initialization in template class,CC BY-SA 3.0,,,,
1621,['c++'],"{'account_id': 1041472, 'reputation': 1269, 'user_id': 1047423, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/d1ef31e7a2cebcd486e9bfbe63c65a01?s=256&d=identicon&r=PG', 'display_name': 'Carlj901', 'link': 'https://stackoverflow.com/users/1047423/carlj901'}",True,15032,,12652685.0,6,7,1348928727,1348920675,,12652598,https://stackoverflow.com/questions/12652598/2d-array-as-argument-to-function,,2D-array as argument to function,CC BY-SA 3.0,,,,
1622,['c++'],"{'account_id': 258116, 'reputation': 554, 'user_id': 540080, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/f1044a2c1556f51fcbbba8a883ba5998?s=256&d=identicon&r=PG', 'display_name': 'John Kenedy', 'link': 'https://stackoverflow.com/users/540080/john-kenedy'}",True,1446,,12652519.0,1,2,1348928653,1348919704,,12652493,https://stackoverflow.com/questions/12652493/pass-method-in-a-class-as-argument,,Pass method in a class as argument,CC BY-SA 3.0,,,,
1623,"['c++', 'c++11', 'shared-ptr', 'stdmap', 'boost-multi-index']","{'account_id': 359424, 'reputation': 27196, 'user_id': 700825, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6aea6e2f57f2a7b1cd6870375fbdc42f?s=256&d=identicon&r=PG', 'display_name': 'NoSenseEtAl', 'link': 'https://stackoverflow.com/users/700825/nosenseetal'}",True,1496,,,2,6,1348928384,1348679206,1348747151.0,12606891,https://stackoverflow.com/questions/12606891/is-using-a-map-where-value-is-stdshared-ptr-a-good-design-choice-for-having-mu,,Is using a map where value is std::shared_ptr a good design choice for having multi-indexed lists of classes?,CC BY-SA 3.0,,,,
1624,"['c++', 'iostream', 'cout']","{'account_id': 395285, 'reputation': 3115, 'user_id': 758158, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/5TUQI.jpg?s=256&g=1', 'display_name': 'Tebe', 'link': 'https://stackoverflow.com/users/758158/tebe'}",True,361,1348930829.0,12653428.0,1,4,1348928332,1348927677,1495541544.0,12653393,https://stackoverflow.com/questions/12653393/c-strange-stdcout-behaviour-using-pointers,exact duplicate,c++ strange std::cout behaviour using pointers,,,,,
1625,"['c++', 'c', 'memory', 'memory-leaks', 'winhttp']","{'account_id': 1889932, 'reputation': 33, 'user_id': 1708301, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2074dec1496cfc8b2cf09e0e8f83945b?s=256&d=identicon&r=PG', 'display_name': 'seanneko', 'link': 'https://stackoverflow.com/users/1708301/seanneko'}",True,2366,,12653361.0,1,3,1348927444,1348923306,,12652868,https://stackoverflow.com/questions/12652868/winhttpopen-leaking-memory,,WinHttpOpen leaking memory,CC BY-SA 3.0,,,,
1626,"['c++', 'compiler-construction', 'compilation', 'linker', 'g++']","{'account_id': 874149, 'reputation': 30115, 'user_id': 924313, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/14d86d9d0a97d8464d59eb42935838ae?s=256&d=identicon&r=PG', 'display_name': 'corazza', 'link': 'https://stackoverflow.com/users/924313/corazza'}",True,309,,12652424.0,4,8,1348926626,1348918797,1348926562.0,12652393,https://stackoverflow.com/questions/12652393/will-g-link-my-programs-with-classes-it-doesnt-use-from-a-library,,Will g++ link my programs with classes it doesn&#39;t use from a library?,CC BY-SA 3.0,,,,
1627,"['c++', 'math', 'pascals-triangle']","{'account_id': 172761, 'reputation': 1450, 'user_id': 401006, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/MPRO7.jpg?s=256&g=1', 'display_name': 'Max Abrahamsson', 'link': 'https://stackoverflow.com/users/401006/max-abrahamsson'}",True,10657,,12653142.0,3,4,1348926039,1348925307,,12653087,https://stackoverflow.com/questions/12653087/calculating-total-of-a-row-in-pascal-triangle,,Calculating total of a row in pascal triangle?,CC BY-SA 3.0,,,,
1628,"['c++', 'vector', 'iterator', 'std']","{'account_id': 1083037, 'reputation': 4004, 'user_id': 1079483, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/e7224aaadc7f604a26c92656940c9d31?s=256&d=identicon&r=PG', 'display_name': 'Sebi', 'link': 'https://stackoverflow.com/users/1079483/sebi'}",True,29844,,12653011.0,2,2,1348925334,1348924540,,12652997,https://stackoverflow.com/questions/12652997/retrieving-the-first-element-in-c-vector,,Retrieving the first element in c++ vector,CC BY-SA 3.0,,,,
1629,"['c++', 'multithreading', 'timer', 'synchronization']","{'account_id': 46455, 'reputation': 3097, 'user_id': 137261, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/a33ce1c031e87fc21e5f30509780f78a?s=256&d=identicon&r=PG', 'display_name': 'tommyk', 'link': 'https://stackoverflow.com/users/137261/tommyk'}",True,1245,,12652088.0,5,1,1348924436,1348914658,1348916245.0,12651955,https://stackoverflow.com/questions/12651955/thread-or-timer-to-read-sensor-data-out,,Thread or timer to read sensor data out?,CC BY-SA 3.0,,,,
1630,"['c++', 'xcode', 'char', 'cocos2d-x']","{'account_id': 376065, 'reputation': 399, 'user_id': 727278, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/00fb224fa67b7d110d0c1dd5ac57e92f?s=256&d=identicon&r=PG', 'display_name': 'AndroidXTr3meN', 'link': 'https://stackoverflow.com/users/727278/androidxtr3men'}",True,1089,,12651879.0,9,1,1348919258,1348913410,,12651817,https://stackoverflow.com/questions/12651817/c-how-to-add-more-strings-into-a-method,,C++ how to add more strings into a method,CC BY-SA 3.0,,,,
1631,"['c++', 'class', 'function', 'member']","{'account_id': 1888539, 'reputation': 23, 'user_id': 1707244, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5de3db6655f7dd4ae24d0a73c1ccfd6f?s=256&d=identicon&r=PG', 'display_name': 'user1707244', 'link': 'https://stackoverflow.com/users/1707244/user1707244'}",True,327,,12652251.0,2,1,1348917657,1348916723,1348917535.0,12652169,https://stackoverflow.com/questions/12652169/c-making-a-class-function-member-of-another-class-function,,C++ making a class function member of another class function,CC BY-SA 3.0,,,,
1632,"['c++', 'templates']","{'account_id': 415577, 'reputation': 320, 'user_id': 790463, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e54ac851fd2c01eea0fb5e11506fed87?s=256&d=identicon&r=PG&f=1', 'display_name': 'jyotesh', 'link': 'https://stackoverflow.com/users/790463/jyotesh'}",True,86,1348936604.0,,3,0,1348914596,1348913739,1495535092.0,12651848,https://stackoverflow.com/questions/12651848/using-template-declared-in-other-file-in-c,exact duplicate,using template declared in other file in c++,,,,,
1633,"['c++', 'c', 'arrays']","{'account_id': 61166, 'reputation': 10547, 'user_id': 182448, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a7a4540f6d9cd3ed10358b011d87a20f?s=256&d=identicon&r=PG', 'display_name': 'BeeBand', 'link': 'https://stackoverflow.com/users/182448/beeband'}",True,2208,,12639547.0,3,1,1348914241,1348831434,,12639083,https://stackoverflow.com/questions/12639083/accessing-elements-from-a-4d-array-in-c-via-a-pointer,,Accessing elements from a 4d array in C via a pointer,CC BY-SA 3.0,,,,
1634,"['c++', 'arrays']","{'account_id': 988196, 'reputation': 4545, 'user_id': 1006201, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/4YYlU.jpg?s=256&g=1', 'display_name': 'Ren', 'link': 'https://stackoverflow.com/users/1006201/ren'}",True,1293,,12650016.0,4,3,1348914074,1348893507,,12649956,https://stackoverflow.com/questions/12649956/destructing-array-of-objects,,Destructing array of objects,CC BY-SA 3.0,,,,
1635,"['c++', 'class', 'variables', 'object']","{'account_id': 1538735, 'reputation': 33, 'user_id': 1433958, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0906d8c0ff64492180fe0a31130ca424?s=256&d=identicon&r=PG', 'display_name': 'user1433958', 'link': 'https://stackoverflow.com/users/1433958/user1433958'}",True,68,1352791032.0,12651828.0,1,0,1348913501,1348913003,,12651780,https://stackoverflow.com/questions/12651780/setting-variable-from-another-class,not a real question,setting variable from another class,,,,,
1636,"['c++', 'map', 'boost-iterators']","{'account_id': 22972, 'reputation': 7677, 'user_id': 57185, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/c7c0bd3b1c62185784ed1d715352d7e1?s=256&d=identicon&r=PG', 'display_name': 'PaulH', 'link': 'https://stackoverflow.com/users/57185/paulh'}",True,8786,,12647047.0,1,4,1348913427,1348860700,,12646222,https://stackoverflow.com/questions/12646222/reading-a-file-of-key-value-pairs-in-to-a-stdmap,,reading a file of key-value pairs in to a std::map,CC BY-SA 3.0,,,,
1637,"['c++', 'compilation', 'mingw']","{'account_id': 1888539, 'reputation': 23, 'user_id': 1707244, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5de3db6655f7dd4ae24d0a73c1ccfd6f?s=256&d=identicon&r=PG', 'display_name': 'user1707244', 'link': 'https://stackoverflow.com/users/1707244/user1707244'}",True,148,,,2,0,1348913112,1348863669,,12646875,https://stackoverflow.com/questions/12646875/compiler-seems-to-reject-class-identifier-initialization-before-member,,Compiler seems to reject class identifier initialization before member,CC BY-SA 3.0,,,,
1638,"['c++', 'directx']","{'account_id': 1310429, 'reputation': 1500, 'user_id': 1258524, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/GTtIO.png?s=256&g=1', 'display_name': 'Nyaarium', 'link': 'https://stackoverflow.com/users/1258524/nyaarium'}",True,1661,,12651641.0,2,1,1348912534,1348813948,1495540894.0,12634743,https://stackoverflow.com/questions/12634743/create-swap-chain-failed-2-0,,Create Swap Chain Failed 2.0,CC BY-SA 3.0,,,,
1639,"['c++', 'visual-studio', 'directx', 'visual-studio-2012', 'nsight']","{'account_id': 1542966, 'reputation': 3163, 'user_id': 1437164, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/a2d9ca2232be88e55f3268bc3b8f871a?s=256&d=identicon&r=PG', 'display_name': 'PolGraphic', 'link': 'https://stackoverflow.com/users/1437164/polgraphic'}",True,1056,1348879890.0,12648341.0,1,2,1348911604,1348859900,,12646056,https://stackoverflow.com/questions/12646056/nsight-or-other-direct3d-debbuger-performance-analyser-for-visual-studio-2012-g,off topic,Nsight or other Direct3D debbuger/performance analyser for Visual Studio 2012 (GeForce)?,,,,,
