,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
2064,"['c++', 'windows', 'winapi', 'inheritance', 'wrapper']","{'account_id': 932526, 'reputation': 59146, 'user_id': 962089, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/b6SVs.jpg?s=256&g=1', 'display_name': 'chris', 'link': 'https://stackoverflow.com/users/962089/chris'}",True,666,1,0,1330132150,1330122398,1330126351.0,9438946,CC BY-SA 3.0,https://stackoverflow.com/questions/9438946/linking-button-and-window-classes,Linking Button and Window Classes,9439239.0,,,,,
2065,"['c++', 'inheritance', 'segmentation-fault', 'abstract-class']","{'account_id': 1112400, 'reputation': 708, 'user_id': 1102629, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b558fd37ac044749a3f9dba060318d29?s=256&d=identicon&r=PG', 'display_name': 'tom', 'link': 'https://stackoverflow.com/users/1102629/tom'}",True,4958,5,0,1330130788,1330034551,1330041064.0,9422072,CC BY-SA 3.0,https://stackoverflow.com/questions/9422072/c-undefined-abstract-class-constructor,C++ Undefined abstract class constructor,,,,,,
2066,['c++'],"{'account_id': 1276815, 'reputation': 91, 'user_id': 1231897, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ca36973e2eab1d06fd4c84b8a5ab8d1?s=256&d=identicon&r=PG', 'display_name': 'user1231897', 'link': 'https://stackoverflow.com/users/1231897/user1231897'}",True,5219,4,9,1330130352,1330128750,1330129066.0,9439871,CC BY-SA 3.0,https://stackoverflow.com/questions/9439871/can-you-print-anything-in-c-before-entering-into-the-main-function,"Can you print anything in C++, before entering into the main function?",,,,,,
2067,"['c++', 'c', 'garbage-collection']","{'account_id': 1204808, 'reputation': 10730, 'user_id': 1174719, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/3a19c5c9ee8dc642d77ef0e5bc563772?s=256&d=identicon&r=PG', 'display_name': 'Nosrettap', 'link': 'https://stackoverflow.com/users/1174719/nosrettap'}",True,421,5,0,1330129513,1330129329,,9439929,CC BY-SA 3.0,https://stackoverflow.com/questions/9439929/do-objects-in-c-c-get-garbage-collected-after-the-program-exits,Do objects in C/C++ get garbage collected after the program exits?,9439944.0,,,,,
2068,"['c++', 'templates']","{'account_id': 28416, 'reputation': 34040, 'user_id': 75889, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/37aa3ec65ec47c5a3f9e2a80534837f3?s=256&d=identicon&r=PG', 'display_name': 'StackedCrooked', 'link': 'https://stackoverflow.com/users/75889/stackedcrooked'}",False,171,2,0,1330129442,1330123451,1495540081.0,9439097,,https://stackoverflow.com/questions/9439097/template-specialization-of-a-method,Template specialization of a method,,,,1330129568.0,exact duplicate,
2069,"['c++', 'c', 'sockets']","{'account_id': 1194028, 'reputation': 309, 'user_id': 1166141, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/db3fafb8f8a0fd6b05fcb3ed334a507c?s=256&d=identicon&r=PG', 'display_name': 'gsrunion', 'link': 'https://stackoverflow.com/users/1166141/gsrunion'}",True,318,2,1,1330128708,1330127218,,9439684,CC BY-SA 3.0,https://stackoverflow.com/questions/9439684/socket-api-not-working-inside-of-a-class,socket api not working inside of a class,9439820.0,,,,,
2070,"['c++', 'compression', 'obfuscation', 'pack', 'smartassembly']","{'account_id': 1081701, 'reputation': 3243, 'user_id': 1078510, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/68fe26712324ca0fbc0d97d132df35cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Landin Martens', 'link': 'https://stackoverflow.com/users/1078510/landin-martens'}",True,703,1,1,1330128665,1330125207,,9439391,CC BY-SA 3.0,https://stackoverflow.com/questions/9439391/program-like-smartassembly-but-for-c,Program like smartassembly but for C++?,9439460.0,,,,,
2071,"['c++', 'winforms', 'visual-c++', 'lua']","{'account_id': 240224, 'reputation': 936, 'user_id': 510333, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/29e34b9566699c3a7b21d9f6db209acd?s=256&d=identicon&r=PG', 'display_name': 'Sam H', 'link': 'https://stackoverflow.com/users/510333/sam-h'}",True,888,1,0,1330127939,1330124482,1330127930.0,9439262,CC BY-SA 3.0,https://stackoverflow.com/questions/9439262/lua-and-visual-c,Lua and Visual C++,9439778.0,,,,,
2072,"['c++', 'sql', 'sqlite']","{'account_id': 244185, 'reputation': 13356, 'user_id': 516813, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/76a7c0468617c5faed9b74821f7ae56a?s=256&d=identicon&r=PG&f=1', 'display_name': 'chacham15', 'link': 'https://stackoverflow.com/users/516813/chacham15'}",True,185,1,1,1330126846,1330126757,,9439616,CC BY-SA 3.0,https://stackoverflow.com/questions/9439616/why-cant-i-create-a-trigger-on-a-view-in-sqlite,Why cant I create a trigger on a VIEW in SQLite?,9439631.0,,,,,
2073,"['c++', 'class', 'constructor', 'copy']","{'user_type': 'does_not_exist', 'display_name': 'user1073400'}",True,1294,3,1,1330126397,1330124791,,9439326,CC BY-SA 3.0,https://stackoverflow.com/questions/9439326/what-is-wrong-with-my-copy-constructor,What is wrong with my Copy Constructor?,9439560.0,,,,,
2074,"['c++', 'visual-studio-2010', 'visual-studio-2008', 'visual-c++', 'memory-alignment']","{'account_id': 13436, 'reputation': 2708, 'user_id': 26983, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6daa1a90def6b21f564af06062eb3b22?s=256&d=identicon&r=PG', 'display_name': 'BigSandwich', 'link': 'https://stackoverflow.com/users/26983/bigsandwich'}",True,1239,1,2,1330125996,1330124521,1330124771.0,9439271,CC BY-SA 3.0,https://stackoverflow.com/questions/9439271/control-trailing-struct-padding-in-vs-2008-2010-pragma-pack-is-not-good-enoug,Control trailing struct padding in VS 2008/2010? (#pragma pack is not good enough),9439441.0,,,,,
2075,"['c++', 'constants']","{'account_id': 1276600, 'reputation': 49, 'user_id': 1231725, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/4ed29d002fe78dcef1249ccac6e0b818?s=256&d=identicon&r=PG&f=1', 'display_name': 'titus', 'link': 'https://stackoverflow.com/users/1231725/titus'}",True,203,4,0,1330123873,1330120659,,9438630,CC BY-SA 3.0,https://stackoverflow.com/questions/9438630/how-keyword-const-work,How keyword &quot;const&quot; work?,9438769.0,,,,,
2076,"['c++', 'mfc', 'scrollbar']","{'account_id': 1275898, 'reputation': 33, 'user_id': 1231183, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6e0bbf65e3927efcf4c192d6f6316f7a?s=256&d=identicon&r=PG', 'display_name': 'linusoft', 'link': 'https://stackoverflow.com/users/1231183/linusoft'}",False,730,1,1,1330123074,1330100292,1330123074.0,9434185,CC BY-SA 3.0,https://stackoverflow.com/questions/9434185/linking-scrollbars-from-2-different-mfc-controls,Linking scrollbars from 2 different MFC controls,,,,,,
2077,"['c++', 'opengl', 'collision-detection']","{'account_id': 1276625, 'reputation': 75, 'user_id': 1231745, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/535cb5e46a683451ef138c282e9e63b6?s=256&d=identicon&r=PG', 'display_name': 'user1231745', 'link': 'https://stackoverflow.com/users/1231745/user1231745'}",True,982,1,0,1330121804,1330121253,1330121804.0,9438751,CC BY-SA 3.0,https://stackoverflow.com/questions/9438751/detecting-collision-in-opengl,Detecting Collision in OpenGL,9438812.0,,,,,
2078,"['c++', 'find', 'avl-tree']","{'account_id': 38457, 'reputation': 2577, 'user_id': 110368, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/023718c3b8adf9a5ee53e4becbbe6193?s=256&d=identicon&r=PG', 'display_name': 'TheFuzz', 'link': 'https://stackoverflow.com/users/110368/thefuzz'}",True,588,1,0,1330121414,1330118252,,9438183,CC BY-SA 3.0,https://stackoverflow.com/questions/9438183/avl-find-successor,AVL find successor,9438788.0,,,,,
2079,"['c++', 'algorithm']","{'account_id': 890157, 'reputation': 6765, 'user_id': 928594, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/becf01e1fb704fdc6bfc086a131ac02a?s=256&d=identicon&r=PG', 'display_name': 'mmirzadeh', 'link': 'https://stackoverflow.com/users/928594/mmirzadeh'}",True,815,2,1,1330121153,1330114886,1330115096.0,9437477,CC BY-SA 3.0,https://stackoverflow.com/questions/9437477/efficient-algorithm-for-index-mapping,Efficient algorithm for index mapping,9438731.0,,,,,
2080,"['c++', 'parsing', 'text', 'hex']","{'account_id': 1275950, 'reputation': 61, 'user_id': 1231229, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/8135f4fb78fca9c55477db3b38dd737f?s=256&d=identicon&r=PG', 'display_name': 'user1231229', 'link': 'https://stackoverflow.com/users/1231229/user1231229'}",False,249,1,0,1330121135,1330108508,1330116523.0,9436146,CC BY-SA 3.0,https://stackoverflow.com/questions/9436146/text-file-to-hex-value,text file to hex value,,,,,,
2081,"['c++', 'arrays', 'concatenation']","{'account_id': 983014, 'reputation': 2644, 'user_id': 1002240, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/8c7c991b22b546a5e824cbe99be6d6a9?s=256&d=identicon&r=PG', 'display_name': 'wvm2008', 'link': 'https://stackoverflow.com/users/1002240/wvm2008'}",True,3359,5,0,1330121088,1330120421,,9438595,CC BY-SA 3.0,https://stackoverflow.com/questions/9438595/how-to-concatenate-two-string-arr-in-c,How to concatenate two string *arr[] in C++,9438613.0,,,,,
2082,"['c++', 'c', 'matlab', 'mex']","{'account_id': 1245324, 'reputation': 489, 'user_id': 1206920, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/50e24ef8eacd3c8f7b218c166c583d22?s=256&d=identicon&r=PG', 'display_name': 'Howaida Khoureieh', 'link': 'https://stackoverflow.com/users/1206920/howaida-khoureieh'}",True,549,1,0,1330120870,1330118288,,9438190,CC BY-SA 3.0,https://stackoverflow.com/questions/9438190/calling-cpp-project-from-matlab,Calling Cpp Project From Matlab,,,,,,
2083,"['c++', 'list', 'compiler-errors', 'binary-search']","{'account_id': 425969, 'reputation': 85, 'user_id': 806909, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3ee36be6ab367e0ca1e5e58073fb14ac?s=256&d=identicon&r=PG', 'display_name': 'Michael Rauh', 'link': 'https://stackoverflow.com/users/806909/michael-rauh'}",True,306,2,0,1330120820,1330120334,1330120815.0,9438585,CC BY-SA 3.0,https://stackoverflow.com/questions/9438585/expected-primary-expression-in-algorithmbinary-search-call,expected primary expression in algorithm::binary_search call,9438663.0,,,,,
2084,"['c++', 'reference', 'vector', 'chat', 'constants']","{'account_id': 1275950, 'reputation': 61, 'user_id': 1231229, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/8135f4fb78fca9c55477db3b38dd737f?s=256&d=identicon&r=PG', 'display_name': 'user1231229', 'link': 'https://stackoverflow.com/users/1231229/user1231229'}",True,782,3,1,1330119059,1330101855,1330103136.0,9434633,CC BY-SA 3.0,https://stackoverflow.com/questions/9434633/c-passing-vector-character-pointer-by-reference,C++ passing Vector character pointer by reference,9434689.0,,,,,
2085,"['c++', 'object', 'pointers', 'vector', 'iterator']","{'account_id': 1276498, 'reputation': 33, 'user_id': 1231644, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80bee9b46e758aea725cc72fe2ac2710?s=256&d=identicon&r=PG', 'display_name': 'Danny', 'link': 'https://stackoverflow.com/users/1231644/danny'}",True,2068,2,3,1330118585,1330118069,1330118585.0,9438153,CC BY-SA 3.0,https://stackoverflow.com/questions/9438153/accessing-a-method-of-a-class-object-stored-in-a-vector-using-an-iterator-how,Accessing a method of a class object stored in a vector using an Iterator. How?,9438231.0,,,,,
2086,"['c++', 'function', 'recursion', 'boolean']","{'user_type': 'does_not_exist', 'display_name': 'user1073400'}",True,1545,4,2,1330118341,1330116167,1330117060.0,9437748,CC BY-SA 3.0,https://stackoverflow.com/questions/9437748/trying-to-validate-math-expression-recursively-whats-wrong-with-this-code,Trying to Validate Math Expression Recursively - What&#39;s wrong with this code?,9438204.0,,,,,
2087,"['c++', 'queue']","{'account_id': 1204808, 'reputation': 10730, 'user_id': 1174719, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/3a19c5c9ee8dc642d77ef0e5bc563772?s=256&d=identicon&r=PG', 'display_name': 'Nosrettap', 'link': 'https://stackoverflow.com/users/1174719/nosrettap'}",True,223,1,0,1330118047,1330117408,1330117670.0,9438010,CC BY-SA 3.0,https://stackoverflow.com/questions/9438010/how-do-i-dynamically-create-a-queue-with-an-underlying-data-structure-of-list-in,How do I dynamically create a queue with an underlying data structure of list in c++?,9438050.0,,,,,
2088,"['c++', 'email']","{'account_id': 185824, 'reputation': 207, 'user_id': 422781, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/4d4ad4a8faeac92d85f5923e2a774e64?s=256&d=identicon&r=PG', 'display_name': 'vladimar', 'link': 'https://stackoverflow.com/users/422781/vladimar'}",True,484,1,0,1330117404,1330116995,,9437910,CC BY-SA 3.0,https://stackoverflow.com/questions/9437910/sending-email-from-c,Sending email from C++,9438007.0,,,,,
2089,"['c++', 'asterisk']","{'account_id': 1265528, 'reputation': 533, 'user_id': 1222905, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/9ce99053f7e52dea8f6958d73622dc62?s=256&d=identicon&r=PG', 'display_name': 'user1222905', 'link': 'https://stackoverflow.com/users/1222905/user1222905'}",True,3838,2,0,1330116353,1330075994,,9428391,CC BY-SA 3.0,https://stackoverflow.com/questions/9428391/how-to-convert-and-play-a-h263-file,how to convert and play a .h263 file?,9437785.0,,,,,
2090,"['c++', 'c-strings']","{'account_id': 458224, 'reputation': 35482, 'user_id': 857994, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/ZqZqp.png?s=256&g=1', 'display_name': 'John Humphreys', 'link': 'https://stackoverflow.com/users/857994/john-humphreys'}",True,23767,5,11,1330114905,1330111480,1495541787.0,9436781,,https://stackoverflow.com/questions/9436781/c-string-array-initialization-is-this-mutable,C-String array initialization - is this mutable?,9436835.0,,,1330117999.0,exact duplicate,
2091,"['c++', 'memory', 'hashtable']","{'account_id': 1195957, 'reputation': 1070, 'user_id': 1167689, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/00127630f32aae8c7ef4103b9c8db3a8?s=256&d=identicon&r=PG', 'display_name': 'JXITC', 'link': 'https://stackoverflow.com/users/1167689/jxitc'}",True,178,2,-1,1330114462,1330112910,,9437076,CC BY-SA 3.0,https://stackoverflow.com/questions/9437076/file-loaded-to-memory-has-much-larger-size-than-its-disk-size-any-way-to-comp,File loaded to memory has much larger size than its disk size?!! Any way to compress?,9437141.0,,,,,
2092,"['c++', 'linker', 'nmake']","{'account_id': 1066108, 'reputation': 87, 'user_id': 1066634, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4e2fcd86d0b59f821d89cb65e6185e55?s=256&d=identicon&r=PG', 'display_name': 'Steve Frauhosen', 'link': 'https://stackoverflow.com/users/1066634/steve-frauhosen'}",True,4501,3,4,1330114314,1329602224,1330114314.0,9344489,CC BY-SA 3.0,https://stackoverflow.com/questions/9344489/expanded-command-line-too-long,expanded command line too long,9344518.0,,,,,
2093,"['c++', 'c', 'arrays', 'string', 'char']","{'account_id': 1249337, 'reputation': 349, 'user_id': 1210096, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/2c2b64e03a9c14902855162aafaa4ddf?s=256&d=identicon&r=PG', 'display_name': 'Haxify', 'link': 'https://stackoverflow.com/users/1210096/haxify'}",True,9839,6,-1,1330113984,1329257281,1495541449.0,9284916,,https://stackoverflow.com/questions/9284916/how-to-push-char-array,How to push char array?,9284978.0,,,1329262089.0,exact duplicate,
2094,"['c++', 'class', 'static']","{'account_id': 429289, 'reputation': 6391, 'user_id': 812102, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/c880f325d3b581289aef2423ad3920fe?s=256&d=identicon&r=PG', 'display_name': 'Skippy le Grand Gourou', 'link': 'https://stackoverflow.com/users/812102/skippy-le-grand-gourou'}",True,10559,4,7,1330113739,1330082141,1330084243.0,9429812,CC BY-SA 3.0,https://stackoverflow.com/questions/9429812/static-function-needing-to-deal-with-members-of-a-c-class,Static function needing to deal with members of a C++ class,9437247.0,,,,,
2095,"['c++', 'syntax', 'inline']","{'account_id': 983092, 'reputation': 4760, 'user_id': 1002288, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/b90da1912e9663105eb4a8e775b60a08?s=256&d=identicon&r=PG', 'display_name': 'user1002288', 'link': 'https://stackoverflow.com/users/1002288/user1002288'}",True,2362,2,-2,1330113527,1330112385,1330113527.0,9436969,CC BY-SA 3.0,https://stackoverflow.com/questions/9436969/inline-function-definition-in-c,inline function definition in C++?,9437074.0,,,,,
