,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,locked_date
1843,"['c++', 'c', 'xcode', 'architecture']","{'account_id': 16722417, 'reputation': 1, 'user_id': 12086946, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-kI2mPvEYR1k/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re-mZGEJVR1gLzRxjaZDWKGTTuicA/photo.jpg?sz=256', 'display_name': 'Yuhongze Zhou', 'link': 'https://stackoverflow.com/users/12086946/yuhongze-zhou'}",False,90,0,0,1568835433,1568835433,,57999716,CC BY-SA 4.0,https://stackoverflow.com/questions/57999716/transfer-old-32-bit-project-to-64-bit-in-xcode-9-3-with-32bit-target,Transfer Old 32-bit Project to 64 bit in Xcode 9.3 with 32bit target,,,,,
1844,"['c++', 'networking', 'tcp', 'udp']","{'account_id': 8439273, 'reputation': 99, 'user_id': 6332404, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/3TDqT.png?s=256&g=1', 'display_name': 'Kaleb Meeks', 'link': 'https://stackoverflow.com/users/6332404/kaleb-meeks'}",True,635,1,-1,1568833569,1568829735,,57998471,CC BY-SA 4.0,https://stackoverflow.com/questions/57998471/issue-with-c-udp-client-hanging-up,Issue with C++ UDP Client Hanging Up,57999343.0,,,,
1845,['c++'],"{'account_id': 9688046, 'reputation': 119, 'user_id': 7187050, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-pcia6b6Ce6w/AAAAAAAAAAI/AAAAAAAAAIw/jmeT4DCHg94/photo.jpg?sz=256', 'display_name': 'Thomas Briggs', 'link': 'https://stackoverflow.com/users/7187050/thomas-briggs'}",True,75,1,-2,1568833280,1568829422,1568833280.0,57998403,CC BY-SA 4.0,https://stackoverflow.com/questions/57998403/when-should-i-return-a-pointer-to-an-array-vs-setting-values-in-an-existing-arra,When should I return a pointer to an array vs setting values in an existing array,57998753.0,,,,
1846,"['c++', 'input', 'filter']","{'account_id': 9168022, 'reputation': 47, 'user_id': 7667468, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/578230882361538/picture?type=large', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/7667468/brian'}",True,522,1,3,1568831709,1568830880,,57998746,CC BY-SA 4.0,https://stackoverflow.com/questions/57998746/c-how-to-remove-blank-lines-at-the-end-of-input,C++ how to remove blank lines at the end of input?,57998868.0,,,,
1847,"['c++', 'unit-testing', 'testing', 'dependency-injection']","{'account_id': 3277609, 'reputation': 315, 'user_id': 2759134, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IeyNd.jpg?s=256&g=1', 'display_name': 'Lexusminds', 'link': 'https://stackoverflow.com/users/2759134/lexusminds'}",True,64,1,0,1568831375,1568811995,1568815843.0,57993524,CC BY-SA 4.0,https://stackoverflow.com/questions/57993524/dependency-injection-dependency-needs-field-member,Dependency Injection: Dependency needs field/member,,,,,
1848,['c++'],"{'account_id': 2086953, 'reputation': 6855, 'user_id': 2725810, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/520b9e3418a19d3e442f5713613ef9b8?s=256&d=identicon&r=PG', 'display_name': 'AlwaysLearning', 'link': 'https://stackoverflow.com/users/2725810/alwayslearning'}",False,75,1,0,1568831307,1568829835,1568830013.0,57998492,CC BY-SA 4.0,https://stackoverflow.com/questions/57998492/what-is-wrong-with-converting-size-to-int,What is wrong with converting size to int?,,,,,
1849,"['c++', 'class', 'inheritance', 'polymorphism', 'virtual']","{'account_id': 6064051, 'reputation': 1066, 'user_id': 6094393, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ba92648aa6c95d5fe92312b97c4d996f?s=256&d=identicon&r=PG&f=1', 'display_name': 'edgarstack', 'link': 'https://stackoverflow.com/users/6094393/edgarstack'}",True,789,3,1,1568831146,1568827046,1568828734.0,57997870,CC BY-SA 4.0,https://stackoverflow.com/questions/57997870/nested-struct-attributes-inheritance,Nested struct attributes inheritance,,,,,
1850,"['c++', 'arrays', 'pointers']","{'account_id': 14572710, 'reputation': 35, 'user_id': 10525539, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a07a33d9956300f5ecd3e6ea850fa7ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'axionevolved', 'link': 'https://stackoverflow.com/users/10525539/axionevolved'}",False,57,1,1,1568830813,1568821435,,57996510,CC BY-SA 4.0,https://stackoverflow.com/questions/57996510/cant-figure-out-why-my-print-array-is-replacing-elements,Can&#39;t figure out why my Print Array is replacing elements,,,,,
1851,"['c++', 'arrays', 'loops', 'pointers']","{'account_id': 16635506, 'reputation': 15, 'user_id': 12022312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b879edb41536a81ebe8d8d0a9b2a6dfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'MichaelConnors1017', 'link': 'https://stackoverflow.com/users/12022312/michaelconnors1017'}",False,67,2,0,1568830546,1568826025,,57997635,CC BY-SA 4.0,https://stackoverflow.com/questions/57997635/for-loop-using-pointers-to-traverse-array-not-working-properly,For loop using pointers to traverse array not working properly,,,,,
1852,"['c++', 'arrays', 'counting']","{'account_id': 12507807, 'reputation': 61, 'user_id': 9104121, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55cef638515a3a20f4c13c4296c1c7ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'JJaco', 'link': 'https://stackoverflow.com/users/9104121/jjaco'}",True,2263,6,0,1568829661,1568827937,1568828094.0,57998061,CC BY-SA 4.0,https://stackoverflow.com/questions/57998061/how-can-i-check-if-a-array-contains-multiple-elements,How can I check if a array contains multiple elements?,57998175.0,,,,
1853,"['c++', 'makefile']","{'account_id': 16714198, 'reputation': 33, 'user_id': 12080735, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9cdf94e77551b86b52762c517ccf0cf1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Catmitt98', 'link': 'https://stackoverflow.com/users/12080735/catmitt98'}",True,530,1,3,1568829504,1568737675,,57978429,CC BY-SA 4.0,https://stackoverflow.com/questions/57978429/is-there-a-way-to-make-a-makefile-for-c-that-will-run-the-program-every-time-y,Is there a way to make a makefile for c++ that will run the program every time you use the make command?,57979034.0,,,,
1854,"['c++', 'cmake']","{'account_id': 15038853, 'reputation': 1410, 'user_id': 10854225, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xd3kl.png?s=256&g=1', 'display_name': 'vincenzopalazzo', 'link': 'https://stackoverflow.com/users/10854225/vincenzopalazzo'}",True,667,1,0,1568828574,1568822254,,57996718,CC BY-SA 4.0,https://stackoverflow.com/questions/57996718/how-work-target-include-directories-cmake-for-include-the-local-library-how-pat,How work target_include_directories cmake for include the local library how &lt;path/lib.h&gt;,57998010.0,,,,
1855,"['c++', 'arraylist']","{'account_id': 16716677, 'reputation': 1, 'user_id': 12082563, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBl18_0AxmeX3l002hIvGjHO5uc_4mmgRUa4_05=k-s256', 'display_name': 'JLaw21', 'link': 'https://stackoverflow.com/users/12082563/jlaw21'}",False,58,1,0,1568827860,1568775223,,57984420,CC BY-SA 4.0,https://stackoverflow.com/questions/57984420/how-do-you-remove-an-element-in-an-array-list,How do you remove an element in an array list,,,,,
1856,"['c++', 'arithmetic-expressions']","{'account_id': 11455589, 'reputation': 29, 'user_id': 8648222, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96d4ab74a0cd591be975850047582326?s=256&d=identicon&r=PG&f=1', 'display_name': 'v_head', 'link': 'https://stackoverflow.com/users/8648222/v-head'}",False,76,1,0,1568827557,1568825894,,57997596,CC BY-SA 4.0,https://stackoverflow.com/questions/57997596/simple-greatest-divisor-problem-c-implementation-throws-time-limit-exceeded,simple Greatest divisor problem c++ implementation throws Time-Limit Exceeded,,,,,
1857,"['c++', 'visual-studio']","{'account_id': 7457452, 'reputation': 11, 'user_id': 5670230, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1079929882051818/picture?type=large', 'display_name': 'Alexandria Carver', 'link': 'https://stackoverflow.com/users/5670230/alexandria-carver'}",False,53,1,0,1568826593,1568744761,1568826593.0,57980051,CC BY-SA 4.0,https://stackoverflow.com/questions/57980051/how-do-i-slow-only-one-portion-of-code-without-slowing-the-rest,How Do I Slow Only One Portion Of Code Without Slowing The Rest?,,,,,
1858,"['c++', 'arrays', 'vector']","{'account_id': 14692138, 'reputation': 45, 'user_id': 10610505, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-41nHiW_Wa7U/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbASkNkPEb_lJoNjOZnFgMl5xUkKuw/mo/photo.jpg?sz=256', 'display_name': 'HoneyBunchers', 'link': 'https://stackoverflow.com/users/10610505/honeybunchers'}",True,2908,3,1,1568825095,1567883879,1568825095.0,57836798,CC BY-SA 4.0,https://stackoverflow.com/questions/57836798/is-there-a-way-to-fill-a-vector-using-an-array,Is there a way to fill a vector using an array?,57836861.0,,,,
1859,"['c++', 'c++11', 'winapi']","{'account_id': 16429627, 'reputation': 313, 'user_id': 11868802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cb315c27582f9a174c79dfc5f59fd5a?s=256&d=identicon&r=PG&f=1', 'display_name': 'John Paul Coder', 'link': 'https://stackoverflow.com/users/11868802/john-paul-coder'}",True,1831,2,2,1568824783,1568801949,1568802124.0,57990463,CC BY-SA 4.0,https://stackoverflow.com/questions/57990463/no-suitable-conversion-function-from-stdwstring-to-lpwstr-exists-in-c,no suitable conversion function from &quot;std::wstring&quot; to &quot;LPWSTR&quot; exists in C++,57990552.0,,,,
1860,['c++'],"{'account_id': 15677618, 'reputation': 145, 'user_id': 11312480, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bae1c0d0936a0a82792a1b8d44407e21?s=256&d=identicon&r=PG&f=1', 'display_name': 'Skanda', 'link': 'https://stackoverflow.com/users/11312480/skanda'}",True,624,1,0,1568824711,1568823254,,57996953,CC BY-SA 4.0,https://stackoverflow.com/questions/57996953/how-to-calculate-number-of-bytes-in-a-vector-in-c,How to calculate number of bytes in a vector in C++?,57997196.0,,,,
1861,"['c++', 'qt', 'qt-creator', 'qmake']","{'account_id': 1650611, 'reputation': 597, 'user_id': 1521297, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/75b3bf6a7896c108b25c751444f49505?s=256&d=identicon&r=PG', 'display_name': 'Greg B', 'link': 'https://stackoverflow.com/users/1521297/greg-b'}",True,271,1,2,1568824695,1568818101,,57995545,CC BY-SA 4.0,https://stackoverflow.com/questions/57995545/running-script-from-qmake-to-get-build-number,Running script from qmake to get build number,57996382.0,,,,
1862,"['c++', 'qt', 'qt5']","{'account_id': 14476361, 'reputation': 35, 'user_id': 10456910, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e561348d600122600241714aa961eca3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/10456910/dan'}",True,1753,2,3,1568824120,1568795318,1568801879.0,57988298,CC BY-SA 4.0,https://stackoverflow.com/questions/57988298/qt5-qt-translate-noop-doesnt-work-with-tr,Qt5 QT_TRANSLATE_NOOP doesn&#39;t work with tr(),57997170.0,,,,
1863,"['c++', 'qt', 'opengl', 'image-processing', 'optimization']","{'account_id': 14930879, 'reputation': 182, 'user_id': 10780320, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ciwTMm5EN2k/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-gFAw4_QKi2CyWHhmQTE5-rPx7aZg/mo/photo.jpg?sz=256', 'display_name': 'Mostafa Mahmoud', 'link': 'https://stackoverflow.com/users/10780320/mostafa-mahmoud'}",True,321,3,0,1568823825,1568645968,1568647892.0,57959546,CC BY-SA 4.0,https://stackoverflow.com/questions/57959546/how-can-i-optimize-this-erosion-filter-code,How can i optimize this erosion filter code?,57997104.0,,,,
1864,"['c++', 'performance', 'memory-access']","{'account_id': 6915520, 'reputation': 111, 'user_id': 5309950, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4839c33975ef2dc8ae280e7db5ec6ac0?s=256&d=identicon&r=PG&f=1', 'display_name': 'navin', 'link': 'https://stackoverflow.com/users/5309950/navin'}",True,1405,2,1,1568823824,1568787588,1568790321.0,57986207,CC BY-SA 4.0,https://stackoverflow.com/questions/57986207/faster-access-to-random-elements-in-c-array,faster access to random elements in c++ array,,,,,
1865,['c++'],"{'account_id': 3025161, 'reputation': 1, 'user_id': 2565352, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa842095b1df4192d7520c42ba7fd70e?s=256&d=identicon&r=PG', 'display_name': 'user2565352', 'link': 'https://stackoverflow.com/users/2565352/user2565352'}",False,38,0,0,1568823665,1568823665,,57997065,CC BY-SA 4.0,https://stackoverflow.com/questions/57997065/why-is-geany-ide-not-catching-an-error-exit-success-needs-correct-header-file,"Why is Geany IDE NOT catching an error? EXIT_SUCCESS; needs correct header file, c++",,,,,
1866,"['c++', 'c++11']","{'account_id': 8687493, 'reputation': 807, 'user_id': 6836791, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/7e905a793e9881a8199d6ff3c0e72456?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adam Stepniak', 'link': 'https://stackoverflow.com/users/6836791/adam-stepniak'}",True,68,1,0,1568823259,1568822676,,57996806,,https://stackoverflow.com/questions/57996806/reference-member-is-set-to-0-after-object-is-out-of-scope,Reference member is set to 0 after object is out of scope,57996859.0,1568824392.0,Duplicate,,
1867,"['c++', 'identifier']","{'account_id': 14670902, 'reputation': 45, 'user_id': 10595409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a17820757764bb10d7f15fc531c6ff9f?s=256&d=identicon&r=PG&f=1', 'display_name': 'limonade', 'link': 'https://stackoverflow.com/users/10595409/limonade'}",False,210,1,-3,1568822067,1568819967,,57996104,CC BY-SA 4.0,https://stackoverflow.com/questions/57996104/why-is-var-or-radius-invalid-for-a-typename-identifier-in-c,Why is Var or RADIUS invalid for a typename (identifier) in C++?,,,,,
1868,"['c++', 'function', 'loops', 'positioning']","{'account_id': 15789958, 'reputation': 75, 'user_id': 11393476, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAhG4diqvgS5H1_rQyFk88adwakm0Mf_cl_xZO1ww=k-s256', 'display_name': 'thermoplay', 'link': 'https://stackoverflow.com/users/11393476/thermoplay'}",False,729,1,0,1568821628,1568768259,,57983678,CC BY-SA 4.0,https://stackoverflow.com/questions/57983678/using-gotoxy-positioning-in-a-for-loop,using gotoxy positioning in a &quot;for loop&quot;,,,,,
1869,['c++'],"{'account_id': 2086953, 'reputation': 6855, 'user_id': 2725810, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/520b9e3418a19d3e442f5713613ef9b8?s=256&d=identicon&r=PG', 'display_name': 'AlwaysLearning', 'link': 'https://stackoverflow.com/users/2725810/alwayslearning'}",True,84,3,3,1568821467,1568819525,,57995973,CC BY-SA 4.0,https://stackoverflow.com/questions/57995973/const-but-not-constexpr-used-as-the-built-in-array-size,const (but not constexpr) used as the built-in array size,57996102.0,,,,
1870,"['c++', 'comparison', 'c-strings', 'strcmp']","{'user_type': 'does_not_exist', 'display_name': 'user3171451'}",False,85,1,0,1568821410,1568819335,1568821251.0,57995914,CC BY-SA 4.0,https://stackoverflow.com/questions/57995914/char-type-declaration-and-verification,char type declaration and verification,,,,,
1871,"['c++', 'regex']","{'account_id': 7496264, 'reputation': 407, 'user_id': 5696425, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/6112ba87f3610be62d8a0263027f638b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ZoOl007', 'link': 'https://stackoverflow.com/users/5696425/zool007'}",True,93,3,0,1568821410,1568818334,1568820838.0,57995619,CC BY-SA 4.0,https://stackoverflow.com/questions/57995619/match-strings-between-outer-single-quotes,match strings between outer single quotes,57996501.0,,,,
1872,"['c++', 'average', 'duration', 'chrono']","{'account_id': 3828911, 'reputation': 873, 'user_id': 3175046, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/bdd83ad7a151df4caca46ddace68a4c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hadi', 'link': 'https://stackoverflow.com/users/3175046/hadi'}",True,3470,3,3,1568819448,1568817575,,57995392,CC BY-SA 4.0,https://stackoverflow.com/questions/57995392/get-average-of-time-spent-using-stdchrono,Get average of time spent using std::chrono,57995595.0,,,,
1873,"['c++', 'inline', 'icc']","{'account_id': 2531965, 'reputation': 71, 'user_id': 2200087, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8accc354f33db1811b7840d09a71fe9?s=256&d=identicon&r=PG', 'display_name': 'Mr.P', 'link': 'https://stackoverflow.com/users/2200087/mr-p'}",False,41,0,1,1568818280,1568818280,,57995604,CC BY-SA 4.0,https://stackoverflow.com/questions/57995604/excessive-inline-warnings-with-intel-compiler,Excessive inline warnings with intel compiler,,,,,
1874,"['c++', 'lua', 'integration-testing', 'embedded-linux']","{'account_id': 13167581, 'reputation': 51, 'user_id': 9511149, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-izslf3FAcS4/AAAAAAAAAAI/AAAAAAAABVI/RcigDcdb1YQ/photo.jpg?sz=256', 'display_name': 'Mehmet Sergen Ergen', 'link': 'https://stackoverflow.com/users/9511149/mehmet-sergen-ergen'}",False,411,0,1,1568818196,1568818196,,57995585,CC BY-SA 4.0,https://stackoverflow.com/questions/57995585/how-to-create-a-fake-device-file-that-accepts-input-from-a-c-program,How to create a fake device file that accepts input from a C++ program?,,,,,
