,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,locked_date
2018,"['c++', 'string', 'parsing']","{'account_id': 10288535, 'reputation': 11, 'user_id': 9687184, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/197hu.png?s=256&g=1', 'display_name': 'shizde', 'link': 'https://stackoverflow.com/users/9687184/shizde'}",False,127,,2,-1,1603135432,1603118505,1603135432.0,64429684,,https://stackoverflow.com/questions/64429684/c-how-to-parse-a-char-substring-into-int,C++ - How to parse a char* substring into int?,1603120461.0,Duplicate,
2019,"['c++', 'multithreading', 'implicit-conversion']","{'account_id': 10154508, 'reputation': 455, 'user_id': 7535168, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/184dd125300044a64c2f42d6cfd67a66?s=256&d=identicon&r=PG&f=1', 'display_name': 'domdrag', 'link': 'https://stackoverflow.com/users/7535168/domdrag'}",False,40,,0,0,1603135245,1603135245,,64433860,,https://stackoverflow.com/questions/64433860/sending-arguments-to-stdthread-object,Sending arguments to std::thread object,1603135451.0,Duplicate,
2020,"['c++', 'lambda', 'initializer']","{'account_id': 8372268, 'reputation': 509, 'user_id': 6286989, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e3dce97c713094301b1d3406a6137b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tomaz Stih', 'link': 'https://stackoverflow.com/users/6286989/tomaz-stih'}",False,32,,0,0,1603135071,1603135071,,64433822,,https://stackoverflow.com/questions/64433822/initialize-c-class-member-with-lambda,Initialize C++ class member with lambda,1603135814.0,Duplicate,
2021,"['c++', 'class', 'object', 'vector', 'constructor']","{'account_id': 18634267, 'reputation': 11, 'user_id': 13581536, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/590a9374980f8a5950b588b741697b5e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Renotani', 'link': 'https://stackoverflow.com/users/13581536/renotani'}",True,51,,1,-1,1603134950,1603134293,,64433673,CC BY-SA 4.0,https://stackoverflow.com/questions/64433673/how-to-solve-this-task-using-classes-vectors-and-etc,"How to solve this task using classes, vectors and etc",,,
2022,"['c++', 'linux', 'java-native-interface', 'shared-libraries', 'cross-compiling']","{'account_id': 1945774, 'reputation': 319, 'user_id': 1750967, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/385881c445b49e89c4a67acfede89e56?s=256&d=identicon&r=PG', 'display_name': 'Srikanth Chadalavada', 'link': 'https://stackoverflow.com/users/1750967/srikanth-chadalavada'}",False,91,,0,0,1603134267,1602869852,1603134267.0,64393887,CC BY-SA 4.0,https://stackoverflow.com/questions/64393887/shared-object-fails-to-load-on-linux-after-just-declaring-stdmapint-int,"Shared Object fails to LOAD on linux after just Declaring std::map&lt;int, int&gt;",,,
2023,"['c++', 'scientific-computing', 'scientific-software']","{'account_id': 7413256, 'reputation': 121, 'user_id': 13792863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67cfb9699007e6c8d6eb679592ee7c09?s=256&d=identicon&r=PG&f=1', 'display_name': 'uuuuuuuuuu', 'link': 'https://stackoverflow.com/users/13792863/uuuuuuuuuu'}",True,882,64432185.0,1,0,1603134243,1603115271,1603134243.0,64428725,CC BY-SA 4.0,https://stackoverflow.com/questions/64428725/how-to-write-code-to-calculate-partial-derivative-of-several-variable-function-i,How to write code to calculate partial derivative of several variable function in C++?,,,
2024,"['c++', 'friend']","{'account_id': 7484392, 'reputation': 2119, 'user_id': 5688175, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/33bc30bff78bd69ebff12290b52f49a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'floflo29', 'link': 'https://stackoverflow.com/users/5688175/floflo29'}",True,46,64412963.0,1,0,1603133501,1603021232,1603022981.0,64412869,CC BY-SA 4.0,https://stackoverflow.com/questions/64412869/method-from-a-class-declared-as-friend-of-another-one-raises-error,Method from a class declared as friend of another one raises error,,,
2025,"['c++', 'opencv']","{'account_id': 15647371, 'reputation': 720, 'user_id': 11289290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cdb7939d7268689c3a2c4b1758ec0918?s=256&d=identicon&r=PG', 'display_name': 'Doch88', 'link': 'https://stackoverflow.com/users/11289290/doch88'}",True,313,64433144.0,1,1,1603131850,1603100801,1603121840.0,64424885,CC BY-SA 4.0,https://stackoverflow.com/questions/64424885/is-cvmatclone-more-efficient-than-assigning-a-matrix-created-by-cvmatz,Is cv::Mat::clone() more efficient than assigning a matrix created by cv::Mat::zeros()?,,,
2026,"['c++', 'loops']","{'user_type': 'does_not_exist', 'display_name': 'user14067933'}",True,87,64433060.0,1,1,1603131422,1603126685,1603130973.0,64431950,CC BY-SA 4.0,https://stackoverflow.com/questions/64431950/code-unexpectadly-giving-an-infinite-loop,Code unexpectadly giving an infinite loop,,,
2027,"['c++', 'complex-numbers']","{'account_id': 6325350, 'reputation': 724, 'user_id': 4911989, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/85gHp.jpg?s=256&g=1', 'display_name': 'liorr', 'link': 'https://stackoverflow.com/users/4911989/liorr'}",True,56,64432261.0,1,0,1603129834,1603126558,1603129013.0,64431925,CC BY-SA 4.0,https://stackoverflow.com/questions/64431925/avoiding-nans-for-expressions-that-are-partly-imaginary-in-c,Avoiding NANs for expressions that are partly imaginary in c++,,,
2028,"['c++', 'boost', 'process']","{'account_id': 40046, 'reputation': 356, 'user_id': 115847, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/8b7e7f1faa61bd5ee38428b965bb057f?s=256&d=identicon&r=PG', 'display_name': 'Pratik', 'link': 'https://stackoverflow.com/users/115847/pratik'}",False,172,,0,2,1603129706,1603100987,1603129706.0,64424952,CC BY-SA 4.0,https://stackoverflow.com/questions/64424952/how-to-get-the-pid-of-child-process-when-using-boosts-async-system-on-linux,How to get the pid of child process when using boost&#39;s async_system on Linux?,,,
2029,"['c++', 'search', 'chess', 'minimax', 'iterative-deepening']","{'account_id': 10915659, 'reputation': 2582, 'user_id': 8023531, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e9a703033a49e5ceb3e0d07b3674a51e?s=256&d=identicon&r=PG', 'display_name': 'David Chopin', 'link': 'https://stackoverflow.com/users/8023531/david-chopin'}",True,779,64432659.0,1,1,1603129616,1603128977,1603129261.0,64432523,CC BY-SA 4.0,https://stackoverflow.com/questions/64432523/implementing-minimax-search-with-iterative-deepening,Implementing Minimax search with Iterative Deepening,,,
2030,"['c++', 'video', 'h.264', 'ms-media-foundation']","{'account_id': 15591859, 'reputation': 33, 'user_id': 11248669, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2828d3622a15a88ee1abfbb869161301?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ronald', 'link': 'https://stackoverflow.com/users/11248669/ronald'}",False,369,,0,0,1603128573,1602891804,1603128573.0,64397739,CC BY-SA 4.0,https://stackoverflow.com/questions/64397739/media-foundation-h264-encoder-dropping-frames,Media Foundation: H264 Encoder Dropping Frames,,,
2031,"['javascript', 'c++', 'emscripten', 'brave']","{'account_id': 3806234, 'reputation': 2882, 'user_id': 3158594, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1175430503/picture?type=large', 'display_name': 'Joma', 'link': 'https://stackoverflow.com/users/3158594/joma'}",True,315,64432426.0,1,0,1603128474,1602283224,1602286513.0,64288172,CC BY-SA 4.0,https://stackoverflow.com/questions/64288172/emscripten-await-operator-in-c-returns-undefined-instead-of-string-value,Emscripten await operator in C++. Returns undefined instead of string value,,,
2032,['c++'],"{'account_id': 19564733, 'reputation': 63, 'user_id': 14317209, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c10b06595039b8dea34f009122bc9440?s=256&d=identicon&r=PG&f=1', 'display_name': 'KrevoL', 'link': 'https://stackoverflow.com/users/14317209/krevol'}",True,77,64432283.0,1,0,1603128276,1603127259,,64432081,CC BY-SA 4.0,https://stackoverflow.com/questions/64432081/what-happens-to-a-variable-of-a-member-function-having-same-name-as-that-of-a-pr,What happens to a variable of a member function having same name as that of a private data member of the same class?,,,
2033,"['c++', 'rvalue-reference', 'ostream']","{'account_id': 12356959, 'reputation': 941, 'user_id': 10978642, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09768ee67e510b92a141e2237629d0c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'tripulse', 'link': 'https://stackoverflow.com/users/10978642/tripulse'}",True,60,64431650.0,1,0,1603127199,1603125162,,64431563,CC BY-SA 4.0,https://stackoverflow.com/questions/64431563/weird-behaviour-when-holding-stdostream-rvalue-member,Weird behaviour when holding std::ostream rvalue member,,,
2034,"['c++', 'opencl', 'sycl', 'intel-oneapi', 'dpc++']","{'account_id': 12704743, 'reputation': 385, 'user_id': 9230398, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-0oDCI3FmdqY/AAAAAAAAAAI/AAAAAAAAAAs/eyQNAyu7IEc/photo.jpg?sz=256', 'display_name': 'Karan Shah', 'link': 'https://stackoverflow.com/users/9230398/karan-shah'}",True,99,64192979.0,2,0,1603125902,1601744546,1601802594.0,64186815,CC BY-SA 4.0,https://stackoverflow.com/questions/64186815/random-exit-code-on-giving-larger-array-sizes-in-dpc-vector-addition,Random exit code on giving larger array sizes in DPC++ Vector Addition,,,
2035,"['c++', 'templates']","{'account_id': 2821572, 'reputation': 15, 'user_id': 2425226, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/655ff3986c8ef5dea437cffe8d7019d9?s=256&d=identicon&r=PG', 'display_name': 'Tordur', 'link': 'https://stackoverflow.com/users/2425226/tordur'}",True,50,,2,0,1603125679,1603117006,1603125679.0,64429255,CC BY-SA 4.0,https://stackoverflow.com/questions/64429255/calling-templated-type-with-variadic-arguments-as-a-member-function,Calling templated type with variadic arguments as a member function,,,
2036,['c++'],"{'account_id': 17732733, 'reputation': 1, 'user_id': 12874901, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7ce25201616b0e1f6ccece0383e4897?s=256&d=identicon&r=PG&f=1', 'display_name': 'yyyy_uuuu', 'link': 'https://stackoverflow.com/users/12874901/yyyy-uuuu'}",True,30,,1,0,1603125615,1603122785,1603125615.0,64430899,CC BY-SA 4.0,https://stackoverflow.com/questions/64430899/error-no-matching-function-for-call-to-show2d-while-trying-to-call-the-fun,error - &quot;no matching function for call to &#39;show2D&#39;&quot; while trying to call the function; why this error?,,,
2037,['c++'],"{'account_id': 13000504, 'reputation': 39, 'user_id': 9396772, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10215519201722569/picture?type=large', 'display_name': 'Cheryl ', 'link': 'https://stackoverflow.com/users/9396772/cheryl'}",True,66,,1,1,1603125333,1603116682,1603125333.0,64429156,CC BY-SA 4.0,https://stackoverflow.com/questions/64429156/c-program-returns-valid-result-regardless-of-user-input,C++ program returns &quot;valid&quot; result regardless of user input,,,
2038,"['c++', 'vector', 'sycl', 'intel-oneapi', 'dpc++']","{'account_id': 12704743, 'reputation': 385, 'user_id': 9230398, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-0oDCI3FmdqY/AAAAAAAAAAI/AAAAAAAAAAs/eyQNAyu7IEc/photo.jpg?sz=256', 'display_name': 'Karan Shah', 'link': 'https://stackoverflow.com/users/9230398/karan-shah'}",True,814,64412261.0,2,1,1603125205,1602958506,1602966444.0,64405800,CC BY-SA 4.0,https://stackoverflow.com/questions/64405800/matrix-multiplication-on-sycl-using-2d-stdvector,Matrix Multiplication on SYCL using 2D std::vector,,,
2039,"['c++', 'multithreading', 'stdatomic']","{'account_id': 11276512, 'reputation': 830, 'user_id': 8270416, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/876b251bdfdc25fbda57c01009c054be?s=256&d=identicon&r=PG&f=1', 'display_name': 'ttemple', 'link': 'https://stackoverflow.com/users/8270416/ttemple'}",True,648,64415306.0,2,0,1603124359,1603022853,,64413109,CC BY-SA 4.0,https://stackoverflow.com/questions/64413109/understanding-compare-exchange-weak,Understanding compare_exchange_weak,,,
2040,"['c++', 'rtti', 'typeid']","{'account_id': 2785627, 'reputation': 1752, 'user_id': 2397118, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/7241c07b5e6a92c24c2e3e2af011153b?s=256&d=identicon&r=PG', 'display_name': 'Swiss Frank', 'link': 'https://stackoverflow.com/users/2397118/swiss-frank'}",True,103,,1,0,1603124358,1602243786,,64279385,CC BY-SA 4.0,https://stackoverflow.com/questions/64279385/typeid-of-a-polymorphic-class-when-given-a-pointer-to-a-derived-class-says-it,"typeid of a polymorphic class, when given a pointer to a derived class, says it&#39;s a pointer to base class! why?",,,
2041,['c++'],"{'account_id': 14977883, 'reputation': 11, 'user_id': 10812798, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/220740ca1ef9505636e4a25d76c90ffa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bardo23', 'link': 'https://stackoverflow.com/users/10812798/bardo23'}",False,1090,,2,0,1603124315,1603122659,,64430864,CC BY-SA 4.0,https://stackoverflow.com/questions/64430864/error-invalid-operands-of-types-const-char-and-const-char-to-binary-oper,error: invalid operands of types &#39;const char*&#39; and &#39;const char*&#39; to binary &#39;operator+&#39;,,,
2042,"['c++', 'pointers', 'struct', 'boolean', 'constants']","{'account_id': 19186332, 'reputation': 21, 'user_id': 14474004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/abdde1b9f0fa6ef7ad0d80bcd2e24f9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pepe', 'link': 'https://stackoverflow.com/users/14474004/pepe'}",False,71,,0,2,1603123655,1603122685,1603123655.0,64430870,,https://stackoverflow.com/questions/64430870/c-updating-structs-values-in-a-set-during-iteration-in-a-for-loop,C++: Updating struct&#39;s values in a set during iteration in a for loop,1603124057.0,Duplicate,
2043,"['c++', 'c++20', 'string-view', 'if-constexpr']","{'account_id': 4862799, 'reputation': 546, 'user_id': 3921945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c3b3025c89dce933beca8afc74680a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Equod', 'link': 'https://stackoverflow.com/users/3921945/equod'}",True,1287,64427357.0,3,4,1603123375,1603109762,1603110636.0,64427162,CC BY-SA 4.0,https://stackoverflow.com/questions/64427162/how-to-compare-string-view-using-if-constexpt-in-a-constexpr-context,How to compare string_view using if-constexpt in a constexpr context,,,
2044,"['c++', 'function', 'arm', 'embedded']","{'account_id': 19001561, 'reputation': 31, 'user_id': 13868903, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/809ae0cb2ef99afa4920b3bef435f8b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'James B. Reese', 'link': 'https://stackoverflow.com/users/13868903/james-b-reese'}",False,134,,0,0,1603122220,1603118438,1603122220.0,64429663,CC BY-SA 4.0,https://stackoverflow.com/questions/64429663/put-function-in-ram-for-embedded-system,Put function in ram for embedded system,,,
2045,"['c++', 'valgrind', 'callgrind', 'kcachegrind']","{'account_id': 5278728, 'reputation': 1054, 'user_id': 5160450, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/b9XUM.jpg?s=256&g=1', 'display_name': 'Francesco Dondi', 'link': 'https://stackoverflow.com/users/5160450/francesco-dondi'}",False,72,,0,0,1603119711,1603119711,,64430011,CC BY-SA 4.0,https://stackoverflow.com/questions/64430011/valgrind-ignore-templates-in-output,Valgrind ignore templates in output,,,
2046,['c++'],"{'account_id': 4722146, 'reputation': 931, 'user_id': 3819737, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'alve89', 'link': 'https://stackoverflow.com/users/3819737/alve89'}",False,53,,0,0,1603119122,1603119122,,64429841,CC BY-SA 4.0,https://stackoverflow.com/questions/64429841/access-parallel-member-function-of-class,Access parallel member function of class,,,
2047,"['c++', 'inheritance', 'default-constructor', 'virtual-inheritance']","{'account_id': 9480090, 'reputation': 567, 'user_id': 7155015, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/99ccb1305420ee9350efd765c5e75fc5?s=256&d=identicon&r=PG', 'display_name': 'LRDPRDX', 'link': 'https://stackoverflow.com/users/7155015/lrdprdx'}",True,72,64429134.0,1,4,1603118910,1603115818,1603118910.0,64428876,CC BY-SA 4.0,https://stackoverflow.com/questions/64428876/is-it-necessary-to-have-default-ctor-for-the-most-base-class-in-virtual-inherita,Is it necessary to have default ctor for the most-base class in virtual inheritance?,,,
2048,"['c++', 'c']","{'account_id': 17323300, 'reputation': 1, 'user_id': 12548160, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBQ0DzqYzA3OBcjwRLnNdvLtvdUMilEx8AfHxX_Gg=k-s256', 'display_name': 'gmmh0609', 'link': 'https://stackoverflow.com/users/12548160/gmmh0609'}",True,173,,1,-1,1603118897,1603083413,1603118897.0,64421393,,https://stackoverflow.com/questions/64421393/does-changing-boolean-value-or-comparing-boolean-value-provide-better-performanc,Does changing boolean value or comparing boolean value provide better performance?,1603086582.0,Needs details or clarity,
