,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,locked_date,migrated_from
981,"['c++', 'string']","{'account_id': 26564216, 'reputation': 1, 'user_id': 20191575, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f1201eaa3e574e143ae3af3472a2211?s=256&d=identicon&r=PG', 'display_name': 'ali', 'link': 'https://stackoverflow.com/users/20191575/ali'}",False,28,,0,-3,1666629397,1666629397,,74184224,,https://stackoverflow.com/questions/74184224/how-to-count-number-of-characters-in-a-string-without-using-any-built-in-functio,How to count number of characters in a string without using any built-in function? been trying this code but it stops when a space character comes,1666629463.0,Duplicate,,
982,['c++'],"{'account_id': 22992957, 'reputation': 1, 'user_id': 17118158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/105d0f9c1c8a9923d6ead75f6ccfe277?s=256&d=identicon&r=PG', 'display_name': 'ipaas', 'link': 'https://stackoverflow.com/users/17118158/ipaas'}",False,68,,1,-1,1666629023,1666623131,1666629023.0,74182999,CC BY-SA 4.0,https://stackoverflow.com/questions/74182999/error-no-match-for-operator-array-of-structs-in-c,"Error no match for operator, array of structs in C++",,,,
983,"['c++', 'stl', 'functor']","{'account_id': 26663882, 'reputation': 59, 'user_id': 20276285, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7TYES.jpg?s=256&g=1', 'display_name': 'Slava', 'link': 'https://stackoverflow.com/users/20276285/slava'}",True,59,74183679.0,2,1,1666628616,1666625883,1666628616.0,74183574,CC BY-SA 4.0,https://stackoverflow.com/questions/74183574/stdaccumulate-wont-perform-sum-of-elements-with-stdplus-functor,std::accumulate won&#39;t&#39; perform sum of elements with std::plus functor,,,,
984,"['c++', 'sfml', 'game-development', 'tiled', 'tmx']","{'account_id': 19945252, 'reputation': 19, 'user_id': 14616080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc6093eb642a519de6c9c007269d831f?s=256&d=identicon&r=PG&f=1', 'display_name': 'theWEANS', 'link': 'https://stackoverflow.com/users/14616080/theweans'}",False,54,,0,0,1666627608,1666625963,1666627608.0,74183594,CC BY-SA 4.0,https://stackoverflow.com/questions/74183594/applying-texture-to-array-of-spritesc-sfml-tmxlite,"Applying texture to array of sprites(C++, SFML, tmxlite)",,,,
985,"['c++', 'compiler-errors', 'c++20', 'fmt', 'stdformat']","{'account_id': 132387, 'reputation': 139, 'user_id': 333046, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f151e408e439cbcba055751dd88454a0?s=256&d=identicon&r=PG', 'display_name': 'GeePokey', 'link': 'https://stackoverflow.com/users/333046/geepokey'}",True,54,74168267.0,2,2,1666627573,1666491368,1666519628.0,74168266,CC BY-SA 4.0,https://stackoverflow.com/questions/74168266/stdformat-pointer-error-c3615-consteval-function-std-compile-time-parse-fo,std::format pointer error C3615: consteval function &#39;std::_Compile_time_parse_format_specs&#39; cannot result in a constant expression,,,,
986,"['c++', 'opengl', 'glfw', 'opengl-3']","{'account_id': 17900992, 'reputation': 345, 'user_id': 13005243, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DhWbSunUi7g/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nANfg4T0VGEZmNDVGpRYHtQ92UOGg/photo.jpg?sz=256', 'display_name': 'Elen Mouradian', 'link': 'https://stackoverflow.com/users/13005243/elen-mouradian'}",True,110,74182394.0,2,2,1666625864,1666617822,1666625864.0,74181758,CC BY-SA 4.0,https://stackoverflow.com/questions/74181758/why-is-my-opengl-code-producing-a-black-screen,Why is my OpenGL code producing a black screen?,,,,
987,"['c++', 'logging', 'boost', 'boost-log']","{'account_id': 4314962, 'reputation': 339, 'user_id': 14098759, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dMDG7.jpg?s=256&g=1', 'display_name': 'Yurii A', 'link': 'https://stackoverflow.com/users/14098759/yurii-a'}",True,38,74179444.0,1,0,1666625368,1666583318,,74176542,CC BY-SA 4.0,https://stackoverflow.com/questions/74176542/boost-log-include-object-id-into-logs,Boost log - include object id into logs,,,,
988,"['c++', 'memory-management']","{'account_id': 63053, 'reputation': 1795, 'user_id': 186891, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/b08c4d791d3e78f848835a5846c0db80?s=256&d=identicon&r=PG', 'display_name': 'ggg', 'link': 'https://stackoverflow.com/users/186891/ggg'}",True,149,74183319.0,1,0,1666625288,1666376606,1666377616.0,74157781,CC BY-SA 4.0,https://stackoverflow.com/questions/74157781/cause-of-difference-in-performances-of-default-pmr-allocator-and-default-std-all,Cause of difference in performances of default pmr allocator and default std allocator,,,,
989,"['c++', 'windows', 'visual-studio', 'sdl', 'vulkan']","{'account_id': 26718325, 'reputation': 3, 'user_id': 20322607, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1206WTTrWxfDRe20je_yaEMAiMihUsUiS5XtkK=k-s256', 'display_name': 'bub1401', 'link': 'https://stackoverflow.com/users/20322607/bub1401'}",True,38,74182986.0,1,0,1666623539,1666622414,1666623539.0,74182823,CC BY-SA 4.0,https://stackoverflow.com/questions/74182823/getting-a-read-access-violation-trying-to-spin-up-a-vulkan-instance,Getting a read access violation trying to spin up a Vulkan instance,,,,
990,"['c++', 'linux', 'cmake', 'linker', 'ldd']","{'account_id': 1156433, 'reputation': 1287, 'user_id': 1136905, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/37a0189af3778edd6f623e57573cc60a?s=256&d=identicon&r=PG', 'display_name': 'swaechter', 'link': 'https://stackoverflow.com/users/1136905/swaechter'}",False,34,,0,0,1666623311,1666623311,,74183046,CC BY-SA 4.0,https://stackoverflow.com/questions/74183046/change-cmake-rpath-for-a-single-library-while-keeping-others,Change CMake RPATH for a single library while keeping others,,,,
991,['c++'],"{'account_id': 22961648, 'reputation': 11, 'user_id': 17091399, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiV90RzbBVPnB4iwl_iDHktRBl_8MzaQunRQItBnQ=k-s256', 'display_name': 'Abdul Alim Khan', 'link': 'https://stackoverflow.com/users/17091399/abdul-alim-khan'}",False,63,,0,0,1666623131,1666622878,1666623131.0,74182941,CC BY-SA 4.0,https://stackoverflow.com/questions/74182941/how-can-a-function-print-variable-name-along-with-value-stored-in-it-in-cpp,How can a function print variable name along with value stored in it in cpp?,,,,
992,"['c++', 'qt', 'mingw']","{'account_id': 5570375, 'reputation': 9, 'user_id': 4415947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0742300423b285ce73ee00f4c009c9b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'ljn7', 'link': 'https://stackoverflow.com/users/4415947/ljn7'}",True,74,74173736.0,1,0,1666622546,1666530015,1666557966.0,74171340,CC BY-SA 4.0,https://stackoverflow.com/questions/74171340/cant-able-to-static-compile-qt-6-4-0-using-mingw,Can&#39;t able to static compile QT 6.4.0 using Mingw,,,,
993,"['c++', 'catch2']","{'account_id': 2307107, 'reputation': 888, 'user_id': 2026195, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/yoGcO.gif?s=256&g=1', 'display_name': 'Micka&#235;l C. Guimar&#227;es', 'link': 'https://stackoverflow.com/users/2026195/micka%c3%abl-c-guimar%c3%a3es'}",True,31,74173059.0,1,1,1666622516,1666372151,1666622516.0,74157038,CC BY-SA 4.0,https://stackoverflow.com/questions/74157038/create-custom-reporter-for-catch2-in-single-header-version,Create custom reporter for Catch2 in single header version,,,,
994,"['c++', 'optimization', 'inline', 'compiler-optimization', 'functor']","{'account_id': 26276212, 'reputation': 845, 'user_id': 19945342, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95bf58bef385fb321fc0b5c102fffe2c?s=256&d=identicon&r=PG', 'display_name': 'mbang', 'link': 'https://stackoverflow.com/users/19945342/mbang'}",True,83,74182538.0,1,1,1666621984,1666617843,,74181763,,https://stackoverflow.com/questions/74181763/what-optimization-allows-functors-to-be-inlined,What optimization allows Functors to be inlined?,1666621313.0,Duplicate,,
995,['c++'],"{'account_id': 26718086, 'reputation': 1, 'user_id': 20322397, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc0851cc5bf9571d145f8919dc1a9bf3?s=256&d=identicon&r=PG', 'display_name': 'mikkolikoli', 'link': 'https://stackoverflow.com/users/20322397/mikkolikoli'}",False,27,,0,0,1666620717,1666620717,,74182432,,https://stackoverflow.com/questions/74182432/c-undefined-symbols-for-architecture-arm64,C++: Undefined symbols for architecture arm64,1666621277.0,Duplicate,,
996,"['c++', 'multithreading', 'locking', 'mutex']","{'account_id': 2328446, 'reputation': 8506, 'user_id': 2042388, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/Qz7YO.jpg?s=256&g=1', 'display_name': 'galinette', 'link': 'https://stackoverflow.com/users/2042388/galinette'}",False,37,,0,1,1666619532,1666619532,,74182153,CC BY-SA 4.0,https://stackoverflow.com/questions/74182153/passing-a-mutex-lock-to-more-prioritary-tasks,Passing a mutex lock to more prioritary tasks,,,,
997,"['c++', 'iterator', 'stdvector', 'std-bitset']","{'account_id': 18090827, 'reputation': 36, 'user_id': 13150385, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2f4db76da3716081ee711d55333b186?s=256&d=identicon&r=PG&f=1', 'display_name': 'R-penguins', 'link': 'https://stackoverflow.com/users/13150385/r-penguins'}",False,21,,0,0,1666617744,1666617744,,74181742,,https://stackoverflow.com/questions/74181742/why-c-iterator-into-vector-of-bitset-gets-heap-use-after-free-from-addresssani,Why C++ iterator into vector of bitset gets heap-use-after-free from AddressSanitizer,1666617883.0,Duplicate,,
998,"['c++', 'segmentation-fault']","{'account_id': 21995785, 'reputation': 1, 'user_id': 16268360, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/edd6ffe7763dc7fbddd13e39bf259ea8?s=256&d=identicon&r=PG&f=1', 'display_name': 'david ingraham', 'link': 'https://stackoverflow.com/users/16268360/david-ingraham'}",False,28,,0,-1,1666617520,1666617520,,74181691,,https://stackoverflow.com/questions/74181691/segmentation-fault-in-sieve-of-eratosthenes,Segmentation Fault in sieve of eratosthenes,1666619711.0,Duplicate,,
999,"['c++', 'class', 'object', 'undefined', 'instance']","{'account_id': 9236827, 'reputation': 3, 'user_id': 6861183, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1824796104445214/picture?type=large', 'display_name': 'Sa&#39;ed Abdelhafez', 'link': 'https://stackoverflow.com/users/6861183/saed-abdelhafez'}",True,58,74181644.0,1,-1,1666617318,1666604356,,74179196,,https://stackoverflow.com/questions/74179196/use-of-undefined-type-as-a-class-after-adding-forward-declarations,Use of undefined type as a class after adding forward declarations,1666617673.0,Duplicate,,
1000,"['c++', 'windows', 'undefined-reference', 'gurobi']","{'account_id': 10436252, 'reputation': 135, 'user_id': 11018261, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/S4gFG.jpg?s=256&g=1', 'display_name': 'mdslt', 'link': 'https://stackoverflow.com/users/11018261/mdslt'}",False,38,,0,0,1666617082,1666615689,1666617082.0,74181312,CC BY-SA 4.0,https://stackoverflow.com/questions/74181312/why-does-c-cannot-define-references-to-gurobis-functions-while-its-directorie,Why does c++ cannot define references to gurobi&#39;s functions while its directories are included?,,,,
1001,"['c++', 'valgrind', 'memcheck']","{'account_id': 1727277, 'reputation': 187, 'user_id': 1581664, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/103eee378cc8707da9dd9957b41a82e0?s=256&d=identicon&r=PG', 'display_name': 'George Vinokhodov', 'link': 'https://stackoverflow.com/users/1581664/george-vinokhodov'}",True,53,74138233.0,1,0,1666617025,1666261106,,74138232,CC BY-SA 4.0,https://stackoverflow.com/questions/74138232/connection-to-valgrind-embedded-gdb-server-is-failing-with-an-error-connection,Connection to valgrind embedded gdb server is failing with an error &quot;Connection reset by peer&quot;,,,,
1002,"['c++', 'macos', 'linker-errors', 'codelite', 'sdl-image']","{'account_id': 25184319, 'reputation': 31, 'user_id': 19025421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb2b7efde0776e7c71ac6b951bc75722?s=256&d=identicon&r=PG', 'display_name': 'Antonin', 'link': 'https://stackoverflow.com/users/19025421/antonin'}",False,30,,0,0,1666615880,1666559366,1666615880.0,74174816,CC BY-SA 4.0,https://stackoverflow.com/questions/74174816/linking-sdl-image-using-macos,Linking SDL_image using macOS,,,,
1003,"['c++', 'arrays', 'object', 'arduino']","{'account_id': 21855994, 'reputation': 13, 'user_id': 16147375, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcea57c7f829bdfc4e396386df86fa81?s=256&d=identicon&r=PG&f=1', 'display_name': 'Morten360', 'link': 'https://stackoverflow.com/users/16147375/morten360'}",True,44,,1,0,1666615798,1666605263,1666614021.0,74179405,CC BY-SA 4.0,https://stackoverflow.com/questions/74179405/what-are-the-implications-of-each-way-to-make-an-array-of-objects-without-stdv,What are the implications of each way to make an array of objects without std::vector?,,,,
1004,"['c++', 'exception']","{'account_id': 26680801, 'reputation': 27, 'user_id': 20290786, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f366875b3e21f604cc5bbde049587a1?s=256&d=identicon&r=PG', 'display_name': 'Edvard', 'link': 'https://stackoverflow.com/users/20290786/edvard'}",True,78,74181285.0,1,0,1666615549,1666610076,1666610499.0,74180278,CC BY-SA 4.0,https://stackoverflow.com/questions/74180278/is-there-a-way-to-handle-exeption-without-try-catch-block,Is there a way to handle exeption without try catch block?,,,,
1005,"['c++', 'opengl', 'glfw']","{'account_id': 26706806, 'reputation': 39, 'user_id': 20312857, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b1da895e466fd4c9d433219dfee962c?s=256&d=identicon&r=PG', 'display_name': 'ronalama', 'link': 'https://stackoverflow.com/users/20312857/ronalama'}",True,56,,1,3,1666615005,1666509111,1666615005.0,74169281,CC BY-SA 4.0,https://stackoverflow.com/questions/74169281/why-is-opengl-glfw-rendering-shapes-not-working,Why is OpenGL GLFW Rendering shapes not working?,,,,
1006,"['c++', 'opengl', 'textures', 'glfw']","{'account_id': 25509684, 'reputation': 21, 'user_id': 19301579, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfcb86212e17664f4407515c7c3dc541?s=256&d=identicon&r=PG', 'display_name': 'neo2yx', 'link': 'https://stackoverflow.com/users/19301579/neo2yx'}",True,64,74168974.0,1,1,1666614868,1666502149,1666614868.0,74168816,CC BY-SA 4.0,https://stackoverflow.com/questions/74168816/opengl-texture-with-black-edge,Opengl texture with black edge,,,,
1007,"['c++', 'opencv']","{'account_id': 39432, 'reputation': 3148, 'user_id': 113718, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/d8e55da6de45e431355f6f34ef83436d?s=256&d=identicon&r=PG', 'display_name': 'Bill Kotsias', 'link': 'https://stackoverflow.com/users/113718/bill-kotsias'}",False,31,,0,3,1666614769,1666614769,,74181149,CC BY-SA 4.0,https://stackoverflow.com/questions/74181149/cvfloodfill-return-value,cv::floodFill return value,,,,
1008,"['c++', 'matlab', 'differential-equations', 'ode45']","{'account_id': 26653460, 'reputation': 1, 'user_id': 20267387, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2AXDj3STrroDDrakOXr6WPyZkXPPFm-BjNXo_b=k-s256', 'display_name': 'Jon Snow', 'link': 'https://stackoverflow.com/users/20267387/jon-snow'}",True,42,,1,-2,1666612852,1666564220,1666564914.0,74175248,CC BY-SA 4.0,https://stackoverflow.com/questions/74175248/error-tolerance-not-working-in-c-when-plotted-against-ode45-in-matlab,"Error tolerance not working in C++, when plotted against ODE45 in MATLAB",,,,
1009,"['c++', 'loops', 'while-loop', 'do-while']","{'account_id': 26716780, 'reputation': 1, 'user_id': 20321276, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1l3KCB982hNeTW9PC3X_1Gwie5xbi6H7LBYidpNg=k-s256', 'display_name': 'Sodium Chloride Stonker', 'link': 'https://stackoverflow.com/users/20321276/sodium-chloride-stonker'}",False,27,,0,0,1666612180,1666611324,1666612180.0,74180527,,https://stackoverflow.com/questions/74180527/how-can-i-continue-repeating-switch-until-user-inputs-exit,How can I continue repeating switch until user inputs &#39;Exit&#39;?,1666612891.0,Duplicate,,
1010,"['javascript', 'c++', 'emscripten']","{'account_id': 14275666, 'reputation': 1306, 'user_id': 10311873, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-U6bx1OxX8qs/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaNd_9-45wwusxC1gms2M0Q8UEE1AA/mo/photo.jpg?sz=256', 'display_name': 'Irbis', 'link': 'https://stackoverflow.com/users/10311873/irbis'}",False,19,,0,0,1666611561,1666611561,,74180566,CC BY-SA 4.0,https://stackoverflow.com/questions/74180566/emscripten-em-asm-how-to-call-a-java-script-function-defined-in-the-external-f,Emscripten EM_ASM - how to call a java script function defined in the external file?,,,,
1011,"['c++', 'multithreading']","{'account_id': 15190705, 'reputation': 401, 'user_id': 10961484, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a6ba868609b0133279858e380270336?s=256&d=identicon&r=PG&f=1', 'display_name': 'i cant', 'link': 'https://stackoverflow.com/users/10961484/i-cant'}",True,50,74180482.0,1,1,1666611096,1666606849,,74179685,CC BY-SA 4.0,https://stackoverflow.com/questions/74179685/how-many-times-are-arguments-calculated-in-multithreaded-function-scope-static-v,How many times are arguments calculated in multithreaded function-scope static variable initialization?,,,,
