,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason,protected_date,migrated_from
1680,"['c++', 'class', 'c++11', 'operator-overloading', 'stdvector']","{'account_id': 18681616, 'reputation': 385, 'user_id': 13618013, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-1gNGXYHpd1M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck6zYUx8WX4zI_pxMNTzAmOK5-1Kg/photo.jpg?sz=256', 'display_name': 'Programming Rage', 'link': 'https://stackoverflow.com/users/13618013/programming-rage'}",True,77,1,0,1598164256,1598120988,1598164256.0,63539729,CC BY-SA 4.0,https://stackoverflow.com/questions/63539729/vector-subscript-out-of-range-when-decrementing-from-100-to-0,Vector Subscript out of range when decrementing from 100 to 0,,63539793.0,,,
1681,"['c++', 'linux', 'multithreading', 'image-processing', 'operating-system']","{'account_id': 8406902, 'reputation': 31, 'user_id': 6310116, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-dw3hUttgIm8/AAAAAAAAAAI/AAAAAAAAAJA/NnkUHcAgLog/photo.jpg?sz=256', 'display_name': 'wasi akbar', 'link': 'https://stackoverflow.com/users/6310116/wasi-akbar'}",False,282,2,1,1598163542,1598010318,1598011208.0,63522327,,https://stackoverflow.com/questions/63522327/multiple-threads-taking-more-time-than-single-process,Multiple threads taking more time than single process,1598254683.0,,Duplicate,,
1682,"['c++', 'server', 'tcp']","{'account_id': 14283205, 'reputation': 23, 'user_id': 10317266, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-I_IdXyHMwJY/AAAAAAAAAAI/AAAAAAAAAlk/wX1eREj_1sk/photo.jpg?sz=256', 'display_name': 'sweetpeps', 'link': 'https://stackoverflow.com/users/10317266/sweetpeps'}",False,133,1,-1,1598160368,1598138623,,63542013,CC BY-SA 4.0,https://stackoverflow.com/questions/63542013/c-tcp-server-receives-data-multiple-times,C++ TCP server receives data multiple times,,,,,
1683,['c++'],"{'account_id': 18937933, 'reputation': 15, 'user_id': 13818616, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82bbf04ebb008918b57d3a4bcab621d4?s=256&d=identicon&r=PG', 'display_name': 'sumit kumar', 'link': 'https://stackoverflow.com/users/13818616/sumit-kumar'}",False,60,1,0,1598159804,1598151065,,63542942,,https://stackoverflow.com/questions/63542942/why-we-to-use-base-pointer-to-operate-on-derive-class-member-when-we-can-do-it-u,why we to use base pointer to operate on derive class member when we can do it using derive class pointer itself at compile time?,1598210523.0,,Duplicate,,
1684,"['c++', 'time-complexity', 'heap', 'priority-queue']","{'account_id': 18447835, 'reputation': 11, 'user_id': 13438668, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de2d3123bfce7c558c3204c77a2b9619?s=256&d=identicon&r=PG&f=1', 'display_name': 'sunflower', 'link': 'https://stackoverflow.com/users/13438668/sunflower'}",False,212,1,1,1598157625,1598157202,,63543424,CC BY-SA 4.0,https://stackoverflow.com/questions/63543424/is-the-time-complexity-of-push-and-pop-of-priority-queue-and-insertion-and-delet,Is the time complexity of push and pop of priority queue and insertion and deletion of max_heap same?,,,,,
1685,"['c++', 'qt']","{'account_id': 19345540, 'reputation': 127, 'user_id': 14144190, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a15ca068a6d7502f76080229b5a7c83?s=256&d=identicon&r=PG&f=1', 'display_name': 'jf192210', 'link': 'https://stackoverflow.com/users/14144190/jf192210'}",False,41,1,-2,1598156410,1598044823,1598061179.0,63530201,CC BY-SA 4.0,https://stackoverflow.com/questions/63530201/obtaining-the-value-emitted-by-a-qinputdialog-signal,Obtaining the Value emitted by a QInputDialog Signal,,,,,
1686,"['c++', 'templates', 'template-meta-programming']","{'account_id': 8167238, 'reputation': 3857, 'user_id': 6149078, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/mGEdb.jpg?s=256&g=1', 'display_name': 'DarthRubik', 'link': 'https://stackoverflow.com/users/6149078/darthrubik'}",True,120,1,0,1598153819,1598143427,1598153819.0,63542409,CC BY-SA 4.0,https://stackoverflow.com/questions/63542409/trait-to-see-if-a-move-constructor-exists,Trait to see if a move constructor exists,,,,,
1687,"['c++', 'vector', 'tuples']","{'account_id': 19063266, 'reputation': 81, 'user_id': 13918916, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhT79o6Tiw-NYzohYQ4ajmk6lwwHyfNRdhTYhdsHQ=k-s256', 'display_name': 'Anthony', 'link': 'https://stackoverflow.com/users/13918916/anthony'}",True,69,1,0,1598153730,1598151133,,63542947,,https://stackoverflow.com/questions/63542947/how-do-i-process-tuples-through-a-vector,How do I process tuples through a vector?,1598164166.0,63543070.0,Needs details or clarity,,
1688,"['c++', 'c', 'clion', 'mingw-w64']","{'account_id': 5275447, 'reputation': 1, 'user_id': 4212391, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/u0Ksj.jpg?s=256&g=1', 'display_name': 'AGSoldier', 'link': 'https://stackoverflow.com/users/4212391/agsoldier'}",True,61,1,0,1598153582,1598153099,,63543075,CC BY-SA 4.0,https://stackoverflow.com/questions/63543075/cannot-properly-use-c-static-library-in-c-program-mingw64-with-clion,Cannot properly use C++ static library in C program (Mingw64 with CLion),,,,,
1689,"['c++', 'pointers', 'operator-overloading']","{'account_id': 967281, 'reputation': 15503, 'user_id': 990502, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/a146d5cbd39e3d21fce1631a35767043?s=256&d=identicon&r=PG', 'display_name': 'MistyD', 'link': 'https://stackoverflow.com/users/990502/mistyd'}",True,64,1,5,1598150362,1598147537,1598150362.0,63542693,CC BY-SA 4.0,https://stackoverflow.com/questions/63542693/overloading-the-operator,overloading the operator -&gt;,,63542711.0,,,
1690,"['c++', 'vector']","{'account_id': 19186643, 'reputation': 899, 'user_id': 14017310, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20c812075f4f0720e2e740dc2875c385?s=256&d=identicon&r=PG&f=1', 'display_name': 'ahskdjfk', 'link': 'https://stackoverflow.com/users/14017310/ahskdjfk'}",True,168,1,0,1598149795,1598148056,,63542727,CC BY-SA 4.0,https://stackoverflow.com/questions/63542727/stdvectorreserve-allows-random-access-before-push-back,std::vector::reserve allows random access before push_back,,,,,
1691,"['c++', 'string']","{'account_id': 16323057, 'reputation': 47, 'user_id': 11788332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21165d91e5f83c592f64d7bb5f2de892?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aronurr64', 'link': 'https://stackoverflow.com/users/11788332/aronurr64'}",True,94,2,1,1598148935,1598143194,,63542389,CC BY-SA 4.0,https://stackoverflow.com/questions/63542389/c-string-literal-changing-after-function-terminates,C++ String Literal Changing After Function Terminates,,63542506.0,,,
1692,['c++'],"{'account_id': 9132460, 'reputation': 11, 'user_id': 6793511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a9e55aa121ec112580ba3333d58a8b6?s=256&d=identicon&r=PG', 'display_name': 'Duncan', 'link': 'https://stackoverflow.com/users/6793511/duncan'}",False,53,0,0,1598148871,1598148871,,63542782,CC BY-SA 4.0,https://stackoverflow.com/questions/63542782/member-variable-problem-when-using-const-cstring-instead-of-lpctstr,member variable problem when using &#39;const CString &amp;&#39; instead of LPCTSTR,,,,,
1693,"['c++', 'thread-safety', 'static-variables', 'signal-handling', 'signalhandler']","{'account_id': 112653, 'reputation': 683, 'user_id': 297068, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac65a422ba5a933d5db4ad605b81d628?s=256&d=identicon&r=PG', 'display_name': 'Justin', 'link': 'https://stackoverflow.com/users/297068/justin'}",False,92,0,3,1598145988,1598145787,1598145988.0,63542576,CC BY-SA 4.0,https://stackoverflow.com/questions/63542576/is-local-static-variable-initialization-as-safe-in-signal-handler-async-signal,Is local static variable initialization AS Safe in signal handler (Async Signal Safe)?,,,,,
1694,"['c++', 'qt']","{'account_id': 13162135, 'reputation': 51, 'user_id': 14027960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8043a7ed60e801260bb46a34ed863d9?s=256&d=identicon&r=PG', 'display_name': 'David Partridge', 'link': 'https://stackoverflow.com/users/14027960/david-partridge'}",True,74,1,1,1598145157,1597834092,,63485308,CC BY-SA 4.0,https://stackoverflow.com/questions/63485308/how-can-i-modify-my-qt-paintevent-code-to-scale-a-displayed-pixmap-relative-to-t,How can I modify my Qt PaintEvent code to scale a displayed Pixmap relative to the mouse pointer,,,,,
1695,"['c++', 'visual-studio-code']","{'account_id': 76593, 'reputation': 6671, 'user_id': 219153, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/je9qW.jpg?s=256&g=1', 'display_name': 'Paul Jurczak', 'link': 'https://stackoverflow.com/users/219153/paul-jurczak'}",False,61,1,1,1598143504,1598006248,,63521233,CC BY-SA 4.0,https://stackoverflow.com/questions/63521233/how-to-get-command-invoking-g-with-parameters-displayed-in-vscode-with-c-ext,How to get command invoking g++ with parameters displayed in VSCode with C++ extension?,,,,,
1696,"['c++', 'gcc', 'x86', 'icc', 'auto-vectorization']","{'account_id': 5616072, 'reputation': 1995, 'user_id': 4447365, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e87a3dfea9b04716e33dcadf9d92d2ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ryan Burn', 'link': 'https://stackoverflow.com/users/4447365/ryan-burn'}",True,652,2,5,1598143129,1598141066,1598143129.0,63542208,CC BY-SA 4.0,https://stackoverflow.com/questions/63542208/how-can-you-get-gcc-to-fully-vectorize-this-sqrt-loop,How can you get gcc to fully vectorize this sqrt loop?,,63542327.0,,,
1697,['c++'],"{'account_id': 15555632, 'reputation': 1, 'user_id': 14150056, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-p8uU51ZJIq4/AAAAAAAAAAI/AAAAAAAAAdw/hp4Z4j9fE2c/photo.jpg?sz=256', 'display_name': 'Aditya Mutharia', 'link': 'https://stackoverflow.com/users/14150056/aditya-mutharia'}",False,36,0,0,1598141938,1598141938,,63542279,CC BY-SA 4.0,https://stackoverflow.com/questions/63542279/what-is-wrong-with-my-code-in-finding-the-length-of-maximum-bitonic-subarray,What is wrong with my code in finding the length of Maximum Bitonic Subarray,,,,,
1698,['c++'],"{'account_id': 2698915, 'reputation': 417, 'user_id': 2330143, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/95a600c4c9e618a2dc3f43a0103eeddd?s=256&d=identicon&r=PG', 'display_name': 'Stephen Eckels', 'link': 'https://stackoverflow.com/users/2330143/stephen-eckels'}",True,191,1,0,1598140269,1598019348,,63524560,CC BY-SA 4.0,https://stackoverflow.com/questions/63524560/c-define-function-via-macro-template,C++ define function via macro/template,,63531165.0,,,
1699,"['c++', 'c', 'winapi']","{'account_id': 7453079, 'reputation': 303, 'user_id': 5667149, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c88f8958100817d9002a0aef1cc3009?s=256&d=identicon&r=PG&f=1', 'display_name': 'oblivioncth', 'link': 'https://stackoverflow.com/users/5667149/oblivioncth'}",True,568,1,3,1598139862,1598124857,1598139862.0,63540335,CC BY-SA 4.0,https://stackoverflow.com/questions/63540335/how-to-get-filedescription-with-verqueryvalue-getting-the-example-to-work,How to get FileDescription with VerQueryValue (getting the example to work)?,,63540500.0,,,
1700,"['python', 'c++', 'qt', 'linker']","{'account_id': 19345540, 'reputation': 127, 'user_id': 14144190, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a15ca068a6d7502f76080229b5a7c83?s=256&d=identicon&r=PG&f=1', 'display_name': 'jf192210', 'link': 'https://stackoverflow.com/users/14144190/jf192210'}",False,32,0,0,1598138287,1598138287,,63541984,,https://stackoverflow.com/questions/63541984/recursive-include-of-python-h-causing-compilation-error,Recursive Include of Python.h causing compilation error,1598138409.0,,Duplicate,,
1701,"['c++', 'standards', 'c++20', 'c++-standard-library']","{'account_id': 1630883, 'reputation': 5403, 'user_id': 1505451, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/Kk60E.jpg?s=256&g=1', 'display_name': 'jacobsa', 'link': 'https://stackoverflow.com/users/1505451/jacobsa'}",False,76,0,0,1598135942,1598134519,,63541611,,https://stackoverflow.com/questions/63541611/do-mandates-conditions-in-the-c-standard-always-result-in-an-error,Do &quot;mandates&quot; conditions in the C++ standard always result in an error?,1598136058.0,,Duplicate,,
1702,"['c++', 'boost', 'boost-propertytree']","{'account_id': 3147155, 'reputation': 2635, 'user_id': 2661419, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://i.stack.imgur.com/iPQFJ.jpg?s=256&g=1', 'display_name': 'Venelin', 'link': 'https://stackoverflow.com/users/2661419/venelin'}",False,30,0,2,1598135591,1598135591,,63541737,,https://stackoverflow.com/questions/63541737/c-boost-propery-tree-is-it-possible-to-take-ini-config-value-with-dot-in,C++ / Boost:: Propery_Tree - Is it possible to take ini config value with dot in name,1598198446.0,,Duplicate,,
1703,"['c++', 'windows']","{'account_id': 19335070, 'reputation': 125, 'user_id': 14135811, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47f979858c8a2401bc4781acc8bf8750?s=256&d=identicon&r=PG&f=1', 'display_name': 'Derek81', 'link': 'https://stackoverflow.com/users/14135811/derek81'}",True,78,1,1,1598134413,1598125671,1598129439.0,63540451,CC BY-SA 4.0,https://stackoverflow.com/questions/63540451/windows-message-loop-implementation-in-the-quake-2,Windows message loop implementation in the Quake 2,,63540534.0,,,
1704,"['c++', 'xcode', 'compiler-warnings']","{'account_id': 912336, 'reputation': 5297, 'user_id': 945871, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/b9b646cc701a3b906179ccf9ee68c350?s=256&d=identicon&r=PG', 'display_name': 'Igor', 'link': 'https://stackoverflow.com/users/945871/igor'}",False,61,0,0,1598134204,1598131561,1598134204.0,63541254,CC BY-SA 4.0,https://stackoverflow.com/questions/63541254/expression-result-unused-on-xcode,Expression result unused on Xcode,,,,,
1705,"['c++', 'opengl', 'shadow-mapping']","{'account_id': 19053624, 'reputation': 33, 'user_id': 13911281, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GixBjmFkS2IkvtMDTcZTDoiIcWPYxac3s_xhlH8bA=k-s256', 'display_name': 'Mohamed Hashem', 'link': 'https://stackoverflow.com/users/13911281/mohamed-hashem'}",True,356,1,1,1598133646,1598045613,1598050471.0,63530325,CC BY-SA 4.0,https://stackoverflow.com/questions/63530325/cascaded-shadow-maps-dont-work-as-expected,Cascaded Shadow Maps don&#39;t work as expected,,63541516.0,,,
1706,"['c++', 'c++20', 'overload-resolution', 'c++-concepts', 'std-ranges']","{'account_id': 9635091, 'reputation': 11996, 'user_id': 7151494, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-a_FzvY-b2O0/AAAAAAAAAAI/AAAAAAAAAEw/kNwilSAvQTI/photo.jpg?sz=256', 'display_name': 'Fureeish', 'link': 'https://stackoverflow.com/users/7151494/fureeish'}",True,230,1,6,1598132453,1598130718,1598131778.0,63541153,CC BY-SA 4.0,https://stackoverflow.com/questions/63541153/why-is-const-char-a-better-match-for-stdrangesrange-than-for-an-explicit,"Why is const char[] a better match for std::ranges::range than for an explicit, const char* free overload, and how to fix it?",,63541369.0,,,
1707,['c++'],"{'account_id': 10962231, 'reputation': 3, 'user_id': 8055174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/90ab5b520ac704774f10b9cecd109648?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joel Joseph Paul', 'link': 'https://stackoverflow.com/users/8055174/joel-joseph-paul'}",True,89,1,0,1598130935,1598124808,1598125526.0,63540333,CC BY-SA 4.0,https://stackoverflow.com/questions/63540333/what-is-the-meaning-of-subclasssuperclass-in-c,what is the meaning of subclass::superclass in c++,,63541177.0,,,
1708,"['c++', 'bit-manipulation', 'bit', 'bit-shift', 'bitset']","{'account_id': 19351135, 'reputation': 13, 'user_id': 14148543, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc54adb34362d329fa010f51ef7f83dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'argmhz', 'link': 'https://stackoverflow.com/users/14148543/argmhz'}",True,121,1,1,1598129804,1598125555,1598129036.0,63540439,CC BY-SA 4.0,https://stackoverflow.com/questions/63540439/c-array-of-192-bitsets-to-4-24char-array,C++ array of 192 bitsets to 4 24char array,,63540972.0,,,
1709,"['javascript', 'c++', 'node.js', 'performance']","{'account_id': 19161220, 'reputation': 55, 'user_id': 13996943, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgBv1ByTCaO5I3EQuEtWOLD8WKVQNF30Wdx8ih1UA=k-s256', 'display_name': 'ALEX', 'link': 'https://stackoverflow.com/users/13996943/alex'}",False,326,1,-5,1598129748,1598128846,,63540925,CC BY-SA 4.0,https://stackoverflow.com/questions/63540925/speed-of-c-addons-for-node-js,speed of c++ addons for node.js,,,,,
1710,['c++'],"{'account_id': 19352252, 'reputation': 3, 'user_id': 14149411, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-nY3GxhxwQuA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl3rf4L4WCFM725Z2cEM67u_8F35g/photo.jpg?sz=256', 'display_name': 'Shivam Pandey', 'link': 'https://stackoverflow.com/users/14149411/shivam-pandey'}",True,181,1,0,1598126742,1598124691,,63540315,CC BY-SA 4.0,https://stackoverflow.com/questions/63540315/c-using-cout-causing-change-in-value-of-a-variable,C++: Using cout causing change in value of a variable,,63540629.0,,,
